Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume JPY
2018-11-30,XEMJPY,8.99,9.18,8.05,8.46,20016629.2,169909225.84
2018-11-29,XEMJPY,9.25,9.37,8.7,8.99,20363046.3,183906870.43
2018-11-28,XEMJPY,8.41,9.5,8.41,9.25,42662265.5,387790943.65
2018-11-27,XEMJPY,7.71,8.57,7.56,8.41,27288710.7,220563865.17
2018-11-26,XEMJPY,7.71,8.3,7.29,7.71,23993996.1,186717378.6
2018-11-25,XEMJPY,7.9,8.1,6.76,7.71,43290439.2,318951315.94
2018-11-24,XEMJPY,8.73,8.92,7.52,7.9,22073932.5,181924730.61
2018-11-23,XEMJPY,8.96,9.08,8.5,8.73,13284883.4,116343088.7
2018-11-22,XEMJPY,9.2,9.69,8.96,8.96,15865322.6,147681393.79
2018-11-21,XEMJPY,8.7,9.42,8.33,9.2,20657547.5,183760183.15
2018-11-20,XEMJPY,9.3,9.8,8.01,8.7,43260513.5,384930151.05
2018-11-19,XEMJPY,10.44,10.48,9.2,9.3,29143135.8,285509196.68
2018-11-18,XEMJPY,10.45,10.56,10.37,10.44,5892008.28,61577325.02
2018-11-17,XEMJPY,10.64,10.69,10.4,10.45,6231910.4,65477151.03
2018-11-16,XEMJPY,10.7,10.93,10.35,10.64,10601481.5,112437845.01
2018-11-15,XEMJPY,11.1,11.25,9.86,10.7,34990997.4,365206817.76
2018-11-14,XEMJPY,12.12,12.38,10,11.1,42344972.7,472798974.44
2018-11-13,XEMJPY,12.4,13.72,12.02,12.12,40672799.6,523341989.03
2018-11-12,XEMJPY,10.53,14.4,10.45,12.4,69131954.9,837032223.46
2018-11-11,XEMJPY,10.63,10.68,10.43,10.53,3140963.5,33102882.86
2018-11-10,XEMJPY,10.42,10.69,10.42,10.63,2562113.7,27008767.41
2018-11-09,XEMJPY,10.51,10.64,10.41,10.42,4145856.0,43562843.77
2018-11-08,XEMJPY,11.08,11.11,10.51,10.51,6099065.6,65622470.08
2018-11-07,XEMJPY,11.17,11.4,10.9,11.08,10263763.4,114143265.27
2018-11-06,XEMJPY,10.68,11.19,10.59,11.17,7590653.6,81855631.51
2018-11-05,XEMJPY,10.82,10.87,10.6,10.68,4908928.3,52509942.34
2018-11-04,XEMJPY,10.54,10.87,10.41,10.82,5504297.0,58320910.37
2018-11-03,XEMJPY,10.56,10.57,10.38,10.54,3261331.2,34252585.97
2018-11-02,XEMJPY,10.25,10.63,10.25,10.56,5516011.2,57283411.49
2018-11-01,XEMJPY,10.31,10.31,10.15,10.25,3271790.7,33427010.26
2018-10-31,XEMJPY,10.2,10.31,10,10.31,5007867.3,50869348.81
2018-10-30,XEMJPY,9.77,10.28,9.77,10.2,7056463.4,71017443.13
2018-10-29,XEMJPY,10.33,10.33,9.6,9.77,10451704.7,104608934.18
2018-10-28,XEMJPY,10.12,10.34,10.05,10.33,7744384.2,78880928.59
2018-10-27,XEMJPY,10.57,10.64,10,10.12,8363220.2,85545368.23
2018-10-26,XEMJPY,10.88,10.89,10.48,10.57,6256318.6,66720457.15
2018-10-25,XEMJPY,11.02,11.03,10.67,10.88,6139221.6,66247653.04
2018-10-24,XEMJPY,11.09,11.14,10.93,11.02,5359487.6,59110456.18
2018-10-23,XEMJPY,11.15,11.25,10.9,11.09,7800508.1,86291890.94
2018-10-22,XEMJPY,11.08,11.35,10.86,11.15,6965917.0,77392731.58
2018-10-21,XEMJPY,10.67,11.34,10.67,11.08,6439949.0,70384478.7
2018-10-20,XEMJPY,10.54,10.68,10.49,10.67,4175673.6,44182093.54
2018-10-19,XEMJPY,10.6,10.63,10.48,10.54,3242694.7,34181296.28
2018-10-18,XEMJPY,10.66,10.7,10.5,10.6,4456907.7,47334277.91
2018-10-17,XEMJPY,10.67,10.75,10.54,10.66,4145881.4,44032788.92
2018-10-16,XEMJPY,10.58,10.7,10.51,10.67,3877986.6,41069687.56
2018-10-15,XEMJPY,10.4,10.85,10.3,10.58,11356709.6,119504230.55
2018-10-14,XEMJPY,10.4,10.6,10.31,10.4,4549577.7,47415538.67
2018-10-13,XEMJPY,10.37,10.5,10.3,10.4,3114425.3,32362194.89
2018-10-12,XEMJPY,10.1,10.65,9.72,10.37,11104554.4,113937761.98
2018-10-11,XEMJPY,11.62,11.64,10.09,10.1,23310041.0,248634790.12
2018-10-10,XEMJPY,12.17,12.23,11.5,11.62,10827372.8,128422110.64
2018-10-09,XEMJPY,12.3,12.38,12,12.17,6208401.2,75565339.91
2018-10-08,XEMJPY,12.08,12.33,11.98,12.3,6998213.6,85105249.79
2018-10-07,XEMJPY,11.9,12.27,11.8,12.08,6715305.6,80497664.61
2018-10-06,XEMJPY,12.1,12.14,11.8,11.9,6855864.1,81960841.44
2018-10-05,XEMJPY,12,12.19,11.73,12.1,8221133.7,98348915.99
2018-10-04,XEMJPY,11.66,12.44,11.66,12,14548551.0,176424196.75
2018-10-03,XEMJPY,11.75,11.92,11.22,11.66,14889765.7,172808387.03
2018-10-02,XEMJPY,11.7,12.96,11.63,11.75,33432478.5,410805288.77
2018-10-01,XEMJPY,10.84,11.8,10.84,11.7,19758765.4,223078105.46
2018-09-30,XEMJPY,10.79,10.89,10.74,10.84,5948463.2,64343509.62
2018-09-29,XEMJPY,10.66,10.91,10.56,10.79,7018362.8,75327335.16
2018-09-28,XEMJPY,10.85,11.07,10.6,10.66,11895936.3,129126630.62
2018-09-27,XEMJPY,10.47,10.92,10.37,10.85,16627493.9,177153290.9
2018-09-26,XEMJPY,10.41,10.76,10.15,10.47,11638669.1,122157071.89
2018-09-25,XEMJPY,10.75,10.8,10.01,10.41,16311865.1,169818402.29
2018-09-24,XEMJPY,11.29,11.35,10.6,10.75,13269634.9,144796002.4
2018-09-23,XEMJPY,10.8,11.44,10.7,11.29,17581676.1,196338179.64
2018-09-22,XEMJPY,11.4,11.57,10.31,10.8,18601597.3,202032026.13
2018-09-21,XEMJPY,9.92,11.59,9.92,11.4,30885317.3,331380632.87
2018-09-20,XEMJPY,9.3,10.03,9.23,9.92,20633618.7,197503633.2
2018-09-19,XEMJPY,9.96,10.1,9.16,9.3,20134345.3,194709462.4
2018-09-18,XEMJPY,9.6,10.1,9.52,9.96,9708406.4,95502497.63
2018-09-17,XEMJPY,10.12,10.24,9.48,9.6,12529650.2,123235107.62
2018-09-16,XEMJPY,10.1,10.16,9.8,10.12,7346281.8,73588749.0
2018-09-15,XEMJPY,10.06,10.25,9.97,10.1,6187710.4,62476243.05
2018-09-14,XEMJPY,10.42,10.62,9.76,10.06,17660012.4,179808011.86
2018-09-13,XEMJPY,9.91,10.46,9.59,10.42,26585165.3,266913433.27
2018-09-12,XEMJPY,9.78,9.91,8.57,9.91,37135338.4,342460531.76
2018-09-11,XEMJPY,10.4,10.58,9.59,9.78,15882568.0,160251146.35
2018-09-10,XEMJPY,10.79,11.08,10.36,10.4,10523296.7,112455083.2
