Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-05-30 10-AM,ETHUSD,566.1,572.31,566.1,571.79,171.29,97792.18
2018-05-30 09-AM,ETHUSD,562.32,566.1,562.16,566.1,236.55,133506.7
2018-05-30 08-AM,ETHUSD,566.41,567.14,561.2,562.32,379.75,214247.22
2018-05-30 07-AM,ETHUSD,562.6,567.15,561.65,566.41,457.47,258225.86
2018-05-30 06-AM,ETHUSD,571.99,575.38,560,562.6,842.25,477802.39
2018-05-30 05-AM,ETHUSD,572.42,573.66,571.2,571.99,340.04,194638.93
2018-05-30 04-AM,ETHUSD,571.94,574.79,567.46,572.42,492.67,281362.85
2018-05-30 03-AM,ETHUSD,576.54,576.67,567.83,571.94,364.53,208653.14
2018-05-30 02-AM,ETHUSD,581.84,584.09,575.76,576.54,521.05,302430.44
2018-05-30 01-AM,ETHUSD,576.44,587.93,576.44,581.84,767.4,447266.72
2018-05-30 12-AM,ETHUSD,567.42,576.86,565.55,576.44,547.64,312244.17
2018-05-29 11-PM,ETHUSD,560.57,567.42,558.94,567.42,494.14,278376.89
2018-05-29 10-PM,ETHUSD,569.51,570.5,560.57,560.57,547.48,308480.66
2018-05-29 09-PM,ETHUSD,569.23,571.33,566.33,569.51,420.29,239096.59
2018-05-29 08-PM,ETHUSD,565.44,573.17,565.15,569.23,536.38,305506.24
2018-05-29 07-PM,ETHUSD,565.7,568.2,563.69,565.44,369.18,209117.9
2018-05-29 06-PM,ETHUSD,564.6,571.48,564.25,565.7,875.38,496464.96
2018-05-29 05-PM,ETHUSD,559.93,564.66,556.2,564.6,533.55,298094.85
2018-05-29 04-PM,ETHUSD,556.59,561.16,555.49,559.93,400.53,223688.43
2018-05-29 03-PM,ETHUSD,560.65,560.98,551.44,556.59,751.47,417855.79
2018-05-29 02-PM,ETHUSD,568.96,571.66,559.68,560.65,464.72,261688.92
2018-05-29 01-PM,ETHUSD,560.4,573.44,559.77,568.96,596.86,338695.42
2018-05-29 12-PM,ETHUSD,556.64,567.24,554.37,560.4,689.32,385852.1
2018-05-29 11-AM,ETHUSD,537.27,558.37,537.27,556.64,1159.87,635704.35
2018-05-29 10-AM,ETHUSD,527.63,537.27,525.53,537.27,648.25,343626.37
2018-05-29 09-AM,ETHUSD,525.54,528.58,524.47,527.63,251.67,132442.65
2018-05-29 08-AM,ETHUSD,527.4,527.85,523.11,525.54,423.44,222440.06
2018-05-29 07-AM,ETHUSD,524.68,527.73,523.83,527.4,215.44,113315.93
2018-05-29 06-AM,ETHUSD,526.95,529.02,523.61,524.68,393.29,206772.15
2018-05-29 05-AM,ETHUSD,529.47,530.14,520.07,526.95,1012.47,529936.67
