Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume BTC
2018-11-05,TRXBTC,3.65e-06,3.74e-06,3.61e-06,3.71e-06,292684427.0,1074.97
2018-11-04,TRXBTC,3.57e-06,3.71e-06,3.5e-06,3.65e-06,400283587.0,1449.86
2018-11-03,TRXBTC,3.58e-06,3.58e-06,3.52e-06,3.57e-06,149624862.0,532.08
2018-11-02,TRXBTC,3.52e-06,3.62e-06,3.49e-06,3.58e-06,220330909.0,783.07
2018-11-01,TRXBTC,3.51e-06,3.53e-06,3.47e-06,3.52e-06,142139533.0,498.43
2018-10-31,TRXBTC,3.5e-06,3.54e-06,3.42e-06,3.51e-06,191560224.0,669.28
2018-10-30,TRXBTC,3.51e-06,3.53e-06,3.48e-06,3.5e-06,134006903.0,469.75
2018-10-29,TRXBTC,3.63e-06,3.65e-06,3.41e-06,3.51e-06,404494297.0,1428.12
2018-10-28,TRXBTC,3.61e-06,3.66e-06,3.6e-06,3.63e-06,233784471.0,846.82
2018-10-27,TRXBTC,3.65e-06,3.68e-06,3.59e-06,3.61e-06,223042584.0,809.29
2018-10-26,TRXBTC,3.58e-06,3.68e-06,3.55e-06,3.65e-06,283399594.0,1020.75
2018-10-25,TRXBTC,3.61e-06,3.62e-06,3.56e-06,3.58e-06,237248222.0,852.52
2018-10-24,TRXBTC,3.62e-06,3.68e-06,3.61e-06,3.61e-06,255858689.0,928.7
2018-10-23,TRXBTC,3.68e-06,3.68e-06,3.56e-06,3.62e-06,369797527.0,1338.12
2018-10-22,TRXBTC,3.73e-06,3.73e-06,3.65e-06,3.68e-06,282610258.0,1042.04
2018-10-21,TRXBTC,3.72e-06,3.78e-06,3.71e-06,3.73e-06,230146997.0,860.94
2018-10-20,TRXBTC,3.72e-06,3.75e-06,3.71e-06,3.72e-06,212863949.0,794.25
2018-10-19,TRXBTC,3.74e-06,3.75e-06,3.68e-06,3.72e-06,250691239.0,932.18
2018-10-18,TRXBTC,3.71e-06,3.84e-06,3.68e-06,3.74e-06,522623296.0,1962.2
2018-10-17,TRXBTC,3.69e-06,3.72e-06,3.63e-06,3.71e-06,352138212.0,1298.41
2018-10-16,TRXBTC,3.81e-06,3.83e-06,3.67e-06,3.69e-06,383919201.0,1428.57
2018-10-15,TRXBTC,3.76e-06,3.84e-06,3.6e-06,3.81e-06,762362870.0,2853.42
2018-10-14,TRXBTC,3.76e-06,3.9e-06,3.72e-06,3.76e-06,522015943.0,2001.08
2018-10-13,TRXBTC,3.62e-06,3.83e-06,3.61e-06,3.76e-06,540343917.0,2026.84
2018-10-12,TRXBTC,3.36e-06,3.78e-06,3.3e-06,3.62e-06,924630413.0,3309.26
2018-10-11,TRXBTC,3.85e-06,3.86e-06,3.33e-06,3.36e-06,918652497.0,3283.54
2018-10-10,TRXBTC,3.93e-06,3.93e-06,3.77e-06,3.85e-06,471939926.0,1809.12
2018-10-09,TRXBTC,4.0e-06,4.03e-06,3.81e-06,3.93e-06,639670906.0,2493.2
2018-10-08,TRXBTC,4.09e-06,4.29e-06,3.9e-06,4.0e-06,1585330674.0,6473.05
2018-10-07,TRXBTC,3.61e-06,4.21e-06,3.6e-06,4.09e-06,1611975703.0,6222.6
2018-10-06,TRXBTC,3.53e-06,3.69e-06,3.48e-06,3.61e-06,625439497.0,2231.52
2018-10-05,TRXBTC,3.47e-06,3.54e-06,3.41e-06,3.53e-06,472635074.0,1646.64
2018-10-04,TRXBTC,3.32e-06,3.59e-06,3.32e-06,3.47e-06,690136040.0,2381.84
2018-10-03,TRXBTC,3.38e-06,3.39e-06,3.28e-06,3.32e-06,354266620.0,1175.55
2018-10-02,TRXBTC,3.35e-06,3.4e-06,3.33e-06,3.38e-06,390454127.0,1312.68
2018-10-01,TRXBTC,3.36e-06,3.37e-06,3.3e-06,3.35e-06,333238813.0,1112.45
2018-09-30,TRXBTC,3.34e-06,3.42e-06,3.32e-06,3.36e-06,354213558.0,1192.54
2018-09-29,TRXBTC,3.31e-06,3.37e-06,3.25e-06,3.34e-06,360175933.0,1197.02
2018-09-28,TRXBTC,3.36e-06,3.41e-06,3.2e-06,3.31e-06,585239584.0,1937.25
2018-09-27,TRXBTC,3.24e-06,3.5e-06,3.19e-06,3.36e-06,620383536.0,2073.98
2018-09-26,TRXBTC,3.31e-06,3.37e-06,3.17e-06,3.24e-06,521802074.0,1707.2
2018-09-25,TRXBTC,3.35e-06,3.36e-06,3.14e-06,3.31e-06,513628082.0,1663.41
2018-09-24,TRXBTC,3.54e-06,3.61e-06,3.31e-06,3.35e-06,519150620.0,1780.47
2018-09-23,TRXBTC,3.45e-06,3.66e-06,3.44e-06,3.54e-06,596829897.0,2114.52
2018-09-22,TRXBTC,3.69e-06,3.75e-06,3.36e-06,3.45e-06,737409303.0,2553.7
2018-09-21,TRXBTC,3.28e-06,3.9e-06,3.27e-06,3.69e-06,1845358313.0,6508.56
2018-09-20,TRXBTC,3.08e-06,3.37e-06,3.08e-06,3.28e-06,751698916.0,2406.99
2018-09-19,TRXBTC,3.04e-06,3.18e-06,3.03e-06,3.08e-06,470518677.0,1457.19
2018-09-18,TRXBTC,2.94e-06,3.09e-06,2.92e-06,3.04e-06,329357600.0,990.83
2018-09-17,TRXBTC,3.07e-06,3.12e-06,2.91e-06,2.94e-06,356362713.0,1076.76
2018-09-16,TRXBTC,3.05e-06,3.09e-06,2.98e-06,3.07e-06,255754472.0,779.2
2018-09-15,TRXBTC,3.04e-06,3.12e-06,3.03e-06,3.05e-06,230727802.0,709.48
2018-09-14,TRXBTC,3.06e-06,3.16e-06,2.97e-06,3.04e-06,421399823.0,1289.98
2018-09-13,TRXBTC,2.88e-06,3.16e-06,2.87e-06,3.06e-06,526763172.0,1593.81
2018-09-12,TRXBTC,2.94e-06,2.97e-06,2.73e-06,2.88e-06,372010066.0,1048.35
2018-09-11,TRXBTC,3.05e-06,3.08e-06,2.86e-06,2.94e-06,327290014.0,972.8
2018-09-10,TRXBTC,3.1e-06,3.2e-06,3.01e-06,3.05e-06,296924318.0,919.74
2018-09-09,TRXBTC,3.1e-06,3.15e-06,3.05e-06,3.1e-06,302403929.0,936.1
2018-09-08,TRXBTC,3.19e-06,3.23e-06,3.06e-06,3.1e-06,319468143.0,1007.11
2018-09-07,TRXBTC,3.32e-06,3.37e-06,3.18e-06,3.19e-06,388659882.0,1261.68
2018-09-06,TRXBTC,3.21e-06,3.34e-06,3.15e-06,3.32e-06,646137408.0,2081.9
2018-09-05,TRXBTC,3.43e-06,3.48e-06,3.12e-06,3.21e-06,930093365.0,3044.13
2018-09-04,TRXBTC,3.45e-06,3.53e-06,3.42e-06,3.43e-06,256556774.0,892.0
2018-09-03,TRXBTC,3.52e-06,3.54e-06,3.37e-06,3.45e-06,275659621.0,952.52
2018-09-02,TRXBTC,3.71e-06,3.71e-06,3.44e-06,3.52e-06,382045028.0,1357.46
2018-09-01,TRXBTC,3.62e-06,3.8e-06,3.6e-06,3.71e-06,407950661.0,1505.99
2018-08-31,TRXBTC,3.57e-06,3.64e-06,3.49e-06,3.62e-06,340372315.0,1215.65
2018-08-30,TRXBTC,3.61e-06,3.68e-06,3.4e-06,3.57e-06,516545394.0,1812.26
2018-08-29,TRXBTC,3.79e-06,3.86e-06,3.54e-06,3.61e-06,645688957.0,2384.92
2018-08-28,TRXBTC,3.57e-06,3.95e-06,3.51e-06,3.79e-06,1083423311.0,4061.51
2018-08-27,TRXBTC,3.39e-06,3.61e-06,3.35e-06,3.57e-06,663528438.0,2317.73
2018-08-26,TRXBTC,3.33e-06,3.45e-06,3.2e-06,3.39e-06,545189738.0,1819.96
2018-08-25,TRXBTC,3.21e-06,3.39e-06,3.15e-06,3.33e-06,465857008.0,1505.46
2018-08-24,TRXBTC,3.17e-06,3.25e-06,3.13e-06,3.21e-06,572707865.0,1829.55
2018-08-23,TRXBTC,3.07e-06,3.19e-06,3.04e-06,3.17e-06,533171654.0,1657.5
2018-08-22,TRXBTC,3.23e-06,3.27e-06,3.02e-06,3.07e-06,516406690.0,1628.51
2018-08-21,TRXBTC,3.26e-06,3.34e-06,3.15e-06,3.23e-06,632312569.0,2038.49
2018-08-20,TRXBTC,3.41e-06,3.47e-06,3.21e-06,3.26e-06,582075856.0,1952.69
2018-08-19,TRXBTC,3.35e-06,3.54e-06,3.27e-06,3.41e-06,346350341.0,1177.58
2018-08-18,TRXBTC,3.54e-06,3.74e-06,3.19e-06,3.35e-06,700732066.0,2403.05
2018-08-17,TRXBTC,3.06e-06,3.57e-06,3.04e-06,3.54e-06,864320452.0,2867.66
2018-08-16,TRXBTC,3.07e-06,3.11e-06,2.59e-06,3.06e-06,383300922.0,1159.98
2018-08-15,TRXBTC,3.0e-06,3.28e-06,3.0e-06,3.07e-06,596367603.0,1857.38
2018-08-14,TRXBTC,3.05e-06,3.08e-06,2.71e-06,3.0e-06,706020614.0,2045.99
2018-08-13,TRXBTC,3.55e-06,3.58e-06,3.01e-06,3.05e-06,419750071.0,1381.91
2018-08-12,TRXBTC,3.56e-06,3.63e-06,3.54e-06,3.55e-06,150110863.0,538.71
2018-08-11,TRXBTC,3.85e-06,3.86e-06,3.55e-06,3.56e-06,263022940.0,967.11
2018-08-10,TRXBTC,3.92e-06,3.96e-06,3.82e-06,3.85e-06,213292726.0,826.38
2018-08-09,TRXBTC,3.85e-06,4.02e-06,3.78e-06,3.92e-06,281724018.0,1103.22
2018-08-08,TRXBTC,4.11e-06,4.13e-06,3.77e-06,3.85e-06,428434609.0,1665.34
2018-08-07,TRXBTC,4.19e-06,4.24e-06,4.07e-06,4.11e-06,196847202.0,816.89
2018-08-06,TRXBTC,4.3e-06,4.35e-06,4.18e-06,4.19e-06,160227184.0,678.34
2018-08-05,TRXBTC,4.11e-06,4.35e-06,4.08e-06,4.3e-06,198918681.0,836.28
2018-08-04,TRXBTC,4.09e-06,4.17e-06,4.04e-06,4.11e-06,191508805.0,785.13
2018-08-03,TRXBTC,4.15e-06,4.2e-06,4.0e-06,4.09e-06,263520596.0,1078.89
2018-08-02,TRXBTC,4.28e-06,4.32e-06,4.09e-06,4.15e-06,183306514.0,765.97
2018-08-01,TRXBTC,4.36e-06,4.43e-06,4.2e-06,4.28e-06,242494966.0,1051.13
2018-07-31,TRXBTC,4.45e-06,4.48e-06,4.26e-06,4.36e-06,400733953.0,1741.5
2018-07-30,TRXBTC,4.75e-06,4.83e-06,4.36e-06,4.45e-06,624547561.0,2854.11
2018-07-29,TRXBTC,4.49e-06,4.99e-06,4.45e-06,4.75e-06,656725178.0,3132.53
2018-07-28,TRXBTC,4.45e-06,4.54e-06,4.41e-06,4.49e-06,153599552.0,685.46
2018-07-27,TRXBTC,4.53e-06,4.61e-06,4.41e-06,4.45e-06,271214304.0,1223.35
2018-07-26,TRXBTC,4.55e-06,4.69e-06,4.49e-06,4.53e-06,310970025.0,1424.8
2018-07-25,TRXBTC,4.51e-06,4.7e-06,4.43e-06,4.55e-06,516130027.0,2348.97
2018-07-24,TRXBTC,4.4e-06,4.77e-06,4.09e-06,4.51e-06,1142164784.0,5110.62
2018-07-23,TRXBTC,4.74e-06,4.76e-06,4.4e-06,4.4e-06,416250539.0,1896.02
2018-07-22,TRXBTC,4.81e-06,4.85e-06,4.73e-06,4.74e-06,255823043.0,1227.97
2018-07-21,TRXBTC,4.75e-06,4.9e-06,4.65e-06,4.81e-06,363645442.0,1749.83
2018-07-20,TRXBTC,5.09e-06,5.09e-06,4.69e-06,4.75e-06,514687634.0,2496.52
2018-07-19,TRXBTC,5.38e-06,5.38e-06,5.0e-06,5.09e-06,618450151.0,3201.99
2018-07-18,TRXBTC,5.43e-06,5.85e-06,5.3e-06,5.38e-06,914347417.0,5031.67
2018-07-17,TRXBTC,5.6e-06,5.6e-06,5.37e-06,5.43e-06,553394557.0,3029.72
2018-07-16,TRXBTC,5.42e-06,5.62e-06,5.35e-06,5.6e-06,725340351.0,3960.86
2018-07-15,TRXBTC,5.32e-06,5.48e-06,5.29e-06,5.42e-06,916942193.0,4949.24
2018-07-14,TRXBTC,5.35e-06,5.4e-06,5.24e-06,5.32e-06,746150165.0,3962.76
2018-07-13,TRXBTC,5.19e-06,5.47e-06,5.17e-06,5.35e-06,673747652.0,3591.42
2018-07-12,TRXBTC,5.25e-06,5.27e-06,5.1e-06,5.19e-06,644250215.0,3349.4
2018-07-11,TRXBTC,5.27e-06,5.4e-06,5.17e-06,5.25e-06,777504328.0,4083.8
2018-07-10,TRXBTC,5.32e-06,5.49e-06,5.09e-06,5.27e-06,519152316.0,2733.61
2018-07-09,TRXBTC,5.47e-06,5.49e-06,5.3e-06,5.32e-06,353141859.0,1903.93
2018-07-08,TRXBTC,5.49e-06,5.62e-06,5.41e-06,5.47e-06,320388205.0,1763.11
2018-07-07,TRXBTC,5.42e-06,5.51e-06,5.31e-06,5.49e-06,305678815.0,1645.69
2018-07-06,TRXBTC,5.67e-06,5.69e-06,5.31e-06,5.42e-06,446739591.0,2448.97
2018-07-05,TRXBTC,5.9e-06,5.92e-06,5.6e-06,5.67e-06,539801977.0,3113.0
2018-07-04,TRXBTC,5.84e-06,5.97e-06,5.77e-06,5.9e-06,299670238.0,1766.43
2018-07-03,TRXBTC,5.99e-06,6.14e-06,5.83e-06,5.84e-06,575448848.0,3438.27
2018-07-02,TRXBTC,5.76e-06,6.14e-06,5.75e-06,5.99e-06,720733059.0,4295.48
2018-07-01,TRXBTC,5.88e-06,5.89e-06,5.71e-06,5.76e-06,469356562.0,2714.78
2018-06-30,TRXBTC,5.88e-06,6.17e-06,5.67e-06,5.88e-06,932412070.0,5484.81
2018-06-29,TRXBTC,6.15e-06,6.24e-06,5.66e-06,5.88e-06,844284893.0,5001.76
2018-06-28,TRXBTC,6.34e-06,6.53e-06,6.07e-06,6.15e-06,527971887.0,3330.67
2018-06-27,TRXBTC,6.16e-06,6.48e-06,6.07e-06,6.34e-06,332789304.0,2091.96
2018-06-26,TRXBTC,6.73e-06,6.76e-06,6.15e-06,6.16e-06,284247728.0,1825.89
2018-06-25,TRXBTC,6.82e-06,6.99e-06,6.66e-06,6.73e-06,344567692.0,2336.73
2018-06-24,TRXBTC,7.16e-06,7.19e-06,6.48e-06,6.82e-06,660837749.0,4513.23
2018-06-23,TRXBTC,7.06e-06,7.24e-06,7.0e-06,7.16e-06,417396179.0,2974.34
2018-06-22,TRXBTC,7.25e-06,7.33e-06,6.92e-06,7.06e-06,736527423.0,5195.51
2018-06-21,TRXBTC,7.37e-06,7.48e-06,7.05e-06,7.25e-06,493536715.0,3582.19
2018-06-20,TRXBTC,7.37e-06,7.41e-06,6.91e-06,7.37e-06,785975673.0,5663.62
2018-06-19,TRXBTC,6.72e-06,7.62e-06,6.65e-06,7.37e-06,1120551676.0,8042.07
2018-06-18,TRXBTC,6.58e-06,6.82e-06,6.41e-06,6.72e-06,459330069.0,3033.79
2018-06-17,TRXBTC,6.62e-06,6.66e-06,6.56e-06,6.58e-06,315042070.0,2079.02
2018-06-16,TRXBTC,6.63e-06,6.68e-06,6.51e-06,6.62e-06,350058631.0,2315.19
2018-06-15,TRXBTC,6.79e-06,6.93e-06,6.53e-06,6.63e-06,516501349.0,3487.12
2018-06-14,TRXBTC,6.51e-06,6.85e-06,6.34e-06,6.79e-06,716506667.0,4746.77
2018-06-13,TRXBTC,6.63e-06,6.69e-06,6.12e-06,6.51e-06,743613615.0,4757.5
2018-06-12,TRXBTC,7.02e-06,7.07e-06,6.48e-06,6.63e-06,557387929.0,3793.3
2018-06-11,TRXBTC,6.97e-06,7.14e-06,6.72e-06,7.02e-06,660163163.0,4580.35
2018-06-10,TRXBTC,7.58e-06,7.66e-06,6.69e-06,6.97e-06,888642412.0,6392.09
2018-06-09,TRXBTC,7.54e-06,7.75e-06,7.52e-06,7.58e-06,333415113.0,2541.89
2018-06-08,TRXBTC,7.62e-06,7.65e-06,7.41e-06,7.54e-06,357300389.0,2691.21
2018-06-07,TRXBTC,7.71e-06,7.8e-06,7.58e-06,7.62e-06,310746497.0,2388.66
2018-06-06,TRXBTC,7.91e-06,7.93e-06,7.7e-06,7.71e-06,310347775.0,2415.73
2018-06-05,TRXBTC,7.82e-06,8.0e-06,7.66e-06,7.91e-06,383620807.0,3007.91
2018-06-04,TRXBTC,7.99e-06,8.06e-06,7.69e-06,7.82e-06,451576439.0,3540.83
2018-06-03,TRXBTC,7.93e-06,8.2e-06,7.9e-06,7.99e-06,480329590.0,3864.56
2018-06-02,TRXBTC,7.71e-06,8.29e-06,7.6e-06,7.93e-06,808954778.0,6438.92
2018-06-01,TRXBTC,8.01e-06,8.19e-06,7.48e-06,7.71e-06,838327199.0,6509.93
2018-05-31,TRXBTC,8.36e-06,8.68e-06,7.72e-06,8.01e-06,1262390475.0,10242.28
2018-05-30,TRXBTC,8.61e-06,8.9e-06,7.95e-06,8.36e-06,1323579524.0,11045.53
2018-05-29,TRXBTC,8.36e-06,8.82e-06,7.93e-06,8.61e-06,1494645848.0,12529.33
2018-05-28,TRXBTC,9.54e-06,9.54e-06,8.27e-06,8.36e-06,1543267070.0,13710.08
2018-05-27,TRXBTC,9.9e-06,9.94e-06,9.36e-06,9.54e-06,810835684.0,7837.27
2018-05-26,TRXBTC,9.43e-06,1.011e-05,9.38e-06,9.9e-06,939165254.0,9202.21
2018-05-25,TRXBTC,9.55e-06,9.56e-06,9.21e-06,9.43e-06,531904830.0,4989.23
2018-05-24,TRXBTC,9.05e-06,9.66e-06,9.04e-06,9.55e-06,1086137241.0,10189.14
2018-05-23,TRXBTC,9.18e-06,9.46e-06,8.7e-06,9.05e-06,1466413501.0,13267.11
2018-05-22,TRXBTC,9.62e-06,9.8e-06,9.04e-06,9.18e-06,1070435901.0,10116.97
2018-05-21,TRXBTC,9.04e-06,9.86e-06,9.02e-06,9.62e-06,1919775539.0,18254.83
2018-05-20,TRXBTC,8.35e-06,9.22e-06,8.31e-06,9.04e-06,1229455343.0,10906.27
2018-05-19,TRXBTC,8.36e-06,8.47e-06,8.21e-06,8.35e-06,342896927.0,2851.22
2018-05-18,TRXBTC,8.25e-06,8.41e-06,8.07e-06,8.36e-06,441601392.0,3653.94
2018-05-17,TRXBTC,8.5e-06,8.74e-06,8.08e-06,8.25e-06,665983439.0,5571.8
2018-05-16,TRXBTC,7.95e-06,8.6e-06,7.66e-06,8.5e-06,1044854172.0,8571.28
2018-05-15,TRXBTC,8.15e-06,8.28e-06,7.9e-06,7.95e-06,635239081.0,5144.52
2018-05-14,TRXBTC,8.49e-06,8.57e-06,8.11e-06,8.15e-06,889479189.0,7404.14
2018-05-13,TRXBTC,7.89e-06,8.76e-06,7.87e-06,8.49e-06,1131474242.0,9519.35
2018-05-12,TRXBTC,7.72e-06,8.22e-06,7.21e-06,7.89e-06,1045929052.0,8058.9
2018-05-11,TRXBTC,8.03e-06,8.55e-06,7.38e-06,7.72e-06,1447329511.0,11353.86
2018-05-10,TRXBTC,8.61e-06,8.76e-06,8.01e-06,8.03e-06,681132657.0,5786.79
2018-05-09,TRXBTC,8.97e-06,9.02e-06,8.6e-06,8.61e-06,638076998.0,5588.69
2018-05-08,TRXBTC,8.83e-06,9.14e-06,8.77e-06,8.97e-06,839923189.0,7511.68
2018-05-07,TRXBTC,8.73e-06,8.97e-06,8.5e-06,8.83e-06,747264873.0,6515.53
2018-05-06,TRXBTC,8.81e-06,8.9e-06,8.4e-06,8.73e-06,684414038.0,5917.59
2018-05-05,TRXBTC,8.85e-06,9.31e-06,8.66e-06,8.81e-06,1106044906.0,9910.53
2018-05-04,TRXBTC,8.85e-06,9.22e-06,8.25e-06,8.85e-06,1961509014.0,17170.36
2018-05-03,TRXBTC,9.88e-06,9.9e-06,8.65e-06,8.85e-06,2187448247.0,20194.84
2018-05-02,TRXBTC,1.021e-05,1.022e-05,9.76e-06,9.88e-06,725623693.0,7207.1
2018-05-01,TRXBTC,1.003e-05,1.043e-05,9.42e-06,1.021e-05,2169321379.0,21487.89
2018-04-30,TRXBTC,9.37e-06,1.083e-05,9.1e-06,1.003e-05,4027853289.0,40473.41
2018-04-29,TRXBTC,8.75e-06,9.45e-06,8.63e-06,9.37e-06,1907581569.0,17298.26
2018-04-28,TRXBTC,8.24e-06,8.99e-06,8.21e-06,8.75e-06,1518253308.0,13177.15
2018-04-27,TRXBTC,7.94e-06,8.57e-06,7.71e-06,8.24e-06,2066176632.0,16921.32
2018-04-26,TRXBTC,7.86e-06,8.0e-06,7.56e-06,7.94e-06,1489048839.0,11633.59
2018-04-25,TRXBTC,7.54e-06,8.29e-06,7.1e-06,7.86e-06,5194266723.0,40142.38
2018-04-24,TRXBTC,6.55e-06,8.14e-06,6.3e-06,7.54e-06,4975800201.0,35723.39
2018-04-23,TRXBTC,5.92e-06,6.58e-06,5.9e-06,6.55e-06,1757792829.0,10961.03
2018-04-22,TRXBTC,5.98e-06,6.11e-06,5.78e-06,5.92e-06,838747587.0,5015.72
2018-04-21,TRXBTC,6.1e-06,6.39e-06,5.67e-06,5.98e-06,2216723520.0,13430.88
2018-04-20,TRXBTC,5.91e-06,6.25e-06,5.84e-06,6.1e-06,1701176986.0,10237.5
2018-04-19,TRXBTC,5.81e-06,6.27e-06,5.77e-06,5.91e-06,2673618590.0,16066.71
2018-04-18,TRXBTC,5.31e-06,5.85e-06,5.3e-06,5.81e-06,2455070659.0,13733.81
2018-04-17,TRXBTC,5.11e-06,5.44e-06,5.08e-06,5.31e-06,2148856863.0,11317.94
2018-04-16,TRXBTC,5.16e-06,5.28e-06,5.06e-06,5.11e-06,975696791.0,5017.27
2018-04-15,TRXBTC,5.04e-06,5.3e-06,5.02e-06,5.16e-06,1207362510.0,6201.95
2018-04-14,TRXBTC,4.95e-06,5.19e-06,4.88e-06,5.04e-06,1017717671.0,5123.5
2018-04-13,TRXBTC,5.06e-06,5.29e-06,4.9e-06,4.95e-06,1804169891.0,9125.75
2018-04-12,TRXBTC,5.2e-06,5.34e-06,4.85e-06,5.06e-06,2055829765.0,10422.13
2018-04-11,TRXBTC,5.39e-06,5.46e-06,5.17e-06,5.2e-06,975294702.0,5182.64
2018-04-10,TRXBTC,5.27e-06,5.58e-06,5.14e-06,5.39e-06,1546252798.0,8337.49
2018-04-09,TRXBTC,5.34e-06,5.36e-06,4.98e-06,5.27e-06,1195224962.0,6218.39
2018-04-08,TRXBTC,5.33e-06,5.5e-06,5.24e-06,5.34e-06,832966799.0,4468.05
2018-04-07,TRXBTC,5.53e-06,5.58e-06,5.02e-06,5.33e-06,1400712097.0,7488.36
2018-04-06,TRXBTC,5.82e-06,6.48e-06,5.41e-06,5.53e-06,3492279100.0,20430.88
2018-04-05,TRXBTC,4.41e-06,6.89e-06,4.37e-06,5.82e-06,8233394768.0,47521.86
2018-04-04,TRXBTC,4.68e-06,4.75e-06,4.33e-06,4.41e-06,1149552144.0,5148.13
2018-04-03,TRXBTC,5.08e-06,5.11e-06,4.57e-06,4.68e-06,1656173293.0,7848.32
2018-04-02,TRXBTC,4.73e-06,5.1e-06,4.43e-06,5.08e-06,1864392684.0,8930.36
2018-04-01,TRXBTC,4.89e-06,4.98e-06,4.36e-06,4.73e-06,1878187133.0,8783.69
2018-03-31,TRXBTC,6.02e-06,6.14e-06,4.75e-06,4.89e-06,3590541102.0,18873.71
2018-03-30,TRXBTC,6.04e-06,6.37e-06,5.63e-06,6.02e-06,2763403061.0,16699.32
2018-03-29,TRXBTC,6.19e-06,6.74e-06,5.91e-06,6.04e-06,3798972761.0,24035.85
2018-03-28,TRXBTC,5.51e-06,6.33e-06,5.48e-06,6.19e-06,1634634582.0,9504.3
2018-03-27,TRXBTC,5.39e-06,5.77e-06,5.14e-06,5.51e-06,1949546355.0,10694.61
2018-03-26,TRXBTC,5.35e-06,5.57e-06,4.86e-06,5.39e-06,2624265786.0,13602.36
2018-03-25,TRXBTC,5.8e-06,5.85e-06,5.2e-06,5.35e-06,2184766043.0,12080.06
2018-03-24,TRXBTC,4.68e-06,6.06e-06,4.6e-06,5.8e-06,5483319255.0,29871.5
2018-03-23,TRXBTC,4.39e-06,4.73e-06,4.18e-06,4.68e-06,1919833568.0,8500.53
2018-03-22,TRXBTC,4.18e-06,4.42e-06,4.02e-06,4.39e-06,1414942133.0,5953.68
2018-03-21,TRXBTC,4.32e-06,4.45e-06,4.09e-06,4.18e-06,1839321022.0,7889.48
2018-03-20,TRXBTC,3.81e-06,4.58e-06,3.75e-06,4.32e-06,2695319344.0,11112.92
2018-03-19,TRXBTC,3.54e-06,3.89e-06,3.49e-06,3.81e-06,1894166878.0,7019.02
2018-03-18,TRXBTC,3.57e-06,3.69e-06,3.15e-06,3.54e-06,1686376380.0,5757.32
2018-03-17,TRXBTC,3.63e-06,3.69e-06,3.57e-06,3.57e-06,786514856.0,2854.16
2018-03-16,TRXBTC,3.65e-06,3.7e-06,3.56e-06,3.63e-06,778880243.0,2827.67
2018-03-15,TRXBTC,3.78e-06,3.78e-06,3.62e-06,3.65e-06,920501376.0,3394.33
2018-03-14,TRXBTC,3.9e-06,3.93e-06,3.75e-06,3.78e-06,1232413829.0,4741.97
2018-03-13,TRXBTC,3.96e-06,3.96e-06,3.83e-06,3.9e-06,1235597087.0,4817.69
2018-03-12,TRXBTC,4.05e-06,4.07e-06,3.88e-06,3.96e-06,1335049959.0,5296.28
2018-03-11,TRXBTC,3.95e-06,4.09e-06,3.91e-06,4.05e-06,1272309357.0,5088.16
2018-03-10,TRXBTC,4.0e-06,4.06e-06,3.9e-06,3.95e-06,1304354821.0,5193.38
2018-03-09,TRXBTC,3.9e-06,4.06e-06,3.6e-06,4.0e-06,1785136812.0,6816.75
2018-03-08,TRXBTC,3.9e-06,3.97e-06,3.82e-06,3.9e-06,1668928340.0,6497.12
2018-03-07,TRXBTC,4.09e-06,4.15e-06,3.4e-06,3.9e-06,2304678181.0,9047.68
2018-03-06,TRXBTC,4.05e-06,4.25e-06,4.02e-06,4.09e-06,1306877383.0,5365.85
2018-03-05,TRXBTC,4.15e-06,4.18e-06,4.02e-06,4.05e-06,1194097731.0,4887.17
2018-03-04,TRXBTC,4.26e-06,4.4e-06,4.13e-06,4.15e-06,1435811016.0,6108.75
2018-03-03,TRXBTC,4.8e-06,4.81e-06,4.15e-06,4.26e-06,1957926640.0,8608.03
2018-03-02,TRXBTC,4.49e-06,5.15e-06,4.2e-06,4.8e-06,5210835772.0,24547.41
2018-03-01,TRXBTC,4.21e-06,4.57e-06,4.07e-06,4.49e-06,2273126887.0,9667.19
2018-02-28,TRXBTC,4.0e-06,4.41e-06,3.88e-06,4.21e-06,2580755326.0,10713.46
2018-02-27,TRXBTC,4.04e-06,4.06e-06,3.86e-06,4.0e-06,1089804336.0,4331.99
2018-02-26,TRXBTC,4.16e-06,4.2e-06,4.03e-06,4.04e-06,952030005.0,3908.59
2018-02-25,TRXBTC,4.2e-06,4.25e-06,4.12e-06,4.16e-06,633323655.0,2652.17
2018-02-24,TRXBTC,4.18e-06,4.48e-06,4.14e-06,4.2e-06,1058614370.0,4485.9
2018-02-23,TRXBTC,4.05e-06,4.22e-06,4.02e-06,4.19e-06,714866809.0,2947.53
2018-02-22,TRXBTC,4.22e-06,4.3e-06,3.98e-06,4.05e-06,853058356.0,3503.67
2018-02-21,TRXBTC,4.14e-06,4.38e-06,4.06e-06,4.22e-06,1042070678.0,4351.02
2018-02-20,TRXBTC,4.62e-06,4.62e-06,4.03e-06,4.14e-06,1275795141.0,5496.02
2018-02-19,TRXBTC,4.74e-06,4.9e-06,4.59e-06,4.62e-06,730900223.0,3455.22
2018-02-18,TRXBTC,4.98e-06,4.98e-06,4.76e-06,4.78e-06,39583779.0,190.57
2018-02-17,TRXBTC,5.15e-06,5.16e-06,4.85e-06,4.93e-06,793147915.0,3947.7
