Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2017-11-16,XVGUSD,0.006025,0.006927,0.006002,0.006765,80000.0,530.12
2017-11-15,XVGUSD,0.005812,0.0069,0.005812,0.006025,69000.0,447.19
2017-11-14,XVGUSD,0.006927,0.006927,0.0058,0.005812,24000.0,157.25
2017-11-13,XVGUSD,0.006255,0.006927,0.005315,0.006927,221000.0,1401.87
2017-11-12,XVGUSD,0.006,0.0063,0.005016,0.006255,229000.0,1271.62
2017-11-11,XVGUSD,0.006208,0.006928,0.005564,0.006,104000.0,676.14
2017-11-10,XVGUSD,0.007169,0.008805,0.006205,0.006208,405000.0,2733.8
2017-11-09,XVGUSD,0.008923,0.008923,0.0068,0.007169,40000.0,288.49
2017-11-08,XVGUSD,0.00715,0.008923,0.006801,0.008923,349000.0,2605.46
2017-11-07,XVGUSD,0.007907,0.009966,0.006146,0.00715,1523000.0,10033.79
2017-11-06,XVGUSD,0.008922,0.0111,0.007657,0.007907,130000.0,1222.43
2017-11-05,XVGUSD,0.009212,0.009951,0.006043,0.008922,140000.0,1077.21
2017-11-04,XVGUSD,0.005651,0.009233,0.005651,0.009212,67000.0,524.11
2017-11-03,XVGUSD,0.007562,0.007562,0.005644,0.005651,98000.0,635.27
2017-11-02,XVGUSD,0.0057,0.007563,0.0057,0.007562,102000.0,636.18
2017-11-01,XVGUSD,0.0071,0.007569,0.005498,0.0057,204000.0,1324.91
2017-10-31,XVGUSD,0.0056,0.007489,0.005496,0.0071,190000.0,1248.43
2017-10-30,XVGUSD,0.0051,0.0056,0.004902,0.0056,243000.0,1219.07
2017-10-29,XVGUSD,0.005985,0.005989,0.004882,0.0051,287000.0,1492.01
2017-10-28,XVGUSD,0.0055,0.005985,0.004999,0.005985,3000.0,15.98
2017-10-27,XVGUSD,0.005055,0.0055,0.004337,0.0055,73000.0,331.06
2017-10-26,XVGUSD,0.005048,0.006459,0.005,0.005055,11000.0,57.6
2017-10-25,XVGUSD,0.0073,0.00749,0.004333,0.005048,23000.0,126.07
2017-10-24,XVGUSD,0.005199,0.0073,0.00435,0.0073,113000.0,655.96
