Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
2017-12-07 08-AM,BTCMXN,292890,299000,283522.22,295000,7.34,2129151.89
2017-12-07 07-AM,BTCMXN,292889.93,299000,288000,292890,10.96,3215768.93
2017-12-07 06-AM,BTCMXN,291200,298415,290099.01,292889.93,21.4,6315016.73
2017-12-07 05-AM,BTCMXN,285000,291200,283400.03,291200,20.8,5981085.67
2017-12-07 04-AM,BTCMXN,282000,285000,282000,285000,16.47,4665512.35
2017-12-07 03-AM,BTCMXN,275601,283548,275601,282000,14.21,4001401.39
2017-12-07 02-AM,BTCMXN,279556.11,283096.99,270000,275601,42.26,11619137.94
2017-12-07 01-AM,BTCMXN,281898.07,284999,279000,279556.11,31.61,8910901.49
2017-12-07 12-AM,BTCMXN,279998,285000,278000,281898.07,45.44,12870031.67
2017-12-06 11-PM,BTCMXN,284500,284888,273000,279998,43.16,12121884.38
2017-12-06 10-PM,BTCMXN,276950,285000,275475.99,284500,38.37,10820629.98
2017-12-06 09-PM,BTCMXN,275987.93,276950,268000,276950,18.55,5051885.02
2017-12-06 08-PM,BTCMXN,275019.23,282999.99,255000,275987.93,36.02,9982679.98
2017-12-06 07-PM,BTCMXN,268990.93,276600,265010.07,275019.23,45.09,12299863.33
2017-12-06 06-PM,BTCMXN,262300,269001,260000,268990.93,32.85,8643329.75
2017-12-06 05-PM,BTCMXN,259400,262600,256501,262300,28.01,7289279.5
2017-12-06 04-PM,BTCMXN,258000,262000,243985.84,259400,37.93,9645662.37
2017-12-06 03-PM,BTCMXN,263100,263299,257000,258000,49.61,12958792.91
2017-12-06 02-PM,BTCMXN,249400,266000,247000,263100,50.55,12970803.54
2017-12-06 01-PM,BTCMXN,246699.96,249400,244000,249400,23.6,5820145.04
2017-12-06 12-PM,BTCMXN,243907.9,246700,242000,246699.96,14.63,3590964.67
2017-12-06 11-AM,BTCMXN,243341.54,245009,236990,243907.9,10.27,2487294.8
2017-12-06 10-AM,BTCMXN,239999,244999.99,239745.55,243341.54,13.11,3160518.03
2017-12-06 09-AM,BTCMXN,239386.85,239999.99,238420.14,239999,3.71,888692.68
2017-12-06 08-AM,BTCMXN,239886.82,239898,237800,239386.85,1.19,285276.49
2017-12-06 07-AM,BTCMXN,239014.01,239900,236498,239886.82,16.45,3926892.64
2017-12-06 06-AM,BTCMXN,237649.99,239500,236706.26,239014.01,16.62,3969031.32
2017-12-06 05-AM,BTCMXN,233363.15,237649.99,232500,237649.99,17.94,4212830.96
2017-12-06 04-AM,BTCMXN,236486.85,237497.97,231000.01,233363.15,21.22,4967597.18
2017-12-06 03-AM,BTCMXN,231958.76,239400,231085.82,236486.85,38.17,8994562.3
2017-12-06 02-AM,BTCMXN,228468,233343.94,228000.1,231958.76,22.1,5122568.31
2017-12-06 01-AM,BTCMXN,229300,230999.99,227847,228468,27.38,6277737.51
2017-12-06 12-AM,BTCMXN,226300,229858.43,226300,229300,15.46,3521955.24
2017-12-05 11-PM,BTCMXN,229500,229999,226003,226300,27.21,6215841.42
2017-12-05 10-PM,BTCMXN,227000,229500,226500,229500,27.59,6289448.21
2017-12-05 09-PM,BTCMXN,225779.85,227000,224500,227000,14.18,3198702.83
2017-12-05 08-PM,BTCMXN,223799.97,225885.99,223050,225779.85,14.74,3310462.58
2017-12-05 07-PM,BTCMXN,224564.37,225000,222001,223799.97,52.1,11634902.65
2017-12-05 06-PM,BTCMXN,224889.93,225000,223312.14,224564.37,13.67,3071478.36
2017-12-05 05-PM,BTCMXN,222999.99,225000,220900,224889.93,23.02,5164532.98
2017-12-05 04-PM,BTCMXN,224900,224900.1,220000,222999.99,63.46,14082024.46
2017-12-05 03-PM,BTCMXN,223667.51,225000,223000,224900,23.72,5324542.57
2017-12-05 02-PM,BTCMXN,220250.26,223798,220204.24,223667.51,17.23,3833527.96
2017-12-05 01-PM,BTCMXN,219999,225000,218610.07,220250.26,27.07,6010057.78
2017-12-05 12-PM,BTCMXN,217506.08,219999.97,217506.08,219999,3.53,774680.64
2017-12-05 11-AM,BTCMXN,219372.93,219983.99,217017,217506.08,1.55,341271.69
2017-12-05 10-AM,BTCMXN,219899.99,219899.99,216600.04,219372.93,2.36,512548.6
2017-12-05 09-AM,BTCMXN,219899,219986,217300,219899.99,6.53,1432575.41
2017-12-05 08-AM,BTCMXN,219700,219899,218198.03,219899,2.33,511104.08
2017-12-05 07-AM,BTCMXN,217000,219700,216502,219700,13.18,2883958.03
2017-12-05 06-AM,BTCMXN,217100,217897.79,216500,217000,9.41,2041526.4
2017-12-05 05-AM,BTCMXN,216800,217897.7,216607.03,217100,4.31,936667.97
2017-12-05 04-AM,BTCMXN,216979.93,218990,216550.03,216800,9.03,1963962.19
2017-12-05 03-AM,BTCMXN,218999.97,219400,216550.11,216979.93,17.19,3741924.07
2017-12-05 02-AM,BTCMXN,218973.58,219500,217500,218999.97,12.71,2780365.68
2017-12-05 01-AM,BTCMXN,218985.88,219700,217500,218973.58,14.67,3207871.84
2017-12-05 12-AM,BTCMXN,218986.9,219750,218225,218985.88,15.25,3340976.87
2017-12-04 11-PM,BTCMXN,217794.99,219000,216101,218986.9,17.49,3816978.35
2017-12-04 10-PM,BTCMXN,215600,217798,215001.13,217794.99,12.86,2786488.84
2017-12-04 09-PM,BTCMXN,214590.5,217798,214500,215600,28.18,6108538.7
2017-12-04 08-PM,BTCMXN,215998.89,217800,213213.16,214590.5,38.49,8312535.53
2017-12-04 07-PM,BTCMXN,213800,216500,211050.99,215998.89,36.32,7760967.46
2017-12-04 06-PM,BTCMXN,218000,219000,211001,213800,93.19,19917469.89
2017-12-04 05-PM,BTCMXN,217800,219495,217194.3,218000,20.19,4409849.58
2017-12-04 04-PM,BTCMXN,218100,218175,215497,217800,18.08,3930371.21
2017-12-04 03-PM,BTCMXN,218000,218575,216000.03,218100,15.66,3407619.5
2017-12-04 02-PM,BTCMXN,217300,218000,215375.14,218000,9.39,2034038.73
2017-12-04 01-PM,BTCMXN,216262.7,217300,213005,217300,10.49,2254823.2
2017-12-04 12-PM,BTCMXN,213005,216884.32,213005,216262.7,1.16,249842.44
2017-12-04 11-AM,BTCMXN,216796.72,216925.55,213005,213005,3.83,816786.98
2017-12-04 10-AM,BTCMXN,216473.45,216953.64,213200,216796.72,3.27,704642.4
2017-12-04 09-AM,BTCMXN,217255.83,217255.83,213771.83,216473.45,4.75,1020930.25
2017-12-04 08-AM,BTCMXN,216998.73,217300,215600,217255.83,0.1223,26478.15
2017-12-04 07-AM,BTCMXN,215818.73,217000,213101,216998.73,6.52,1409036.19
2017-12-04 06-AM,BTCMXN,213629.38,216550,213549,215818.73,10.67,2281444.84
2017-12-04 05-AM,BTCMXN,217000,217100.09,213200,213629.38,11.72,2518239.01
2017-12-04 04-AM,BTCMXN,215710.91,217600,215010.04,217000,9.19,1991429.04
2017-12-04 03-AM,BTCMXN,214950,216800,213200.01,215710.91,9.22,1984602.92
2017-12-04 02-AM,BTCMXN,215088.16,215600,214600,214950,5.1,1097031.97
2017-12-04 01-AM,BTCMXN,214486,216700,214398.44,215088.16,5.5,1185911.53
2017-12-04 12-AM,BTCMXN,212263.03,216800,212113.15,214486,9.45,2033085.13
2017-12-03 11-PM,BTCMXN,214000,214996.17,212000,212263.03,5.06,1081950.42
2017-12-03 10-PM,BTCMXN,210000,217200,206000,214000,33.87,7144530.82
2017-12-03 09-PM,BTCMXN,214602,215999.99,206100,210000,60.29,12645312.84
2017-12-03 08-PM,BTCMXN,216900.1,219666.73,211600,214602,36.59,7892919.2
2017-12-03 07-PM,BTCMXN,217799,219200,216300.01,216900.1,12.95,2822238.26
2017-12-03 06-PM,BTCMXN,219000,219000,216500,217799,14.03,3050437.54
2017-12-03 05-PM,BTCMXN,218474.26,219998,217500,219000,14.16,3094723.68
2017-12-03 04-PM,BTCMXN,217013.23,219499,216700.01,218474.26,23.36,5089441.32
2017-12-03 03-PM,BTCMXN,214999.99,219500,213999.99,217013.23,33.36,7252801.65
2017-12-03 02-PM,BTCMXN,214883.1,215191.86,212300,214999.99,15.01,3212758.36
2017-12-03 01-PM,BTCMXN,211500,214999,210600,214883.1,14.57,3105003.75
2017-12-03 12-PM,BTCMXN,210959.18,212105,209781,211500,9.0,1903739.59
2017-12-03 11-AM,BTCMXN,208986.85,211900,206912.19,210959.18,21.24,4470160.75
2017-12-03 10-AM,BTCMXN,208200,209000,206557,208986.85,2.95,613170.83
2017-12-03 09-AM,BTCMXN,208699.97,208990,208006.06,208200,2.71,565088.52
2017-12-03 08-AM,BTCMXN,208900,208900,207600,208699.97,0.3958,82589.28
2017-12-03 07-AM,BTCMXN,207321,208900,207300.01,208900,8.28,1723001.53
2017-12-03 06-AM,BTCMXN,206840,207978.9,206500,207321,5.29,1095704.42
2017-12-03 05-AM,BTCMXN,207989.93,207989.93,206807,206840,2.53,524636.49
2017-12-03 04-AM,BTCMXN,206417.5,208000,205359.05,207989.93,6.64,1375895.56
2017-12-03 03-AM,BTCMXN,205023.15,207000,205010,206417.5,4.26,877080.96
2017-12-03 02-AM,BTCMXN,204019.31,205899.99,204000,205023.15,2.49,511305.4
2017-12-03 01-AM,BTCMXN,205700,205898.75,203922,204019.31,3.03,621961.95
2017-12-03 12-AM,BTCMXN,204666.69,206500,204550,205700,5.25,1077967.42
2017-12-02 11-PM,BTCMXN,205500.01,206155,204600.07,204666.69,6.47,1325394.6
2017-12-02 10-PM,BTCMXN,206989.93,207000,205500.01,205500.01,4.76,980824.14
2017-12-02 09-PM,BTCMXN,205471.77,207000,205000.1,206989.93,8.33,1718959.2
2017-12-02 08-PM,BTCMXN,205034.43,205498.99,204001,205471.77,2.75,564438.02
2017-12-02 07-PM,BTCMXN,205480.8,205500,204559.13,205034.43,3.57,732105.18
2017-12-02 06-PM,BTCMXN,204411.35,206707.63,204000,205480.8,8.0,1639994.35
2017-12-02 05-PM,BTCMXN,205000,206575.92,203437.42,204411.35,5.74,1176832.94
2017-12-02 04-PM,BTCMXN,203000,205949.99,202200,205000,11.58,2363567.56
2017-12-02 03-PM,BTCMXN,205999,206839.31,201902.46,203000,8.53,1744028.81
2017-12-02 02-PM,BTCMXN,206000,207605.91,201305.62,205999,13.53,2768811.22
2017-12-02 01-PM,BTCMXN,207000,207896.99,205400,206000,6.38,1321295.19
2017-12-02 12-PM,BTCMXN,204820.39,207000,204220.85,207000,3.66,752253.97
2017-12-02 11-AM,BTCMXN,205800,207438.91,201500,204820.39,2.48,501593.69
2017-12-02 10-AM,BTCMXN,207000,208000,205510.05,205800,4.58,947258.13
2017-12-02 09-AM,BTCMXN,205158.42,207000,203701.39,207000,4.79,986991.45
2017-12-02 08-AM,BTCMXN,203583,205250,201500,205158.42,3.12,637402.49
2017-12-02 07-AM,BTCMXN,201500.08,204985.84,200531.01,203583,3.0,609663.12
2017-12-02 06-AM,BTCMXN,202998,205200,200023.17,201500.08,7.92,1612874.66
2017-12-02 05-AM,BTCMXN,202947.99,202998,200000,202998,4.13,830971.88
2017-12-02 04-AM,BTCMXN,203649.99,204722.83,199500,202947.99,14.3,2883381.09
2017-12-02 03-AM,BTCMXN,204775.18,205500,202097.65,203649.99,10.25,2090597.0
2017-12-02 02-AM,BTCMXN,206961.92,206961.92,203500,204775.18,13.37,2740137.37
2017-12-02 01-AM,BTCMXN,204868.28,208000,203700,206961.92,40.67,8374724.03
2017-12-02 12-AM,BTCMXN,200343.44,205000,200343.44,204868.28,21.44,4362237.45
2017-12-01 11-PM,BTCMXN,201700,203034.25,200000,200343.44,28.14,5679658.01
2017-12-01 10-PM,BTCMXN,201995,202500,200083.01,201700,31.72,6400962.35
2017-12-01 09-PM,BTCMXN,200513.17,201999.93,200000,201995,36.6,7361162.66
2017-12-01 08-PM,BTCMXN,198900,202000,198300,200513.17,45.7,9141785.43
2017-12-01 07-PM,BTCMXN,197500,198900,197500,198900,14.73,2921622.68
2017-12-01 06-PM,BTCMXN,197680,198501,197000.01,197500,12.81,2534670.71
2017-12-01 05-PM,BTCMXN,198876.82,198890,197100,197680,19.41,3839712.48
2017-12-01 04-PM,BTCMXN,197775,199000,197010.07,198876.82,27.55,5456870.68
2017-12-01 03-PM,BTCMXN,197000,198000,195580,197775,22.3,4387518.5
2017-12-01 02-PM,BTCMXN,199000,199400.27,195000.01,197000,36.56,7250952.79
2017-12-01 01-PM,BTCMXN,193428.12,199000,192000,199000,37.4,7346736.88
2017-12-01 12-PM,BTCMXN,189979.93,193590,187641.75,193428.12,9.93,1914481.16
2017-12-01 11-AM,BTCMXN,188201,189989.79,186000,189979.93,2.77,521696.01
2017-12-01 10-AM,BTCMXN,186529.45,189000,184810.75,188201,1.9,357555.97
2017-12-01 09-AM,BTCMXN,185000,188798,184600,186529.45,6.1,1136592.3
2017-12-01 08-AM,BTCMXN,187050,189000,185000,185000,70.97,13178269.32
2017-12-01 07-AM,BTCMXN,191799.97,191799.97,187000,187050,6.06,1137719.43
2017-12-01 06-AM,BTCMXN,189989.93,193120,187011,191799.97,5.12,976247.04
2017-12-01 05-AM,BTCMXN,193250,193269.9,187000,189989.93,29.45,5574285.97
2017-12-01 04-AM,BTCMXN,193000,193269.9,191000,193250,6.09,1173949.07
2017-12-01 03-AM,BTCMXN,192399.96,193589.99,189500.11,193000,13.57,2607477.7
2017-12-01 02-AM,BTCMXN,194000,194991.99,188000,192399.96,22.62,4298080.56
2017-12-01 01-AM,BTCMXN,195095,196780.58,190464.19,194000,14.35,2777245.47
2017-12-01 12-AM,BTCMXN,194673.68,197019.99,193263.15,195095,13.3,2602583.61
2017-11-30 11-PM,BTCMXN,192000,198035.6,192000,194673.68,40.9,7955759.45
2017-11-30 10-PM,BTCMXN,196929.93,198100,192000,192000,45.46,8870000.64
2017-11-30 09-PM,BTCMXN,194399.85,197000,193099.85,196929.93,18.39,3602866.47
2017-11-30 08-PM,BTCMXN,197505.8,199631.99,193001,194399.85,27.56,5399426.99
2017-11-30 07-PM,BTCMXN,195999.97,199700,195250,197505.8,27.51,5442230.64
2017-11-30 06-PM,BTCMXN,193700,198215,191013.15,195999.97,35.05,6854049.62
2017-11-30 05-PM,BTCMXN,189866.69,193749.99,186222.04,193700,37.95,7177140.63
2017-11-30 04-PM,BTCMXN,188000,189949,186250,189866.69,30.23,5688854.45
2017-11-30 03-PM,BTCMXN,191496.02,191506.09,185550,188000,33.93,6378250.7
2017-11-30 02-PM,BTCMXN,188888,194000,185000,191496.02,41.73,7838993.47
2017-11-30 01-PM,BTCMXN,197866.85,197866.85,185000,188888,45.18,8533284.71
2017-11-30 12-PM,BTCMXN,192000,197900,190005.01,197866.85,9.71,1885679.09
2017-11-30 11-AM,BTCMXN,190000,193493.95,190000,192000,6.46,1235270.56
2017-11-30 10-AM,BTCMXN,192000,197999,190000,190000,10.49,2002969.72
2017-11-30 09-AM,BTCMXN,196993.95,197999.98,191127.56,192000,7.23,1404583.01
2017-11-30 08-AM,BTCMXN,194693.95,196993.95,193023.52,196993.95,2.38,465145.06
2017-11-30 07-AM,BTCMXN,197000,197000,193000,194693.95,6.35,1238630.59
2017-11-30 06-AM,BTCMXN,199993.93,200000,190000,197000,47.9,9307381.36
2017-11-30 05-AM,BTCMXN,201871.24,202491.68,196000,199993.93,17.31,3467090.97
2017-11-30 04-AM,BTCMXN,200000.05,202944.98,199200.01,201871.24,30.11,6055356.7
2017-11-30 03-AM,BTCMXN,203043.48,203999.99,199213,200000.05,16.59,3354649.38
2017-11-30 02-AM,BTCMXN,199213.24,203800,199213,203043.48,23.97,4811283.7
2017-11-30 01-AM,BTCMXN,194988,199999,193076.15,199213.24,23.82,4708266.92
2017-11-30 12-AM,BTCMXN,193412.1,194999,193040,194988,17.63,3423819.55
2017-11-29 11-PM,BTCMXN,194999.97,195000,193000,193412.1,27.57,5356317.41
2017-11-29 10-PM,BTCMXN,194000,195000,193901,194999.97,41.55,8091148.67
2017-11-29 09-PM,BTCMXN,193499,194200,188000,194000,37.95,7312781.77
2017-11-29 08-PM,BTCMXN,189000,199450,186000,193499,86.68,16810349.51
2017-11-29 07-PM,BTCMXN,198000,198000,180000,189000,93.91,17758529.12
2017-11-29 06-PM,BTCMXN,197600,201998.98,197000,198000,45.73,9105656.69
2017-11-29 05-PM,BTCMXN,203000.01,205984.39,197600,197600,38.73,7777872.92
2017-11-29 04-PM,BTCMXN,202000,206998.97,198101,203000.01,30.98,6312298.14
2017-11-29 03-PM,BTCMXN,206800,209300,192800.01,202000,81.66,16324314.29
2017-11-29 02-PM,BTCMXN,207777.75,210499.99,205010,206800,65.63,13693590.78
2017-11-29 01-PM,BTCMXN,200898.99,207777.75,198000.01,207777.75,41.26,8348090.23
2017-11-29 12-PM,BTCMXN,198990,200899,197310.07,200898.99,18.46,3682784.71
2017-11-29 11-AM,BTCMXN,198000,199000,196500,198990,8.03,1594487.77
2017-11-29 10-AM,BTCMXN,197000,198000,194000,198000,5.76,1135895.12
2017-11-29 09-AM,BTCMXN,195000,197000,194053.25,197000,5.76,1127841.8
2017-11-29 08-AM,BTCMXN,191510.08,195000,191510.08,195000,2.44,475448.74
2017-11-29 07-AM,BTCMXN,190002,195000,189001.01,191510.08,10.64,2046489.27
2017-11-29 06-AM,BTCMXN,186131.89,194999,184853.72,190002,58.88,11144158.81
2017-11-29 05-AM,BTCMXN,194000,200153.27,186131.89,186131.89,77.91,15237999.79
2017-11-29 04-AM,BTCMXN,189400,194000,187531,194000,29.13,5590585.64
2017-11-29 03-AM,BTCMXN,187400.01,191499.99,187206.06,189400,42.85,8116324.89
2017-11-29 02-AM,BTCMXN,185906.05,187499.99,185610.05,187400.01,16.81,3141433.85
2017-11-29 01-AM,BTCMXN,184865,187000,184800.01,185906.05,15.28,2843072.18
2017-11-29 12-AM,BTCMXN,185600,185600,183847.2,184865,12.7,2347230.68
2017-11-28 11-PM,BTCMXN,186949,186975,183759.68,185600,18.23,3385808.48
2017-11-28 10-PM,BTCMXN,185119,186949,184788,186949,13.82,2576085.11
2017-11-28 09-PM,BTCMXN,185500,186498.98,184500,185119,40.06,7425570.55
2017-11-28 08-PM,BTCMXN,186156.08,186999.98,184500,185500,23.77,4427491.7
2017-11-28 07-PM,BTCMXN,187499.96,187770.55,184569.37,186156.08,21.37,3985642.1
2017-11-28 06-PM,BTCMXN,186499.99,187770.98,185220.04,187499.96,17.87,3335773.44
2017-11-28 05-PM,BTCMXN,186042.95,186499.99,184670,186499.99,29.31,5431545.01
2017-11-28 04-PM,BTCMXN,185893.55,186499.99,185000.03,186042.95,26.17,4865914.99
2017-11-28 03-PM,BTCMXN,185789.93,185950,184000.01,185893.55,20.33,3765423.61
2017-11-28 02-PM,BTCMXN,183100,185789.93,183100,185789.93,24.31,4480376.72
2017-11-28 01-PM,BTCMXN,184152.55,185859.73,182579.26,183100,17.99,3311881.6
2017-11-28 12-PM,BTCMXN,185000,185899.99,184025.92,184152.55,13.11,2429984.56
2017-11-28 11-AM,BTCMXN,184299.99,185000,184032.42,185000,6.01,1110547.02
2017-11-28 10-AM,BTCMXN,184699,184699,184000,184299.99,3.69,680304.96
2017-11-28 09-AM,BTCMXN,184999.99,184999.99,184300.01,184699,0.904,167016.8
2017-11-28 08-AM,BTCMXN,184400,184999.99,184131.05,184999.99,3.21,592240.34
2017-11-28 07-AM,BTCMXN,185000,185000,184351,184400,3.33,615294.21
2017-11-28 06-AM,BTCMXN,184999.98,185000,183700,185000,9.06,1674676.89
2017-11-28 05-AM,BTCMXN,182890,185000,182573.13,184999.98,17.73,3262798.52
2017-11-28 04-AM,BTCMXN,182624.25,182890,181013.15,182890,15.93,2906156.52
2017-11-28 03-AM,BTCMXN,181809.3,182649.98,180090.01,182624.25,16.95,3079450.34
2017-11-28 02-AM,BTCMXN,183739.93,183750,180100,181809.3,20.22,3666389.41
2017-11-28 01-AM,BTCMXN,184189.92,184495,181500,183739.93,17.69,3246394.07
2017-11-28 12-AM,BTCMXN,185899.99,185900,182119.24,184189.92,29.75,5487984.65
2017-11-27 11-PM,BTCMXN,184610.92,185899.99,183010.07,185899.99,28.29,5233838.39
2017-11-27 10-PM,BTCMXN,183051.03,184800,181000.01,184610.92,25.7,4716546.98
2017-11-27 09-PM,BTCMXN,181510,183777.07,181510,183051.03,29.86,5466595.15
2017-11-27 08-PM,BTCMXN,179496,182000,179001,181510,34.73,6286419.03
2017-11-27 07-PM,BTCMXN,178000,180000,177600,179496,33.55,6020212.69
2017-11-27 06-PM,BTCMXN,178001.03,179898.74,178000,178000,24.27,4346041.06
2017-11-27 05-PM,BTCMXN,177400,178900,176010,178001.03,37.67,6677010.53
2017-11-27 04-PM,BTCMXN,178500,179520,177000,177400,41.65,7424543.25
2017-11-27 03-PM,BTCMXN,177386.84,178500,177010.07,178500,20.75,3687268.07
2017-11-27 02-PM,BTCMXN,176500.1,177399.99,175213.19,177386.84,6.45,1139396.6
2017-11-27 01-PM,BTCMXN,176010.07,177497.99,175150,176500.1,7.35,1295761.03
2017-11-27 12-PM,BTCMXN,176000,177499.99,175135.39,176010.07,9.99,1765690.13
2017-11-27 11-AM,BTCMXN,173492.03,176000,173492.03,176000,3.64,639014.86
2017-11-27 10-AM,BTCMXN,172350,175006.97,172099,173492.03,1.59,276748.61
2017-11-27 09-AM,BTCMXN,175700.03,176738.32,171001.01,172350,21.61,3737531.53
2017-11-27 08-AM,BTCMXN,176961.08,176961.08,175500.01,175700.03,4.88,858086.24
2017-11-27 07-AM,BTCMXN,177335.73,177427.28,174000,176961.08,17.13,2998807.51
2017-11-27 06-AM,BTCMXN,176000,177500,175971.48,177335.73,11.75,2079428.63
2017-11-27 05-AM,BTCMXN,177300,177300,174666,176000,10.89,1916977.86
2017-11-27 04-AM,BTCMXN,175000,177500,175000,177300,11.13,1968566.86
2017-11-27 03-AM,BTCMXN,175006.6,177299.99,174700,175000,13.2,2323660.78
2017-11-27 02-AM,BTCMXN,176000,177500,173001.01,175006.6,34.48,6072805.86
2017-11-27 01-AM,BTCMXN,175142.42,177000,174500,176000,16.77,2950363.75
2017-11-27 12-AM,BTCMXN,171498.48,176000,170500.01,175142.42,24.29,4218440.86
2017-11-26 11-PM,BTCMXN,171001.04,172347.35,170301,171498.48,9.96,1703779.4
2017-11-26 10-PM,BTCMXN,171513.16,172400,171001.04,171001.04,8.57,1474664.83
2017-11-26 09-PM,BTCMXN,172111.73,172500,170000,171513.16,22.47,3841585.47
2017-11-26 08-PM,BTCMXN,171450,174994,171450,172111.73,17.62,3038523.89
2017-11-26 07-PM,BTCMXN,175976.84,176866.54,170000,171450,38.99,6753020.35
2017-11-26 06-PM,BTCMXN,174197.49,176866.57,173024.75,175976.84,18.01,3159459.13
2017-11-26 05-PM,BTCMXN,173985.98,175000,171999,174197.49,40.45,7041214.93
2017-11-26 04-PM,BTCMXN,169500,173985.98,169000.01,173985.98,26.87,4609918.3
2017-11-26 03-PM,BTCMXN,167983.74,169500,167699.97,169500,8.57,1445411.49
2017-11-26 02-PM,BTCMXN,167998.75,168039,167200,167983.74,5.53,927303.31
2017-11-26 01-PM,BTCMXN,167711.43,168000,166600.09,167998.75,1.22,203944.9
2017-11-26 12-PM,BTCMXN,167046.48,168679.94,166039.04,167711.43,1.57,262743.63
2017-11-26 11-AM,BTCMXN,168244.6,168789.23,166157.92,167046.48,0.1158,19351.04
2017-11-26 10-AM,BTCMXN,166966.4,168290.66,165000,168244.6,4.69,776092.37
2017-11-26 09-AM,BTCMXN,166500,167186.85,165649.14,166966.4,5.04,837528.06
2017-11-26 08-AM,BTCMXN,167900,168871.75,166500,166500,6.62,1111886.32
2017-11-26 07-AM,BTCMXN,167551,169000,167551,167900,10.91,1836586.99
2017-11-26 06-AM,BTCMXN,168000,168000,166541.07,167551,3.21,538669.7
2017-11-26 05-AM,BTCMXN,167000,168000,165000.55,168000,13.87,2312224.7
2017-11-26 04-AM,BTCMXN,164546.31,167000,164220.19,167000,10.16,1691047.45
2017-11-26 03-AM,BTCMXN,164500,166000,164424.43,164546.31,9.1,1500342.07
2017-11-26 02-AM,BTCMXN,165099.97,166986.81,164500,164500,10.86,1798256.17
2017-11-26 01-AM,BTCMXN,164999.99,165200,164110,165099.97,9.59,1581707.67
2017-11-26 12-AM,BTCMXN,164901.01,165000,164000.01,164999.99,16.31,2688847.18
2017-11-25 11-PM,BTCMXN,163307.9,164978.99,162500,164901.01,8.58,1405666.71
2017-11-25 10-PM,BTCMXN,162281.93,163800,162281.93,163307.9,7.45,1216500.42
2017-11-25 09-PM,BTCMXN,161100.08,163451,160900,162281.93,19.33,3143765.62
2017-11-25 08-PM,BTCMXN,160600,161689,160406.06,161100.08,7.24,1167457.39
2017-11-25 07-PM,BTCMXN,161013.15,161699.96,160300.03,160600,11.02,1772264.99
2017-11-25 06-PM,BTCMXN,161800,161985.59,161000,161013.15,13.59,2195034.89
2017-11-25 05-PM,BTCMXN,160000.03,161849,159985.85,161800,14.33,2309004.14
2017-11-25 04-PM,BTCMXN,159613.15,160000.03,159012.25,160000.03,25.42,4065948.77
2017-11-25 03-PM,BTCMXN,159317.05,159960.22,158518.19,159613.15,11.55,1841270.53
2017-11-25 02-PM,BTCMXN,159886,159999,159000,159317.05,15.41,2462969.28
2017-11-25 01-PM,BTCMXN,158950,159886,158950,159886,6.49,1033139.92
2017-11-25 12-PM,BTCMXN,156610.07,159000,156610.07,158950,7.36,1162250.87
2017-11-25 11-AM,BTCMXN,157493.95,157499.99,156540.07,156610.07,0.6725,105892.5
2017-11-25 10-AM,BTCMXN,156700,157499.97,156467.64,157493.95,0.1641,25747.3
2017-11-25 09-AM,BTCMXN,156885,157500,155000.01,156700,8.52,1334624.35
2017-11-25 08-AM,BTCMXN,154837.23,156885.97,154530.24,156885,16.02,2495251.05
2017-11-25 07-AM,BTCMXN,154990,155000,154434.8,154837.23,10.63,1646363.68
2017-11-25 06-AM,BTCMXN,154800,154990,154460,154990,1.28,198081.85
2017-11-25 05-AM,BTCMXN,154400,154990,154400,154800,4.84,749673.85
2017-11-25 04-AM,BTCMXN,154989.93,155000,154080.65,154400,2.3,356163.94
2017-11-25 03-AM,BTCMXN,155000,155000,153710.15,154989.93,6.04,933955.46
2017-11-25 02-AM,BTCMXN,153311,155000,153250,155000,17.21,2662176.09
2017-11-25 01-AM,BTCMXN,154013.15,154307.89,153311,153311,10.23,1572721.15
2017-11-25 12-AM,BTCMXN,154793.93,154793.93,153550,154013.15,7.94,1223555.87
2017-11-24 11-PM,BTCMXN,153948.07,154990,153600,154793.93,9.43,1457417.41
2017-11-24 10-PM,BTCMXN,154084.15,154999,153550.02,153948.07,12.49,1928250.45
2017-11-24 09-PM,BTCMXN,154850,154955,153126.35,154084.15,11.81,1822425.15
2017-11-24 08-PM,BTCMXN,154000,154850,153100,154850,20.36,3133297.69
2017-11-24 07-PM,BTCMXN,154000,154497.75,153313.17,154000,16.3,2512162.26
2017-11-24 06-PM,BTCMXN,153934,154500,153207,154000,15.34,2360375.85
2017-11-24 05-PM,BTCMXN,152994.93,153936.84,152100,153934,13.68,2095595.09
2017-11-24 04-PM,BTCMXN,152000.01,153099.99,152000,152994.93,17.75,2706107.59
2017-11-24 03-PM,BTCMXN,152693.95,153430,152000,152000.01,20.7,3161875.41
2017-11-24 02-PM,BTCMXN,153999.95,153999.95,152517.05,152693.95,3.88,595184.69
2017-11-24 01-PM,BTCMXN,152667.72,154361.75,152400.12,153999.95,6.67,1023439.07
2017-11-24 12-PM,BTCMXN,152580.83,154919.94,152580.83,152667.72,4.48,690725.69
2017-11-24 11-AM,BTCMXN,154651.78,154999,152520.24,152580.83,4.09,634136.43
2017-11-24 10-AM,BTCMXN,152881.04,154893.64,152397.75,154651.78,0.8777,134414.77
