Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZRC,Volume BTC
2018-10-15,ZRCBTC,0.00029,0.00029,0.00029,0.00029,0.0,0.0
2018-10-14,ZRCBTC,0.00029,0.00029,0.00029,0.00029,0.0,0.0
2018-10-13,ZRCBTC,0.00026,0.00029,0.00026,0.00029,30.84,0.008943
2018-10-12,ZRCBTC,0.0002611,0.0002611,0.00026,0.00026,105.9,0.02754
2018-10-11,ZRCBTC,0.0002657,0.0002657,0.0002611,0.0002611,1.2,0.0003133
2018-10-10,ZRCBTC,0.00026,0.000281,0.00026,0.0002657,134.74,0.03535
2018-10-09,ZRCBTC,0.00027,0.00027,0.00026,0.00026,428.86,0.1145
2018-10-08,ZRCBTC,0.0002802,0.0002802,0.00027,0.00027,1387.24,0.3801
2018-10-07,ZRCBTC,0.00029,0.00029,0.00028,0.0002802,283.51,0.07938
2018-10-06,ZRCBTC,0.00028,0.00029,0.00028,0.00029,66.42,0.01889
2018-10-05,ZRCBTC,0.0002806,0.0002857,0.00028,0.00028,224.07,0.06283
2018-10-04,ZRCBTC,0.00028,0.0002806,0.00028,0.0002806,2.18,0.0006122
2018-10-03,ZRCBTC,0.0003007,0.0003007,0.00028,0.00028,780.38,0.2185
2018-10-02,ZRCBTC,0.0002784,0.00035,0.000196,0.0003007,31914.03,9.42
2018-10-01,ZRCBTC,0.000267,0.00028,0.000267,0.0002784,23.1,0.006386
2018-09-30,ZRCBTC,0.000267,0.000267,0.000267,0.000267,0.0,0.0
2018-09-29,ZRCBTC,0.000284,0.00029,0.000267,0.000267,654.39,0.1761
2018-09-28,ZRCBTC,0.0002949,0.0002949,0.000284,0.000284,1.39,0.0003936
2018-09-27,ZRCBTC,0.0002948,0.0002949,0.00027,0.0002949,532.29,0.147
2018-09-26,ZRCBTC,0.00029,0.0002948,0.00029,0.0002948,36.55,0.0107
2018-09-25,ZRCBTC,0.0002917,0.0002969,0.00029,0.00029,222.7,0.0649
2018-09-24,ZRCBTC,0.0002962,0.00034,0.0002917,0.0002917,34263.7,11.6
2018-09-23,ZRCBTC,0.0002671,0.0003488,0.0002671,0.0002962,10053.21,3.35
2018-09-22,ZRCBTC,0.0002671,0.0002671,0.0002671,0.0002671,0.0,0.0
2018-09-21,ZRCBTC,0.000315,0.000315,0.0002671,0.0002671,1.39,0.0003709
2018-09-20,ZRCBTC,0.00027,0.000315,0.00027,0.000315,0.33,0.000104
2018-09-19,ZRCBTC,0.00027,0.00027,0.00027,0.00027,0.0,0.0
2018-09-18,ZRCBTC,0.00026,0.000349,0.00026,0.00027,143519.45,47.12
2018-09-17,ZRCBTC,0.00026,0.00026,0.00026,0.00026,0.0,0.0
2018-09-16,ZRCBTC,0.000285,0.000285,0.00026,0.00026,1402.83,0.3719
2018-09-15,ZRCBTC,0.00023,0.00031,0.000226,0.000285,56424.38,14.52
2018-09-14,ZRCBTC,0.0002551,0.0002551,0.00023,0.00023,587.83,0.1401
2018-09-13,ZRCBTC,0.00025,0.00027,0.00025,0.0002551,119.02,0.03084
2018-09-12,ZRCBTC,0.00025,0.000258,0.00025,0.00025,17.1,0.004409
2018-09-11,ZRCBTC,0.000241,0.00025,0.000241,0.00025,125.2,0.0313
2018-09-10,ZRCBTC,0.00029,0.00029,0.000241,0.000241,5082.34,1.23
2018-09-09,ZRCBTC,0.0002435,0.00029,0.0002435,0.00029,0.4,0.000116
2018-09-08,ZRCBTC,0.0002447,0.0002447,0.0002417,0.0002435,863.08,0.2107
2018-09-07,ZRCBTC,0.0002732,0.0002732,0.0002447,0.0002447,38.0,0.009563
