Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-25 04-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 03-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 02-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 01-PM,BTCEUR,9773,11861,9773,11861,0.0215,255.01
2019-06-25 12-PM,BTCEUR,10012,10012,9773,9773,8.7,85027.01
2019-06-25 11-AM,BTCEUR,9980,10012,9965,10012,0.1337,1338.4
2019-06-25 10-AM,BTCEUR,9980,9980,9980,9980,0.0,0.0
2019-06-25 09-AM,BTCEUR,9980,9980,9980,9980,0.0,0.0
2019-06-25 08-AM,BTCEUR,9980,9980,9980,9980,0.0,0.0
2019-06-25 07-AM,BTCEUR,9980,9980,9980,9980,0.0,0.0
2019-06-25 06-AM,BTCEUR,9625,9998,9625,9980,100.0,994053.91
2019-06-25 05-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-25 04-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-25 03-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-25 02-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-25 01-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-25 12-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 11-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 10-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 09-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 08-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 07-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 06-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 05-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 04-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 03-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 02-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
