Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2017-12-17 12-AM,ZECUSD,459.9,469.7,457,461.19,5.61,2595.86
2017-12-16 11-PM,ZECUSD,458.14,463.99,458.1,459.9,2.76,1274.55
2017-12-16 10-PM,ZECUSD,465,465,455.55,458.14,3.27,1508.66
2017-12-16 09-PM,ZECUSD,457,465,455.1,465,14.07,6481.55
2017-12-16 08-PM,ZECUSD,455,461.83,455,457,8.27,3786.64
2017-12-16 07-PM,ZECUSD,461.37,462.89,455,455,8.04,3693.69
2017-12-16 06-PM,ZECUSD,461,463,461,461.37,12.62,5832.04
2017-12-16 05-PM,ZECUSD,458.1,461.37,458.1,461,4.44,2039.52
2017-12-16 04-PM,ZECUSD,463,463,455.96,458.1,10.47,4806.79
2017-12-16 03-PM,ZECUSD,464,470,463,463,16.84,7827.08
2017-12-16 02-PM,ZECUSD,463,465,463,464,4.27,1980.01
2017-12-16 01-PM,ZECUSD,468,474.2,463,463,17.27,8073.74
2017-12-16 12-PM,ZECUSD,464.8,468.99,462.25,468,4.87,2274.0
2017-12-16 11-AM,ZECUSD,465,469,462,464.8,10.74,4984.35
2017-12-16 10-AM,ZECUSD,463.14,465,462,465,17.39,8050.23
2017-12-16 09-AM,ZECUSD,465,465.99,462,463.14,7.92,3682.81
2017-12-16 08-AM,ZECUSD,460,467,460,465,6.42,2980.02
2017-12-16 07-AM,ZECUSD,467.92,467.95,460,460,5.19,2413.81
2017-12-16 06-AM,ZECUSD,468.1,469.97,465,467.92,6.76,3153.4
2017-12-16 05-AM,ZECUSD,469,478,468.1,468.1,8.67,4103.29
2017-12-16 04-AM,ZECUSD,468.5,469,464.11,469,14.41,6729.59
2017-12-16 03-AM,ZECUSD,478.9,479.6,467.17,468.5,2.07,975.68
2017-12-16 02-AM,ZECUSD,477,481.51,475.22,478.9,8.64,4139.84
2017-12-16 01-AM,ZECUSD,468,477,466.77,477,9.76,4599.67
2017-12-16 12-AM,ZECUSD,457.4,468,452,468,3.82,1758.04
2017-12-15 11-PM,ZECUSD,458.06,465,453.51,457.4,12.95,5990.12
2017-12-15 10-PM,ZECUSD,453.66,458.06,450.71,458.06,7.06,3203.78
2017-12-15 09-PM,ZECUSD,457.42,460.31,453,453.66,4.95,2263.32
2017-12-15 08-PM,ZECUSD,456.35,459.68,452,457.42,9.57,4369.09
2017-12-15 07-PM,ZECUSD,461.31,461.84,450,456.35,5.47,2501.89
2017-12-15 06-PM,ZECUSD,454.39,464.4,451.48,461.31,13.28,6107.75
2017-12-15 05-PM,ZECUSD,451,455.11,449.39,454.39,5.07,2297.47
2017-12-15 04-PM,ZECUSD,462,462,447,451,10.96,4980.95
2017-12-15 03-PM,ZECUSD,451.08,465,451.08,462,23.0,10570.47
2017-12-15 02-PM,ZECUSD,445,451.08,442.6,451.08,9.7,4349.36
2017-12-15 01-PM,ZECUSD,434,450,434,445,14.67,6470.6
2017-12-15 12-PM,ZECUSD,425.01,437,420,434,7.25,3094.95
2017-12-15 11-AM,ZECUSD,426.01,430,425.01,425.01,10.57,4525.51
2017-12-15 10-AM,ZECUSD,438,443.16,415.02,426.01,27.99,11942.97
2017-12-15 09-AM,ZECUSD,455.33,461.71,435.04,438,11.52,5140.31
2017-12-15 08-AM,ZECUSD,443.46,460.9,441.64,455.33,14.05,6339.79
2017-12-15 07-AM,ZECUSD,449,450,441,443.46,14.43,6462.58
2017-12-15 06-AM,ZECUSD,429.71,449.09,428.11,449,17.13,7574.7
2017-12-15 05-AM,ZECUSD,445,446,427,429.71,19.57,8513.01
2017-12-15 04-AM,ZECUSD,448.11,466.28,445,445,7.98,3641.53
2017-12-15 03-AM,ZECUSD,426,454.8,426,448.11,10.92,4777.79
2017-12-15 02-AM,ZECUSD,450,455,426,426,32.7,14419.94
2017-12-15 01-AM,ZECUSD,468,488.98,450,450,19.36,9055.29
2017-12-15 12-AM,ZECUSD,503.6,509.59,466.3,468,15.03,7394.89
2017-12-14 11-PM,ZECUSD,508,510,493,503.6,23.23,11775.45
2017-12-14 10-PM,ZECUSD,488.1,508,488.1,508,37.08,18549.1
2017-12-14 09-PM,ZECUSD,496.9,499.8,482,488.1,39.38,19386.73
2017-12-14 08-PM,ZECUSD,468.44,497,468.44,496.9,29.11,14057.8
2017-12-14 07-PM,ZECUSD,468,472,460.5,468.44,7.35,3433.09
2017-12-14 06-PM,ZECUSD,474,480,463.2,468,39.66,18818.75
2017-12-14 05-PM,ZECUSD,468.2,474.1,462,474,31.61,14756.91
2017-12-14 04-PM,ZECUSD,448,474.9,443.88,468.2,35.66,16421.01
2017-12-14 03-PM,ZECUSD,446.07,448.88,437.94,448,13.06,5753.18
2017-12-14 02-PM,ZECUSD,461.38,465,440,446.07,31.84,14519.98
2017-12-14 01-PM,ZECUSD,442,461.38,425,461.38,41.98,18521.34
2017-12-14 12-PM,ZECUSD,447,447.5,440.04,442,12.44,5519.4
2017-12-14 11-AM,ZECUSD,459,459.03,443.44,447,4.05,1841.92
2017-12-14 10-AM,ZECUSD,455,459,440,459,13.07,5812.92
2017-12-14 09-AM,ZECUSD,455,460.73,445,455,13.23,6035.16
2017-12-14 08-AM,ZECUSD,464.9,480,424,455,48.17,21684.87
2017-12-14 07-AM,ZECUSD,461,469.95,458.2,464.9,20.87,9671.43
2017-12-14 06-AM,ZECUSD,455.5,477,454.03,461,31.18,14314.69
2017-12-14 05-AM,ZECUSD,472,475.72,455.5,455.5,26.09,12275.09
2017-12-14 04-AM,ZECUSD,475,487.65,449,472,32.28,15407.44
2017-12-14 03-AM,ZECUSD,444.29,475,444,475,20.78,9588.01
2017-12-14 02-AM,ZECUSD,472.44,480,441.31,444.29,44.52,20608.99
2017-12-14 01-AM,ZECUSD,425,479.6,425,472.44,144.23,64565.85
2017-12-14 12-AM,ZECUSD,412.32,428.3,412.32,425,33.3,14040.74
2017-12-13 11-PM,ZECUSD,405.99,418.25,405.99,412.32,19.64,8099.85
2017-12-13 10-PM,ZECUSD,394.64,406,394.64,405.99,10.47,4218.94
2017-12-13 09-PM,ZECUSD,382.91,399.3,382.91,394.64,12.93,5056.56
2017-12-13 08-PM,ZECUSD,395,397.11,382.4,382.91,8.87,3425.59
2017-12-13 07-PM,ZECUSD,375,399.3,375,395,18.4,7184.59
2017-12-13 06-PM,ZECUSD,394.47,394.47,370,375,21.07,7981.2
2017-12-13 05-PM,ZECUSD,402.02,402.02,391,394.47,35.72,14125.94
2017-12-13 04-PM,ZECUSD,421,421,401.05,402.02,44.74,18409.98
2017-12-13 03-PM,ZECUSD,409,430.63,404,421,105.03,44011.53
2017-12-13 02-PM,ZECUSD,387.9,410,386.93,409,37.14,14747.91
2017-12-13 01-PM,ZECUSD,386,389.36,383.69,387.9,38.18,14688.25
2017-12-13 12-PM,ZECUSD,392,399.68,386,386,28.7,11307.4
2017-12-13 11-AM,ZECUSD,399,400,386.84,392,29.38,11552.39
2017-12-13 10-AM,ZECUSD,399.5,403,387.1,399,105.78,41874.26
2017-12-13 09-AM,ZECUSD,372.72,399.59,370.1,399.5,79.1,30651.36
2017-12-13 08-AM,ZECUSD,354.03,372.72,353.5,372.72,19.75,7190.09
2017-12-13 07-AM,ZECUSD,353,360,353,354.03,9.01,3217.51
2017-12-13 06-AM,ZECUSD,358,358,352.1,353,8.85,3152.77
2017-12-13 05-AM,ZECUSD,353,358,351,358,9.59,3401.42
2017-12-13 04-AM,ZECUSD,353,357.49,352,353,6.29,2230.59
2017-12-13 03-AM,ZECUSD,351.94,359.26,351,353,10.54,3714.77
2017-12-13 02-AM,ZECUSD,373.09,375,351,351.94,19.56,7225.58
2017-12-13 01-AM,ZECUSD,360,375,358.55,373.09,55.71,20353.13
2017-12-13 12-AM,ZECUSD,360,360,354.35,360,10.76,3861.43
2017-12-12 11-PM,ZECUSD,356.2,360,351.3,360,12.77,4559.54
2017-12-12 10-PM,ZECUSD,355.25,356.27,353.6,356.2,2.39,849.56
2017-12-12 09-PM,ZECUSD,355,357.5,350.99,355.25,13.5,4782.51
2017-12-12 08-PM,ZECUSD,345,358.5,342.2,355,66.69,23446.4
2017-12-12 07-PM,ZECUSD,348,350,342.19,345,15.4,5335.45
2017-12-12 06-PM,ZECUSD,344.69,349,341,348,15.84,5470.99
2017-12-12 05-PM,ZECUSD,355.9,357.3,341,344.69,30.92,10790.18
2017-12-12 04-PM,ZECUSD,350,357.56,349,355.9,23.45,8314.04
2017-12-12 03-PM,ZECUSD,347,351.3,345.11,350,30.88,10797.05
2017-12-12 02-PM,ZECUSD,338,347.55,337.2,347,28.76,9867.39
2017-12-12 01-PM,ZECUSD,338.6,340,333.68,338,48.52,16232.23
2017-12-12 12-PM,ZECUSD,336,338.73,335.5,338.6,10.82,3652.72
2017-12-12 11-AM,ZECUSD,333,336,329.9,336,7.06,2347.72
2017-12-12 10-AM,ZECUSD,331.41,335,331.41,333,8.17,2717.11
2017-12-12 09-AM,ZECUSD,336.36,336.69,330,331.41,4.31,1433.59
2017-12-12 08-AM,ZECUSD,336.9,341.5,336.13,336.36,30.31,10295.87
2017-12-12 07-AM,ZECUSD,331.2,336.9,327.17,336.9,15.37,5109.51
2017-12-12 06-AM,ZECUSD,335,340,331,331.2,39.96,13340.28
2017-12-12 05-AM,ZECUSD,332.7,335.87,331,335,17.44,5822.27
2017-12-12 04-AM,ZECUSD,328.35,333,326,332.7,19.78,6545.66
2017-12-12 03-AM,ZECUSD,322.11,330.55,322.11,328.35,48.51,15890.33
2017-12-12 02-AM,ZECUSD,316.94,322.6,316.94,322.11,2.31,741.24
2017-12-12 01-AM,ZECUSD,316,320.6,316,316.94,3.69,1178.26
2017-12-12 12-AM,ZECUSD,315.13,319,315.13,316,1.64,523.19
2017-12-11 11-PM,ZECUSD,316.6,316.6,314.73,315.13,0.3367,106.35
2017-12-11 10-PM,ZECUSD,317.43,318.99,314.51,316.6,8.68,2758.82
2017-12-11 09-PM,ZECUSD,311.53,317.53,310.05,317.43,7.12,2249.64
2017-12-11 08-PM,ZECUSD,314.87,314.87,310.65,311.53,11.26,3516.81
2017-12-11 07-PM,ZECUSD,317.9,318,314.87,314.87,7.46,2366.39
2017-12-11 06-PM,ZECUSD,314.88,325,314.87,317.9,15.76,5015.21
2017-12-11 05-PM,ZECUSD,316.53,317,314.3,314.88,6.6,2089.25
2017-12-11 04-PM,ZECUSD,314.3,316.53,314.3,316.53,1.99,624.8
2017-12-11 03-PM,ZECUSD,312.98,317.3,311.75,314.3,3.97,1254.61
2017-12-11 02-PM,ZECUSD,316,317,312.98,312.98,5.38,1696.03
2017-12-11 01-PM,ZECUSD,316,317.33,313.45,316,7.72,2439.29
2017-12-11 12-PM,ZECUSD,312.79,317.38,311,316,10.01,3156.57
2017-12-11 11-AM,ZECUSD,307.65,312.79,306,312.79,7.41,2280.08
2017-12-11 10-AM,ZECUSD,308.5,308.78,307.65,307.65,5.95,1831.11
2017-12-11 09-AM,ZECUSD,306,309.64,306,308.5,2.16,664.74
2017-12-11 08-AM,ZECUSD,311,311.41,305.4,306,7.62,2354.55
2017-12-11 07-AM,ZECUSD,312.17,315,310,311,14.69,4578.25
2017-12-11 06-AM,ZECUSD,310,314,310,312.17,8.58,2677.73
2017-12-11 05-AM,ZECUSD,313,317,309.23,310,1.46,456.05
2017-12-11 04-AM,ZECUSD,312.5,317,310,313,3.37,1053.32
2017-12-11 03-AM,ZECUSD,309.04,315,309.04,312.5,2.31,716.5
2017-12-11 02-AM,ZECUSD,310.03,310.03,299,309.04,15.73,4762.08
2017-12-11 01-AM,ZECUSD,309.82,317.76,309.03,310.03,7.02,2217.0
2017-12-11 12-AM,ZECUSD,300.01,311.91,300,309.82,17.32,5263.75
2017-12-10 11-PM,ZECUSD,310,315,300.01,300.01,45.06,13818.72
2017-12-10 10-PM,ZECUSD,308,312.6,306.9,310,5.83,1804.02
2017-12-10 09-PM,ZECUSD,314.72,315,308,308,12.84,3993.86
2017-12-10 08-PM,ZECUSD,320,320,314.25,314.72,2.87,907.61
2017-12-10 07-PM,ZECUSD,317.67,325,317.67,320,2.02,649.43
2017-12-10 06-PM,ZECUSD,317.52,321.2,316.2,317.67,1.71,544.17
2017-12-10 05-PM,ZECUSD,317.96,318.91,315.93,317.52,3.59,1141.3
2017-12-10 04-PM,ZECUSD,317.39,323,316,317.96,4.65,1481.29
2017-12-10 03-PM,ZECUSD,314,323.47,314,317.39,3.44,1098.97
2017-12-10 02-PM,ZECUSD,321.5,326,312.55,314,45.56,14468.1
2017-12-10 01-PM,ZECUSD,325.92,328.85,320.01,321.5,4.48,1442.88
2017-12-10 12-PM,ZECUSD,332.83,334.36,320,325.92,5.89,1948.71
2017-12-10 11-AM,ZECUSD,322.81,332.83,313,332.83,12.41,4048.39
2017-12-10 10-AM,ZECUSD,312.1,322.81,312.1,322.81,4.16,1334.29
2017-12-10 09-AM,ZECUSD,308,315.67,308,312.1,1.96,609.83
2017-12-10 08-AM,ZECUSD,309.99,319,308,308,8.09,2561.01
2017-12-10 07-AM,ZECUSD,315.04,321.46,309.5,309.99,5.01,1580.1
2017-12-10 06-AM,ZECUSD,315,321.34,315,315.04,8.11,2556.04
2017-12-10 05-AM,ZECUSD,313.5,315,309.55,315,2.89,902.07
2017-12-10 04-AM,ZECUSD,313,313.5,305.66,313.5,5.27,1633.1
2017-12-10 03-AM,ZECUSD,314.71,314.71,312,313,1.06,331.1
2017-12-10 02-AM,ZECUSD,313.16,318.24,313.05,314.71,1.56,494.68
2017-12-10 01-AM,ZECUSD,318.07,325.69,313.16,313.16,7.53,2405.12
2017-12-10 12-AM,ZECUSD,320.3,326.01,317.3,318.07,0.939,298.62
2017-12-09 11-PM,ZECUSD,324.2,324.2,318,320.3,1.3,415.03
2017-12-09 10-PM,ZECUSD,328.5,328.88,323.31,324.2,1.0,327.18
2017-12-09 09-PM,ZECUSD,328.2,328.5,325,328.5,2.95,963.41
2017-12-09 08-PM,ZECUSD,324.39,328.2,323.6,328.2,11.12,3636.83
2017-12-09 07-PM,ZECUSD,323,326.6,318.03,324.39,6.19,1996.31
2017-12-09 06-PM,ZECUSD,318.02,326,316.95,323,13.69,4389.88
2017-12-09 05-PM,ZECUSD,328.37,335,318.02,318.02,8.52,2743.96
2017-12-09 04-PM,ZECUSD,335.71,336.33,328.37,328.37,13.21,4408.3
2017-12-09 03-PM,ZECUSD,335.12,340,335,335.71,8.54,2868.14
2017-12-09 02-PM,ZECUSD,335.1,339.87,335.1,335.12,2.15,721.98
2017-12-09 01-PM,ZECUSD,335.87,341,335.1,335.1,5.81,1952.71
2017-12-09 12-PM,ZECUSD,339.07,341,335.87,335.87,9.22,3115.69
2017-12-09 11-AM,ZECUSD,342.81,345,339.07,339.07,7.73,2652.52
2017-12-09 10-AM,ZECUSD,342.23,345,340,342.81,13.25,4549.8
2017-12-09 09-AM,ZECUSD,339,345,335.05,342.23,17.14,5860.82
2017-12-09 08-AM,ZECUSD,337.5,339.68,335.03,339,15.45,5193.96
2017-12-09 07-AM,ZECUSD,336,337.5,335,337.5,3.95,1327.14
2017-12-09 06-AM,ZECUSD,340,341,336,336,10.69,3624.63
2017-12-09 05-AM,ZECUSD,333.58,341.13,333.51,340,2.26,767.0
2017-12-09 04-AM,ZECUSD,335.5,342,333.58,333.58,2.13,715.77
2017-12-09 03-AM,ZECUSD,330.12,337.19,329.1,335.5,1.65,552.72
2017-12-09 02-AM,ZECUSD,325.38,333.07,323.57,330.12,1.32,432.8
2017-12-09 01-AM,ZECUSD,324.6,328.96,323.57,325.38,1.93,627.11
2017-12-09 12-AM,ZECUSD,323.13,330,321.96,324.6,42.28,13741.31
2017-12-08 11-PM,ZECUSD,329.3,333.72,320.82,323.13,44.76,14597.94
2017-12-08 10-PM,ZECUSD,329.5,330.87,319,329.3,30.41,9907.57
2017-12-08 09-PM,ZECUSD,334,342,329.5,329.5,21.39,7191.58
2017-12-08 08-PM,ZECUSD,337.5,337.5,330.1,334,3.24,1078.91
2017-12-08 07-PM,ZECUSD,335.99,343.07,335.99,337.5,34.35,11661.62
2017-12-08 06-PM,ZECUSD,329,335.99,325.5,335.99,5.69,1893.27
2017-12-08 05-PM,ZECUSD,335,336.02,325.1,329,5.65,1886.77
2017-12-08 04-PM,ZECUSD,323.05,335,323.05,335,7.09,2341.76
2017-12-08 03-PM,ZECUSD,322.43,328.18,313.24,323.05,4.87,1561.5
2017-12-08 02-PM,ZECUSD,334.98,335,322.43,322.43,20.96,6908.22
2017-12-08 01-PM,ZECUSD,327,334.98,327,334.98,14.78,4883.32
2017-12-08 12-PM,ZECUSD,325,330.12,323.23,327,34.66,11423.08
2017-12-08 11-AM,ZECUSD,321.1,330,320.4,325,27.67,9025.67
2017-12-08 10-AM,ZECUSD,312.61,321.1,312.61,321.1,5.28,1676.06
2017-12-08 09-AM,ZECUSD,312,314.23,304.72,312.61,3.35,1037.6
2017-12-08 08-AM,ZECUSD,308.94,312.37,303.39,312,1.15,357.0
2017-12-08 07-AM,ZECUSD,309.06,313.84,302,308.94,2.26,689.85
2017-12-08 06-AM,ZECUSD,316.92,316.92,306.62,309.06,2.64,825.68
2017-12-08 05-AM,ZECUSD,307,321.81,300.77,316.92,13.33,4153.53
2017-12-08 04-AM,ZECUSD,307.02,314.27,300,307,1.72,531.52
2017-12-08 03-AM,ZECUSD,291.96,316.53,290.36,307.02,3.36,1012.38
2017-12-08 02-AM,ZECUSD,292.3,298.82,290,291.96,1.15,336.96
2017-12-08 01-AM,ZECUSD,299.92,299.92,292.23,292.3,3.54,1039.52
2017-12-08 12-AM,ZECUSD,297.36,300,291.56,299.92,3.65,1081.61
2017-12-07 11-PM,ZECUSD,303,303,295,297.36,5.12,1527.98
2017-12-07 10-PM,ZECUSD,310.5,310.5,301,303,37.61,11634.87
2017-12-07 09-PM,ZECUSD,318,318.71,310.5,310.5,5.95,1881.65
2017-12-07 08-PM,ZECUSD,318.13,319.98,311.68,318,10.76,3401.98
2017-12-07 07-PM,ZECUSD,310.1,318.67,310.1,318.13,9.54,2972.43
2017-12-07 06-PM,ZECUSD,313.9,315.35,310,310.1,3.56,1109.75
2017-12-07 05-PM,ZECUSD,313.91,325.1,310,313.9,15.61,4893.71
2017-12-07 04-PM,ZECUSD,311.41,315,310,313.91,14.4,4469.93
2017-12-07 03-PM,ZECUSD,316,324,310,311.41,23.1,7210.18
2017-12-07 02-PM,ZECUSD,319,322,316,316,5.79,1847.42
2017-12-07 01-PM,ZECUSD,314.5,319.73,314.5,319,5.07,1602.51
2017-12-07 12-PM,ZECUSD,315.77,322,313.15,314.5,4.97,1579.7
2017-12-07 11-AM,ZECUSD,314,327,311.4,315.77,7.86,2480.63
2017-12-07 10-AM,ZECUSD,315,321.8,310,314,6.68,2094.16
2017-12-07 09-AM,ZECUSD,320.01,328.33,315,315,11.07,3548.16
2017-12-07 08-AM,ZECUSD,324,325.9,320.01,320.01,4.73,1527.62
2017-12-07 07-AM,ZECUSD,325.4,326,324,324,4.07,1324.09
2017-12-07 06-AM,ZECUSD,323.03,329.73,323.03,325.4,4.8,1557.45
2017-12-07 05-AM,ZECUSD,323.1,330.41,323,323.03,3.56,1156.15
2017-12-07 04-AM,ZECUSD,322,328,321,323.1,3.78,1221.05
2017-12-07 03-AM,ZECUSD,322.29,329,321.12,322,3.77,1220.17
2017-12-07 02-AM,ZECUSD,321.12,322.29,320,322.29,3.1,995.21
2017-12-07 01-AM,ZECUSD,329.62,329.7,321.12,321.12,4.86,1581.99
2017-12-07 12-AM,ZECUSD,328.6,329.62,322.01,329.62,3.44,1122.37
2017-12-06 11-PM,ZECUSD,324.53,329,320,328.6,4.14,1339.81
2017-12-06 10-PM,ZECUSD,325.14,327.95,324.53,324.53,3.08,1004.55
2017-12-06 09-PM,ZECUSD,326,327.94,325.14,325.14,7.02,2293.46
2017-12-06 08-PM,ZECUSD,332.04,332.04,326,326,3.03,992.81
2017-12-06 07-PM,ZECUSD,327,334.71,327,332.04,5.54,1833.91
2017-12-06 06-PM,ZECUSD,325,329,325,327,2.19,713.36
2017-12-06 05-PM,ZECUSD,326.04,329.03,323.83,325,3.02,985.73
2017-12-06 04-PM,ZECUSD,328.9,331.29,320.2,326.04,12.67,4134.51
2017-12-06 03-PM,ZECUSD,327.87,332.07,326.94,328.9,1.96,643.35
2017-12-06 02-PM,ZECUSD,330.83,332.77,327.87,327.87,5.66,1867.36
2017-12-06 01-PM,ZECUSD,331.79,338,328.28,330.83,5.94,1976.41
2017-12-06 12-PM,ZECUSD,335.15,336.5,331.74,331.79,7.94,2647.46
2017-12-06 11-AM,ZECUSD,341.83,341.83,335.1,335.15,1.39,465.16
2017-12-06 10-AM,ZECUSD,336.2,341.83,333.43,341.83,0.9331,315.86
2017-12-06 09-AM,ZECUSD,340.07,340.07,333.43,336.2,1.24,415.72
2017-12-06 08-AM,ZECUSD,341.53,342.52,340.07,340.07,6.55,2233.09
2017-12-06 07-AM,ZECUSD,342.52,349,341.53,341.53,10.94,3770.55
2017-12-06 06-AM,ZECUSD,334.33,349,333.43,342.52,32.71,11262.1
2017-12-06 05-AM,ZECUSD,334.9,339,332.1,334.33,13.67,4608.38
2017-12-06 04-AM,ZECUSD,332.22,334.9,332.22,334.9,6.01,1997.46
2017-12-06 03-AM,ZECUSD,327.44,332.22,324.47,332.22,12.06,3980.3
2017-12-06 02-AM,ZECUSD,338,339,327.37,327.44,4.11,1359.71
2017-12-06 01-AM,ZECUSD,329,340.79,328.64,338,30.64,10290.72
2017-12-06 12-AM,ZECUSD,326,329,322.45,329,3.95,1299.07
2017-12-05 11-PM,ZECUSD,324.3,326,321.45,326,4.9,1587.41
2017-12-05 10-PM,ZECUSD,324.33,324.33,321.4,324.3,3.63,1173.96
2017-12-05 09-PM,ZECUSD,324,324.33,322,324.33,2.57,833.52
2017-12-05 08-PM,ZECUSD,322,324,322,324,1.12,361.94
2017-12-05 07-PM,ZECUSD,322,324,322,322,1.43,459.69
2017-12-05 06-PM,ZECUSD,322,323.95,322,322,2.93,945.79
2017-12-05 05-PM,ZECUSD,319.4,323.97,319.4,322,1.78,573.04
2017-12-05 04-PM,ZECUSD,324.75,330.5,319.4,319.4,15.64,5095.91
2017-12-05 03-PM,ZECUSD,319,324.89,319,324.75,1.59,513.74
2017-12-05 02-PM,ZECUSD,320.9,321.03,317,319,4.87,1553.45
2017-12-05 01-PM,ZECUSD,318.1,322.38,318.1,320.9,1.72,549.14
2017-12-05 12-PM,ZECUSD,317,320,317,318.1,0.6841,217.83
2017-12-05 11-AM,ZECUSD,318,320,317,317,3.58,1135.85
2017-12-05 10-AM,ZECUSD,320.67,320.67,318,318,7.14,2278.11
2017-12-05 09-AM,ZECUSD,321.7,322.7,320,320.67,9.26,2979.72
2017-12-05 08-AM,ZECUSD,322.38,322.7,321.7,321.7,3.73,1199.94
2017-12-05 07-AM,ZECUSD,322.66,326,321.7,322.38,6.06,1956.89
2017-12-05 06-AM,ZECUSD,323.9,326,321.7,322.66,5.45,1755.98
2017-12-05 05-AM,ZECUSD,321.5,323.9,321.5,323.9,1.34,430.49
2017-12-05 04-AM,ZECUSD,322,323.87,321.11,321.5,3.13,1006.01
2017-12-05 03-AM,ZECUSD,325,325,321.65,322,6.76,2186.57
2017-12-05 02-AM,ZECUSD,331,331.11,324.78,325,12.07,3978.95
2017-12-05 01-AM,ZECUSD,331.21,331.21,325.01,331,21.71,7125.37
2017-12-05 12-AM,ZECUSD,327.1,331.21,327.1,331.21,6.67,2207.79
2017-12-04 11-PM,ZECUSD,327.88,330.95,325.84,327.1,1.55,509.49
2017-12-04 10-PM,ZECUSD,328.83,330.96,327.88,327.88,3.18,1047.26
2017-12-04 09-PM,ZECUSD,324.5,329.5,324.5,328.83,3.13,1028.64
2017-12-04 08-PM,ZECUSD,324,329.19,323.1,324.5,3.42,1119.17
2017-12-04 07-PM,ZECUSD,323,329.05,321.64,324,7.37,2391.25
2017-12-04 06-PM,ZECUSD,323.1,324.5,321.11,323,8.35,2696.07
2017-12-04 05-PM,ZECUSD,323,327.7,323,323.1,2.98,972.07
2017-12-04 04-PM,ZECUSD,323,327.84,323,323,0.6152,198.83
2017-12-04 03-PM,ZECUSD,327.11,328.29,323,323,7.13,2339.51
2017-12-04 02-PM,ZECUSD,326,327.16,323,327.11,3.66,1190.89
2017-12-04 01-PM,ZECUSD,322.84,326,319.14,326,6.92,2232.8
2017-12-04 12-PM,ZECUSD,323,324.58,320,322.84,6.05,1951.8
2017-12-04 11-AM,ZECUSD,324,326,323,323,5.34,1727.29
2017-12-04 10-AM,ZECUSD,328,328,322.53,324,4.33,1406.89
2017-12-04 09-AM,ZECUSD,327,329.63,325.5,328,4.35,1423.76
2017-12-04 08-AM,ZECUSD,325.02,329.67,325.02,327,2.47,805.15
2017-12-04 07-AM,ZECUSD,325.01,327.47,325.01,325.02,2.82,919.8
2017-12-04 06-AM,ZECUSD,324.54,327.47,324.4,325.01,6.36,2065.73
2017-12-04 05-AM,ZECUSD,330,330.03,324,324.54,6.02,1960.75
2017-12-04 04-AM,ZECUSD,323.62,330.03,323.62,330,2.52,829.04
2017-12-04 03-AM,ZECUSD,325.84,325.84,323,323.62,0.5302,172.01
2017-12-04 02-AM,ZECUSD,326,326,324.83,325.84,0.6132,199.81
2017-12-04 01-AM,ZECUSD,324.5,328.96,324.5,326,0.9221,300.6
2017-12-04 12-AM,ZECUSD,323.23,326.2,322.53,324.5,0.6939,224.19
2017-12-03 11-PM,ZECUSD,324.05,324.05,323.2,323.23,1.18,382.99
2017-12-03 10-PM,ZECUSD,320,330.03,313.74,324.05,11.13,3555.03
2017-12-03 09-PM,ZECUSD,329,329,320,320,29.97,9691.57
2017-12-03 08-PM,ZECUSD,331.1,333,329,329,17.87,5907.28
2017-12-03 07-PM,ZECUSD,332.89,335.89,331.08,331.1,3.42,1134.03
2017-12-03 06-PM,ZECUSD,330.01,336,330.01,332.89,11.46,3806.66
2017-12-03 05-PM,ZECUSD,332.04,333.04,328.89,330.01,9.43,3115.0
2017-12-03 04-PM,ZECUSD,337.29,337.29,332.01,332.04,14.21,4760.95
2017-12-03 03-PM,ZECUSD,337.71,338,335,337.29,19.37,6507.49
2017-12-03 02-PM,ZECUSD,335,338.45,335,337.71,20.56,6938.93
2017-12-03 01-PM,ZECUSD,335,338.4,334.32,335,4.61,1556.1
2017-12-03 12-PM,ZECUSD,338,339,332.02,335,7.91,2655.19
2017-12-03 11-AM,ZECUSD,330.55,338.09,329.5,338,19.51,6552.49
2017-12-03 10-AM,ZECUSD,328.5,330.55,328.4,330.55,2.19,721.9
2017-12-03 09-AM,ZECUSD,328.5,330,328.5,328.5,2.33,766.29
2017-12-03 08-AM,ZECUSD,329,329,327.5,328.5,1.93,633.76
2017-12-03 07-AM,ZECUSD,327.56,330,327.4,329,4.01,1320.51
2017-12-03 06-AM,ZECUSD,329.19,335,324.74,327.56,2.33,772.62
2017-12-03 05-AM,ZECUSD,329,329.19,324.54,329.19,2.31,749.69
2017-12-03 04-AM,ZECUSD,327.11,329,327.11,329,0.1299,42.66
2017-12-03 03-AM,ZECUSD,328.95,329.19,327.11,327.11,0.1295,42.4
2017-12-03 02-AM,ZECUSD,328.04,328.95,325.06,328.95,1.56,513.02
2017-12-03 01-AM,ZECUSD,326.31,335,324.44,328.04,9.61,3155.86
2017-12-03 12-AM,ZECUSD,329.37,334,326.31,326.31,13.63,4501.95
2017-12-02 11-PM,ZECUSD,324.51,329.37,324.51,329.37,1.76,578.09
2017-12-02 10-PM,ZECUSD,324.3,327.48,324.3,324.51,0.668,217.67
2017-12-02 09-PM,ZECUSD,323.13,327.51,323.13,324.3,1.63,531.1
2017-12-02 08-PM,ZECUSD,324.5,326.79,323,323.13,2.98,970.13
