Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume BTC
2018-04-13,NEOBTC,0.008466,0.008526,0.007877,0.007907,550179.77,4522.74
2018-04-12,NEOBTC,0.008395,0.008732,0.00785,0.008466,765738.79,6313.06
2018-04-11,NEOBTC,0.0077,0.0086,0.007642,0.008395,712965.42,5778.93
2018-04-10,NEOBTC,0.007815,0.007848,0.007375,0.0077,501069.46,3788.61
2018-04-09,NEOBTC,0.007034,0.008002,0.006997,0.007815,1124927.98,8543.49
2018-04-08,NEOBTC,0.006736,0.007041,0.006694,0.007034,270284.82,1835.16
2018-04-07,NEOBTC,0.006786,0.00686,0.006668,0.006736,303547.26,2054.97
2018-04-06,NEOBTC,0.006933,0.00698,0.0067,0.006786,312687.98,2141.49
2018-04-05,NEOBTC,0.006993,0.007025,0.006816,0.006933,337760.46,2336.24
2018-04-04,NEOBTC,0.007196,0.007225,0.006837,0.006993,358243.76,2498.15
2018-04-03,NEOBTC,0.00691,0.007224,0.006875,0.007196,360241.4,2542.75
2018-04-02,NEOBTC,0.00694,0.00709,0.006829,0.00691,335583.08,2325.87
2018-04-01,NEOBTC,0.007205,0.00728,0.006911,0.00694,375962.98,2653.04
2018-03-31,NEOBTC,0.00734,0.007449,0.007092,0.007205,330409.34,2400.04
2018-03-30,NEOBTC,0.007273,0.007467,0.007086,0.00734,428774.08,3146.24
2018-03-29,NEOBTC,0.00719,0.007463,0.00699,0.007273,415775.08,2979.76
2018-03-28,NEOBTC,0.007099,0.00752,0.007078,0.00719,363784.44,2636.29
2018-03-27,NEOBTC,0.00725,0.007458,0.0067,0.007099,466186.69,3313.71
2018-03-26,NEOBTC,0.007734,0.007796,0.00701,0.00725,484117.97,3547.35
2018-03-25,NEOBTC,0.007641,0.007834,0.007512,0.007734,293093.17,2235.3
2018-03-24,NEOBTC,0.007719,0.00785,0.007554,0.007641,328843.5,2528.31
2018-03-23,NEOBTC,0.007947,0.007968,0.007645,0.007719,385485.05,2986.97
2018-03-22,NEOBTC,0.008169,0.0083,0.0078,0.007947,349790.85,2819.81
2018-03-21,NEOBTC,0.008496,0.0088,0.00805,0.008169,424350.05,3554.14
