Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume ILS
2017-02-11,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-10,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-09,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-08,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-07,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-06,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-05,LTCILS,13.69,13.69,13.69,13.69,7.9,108.15
2017-02-04,LTCILS,15.49,15.49,15.49,15.49,0.0,0.0
2017-02-03,LTCILS,15.49,15.49,15.49,15.49,0.0,0.0
2017-02-02,LTCILS,15.49,15.49,15.49,15.49,0.0,0.0
2017-02-01,LTCILS,15.49,15.49,15.49,15.49,5.0,77.45
2017-01-31,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-30,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-29,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-28,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-27,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-26,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-25,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-24,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-23,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-22,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-21,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-20,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-19,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-18,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-17,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-16,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-15,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-14,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-13,LTCILS,14.01,14.01,14.01,14.01,0.0,0.0
2017-01-12,LTCILS,14.01,14.01,14.01,14.01,13.0,182.13
2017-01-11,LTCILS,16.5,16.5,16.5,16.5,0.0,0.0
2017-01-10,LTCILS,16.5,16.5,16.5,16.5,0.0,0.0
2017-01-09,LTCILS,16.5,16.5,16.5,16.5,0.0,0.0
2017-01-08,LTCILS,16.5,16.5,16.5,16.5,0.0,0.0
2017-01-07,LTCILS,16.5,16.5,16.5,16.5,0.0,0.0
2017-01-06,LTCILS,16.5,16.5,16.5,16.5,0.0,0.0
2017-01-05,LTCILS,16.7,16.7,16.5,16.5,13.0,215.1
2017-01-04,LTCILS,18.7,18.7,17.5,17.5,19.4,348.2
2017-01-03,LTCILS,18,19,17,19,51.93,943.85
2017-01-02,LTCILS,18.99,18.99,18,18,30.67,581.83
2017-01-01,LTCILS,11.41,11.41,11.41,11.41,0.0,0.0
2016-12-31,LTCILS,11.41,11.41,11.41,11.41,1.0,11.41
2016-12-30,LTCILS,18.95,18.95,18.95,18.95,1.0,18.95
2016-12-29,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-28,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-27,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-26,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-25,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-24,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-23,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-22,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-21,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-20,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-19,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-18,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-17,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-16,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-15,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-14,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-13,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-12,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-11,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-10,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-09,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-08,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-07,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-06,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-05,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-04,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-03,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-02,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-12-01,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-11-30,LTCILS,11.03,11.03,11.03,11.03,0.0,0.0
2016-11-29,LTCILS,11.03,11.03,11.03,11.03,1.0,11.03
2016-11-28,LTCILS,11,11,11,11,0.0,0.0
2016-11-27,LTCILS,11,11,11,11,0.0,0.0
2016-11-26,LTCILS,11,11,11,11,0.0,0.0
2016-11-25,LTCILS,11,11,11,11,0.0,0.0
2016-11-24,LTCILS,11,11,11,11,0.0,0.0
2016-11-23,LTCILS,11,11,11,11,0.0,0.0
2016-11-22,LTCILS,11,11,11,11,0.0,0.0
2016-11-21,LTCILS,11,11,11,11,0.0,0.0
2016-11-20,LTCILS,11,11,11,11,0.0,0.0
2016-11-19,LTCILS,11,11,11,11,0.0,0.0
2016-11-18,LTCILS,11,11,11,11,0.0,0.0
2016-11-17,LTCILS,11,11,11,11,0.0,0.0
2016-11-16,LTCILS,11,11,11,11,0.0,0.0
2016-11-15,LTCILS,11,11,11,11,0.0,0.0
2016-11-14,LTCILS,11,11,11,11,0.0,0.0
2016-11-13,LTCILS,11,11,11,11,0.0,0.0
2016-11-12,LTCILS,11,11,11,11,0.0,0.0
2016-11-11,LTCILS,11,11,11,11,0.0,0.0
2016-11-10,LTCILS,11,11,11,11,0.0,0.0
2016-11-09,LTCILS,11,11,11,11,0.0,0.0
2016-11-08,LTCILS,11,11,11,11,0.0,0.0
