Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume KRW
2017-09-24,BTCKRW,4272000,4275000,4151000,4153000,7466.78,31391554445.97
2017-09-23,BTCKRW,4156000,4330000,4101000,4272000,9712.02,41050055875.08
2017-09-22,BTCKRW,4096000,4255000,4051000,4156000,10606.82,44060532451.68
2017-09-21,BTCKRW,4373000,4411000,4062000,4096000,13389.95,57450648577.51
2017-09-20,BTCKRW,4394000,4456000,4340000,4373000,10198.69,44872976207.15
2017-09-19,BTCKRW,4459000,4498000,4215000,4394000,15379.77,67523966461.33
2017-09-18,BTCKRW,4082000,4481000,4075000,4459000,22515.74,97493262088.81
2017-09-17,BTCKRW,4121000,4186000,3920000,4082000,13964.92,56880232214.45
2017-09-16,BTCKRW,4167000,4322000,3900000,4121000,19557.09,80959591603.6
2017-09-15,BTCKRW,3424000,4345000,3303000,4167000,49490.99,188817230966.07
2017-09-14,BTCKRW,4462000,4539000,3420000,3424000,27978.76,113498674594.85
2017-09-13,BTCKRW,4707000,4722000,4401000,4462000,16939.74,76902377161.63
2017-09-12,BTCKRW,4791000,4868000,4683000,4707000,12988.09,62267504765.61
2017-09-11,BTCKRW,4715000,4939000,4680000,4791000,13572.66,64991278882.56
2017-09-10,BTCKRW,4870000,4872000,4443000,4715000,10956.11,51277212365.63
2017-09-09,BTCKRW,4934000,4939000,4750000,4870000,12732.16,61702809154.12
2017-09-08,BTCKRW,5082000,5118000,4700000,4934000,17314.69,86162564563.57
2017-09-07,BTCKRW,5068000,5140000,4950000,5082000,12921.81,65319491394.42
2017-09-06,BTCKRW,4962000,5097000,4906000,5068000,15783.5,79329613993.07
2017-09-05,BTCKRW,4801000,5047000,4250000,4962000,25894.59,122400219592.84
2017-09-04,BTCKRW,5141000,5144000,4680000,4801000,19058.03,94042643542.34
2017-09-03,BTCKRW,5105000,5295000,4900000,5141000,15595.91,79678881949.44
2017-09-02,BTCKRW,5355000,5510000,4860000,5105000,20363.1,105334507874.09
2017-09-01,BTCKRW,5184000,5356000,5179000,5355000,12906.4,67754512188.06
2017-08-31,BTCKRW,5056000,5218000,5046000,5184000,11192.53,57542825777.17
2017-08-30,BTCKRW,5091000,5170000,4975000,5056000,12501.95,63751023521.68
2017-08-29,BTCKRW,4910000,5139000,4880000,5091000,17345.86,86728534219.6
2017-08-28,BTCKRW,4887000,4916000,4770000,4910000,14892.83,72353486797.8
2017-08-27,BTCKRW,4913000,4959000,4880000,4887000,8713.13,42813154853.78
2017-08-26,BTCKRW,4910000,4919000,4852000,4913000,8818.8,43089499847.56
2017-08-25,BTCKRW,4841000,4973000,4830000,4910000,15823.2,77504724461.82
2017-08-24,BTCKRW,4682000,4961000,4658000,4841000,18156.77,86310391762.11
2017-08-23,BTCKRW,4598000,4796000,4555000,4682000,20635.57,96612773645.85
2017-08-22,BTCKRW,4515000,4635000,4090000,4598000,30001.25,132378589557.87
2017-08-21,BTCKRW,4730000,4757000,4510000,4515000,22992.42,106835889968.62
2017-08-20,BTCKRW,4809000,4849000,4723000,4730000,15012.43,71805185030.88
2017-08-19,BTCKRW,4771000,4900000,4601000,4809000,34444.81,163692761047.69
2017-08-18,BTCKRW,4851000,4952000,4677000,4771000,27043.02,131256968275.5
2017-08-17,BTCKRW,4952000,5055000,4850000,4851000,35195.83,174362321044.46
2017-08-16,BTCKRW,4869000,4965000,4612000,4952000,45464.82,219243470581.42
2017-08-15,BTCKRW,4957000,5140000,4511000,4869000,71806.44,350653274003.48
2017-08-14,BTCKRW,4720000,4960000,4560000,4957000,48358.54,232206596294.71
2017-08-13,BTCKRW,4482000,5080000,4300000,4720000,73723.4,345465732264.8
2017-08-12,BTCKRW,4177000,4500000,4111000,4482000,42731.34,185250420806.6
2017-08-11,BTCKRW,3868000,4200000,3861000,4177000,31857.86,128432849864.56
2017-08-10,BTCKRW,3798000,3890000,3769000,3868000,12810.07,49260245273.03
2017-08-09,BTCKRW,3865000,3883000,3600000,3798000,21960.05,83359916855.66
2017-08-08,BTCKRW,3744000,3958000,3699000,3865000,43150.88,166789329436.34
2017-08-07,BTCKRW,3523000,3784000,3461000,3744000,24649.58,90069147283.12
2017-08-06,BTCKRW,3563000,3663000,3420000,3523000,22233.4,79008504865.41
2017-08-05,BTCKRW,3164000,3566000,3156000,3563000,53543.24,183590842258.06
2017-08-04,BTCKRW,3093000,3198000,3059000,3164000,29685.2,93095678002.19
2017-08-03,BTCKRW,3043000,3111000,3040000,3093000,8674.71,26632460511.15
2017-08-02,BTCKRW,3055000,3087000,3024000,3043000,6170.0,18855882692.49
2017-08-01,BTCKRW,3190000,3196000,2998000,3055000,14242.52,44090976364.53
2017-07-31,BTCKRW,3108000,3198000,3054000,3190000,17337.72,54359042258.96
2017-07-30,BTCKRW,3064000,3148000,3001000,3108000,16834.65,51670108005.92
2017-07-29,BTCKRW,3192000,3193000,2960000,3064000,31804.18,98039274625.06
2017-07-28,BTCKRW,2989000,3238000,2989000,3192000,51398.65,160524402409.02
2017-07-27,BTCKRW,2851000,3001000,2840000,2989000,16983.83,49397663352.99
2017-07-26,BTCKRW,2931000,2977000,2763000,2851000,18086.13,51578988632.83
2017-07-25,BTCKRW,3064000,3084000,2759000,2931000,31275.77,91907067779.8
2017-07-24,BTCKRW,3044000,3089000,3003000,3064000,13706.68,41782151280.89
2017-07-23,BTCKRW,3120000,3141000,2980000,3044000,22453.21,68858237695.32
2017-07-22,BTCKRW,2974000,3197000,2950000,3120000,32884.86,101938372816.67
2017-07-21,BTCKRW,3235000,3244000,2916000,2974000,38438.08,117708338437.89
2017-07-20,BTCKRW,2641000,3399000,2621000,3235000,42258.67,123647449588.09
2017-07-19,BTCKRW,2764000,2766000,2510000,2641000,23015.52,61909908614.38
2017-07-18,BTCKRW,2643000,2830000,2445000,2764000,30259.24,80249497421.23
2017-07-17,BTCKRW,2213000,2676000,2164000,2643000,23875.37,56436520934.1
2017-07-16,BTCKRW,2214000,2334000,1800000,2213000,22047.65,47001452559.71
2017-07-15,BTCKRW,2632000,2637000,2085000,2214000,19224.92,45548564339.62
2017-07-14,BTCKRW,2822000,2823000,2600000,2632000,12405.61,33925671882.55
2017-07-13,BTCKRW,2893000,2940000,2804000,2822000,11303.86,32306027057.27
2017-07-12,BTCKRW,2859000,2893000,2789000,2893000,13894.97,39385621484.98
2017-07-11,BTCKRW,2959000,2978000,2705000,2859000,16454.09,47039735277.53
2017-07-10,BTCKRW,3019000,3035000,2789000,2959000,11004.44,32828339575.1
2017-07-09,BTCKRW,3085000,3098000,3014000,3019000,5363.43,16422560245.84
2017-07-08,BTCKRW,3076000,3086000,2931000,3085000,8697.57,26426856788.76
2017-07-07,BTCKRW,3117000,3125000,3040000,3076000,10476.56,32279338513.72
2017-07-06,BTCKRW,3113000,3129000,3078000,3117000,7658.55,23807585097.43
2017-07-05,BTCKRW,3142000,3150000,3042000,3113000,11207.74,34680375887.53
2017-07-04,BTCKRW,3083000,3168000,3075000,3142000,12564.01,39325186246.02
2017-07-03,BTCKRW,3009000,3150000,3001000,3083000,14523.43,44513975533.47
2017-07-02,BTCKRW,3060000,3060000,2929000,3009000,11154.82,33510180218.91
2017-07-01,BTCKRW,3079000,3099000,3012000,3060000,9469.99,29001643870.54
2017-06-30,BTCKRW,3062000,3124000,3052000,3079000,11876.23,36656849969.84
2017-06-29,BTCKRW,3134000,3145000,3030000,3062000,14793.85,45845355879.74
2017-06-28,BTCKRW,3155000,3179000,3030000,3134000,20717.56,64239830098.61
2017-06-27,BTCKRW,3285000,3290000,2889000,3155000,26132.53,81095522452.23
2017-06-26,BTCKRW,3387000,3397000,3095000,3285000,21994.98,72267466739.16
2017-06-25,BTCKRW,3365000,3450000,3304000,3387000,11067.7,37440090828.14
2017-06-24,BTCKRW,3451000,3451000,3340000,3365000,14776.91,50471963619.87
2017-06-23,BTCKRW,3453000,3494000,3400000,3451000,18632.36,64184875888.35
2017-06-22,BTCKRW,3429000,3482000,3350000,3453000,21236.71,72645428940.47
2017-06-21,BTCKRW,3425000,3545000,3280000,3429000,34022.44,116847070444.41
2017-06-20,BTCKRW,3234000,3499000,3229000,3425000,27070.57,89936168131.18
2017-06-19,BTCKRW,3163000,3240000,3163000,3234000,17911.62,57319389838.78
2017-06-18,BTCKRW,3223000,3243000,3120000,3163000,12203.01,38799076638.62
2017-06-17,BTCKRW,3052000,3250000,3040000,3223000,18092.63,57054336997.85
2017-06-16,BTCKRW,3061000,3083000,2993000,3052000,14648.64,44408373339.96
2017-06-15,BTCKRW,3027000,3084000,2675000,3061000,31179.67,91515970635.68
2017-06-14,BTCKRW,3193000,3235000,2851000,3027000,24357.57,76316117940.13
2017-06-13,BTCKRW,3208000,3270000,3176000,3193000,20942.62,67211088093.66
2017-06-12,BTCKRW,3327000,3395000,3101000,3208000,24728.33,81636758598.98
2017-06-11,BTCKRW,3280000,3330000,3235000,3327000,19136.03,62739765777.75
2017-06-10,BTCKRW,3265000,3336000,3251000,3280000,18583.6,61121950956.45
2017-06-09,BTCKRW,3273000,3335000,3238000,3265000,16935.78,55540301801.49
2017-06-08,BTCKRW,3246000,3296000,3161000,3273000,22066.95,71371912442.05
2017-06-07,BTCKRW,3390000,3390000,3204000,3246000,18749.86,62315859682.95
2017-06-06,BTCKRW,3188000,3449000,3185000,3390000,32904.19,109671278918.63
2017-06-05,BTCKRW,3061000,3193000,3060000,3188000,18121.83,56330758828.81
2017-06-04,BTCKRW,3110000,3120000,3053000,3061000,12147.08,37405390578.6
2017-06-03,BTCKRW,3169000,3196000,3000000,3110000,17745.77,54968998557.05
2017-06-02,BTCKRW,3142000,3196000,3053000,3169000,20773.08,64264340154.49
2017-06-01,BTCKRW,3035000,3158000,3030000,3142000,14487.09,44916679731.31
2017-05-31,BTCKRW,3144000,3156000,2963000,3035000,23348.7,71046149519.09
2017-05-30,BTCKRW,3206000,3300000,3100000,3144000,19770.21,62971217127.08
2017-05-29,BTCKRW,3149000,3340000,2966000,3206000,21058.4,65352602575.65
2017-05-28,BTCKRW,3152000,3400000,2850000,3149000,22326.31,70486410202.69
2017-05-27,BTCKRW,3227000,3288000,2460000,3152000,33751.65,96488569576.45
2017-05-26,BTCKRW,4199000,4200000,2900000,3227000,36647.42,128867646097.7
2017-05-25,BTCKRW,4175000,4840000,3102000,4199000,35914.56,155372433813.76
2017-05-24,BTCKRW,3206000,4314000,3206000,4175000,34681.16,123475996485.47
2017-05-23,BTCKRW,3104000,3281000,3081000,3206000,21579.14,68313284983.63
2017-05-22,BTCKRW,3027000,3195000,2966000,3104000,8961.76,27872226782.78
