Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN
2017-10-26 02-PM,ETHMXN,5799.98,5799.98,5700,5700.04,40.4,230806.12
2017-10-26 01-PM,ETHMXN,5700,5799.98,5700,5799.98,20.45,118254.75
2017-10-26 12-PM,ETHMXN,5718.97,5798.89,5671,5700,9.85,56467.84
2017-10-26 11-AM,ETHMXN,5722.5,5722.5,5663.07,5718.97,0.1444,821.08
2017-10-26 10-AM,ETHMXN,5661.09,5722.5,5661.09,5722.5,0.1747,1000.0
2017-10-26 09-AM,ETHMXN,5661.04,5661.12,5661.04,5661.09,0.2,1132.22
2017-10-26 08-AM,ETHMXN,5661.03,5661.04,5661.03,5661.04,2.0,11322.08
2017-10-26 07-AM,ETHMXN,5661.03,5722.5,5661.03,5661.03,30.09,170330.9
2017-10-26 06-AM,ETHMXN,5680,5722.5,5661.02,5661.03,16.99,96168.24
2017-10-26 05-AM,ETHMXN,5765.4,5799.99,5680,5680,1.87,10737.3
2017-10-26 04-AM,ETHMXN,5764,5765.4,5705,5765.4,5.84,33629.6
2017-10-26 03-AM,ETHMXN,5700,5764,5660,5764,4.96,28393.19
2017-10-26 02-AM,ETHMXN,5761.85,5764,5655.01,5700,3.97,22805.48
2017-10-26 01-AM,ETHMXN,5640,5764,5640,5761.85,3.18,18224.4
2017-10-26 12-AM,ETHMXN,5764.5,5764.5,5638.64,5640,4.15,23542.47
2017-10-25 11-PM,ETHMXN,5655.06,5764.5,5637.84,5764.5,33.39,191671.4
2017-10-25 10-PM,ETHMXN,5727.05,5750,5632,5655.06,66.62,381818.27
2017-10-25 09-PM,ETHMXN,5739.26,5744.87,5630,5727.05,36.72,208961.66
2017-10-25 08-PM,ETHMXN,5717.5,5748.86,5670,5739.26,20.36,115823.13
2017-10-25 07-PM,ETHMXN,5715,5767.59,5670,5717.5,15.58,89207.55
2017-10-25 06-PM,ETHMXN,5685,5783.33,5649.62,5715,22.15,126957.47
2017-10-25 05-PM,ETHMXN,5654.86,5800,5650,5685,54.49,314225.79
2017-10-25 04-PM,ETHMXN,5699.84,5799.96,5622.43,5654.86,47.65,272216.22
2017-10-25 03-PM,ETHMXN,5699.96,5700,5610,5699.84,52.5,295837.3
2017-10-25 02-PM,ETHMXN,5790,5796.55,5625,5699.96,58.09,330633.85
2017-10-25 01-PM,ETHMXN,5782.19,5790,5653.16,5790,25.64,147405.63
2017-10-25 12-PM,ETHMXN,5785.78,5785.78,5650,5782.19,50.1,283626.77
2017-10-25 11-AM,ETHMXN,5651,5785.78,5651,5785.78,25.06,141618.9
2017-10-25 10-AM,ETHMXN,5790,5790,5651,5651,0.4942,2792.87
2017-10-25 09-AM,ETHMXN,5655.76,5790,5655.76,5790,0.0008636,5.0
2017-10-25 08-AM,ETHMXN,5790,5790,5655.76,5655.76,4.38,24920.57
2017-10-25 07-AM,ETHMXN,5790,5790,5790,5790,0.0,0.0
2017-10-25 06-AM,ETHMXN,5746.69,5790,5746.69,5790,0.04135,238.97
2017-10-25 05-AM,ETHMXN,5705,5800,5660,5746.69,123.04,701313.37
2017-10-25 04-AM,ETHMXN,5795,5800,5701.99,5705,45.54,262445.06
2017-10-25 03-AM,ETHMXN,5750,5799.99,5711.2,5795,18.76,108362.09
2017-10-25 02-AM,ETHMXN,5700,5856.67,5700,5750,10.7,61538.19
2017-10-25 01-AM,ETHMXN,5878.67,5878.67,5700,5700,51.21,295542.62
2017-10-25 12-AM,ETHMXN,5883.89,5883.89,5802.29,5878.67,3.5,20500.95
2017-10-24 11-PM,ETHMXN,5888.67,5888.67,5800,5883.89,31.26,181802.99
2017-10-24 10-PM,ETHMXN,5821,5898.99,5800,5888.67,73.53,428932.0
2017-10-24 09-PM,ETHMXN,5880,5919.99,5821,5821,52.63,309020.05
2017-10-24 08-PM,ETHMXN,5910,5967.99,5880,5880,163.26,962986.9
2017-10-24 07-PM,ETHMXN,5906.01,5969.87,5906.01,5910,19.54,115539.55
2017-10-24 06-PM,ETHMXN,5987.87,5987.87,5906,5906.01,78.87,466513.41
2017-10-24 05-PM,ETHMXN,5910,5989.99,5906,5987.87,39.67,235602.38
2017-10-24 04-PM,ETHMXN,5915,5969.99,5906,5910,35.09,208562.76
2017-10-24 03-PM,ETHMXN,6000,6000,5900.01,5915,47.03,280758.33
2017-10-24 02-PM,ETHMXN,5900,6000,5850.2,6000,117.1,700676.55
2017-10-24 01-PM,ETHMXN,5969.8,5969.8,5780,5900,12.34,72848.54
2017-10-24 12-PM,ETHMXN,5979.94,5988.97,5752.5,5969.8,15.52,90942.66
2017-10-24 11-AM,ETHMXN,5925,5989,5727.56,5979.94,20.6,120536.2
2017-10-24 10-AM,ETHMXN,5925,5925,5925,5925,0.6605,3913.37
2017-10-24 09-AM,ETHMXN,5718.15,5925,5718.15,5925,11.52,67996.53
2017-10-24 08-AM,ETHMXN,5899.84,5899.87,5717.03,5718.15,0.4191,2442.45
2017-10-24 07-AM,ETHMXN,5830,5925,5720.01,5899.84,8.01,46793.26
2017-10-24 06-AM,ETHMXN,5850,5943.22,5830,5830,6.14,36013.18
2017-10-24 05-AM,ETHMXN,5640.01,5941.89,5640.01,5850,24.39,141472.36
2017-10-24 04-AM,ETHMXN,5745,5800,5640.01,5640.01,40.7,233072.62
2017-10-24 03-AM,ETHMXN,5921.98,5970,5720,5745,109.65,642819.9
2017-10-24 02-AM,ETHMXN,5867.13,6000,5800.01,5921.98,127.67,759346.31
2017-10-24 01-AM,ETHMXN,5549.98,5948.99,5477.44,5867.13,557.14,3207697.0
2017-10-24 12-AM,ETHMXN,5559,5559,5476,5549.98,19.79,109257.85
2017-10-23 11-PM,ETHMXN,5559,5559,5475,5559,16.78,92954.68
2017-10-23 10-PM,ETHMXN,5502,5559,5465.01,5559,74.0,408507.82
2017-10-23 09-PM,ETHMXN,5491,5558.99,5491,5502,13.24,73135.51
2017-10-23 08-PM,ETHMXN,5455.05,5569.99,5455.05,5491,47.86,263105.73
2017-10-23 07-PM,ETHMXN,5480,5540,5454,5455.05,92.95,511211.93
2017-10-23 06-PM,ETHMXN,5463.03,5575.76,5450,5480,82.26,455039.67
2017-10-23 05-PM,ETHMXN,5363.1,5597.99,5363.1,5463.03,71.75,397830.93
2017-10-23 04-PM,ETHMXN,5548,5548,5350,5363.1,66.87,361599.11
2017-10-23 03-PM,ETHMXN,5390,5549.99,5350,5548,181.87,980717.21
2017-10-23 02-PM,ETHMXN,5408,5659.99,5390,5390,249.33,1374324.07
2017-10-23 01-PM,ETHMXN,5501,5600,5380,5408,194.07,1053957.28
2017-10-23 12-PM,ETHMXN,5500.01,5690.57,5500.01,5501,9.7,53829.88
2017-10-23 11-AM,ETHMXN,5560,5560,5500.01,5500.01,21.16,116515.61
2017-10-23 10-AM,ETHMXN,5560,5560,5507.99,5560,0.004338,23.96
2017-10-23 09-AM,ETHMXN,5665.82,5665.82,5507.99,5560,7.56,41747.2
2017-10-23 08-AM,ETHMXN,5531,5684.04,5531,5665.82,2.2,12362.92
2017-10-23 07-AM,ETHMXN,5530.02,5699.98,5530.02,5531,0.1046,585.83
2017-10-23 06-AM,ETHMXN,5699.97,5700,5530.01,5530.02,50.94,283122.82
2017-10-23 05-AM,ETHMXN,5606,5699.99,5589,5699.97,55.76,312368.31
2017-10-23 04-AM,ETHMXN,5630,5747.97,5606,5606,20.74,116437.48
2017-10-23 03-AM,ETHMXN,5608.03,5747.99,5606,5630,14.53,82689.44
2017-10-23 02-AM,ETHMXN,5665.99,5670,5601.01,5608.03,22.71,127425.81
2017-10-23 01-AM,ETHMXN,5700,5700,5600,5665.99,260.24,1464220.87
2017-10-23 12-AM,ETHMXN,5765.33,5765.33,5662.87,5700,33.47,189746.23
2017-10-22 11-PM,ETHMXN,5670,5792.12,5665.01,5765.33,4.86,27819.0
2017-10-22 10-PM,ETHMXN,5672.01,5799,5665.02,5670,44.7,253747.37
2017-10-22 09-PM,ETHMXN,5800,5800,5665,5672.01,26.54,150624.01
2017-10-22 08-PM,ETHMXN,5665.02,5819.99,5665,5800,24.77,143498.03
2017-10-22 07-PM,ETHMXN,5698.76,5819.49,5662.88,5665.02,26.79,155419.63
2017-10-22 06-PM,ETHMXN,5669.99,5769,5662.88,5698.76,10.91,62410.97
2017-10-22 05-PM,ETHMXN,5668.1,5750,5668.1,5669.99,3.92,22362.58
2017-10-22 04-PM,ETHMXN,5700,5765.99,5656.01,5668.1,27.09,153963.37
2017-10-22 03-PM,ETHMXN,5680,5769.97,5650.03,5700,11.82,66979.36
2017-10-22 02-PM,ETHMXN,5740,5776.19,5680,5680,5.71,32922.22
2017-10-22 01-PM,ETHMXN,5740,5740,5655,5740,0.9877,5599.59
2017-10-22 12-PM,ETHMXN,5740,5740,5740,5740,0.06098,350.0
2017-10-22 11-AM,ETHMXN,5740,5740,5740,5740,0.0,0.0
2017-10-22 10-AM,ETHMXN,5651.5,5740,5651.5,5740,0.08104,465.15
2017-10-22 09-AM,ETHMXN,5651.5,5651.5,5651.5,5651.5,0.0,0.0
2017-10-22 08-AM,ETHMXN,5651.5,5651.5,5651.5,5651.5,0.0,0.0
2017-10-22 07-AM,ETHMXN,5687,5746,5650,5651.5,3.24,18394.41
2017-10-22 06-AM,ETHMXN,5750,5750,5687,5687,11.09,63725.0
2017-10-22 05-AM,ETHMXN,5705,5750,5670,5750,84.13,478857.15
2017-10-22 04-AM,ETHMXN,5800,5800,5700.06,5705,8.09,46386.94
2017-10-22 03-AM,ETHMXN,5751.01,5800,5751.01,5800,19.8,114846.05
2017-10-22 02-AM,ETHMXN,5852.9,5870,5751.01,5751.01,96.28,563801.03
2017-10-22 01-AM,ETHMXN,5706.23,5852.9,5706.23,5852.9,15.09,88160.66
2017-10-22 12-AM,ETHMXN,5854.52,5855,5700.01,5706.23,12.17,70613.08
2017-10-21 11-PM,ETHMXN,5849.99,5859.87,5700,5854.52,39.36,228296.47
2017-10-21 10-PM,ETHMXN,5672.86,5849.99,5672.86,5849.99,45.15,261765.9
2017-10-21 09-PM,ETHMXN,5691.38,5789,5672.03,5672.86,2.48,14261.77
2017-10-21 08-PM,ETHMXN,5669.73,5790,5654.66,5691.38,7.21,41275.0
2017-10-21 07-PM,ETHMXN,5700,5789.99,5650.01,5669.73,15.39,87513.23
2017-10-21 06-PM,ETHMXN,5786,5790,5670.23,5700,43.43,248547.47
2017-10-21 05-PM,ETHMXN,5650,5786.99,5605,5786,140.08,796375.01
2017-10-21 04-PM,ETHMXN,5650,5737.21,5605,5650,73.15,412183.81
2017-10-21 03-PM,ETHMXN,5792.59,5792.59,5650,5650,144.16,821542.06
2017-10-21 02-PM,ETHMXN,5720.01,5799.99,5700.01,5792.59,9.24,52966.72
2017-10-21 01-PM,ETHMXN,5809.93,5815.01,5710.01,5720.01,8.42,48730.08
2017-10-21 12-PM,ETHMXN,5814.35,5814.35,5700,5809.93,47.19,269056.99
2017-10-21 11-AM,ETHMXN,5818.99,5818.99,5705,5814.35,3.61,20646.15
2017-10-21 10-AM,ETHMXN,5818.54,5818.99,5701.9,5818.99,17.59,100477.12
2017-10-21 09-AM,ETHMXN,5710,5819,5708,5818.54,0.3113,1811.04
2017-10-21 08-AM,ETHMXN,5720,5730.1,5710,5710,26.3,150497.25
2017-10-21 07-AM,ETHMXN,5709.2,5725.1,5709.2,5720,3.14,17950.59
2017-10-21 06-AM,ETHMXN,5760,5818.99,5703.78,5709.2,5.97,34216.2
2017-10-21 05-AM,ETHMXN,5819,5819,5701.05,5760,8.19,46809.7
2017-10-21 04-AM,ETHMXN,5703,5870,5702.1,5819,65.19,375065.75
2017-10-21 03-AM,ETHMXN,5744,5750,5702,5703,10.73,61300.01
2017-10-21 02-AM,ETHMXN,5775.01,5844.72,5700,5744,110.54,635821.59
2017-10-21 01-AM,ETHMXN,5850,5873.82,5775,5775.01,53.98,313160.74
2017-10-21 12-AM,ETHMXN,5841.74,5850,5789,5850,24.54,143103.18
2017-10-20 11-PM,ETHMXN,5788.63,5879.98,5780.16,5841.74,92.5,540458.15
2017-10-20 10-PM,ETHMXN,5868.37,5893.7,5780.11,5788.63,17.63,103135.6
2017-10-20 09-PM,ETHMXN,5800,5899,5758.76,5868.37,54.04,315698.81
2017-10-20 08-PM,ETHMXN,5865.14,5880,5751.01,5800,105.12,610224.29
2017-10-20 07-PM,ETHMXN,5840,5899,5811,5865.14,48.19,280723.55
2017-10-20 06-PM,ETHMXN,5800,5892,5800,5840,40.84,238348.24
2017-10-20 05-PM,ETHMXN,5800.03,5881.56,5750,5800,89.92,525738.82
2017-10-20 04-PM,ETHMXN,5850,5898.09,5756.02,5800.03,62.23,362825.58
2017-10-20 03-PM,ETHMXN,5765.08,5898.99,5765.08,5850,111.98,656725.12
2017-10-20 02-PM,ETHMXN,5834.99,5869.88,5750,5765.08,97.71,568261.54
2017-10-20 01-PM,ETHMXN,5765.76,5835,5765.76,5834.99,23.75,137848.24
2017-10-20 12-PM,ETHMXN,5834.98,5834.98,5765.76,5765.76,0.8158,4713.32
2017-10-20 11-AM,ETHMXN,5762.01,5834.98,5762.01,5834.98,1.01,5817.84
2017-10-20 10-AM,ETHMXN,5762.01,5762.01,5762.01,5762.01,0.0,0.0
2017-10-20 09-AM,ETHMXN,5762.01,5762.01,5762.01,5762.01,0.2012,1159.54
2017-10-20 08-AM,ETHMXN,5780,5781,5762.01,5762.01,16.4,94642.93
2017-10-20 07-AM,ETHMXN,5780,5780,5780,5780,0.0,0.0
2017-10-20 06-AM,ETHMXN,5780,5834.99,5780,5780,0.8336,4820.39
2017-10-20 05-AM,ETHMXN,5834.99,5834.99,5780,5780,7.53,43863.71
2017-10-20 04-AM,ETHMXN,5780,5835,5780,5834.99,14.48,83919.23
2017-10-20 03-AM,ETHMXN,5806,5835,5762.01,5780,19.61,113886.92
2017-10-20 02-AM,ETHMXN,5758.61,5835,5758.61,5806,7.44,43350.28
2017-10-20 01-AM,ETHMXN,5835,5835,5758.43,5758.61,43.48,253507.44
2017-10-20 12-AM,ETHMXN,5839.99,5839.99,5753,5835,30.35,176041.61
2017-10-19 11-PM,ETHMXN,5838.91,5839.99,5790,5839.99,5.16,30011.49
2017-10-19 10-PM,ETHMXN,5834.02,5839.99,5765.36,5838.91,12.99,75748.6
2017-10-19 09-PM,ETHMXN,5800,5839.49,5755,5834.02,30.12,174526.5
2017-10-19 08-PM,ETHMXN,5823,5823,5755,5800,115.51,668191.19
2017-10-19 07-PM,ETHMXN,5820,5869.44,5820,5823,16.55,96636.92
2017-10-19 06-PM,ETHMXN,5864.85,5867.1,5764,5820,45.93,267128.15
2017-10-19 05-PM,ETHMXN,5845,5879.99,5760.24,5864.85,108.58,633125.52
2017-10-19 04-PM,ETHMXN,5855.75,5880,5800,5845,28.23,164275.55
2017-10-19 03-PM,ETHMXN,5880,5880,5791.13,5855.75,29.11,170101.12
2017-10-19 02-PM,ETHMXN,5710,5880,5710,5880,42.42,245834.01
2017-10-19 01-PM,ETHMXN,5720,5835.79,5709.01,5710,20.22,116459.26
2017-10-19 12-PM,ETHMXN,5841.86,5841.86,5720,5720,63.77,365148.44
2017-10-19 11-AM,ETHMXN,5852.55,5852.55,5736,5841.86,21.06,121009.64
2017-10-19 10-AM,ETHMXN,5738.04,5852.55,5738.04,5852.55,0.452,2645.06
2017-10-19 09-AM,ETHMXN,5852.63,5852.63,5730.11,5738.04,2.69,15726.19
2017-10-19 08-AM,ETHMXN,5852.7,5852.7,5850,5852.63,0.02649,155.0
2017-10-19 07-AM,ETHMXN,5730,5855.64,5730,5852.7,4.21,24594.77
2017-10-19 06-AM,ETHMXN,5778.07,5866.15,5730,5730,50.84,292344.2
2017-10-19 05-AM,ETHMXN,5850,5876,5778.07,5778.07,41.53,240436.42
2017-10-19 04-AM,ETHMXN,5862.25,5888.96,5830,5850,29.32,170965.87
2017-10-19 03-AM,ETHMXN,5912.63,5912.63,5800,5862.25,68.9,401796.58
2017-10-19 02-AM,ETHMXN,5834.77,5937.53,5820,5912.63,9.27,54321.29
2017-10-19 01-AM,ETHMXN,5917.99,5941.19,5824.76,5834.77,176.46,1030769.12
2017-10-19 12-AM,ETHMXN,5855,5929.9,5855,5917.99,7.23,42612.45
2017-10-18 11-PM,ETHMXN,5900,5949.99,5850,5855,22.25,131069.14
2017-10-18 10-PM,ETHMXN,5800,5900,5770.01,5900,53.8,314321.74
2017-10-18 09-PM,ETHMXN,5760.01,5850,5760,5800,59.1,342759.54
2017-10-18 08-PM,ETHMXN,5836.99,5848.99,5760.01,5760.01,38.61,224181.08
2017-10-18 07-PM,ETHMXN,5850,5850,5763,5836.99,42.53,247336.81
2017-10-18 06-PM,ETHMXN,5781,5850,5700.25,5850,28.12,162874.81
2017-10-18 05-PM,ETHMXN,5849.95,5850,5781,5781,99.9,582311.35
2017-10-18 04-PM,ETHMXN,5879,5949,5800,5849.95,364.43,2134267.98
2017-10-18 03-PM,ETHMXN,5515,5880,5515,5879,129.58,742848.46
2017-10-18 02-PM,ETHMXN,5470,5630,5360.01,5515,355.83,1947909.51
2017-10-18 01-PM,ETHMXN,5615.01,5685.61,5470,5470,499.97,2772137.26
2017-10-18 12-PM,ETHMXN,5601,5699.99,5561.01,5615.01,136.93,769177.77
2017-10-18 11-AM,ETHMXN,5702.8,5818,5601,5601,200.03,1128943.39
2017-10-18 10-AM,ETHMXN,5702.8,5702.8,5700,5702.8,12.62,71970.67
2017-10-18 09-AM,ETHMXN,5899.98,5899.98,5700,5702.8,6.21,35447.25
2017-10-18 08-AM,ETHMXN,5700,5900,5700,5899.98,10.19,58342.99
2017-10-18 07-AM,ETHMXN,5900,5900,5700,5700,108.01,625642.27
2017-10-18 06-AM,ETHMXN,5900,5900,5821,5900,33.97,198059.56
2017-10-18 05-AM,ETHMXN,5900,5900,5850,5900,44.51,262269.69
2017-10-18 04-AM,ETHMXN,5899.47,5900,5850,5900,53.63,315848.84
2017-10-18 03-AM,ETHMXN,5870,5926.48,5829.99,5899.47,56.38,330492.04
2017-10-18 02-AM,ETHMXN,5950.07,5995.72,5830,5870,170.89,1005906.58
2017-10-18 01-AM,ETHMXN,6087.58,6087.58,5950.07,5950.07,43.72,261653.96
2017-10-18 12-AM,ETHMXN,6098.96,6098.96,5999,6087.58,75.57,457682.04
2017-10-17 11-PM,ETHMXN,5923,6098.99,5907.07,6098.96,38.93,234219.78
2017-10-17 10-PM,ETHMXN,5960,6047.89,5923,5923,66.41,397683.45
2017-10-17 09-PM,ETHMXN,6000,6084.93,5951,5960,95.9,576469.8
2017-10-17 08-PM,ETHMXN,6123.57,6123.57,6000,6000,124.88,751526.49
2017-10-17 07-PM,ETHMXN,6099,6128.14,6010,6123.57,44.23,268704.89
2017-10-17 06-PM,ETHMXN,6000.24,6099,5990,6099,60.5,367410.52
2017-10-17 05-PM,ETHMXN,6000,6089.02,5950,6000.24,75.75,454373.8
2017-10-17 04-PM,ETHMXN,6099,6100,6000,6000,275.34,1666345.56
2017-10-17 03-PM,ETHMXN,6140,6145,6010,6099,206.24,1254024.33
2017-10-17 02-PM,ETHMXN,6117,6140,6065,6140,58.44,356123.18
2017-10-17 01-PM,ETHMXN,6135.7,6135.7,6074,6117,13.77,83798.41
2017-10-17 12-PM,ETHMXN,6064.02,6145.99,6064.02,6135.7,10.92,66550.97
2017-10-17 11-AM,ETHMXN,6086,6139.47,6063.9,6064.02,42.17,256289.93
2017-10-17 10-AM,ETHMXN,6144.93,6144.93,6086,6086,3.38,20615.58
2017-10-17 09-AM,ETHMXN,6086,6144.93,6086,6144.93,0.08402,516.22
2017-10-17 08-AM,ETHMXN,6077,6086,6077,6086,0.009067,55.18
2017-10-17 07-AM,ETHMXN,6086,6086,6077,6077,0.1629,991.08
2017-10-17 06-AM,ETHMXN,6115.82,6115.82,6085.57,6086,1.1,6716.55
2017-10-17 05-AM,ETHMXN,6132.25,6164.53,6095,6115.82,18.52,113504.57
2017-10-17 04-AM,ETHMXN,6142.99,6167.99,6076,6132.25,10.47,64173.2
2017-10-17 03-AM,ETHMXN,6059.56,6142.99,6059.56,6142.99,8.17,49907.89
2017-10-17 02-AM,ETHMXN,6093.45,6173.23,6059.56,6059.56,59.59,362236.13
2017-10-17 01-AM,ETHMXN,6125,6182.25,6093.45,6093.45,69.39,424565.72
2017-10-17 12-AM,ETHMXN,6156,6199.94,6125,6125,23.02,141308.24
2017-10-16 11-PM,ETHMXN,6171,6229.99,6121.03,6156,46.35,285441.31
2017-10-16 10-PM,ETHMXN,6217.9,6242.99,6170,6171,46.58,289715.28
2017-10-16 09-PM,ETHMXN,6225.86,6225.86,6146.23,6217.9,31.36,194077.89
2017-10-16 08-PM,ETHMXN,6142,6230.99,6120,6225.86,61.63,378515.74
2017-10-16 07-PM,ETHMXN,6190,6249.99,6101.01,6142,52.45,323910.41
2017-10-16 06-PM,ETHMXN,6239,6249.99,6190,6190,63.78,396686.55
2017-10-16 05-PM,ETHMXN,6211,6294.99,6211,6239,73.34,457847.44
2017-10-16 04-PM,ETHMXN,6298.99,6298.99,6211,6211,97.36,609373.76
2017-10-16 03-PM,ETHMXN,6330,6335,6224.05,6298.99,63.83,400929.46
2017-10-16 02-PM,ETHMXN,6319.99,6335,6210.01,6330,99.0,622662.88
2017-10-16 01-PM,ETHMXN,6160,6319.99,6160,6319.99,79.09,497342.63
2017-10-16 12-PM,ETHMXN,6152.16,6279.39,6152.16,6160,18.98,117289.22
2017-10-16 11-AM,ETHMXN,6300,6300,6150,6152.16,6.34,39178.0
2017-10-16 10-AM,ETHMXN,6311.79,6311.79,6190,6300,0.2875,1779.69
2017-10-16 09-AM,ETHMXN,6162.86,6311.79,6162.86,6311.79,19.38,121875.82
2017-10-16 08-AM,ETHMXN,6249.67,6249.67,6162.86,6162.86,0.4764,2949.81
2017-10-16 07-AM,ETHMXN,6334.69,6335.26,6150,6249.67,64.16,405448.64
2017-10-16 06-AM,ETHMXN,6202.04,6348,6150.01,6334.69,82.82,522863.23
2017-10-16 05-AM,ETHMXN,6200,6350,6120.1,6202.04,110.88,695421.83
2017-10-16 04-AM,ETHMXN,6230,6270,6155.01,6200,46.93,292585.89
2017-10-16 03-AM,ETHMXN,6212.15,6295.99,6200,6230,35.27,219610.19
2017-10-16 02-AM,ETHMXN,6147.98,6298.98,6070.93,6212.15,133.66,831299.74
2017-10-16 01-AM,ETHMXN,6088,6147.98,6080,6147.98,14.78,90518.5
2017-10-16 12-AM,ETHMXN,6089,6089,6037.71,6088,12.48,75952.63
2017-10-15 11-PM,ETHMXN,6045,6089,5967.62,6089,70.06,421702.06
2017-10-15 10-PM,ETHMXN,6044.99,6045,5940.6,6045,8.96,53844.82
2017-10-15 09-PM,ETHMXN,5917.01,6044.99,5917.01,6044.99,31.55,189067.76
2017-10-15 08-PM,ETHMXN,5950,6028.81,5891,5917.01,51.62,306569.95
2017-10-15 07-PM,ETHMXN,6030,6044.29,5950,5950,10.06,59971.46
2017-10-15 06-PM,ETHMXN,6025.01,6083.15,5868.99,6030,307.03,1828953.01
2017-10-15 05-PM,ETHMXN,6129.86,6129.86,6023,6025.01,12.09,72883.96
2017-10-15 04-PM,ETHMXN,6140,6140,5987,6129.86,43.17,261619.98
2017-10-15 03-PM,ETHMXN,6100,6140,5977.12,6140,86.36,516700.64
2017-10-15 02-PM,ETHMXN,6000,6100,5929.11,6100,34.11,204824.21
2017-10-15 01-PM,ETHMXN,6000,6061.99,5926.01,6000,17.34,103674.01
2017-10-15 12-PM,ETHMXN,5950,6000,5925,6000,4.63,27510.52
2017-10-15 11-AM,ETHMXN,5908.01,6000,5908.01,5950,5.43,32490.43
2017-10-15 10-AM,ETHMXN,5940,5940,5900,5908.01,15.51,91628.7
2017-10-15 09-AM,ETHMXN,6099,6099,5940,5940,92.54,555675.88
2017-10-15 08-AM,ETHMXN,6070,6148,6056.99,6099,10.96,66454.85
2017-10-15 07-AM,ETHMXN,6120,6148,6070,6070,5.61,34460.96
2017-10-15 06-AM,ETHMXN,6053.04,6125.51,6053.04,6120,146.46,895052.16
2017-10-15 05-AM,ETHMXN,6125.96,6147.05,6032.04,6053.04,45.67,278838.73
2017-10-15 04-AM,ETHMXN,6108.41,6128.24,6050.1,6125.96,2.8,17044.42
2017-10-15 03-AM,ETHMXN,6032.03,6124.42,6032.03,6108.41,9.01,54973.24
2017-10-15 02-AM,ETHMXN,6126.39,6128.24,6021,6032.03,26.94,164172.72
2017-10-15 01-AM,ETHMXN,6048,6131.86,6035,6126.39,37.2,225439.59
2017-10-15 12-AM,ETHMXN,6161.17,6161.17,6039,6048,159.9,967528.34
2017-10-14 11-PM,ETHMXN,6261.99,6261.99,6036,6161.17,99.92,610667.07
2017-10-14 10-PM,ETHMXN,6190,6262.67,6190,6261.99,18.31,113671.69
2017-10-14 09-PM,ETHMXN,6191,6220.01,6184.09,6190,7.83,48475.25
2017-10-14 08-PM,ETHMXN,6220.01,6220.01,6186,6191,19.83,122893.17
2017-10-14 07-PM,ETHMXN,6225,6263,6184.09,6220.01,10.06,62789.72
2017-10-14 06-PM,ETHMXN,6236.45,6262.94,6183,6225,71.7,445303.53
2017-10-14 05-PM,ETHMXN,6190,6258.43,6182.13,6236.45,26.85,167077.34
2017-10-14 04-PM,ETHMXN,6150.23,6290.54,6150.23,6190,59.75,371380.88
2017-10-14 03-PM,ETHMXN,6151.26,6242.94,6150.23,6150.23,36.85,226940.9
2017-10-14 02-PM,ETHMXN,6250,6276.99,6135.02,6151.26,8.33,51908.75
2017-10-14 01-PM,ETHMXN,6275.35,6298.99,6130,6250,16.41,102202.22
2017-10-14 12-PM,ETHMXN,6200,6275.36,6126.74,6275.35,2.49,15449.91
2017-10-14 11-AM,ETHMXN,6199.5,6220,6144.17,6200,9.12,56359.72
2017-10-14 10-AM,ETHMXN,6332.94,6339.99,6199.5,6199.5,14.33,89408.73
2017-10-14 09-AM,ETHMXN,6332.95,6332.95,6220.63,6332.94,0.577,3636.89
2017-10-14 08-AM,ETHMXN,6249.98,6332.95,6127.82,6332.95,90.76,570868.19
2017-10-14 07-AM,ETHMXN,6200,6249.98,6126.04,6249.98,25.78,160158.32
2017-10-14 06-AM,ETHMXN,6190,6200,6122.17,6200,47.21,292294.53
2017-10-14 05-AM,ETHMXN,6189.95,6190,6115.01,6190,5.93,36587.74
2017-10-14 04-AM,ETHMXN,6072.77,6190,6072.77,6189.95,73.34,450671.58
2017-10-14 03-AM,ETHMXN,6135,6183.12,6051,6072.77,9.36,57181.27
2017-10-14 02-AM,ETHMXN,6149,6190,6044,6135,135.41,830251.96
2017-10-14 01-AM,ETHMXN,6168.99,6178.99,6103.01,6149,13.47,82776.3
2017-10-14 12-AM,ETHMXN,6170,6179.99,6106.74,6168.99,30.89,190429.95
2017-10-13 11-PM,ETHMXN,6199,6199,6085.81,6170,83.98,517190.35
2017-10-13 10-PM,ETHMXN,6136.72,6219.99,6040,6199,218.57,1344916.6
2017-10-13 09-PM,ETHMXN,6110,6140,6050,6136.72,105.12,639638.84
2017-10-13 08-PM,ETHMXN,6135,6140,6101,6110,56.73,347755.33
2017-10-13 07-PM,ETHMXN,6125.02,6201.98,6120,6135,150.85,927242.53
2017-10-13 06-PM,ETHMXN,6160,6170,6115,6125.02,34.09,209480.47
2017-10-13 05-PM,ETHMXN,6173.2,6258,6100,6160,179.75,1115999.16
2017-10-13 04-PM,ETHMXN,6120,6250,6080,6173.2,244.52,1509948.47
2017-10-13 03-PM,ETHMXN,6190,6227,6077,6120,131.59,808897.23
2017-10-13 02-PM,ETHMXN,6000,6190,5962.01,6190,310.24,1897902.31
2017-10-13 01-PM,ETHMXN,5938.5,6219.99,5850,6000,614.26,3744707.24
2017-10-13 12-PM,ETHMXN,5760,6000,5760,5938.5,281.31,1682919.69
