Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume NGN
2018-01-26 01-AM,BTCNGN,4177123,4184990,4130000,4166200,2.18,9044141.31
2018-01-26 12-AM,BTCNGN,4155654,4184980,4155653,4177123,0.3122,1300381.02
2018-01-25 11-PM,BTCNGN,4155750,4155751,4155653,4155654,0.7589,3153935.67
2018-01-25 10-PM,BTCNGN,4167122,4175000,4154653,4155750,1.93,8035196.23
2018-01-25 09-PM,BTCNGN,4165998,4176000,4154400,4167122,1.83,7630529.07
2018-01-25 08-PM,BTCNGN,4167125,4168124,4153156,4165998,1.63,6797556.34
2018-01-25 07-PM,BTCNGN,4153156,4178000,4153156,4167125,0.7708,3204937.86
2018-01-25 06-PM,BTCNGN,4152158,4153157,4152155,4153156,0.6089,2528715.18
2018-01-25 05-PM,BTCNGN,4152157,4152158,4152155,4152158,1.48,6127429.31
2018-01-25 04-PM,BTCNGN,4152157,4154199,4152157,4152157,1.53,6360939.22
2018-01-25 03-PM,BTCNGN,4150300,4178190,4150000,4152157,1.73,7219373.55
2018-01-25 02-PM,BTCNGN,4157689,4188260,4148500,4150300,1.53,6384032.03
2018-01-25 01-PM,BTCNGN,4146499,4198118,4140002,4157689,1.81,7509706.37
2018-01-25 12-PM,BTCNGN,4199057,4199057,4140002,4146499,2.45,10231069.76
2018-01-25 11-AM,BTCNGN,4216114,4216114,4199056,4199057,1.01,4230166.91
2018-01-25 10-AM,BTCNGN,4172001,4216114,4172001,4216114,2.23,9340828.01
2018-01-25 09-AM,BTCNGN,4184064,4219000,4135900,4172001,3.11,12995351.2
2018-01-25 08-AM,BTCNGN,4218155,4236250,4181123,4184064,2.8,11773483.43
2018-01-25 07-AM,BTCNGN,4198002,4239010,4130000,4218155,5.89,24710167.13
2018-01-25 06-AM,BTCNGN,4140094,4204999,4132999,4198002,3.31,13863613.44
2018-01-25 05-AM,BTCNGN,4126000,4200998,4126000,4140094,2.24,9348591.62
2018-01-25 04-AM,BTCNGN,4125301,4199900,4125301,4126000,1.41,5835982.03
2018-01-25 03-AM,BTCNGN,4100999,4155000,4100999,4125301,1.39,5763090.64
2018-01-25 02-AM,BTCNGN,4124999,4127173,4075929,4100999,0.2475,1017869.37
2018-01-25 01-AM,BTCNGN,4070001,4124999,4070001,4124999,0.3915,1607261.82
2018-01-25 12-AM,BTCNGN,4124998,4125000,4066460,4070001,0.6969,2858749.67
2018-01-24 11-PM,BTCNGN,4127173,4127173,4081998,4124998,0.426,1748492.56
2018-01-24 10-PM,BTCNGN,4134347,4134347,4085400,4127173,1.86,7651291.66
2018-01-24 09-PM,BTCNGN,4138800,4138800,4117519,4134347,0.9232,3813247.37
2018-01-24 08-PM,BTCNGN,4108000,4143000,4107999,4138800,2.24,9232938.96
2018-01-24 07-PM,BTCNGN,4064700,4126250,4064700,4108000,1.22,5015527.33
2018-01-24 06-PM,BTCNGN,4115900,4142905,4064700,4064700,2.53,10394877.4
2018-01-24 05-PM,BTCNGN,4143000,4143000,4112600,4115900,1.16,4766884.56
2018-01-24 04-PM,BTCNGN,4158000,4159125,4108025,4143000,1.54,6368896.31
2018-01-24 03-PM,BTCNGN,4170000,4180000,4127009,4158000,1.62,6721874.86
2018-01-24 02-PM,BTCNGN,4140126,4189900,4126003,4170000,2.23,9316257.73
2018-01-24 01-PM,BTCNGN,4103934,4180571,4103934,4140126,2.12,8792485.4
2018-01-24 12-PM,BTCNGN,4084232,4195999,4084231,4103934,1.63,6737356.26
2018-01-24 11-AM,BTCNGN,4075100,4092099,4050000,4084232,1.91,7792701.85
2018-01-24 10-AM,BTCNGN,4089150,4107500,4075100,4075100,2.02,8283012.02
2018-01-24 09-AM,BTCNGN,4117170,4117176,4075001,4089150,1.04,4270417.58
2018-01-24 08-AM,BTCNGN,4136000,4155000,4100001,4117170,2.21,9110513.29
2018-01-24 07-AM,BTCNGN,4101801,4159999,4095499,4136000,1.99,8251802.23
2018-01-24 06-AM,BTCNGN,4075186,4185900,4034055,4101801,1.73,7090367.9
2018-01-24 05-AM,BTCNGN,4020020,4114100,4020020,4075186,0.9712,3971293.11
2018-01-24 04-AM,BTCNGN,4109002,4109003,4006078,4020020,0.9789,3978421.99
2018-01-24 03-AM,BTCNGN,4118051,4130000,4109001,4109002,1.12,4615307.37
2018-01-24 02-AM,BTCNGN,4118050,4118051,4118050,4118051,0.257,1058450.19
2018-01-24 01-AM,BTCNGN,4152001,4152002,4100600,4118050,1.24,5132237.6
2018-01-24 12-AM,BTCNGN,4155512,4200000,4152000,4152001,0.4894,2033930.5
2018-01-23 11-PM,BTCNGN,4233325,4245509,4155511,4155512,1.39,5867001.01
2018-01-23 10-PM,BTCNGN,4185011,4256501,4179501,4233325,1.56,6581101.89
2018-01-23 09-PM,BTCNGN,4240500,4255501,4150501,4185011,2.23,9326141.98
2018-01-23 08-PM,BTCNGN,4179999,4256501,4142000,4240500,1.63,6839298.09
2018-01-23 07-PM,BTCNGN,4317900,4317900,4160003,4179999,2.37,9973206.01
2018-01-23 06-PM,BTCNGN,4119700,4319890,4119700,4317900,2.49,10596042.35
2018-01-23 05-PM,BTCNGN,4270000,4386999,4117100,4119700,4.18,17748158.01
2018-01-23 04-PM,BTCNGN,4200000,4398999,4199999,4270000,4.8,20592271.45
2018-01-23 03-PM,BTCNGN,4030000,4200000,3999999,4200000,6.54,26778881.6
2018-01-23 02-PM,BTCNGN,3996839,4035000,3996839,4030000,1.53,6130090.37
2018-01-23 01-PM,BTCNGN,4014099,4047150,3980877,3996839,2.1,8409455.06
2018-01-23 12-PM,BTCNGN,3905050,4050000,3905018,4014099,3.4,13449953.56
2018-01-23 11-AM,BTCNGN,4000001,4024999,3905000,3905050,3.89,15453403.72
2018-01-23 10-AM,BTCNGN,4028494,4079000,4000000,4000001,3.11,12477147.68
2018-01-23 09-AM,BTCNGN,4090007,4099000,4007009,4028494,1.4,5725944.04
2018-01-23 08-AM,BTCNGN,4023006,4090007,4005000,4090007,2.37,9528584.52
2018-01-23 07-AM,BTCNGN,4110001,4191000,4023006,4023006,2.49,10177441.83
2018-01-23 06-AM,BTCNGN,4130001,4248000,4100600,4110001,3.4,14125099.47
2018-01-23 05-AM,BTCNGN,4200494,4200494,4130000,4130001,1.85,7726144.09
2018-01-23 04-AM,BTCNGN,4211357,4211358,4199989,4200494,0.657,2763846.63
2018-01-23 03-AM,BTCNGN,4140913,4211358,4140913,4211357,2.52,10577973.9
2018-01-23 02-AM,BTCNGN,4179899,4179900,4121101,4140913,0.4963,2067138.54
2018-01-23 01-AM,BTCNGN,4112519,4197000,4112250,4179899,0.456,1903404.45
2018-01-23 12-AM,BTCNGN,4249750,4251000,4110001,4112519,1.4,5862676.35
2018-01-22 11-PM,BTCNGN,4250000,4251000,4188700,4249750,1.18,5010596.47
2018-01-22 10-PM,BTCNGN,4122594,4250000,4122594,4250000,1.67,7019622.19
2018-01-22 09-PM,BTCNGN,4151466,4200000,4121512,4122594,2.16,8952255.62
2018-01-22 08-PM,BTCNGN,4147559,4282000,4147559,4151466,2.26,9549617.12
2018-01-22 07-PM,BTCNGN,4240667,4240667,4100029,4147559,3.94,16471206.79
2018-01-22 06-PM,BTCNGN,4284802,4288500,4220699,4240667,1.19,5071739.87
2018-01-22 05-PM,BTCNGN,4282513,4293013,4261111,4284802,2.18,9340143.8
2018-01-22 04-PM,BTCNGN,4208000,4300000,4207999,4282513,3.08,13083007.74
2018-01-22 03-PM,BTCNGN,4299999,4300000,4200000,4208000,2.51,10648515.06
2018-01-22 02-PM,BTCNGN,4199000,4440000,4188000,4299999,3.95,17202924.6
2018-01-22 01-PM,BTCNGN,4415000,4440101,4000002,4199000,7.56,31917733.6
2018-01-22 12-PM,BTCNGN,4470999,4499050,4415000,4415000,2.68,11943718.33
2018-01-22 11-AM,BTCNGN,4537090,4537090,4470999,4470999,2.36,10641927.65
2018-01-22 10-AM,BTCNGN,4545000,4550000,4513501,4537090,1.82,8274732.36
2018-01-22 09-AM,BTCNGN,4529543,4588890,4500542,4545000,2.37,10757521.47
2018-01-22 08-AM,BTCNGN,4548041,4673071,4520000,4529543,3.13,14385050.45
2018-01-22 07-AM,BTCNGN,4475001,4590030,4475000,4548041,2.09,9421969.47
2018-01-22 06-AM,BTCNGN,4510003,4537450,4465500,4475001,3.93,17621473.01
2018-01-22 05-AM,BTCNGN,4542106,4590030,4510002,4510003,2.19,9970302.26
2018-01-22 04-AM,BTCNGN,4600101,4606885,4536108,4542106,1.03,4717774.12
2018-01-22 03-AM,BTCNGN,4588935,4605000,4535199,4600101,0.6212,2850833.88
2018-01-22 02-AM,BTCNGN,4532002,4589900,4532001,4588935,0.1903,868034.38
2018-01-22 01-AM,BTCNGN,4606854,4607854,4517011,4532002,0.7483,3420669.32
2018-01-22 12-AM,BTCNGN,4585650,4622359,4585650,4606854,0.4525,2088562.03
2018-01-21 11-PM,BTCNGN,4570804,4622360,4550000,4585650,1.11,5108279.1
2018-01-21 10-PM,BTCNGN,4515543,4622361,4515543,4570804,1.42,6490623.07
2018-01-21 09-PM,BTCNGN,4600000,4600001,4510002,4515543,2.16,9842774.37
2018-01-21 08-PM,BTCNGN,4639000,4639001,4600000,4600000,2.22,10260592.68
2018-01-21 07-PM,BTCNGN,4651500,4651500,4620806,4639000,1.81,8376421.33
2018-01-21 06-PM,BTCNGN,4670000,4670000,4650920,4651500,0.8608,4005428.22
2018-01-21 05-PM,BTCNGN,4650051,4699000,4600609,4670000,2.18,10142499.8
2018-01-21 04-PM,BTCNGN,4700000,4700000,4650050,4650051,2.99,13921908.39
2018-01-21 03-PM,BTCNGN,4733989,4733989,4700000,4700000,2.47,11663556.32
2018-01-21 02-PM,BTCNGN,4757361,4757361,4733988,4733989,0.917,4354051.23
2018-01-21 01-PM,BTCNGN,4733989,4766000,4733988,4757361,0.8055,3815816.45
2018-01-21 12-PM,BTCNGN,4762899,4779000,4733988,4733989,1.17,5561230.5
2018-01-21 11-AM,BTCNGN,4709900,4772089,4656322,4762899,1.84,8662277.07
2018-01-21 10-AM,BTCNGN,4650600,4709900,4650600,4709900,0.9935,4648353.91
2018-01-21 09-AM,BTCNGN,4721000,4750000,4650556,4650600,2.35,10993517.09
2018-01-21 08-AM,BTCNGN,4661119,4750000,4650105,4721000,2.69,12600924.36
2018-01-21 07-AM,BTCNGN,4765999,4765999,4650009,4661119,2.04,9593192.55
2018-01-21 06-AM,BTCNGN,4773002,4773575,4750000,4765999,1.42,6788946.51
2018-01-21 05-AM,BTCNGN,4874999,4899865,4772000,4773002,1.66,7985819.23
2018-01-21 04-AM,BTCNGN,4953011,4953011,4874999,4874999,1.83,8980969.94
2018-01-21 03-AM,BTCNGN,4923840,4990000,4900400,4953011,2.92,14443746.24
2018-01-21 02-AM,BTCNGN,4928667,4929150,4900499,4923840,0.2148,1055555.29
2018-01-21 01-AM,BTCNGN,4930999,4931000,4900810,4928667,0.5401,2652037.93
2018-01-21 12-AM,BTCNGN,4938999,4940000,4930999,4930999,0.7807,3855860.28
2018-01-20 11-PM,BTCNGN,4938998,4938999,4938998,4938999,0.4222,2085339.03
2018-01-20 10-PM,BTCNGN,4912538,4938999,4912538,4938998,1.09,5395265.86
2018-01-20 09-PM,BTCNGN,4907811,4919600,4905000,4912538,1.31,6444062.09
2018-01-20 08-PM,BTCNGN,4929799,4929800,4907222,4907811,1.26,6205697.03
2018-01-20 07-PM,BTCNGN,4923176,4939999,4920000,4929799,1.01,4967157.49
2018-01-20 06-PM,BTCNGN,4918000,4940000,4906054,4923176,2.15,10563032.56
2018-01-20 05-PM,BTCNGN,4915961,4918000,4905000,4918000,3.63,17849120.86
2018-01-20 04-PM,BTCNGN,4875500,4931500,4875000,4915961,3.56,17435336.21
2018-01-20 03-PM,BTCNGN,4875000,4880900,4875000,4875500,1.18,5768088.49
2018-01-20 02-PM,BTCNGN,4871765,4879999,4871765,4875000,0.6101,2973486.95
2018-01-20 01-PM,BTCNGN,4882900,4882900,4850459,4871765,0.4376,2133939.22
2018-01-20 12-PM,BTCNGN,4888000,4902000,4800306,4882900,2.01,9714163.91
2018-01-20 11-AM,BTCNGN,4895009,4980000,4880009,4888000,4.28,21102665.22
2018-01-20 10-AM,BTCNGN,4918000,4918000,4864299,4895009,1.45,7082132.69
2018-01-20 09-AM,BTCNGN,4897999,4918555,4860009,4918000,1.96,9582722.62
2018-01-20 08-AM,BTCNGN,4945002,4989000,4800300,4897999,3.29,16102624.66
2018-01-20 07-AM,BTCNGN,4759997,4999000,4710999,4945002,5.94,28932757.08
2018-01-20 06-AM,BTCNGN,4769999,4770000,4704000,4759997,1.89,9009910.96
2018-01-20 05-AM,BTCNGN,4674388,4770000,4642999,4769999,4.42,20840161.11
2018-01-20 04-AM,BTCNGN,4568002,4674388,4568002,4674388,3.22,14883824.05
2018-01-20 03-AM,BTCNGN,4542800,4597000,4542600,4568002,0.895,4086167.01
2018-01-20 02-AM,BTCNGN,4528087,4554000,4502099,4542800,0.2768,1255801.81
2018-01-20 01-AM,BTCNGN,4527432,4558000,4501089,4528087,0.8125,3680955.38
2018-01-20 12-AM,BTCNGN,4500000,4558000,4415009,4527432,0.511,2306378.94
2018-01-19 11-PM,BTCNGN,4446695,4600000,4415009,4500000,2.69,12226571.59
2018-01-19 10-PM,BTCNGN,4443020,4545253,4360000,4446695,3.9,17279164.2
2018-01-19 09-PM,BTCNGN,4438000,4460000,4438000,4443020,0.8412,3736760.26
2018-01-19 08-PM,BTCNGN,4433000,4438600,4421200,4438000,1.39,6152469.21
2018-01-19 07-PM,BTCNGN,4451534,4494400,4400000,4433000,2.05,9043679.47
2018-01-19 06-PM,BTCNGN,4499501,4499501,4420000,4451534,1.63,7283613.68
2018-01-19 05-PM,BTCNGN,4500000,4549000,4499500,4499501,1.42,6399923.19
2018-01-19 04-PM,BTCNGN,4566890,4569999,4500000,4500000,3.67,16647261.88
2018-01-19 03-PM,BTCNGN,4568800,4570000,4540550,4566890,0.8926,4070954.45
2018-01-19 02-PM,BTCNGN,4591300,4591401,4540000,4568800,2.21,10123245.56
2018-01-19 01-PM,BTCNGN,4557179,4591400,4550000,4591300,4.13,18906764.56
2018-01-19 12-PM,BTCNGN,4556624,4566107,4556623,4557179,1.25,5709389.51
2018-01-19 11-AM,BTCNGN,4584404,4584404,4556619,4556624,2.14,9779846.2
2018-01-19 10-AM,BTCNGN,4576999,4594402,4556999,4584404,1.58,7267330.32
2018-01-19 09-AM,BTCNGN,4561113,4600000,4538599,4576999,2.37,10814109.37
2018-01-19 08-AM,BTCNGN,4522701,4600000,4517301,4561113,4.39,20046184.37
2018-01-19 07-AM,BTCNGN,4552000,4559000,4510400,4522701,1.77,8041617.13
2018-01-19 06-AM,BTCNGN,4500009,4600000,4499999,4552000,2.06,9375793.23
2018-01-19 05-AM,BTCNGN,4525100,4650000,4472844,4500009,2.56,11665401.64
2018-01-19 04-AM,BTCNGN,4500201,4530000,4462288,4525100,0.8692,3895891.19
2018-01-19 03-AM,BTCNGN,4503999,4568000,4460001,4500201,1.39,6251514.08
2018-01-19 02-AM,BTCNGN,4501050,4576000,4499999,4503999,1.34,6053167.95
2018-01-19 01-AM,BTCNGN,4568199,4604000,4500000,4501050,1.6,7305057.56
2018-01-19 12-AM,BTCNGN,4568199,4568199,4568198,4568199,0.07481,341746.93
2018-01-18 11-PM,BTCNGN,4535078,4649900,4501001,4605703,1.64,7480555.08
2018-01-18 10-PM,BTCNGN,4591002,4591002,4530001,4535078,1.25,5678960.56
2018-01-18 09-PM,BTCNGN,4699998,4699999,4680000,4680001,2.85,13356271.98
2018-01-18 08-PM,BTCNGN,4664345,4720000,4631434,4699998,2.38,11154338.14
2018-01-18 07-PM,BTCNGN,4680000,4680000,4631434,4664345,2.11,9836250.31
2018-01-18 06-PM,BTCNGN,4601000,4680000,4550009,4680000,2.75,12695523.84
2018-01-18 05-PM,BTCNGN,4621499,4621500,4601000,4601000,0.6649,3063037.64
2018-01-18 04-PM,BTCNGN,4796990,4799850,4600000,4660000,4.66,22036095.44
2018-01-18 03-PM,BTCNGN,4769000,4799000,4720000,4757023,1.47,7004314.63
2018-01-18 02-PM,BTCNGN,4675000,4749990,4675000,4715100,3.44,16198789.99
2018-01-18 01-PM,BTCNGN,4595999,4715500,4595989,4675000,2.46,11483511.03
2018-01-18 12-PM,BTCNGN,4600003,4784990,4600002,4600002,6.74,31604987.97
2018-01-18 11-AM,BTCNGN,4350000,4608054,4349999,4600003,5.53,25127209.51
2018-01-18 10-AM,BTCNGN,4349000,4350000,4250309,4350000,3.27,14117448.68
2018-01-18 09-AM,BTCNGN,4200008,4350001,4200008,4349000,2.83,12145596.62
2018-01-18 08-AM,BTCNGN,4300001,4300001,4200000,4200008,3.82,16223498.87
2018-01-18 07-AM,BTCNGN,4360000,4398001,4300000,4300001,2.46,10723666.39
2018-01-18 06-AM,BTCNGN,4357000,4400000,4357000,4360000,2.63,11522515.4
2018-01-18 05-AM,BTCNGN,4426000,4490000,4352000,4357000,1.94,8502944.91
2018-01-18 04-AM,BTCNGN,4499997,4519999,4400500,4426000,4.75,21355962.27
2018-01-18 03-AM,BTCNGN,4600000,4600000,4370999,4499997,1.1,4967708.67
2018-01-18 02-AM,BTCNGN,4382000,4799900,4265999,4600000,3.56,15873101.69
2018-01-18 01-AM,BTCNGN,4329900,4499235,4219999,4382000,2.19,9564156.81
2018-01-18 12-AM,BTCNGN,4377000,4398998,4200000,4329900,1.25,5406145.88
2018-01-17 11-PM,BTCNGN,4265000,4399998,4190000,4377000,3.0,12756974.13
2018-01-17 10-PM,BTCNGN,4800000,4920999,4148999,4265000,10.77,49481083.79
2018-01-17 09-PM,BTCNGN,4329998,4800000,3987349,4800000,8.86,38765537.97
2018-01-17 08-PM,BTCNGN,4289999,4400000,3913999,4329998,9.76,40988993.36
2018-01-17 07-PM,BTCNGN,3767000,4289999,3622065,4289999,5.9,23444622.58
2018-01-17 06-PM,BTCNGN,3995200,4019990,3600000,3767000,7.06,26747329.34
2018-01-17 05-PM,BTCNGN,4250000,4445999,3800109,3995200,11.47,48924436.04
2018-01-17 04-PM,BTCNGN,3505000,4250000,3410099,4250000,15.4,60727196.92
2018-01-17 03-PM,BTCNGN,3150000,3699000,3001009,3505000,18.44,60473742.63
2018-01-17 02-PM,BTCNGN,3680003,3830000,3120000,3150000,16.66,56426050.51
2018-01-17 01-PM,BTCNGN,3900000,3900000,3680001,3680003,6.04,22655715.76
2018-01-17 12-PM,BTCNGN,3679501,3999000,3678000,3900000,6.72,25558669.64
2018-01-17 11-AM,BTCNGN,3616000,4139990,3615001,3679501,10.53,40124188.66
2018-01-17 10-AM,BTCNGN,3840900,3981000,3600360,3616000,14.43,53654588.87
2018-01-17 09-AM,BTCNGN,4138000,4138001,3800000,3840900,12.99,50930818.37
2018-01-17 08-AM,BTCNGN,4116409,4170999,4074050,4138000,5.36,22190978.95
2018-01-17 07-AM,BTCNGN,4226900,4228000,4001011,4116409,5.03,20746140.54
2018-01-17 06-AM,BTCNGN,4000100,4239999,4000100,4226900,6.28,26112759.19
2018-01-17 05-AM,BTCNGN,4298000,4298000,4000100,4000100,4.03,16521950.35
2018-01-17 04-AM,BTCNGN,4210000,4320000,4060001,4298000,3.16,13146235.29
2018-01-17 03-AM,BTCNGN,4432800,4540800,4210000,4210000,1.86,8125060.17
2018-01-17 02-AM,BTCNGN,4425000,4600001,4250699,4432800,2.1,9491577.21
2018-01-17 01-AM,BTCNGN,4299990,4588800,4217512,4425000,2.72,11898784.78
2018-01-17 12-AM,BTCNGN,4460000,4624000,4209200,4299990,4.23,18571550.9
2018-01-16 11-PM,BTCNGN,4210000,4460000,4036039,4460000,5.63,23934730.49
2018-01-16 10-PM,BTCNGN,4200069,4500000,4000001,4210000,14.17,58961947.58
2018-01-16 09-PM,BTCNGN,4480000,4483000,4200000,4200069,6.61,28544649.73
2018-01-16 08-PM,BTCNGN,4615999,4687992,4389008,4480000,3.41,15346089.88
2018-01-16 07-PM,BTCNGN,4539990,4820000,4491051,4615999,4.33,20297271.19
2018-01-16 06-PM,BTCNGN,4472000,4539990,4300201,4539990,5.74,25276849.22
2018-01-16 05-PM,BTCNGN,4819399,4819400,4325000,4472000,4.42,20117635.2
2018-01-16 04-PM,BTCNGN,4945000,4947001,4819389,4819399,2.02,9882296.66
2018-01-16 03-PM,BTCNGN,4864157,4945000,4750009,4945000,4.13,19903553.53
2018-01-16 02-PM,BTCNGN,4750000,4998000,4720601,4864157,4.22,20618083.41
2018-01-16 01-PM,BTCNGN,5169996,5169999,4750000,4750000,6.2,31351404.04
2018-01-16 12-PM,BTCNGN,4890009,5200000,4780900,5169996,6.32,31957132.84
2018-01-16 11-AM,BTCNGN,5000000,5000000,4720100,4890009,5.43,26442893.77
2018-01-16 10-AM,BTCNGN,4230100,5299999,4230100,5000000,16.49,77186380.37
2018-01-16 09-AM,BTCNGN,4690000,4839999,4200002,4230100,13.31,59023885.22
2018-01-16 08-AM,BTCNGN,4890000,4944990,4255010,4690000,15.59,71235837.23
2018-01-16 07-AM,BTCNGN,5119101,5215000,4600500,4890000,7.98,40158555.12
2018-01-16 06-AM,BTCNGN,5095000,5230000,5031101,5119101,2.0,10407166.04
2018-01-16 05-AM,BTCNGN,5201001,5246000,5003909,5095000,1.92,9985457.53
2018-01-16 04-AM,BTCNGN,5246000,5246000,5201001,5201001,1.27,6623309.36
2018-01-16 03-AM,BTCNGN,5210001,5246000,5201001,5246000,1.47,7711221.33
2018-01-16 02-AM,BTCNGN,5260000,5260502,5210000,5210001,2.2,11492117.81
2018-01-16 01-AM,BTCNGN,5290001,5290001,5260000,5260000,1.21,6373257.91
2018-01-16 12-AM,BTCNGN,5331150,5400000,5290000,5290001,1.98,10523569.43
2018-01-15 11-PM,BTCNGN,5385399,5414505,5330010,5331150,0.7401,3986080.51
2018-01-15 10-PM,BTCNGN,5415800,5415800,5350094,5385399,1.01,5442409.95
2018-01-15 09-PM,BTCNGN,5477000,5479900,5320000,5415800,3.13,16911786.32
2018-01-15 08-PM,BTCNGN,5453900,5480000,5416600,5477000,1.5,8178350.86
2018-01-15 07-PM,BTCNGN,5430962,5454000,5420900,5453900,1.6,8724095.01
2018-01-15 06-PM,BTCNGN,5485500,5499000,5416000,5430962,1.29,7056494.07
2018-01-15 05-PM,BTCNGN,5481501,5500000,5416001,5485500,1.8,9881500.93
2018-01-15 04-PM,BTCNGN,5447000,5500000,5400000,5481501,1.82,9991137.22
2018-01-15 03-PM,BTCNGN,5500001,5500001,5300999,5447000,3.81,20487378.25
2018-01-15 02-PM,BTCNGN,5498990,5558899,5440000,5500001,2.88,15883737.98
2018-01-15 01-PM,BTCNGN,5355999,5498990,5303599,5498990,3.59,19475624.75
2018-01-15 12-PM,BTCNGN,5260500,5389990,5260000,5355999,4.07,21517434.6
2018-01-15 11-AM,BTCNGN,5350000,5350000,5259001,5260500,2.48,13119948.85
2018-01-15 10-AM,BTCNGN,5332150,5370000,5266009,5350000,2.97,15858209.47
2018-01-15 09-AM,BTCNGN,5372100,5396900,5260100,5332150,3.5,18657227.94
2018-01-15 08-AM,BTCNGN,5329798,5429000,5313450,5372100,2.36,12715293.43
2018-01-15 07-AM,BTCNGN,5277999,5369000,5250011,5329798,2.42,12865822.8
2018-01-15 06-AM,BTCNGN,5410000,5450000,5387899,5387961,3.36,18208540.65
2018-01-15 05-AM,BTCNGN,5442899,5486000,5405001,5410000,1.54,8383209.25
2018-01-15 04-AM,BTCNGN,5443000,5495890,5400000,5442899,0.5296,2882842.37
2018-01-15 03-AM,BTCNGN,5441902,5496700,5441901,5443000,0.9933,5417826.77
2018-01-15 02-AM,BTCNGN,5441901,5454000,5441901,5441902,0.1816,989954.55
2018-01-15 01-AM,BTCNGN,5387900,5453500,5387900,5441901,0.31,1687357.95
2018-01-15 12-AM,BTCNGN,5446600,5446600,5387899,5387900,0.216,1169034.81
2018-01-14 11-PM,BTCNGN,5486000,5486000,5369899,5443800,0.9871,5338682.68
2018-01-14 10-PM,BTCNGN,5498000,5498780,5370029,5486000,0.7764,4231441.4
2018-01-14 09-PM,BTCNGN,5375004,5498789,5317100,5370000,1.87,10031763.07
2018-01-14 08-PM,BTCNGN,5480000,5480000,5200000,5375004,3.04,16239888.59
2018-01-14 07-PM,BTCNGN,5550005,5550005,5526490,5526490,1.42,7889415.24
2018-01-14 06-PM,BTCNGN,5527713,5550005,5527712,5550005,1.34,7450542.7
2018-01-14 05-PM,BTCNGN,5565200,5591799,5524999,5527713,1.13,6264635.19
2018-01-14 04-PM,BTCNGN,5560300,5591899,5560300,5565200,1.05,5833324.02
2018-01-14 03-PM,BTCNGN,5561009,5561009,5560300,5560300,0.02452,136350.77
2018-01-14 02-PM,BTCNGN,5570399,5597999,5570302,5576700,0.8348,4658544.3
2018-01-14 01-PM,BTCNGN,5573000,5589980,5570301,5570399,0.2388,1332082.61
2018-01-14 12-PM,BTCNGN,5570399,5572991,5570301,5570302,1.83,10207959.59
2018-01-14 11-AM,BTCNGN,5571000,5590000,5570301,5570399,0.2328,1297534.04
2018-01-14 10-AM,BTCNGN,5576519,5623900,5570000,5620999,1.14,6370850.83
2018-01-14 09-AM,BTCNGN,5604999,5624000,5575301,5576519,1.36,7622536.99
2018-01-14 08-AM,BTCNGN,5628000,5628000,5604000,5604999,0.7306,4101633.6
2018-01-14 07-AM,BTCNGN,5608699,5644000,5604100,5628000,0.4757,2671607.18
2018-01-14 06-AM,BTCNGN,5599800,5664900,5599799,5608699,1.75,9853842.62
2018-01-14 05-AM,BTCNGN,5576000,5602499,5575453,5599800,0.4774,2670553.93
2018-01-14 04-AM,BTCNGN,5590103,5635990,5575453,5576000,1.06,5936415.83
2018-01-14 03-AM,BTCNGN,5600000,5645000,5587210,5590103,0.7332,4113291.09
2018-01-14 02-AM,BTCNGN,5573301,5643000,5573301,5600000,0.3567,2000128.15
2018-01-14 01-AM,BTCNGN,5591559,5654890,5573301,5573301,0.9754,5459007.49
2018-01-14 12-AM,BTCNGN,5655888,5655888,5590000,5591559,0.444,2496242.35
2018-01-13 11-PM,BTCNGN,5676900,5676900,5608802,5655888,0.7892,4449119.18
2018-01-13 10-PM,BTCNGN,5650000,5679900,5561008,5676900,2.05,11532335.39
2018-01-13 09-PM,BTCNGN,5726999,5726999,5555100,5650000,3.47,19553119.64
2018-01-13 08-PM,BTCNGN,5681010,5769999,5680003,5726999,2.15,12315580.7
2018-01-13 07-PM,BTCNGN,5756000,5756000,5680000,5681010,2.62,14982979.61
2018-01-13 06-PM,BTCNGN,5715000,5758540,5715000,5756000,1.23,7059432.85
2018-01-13 05-PM,BTCNGN,5757690,5758986,5700005,5715000,2.93,16803418.58
2018-01-13 04-PM,BTCNGN,5750000,5773874,5748601,5757690,0.6533,3762148.26
2018-01-13 03-PM,BTCNGN,5784051,5784051,5731000,5750000,1.77,10185086.79
2018-01-13 02-PM,BTCNGN,5729990,5799980,5729989,5784051,1.23,7100643.7
2018-01-13 01-PM,BTCNGN,5723999,5729990,5723998,5729990,2.31,13208618.92
2018-01-13 12-PM,BTCNGN,5729899,5729900,5701109,5723999,2.33,13316724.39
2018-01-13 11-AM,BTCNGN,5732021,5732021,5700006,5729899,1.35,7701637.66
2018-01-13 10-AM,BTCNGN,5743060,5771900,5706999,5732021,1.5,8649816.85
2018-01-13 09-AM,BTCNGN,5776921,5798000,5743059,5743060,3.31,19118468.02
2018-01-13 08-AM,BTCNGN,5776000,5798000,5776000,5776921,0.5584,3227663.98
2018-01-13 07-AM,BTCNGN,5672556,5750000,5656399,5730009,1.22,6973442.91
2018-01-13 06-AM,BTCNGN,5689990,5689990,5669000,5672556,0.3074,1743876.55
