Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DIM,Volume USD
2018-01-30 03-PM,DIMUSD,0.0117,0.0125,0.0115,0.0125,194116.0,2365.16
2018-01-30 02-PM,DIMUSD,0.0121,0.0123,0.0112,0.0117,621202.0,7176.56
2018-01-30 01-PM,DIMUSD,0.0122,0.0123,0.0116,0.0121,72950.0,863.57
2018-01-30 12-PM,DIMUSD,0.0117,0.0124,0.0117,0.0122,57474.0,701.61
2018-01-30 11-AM,DIMUSD,0.0123,0.0123,0.0116,0.0117,63276.0,756.05
2018-01-30 10-AM,DIMUSD,0.0122,0.0124,0.012,0.0123,92084.0,1111.4
2018-01-30 09-AM,DIMUSD,0.0123,0.0123,0.0121,0.0122,44686.0,548.91
2018-01-30 08-AM,DIMUSD,0.0125,0.0128,0.0119,0.0123,106684.0,1307.25
2018-01-30 07-AM,DIMUSD,0.0121,0.0135,0.0116,0.0125,874762.0,11106.34
2018-01-30 06-AM,DIMUSD,0.0128,0.0133,0.0118,0.0121,426958.0,5279.75
2018-01-30 05-AM,DIMUSD,0.0134,0.0134,0.0128,0.0128,65816.0,847.51
2018-01-30 04-AM,DIMUSD,0.0135,0.0137,0.0132,0.0134,54776.0,732.19
2018-01-30 03-AM,DIMUSD,0.0137,0.0138,0.0132,0.0135,8303.0,112.02
2018-01-30 02-AM,DIMUSD,0.0139,0.0139,0.0131,0.0137,44833.0,616.8
2018-01-30 01-AM,DIMUSD,0.0133,0.0139,0.013,0.0139,275159.0,3754.48
2018-01-30 12-AM,DIMUSD,0.0133,0.0137,0.0124,0.0133,368144.0,4776.9
2018-01-29 11-PM,DIMUSD,0.0128,0.0139,0.0126,0.0133,218857.0,2878.53
2018-01-29 10-PM,DIMUSD,0.0135,0.0138,0.0127,0.0128,271847.0,3563.49
2018-01-29 09-PM,DIMUSD,0.0139,0.0139,0.0129,0.0135,50390.0,689.74
2018-01-29 08-PM,DIMUSD,0.0126,0.0139,0.0123,0.0139,619244.0,8204.9
2018-01-29 07-PM,DIMUSD,0.0121,0.013,0.0115,0.0126,643863.0,7840.02
2018-01-29 06-PM,DIMUSD,0.0136,0.0149,0.0121,0.0121,535329.0,7140.63
2018-01-29 05-PM,DIMUSD,0.0133,0.014,0.0131,0.0136,365892.0,5009.14
2018-01-29 04-PM,DIMUSD,0.014,0.014,0.013,0.0133,95002.0,1263.57
2018-01-29 03-PM,DIMUSD,0.0125,0.014,0.0125,0.014,193530.0,2599.93
2018-01-29 02-PM,DIMUSD,0.0135,0.0152,0.0115,0.0125,876930.0,11338.35
2018-01-29 01-PM,DIMUSD,0.0128,0.0136,0.0123,0.0135,227884.0,2949.69
2018-01-29 12-PM,DIMUSD,0.0135,0.0138,0.0122,0.0128,77593.0,1024.35
2018-01-29 11-AM,DIMUSD,0.0137,0.0138,0.013,0.0135,57784.0,788.14
2018-01-29 10-AM,DIMUSD,0.0143,0.0145,0.0113,0.0137,313365.0,3776.09
2018-01-29 09-AM,DIMUSD,0.0148,0.0148,0.0142,0.0143,33714.0,484.95
2018-01-29 08-AM,DIMUSD,0.0152,0.0152,0.0142,0.0148,114919.0,1684.69
2018-01-29 07-AM,DIMUSD,0.0143,0.0158,0.0143,0.0152,131962.0,2037.64
2018-01-29 06-AM,DIMUSD,0.0147,0.0158,0.0141,0.0143,116445.0,1734.64
2018-01-29 05-AM,DIMUSD,0.0142,0.0148,0.0141,0.0147,71249.0,1028.15
2018-01-29 04-AM,DIMUSD,0.015,0.015,0.014,0.0142,252393.0,3631.47
2018-01-29 03-AM,DIMUSD,0.0155,0.016,0.0146,0.015,96997.0,1457.57
2018-01-29 02-AM,DIMUSD,0.016,0.0162,0.0155,0.0155,163187.0,2601.27
2018-01-29 01-AM,DIMUSD,0.0141,0.0161,0.014,0.016,347296.0,5361.88
2018-01-29 12-AM,DIMUSD,0.014,0.0148,0.0139,0.0141,90435.0,1265.25
2018-01-28 11-PM,DIMUSD,0.0138,0.015,0.0138,0.014,185088.0,2700.55
2018-01-28 10-PM,DIMUSD,0.014,0.0143,0.0135,0.0138,172658.0,2399.69
2018-01-28 09-PM,DIMUSD,0.0134,0.0143,0.012,0.014,230278.0,2964.03
2018-01-28 08-PM,DIMUSD,0.0149,0.0149,0.0128,0.0134,1048913.0,13852.55
2018-01-28 07-PM,DIMUSD,0.0149,0.015,0.0143,0.0149,27568.0,404.71
2018-01-28 06-PM,DIMUSD,0.0155,0.0159,0.0147,0.0149,348925.0,5375.76
2018-01-28 05-PM,DIMUSD,0.0147,0.0156,0.0145,0.0155,97491.0,1479.03
2018-01-28 04-PM,DIMUSD,0.0149,0.0157,0.0143,0.0147,136381.0,2028.36
2018-01-28 03-PM,DIMUSD,0.0156,0.0162,0.0149,0.0149,264728.0,4034.28
2018-01-28 02-PM,DIMUSD,0.0167,0.0167,0.015,0.0156,627748.0,9587.22
2018-01-28 01-PM,DIMUSD,0.0167,0.0168,0.0163,0.0167,29514.0,490.74
2018-01-28 12-PM,DIMUSD,0.0167,0.0168,0.0166,0.0167,272346.0,4546.09
2018-01-28 11-AM,DIMUSD,0.0166,0.0167,0.0163,0.0167,8443.0,139.44
2018-01-28 10-AM,DIMUSD,0.0176,0.0176,0.0157,0.0166,190335.0,3133.0
2018-01-28 09-AM,DIMUSD,0.0164,0.0176,0.0161,0.0176,103395.0,1745.08
2018-01-28 08-AM,DIMUSD,0.0159,0.0169,0.0159,0.0164,92358.0,1525.27
2018-01-28 07-AM,DIMUSD,0.0168,0.0168,0.0149,0.0159,397192.0,6142.25
2018-01-28 06-AM,DIMUSD,0.0163,0.0173,0.016,0.0168,103781.0,1691.92
2018-01-28 05-AM,DIMUSD,0.0163,0.0164,0.0163,0.0163,2092.0,34.26
2018-01-28 04-AM,DIMUSD,0.0161,0.0166,0.0159,0.0163,95759.0,1538.48
2018-01-28 03-AM,DIMUSD,0.0165,0.0168,0.016,0.0161,88296.0,1422.94
2018-01-28 02-AM,DIMUSD,0.0173,0.0173,0.0165,0.0165,4897.0,82.0
2018-01-28 01-AM,DIMUSD,0.0177,0.0177,0.0167,0.0173,16300.0,280.56
2018-01-28 12-AM,DIMUSD,0.0168,0.018,0.0164,0.0177,95186.0,1657.05
2018-01-27 11-PM,DIMUSD,0.0162,0.0171,0.016,0.0168,122894.0,2052.28
2018-01-27 10-PM,DIMUSD,0.0158,0.0162,0.0156,0.0162,70111.0,1104.39
2018-01-27 09-PM,DIMUSD,0.0161,0.0161,0.0157,0.0158,12538.0,198.53
2018-01-27 08-PM,DIMUSD,0.016,0.0164,0.0157,0.0161,52244.0,849.02
2018-01-27 07-PM,DIMUSD,0.017,0.017,0.016,0.016,86983.0,1414.64
2018-01-27 06-PM,DIMUSD,0.0168,0.0174,0.0167,0.017,30067.0,507.76
2018-01-27 05-PM,DIMUSD,0.0173,0.0173,0.0168,0.0168,18850.0,321.71
2018-01-27 04-PM,DIMUSD,0.0172,0.0177,0.0165,0.0173,51832.0,886.58
2018-01-27 03-PM,DIMUSD,0.0151,0.018,0.0151,0.0172,764942.0,12420.05
2018-01-27 02-PM,DIMUSD,0.0157,0.0157,0.015,0.0151,11445.0,173.6
2018-01-27 01-PM,DIMUSD,0.015,0.0157,0.015,0.0157,21454.0,333.17
2018-01-27 12-PM,DIMUSD,0.0155,0.0155,0.0148,0.015,19539.0,295.55
2018-01-27 11-AM,DIMUSD,0.0161,0.0161,0.0149,0.0155,69821.0,1066.35
2018-01-27 10-AM,DIMUSD,0.016,0.0161,0.0152,0.0161,149646.0,2350.16
2018-01-27 09-AM,DIMUSD,0.0157,0.016,0.0156,0.016,78481.0,1251.69
2018-01-27 08-AM,DIMUSD,0.0157,0.0157,0.0156,0.0157,12625.0,198.2
2018-01-27 07-AM,DIMUSD,0.0158,0.0161,0.0156,0.0157,133341.0,2146.2
2018-01-27 06-AM,DIMUSD,0.0156,0.0162,0.0155,0.0158,8085.0,129.83
2018-01-27 05-AM,DIMUSD,0.0157,0.0158,0.0155,0.0156,28627.0,446.8
2018-01-27 04-AM,DIMUSD,0.016,0.0162,0.0155,0.0157,230338.0,3592.94
2018-01-27 03-AM,DIMUSD,0.0161,0.0162,0.0157,0.016,126838.0,2012.34
2018-01-27 02-AM,DIMUSD,0.0166,0.0166,0.0161,0.0161,33559.0,545.8
2018-01-27 01-AM,DIMUSD,0.0167,0.0167,0.0165,0.0166,6160.0,102.84
2018-01-27 12-AM,DIMUSD,0.0167,0.0168,0.0165,0.0167,20284.0,338.95
2018-01-26 11-PM,DIMUSD,0.0166,0.0167,0.0165,0.0167,31063.0,513.81
2018-01-26 10-PM,DIMUSD,0.0164,0.0166,0.0164,0.0166,3491.0,57.46
2018-01-26 09-PM,DIMUSD,0.0166,0.0166,0.0161,0.0164,21819.0,355.25
2018-01-26 08-PM,DIMUSD,0.0162,0.017,0.0162,0.0166,29517.0,498.76
2018-01-26 07-PM,DIMUSD,0.0169,0.0169,0.0162,0.0162,13585.0,221.84
2018-01-26 06-PM,DIMUSD,0.0166,0.017,0.0163,0.0169,11960.0,197.05
2018-01-26 05-PM,DIMUSD,0.0164,0.0169,0.0161,0.0166,68720.0,1133.97
2018-01-26 04-PM,DIMUSD,0.0164,0.0167,0.0159,0.0164,11920.0,194.82
2018-01-26 03-PM,DIMUSD,0.0164,0.0165,0.0163,0.0164,6856.0,112.18
2018-01-26 02-PM,DIMUSD,0.0163,0.0165,0.0163,0.0164,11007.0,181.49
2018-01-26 01-PM,DIMUSD,0.017,0.017,0.0163,0.0163,53405.0,875.28
2018-01-26 12-PM,DIMUSD,0.0172,0.0172,0.0161,0.017,197561.0,3284.46
2018-01-26 11-AM,DIMUSD,0.0168,0.0173,0.0168,0.0172,212171.0,3628.2
2018-01-26 10-AM,DIMUSD,0.0167,0.0168,0.0166,0.0168,13412.0,224.77
2018-01-26 09-AM,DIMUSD,0.0167,0.0167,0.0161,0.0167,21415.0,347.77
2018-01-26 08-AM,DIMUSD,0.0165,0.0168,0.0162,0.0167,78078.0,1281.42
2018-01-26 07-AM,DIMUSD,0.017,0.017,0.0163,0.0165,40082.0,667.29
2018-01-26 06-AM,DIMUSD,0.0169,0.017,0.0166,0.017,12838.0,214.84
2018-01-26 05-AM,DIMUSD,0.0168,0.0169,0.0166,0.0169,12246.0,206.01
2018-01-26 04-AM,DIMUSD,0.017,0.017,0.0167,0.0168,1507.0,25.4
2018-01-26 03-AM,DIMUSD,0.017,0.017,0.0166,0.017,31814.0,532.89
2018-01-26 02-AM,DIMUSD,0.017,0.0171,0.0166,0.017,35406.0,595.2
2018-01-26 01-AM,DIMUSD,0.0169,0.0172,0.0167,0.017,2373.0,39.74
2018-01-26 12-AM,DIMUSD,0.017,0.0173,0.0167,0.0169,29727.0,502.15
2018-01-25 11-PM,DIMUSD,0.017,0.0171,0.0168,0.017,26902.0,457.32
2018-01-25 10-PM,DIMUSD,0.0164,0.0173,0.0164,0.017,46701.0,794.59
2018-01-25 09-PM,DIMUSD,0.0171,0.0172,0.0161,0.0164,52235.0,875.02
2018-01-25 08-PM,DIMUSD,0.0168,0.0172,0.0168,0.0171,60533.0,1034.21
2018-01-25 07-PM,DIMUSD,0.0165,0.0171,0.0164,0.0168,135007.0,2283.84
2018-01-25 06-PM,DIMUSD,0.017,0.017,0.0156,0.0165,165357.0,2696.67
2018-01-25 05-PM,DIMUSD,0.0171,0.0172,0.0169,0.017,7527.0,128.53
2018-01-25 04-PM,DIMUSD,0.0165,0.0172,0.0165,0.0171,29926.0,503.12
2018-01-25 03-PM,DIMUSD,0.0172,0.0172,0.0165,0.0165,91162.0,1521.37
2018-01-25 02-PM,DIMUSD,0.0169,0.0172,0.0169,0.0172,4042.0,69.23
2018-01-25 01-PM,DIMUSD,0.0171,0.0174,0.0169,0.0169,8332.0,142.28
2018-01-25 12-PM,DIMUSD,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-25 11-AM,DIMUSD,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-25 10-AM,DIMUSD,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-25 09-AM,DIMUSD,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-25 08-AM,DIMUSD,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-25 07-AM,DIMUSD,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-25 06-AM,DIMUSD,0.0181,0.0181,0.0165,0.0171,127730.0,2196.32
2018-01-25 05-AM,DIMUSD,0.0173,0.0181,0.0173,0.0181,60216.0,1082.79
2018-01-25 04-AM,DIMUSD,0.0167,0.0173,0.0166,0.0173,4663.0,77.88
2018-01-25 03-AM,DIMUSD,0.0171,0.0173,0.0166,0.0167,35987.0,600.6
2018-01-25 02-AM,DIMUSD,0.0172,0.0173,0.0166,0.0171,34095.0,585.71
2018-01-25 01-AM,DIMUSD,0.016,0.0172,0.016,0.0172,123797.0,2077.45
2018-01-25 12-AM,DIMUSD,0.0162,0.0167,0.0159,0.016,57936.0,942.21
2018-01-24 11-PM,DIMUSD,0.0161,0.0165,0.0158,0.0162,8733.0,140.16
2018-01-24 10-PM,DIMUSD,0.0157,0.0167,0.0157,0.0161,98190.0,1591.36
2018-01-24 09-PM,DIMUSD,0.0159,0.0163,0.0157,0.0157,23898.0,378.5
2018-01-24 08-PM,DIMUSD,0.0162,0.0162,0.0155,0.0159,175006.0,2745.65
2018-01-24 07-PM,DIMUSD,0.0165,0.0165,0.0158,0.0162,205445.0,3285.61
2018-01-24 06-PM,DIMUSD,0.0166,0.0166,0.0161,0.0165,66504.0,1083.01
2018-01-24 05-PM,DIMUSD,0.0169,0.0169,0.0164,0.0166,14373.0,237.26
2018-01-24 04-PM,DIMUSD,0.0168,0.017,0.0162,0.0169,84838.0,1431.67
2018-01-24 03-PM,DIMUSD,0.0173,0.0173,0.0159,0.0168,186971.0,3050.85
2018-01-24 02-PM,DIMUSD,0.0171,0.0174,0.0168,0.0173,115033.0,1981.3
2018-01-24 01-PM,DIMUSD,0.0167,0.0174,0.0167,0.0171,19498.0,335.84
2018-01-24 12-PM,DIMUSD,0.0172,0.0173,0.0167,0.0167,60569.0,1028.47
2018-01-24 11-AM,DIMUSD,0.0174,0.0174,0.017,0.0172,18231.0,311.23
2018-01-24 10-AM,DIMUSD,0.0172,0.0174,0.017,0.0174,80097.0,1377.4
2018-01-24 09-AM,DIMUSD,0.0172,0.0174,0.017,0.0172,112647.0,1951.71
2018-01-24 08-AM,DIMUSD,0.0172,0.0174,0.0171,0.0172,87927.0,1528.65
2018-01-24 07-AM,DIMUSD,0.0174,0.0174,0.0169,0.0172,809.0,13.73
2018-01-24 06-AM,DIMUSD,0.0175,0.0175,0.0167,0.0174,8409.0,143.43
2018-01-24 05-AM,DIMUSD,0.0173,0.0175,0.0166,0.0175,26694.0,451.74
2018-01-24 04-AM,DIMUSD,0.0175,0.0175,0.0172,0.0173,598.0,10.35
2018-01-24 03-AM,DIMUSD,0.0168,0.0177,0.0165,0.0175,53474.0,915.59
2018-01-24 02-AM,DIMUSD,0.0175,0.0175,0.0166,0.0168,36320.0,616.84
2018-01-24 01-AM,DIMUSD,0.0171,0.0178,0.017,0.0175,7744.0,136.09
2018-01-24 12-AM,DIMUSD,0.018,0.018,0.017,0.0171,50803.0,870.01
2018-01-23 11-PM,DIMUSD,0.0176,0.018,0.0171,0.018,50926.0,896.2
2018-01-23 10-PM,DIMUSD,0.0177,0.0182,0.0167,0.0176,22293.0,387.77
2018-01-23 09-PM,DIMUSD,0.0184,0.019,0.0167,0.0177,125578.0,2196.16
2018-01-23 08-PM,DIMUSD,0.0184,0.0186,0.0178,0.0184,9318.0,168.8
2018-01-23 07-PM,DIMUSD,0.0186,0.0193,0.0179,0.0184,79239.0,1493.84
2018-01-23 06-PM,DIMUSD,0.0181,0.019,0.0178,0.0186,42324.0,781.38
2018-01-23 05-PM,DIMUSD,0.018,0.0186,0.0175,0.0181,70852.0,1265.97
2018-01-23 04-PM,DIMUSD,0.0163,0.0188,0.0162,0.018,412761.0,7306.69
2018-01-23 03-PM,DIMUSD,0.017,0.0173,0.0155,0.0163,365662.0,5987.55
2018-01-23 02-PM,DIMUSD,0.0164,0.0173,0.0155,0.017,242556.0,3921.53
2018-01-23 01-PM,DIMUSD,0.0165,0.0172,0.0162,0.0164,32102.0,529.72
2018-01-23 12-PM,DIMUSD,0.0164,0.0173,0.0161,0.0165,87072.0,1423.91
2018-01-23 11-AM,DIMUSD,0.0173,0.0175,0.0161,0.0164,145146.0,2434.04
2018-01-23 10-AM,DIMUSD,0.0176,0.0179,0.0172,0.0173,16527.0,289.55
2018-01-23 09-AM,DIMUSD,0.018,0.0185,0.0176,0.0176,121898.0,2235.51
2018-01-23 08-AM,DIMUSD,0.0174,0.018,0.017,0.018,91766.0,1580.63
2018-01-23 07-AM,DIMUSD,0.0178,0.018,0.0174,0.0174,39908.0,703.65
2018-01-23 06-AM,DIMUSD,0.0178,0.0179,0.0178,0.0178,2396.0,42.65
2018-01-23 05-AM,DIMUSD,0.018,0.018,0.0176,0.0178,107969.0,1905.82
2018-01-23 04-AM,DIMUSD,0.0183,0.0187,0.0176,0.018,84704.0,1531.29
2018-01-23 03-AM,DIMUSD,0.0185,0.0187,0.0179,0.0183,20640.0,378.26
2018-01-23 02-AM,DIMUSD,0.0183,0.0188,0.018,0.0185,18816.0,347.43
2018-01-23 01-AM,DIMUSD,0.0185,0.0186,0.0181,0.0183,33122.0,605.29
2018-01-23 12-AM,DIMUSD,0.018,0.0188,0.0179,0.0185,82144.0,1524.3
2018-01-22 11-PM,DIMUSD,0.018,0.0184,0.0171,0.018,217871.0,3768.03
2018-01-22 10-PM,DIMUSD,0.0179,0.0186,0.0175,0.018,37431.0,665.43
2018-01-22 09-PM,DIMUSD,0.018,0.0186,0.0178,0.0179,95119.0,1765.88
2018-01-22 08-PM,DIMUSD,0.018,0.0188,0.0173,0.018,117271.0,2106.26
2018-01-22 07-PM,DIMUSD,0.0183,0.0188,0.018,0.018,64447.0,1167.79
2018-01-22 06-PM,DIMUSD,0.0186,0.0189,0.0179,0.0183,85086.0,1560.07
2018-01-22 05-PM,DIMUSD,0.018,0.0193,0.0178,0.0186,589476.0,10784.7
2018-01-22 04-PM,DIMUSD,0.0176,0.0193,0.017,0.018,146707.0,2638.76
2018-01-22 03-PM,DIMUSD,0.0182,0.0194,0.0175,0.0176,230496.0,4233.75
2018-01-22 02-PM,DIMUSD,0.0182,0.0189,0.0177,0.0182,229107.0,4121.55
2018-01-22 01-PM,DIMUSD,0.0205,0.0205,0.018,0.0182,407367.0,7870.53
2018-01-22 12-PM,DIMUSD,0.0205,0.021,0.0201,0.0205,60849.0,1234.27
2018-01-22 11-AM,DIMUSD,0.0212,0.0216,0.0205,0.0205,58413.0,1231.89
2018-01-22 10-AM,DIMUSD,0.0199,0.0218,0.0196,0.0212,238907.0,5022.63
2018-01-22 09-AM,DIMUSD,0.0199,0.0205,0.0195,0.0199,36187.0,715.51
2018-01-22 08-AM,DIMUSD,0.021,0.0212,0.0196,0.0199,20390.0,408.51
2018-01-22 07-AM,DIMUSD,0.0204,0.022,0.0196,0.021,102512.0,2129.05
2018-01-22 06-AM,DIMUSD,0.02,0.0209,0.0194,0.0204,248443.0,5014.05
2018-01-22 05-AM,DIMUSD,0.0205,0.0209,0.0192,0.02,231380.0,4537.83
2018-01-22 04-AM,DIMUSD,0.0187,0.0208,0.0187,0.0205,231618.0,4734.47
2018-01-22 03-AM,DIMUSD,0.0194,0.0194,0.0185,0.0187,39849.0,747.41
2018-01-22 02-AM,DIMUSD,0.0194,0.0198,0.0186,0.0194,17454.0,339.82
2018-01-22 01-AM,DIMUSD,0.0205,0.0205,0.0187,0.0194,177258.0,3498.94
2018-01-22 12-AM,DIMUSD,0.0203,0.0207,0.0201,0.0205,69489.0,1412.33
2018-01-21 11-PM,DIMUSD,0.0201,0.0205,0.0179,0.0203,112620.0,2099.47
2018-01-21 10-PM,DIMUSD,0.0217,0.022,0.0188,0.0201,464631.0,9421.77
2018-01-21 09-PM,DIMUSD,0.0213,0.0221,0.0207,0.0217,118926.0,2535.2
2018-01-21 08-PM,DIMUSD,0.0208,0.0216,0.0206,0.0213,80237.0,1704.41
2018-01-21 07-PM,DIMUSD,0.0216,0.0226,0.0205,0.0208,490595.0,10359.69
2018-01-21 06-PM,DIMUSD,0.0211,0.0223,0.0211,0.0216,128070.0,2798.58
2018-01-21 05-PM,DIMUSD,0.0209,0.0222,0.02,0.0211,111439.0,2353.93
2018-01-21 04-PM,DIMUSD,0.021,0.0213,0.02,0.0209,282821.0,5771.31
2018-01-21 03-PM,DIMUSD,0.0217,0.0223,0.02,0.021,299924.0,6343.74
2018-01-21 02-PM,DIMUSD,0.0225,0.0225,0.0212,0.0217,148582.0,3207.62
2018-01-21 01-PM,DIMUSD,0.0221,0.0225,0.0214,0.0225,60745.0,1337.57
2018-01-21 12-PM,DIMUSD,0.0219,0.0226,0.0215,0.0221,50190.0,1122.82
2018-01-21 11-AM,DIMUSD,0.0218,0.0223,0.0212,0.0219,21863.0,472.71
2018-01-21 10-AM,DIMUSD,0.0233,0.0233,0.021,0.0218,74513.0,1596.32
2018-01-21 09-AM,DIMUSD,0.0223,0.0233,0.0223,0.0233,47221.0,1065.14
2018-01-21 08-AM,DIMUSD,0.0224,0.0224,0.021,0.0223,162164.0,3455.91
2018-01-21 07-AM,DIMUSD,0.0253,0.0258,0.0216,0.0224,156543.0,3655.26
2018-01-21 06-AM,DIMUSD,0.0223,0.0259,0.0223,0.0253,331181.0,8031.82
2018-01-21 05-AM,DIMUSD,0.0243,0.0243,0.0215,0.0223,146651.0,3382.54
2018-01-21 04-AM,DIMUSD,0.0236,0.0243,0.0234,0.0243,25808.0,612.36
2018-01-21 03-AM,DIMUSD,0.0236,0.0237,0.0234,0.0236,30810.0,722.22
2018-01-21 02-AM,DIMUSD,0.0228,0.0248,0.0224,0.0236,192148.0,4449.76
2018-01-21 01-AM,DIMUSD,0.0229,0.0231,0.0219,0.0228,90047.0,2013.02
2018-01-21 12-AM,DIMUSD,0.0228,0.024,0.0228,0.0229,73932.0,1723.18
2018-01-20 11-PM,DIMUSD,0.025,0.026,0.0226,0.0228,631780.0,15574.84
2018-01-20 10-PM,DIMUSD,0.021,0.0259,0.0204,0.025,854413.0,20487.0
2018-01-20 09-PM,DIMUSD,0.0201,0.0219,0.0199,0.021,147731.0,3124.46
2018-01-20 08-PM,DIMUSD,0.0201,0.0205,0.0198,0.0201,45160.0,904.16
2018-01-20 07-PM,DIMUSD,0.02,0.0214,0.0191,0.0201,590327.0,12069.21
2018-01-20 06-PM,DIMUSD,0.0197,0.02,0.0183,0.02,165010.0,3189.82
2018-01-20 05-PM,DIMUSD,0.0209,0.0209,0.018,0.0197,578638.0,11395.64
2018-01-20 04-PM,DIMUSD,0.02,0.0215,0.02,0.0209,130798.0,2697.5
2018-01-20 03-PM,DIMUSD,0.0201,0.021,0.02,0.02,106517.0,2163.55
2018-01-20 02-PM,DIMUSD,0.0199,0.0202,0.0198,0.0201,107030.0,2146.43
2018-01-20 01-PM,DIMUSD,0.0206,0.0212,0.0194,0.0199,225198.0,4497.05
2018-01-20 12-PM,DIMUSD,0.0204,0.0213,0.0204,0.0206,37722.0,772.72
2018-01-20 11-AM,DIMUSD,0.0212,0.0217,0.0203,0.0204,82197.0,1711.35
2018-01-20 10-AM,DIMUSD,0.0207,0.022,0.0207,0.0212,62038.0,1341.8
2018-01-20 09-AM,DIMUSD,0.0214,0.022,0.0204,0.0207,60067.0,1266.49
2018-01-20 08-AM,DIMUSD,0.0216,0.022,0.021,0.0214,140648.0,3005.77
2018-01-20 07-AM,DIMUSD,0.0199,0.023,0.0193,0.0216,283374.0,6079.05
2018-01-20 06-AM,DIMUSD,0.0199,0.0202,0.0193,0.0199,211392.0,4135.64
2018-01-20 05-AM,DIMUSD,0.0197,0.0204,0.0196,0.0199,42665.0,850.63
2018-01-20 04-AM,DIMUSD,0.0203,0.0204,0.0197,0.0197,6624.0,130.67
2018-01-20 03-AM,DIMUSD,0.0205,0.0215,0.0203,0.0203,97094.0,2041.29
2018-01-20 02-AM,DIMUSD,0.02,0.0212,0.0195,0.0205,360898.0,7425.53
2018-01-20 01-AM,DIMUSD,0.0189,0.02,0.0187,0.02,66985.0,1284.29
2018-01-20 12-AM,DIMUSD,0.0192,0.0192,0.0187,0.0189,17710.0,333.69
2018-01-19 11-PM,DIMUSD,0.0187,0.0196,0.0187,0.0192,10753.0,208.21
2018-01-19 10-PM,DIMUSD,0.0197,0.0197,0.0187,0.0187,79551.0,1521.86
2018-01-19 09-PM,DIMUSD,0.0188,0.0198,0.0185,0.0197,261943.0,5016.49
2018-01-19 08-PM,DIMUSD,0.0188,0.0189,0.0186,0.0188,127343.0,2396.31
2018-01-19 07-PM,DIMUSD,0.0187,0.019,0.0185,0.0188,118076.0,2221.74
2018-01-19 06-PM,DIMUSD,0.0198,0.0203,0.0187,0.0187,397294.0,7638.64
2018-01-19 05-PM,DIMUSD,0.0208,0.0213,0.0192,0.0198,384913.0,7863.02
2018-01-19 04-PM,DIMUSD,0.02,0.021,0.0196,0.0208,302167.0,6211.77
2018-01-19 03-PM,DIMUSD,0.0189,0.0207,0.0186,0.02,288931.0,5726.91
2018-01-19 02-PM,DIMUSD,0.0193,0.0193,0.0186,0.0189,54544.0,1028.77
2018-01-19 01-PM,DIMUSD,0.0195,0.0196,0.0189,0.0193,76017.0,1459.04
2018-01-19 12-PM,DIMUSD,0.0196,0.0198,0.0193,0.0195,64234.0,1246.7
2018-01-19 11-AM,DIMUSD,0.0201,0.0203,0.0194,0.0196,79383.0,1588.71
2018-01-19 10-AM,DIMUSD,0.0199,0.0202,0.0193,0.0201,63537.0,1278.03
2018-01-19 09-AM,DIMUSD,0.0192,0.0204,0.0191,0.0199,100081.0,1974.31
2018-01-19 08-AM,DIMUSD,0.0194,0.0199,0.019,0.0192,50373.0,973.22
2018-01-19 07-AM,DIMUSD,0.0197,0.0203,0.0188,0.0194,39991.0,773.98
2018-01-19 06-AM,DIMUSD,0.0181,0.0204,0.0181,0.0197,159903.0,3108.64
2018-01-19 05-AM,DIMUSD,0.018,0.0184,0.0178,0.0181,256162.0,4582.64
2018-01-19 04-AM,DIMUSD,0.0179,0.0183,0.0177,0.018,16270.0,289.67
2018-01-19 03-AM,DIMUSD,0.0181,0.0183,0.0176,0.0179,87589.0,1553.21
2018-01-19 02-AM,DIMUSD,0.0181,0.0195,0.0181,0.0181,62022.0,1181.54
2018-01-19 01-AM,DIMUSD,0.0191,0.0191,0.0175,0.0181,65788.0,1172.42
2018-01-19 12-AM,DIMUSD,0.0191,0.0194,0.018,0.0191,48914.0,898.13
2018-01-18 11-PM,DIMUSD,0.0198,0.0199,0.0186,0.0191,106360.0,2014.66
2018-01-18 10-PM,DIMUSD,0.02,0.0205,0.0193,0.0198,171701.0,3414.05
2018-01-18 09-PM,DIMUSD,0.0192,0.0213,0.0192,0.02,139404.0,2863.29
2018-01-18 08-PM,DIMUSD,0.019,0.02,0.0186,0.0198,175091.0,3347.85
2018-01-18 07-PM,DIMUSD,0.019,0.0191,0.0186,0.019,103204.0,1953.54
2018-01-18 06-PM,DIMUSD,0.0186,0.019,0.0184,0.019,167430.0,3128.04
2018-01-18 05-PM,DIMUSD,0.0193,0.0195,0.0181,0.0186,133513.0,2500.35
2018-01-18 04-PM,DIMUSD,0.019,0.0195,0.0176,0.0193,475739.0,8907.37
2018-01-18 03-PM,DIMUSD,0.0198,0.0199,0.0182,0.019,210738.0,3960.18
2018-01-18 02-PM,DIMUSD,0.0199,0.0215,0.0191,0.0198,494380.0,10163.58
