Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ILS
2018-03-20 08-PM,BTCILS,30500.02,31350,30500.02,30980,2.94,91656.62
2018-03-20 07-PM,BTCILS,30782.22,30800,30200.01,30500.02,0.6517,19831.3
2018-03-20 06-PM,BTCILS,30588,30782.22,30399.99,30782.22,0.4098,12484.57
2018-03-20 05-PM,BTCILS,30682.48,30682.48,30030.02,30588,0.2224,6797.65
2018-03-20 04-PM,BTCILS,29170.01,30682.48,29170.01,30682.48,2.01,60339.22
2018-03-20 03-PM,BTCILS,29800,29800,29170.01,29170.01,0.3248,9475.09
2018-03-20 02-PM,BTCILS,29503,29800,29503,29800,0.1205,3591.58
2018-03-20 01-PM,BTCILS,29301,29890,29301,29503,0.16,4729.57
2018-03-20 12-PM,BTCILS,29300.01,29301.01,29300.01,29301,0.04757,1393.76
2018-03-20 11-AM,BTCILS,29889.95,29890,29300.01,29300.01,0.4752,14145.84
2018-03-20 10-AM,BTCILS,28700.01,29889.95,28700.01,29889.95,0.1494,4447.26
2018-03-20 09-AM,BTCILS,28700.25,29626.45,28700.01,28700.01,0.6695,19388.33
2018-03-20 08-AM,BTCILS,29034.69,29096.21,28700.01,28700.25,1.52,43785.39
2018-03-20 07-AM,BTCILS,29003.81,29448.51,29003.81,29034.69,0.4892,14357.26
2018-03-20 06-AM,BTCILS,29100,29100.02,29003.81,29003.81,1.34,39103.71
2018-03-20 05-AM,BTCILS,29067.35,29100.05,29000,29100,0.415,12046.72
2018-03-20 04-AM,BTCILS,29067.35,29067.35,29067.35,29067.35,0.0,0.0
2018-03-20 03-AM,BTCILS,29067.35,29067.35,29067.35,29067.35,0.0,0.0
2018-03-20 02-AM,BTCILS,29067.35,29067.35,29067.35,29067.35,0.0,0.0
2018-03-20 01-AM,BTCILS,29067.35,29067.35,29067.35,29067.35,0.0,0.0
2018-03-20 12-AM,BTCILS,29310,29700,29000,29067.35,0.1955,5673.54
2018-03-19 11-PM,BTCILS,29000.01,29620,29000.01,29310,0.4896,14294.88
2018-03-19 10-PM,BTCILS,31000,31000,28821.01,29000.01,0.3464,10265.68
2018-03-19 09-PM,BTCILS,28900,31000,28877.91,31000,3.45,103999.02
2018-03-19 08-PM,BTCILS,29687.73,29689.99,28700.03,28900,0.1325,3840.18
2018-03-19 07-PM,BTCILS,29199.99,29688.22,29199.99,29687.73,4.4,129518.44
2018-03-19 06-PM,BTCILS,28525.89,29200,28525.89,29199.99,0.1921,5608.78
2018-03-19 05-PM,BTCILS,28672.01,28672.02,27881.65,28525.89,2.35,66558.81
2018-03-19 04-PM,BTCILS,29263.4,29998,28672.01,28672.01,0.3043,8784.78
2018-03-19 03-PM,BTCILS,29253.29,29263.4,28818.01,29263.4,0.7144,20778.51
2018-03-19 02-PM,BTCILS,29800,29900,28801.11,29253.29,4.67,136256.08
2018-03-19 01-PM,BTCILS,29274.01,29800,28500,29800,2.24,65883.03
2018-03-19 12-PM,BTCILS,28990,29295,28793.28,29274.01,0.9697,28334.6
2018-03-19 11-AM,BTCILS,28849.99,28990,28600,28990,0.6741,19383.44
2018-03-19 10-AM,BTCILS,28980,28990,28001.05,28849.99,1.11,31535.79
2018-03-19 09-AM,BTCILS,28400.01,28980,28303.04,28980,0.6533,18763.69
2018-03-19 08-AM,BTCILS,28850,28979.99,28400.01,28400.01,0.8298,23994.8
2018-03-19 07-AM,BTCILS,28423.87,28850,28354.06,28850,0.1819,5207.25
2018-03-19 06-AM,BTCILS,28989.99,28989.99,28300,28423.87,0.2939,8324.73
2018-03-19 05-AM,BTCILS,28989.99,28989.99,28989.99,28989.99,0.0,0.0
2018-03-19 04-AM,BTCILS,28135.61,28989.99,28086.29,28989.99,2.21,63460.72
2018-03-19 03-AM,BTCILS,28399,28399,28135.61,28135.61,0.01768,497.51
2018-03-19 02-AM,BTCILS,28399,28399,28399,28399,0.0,0.0
2018-03-19 01-AM,BTCILS,28399,28399,28399,28399,0.0006333,17.99
2018-03-19 12-AM,BTCILS,28330.78,28399,28300,28399,0.303,8603.49
2018-03-18 11-PM,BTCILS,27500,28330.78,27500,28330.78,0.1485,4202.83
2018-03-18 10-PM,BTCILS,28840,28934.13,27364.56,27500,3.13,86319.04
2018-03-18 09-PM,BTCILS,26275.18,28885.97,26275.18,28840,7.28,199802.45
2018-03-18 08-PM,BTCILS,25999.99,26280.58,25695.5,26275.18,0.4001,10436.48
2018-03-18 07-PM,BTCILS,26000,26000,25297.05,25999.99,0.6087,15565.82
2018-03-18 06-PM,BTCILS,25500,26000,25500,26000,1.78,45866.45
2018-03-18 05-PM,BTCILS,25394.88,25500,25000,25500,4.03,100971.38
2018-03-18 04-PM,BTCILS,25150.47,25400.67,25101,25394.88,2.76,69485.07
2018-03-18 03-PM,BTCILS,25995,26500,25150.47,25150.47,2.43,61863.14
2018-03-18 02-PM,BTCILS,26033,26255.19,25000,25995,7.51,191872.43
2018-03-18 01-PM,BTCILS,26546.31,26975.89,26000,26033,8.29,216631.79
2018-03-18 12-PM,BTCILS,27000,27000,26500,26546.31,0.9656,25621.73
2018-03-18 11-AM,BTCILS,26683.99,27000,26003,27000,2.62,68519.71
2018-03-18 10-AM,BTCILS,27314.95,27314.95,26200,26683.99,0.07309,1946.09
2018-03-18 09-AM,BTCILS,26600.81,27314.95,26265.31,27314.95,1.83,49144.37
2018-03-18 08-AM,BTCILS,26535,26600.81,26535,26600.81,1.24,32950.97
2018-03-18 07-AM,BTCILS,27000,27000,26535,26535,0.2738,7265.42
2018-03-18 06-AM,BTCILS,26501.08,27000,26501.08,27000,0.006029,162.78
2018-03-18 05-AM,BTCILS,27099.36,27099.36,26501.08,26501.08,0.01641,441.55
2018-03-18 04-AM,BTCILS,26600,27376.07,26500,27099.36,1.53,41686.52
2018-03-18 03-AM,BTCILS,26600,26600,26600,26600,0.0,0.0
2018-03-18 02-AM,BTCILS,27000,27135.02,26600,26600,1.09,29141.23
2018-03-18 01-AM,BTCILS,27000,27000,27000,27000,0.03929,1060.7
2018-03-18 12-AM,BTCILS,27001,27001,27000,27000,0.1082,2920.76
2018-03-17 11-PM,BTCILS,27500,27500,27001,27001,0.3359,9084.65
2018-03-17 10-PM,BTCILS,27501,27700,27500,27500,0.003652,100.5
2018-03-17 09-PM,BTCILS,26600,28110.99,26600,27501,1.83,50020.05
2018-03-17 08-PM,BTCILS,26910,26943.41,26500,26600,4.84,128837.97
2018-03-17 07-PM,BTCILS,27000,27295.97,26910,26910,1.62,43689.7
2018-03-17 06-PM,BTCILS,27439,27439,27000,27000,1.15,31359.0
2018-03-17 05-PM,BTCILS,27002.11,27439,27002.11,27439,0.4457,12136.96
2018-03-17 04-PM,BTCILS,27349.31,27349.31,27001.96,27002.11,1.88,50829.92
2018-03-17 03-PM,BTCILS,27300,27805.45,27100,27349.31,1.01,27418.35
2018-03-17 02-PM,BTCILS,27501,27901.96,27300,27300,0.4483,12430.71
2018-03-17 01-PM,BTCILS,28020.97,28020.97,27500,27501,1.92,52997.85
2018-03-17 12-PM,BTCILS,28700,28700,27616.09,28020.97,1.87,53161.6
2018-03-17 11-AM,BTCILS,29099,29099,28700,28700,0.5403,15529.96
2018-03-17 10-AM,BTCILS,29300,29300,29099,29099,0.07021,2043.03
2018-03-17 09-AM,BTCILS,28550,29300,28550,29300,0.2168,6351.01
2018-03-17 08-AM,BTCILS,28500,28550,28500,28550,0.07243,2067.88
2018-03-17 07-AM,BTCILS,28512,29114.87,28500,28500,0.1076,3126.31
2018-03-17 06-AM,BTCILS,28512,28512,28512,28512,0.3566,10168.36
2018-03-17 05-AM,BTCILS,29008.9,29008.9,28512,28512,0.1668,4757.01
2018-03-17 04-AM,BTCILS,29008.9,29008.9,29008.9,29008.9,0.0,0.0
2018-03-17 03-AM,BTCILS,28610,29008.9,28610,29008.9,0.01715,497.51
2018-03-17 02-AM,BTCILS,28610,28610,28610,28610,0.0,0.0
2018-03-17 01-AM,BTCILS,29000,29000,28610,28610,0.5991,17184.08
2018-03-17 12-AM,BTCILS,29000,29000,29000,29000,0.0,0.0
2018-03-16 11-PM,BTCILS,29036.63,29036.63,29000,29000,0.03431,995.02
2018-03-16 10-PM,BTCILS,29215.12,29215.12,29036.63,29036.63,0.01914,556.76
2018-03-16 09-PM,BTCILS,29766.17,29766.17,29215.12,29215.12,0.4402,12895.71
2018-03-16 08-PM,BTCILS,29434.91,29766.17,29434.91,29766.17,0.2224,6608.94
2018-03-16 07-PM,BTCILS,29398.53,29434.91,29398.53,29434.91,0.02,588.7
2018-03-16 06-PM,BTCILS,29500,29800,29375.59,29398.53,0.7793,23143.24
2018-03-16 05-PM,BTCILS,30699.85,30699.85,29500,29500,0.9288,27428.66
2018-03-16 04-PM,BTCILS,29883.25,30699.85,29772.89,30699.85,1.87,56038.73
2018-03-16 03-PM,BTCILS,29768.87,29999,29768.87,29883.25,0.5631,16853.63
2018-03-16 02-PM,BTCILS,29744.99,29768.87,29000,29768.87,2.99,87068.86
2018-03-16 01-PM,BTCILS,29000,29744.99,29000,29744.99,1.17,34698.01
2018-03-16 12-PM,BTCILS,29000,29000,29000,29000,0.0,0.0
2018-03-16 11-AM,BTCILS,29000,29000,29000,29000,0.0,0.0
2018-03-16 10-AM,BTCILS,29319.99,29744.99,29000,29000,0.7904,23225.28
2018-03-16 09-AM,BTCILS,28906.76,29447.23,28500,29319.99,0.04452,1292.96
2018-03-16 08-AM,BTCILS,29004.66,29004.66,28744,28906.76,0.08924,2567.16
2018-03-16 07-AM,BTCILS,29000,29669,28623.58,29004.66,1.3,37581.2
2018-03-16 06-AM,BTCILS,29000,29000,29000,29000,0.0,0.0
2018-03-16 05-AM,BTCILS,29000,29000,29000,29000,0.0,0.0
2018-03-16 04-AM,BTCILS,28000,29000,28000,29000,0.01585,459.62
2018-03-16 03-AM,BTCILS,28000,28000,28000,28000,0.0,0.0
2018-03-16 02-AM,BTCILS,28000,28000,28000,28000,0.0,0.0
2018-03-16 01-AM,BTCILS,28000,28949.48,28000,28000,0.9734,27297.64
2018-03-16 12-AM,BTCILS,28849.42,29000,28000,28000,1.79,51130.18
2018-03-15 11-PM,BTCILS,28554,28849.42,28554,28849.42,0.01207,348.26
2018-03-15 10-PM,BTCILS,28783.91,29200,28554,28554,0.1708,4900.49
2018-03-15 09-PM,BTCILS,28900,29199.85,28507.69,28783.91,0.1764,5101.7
2018-03-15 08-PM,BTCILS,29157.99,29157.99,28900,28900,0.2615,7565.89
2018-03-15 07-PM,BTCILS,28800,29157.99,28501.51,29157.99,0.4569,13161.39
2018-03-15 06-PM,BTCILS,28999.99,29200,28800,28800,1.08,31404.95
2018-03-15 05-PM,BTCILS,29000,29000,28825,28999.99,0.157,4534.49
2018-03-15 04-PM,BTCILS,28400,29000,27683.71,29000,5.42,152839.42
2018-03-15 03-PM,BTCILS,29000,29000,27942.01,28400,6.03,172229.05
2018-03-15 02-PM,BTCILS,28880,29308.98,28880,29000,1.93,56166.78
2018-03-15 01-PM,BTCILS,28844.24,28880,28400.01,28880,0.2717,7835.55
2018-03-15 12-PM,BTCILS,28880,28880,28774.65,28844.24,0.1593,4596.25
2018-03-15 11-AM,BTCILS,28300.01,28880,28090.64,28880,1.32,37660.41
2018-03-15 10-AM,BTCILS,28899.99,28899.99,28300,28300.01,0.408,11674.79
2018-03-15 09-AM,BTCILS,28574.17,28899.99,28300,28899.99,0.3003,8591.94
2018-03-15 08-AM,BTCILS,27888.32,28574.17,26672.83,28574.17,0.9648,26684.26
2018-03-15 07-AM,BTCILS,26591,27888.32,26591,27888.32,1.06,29056.83
2018-03-15 06-AM,BTCILS,27000,27200,26591,26591,3.53,95120.63
2018-03-15 05-AM,BTCILS,27000,27000,27000,27000,1.19,32086.97
2018-03-15 04-AM,BTCILS,27300,27360,27000,27000,2.0,54289.6
2018-03-15 03-AM,BTCILS,27000,29300,27000,27300,2.06,58626.95
2018-03-15 02-AM,BTCILS,27894.22,27894.22,27000,27000,0.2622,7113.54
2018-03-15 01-AM,BTCILS,27894.22,27894.22,27894.22,27894.22,0.0,0.0
2018-03-15 12-AM,BTCILS,28571.39,28571.39,27894.22,27894.22,0.3047,8524.85
2018-03-14 11-PM,BTCILS,27772.19,28571.39,27772.19,28571.39,0.16,4570.79
2018-03-14 10-PM,BTCILS,27048.1,28400,27048.1,27772.19,0.3008,8353.53
2018-03-14 09-PM,BTCILS,28117.11,28159.24,27048.1,27048.1,4.25,118471.93
2018-03-14 08-PM,BTCILS,28715.68,28715.68,28000,28117.11,1.2,33712.54
2018-03-14 07-PM,BTCILS,28500,28750,28500,28715.68,0.6843,19663.55
2018-03-14 06-PM,BTCILS,28660,28660,28100,28500,4.3,121154.24
2018-03-14 05-PM,BTCILS,29193.99,29998.94,28400,28660,3.42,98420.37
2018-03-14 04-PM,BTCILS,30050,30050,29000,29193.99,3.21,94689.69
2018-03-14 03-PM,BTCILS,30200,30200,30050,30050,0.899,27045.7
2018-03-14 02-PM,BTCILS,30400,30690,30061.07,30200,1.88,57415.52
2018-03-14 01-PM,BTCILS,30010,31016,29700,30400,4.08,123045.78
2018-03-14 12-PM,BTCILS,31016,31016,30010,30010,0.7434,22396.58
2018-03-14 11-AM,BTCILS,30100,31016,30000,31016,2.34,70723.17
2018-03-14 10-AM,BTCILS,30600,30800,30100,30100,1.57,47536.86
2018-03-14 09-AM,BTCILS,31100,31482.62,30600,30600,0.6585,20210.56
2018-03-14 08-AM,BTCILS,31171.97,31500,31100,31100,1.44,45128.25
2018-03-14 07-AM,BTCILS,31171.97,31171.97,31171.97,31171.97,0.0,0.0
2018-03-14 06-AM,BTCILS,30817.67,31749.99,30817.67,31171.97,0.04946,1542.38
2018-03-14 05-AM,BTCILS,30817.67,30817.67,30817.67,30817.67,0.0,0.0
2018-03-14 04-AM,BTCILS,31471.54,31471.54,30817.67,30817.67,0.0897,2822.46
2018-03-14 03-AM,BTCILS,31471.54,31471.54,31471.54,31471.54,0.0,0.0
2018-03-14 02-AM,BTCILS,31467.24,31471.54,31467.24,31471.54,0.03694,1162.64
2018-03-14 01-AM,BTCILS,31835.23,31989.99,31467.24,31467.24,0.09393,2996.47
2018-03-14 12-AM,BTCILS,31400,31835.23,31400,31835.23,0.01168,371.12
2018-03-13 11-PM,BTCILS,31698.98,32086.11,31400,31400,0.09114,2923.52
2018-03-13 10-PM,BTCILS,31698.98,31698.98,31698.98,31698.98,0.0,0.0
2018-03-13 09-PM,BTCILS,31698.98,31698.98,31698.98,31698.98,0.0,0.0
2018-03-13 08-PM,BTCILS,31068.86,31698.98,30827.46,31698.98,2.0,62078.04
2018-03-13 07-PM,BTCILS,31400,31700,31000,31068.86,0.5896,18402.08
2018-03-13 06-PM,BTCILS,31424.81,31600.01,31350,31400,0.2654,8373.41
2018-03-13 05-PM,BTCILS,32150,32150,31424.81,31424.81,0.5583,17544.06
2018-03-13 04-PM,BTCILS,31652.4,32150,31499.99,32150,1.07,34413.65
2018-03-13 03-PM,BTCILS,31214.65,31652.4,31100,31652.4,0.6883,21425.4
2018-03-13 02-PM,BTCILS,31300,31744.08,31100,31214.65,0.3558,11148.37
2018-03-13 01-PM,BTCILS,31295.29,32424.79,31295.29,31300,0.7056,22345.38
2018-03-13 12-PM,BTCILS,31321.84,32748.99,31000,31295.29,2.48,78263.92
2018-03-13 11-AM,BTCILS,31334.53,34800,30770.24,31321.84,5.99,197470.07
2018-03-13 10-AM,BTCILS,32513.64,32513.64,31243.84,31334.53,4.4,140439.82
2018-03-13 09-AM,BTCILS,31721.35,32748,31721.35,32513.64,0.891,29003.28
2018-03-13 08-AM,BTCILS,31721.35,31721.35,31721.35,31721.35,0.0,0.0
2018-03-13 07-AM,BTCILS,32190,32190,31721.35,31721.35,0.1568,4975.12
2018-03-13 06-AM,BTCILS,31821.43,32190,31821.43,32190,0.3479,11197.83
2018-03-13 05-AM,BTCILS,31821.43,31821.43,31821.43,31821.43,0.0,0.0
2018-03-13 04-AM,BTCILS,31300.01,31998,31300.01,31821.43,2.02,64304.22
2018-03-13 03-AM,BTCILS,31798.86,31798.86,31300.01,31300.01,0.02058,644.31
2018-03-13 02-AM,BTCILS,31798.86,31798.86,31798.86,31798.86,0.0,0.0
2018-03-13 01-AM,BTCILS,31798.86,31798.86,31798.86,31798.86,0.0,0.0
2018-03-13 12-AM,BTCILS,31798.92,31798.92,31798.32,31798.86,0.05911,1879.71
2018-03-12 11-PM,BTCILS,31798.97,31798.97,31798.92,31798.92,0.04694,1492.54
2018-03-12 10-PM,BTCILS,31585.79,31798.99,31300.99,31798.97,0.3836,12049.75
2018-03-12 09-PM,BTCILS,31513.93,31585.79,31513.63,31585.79,0.1208,3813.92
2018-03-12 08-PM,BTCILS,31619.06,31619.06,30500,31513.93,1.14,35284.81
2018-03-12 07-PM,BTCILS,31997,32190,30500,31619.06,4.13,128974.93
2018-03-12 06-PM,BTCILS,31995.98,31997,31995.98,31997,0.09149,2927.19
2018-03-12 05-PM,BTCILS,32182.96,32182.96,31600,31995.98,0.3175,10105.23
2018-03-12 04-PM,BTCILS,31201,32182.96,31200,32182.96,0.4087,12762.13
2018-03-12 03-PM,BTCILS,31800,31800,31200,31201,0.1476,4654.29
2018-03-12 02-PM,BTCILS,34070.52,34070.52,31800,31800,1.47,47794.14
2018-03-12 01-PM,BTCILS,34000,34150,34000,34070.52,0.1668,5692.0
2018-03-12 12-PM,BTCILS,34090,34090,33800,34000,0.52,17676.02
2018-03-12 11-AM,BTCILS,34400,34400,34090,34090,0.6599,22553.19
2018-03-12 10-AM,BTCILS,33700,34400,33700,34400,2.18,74388.17
2018-03-12 09-AM,BTCILS,32401.01,33700,32401.01,33700,0.6528,21730.46
2018-03-12 08-AM,BTCILS,33500,33500,32401.01,32401.01,1.91,62025.1
2018-03-12 07-AM,BTCILS,33300,33500,32400,33500,1.92,63248.57
2018-03-12 06-AM,BTCILS,33300,33300,33300,33300,0.07124,2372.14
2018-03-12 05-AM,BTCILS,32276.18,33300,32276.18,33300,0.6078,20081.19
2018-03-12 04-AM,BTCILS,32276.18,32276.18,32276.18,32276.18,0.0,0.0
2018-03-12 03-AM,BTCILS,32633.48,32633.48,32276.18,32276.18,0.07254,2342.69
2018-03-12 02-AM,BTCILS,32633.48,32633.48,32633.48,32633.48,0.0,0.0
2018-03-12 01-AM,BTCILS,32800,33039.34,32633.48,32633.48,0.1899,6211.84
2018-03-12 12-AM,BTCILS,32614.99,32800,32614.99,32800,0.2025,6641.92
2018-03-11 11-PM,BTCILS,33296.08,33296.08,32614.99,32614.99,0.07472,2442.6
2018-03-11 10-PM,BTCILS,32895,33300,32895,33296.08,2.95,97017.99
2018-03-11 09-PM,BTCILS,32637.35,32895,32637.35,32895,1.32,43273.91
2018-03-11 08-PM,BTCILS,32666.71,32666.71,32401.01,32637.35,0.03809,1242.34
2018-03-11 07-PM,BTCILS,33001.54,33001.54,32045,32666.71,2.98,96501.25
2018-03-11 06-PM,BTCILS,33252.24,33252.24,32512.5,33001.54,0.1572,5183.88
2018-03-11 05-PM,BTCILS,31400.05,33252.24,31201.9,33252.24,5.25,167751.46
2018-03-11 04-PM,BTCILS,31954.73,31954.73,30591.16,31400.05,3.0,93699.41
2018-03-11 03-PM,BTCILS,32384.88,32384.88,31130,31954.73,0.7518,23660.54
2018-03-11 02-PM,BTCILS,31800.01,32393.84,31600,32384.88,0.1294,4175.51
2018-03-11 01-PM,BTCILS,32000,32400,31800.01,31800.01,0.4796,15453.29
2018-03-11 12-PM,BTCILS,31907.11,32400,31333.95,32000,2.71,86698.91
2018-03-11 11-AM,BTCILS,30300,31907.11,29901.01,31907.11,0.4282,13092.67
2018-03-11 10-AM,BTCILS,30000,30300,29900,30300,0.0402,1212.54
2018-03-11 09-AM,BTCILS,30777.52,30777.52,30000,30000,2.13,64032.79
2018-03-11 08-AM,BTCILS,30114,30777.52,30114,30777.52,0.1517,4661.82
2018-03-11 07-AM,BTCILS,30852.87,30852.87,30114,30114,0.2004,6131.57
2018-03-11 06-AM,BTCILS,30452.3,30909.1,30100.01,30852.87,0.6301,19405.77
2018-03-11 05-AM,BTCILS,29600,30452.3,29600,30452.3,0.02451,746.27
2018-03-11 04-AM,BTCILS,29600,29600,29600,29600,0.0,0.0
2018-03-11 03-AM,BTCILS,29600,29600,29600,29600,0.0,0.0
2018-03-11 02-AM,BTCILS,29600,29600,29600,29600,0.0,0.0
2018-03-11 01-AM,BTCILS,29600,29600,29600,29600,0.0,0.0
2018-03-11 12-AM,BTCILS,30775.26,30775.26,29600,29600,1.61,48314.34
2018-03-10 11-PM,BTCILS,30360,30775.26,30360,30775.26,0.04975,1531.11
2018-03-10 10-PM,BTCILS,30757.4,30769.07,30360,30360,0.2604,7960.73
2018-03-10 09-PM,BTCILS,30400,31014.98,30355,30757.4,0.137,4222.82
2018-03-10 08-PM,BTCILS,30888,30888,30400,30400,1.96,60044.26
2018-03-10 07-PM,BTCILS,31939,31939,30569.52,30888,2.33,71410.13
2018-03-10 06-PM,BTCILS,31500,31939,30500,31939,0.3622,11285.31
2018-03-10 05-PM,BTCILS,32443.42,32443.42,31500,31500,0.1756,5566.28
2018-03-10 04-PM,BTCILS,33054,33054,31900,32443.42,1.49,47993.99
2018-03-10 03-PM,BTCILS,33054,33054,33054,33054,0.0,0.0
2018-03-10 02-PM,BTCILS,33054,33054,33054,33054,0.0,0.0
2018-03-10 01-PM,BTCILS,32673.91,33054,31500,33054,3.51,113387.35
2018-03-10 12-PM,BTCILS,32812.34,32812.34,32673.91,32673.91,0.1669,5451.74
2018-03-10 11-AM,BTCILS,32205,33323,32003.01,32812.34,0.04196,1388.13
2018-03-10 10-AM,BTCILS,32306.01,32392.89,32205,32205,0.4105,13249.88
2018-03-10 09-AM,BTCILS,32997.4,32997.4,32306.01,32306.01,0.3257,10678.66
2018-03-10 08-AM,BTCILS,32999.99,32999.99,32888.09,32997.4,0.04533,1492.54
2018-03-10 07-AM,BTCILS,32999.99,32999.99,32999.99,32999.99,0.0,0.0
2018-03-10 06-AM,BTCILS,32332.44,32999.99,32332.44,32999.99,0.1667,5485.09
2018-03-10 05-AM,BTCILS,32212.48,32332.78,32212.48,32332.44,0.225,7273.56
2018-03-10 04-AM,BTCILS,31275.34,32212.48,31275.34,32212.48,0.06575,2091.02
2018-03-10 03-AM,BTCILS,32524.07,32524.07,31275.34,31275.34,0.2324,7284.59
2018-03-10 02-AM,BTCILS,32524.07,32524.07,32524.07,32524.07,0.0,0.0
2018-03-10 01-AM,BTCILS,32321.67,32524.07,32321.67,32524.07,0.3245,10534.5
2018-03-10 12-AM,BTCILS,32058.54,32321.67,32058.54,32321.67,0.04618,1492.54
2018-03-09 11-PM,BTCILS,31600,32058.54,31512.76,32058.54,0.1485,4758.64
2018-03-09 10-PM,BTCILS,31343.74,31600,30468.59,31600,0.286,8789.58
2018-03-09 09-PM,BTCILS,30675.45,31800,30400.15,31343.74,5.25,161422.7
2018-03-09 08-PM,BTCILS,30500,30675.45,30230,30675.45,1.86,56443.91
2018-03-09 07-PM,BTCILS,31134,31134,30200,30500,0.8258,24959.44
2018-03-09 06-PM,BTCILS,31134,31134,31134,31134,0.0,0.0
2018-03-09 05-PM,BTCILS,30350,31134,30200,31134,1.46,44791.63
2018-03-09 04-PM,BTCILS,30585.4,31682.66,30350,30350,0.3726,11404.29
2018-03-09 03-PM,BTCILS,32309.99,32320.98,30585.4,30585.4,1.09,34245.86
2018-03-09 02-PM,BTCILS,31589.99,32314,31137.32,32309.99,0.7751,24744.97
2018-03-09 01-PM,BTCILS,30950,31589.99,30950,31589.99,0.8506,26798.55
2018-03-09 12-PM,BTCILS,30636,31298.45,30636,30950,0.468,14527.13
2018-03-09 11-AM,BTCILS,29351.23,30636,29351.23,30636,0.1759,5290.5
2018-03-09 10-AM,BTCILS,29168.16,30117.51,29012,29351.23,0.5917,17398.59
2018-03-09 09-AM,BTCILS,30600,30600,29075.41,29168.16,1.8,53328.82
2018-03-09 08-AM,BTCILS,30454.91,30999.95,30150,30600,0.4093,12483.02
2018-03-09 07-AM,BTCILS,31558.98,31558.98,29980.88,30454.91,3.74,114567.26
2018-03-09 06-AM,BTCILS,30000,31558.98,29976.99,31558.98,1.13,33999.4
2018-03-09 05-AM,BTCILS,30987.09,30987.09,30000,30000,4.4,132343.61
2018-03-09 04-AM,BTCILS,31000,31000,30355,30987.09,0.1009,3093.88
2018-03-09 03-AM,BTCILS,32136.83,32136.83,31000,31000,0.2272,7077.06
2018-03-09 02-AM,BTCILS,31601.41,32136.83,31400,32136.83,2.31,73013.67
2018-03-09 01-AM,BTCILS,32982.22,32982.22,31600,31601.41,0.2848,9009.76
2018-03-09 12-AM,BTCILS,32957.15,32982.22,32060.21,32982.22,0.1127,3635.11
2018-03-08 11-PM,BTCILS,31867.52,32958.43,31867.52,32957.15,0.4183,13592.57
2018-03-08 10-PM,BTCILS,33216.43,33216.43,31867.52,31867.52,0.3527,11447.74
2018-03-08 09-PM,BTCILS,32563.59,33216.43,32239.7,33216.43,0.7043,22933.27
2018-03-08 08-PM,BTCILS,32052.97,32563.59,31601.15,32563.59,1.45,46027.38
2018-03-08 07-PM,BTCILS,32448.29,32699.99,32052.97,32052.97,0.2535,8282.57
2018-03-08 06-PM,BTCILS,32843.42,32843.42,31813.82,32448.29,0.4297,13887.02
2018-03-08 05-PM,BTCILS,32800,32996,31600,32843.42,3.4,109583.94
2018-03-08 04-PM,BTCILS,33578.57,34240.75,32800,32800,0.895,30281.1
2018-03-08 03-PM,BTCILS,33000,34134.26,33000,33578.57,0.3512,11759.4
2018-03-08 02-PM,BTCILS,34799.99,34799.99,33000,33000,3.69,122764.73
2018-03-08 01-PM,BTCILS,34025.08,34799.99,33300,34799.99,1.96,67553.37
2018-03-08 12-PM,BTCILS,34799.99,34799.99,34025.08,34025.08,0.3906,13465.98
2018-03-08 11-AM,BTCILS,34799.99,34799.99,34799.99,34799.99,0.0,0.0
2018-03-08 10-AM,BTCILS,34700,34799.99,34700,34799.99,0.01427,495.68
2018-03-08 09-AM,BTCILS,34250,34700,33936.68,34700,0.7839,27105.35
2018-03-08 08-AM,BTCILS,34460,34460,34250,34250,0.3428,11768.54
2018-03-08 07-AM,BTCILS,33900,34470,33900,34460,0.6251,21452.45
2018-03-08 06-AM,BTCILS,33930,34000,33900,33900,0.3475,11809.52
2018-03-08 05-AM,BTCILS,33999.99,33999.99,33653.42,33930,0.5181,17540.67
2018-03-08 04-AM,BTCILS,33300,33999.99,33250,33999.99,0.2877,9702.96
2018-03-08 03-AM,BTCILS,33426.51,33426.51,33300,33300,0.4314,14365.26
2018-03-08 02-AM,BTCILS,34500,34500,33418.55,33426.51,0.795,26792.18
2018-03-08 01-AM,BTCILS,34500,34500,34500,34500,0.006558,226.24
2018-03-08 12-AM,BTCILS,34500,34500,34500,34500,0.05887,2030.91
2018-03-07 11-PM,BTCILS,34043.96,34500,34043.96,34500,0.1018,3511.08
2018-03-07 10-PM,BTCILS,34500,34990,34043.96,34043.96,1.1,38344.98
2018-03-07 09-PM,BTCILS,33800,34989.99,33800,34500,1.2,41636.39
2018-03-07 08-PM,BTCILS,34300,34300,33800,33800,1.46,49857.14
2018-03-07 07-PM,BTCILS,34877.96,34877.96,34298.99,34300,0.1015,3482.59
2018-03-07 06-PM,BTCILS,33793.66,35648.2,33758.76,34877.96,2.81,97538.35
2018-03-07 05-PM,BTCILS,35000,35496.83,33250,33793.66,5.75,194959.42
2018-03-07 04-PM,BTCILS,36286.6,37161.71,35000,35000,7.25,255843.98
2018-03-07 03-PM,BTCILS,36448.76,37200,36286.6,36286.6,0.1757,6493.02
2018-03-07 02-PM,BTCILS,36500,37128.1,36448.76,36448.76,0.5225,19138.56
