Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2018-08-10 12-AM,LTCRUR,4333.09,4390.17,4302,4302.97,1.92,8304.92
2018-08-09 11-PM,LTCRUR,4410.23,4410.23,4331.52,4333.09,0.5133,2251.7
2018-08-09 10-PM,LTCRUR,4400,4410.23,4330,4410.23,2.4,10477.03
2018-08-09 09-PM,LTCRUR,4313.37,4400,4313.37,4400,2.28,9951.15
2018-08-09 08-PM,LTCRUR,4360,4390.45,4306.74,4313.37,4.12,17970.93
2018-08-09 07-PM,LTCRUR,4330,4370.37,4302,4360,5.89,25629.81
2018-08-09 06-PM,LTCRUR,4330,4370.37,4330,4330,5.62,24360.39
2018-08-09 05-PM,LTCRUR,4302,4399,4302,4330,4.84,20968.01
2018-08-09 04-PM,LTCRUR,4364.6,4364.6,4265.58,4302,3.51,15200.15
2018-08-09 03-PM,LTCRUR,4292.55,4400,4285.31,4364.6,17.42,75607.26
2018-08-09 02-PM,LTCRUR,4248,4318.8,4217.29,4292.55,15.32,65154.03
2018-08-09 01-PM,LTCRUR,4197.59,4248,4115.75,4248,24.98,104600.52
2018-08-09 12-PM,LTCRUR,4200,4249.65,4151,4197.59,14.51,60670.38
2018-08-09 11-AM,LTCRUR,4180,4297.02,4180,4200,7.58,32040.4
2018-08-09 10-AM,LTCRUR,4318.8,4318.8,4175,4180,3.59,15067.03
2018-08-09 09-AM,LTCRUR,4237.34,4322.48,4175,4318.8,9.35,39635.87
2018-08-09 08-AM,LTCRUR,4300,4300,4237.34,4237.34,15.15,64401.24
2018-08-09 07-AM,LTCRUR,4324.75,4324.75,4294.34,4300,1.64,7051.51
2018-08-09 06-AM,LTCRUR,4265.29,4324.75,4242.29,4324.75,3.47,14847.11
2018-08-09 05-AM,LTCRUR,4260,4310,4200.6,4265.29,11.54,49080.31
2018-08-09 04-AM,LTCRUR,4210,4277.29,4151.83,4260,11.61,48809.17
2018-08-09 03-AM,LTCRUR,4219.1,4316.92,4204,4210,2.29,9701.42
2018-08-09 02-AM,LTCRUR,4204,4277.72,4204,4219.1,3.17,13404.55
2018-08-09 01-AM,LTCRUR,4204,4204,4204,4204,0.6374,2679.6
2018-08-09 12-AM,LTCRUR,4204.89,4258.02,4204,4204,1.73,7303.4
2018-08-08 11-PM,LTCRUR,4205.64,4279.51,4204.89,4204.89,0.2745,1165.5
2018-08-08 10-PM,LTCRUR,4205.64,4205.64,4205.64,4205.64,0.0,0.0
2018-08-08 09-PM,LTCRUR,4204.89,4280.24,4204.89,4205.64,0.181,772.52
2018-08-08 08-PM,LTCRUR,4250,4283.55,4203.88,4204.89,1.3,5509.44
2018-08-08 07-PM,LTCRUR,4158.15,4300,4158.15,4250,5.46,22853.33
2018-08-08 06-PM,LTCRUR,4100,4197,4090.53,4158.15,15.91,65546.41
2018-08-08 05-PM,LTCRUR,4100,4233.13,4100,4100,4.35,18130.48
2018-08-08 04-PM,LTCRUR,4266,4368.34,4100,4100,12.0,50563.06
2018-08-08 03-PM,LTCRUR,4257.94,4266,4200,4266,7.5,31935.59
2018-08-08 02-PM,LTCRUR,4280,4280,4200,4257.94,16.73,70965.27
2018-08-08 01-PM,LTCRUR,4397.91,4397.91,4270,4280,14.1,61031.8
2018-08-08 12-PM,LTCRUR,4295.63,4397.91,4295.63,4397.91,11.43,49970.53
2018-08-08 11-AM,LTCRUR,4295.63,4358.8,4295.63,4295.63,3.74,16282.53
2018-08-08 10-AM,LTCRUR,4231.21,4312.25,4231.21,4295.63,6.22,26666.19
2018-08-08 09-AM,LTCRUR,4254.45,4360.98,4231.21,4231.21,51.81,222583.19
2018-08-08 08-AM,LTCRUR,4279,4320,4225,4254.45,19.35,82557.16
2018-08-08 07-AM,LTCRUR,4320.37,4320.37,4273.35,4279,5.91,25414.75
2018-08-08 06-AM,LTCRUR,4305.36,4397.79,4266.43,4320.37,10.71,46222.44
2018-08-08 05-AM,LTCRUR,4301.71,4414,4301.71,4305.36,3.51,15171.59
2018-08-08 04-AM,LTCRUR,4416.52,4416.52,4301.71,4301.71,7.76,34097.38
2018-08-08 03-AM,LTCRUR,4532.89,4532.89,4406.43,4416.52,2.03,8973.31
2018-08-08 02-AM,LTCRUR,4415.18,4727.49,4400,4532.89,6.17,27672.13
2018-08-08 01-AM,LTCRUR,4415.17,4495.44,4415.17,4415.18,1.56,6897.68
2018-08-08 12-AM,LTCRUR,4411.85,4499.06,4411.85,4415.17,2.16,9572.7
2018-08-07 11-PM,LTCRUR,4500,4500,4400.53,4411.85,18.17,80458.93
2018-08-07 10-PM,LTCRUR,4506.35,4618.83,4500,4500,1.78,8168.41
2018-08-07 09-PM,LTCRUR,4610,4700,4500,4506.35,10.87,49184.84
2018-08-07 08-PM,LTCRUR,4750,4750,4610,4610,21.86,102153.46
2018-08-07 07-PM,LTCRUR,4747.15,4828.32,4725,4750,29.01,139330.15
2018-08-07 06-PM,LTCRUR,4825,4830,4730,4747.15,1.46,6976.41
2018-08-07 05-PM,LTCRUR,4770,4825,4725,4825,15.56,73995.66
2018-08-07 04-PM,LTCRUR,4789.96,4813,4768.5,4770,9.14,43782.55
2018-08-07 03-PM,LTCRUR,4750.07,4800,4725.2,4789.96,6.79,32342.31
2018-08-07 02-PM,LTCRUR,4750,4796.36,4725,4750.07,2.47,11759.88
2018-08-07 01-PM,LTCRUR,4757.59,4779.44,4747,4750,28.03,133189.71
2018-08-07 12-PM,LTCRUR,4800,4826.43,4757.59,4757.59,19.83,94662.37
2018-08-07 11-AM,LTCRUR,4800,4875,4779,4800,36.08,174220.16
2018-08-07 10-AM,LTCRUR,4860.36,4873.26,4800,4800,24.65,119501.89
2018-08-07 09-AM,LTCRUR,4852.54,4865,4839.28,4860.36,8.06,39107.82
2018-08-07 08-AM,LTCRUR,4800,4852.54,4776,4852.54,7.51,36120.8
2018-08-07 07-AM,LTCRUR,4818.53,4850,4761,4800,5.48,26288.85
2018-08-07 06-AM,LTCRUR,4820,4820.84,4771.84,4818.53,11.55,55221.05
2018-08-07 05-AM,LTCRUR,4770,4820,4770,4820,23.58,113526.86
2018-08-07 04-AM,LTCRUR,4800.01,4820,4770,4770,1.01,4819.23
2018-08-07 03-AM,LTCRUR,4843.86,4843.86,4800.01,4800.01,1.22,5857.15
2018-08-07 02-AM,LTCRUR,4815.77,4843.86,4800.55,4843.86,8.24,39616.27
2018-08-07 01-AM,LTCRUR,4855,4855,4815.77,4815.77,0.000104,0.501
2018-08-07 12-AM,LTCRUR,4803.08,4855,4802.93,4855,2.11,10207.94
2018-08-06 11-PM,LTCRUR,4803.08,4839.62,4803.08,4803.08,0.06973,334.95
2018-08-06 10-PM,LTCRUR,4800.15,4850.26,4800.15,4803.08,1.06,5138.49
2018-08-06 09-PM,LTCRUR,4850.01,4855,4800.15,4800.15,3.55,17045.79
2018-08-06 08-PM,LTCRUR,4809.94,4850.01,4809.85,4850.01,1.26,6048.54
2018-08-06 07-PM,LTCRUR,4854.95,4855,4809.94,4809.94,6.43,31102.4
2018-08-06 06-PM,LTCRUR,4800.25,4854.95,4760.77,4854.95,3.38,16195.06
2018-08-06 05-PM,LTCRUR,4810.11,4850,4760.29,4800.25,21.22,101455.11
2018-08-06 04-PM,LTCRUR,4807,4838.08,4751.04,4810.11,15.82,75272.62
2018-08-06 03-PM,LTCRUR,4822,4876,4750,4807,17.54,84009.87
2018-08-06 02-PM,LTCRUR,4880,4880,4822,4822,4.94,23881.51
2018-08-06 01-PM,LTCRUR,4821,4880,4821,4880,3.61,17470.41
2018-08-06 12-PM,LTCRUR,4840,4880,4821,4821,10.61,51487.1
2018-08-06 11-AM,LTCRUR,4885.76,4886.25,4839.12,4840,2.06,10075.0
2018-08-06 10-AM,LTCRUR,4902.01,4943.36,4838.08,4885.76,14.25,69754.95
2018-08-06 09-AM,LTCRUR,4944.89,4944.89,4902,4902.01,7.57,37095.09
2018-08-06 08-AM,LTCRUR,4950,4950,4902,4944.89,8.83,43547.95
2018-08-06 07-AM,LTCRUR,4900,4950,4900,4950,8.97,44226.78
2018-08-06 06-AM,LTCRUR,4950,4950.37,4900,4900,2.22,10884.74
2018-08-06 05-AM,LTCRUR,4950.78,4950.78,4878.37,4950,0.9303,4586.43
2018-08-06 04-AM,LTCRUR,4951,4959.36,4881.69,4950.78,5.11,25107.66
2018-08-06 03-AM,LTCRUR,4933.19,4951,4890.07,4951,13.66,67039.79
2018-08-06 02-AM,LTCRUR,4890.03,4951,4890,4933.19,10.94,53604.83
2018-08-06 01-AM,LTCRUR,4885.16,4890.03,4850.27,4890.03,20.54,99665.23
2018-08-06 12-AM,LTCRUR,4852.56,4885.16,4851,4885.16,0.04477,217.18
2018-08-05 11-PM,LTCRUR,4851,4885.16,4851,4852.56,0.1049,512.6
2018-08-05 10-PM,LTCRUR,4851,4889.41,4851,4851,1.32,6410.11
2018-08-05 09-PM,LTCRUR,4890.03,4891,4851,4851,1.54,7522.41
2018-08-05 08-PM,LTCRUR,4928.62,4928.62,4865,4890.03,7.19,35359.41
2018-08-05 07-PM,LTCRUR,4860,4966.33,4860,4928.62,8.15,40128.54
2018-08-05 06-PM,LTCRUR,4850,4894.06,4850,4860,0.286,1395.81
2018-08-05 05-PM,LTCRUR,4850,4900,4841,4850,9.29,45417.61
2018-08-05 04-PM,LTCRUR,4846.4,4900.89,4846.4,4850,3.37,16515.31
2018-08-05 03-PM,LTCRUR,4898.93,4900.89,4838.08,4846.4,5.92,28829.47
2018-08-05 02-PM,LTCRUR,4889.18,4898.93,4831.93,4898.93,12.07,58653.01
2018-08-05 01-PM,LTCRUR,4884.12,4889.18,4830,4889.18,8.14,39750.39
2018-08-05 12-PM,LTCRUR,4870.47,4885,4848.3,4884.12,0.903,4402.58
2018-08-05 11-AM,LTCRUR,4870.47,4885,4828.57,4870.47,4.76,23174.03
2018-08-05 10-AM,LTCRUR,4886.42,4886.42,4828.57,4870.47,4.63,22400.53
2018-08-05 09-AM,LTCRUR,4891.78,4891.78,4841.16,4886.42,9.43,46062.54
2018-08-05 08-AM,LTCRUR,4895.1,4895.1,4828.57,4891.78,4.55,22145.37
2018-08-05 07-AM,LTCRUR,4865.67,4898.08,4865.67,4895.1,2.49,12166.9
2018-08-05 06-AM,LTCRUR,4839.17,4865.67,4835.99,4865.67,0.9231,4489.04
2018-08-05 05-AM,LTCRUR,4835.84,4865,4835.84,4839.17,10.62,51354.76
2018-08-05 04-AM,LTCRUR,4865.32,4865.69,4821,4835.84,1.69,8177.44
2018-08-05 03-AM,LTCRUR,4835.12,4880.02,4835.12,4865.32,3.71,18023.02
2018-08-05 02-AM,LTCRUR,4868.98,4880.02,4835.12,4835.12,1.64,7977.74
2018-08-05 01-AM,LTCRUR,4833,4868.98,4833,4868.98,1.03,5003.05
2018-08-05 12-AM,LTCRUR,4833,4841.11,4833,4833,0.4384,2118.98
2018-08-04 11-PM,LTCRUR,4849,4868.98,4833,4833,1.32,6402.84
2018-08-04 10-PM,LTCRUR,4839.72,4849,4820,4849,1.32,6363.18
2018-08-04 09-PM,LTCRUR,4868.82,4868.98,4820,4839.72,0.9682,4680.32
2018-08-04 08-PM,LTCRUR,4878.72,4880.02,4815.02,4868.82,7.35,35811.42
2018-08-04 07-PM,LTCRUR,4811.52,4878.72,4811.52,4878.72,8.43,40759.04
2018-08-04 06-PM,LTCRUR,4928.7,4928.7,4808,4811.52,4.95,24037.26
2018-08-04 05-PM,LTCRUR,4970.62,4970.62,4860,4928.7,10.11,49838.19
2018-08-04 04-PM,LTCRUR,4960,4989.16,4944.86,4970.62,6.17,30573.47
2018-08-04 03-PM,LTCRUR,4960,4963,4850,4960,9.32,45498.8
2018-08-04 02-PM,LTCRUR,4950,4960,4878.06,4960,26.67,131685.25
2018-08-04 01-PM,LTCRUR,4881.04,4950,4865.67,4950,26.79,130799.82
2018-08-04 12-PM,LTCRUR,4940,4940,4881.04,4881.04,1.79,8828.73
2018-08-04 11-AM,LTCRUR,4923.55,4940,4900,4940,3.84,18858.36
2018-08-04 10-AM,LTCRUR,4926,4964,4916.67,4923.55,3.57,17615.42
2018-08-04 09-AM,LTCRUR,4916.6,4926.56,4880,4926,1.75,8587.44
2018-08-04 08-AM,LTCRUR,4875.24,4926.56,4875.24,4916.6,3.53,17380.43
2018-08-04 07-AM,LTCRUR,4906,4964,4866,4875.24,12.21,59829.93
2018-08-04 06-AM,LTCRUR,4910,4940,4906,4906,2.71,13336.73
2018-08-04 05-AM,LTCRUR,4910,4965.88,4910,4910,7.68,37702.26
2018-08-04 04-AM,LTCRUR,4966,4966,4910,4910,4.68,23013.19
2018-08-04 03-AM,LTCRUR,4962.54,4966,4905,4966,2.01,9911.25
2018-08-04 02-AM,LTCRUR,4914.33,4962.54,4914.33,4962.54,0.5022,2491.32
2018-08-04 01-AM,LTCRUR,4914.33,4960,4914.33,4914.33,2.05,10080.04
2018-08-04 12-AM,LTCRUR,4958.8,4958.8,4914.33,4914.33,0.2939,1457.13
2018-08-03 11-PM,LTCRUR,4912.48,4958.8,4903.2,4958.8,1.11,5464.21
2018-08-03 10-PM,LTCRUR,4956.7,4956.7,4912.37,4912.48,3.2,15835.39
2018-08-03 09-PM,LTCRUR,4909.67,4956.7,4903.13,4956.7,3.59,17719.48
2018-08-03 08-PM,LTCRUR,4909,4920,4909,4909.67,3.04,14928.4
2018-08-03 07-PM,LTCRUR,4909.55,4909.67,4842,4909,3.71,18168.89
2018-08-03 06-PM,LTCRUR,4857.18,4909.67,4839.27,4909.55,5.21,25480.55
2018-08-03 05-PM,LTCRUR,4897,4897,4857.18,4857.18,5.17,25249.18
2018-08-03 04-PM,LTCRUR,4867,4897,4833.17,4897,7.5,36637.13
2018-08-03 03-PM,LTCRUR,4825.67,4867,4825.67,4867,6.27,30463.15
2018-08-03 02-PM,LTCRUR,4856,4857,4820.23,4825.67,2.32,11253.04
2018-08-03 01-PM,LTCRUR,4829.39,4897,4820,4856,14.82,72188.04
2018-08-03 12-PM,LTCRUR,4815,4829.39,4791,4829.39,9.62,46261.3
2018-08-03 11-AM,LTCRUR,4810,4820,4790.82,4815,23.46,112897.78
2018-08-03 10-AM,LTCRUR,4810,4830,4810,4810,7.84,37781.96
2018-08-03 09-AM,LTCRUR,4767.28,4830,4767.28,4810,5.71,27529.25
2018-08-03 08-AM,LTCRUR,4760,4836.65,4750,4767.28,3.03,14549.1
2018-08-03 07-AM,LTCRUR,4860,4860,4750,4760,13.64,65471.47
2018-08-03 06-AM,LTCRUR,4871,4871,4805,4860,5.31,25768.87
2018-08-03 05-AM,LTCRUR,4873,4873,4805,4871,16.09,77962.88
2018-08-03 04-AM,LTCRUR,4804.84,4873.07,4804.84,4873,1.93,9395.65
2018-08-03 03-AM,LTCRUR,4828.81,4884.53,4801.17,4804.84,9.24,44461.29
2018-08-03 02-AM,LTCRUR,4828.81,4887.96,4828.81,4828.81,1.39,6785.9
2018-08-03 01-AM,LTCRUR,4847.3,4884.53,4827.59,4828.81,0.4915,2394.67
2018-08-03 12-AM,LTCRUR,4847.3,4847.3,4847.3,4847.3,0.008482,41.12
2018-08-02 11-PM,LTCRUR,4819.84,4857.59,4819.84,4847.3,0.1381,670.93
2018-08-02 10-PM,LTCRUR,4857.96,4857.96,4819.84,4819.84,1.29,6246.83
2018-08-02 09-PM,LTCRUR,4900.76,4900.76,4808,4857.96,3.28,15963.16
2018-08-02 08-PM,LTCRUR,4868.61,4900.76,4809,4900.76,3.69,17973.47
2018-08-02 07-PM,LTCRUR,4867.98,4868.61,4808,4868.61,9.51,46078.91
2018-08-02 06-PM,LTCRUR,4868.2,4868.61,4806,4867.98,22.67,110302.34
2018-08-02 05-PM,LTCRUR,4800,4868.61,4800,4868.2,4.95,24029.5
2018-08-02 04-PM,LTCRUR,4849,4868.61,4782.73,4800,5.66,27430.95
2018-08-02 03-PM,LTCRUR,4826.15,4850,4782.73,4849,5.51,26422.31
2018-08-02 02-PM,LTCRUR,4793.3,4855,4781.97,4826.15,10.19,48956.87
2018-08-02 01-PM,LTCRUR,4824.89,4860,4781.42,4793.3,21.13,102393.05
2018-08-02 12-PM,LTCRUR,4830,4860,4782,4824.89,8.69,41758.5
2018-08-02 11-AM,LTCRUR,4868,4868.61,4825,4830,9.76,47416.66
2018-08-02 10-AM,LTCRUR,4868.61,4868.61,4825,4868,11.32,54884.7
2018-08-02 09-AM,LTCRUR,4865.61,4899.95,4865.61,4868.61,6.54,31919.12
2018-08-02 08-AM,LTCRUR,4820,4872.5,4820,4865.61,3.19,15518.46
2018-08-02 07-AM,LTCRUR,4899,4899,4820,4820,6.89,33278.49
2018-08-02 06-AM,LTCRUR,4820.95,4900.95,4820,4899,13.23,64675.72
2018-08-02 05-AM,LTCRUR,4909.36,4909.36,4820,4820.95,13.13,63850.06
2018-08-02 04-AM,LTCRUR,4820,4910,4820,4909.36,16.57,81077.89
2018-08-02 03-AM,LTCRUR,4876.89,4876.89,4820,4820,0.5336,2591.7
2018-08-02 02-AM,LTCRUR,4858.33,4884.93,4840.24,4876.89,2.18,10578.36
2018-08-02 01-AM,LTCRUR,4860.66,4886.04,4858.33,4858.33,0.1067,518.89
2018-08-02 12-AM,LTCRUR,4819.11,4860.66,4819.11,4860.66,0.001167,5.67
2018-08-01 11-PM,LTCRUR,4788.75,4886.04,4788.75,4819.11,6.38,30951.75
2018-08-01 10-PM,LTCRUR,4787.15,4853.03,4787,4788.75,15.84,76541.9
2018-08-01 09-PM,LTCRUR,4837.67,4837.67,4787,4787.15,4.51,21604.36
2018-08-01 08-PM,LTCRUR,4837.67,4837.67,4799.34,4837.67,4.71,22724.06
2018-08-01 07-PM,LTCRUR,4837.67,4865.6,4824.62,4837.67,12.64,61129.89
2018-08-01 06-PM,LTCRUR,4819.34,4838,4819.34,4837.67,11.56,55921.38
2018-08-01 05-PM,LTCRUR,4830,4830,4788.3,4819.34,5.37,25796.74
2018-08-01 04-PM,LTCRUR,4811.68,4853.55,4788.1,4830,3.55,17138.67
2018-08-01 03-PM,LTCRUR,4870.29,4870.29,4800,4811.68,12.08,58613.07
2018-08-01 02-PM,LTCRUR,4923.78,4923.95,4860.19,4870.29,27.17,133431.18
2018-08-01 01-PM,LTCRUR,4899.2,4923.78,4858,4923.78,8.83,43134.99
2018-08-01 12-PM,LTCRUR,4855.04,4924,4855.04,4899.2,4.68,22978.45
2018-08-01 11-AM,LTCRUR,4939.16,4940.21,4855.04,4855.04,16.85,82085.26
2018-08-01 10-AM,LTCRUR,4925.54,4940.21,4851.42,4939.16,13.23,65043.08
2018-08-01 09-AM,LTCRUR,4851.42,4928.23,4851.42,4925.54,25.42,124722.31
2018-08-01 08-AM,LTCRUR,4838.67,4899,4800,4851.42,9.2,44274.06
2018-08-01 07-AM,LTCRUR,4828.63,4886.58,4780,4838.67,4.78,23093.06
2018-08-01 06-AM,LTCRUR,4808,4897.88,4779,4828.63,4.98,24123.68
2018-08-01 05-AM,LTCRUR,4808.36,4898.79,4779,4808,4.5,21694.74
2018-08-01 04-AM,LTCRUR,4888,4899.3,4808.36,4808.36,4.21,20407.41
2018-08-01 03-AM,LTCRUR,4939.58,4939.96,4877.01,4888,2.99,14622.63
2018-08-01 02-AM,LTCRUR,4878,4940.21,4850.32,4939.58,9.31,45426.13
2018-08-01 01-AM,LTCRUR,4908.96,4929.34,4877,4878,5.27,25856.45
2018-08-01 12-AM,LTCRUR,4908.96,4908.96,4908.96,4908.96,4.48,22013.7
2018-07-31 11-PM,LTCRUR,4908.96,4908.96,4877.14,4908.96,4.33,21232.36
2018-07-31 10-PM,LTCRUR,4828.87,4908.96,4828.87,4908.96,0.7745,3794.91
2018-07-31 09-PM,LTCRUR,4848.61,4908.96,4828.87,4828.87,4.1,19988.66
2018-07-31 08-PM,LTCRUR,4908.96,4908.96,4848.61,4848.61,6.03,29411.92
2018-07-31 07-PM,LTCRUR,4908.96,4908.96,4799,4908.96,25.96,125277.44
2018-07-31 06-PM,LTCRUR,4903.99,4908.96,4845,4908.96,5.09,24920.98
2018-07-31 05-PM,LTCRUR,4805,4903.99,4805,4903.99,8.83,43155.83
2018-07-31 04-PM,LTCRUR,4821,4909.11,4801,4805,13.84,67144.9
2018-07-31 03-PM,LTCRUR,4917.86,4917.86,4818.86,4821,3.31,16173.84
2018-07-31 02-PM,LTCRUR,4918,4919,4798.49,4917.86,18.69,91249.66
2018-07-31 01-PM,LTCRUR,4870.41,4918,4777,4918,23.21,112775.72
2018-07-31 12-PM,LTCRUR,4950,5030,4800,4870.41,47.12,229570.14
2018-07-31 11-AM,LTCRUR,4931,4965,4927.82,4950,1.86,9198.15
2018-07-31 10-AM,LTCRUR,4984,5036,4930,4931,8.93,44375.93
2018-07-31 09-AM,LTCRUR,4981,5045,4981,4984,11.09,55365.59
2018-07-31 08-AM,LTCRUR,5010,5050,4981,4981,18.05,90452.69
2018-07-31 07-AM,LTCRUR,5012,5058.04,5000,5010,16.19,81129.45
2018-07-31 06-AM,LTCRUR,5049,5060,5012,5012,18.17,91631.39
2018-07-31 05-AM,LTCRUR,5000,5049,5000,5049,8.08,40724.88
2018-07-31 04-AM,LTCRUR,5049,5049,5000,5000,12.98,64910.51
2018-07-31 03-AM,LTCRUR,5000,5050,5000,5049,1.03,5209.74
2018-07-31 02-AM,LTCRUR,5000,5050,5000,5000,2.43,12182.31
2018-07-31 01-AM,LTCRUR,5049.5,5049.5,5000,5000,0.1259,630.29
2018-07-31 12-AM,LTCRUR,5050,5050,5049.48,5049.5,0.3355,1694.05
2018-07-30 11-PM,LTCRUR,5000,5050,5000,5050,3.65,18377.56
2018-07-30 10-PM,LTCRUR,5033.66,5054.34,5000,5000,1.12,5624.78
2018-07-30 09-PM,LTCRUR,5054.34,5054.34,5000,5033.66,6.97,34955.29
2018-07-30 08-PM,LTCRUR,5056.87,5056.87,5003.2,5054.34,1.84,9288.96
2018-07-30 07-PM,LTCRUR,5021,5056.87,5000,5056.87,20.11,100752.56
2018-07-30 06-PM,LTCRUR,4980,5042.76,4950.96,5021,2.36,11739.85
2018-07-30 05-PM,LTCRUR,5050,5067,4980,4980,9.38,46857.43
2018-07-30 04-PM,LTCRUR,5005.5,5067,5000,5050,15.32,76846.64
2018-07-30 03-PM,LTCRUR,5048.82,5068.08,5000.82,5005.5,6.08,30455.28
2018-07-30 02-PM,LTCRUR,5069.35,5069.35,5000.82,5048.82,6.05,30438.88
2018-07-30 01-PM,LTCRUR,5060.92,5070,5005.5,5069.35,2.68,13580.38
2018-07-30 12-PM,LTCRUR,5034.31,5070,5000.82,5060.92,4.49,22693.07
2018-07-30 11-AM,LTCRUR,5069.31,5069.31,5000.9,5034.31,5.18,26042.87
2018-07-30 10-AM,LTCRUR,5072.87,5072.87,5000.82,5069.31,8.44,42473.05
2018-07-30 09-AM,LTCRUR,5030,5075.97,5020,5072.87,7.16,36219.83
2018-07-30 08-AM,LTCRUR,5024.07,5077,5020,5030,5.08,25518.7
2018-07-30 07-AM,LTCRUR,5033.5,5090.5,5024.07,5024.07,9.79,49530.86
2018-07-30 06-AM,LTCRUR,5038.68,5125.98,5031.01,5033.5,10.79,54939.15
2018-07-30 05-AM,LTCRUR,5053.62,5111.33,5020,5038.68,3.52,17754.68
2018-07-30 04-AM,LTCRUR,5056.77,5056.77,5040,5053.62,0.2606,1313.89
2018-07-30 03-AM,LTCRUR,5090.18,5100.58,5056.77,5056.77,0.1725,879.52
2018-07-30 02-AM,LTCRUR,5064.74,5090.18,5053.93,5090.18,0.09897,503.76
2018-07-30 01-AM,LTCRUR,5090.3,5090.3,5064.74,5064.74,0.001231,6.23
2018-07-30 12-AM,LTCRUR,5040,5100.48,5040,5090.3,3.8,19301.0
2018-07-29 11-PM,LTCRUR,5040,5068.1,5040,5040,2.57,12971.33
2018-07-29 10-PM,LTCRUR,5040.67,5099.39,5040,5040,1.98,9973.01
2018-07-29 09-PM,LTCRUR,5110,5111.33,5040.67,5040.67,2.2,11202.28
2018-07-29 08-PM,LTCRUR,5040,5110,5040,5110,8.42,42584.81
2018-07-29 07-PM,LTCRUR,5040,5109.95,5040,5040,2.93,14849.23
2018-07-29 06-PM,LTCRUR,5110,5110,5039.31,5040,4.96,25027.38
2018-07-29 05-PM,LTCRUR,5109.88,5110,5075.52,5110,2.83,14447.12
2018-07-29 04-PM,LTCRUR,5084.78,5110,5028,5109.88,2.2,11134.78
2018-07-29 03-PM,LTCRUR,5057.06,5110,5050,5084.78,3.55,17961.38
2018-07-29 02-PM,LTCRUR,5082.27,5090,5050.88,5057.06,2.84,14428.01
2018-07-29 01-PM,LTCRUR,5069.26,5117.43,5029.03,5082.27,2.7,13687.23
2018-07-29 12-PM,LTCRUR,5022,5069.26,5007,5069.26,4.37,21924.92
2018-07-29 11-AM,LTCRUR,5063.39,5075.95,5022,5022,3.71,18664.89
2018-07-29 10-AM,LTCRUR,5085.3,5120,5022.05,5063.39,8.48,43164.78
2018-07-29 09-AM,LTCRUR,5036.65,5085.3,5022,5085.3,5.53,27932.25
2018-07-29 08-AM,LTCRUR,5025.59,5074.62,5022,5036.65,7.75,38950.0
2018-07-29 07-AM,LTCRUR,5024.23,5094.2,5024.23,5025.59,0.8025,4045.73
2018-07-29 06-AM,LTCRUR,5055.6,5099,5022,5024.23,3.3,16776.83
2018-07-29 05-AM,LTCRUR,5032.2,5055.6,5032.2,5055.6,1.14,5783.58
2018-07-29 04-AM,LTCRUR,5023.54,5032.2,5023.54,5032.2,0.0001,0.5032
2018-07-29 03-AM,LTCRUR,5072.37,5072.37,5023.54,5023.54,0.519,2615.29
2018-07-29 02-AM,LTCRUR,5072.37,5072.37,5072.37,5072.37,0.001608,8.16
2018-07-29 01-AM,LTCRUR,5077.27,5091.12,5072.37,5072.37,0.2605,1323.4
2018-07-29 12-AM,LTCRUR,5056.87,5077.27,5046.31,5077.27,1.17,5911.37
2018-07-28 11-PM,LTCRUR,5037.27,5057,5022,5056.87,0.005028,25.27
2018-07-28 10-PM,LTCRUR,5050.03,5077.27,5006.43,5037.27,0.8983,4550.83
2018-07-28 09-PM,LTCRUR,5050,5081.25,5050,5050.03,1.46,7404.16
2018-07-28 08-PM,LTCRUR,5018,5056.43,5017,5050,0.2247,1134.54
2018-07-28 07-PM,LTCRUR,5020.79,5053.07,5001,5018,14.44,72479.55
2018-07-28 06-PM,LTCRUR,5095.26,5095.26,5020.79,5020.79,6.55,32923.25
2018-07-28 05-PM,LTCRUR,5020,5096.35,5020,5095.26,2.68,13670.45
2018-07-28 04-PM,LTCRUR,5021.2,5099,5020,5020,4.22,21216.05
2018-07-28 03-PM,LTCRUR,5042,5051,5021.2,5021.2,4.81,24171.89
2018-07-28 02-PM,LTCRUR,5099.8,5108.31,5020,5042,2.44,12343.62
2018-07-28 01-PM,LTCRUR,5025.75,5131.7,5025,5099.8,9.68,48848.94
2018-07-28 12-PM,LTCRUR,5018.21,5141.25,5018.21,5025.75,4.06,20505.31
2018-07-28 11-AM,LTCRUR,5080.23,5141.25,5015.02,5018.21,7.89,40241.72
2018-07-28 10-AM,LTCRUR,5061.27,5139.84,5030,5080.23,17.51,88288.25
2018-07-28 09-AM,LTCRUR,5143.82,5143.82,5055,5061.27,5.39,27413.18
2018-07-28 08-AM,LTCRUR,5073.54,5145,5050,5143.82,6.19,31594.86
2018-07-28 07-AM,LTCRUR,5109.53,5109.53,5073.54,5073.54,0.5628,2857.14
2018-07-28 06-AM,LTCRUR,5120.48,5120.48,5050.67,5109.53,2.43,12384.96
2018-07-28 05-AM,LTCRUR,5092,5123.04,5050,5120.48,4.23,21450.53
2018-07-28 04-AM,LTCRUR,5125.74,5126.05,5092,5092,3.58,18267.59
2018-07-28 03-AM,LTCRUR,5100,5126.06,5092,5125.74,12.02,61259.39
