Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-25 04-PM,BTCEUR,10022.43,10074.53,10002.9,10038.51,0.2479,2487.99
2019-06-25 03-PM,BTCEUR,9945,10022.44,9933.74,10022.43,0.1123,1120.86
2019-06-25 02-PM,BTCEUR,10068.99,10068.99,9636.67,9945,2.863,28436.25
2019-06-25 01-PM,BTCEUR,9849.06,10077,9828.32,10068.99,28.71,286923.84
2019-06-25 12-PM,BTCEUR,9972.51,9996.66,9800,9849.06,0.6151,6078.05
2019-06-25 11-AM,BTCEUR,10014.03,10066.28,9963.25,9972.51,0.3341,3337.58
2019-06-25 10-AM,BTCEUR,9951.32,10014.04,9951.32,10014.03,3.995,39858.44
2019-06-25 09-AM,BTCEUR,9918.76,9951.32,9918.76,9951.32,0.0008091,8.051
2019-06-25 08-AM,BTCEUR,9965.59,9987.1,9918.76,9918.76,0.366,3646.69
2019-06-25 07-AM,BTCEUR,9906.4,9969.61,9906.4,9965.59,1.158,11514.89
2019-06-25 06-AM,BTCEUR,9915.88,9997,9792.55,9906.4,8.959,88950.32
2019-06-25 05-AM,BTCEUR,9717.17,9950.1,9557.26,9915.88,13.27,130532.23
2019-06-25 04-AM,BTCEUR,9747.39,9888.87,9717.17,9717.17,6.561,64377.29
2019-06-25 03-AM,BTCEUR,9794.17,9794.17,9726.27,9747.39,0.07958,775.0
2019-06-25 02-AM,BTCEUR,9684.66,9827.96,9684.66,9794.17,6.016,58916.82
2019-06-25 01-AM,BTCEUR,9684.66,9684.66,9684.66,9684.66,0.0,0.0
2019-06-25 12-AM,BTCEUR,9654.23,9750,9654.23,9684.66,0.9089,8819.22
2019-06-24 11-PM,BTCEUR,9588.16,9681.12,9588.16,9654.23,0.0381,368.43
2019-06-24 10-PM,BTCEUR,9588.16,9588.16,9588.16,9588.16,0.0,0.0
2019-06-24 09-PM,BTCEUR,9521.03,9588.16,9521.03,9588.16,0.03981,381.44
2019-06-24 08-PM,BTCEUR,9557.93,9558.78,9492.5,9521.03,0.1878,1787.37
2019-06-24 07-PM,BTCEUR,9646.14,9655.19,9501.49,9557.93,0.5962,5711.49
2019-06-24 06-PM,BTCEUR,9693.87,9746.42,9646.14,9646.14,1.191,11574.71
2019-06-24 05-PM,BTCEUR,9744.76,9744.76,9669.48,9693.87,0.495,4795.02
2019-06-24 04-PM,BTCEUR,9577.73,9744.76,9577.73,9744.76,0.9514,9218.1
2019-06-24 03-PM,BTCEUR,9600,9641.19,9548.9,9577.73,2.282,21802.12
2019-06-24 02-PM,BTCEUR,9502.6,9608.27,9502.6,9600,0.8227,7878.1
