Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume USD
2019-06-01,NEOUSD,32,32,32,32,0.0,0.0
2019-05-31,NEOUSD,32,32,32,32,0.0,0.0
2019-05-30,NEOUSD,32,32,32,32,0.0,0.0
2019-05-29,NEOUSD,32,32,32,32,0.0,0.0
2019-05-28,NEOUSD,32,32,32,32,0.0,0.0
2019-05-27,NEOUSD,32,32,32,32,0.0,0.0
2019-05-26,NEOUSD,32,32,32,32,0.0,0.0
2019-05-25,NEOUSD,32,32,32,32,0.0,0.0
2019-05-24,NEOUSD,32,32,32,32,0.0,0.0
2019-05-23,NEOUSD,32,32,32,32,0.0,0.0
2019-05-22,NEOUSD,32,32,32,32,0.0,0.0
2019-05-21,NEOUSD,32,32,32,32,0.0,0.0
2019-05-20,NEOUSD,32,32,32,32,0.0,0.0
2019-05-19,NEOUSD,32,32,32,32,0.0,0.0
2019-05-18,NEOUSD,32,32,32,32,0.0,0.0
2019-05-17,NEOUSD,32,32,32,32,0.0,0.0
2019-05-16,NEOUSD,32,32,32,32,0.0,0.0
2019-05-15,NEOUSD,32,32,32,32,0.0,0.0
2019-05-14,NEOUSD,32,32,32,32,0.0,0.0
2019-05-13,NEOUSD,32,32,32,32,0.0,0.0
2019-05-12,NEOUSD,32,32,32,32,0.0,0.0
2019-05-11,NEOUSD,32,32,32,32,0.0,0.0
2019-05-10,NEOUSD,32,32,32,32,0.0,0.0
2019-05-09,NEOUSD,32,32,32,32,0.0,0.0
2019-05-08,NEOUSD,32,32,32,32,0.0,0.0
2019-05-07,NEOUSD,32,32.13,32,32.13,0.0,0.0
2019-05-06,NEOUSD,32,32,32,32,0.0,0.0
2019-05-05,NEOUSD,32,32,32,32,0.0,0.0
2019-05-04,NEOUSD,32,32,32,32,0.0,0.0
2019-05-03,NEOUSD,32,32,32,32,0.0,0.0
2019-05-02,NEOUSD,32,32,32,32,0.0,0.0
2019-05-01,NEOUSD,32,32,32,32,0.0,0.0
2019-04-30,NEOUSD,32,32,32,32,0.0,0.0
2019-04-29,NEOUSD,32,32,32,32,0.0,0.0
2019-04-28,NEOUSD,32,32,32,32,0.0,0.0
2019-04-27,NEOUSD,32,32,32,32,0.0,0.0
2019-04-26,NEOUSD,32,32,32,32,0.0,0.0
2019-04-25,NEOUSD,32,32,32,32,0.0,0.0
2019-04-24,NEOUSD,32,32,32,32,0.0,0.0
2019-04-23,NEOUSD,32,32,32,32,0.0,0.0
2019-04-22,NEOUSD,32,32,32,32,0.0,0.0
2019-04-21,NEOUSD,32,32,32,32,0.0,0.0
2019-04-20,NEOUSD,32,32,32,32,0.0,0.0
2019-04-19,NEOUSD,32,32,32,32,0.0,0.0
2019-04-18,NEOUSD,32,32,32,32,0.0,0.0
2019-04-17,NEOUSD,32,32,32,32,0.0,0.0
2019-04-16,NEOUSD,32,32,32,32,0.0,0.0
2019-04-15,NEOUSD,32,32,32,32,0.0,0.0
2019-04-14,NEOUSD,32,32,32,32,0.0,0.0
2019-04-13,NEOUSD,32,32,32,32,0.0,0.0
2019-04-12,NEOUSD,32,32,32,32,0.0,0.0
2019-04-11,NEOUSD,32,32,32,32,0.0,0.0
2019-04-10,NEOUSD,32,32,32,32,0.0,0.0
2019-04-09,NEOUSD,32,32,32,32,0.0,0.0
2019-04-08,NEOUSD,32,32,32,32,0.0,0.0
2019-04-07,NEOUSD,32,32,32,32,0.0,0.0
2019-04-06,NEOUSD,32,32,32,32,0.0,0.0
2019-04-05,NEOUSD,32,32,32,32,0.0,0.0
2019-04-04,NEOUSD,32,32,32,32,0.0,0.0
2019-04-03,NEOUSD,32,32,32,32,0.0,0.0
2019-04-02,NEOUSD,32,32,32,32,0.0,0.0
2019-04-01,NEOUSD,32,32,32,32,0.0,0.0
2019-03-19,NEOUSD,32,32.13,32,32.13,0.0,0.0
2019-03-18,NEOUSD,32,32,32,32,0.0,0.0
2019-03-17,NEOUSD,32,32,32,32,0.0,0.0
2019-03-16,NEOUSD,32,32,32,32,0.0,0.0
