Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2018-08-25,ETHEUR,244.63,245.57,240.76,242.01,94.52,23015.2
2018-08-24,ETHEUR,241.96,246.23,237.5,244.63,100.89,24363.9
2018-08-23,ETHEUR,236.74,244.51,234.83,241.96,103.5,24733.05
2018-08-22,ETHEUR,245.43,260.38,229.95,236.74,231.37,56500.56
2018-08-21,ETHEUR,243,257.7,241.2,245.43,184.94,45138.08
2018-08-20,ETHEUR,263.21,269.25,243,243,571.89,142472.69
2018-08-19,ETHEUR,260.36,268.7,256.26,263.21,109.59,28728.4
2018-08-18,ETHEUR,278.26,280.84,250.33,260.36,176.09,46807.28
2018-08-17,ETHEUR,252.32,278.26,252.32,278.26,122.81,32599.04
2018-08-16,ETHEUR,250.8,268.7,248.02,252.32,170.5,43755.79
2018-08-15,ETHEUR,246.75,277.41,246.75,250.8,252.18,65143.23
2018-08-14,ETHEUR,255.34,255.34,225.66,246.75,325.75,77995.42
2018-08-13,ETHEUR,284.56,289.77,252.7,255.34,226.53,61407.92
2018-08-12,ETHEUR,279.27,279.27,279.27,279.27,0.0,0.0
2018-08-11,ETHEUR,296.32,297.86,279.27,279.27,92.57,26516.2
2018-08-10,ETHEUR,321.68,323.95,293.58,296.32,168.63,52909.91
2018-08-09,ETHEUR,308.26,330.74,308.26,321.68,136.23,43215.19
2018-08-08,ETHEUR,328.33,370,305,308.26,326.12,106240.83
2018-08-07,ETHEUR,350.83,356.6,320.73,328.33,129.27,44967.35
2018-08-06,ETHEUR,355.54,358.6,349,350.83,97.39,34414.32
2018-08-05,ETHEUR,352.4,358.61,348.48,355.54,95.45,33614.53
2018-08-04,ETHEUR,360.14,364.9,348.03,352.4,98.95,35280.64
2018-08-03,ETHEUR,356,365,346,360.14,152.88,54323.33
2018-08-02,ETHEUR,361.97,367.96,353.32,356,125.82,45296.02
2018-08-01,ETHEUR,372.27,372.45,353.35,361.97,113.33,41045.91
2018-07-31,ETHEUR,390.19,390.85,367.08,372.27,143.07,54211.6
2018-07-30,ETHEUR,401.67,401.67,385.16,390.19,104.79,41217.18
2018-07-29,ETHEUR,400.28,403.76,397.51,401.67,82.78,33134.31
2018-07-28,ETHEUR,405.92,405.92,397.1,400.28,75.02,30130.65
2018-07-27,ETHEUR,399.85,406.53,394.1,405.92,106.99,42828.11
2018-07-26,ETHEUR,401.76,416.7,398,399.85,178.87,73113.15
2018-07-25,ETHEUR,408.08,415,397.2,401.76,121.11,49066.58
2018-07-24,ETHEUR,385.71,413.42,385.16,408.08,213.58,86045.9
2018-07-23,ETHEUR,391.42,401.02,385.16,385.71,131.13,51678.15
2018-07-22,ETHEUR,396.2,401.78,389.2,391.42,125.39,49650.83
2018-07-21,ETHEUR,383.91,399.18,381.12,396.2,108.5,42652.65
2018-07-20,ETHEUR,404.95,406.79,380,383.91,170.85,67816.82
