Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-06-01 08-PM,BCHUSD,987.82,994.77,983.97,990,70.39,69657.2
2018-06-01 07-PM,BCHUSD,985.91,991.39,983.7,987.82,62.28,61516.97
2018-06-01 06-PM,BCHUSD,988.87,990.5,981.86,985.91,83.6,82476.45
2018-06-01 05-PM,BCHUSD,994.13,994.13,984.91,988.87,84.37,83560.74
2018-06-01 04-PM,BCHUSD,994.41,999.13,989.66,994.13,78.74,78187.95
2018-06-01 03-PM,BCHUSD,992.7,994.48,987.3,994.41,94.54,93650.92
2018-06-01 02-PM,BCHUSD,989.93,992.73,989.17,992.7,56.46,55936.04
2018-06-01 01-PM,BCHUSD,993.24,993.24,987.37,989.93,51.42,50961.65
2018-06-01 12-PM,BCHUSD,982,995.32,981.3,993.24,380.75,375639.75
2018-06-01 11-AM,BCHUSD,1007.55,1009.53,982,982,256.18,256022.5
2018-06-01 10-AM,BCHUSD,1005.57,1009.12,1003.34,1007.55,108.93,109653.33
2018-06-01 09-AM,BCHUSD,1008.59,1011.3,1000.52,1005.57,176.79,177842.94
2018-06-01 08-AM,BCHUSD,1006.95,1008.59,1001.12,1008.59,117.7,118182.93
2018-06-01 07-AM,BCHUSD,1008.04,1014.5,1003.6,1006.95,310.21,313026.36
2018-06-01 06-AM,BCHUSD,993.62,1011.99,993.55,1008.04,311.22,313316.05
2018-06-01 05-AM,BCHUSD,992.48,996.15,992.44,993.62,129.46,128692.42
2018-06-01 04-AM,BCHUSD,997.51,997.83,991.5,992.48,155.51,154515.53
2018-06-01 03-AM,BCHUSD,1001.8,1003.59,997.51,997.51,166.66,166526.39
2018-06-01 02-AM,BCHUSD,997.28,1005.83,996.84,1001.8,239.69,239950.66
2018-06-01 01-AM,BCHUSD,1000.64,1000.64,993.57,997.28,152.36,151856.8
2018-06-01 12-AM,BCHUSD,1000.97,1004.72,998.55,1000.64,168.73,169022.46
2018-05-31 11-PM,BCHUSD,989.65,1000.97,989.65,1000.97,213.5,212472.3
2018-05-31 10-PM,BCHUSD,1005.9,1006.51,985.61,989.65,570.34,565321.38
2018-05-31 09-PM,BCHUSD,1002.01,1008.03,1000.97,1005.9,157.24,157882.39
2018-05-31 08-PM,BCHUSD,1000.88,1004,998.97,1002.01,114.59,114802.69
2018-05-31 07-PM,BCHUSD,1004.75,1005.32,995.37,1000.88,314.17,314748.95
2018-05-31 06-PM,BCHUSD,1010.19,1012.24,1004.47,1004.75,164.04,165522.34
2018-05-31 05-PM,BCHUSD,1004.46,1013.8,1003.27,1010.19,140.81,141983.06
2018-05-31 04-PM,BCHUSD,1008.5,1008.5,997.61,1004.46,174.63,175337.43
2018-05-31 03-PM,BCHUSD,1006,1012.67,1005.37,1008.5,300.03,302824.03
2018-05-31 02-PM,BCHUSD,1002.36,1006,995.22,1006,271.69,271799.65
2018-05-31 01-PM,BCHUSD,995.93,1002.39,988.61,1002.36,329.61,328659.88
2018-05-31 12-PM,BCHUSD,1007.48,1015.36,994.41,995.93,343.23,344822.04
2018-05-31 11-AM,BCHUSD,1012.07,1013.88,1007.41,1007.48,145.63,147322.21
2018-05-31 10-AM,BCHUSD,1012.22,1013.07,1009.77,1012.07,140.2,141770.26
2018-05-31 09-AM,BCHUSD,1014.17,1018.69,1008.5,1012.22,140.6,142644.66
2018-05-31 08-AM,BCHUSD,1021.24,1024.87,1004.78,1014.17,249.79,253045.79
2018-05-31 07-AM,BCHUSD,1024.45,1029.35,1018.03,1021.24,226.03,231438.74
2018-05-31 06-AM,BCHUSD,1011.06,1030,1009.7,1024.45,292.67,299001.51
2018-05-31 05-AM,BCHUSD,1007.07,1012.16,1001.64,1011.06,213.33,215026.3
2018-05-31 04-AM,BCHUSD,987.04,1007.07,981.72,1007.07,225.62,223791.02
2018-05-31 03-AM,BCHUSD,979.48,992,979.48,987.04,264.31,260778.95
2018-05-31 02-AM,BCHUSD,978.18,980.99,975.58,979.48,150.7,147361.79
2018-05-31 01-AM,BCHUSD,990.51,990.82,976.68,978.18,154.98,152228.03
2018-05-31 12-AM,BCHUSD,984.6,992,978.16,990.51,251.23,247964.93
2018-05-30 11-PM,BCHUSD,973.46,990,971.38,984.6,308.29,303183.44
2018-05-30 10-PM,BCHUSD,968.61,977.38,967.87,973.46,192.65,187420.19
2018-05-30 09-PM,BCHUSD,975.98,975.98,966.91,968.61,277.11,268835.42
2018-05-30 08-PM,BCHUSD,964.67,977.14,964.39,975.98,368.13,358089.12
