Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HRUR
2018-01-24 08-PM,DASHRUR,47629.67,49000,47369.67,47599,0.5769,27689.37
2018-01-24 07-PM,DASHRUR,47599,47899,47400,47629.67,0.6673,31894.62
2018-01-24 06-PM,DASHRUR,47208.87,48078.52,47201.88,47599,0.03951,1886.32
2018-01-24 05-PM,DASHRUR,47208.87,48230.55,47200,47208.87,1.2,56719.08
2018-01-24 04-PM,DASHRUR,47914.82,48892.13,47208.87,47208.87,1.45,69096.6
2018-01-24 03-PM,DASHRUR,49000,49000,47580.53,47914.82,0.3074,14790.72
2018-01-24 02-PM,DASHRUR,49623.7,50365.51,49000,49000,0.7775,38453.79
2018-01-24 01-PM,DASHRUR,49669,50087.83,49000,49623.7,1.2,59812.12
2018-01-24 12-PM,DASHRUR,48809,49690.31,47804.62,49669,0.987,48829.57
2018-01-24 11-AM,DASHRUR,48907.78,48907.78,48034.2,48809,0.5732,27974.06
2018-01-24 10-AM,DASHRUR,47669,48907.78,47668.83,48907.78,0.9458,45767.61
2018-01-24 09-AM,DASHRUR,48029.53,53800,47669,47669,1.61,81097.0
2018-01-24 08-AM,DASHRUR,48000,53800,48000,48029.53,1.44,72362.77
2018-01-24 07-AM,DASHRUR,48268.35,49217.2,48000,48000,0.2616,12743.73
2018-01-24 06-AM,DASHRUR,47853.24,48268.35,47518.14,48268.35,0.4012,19238.98
2018-01-24 05-AM,DASHRUR,47400,47853.24,47300,47853.24,0.6262,29751.48
2018-01-24 04-AM,DASHRUR,48102.47,48102.47,46931.89,47400,0.3676,17426.95
2018-01-24 03-AM,DASHRUR,47453.14,48102.47,47453.14,48102.47,0.09217,4405.62
2018-01-24 02-AM,DASHRUR,48000,48102.47,47453.14,47453.14,0.03981,1891.85
2018-01-24 01-AM,DASHRUR,48970.96,49211.02,48000,48000,0.1251,6063.11
2018-01-24 12-AM,DASHRUR,49399.6,49399.6,48970.96,48970.96,0.002455,120.47
2018-01-23 11-PM,DASHRUR,50108.73,50354.33,49399.6,49399.6,0.6649,32923.37
2018-01-23 10-PM,DASHRUR,50099,50579.13,49545,50108.73,0.168,8413.58
2018-01-23 09-PM,DASHRUR,50000,50500,49639.86,50099,0.6934,34583.06
2018-01-23 08-PM,DASHRUR,50339.1,50339.1,49544.45,50000,1.11,55350.67
2018-01-23 07-PM,DASHRUR,50700,50939,50339.1,50339.1,1.58,80036.2
2018-01-23 06-PM,DASHRUR,50411.23,50945,49475,50700,1.66,83969.95
2018-01-23 05-PM,DASHRUR,49882.43,50411.23,49475,50411.23,4.26,212443.54
2018-01-23 04-PM,DASHRUR,49205.62,50938.68,48590.18,49882.43,0.8319,41834.77
2018-01-23 03-PM,DASHRUR,53000,53000,48148.38,49205.62,0.05983,2907.7
2018-01-23 02-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 01-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 12-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 11-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 10-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 09-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 08-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 07-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 06-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 05-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 04-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 03-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 02-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 01-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-23 12-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 11-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 10-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 09-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 08-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 07-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 06-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 05-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 04-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 03-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 02-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 01-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 12-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 11-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 10-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 09-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 08-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 07-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 06-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 05-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 04-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 03-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 02-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 01-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-22 12-AM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-21 11-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-21 10-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-21 09-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-21 08-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-21 07-PM,DASHRUR,53000,53000,53000,53000,0.0,0.0
2018-01-21 06-PM,DASHRUR,53001,53999,53000,53000,1.21,64346.82
2018-01-21 05-PM,DASHRUR,54554,55038.8,53000,53001,0.8266,43991.3
2018-01-21 04-PM,DASHRUR,53100,55068.15,53000,54554,1.5,80455.27
2018-01-21 03-PM,DASHRUR,56645.19,56645.19,53000,53100,0.5614,30366.71
2018-01-21 02-PM,DASHRUR,56645.19,56645.19,56645.19,56645.19,0.0,0.0
2018-01-21 01-PM,DASHRUR,56645.19,56645.19,56645.19,56645.19,0.0,0.0
2018-01-21 12-PM,DASHRUR,56645.19,56645.19,56645.19,56645.19,0.0,0.0
2018-01-21 11-AM,DASHRUR,56645.19,56645.19,56645.19,56645.19,0.0,0.0
2018-01-21 10-AM,DASHRUR,56645.19,56645.19,56645.19,56645.19,0.0,0.0
2018-01-21 09-AM,DASHRUR,56645.19,56645.19,56645.19,56645.19,0.0,0.0
2018-01-21 08-AM,DASHRUR,57161,57349,56645.19,56645.19,1.56,89107.1
2018-01-21 07-AM,DASHRUR,58432.06,58432.06,57161,57161,1.47,84740.44
2018-01-21 06-AM,DASHRUR,57890,58432.06,57599,58432.06,1.05,61026.27
2018-01-21 05-AM,DASHRUR,58432.06,58432.06,57890,57890,1.75,101431.7
2018-01-21 04-AM,DASHRUR,58432.06,58432.06,57890,58432.06,0.4301,24905.71
2018-01-21 03-AM,DASHRUR,57890,58432.06,57890,58432.06,0.04481,2598.69
2018-01-21 02-AM,DASHRUR,57892.88,57892.88,57890,57890,0.09,5210.1
2018-01-21 01-AM,DASHRUR,58799,59500,58000,58000,0.992,58050.35
2018-01-21 12-AM,DASHRUR,58799,59160,58000,58799,0.4024,23571.69
2018-01-20 11-PM,DASHRUR,59100.5,59159,58799,58799,0.5273,31069.65
2018-01-20 10-PM,DASHRUR,58835,59100.5,58087.93,59100.5,0.8352,49161.92
2018-01-20 09-PM,DASHRUR,58731.34,58835,58000,58835,0.9069,52921.58
2018-01-20 08-PM,DASHRUR,58237.68,58999,58000.5,58731.34,0.2284,13390.75
2018-01-20 07-PM,DASHRUR,59150,59160,58001,59000,1.08,63701.48
2018-01-20 06-PM,DASHRUR,59161,59161,58000,59150,0.04598,2702.95
2018-01-20 05-PM,DASHRUR,58029,58859,57364,58849,0.5428,31532.48
2018-01-20 04-PM,DASHRUR,58029.9,58500,58000,58029,0.6413,37235.7
2018-01-20 03-PM,DASHRUR,57280.91,58029.9,57280.91,58029.9,1.79,103173.74
2018-01-20 02-PM,DASHRUR,57300,57755,57271,57280.91,0.2155,12389.64
2018-01-20 01-PM,DASHRUR,57390.63,57390.63,57300,57300,0.3068,17579.41
2018-01-20 12-PM,DASHRUR,57302,57942.26,57223.43,57271,0.7666,43908.84
2018-01-20 11-AM,DASHRUR,58789,59139,57268,57302,1.09,63475.87
2018-01-20 10-AM,DASHRUR,58181,58885.97,57266,58789,0.3689,21469.44
2018-01-20 09-AM,DASHRUR,58160,59764,57160,58181,3.51,205823.64
2018-01-20 08-AM,DASHRUR,58188.7,58193.63,57116.63,58160,1.14,66019.38
2018-01-20 07-AM,DASHRUR,58193.63,58193.63,57115.63,58188.7,0.8255,48004.6
2018-01-20 06-AM,DASHRUR,58202.83,58202.83,56617.64,58193.63,1.01,58277.45
2018-01-20 05-AM,DASHRUR,58226,58226,56601.63,58202.83,0.5705,33082.26
2018-01-20 04-AM,DASHRUR,57058.63,58226,57058.63,58226,0.01951,1130.91
2018-01-20 03-AM,DASHRUR,57265.66,58421,57058.63,57058.63,0.4364,25194.89
2018-01-20 02-AM,DASHRUR,56491.75,57265.66,56296.43,57265.66,0.8916,50970.71
2018-01-20 01-AM,DASHRUR,56201,57200,55975.41,56491.75,0.3868,21974.45
2018-01-20 12-AM,DASHRUR,56882.66,57251.22,56201,56201,0.05766,3284.91
2018-01-19 11-PM,DASHRUR,57040,57040,56415.87,56882.66,0.4165,23596.18
2018-01-19 10-PM,DASHRUR,57950,57950,57040,57040,0.03475,1997.02
2018-01-19 09-PM,DASHRUR,57950.1,57950.1,56950.1,57950,0.4724,27049.52
2018-01-19 08-PM,DASHRUR,57240.02,57950.1,56674,57950.1,1.45,82784.7
2018-01-19 07-PM,DASHRUR,57777.51,58899,56673,57240.02,1.1,62820.62
2018-01-19 06-PM,DASHRUR,57000,57777.51,56669.48,57777.51,1.91,108755.32
2018-01-19 05-PM,DASHRUR,56877.87,57500,56639.83,57500,0.8881,50599.56
2018-01-19 04-PM,DASHRUR,56900,57791.01,56832.2,56877.87,0.1891,10770.55
2018-01-19 03-PM,DASHRUR,57300,57791.01,56900,56900,1.08,61640.35
2018-01-19 02-PM,DASHRUR,57973.87,59000,57300,57300,0.2459,14290.22
2018-01-19 01-PM,DASHRUR,57973.87,57973.87,57300,57300,0.298,17146.69
2018-01-19 12-PM,DASHRUR,57290.46,58083.04,57290.46,57973.87,0.4973,28598.07
2018-01-19 11-AM,DASHRUR,57827.84,59189.91,57268.92,57290.46,3.84,220129.74
2018-01-19 10-AM,DASHRUR,57607.44,58999,56900.5,57827.84,1.31,76614.41
2018-01-19 09-AM,DASHRUR,58472.79,58472.79,56964.16,57607.44,0.2961,17067.08
2018-01-19 08-AM,DASHRUR,56753.11,58937.33,56753.11,58472.79,0.5659,33168.36
2018-01-19 07-AM,DASHRUR,57440.41,59055.44,56261.79,56753.11,0.6975,40250.5
2018-01-19 06-AM,DASHRUR,56199.78,57440.41,56199.78,57440.41,0.21,11892.33
2018-01-19 05-AM,DASHRUR,56495.19,57000,55700,56199.78,0.6543,37131.05
2018-01-19 04-AM,DASHRUR,55607.67,56495.19,55607.67,56495.19,0.008107,458.01
2018-01-19 03-AM,DASHRUR,57325.53,57325.53,55396.27,56200,0.5095,28612.11
2018-01-19 02-AM,DASHRUR,57104.97,58394.99,56511.7,57325.53,0.5312,30328.1
2018-01-19 01-AM,DASHRUR,59002.45,59002.45,57104.97,57104.97,0.1842,10688.81
2018-01-19 12-AM,DASHRUR,57984.85,59041.2,57682.84,59002.45,0.339,19726.8
2018-01-18 11-PM,DASHRUR,57409,58683.47,56504.51,57648.06,1.04,59727.32
2018-01-18 10-PM,DASHRUR,59758.6,59758.6,57400.73,57409,0.9686,56403.08
2018-01-18 09-PM,DASHRUR,59390,59758.6,58673.31,59758.6,2.1,124959.21
2018-01-18 08-PM,DASHRUR,58995,59703.95,58730.71,59390,1.43,85036.47
2018-01-18 07-PM,DASHRUR,54736.7,59500,54736.7,58995,0.8689,51075.72
2018-01-18 06-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 05-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 04-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 03-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 02-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 01-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 12-PM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 11-AM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 10-AM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 09-AM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 08-AM,DASHRUR,54736.7,54736.7,54736.7,54736.7,0.0,0.0
2018-01-18 07-AM,DASHRUR,55075.63,55950,54000,54736.7,0.5772,31582.67
2018-01-18 06-AM,DASHRUR,54148.2,56753.11,53848.2,55075.63,1.69,94076.49
2018-01-18 05-AM,DASHRUR,55800,55810,53512.85,54148.2,1.35,73987.61
2018-01-18 04-AM,DASHRUR,59987.01,59987.01,55435.75,55800,2.71,155457.44
2018-01-18 03-AM,DASHRUR,58648.21,59999,58517.98,59987.01,1.29,76384.2
2018-01-18 02-AM,DASHRUR,58156.32,59051.73,53513.49,58648.21,0.2011,11566.99
2018-01-18 01-AM,DASHRUR,55990,57492.61,53488.87,56110.19,0.8299,46520.46
2018-01-18 12-AM,DASHRUR,54921.95,55999,53576.91,55990,0.4225,23471.62
2018-01-17 11-PM,DASHRUR,56200,56200,52934.65,54921.95,1.66,89954.19
2018-01-17 10-PM,DASHRUR,57900.02,59000,53998.64,56200,3.88,219526.45
2018-01-17 09-PM,DASHRUR,56000,58000,52000,57900.02,4.23,234788.71
2018-01-17 08-PM,DASHRUR,50159,56000,49011.59,56000,2.34,125324.82
2018-01-17 07-PM,DASHRUR,49700,50159,47549.73,50159,1.84,90157.84
2018-01-17 06-PM,DASHRUR,53079,53199,45500,48108.08,5.43,262784.36
2018-01-17 05-PM,DASHRUR,43006.96,53500.68,43006.96,53079,1.77,84734.51
2018-01-17 04-PM,DASHRUR,43006.96,43006.96,43006.96,43006.96,0.013,559.25
2018-01-17 03-PM,DASHRUR,44943.29,44943.29,42842.73,43006.96,2.89,125992.21
2018-01-17 02-PM,DASHRUR,48206.09,48206.09,44943.29,44943.29,4.02,186034.7
2018-01-17 01-PM,DASHRUR,48884.26,48884.26,47243.11,48206.09,0.4158,19940.03
2018-01-17 12-PM,DASHRUR,46601,49999,46400,48884.26,1.66,80250.58
2018-01-17 11-AM,DASHRUR,50162.66,50162.66,46000,46601,1.43,67326.07
2018-01-17 10-AM,DASHRUR,51891.63,52000,46612,50162.66,0.9733,48096.64
2018-01-17 09-AM,DASHRUR,53663.39,53663.39,51891.63,51891.63,0.09374,4871.29
2018-01-17 08-AM,DASHRUR,53367.65,55900,51891.64,52068.61,1.97,103663.39
2018-01-17 07-AM,DASHRUR,54247.93,56000,52934.65,53367.65,1.48,81983.55
2018-01-17 06-AM,DASHRUR,51909.73,54799,51556.66,54247.93,1.36,72100.01
2018-01-17 05-AM,DASHRUR,53438.05,54998,51909.73,51909.73,0.9312,49567.73
2018-01-17 04-AM,DASHRUR,51783.69,53438.05,50748.95,53438.05,1.27,65864.76
2018-01-17 03-AM,DASHRUR,54338.2,54338.2,51783.69,51783.69,0.2485,13067.61
2018-01-17 02-AM,DASHRUR,53799.58,54365.35,53001,54338.2,0.2288,12227.36
2018-01-17 01-AM,DASHRUR,54382.28,54382.28,52469.49,53799.58,0.1172,6279.67
2018-01-17 12-AM,DASHRUR,52701.89,54382.28,52697.05,54382.28,1.27,67259.68
2018-01-16 11-PM,DASHRUR,50001,53549.12,50001,52701.89,0.8191,42076.69
2018-01-16 10-PM,DASHRUR,50943.69,50943.69,48001,50001,6.29,316605.27
2018-01-16 09-PM,DASHRUR,54000,55160.68,50900,50943.69,2.03,105312.81
2018-01-16 08-PM,DASHRUR,55797.36,55797.36,53869.38,54000,3.02,164007.47
2018-01-16 07-PM,DASHRUR,54109.43,56753.11,54109.43,55797.36,3.56,198980.45
2018-01-16 06-PM,DASHRUR,56642,58099,54109.43,54109.43,3.28,183469.24
2018-01-16 05-PM,DASHRUR,60069.95,60069.95,56642,56642,4.35,255940.06
2018-01-16 04-PM,DASHRUR,58000,60102.22,57005,60069.95,2.02,119705.36
2018-01-16 03-PM,DASHRUR,58097,58945.32,57005,58000,2.17,125984.92
2018-01-16 02-PM,DASHRUR,57146.45,58276.04,57005,58097,1.52,87347.79
2018-01-16 01-PM,DASHRUR,57200,58389.99,57134.8,57146.45,0.7124,41319.64
2018-01-16 12-PM,DASHRUR,55800,58500,55800,57200,3.24,187073.42
2018-01-16 11-AM,DASHRUR,54528.65,56200,53000,55800,2.13,116713.62
2018-01-16 10-AM,DASHRUR,51859.68,54528.65,50869.16,54528.65,2.72,143105.23
2018-01-16 09-AM,DASHRUR,56112.77,56500,51808.14,51859.68,5.31,283599.56
2018-01-16 08-AM,DASHRUR,58855,58855,54385,56112.77,1.49,83843.47
2018-01-16 07-AM,DASHRUR,58900,58900,57659,58855,1.11,64224.69
2018-01-16 06-AM,DASHRUR,57669,59760.26,57659,58900,0.7564,43833.39
2018-01-16 05-AM,DASHRUR,57854.76,59630.16,57430.16,57669,0.6966,40132.47
2018-01-16 04-AM,DASHRUR,56961,59562.65,56961,57854.76,0.3292,19370.46
2018-01-16 03-AM,DASHRUR,57816.78,59648.09,56961,56961,0.3953,23059.95
2018-01-16 02-AM,DASHRUR,57320.64,57825.65,56961,57816.78,0.6915,39442.55
2018-01-16 01-AM,DASHRUR,58661,59147.13,57320.64,57320.64,2.19,127302.99
2018-01-16 12-AM,DASHRUR,59810.55,60277.08,58500,58661,0.6649,39423.65
2018-01-15 11-PM,DASHRUR,60400,60933.45,59810.55,59810.55,2.83,170481.3
2018-01-15 10-PM,DASHRUR,61483.46,61483.46,60400,60400,0.4098,25036.5
2018-01-15 09-PM,DASHRUR,61112,61996,60400,61483.46,2.77,169246.12
2018-01-15 08-PM,DASHRUR,61477.67,62199,61112,61112,3.75,230255.65
2018-01-15 07-PM,DASHRUR,62745,62745,61060,61477.67,4.98,304509.2
2018-01-15 06-PM,DASHRUR,61950,62800,61010,62745,1.45,90240.44
2018-01-15 05-PM,DASHRUR,62100,62129,61008.1,61950,1.1,67738.47
2018-01-15 04-PM,DASHRUR,62259,62259,61010.01,62100,0.3412,20931.86
2018-01-15 03-PM,DASHRUR,62000,62799.66,61101,62259,2.56,157079.48
2018-01-15 02-PM,DASHRUR,62250,63502.07,62000,62000,2.79,174777.02
2018-01-15 01-PM,DASHRUR,62732.07,63499,61767.89,62250,0.3453,21701.28
2018-01-15 12-PM,DASHRUR,62950,63502.07,61500,62732.07,1.12,70416.96
2018-01-15 11-AM,DASHRUR,61500,62987.64,61500,62950,2.37,147318.75
2018-01-15 10-AM,DASHRUR,61421,62299.89,61421,61500,0.03273,2013.77
2018-01-15 09-AM,DASHRUR,61863,62987.64,61600,62494.01,1.27,78814.51
2018-01-15 08-AM,DASHRUR,62753.65,62798.4,61762,61863,1.11,69280.13
2018-01-15 07-AM,DASHRUR,61313.16,62502.04,61313.16,61421,0.1772,11064.71
2018-01-15 06-AM,DASHRUR,61300,62502.04,61300,61313.16,0.2845,17539.46
2018-01-15 05-AM,DASHRUR,62000,62558.18,61000,61300,0.4702,28953.12
2018-01-15 04-AM,DASHRUR,62596.8,62766.31,62000,62000,0.1427,8904.54
2018-01-15 03-AM,DASHRUR,62552.61,62596.8,62494.59,62596.8,0.166,10381.18
2018-01-15 02-AM,DASHRUR,61536.37,62555.18,61536.37,62552.61,0.003359,210.12
2018-01-15 01-AM,DASHRUR,62299,62553.59,61438.04,61536.37,0.2214,13638.5
2018-01-15 12-AM,DASHRUR,62300,62710.31,61056.71,62299,0.344,21399.01
2018-01-14 11-PM,DASHRUR,62400,63468.25,62300,62300,0.9026,57101.8
2018-01-14 10-PM,DASHRUR,62500,63274.8,62400,62400,0.204,12747.54
2018-01-14 09-PM,DASHRUR,62664.46,63500,62500,62500,1.49,93092.46
2018-01-14 08-PM,DASHRUR,63459,63463.61,62664.46,62664.46,2.65,167316.09
2018-01-14 07-PM,DASHRUR,62888,63659.67,62800,63459,2.35,148135.97
2018-01-14 06-PM,DASHRUR,63690.51,63691.52,62851,62888,3.05,191594.49
2018-01-14 05-PM,DASHRUR,62800,63700,62800,63690.51,0.8585,54146.39
2018-01-14 04-PM,DASHRUR,63000,63740.5,62800,62800,3.64,229442.98
2018-01-14 03-PM,DASHRUR,63820.24,64074.5,63000,63000,2.4,151979.88
2018-01-14 02-PM,DASHRUR,63150,63820.24,63000,63820.24,1.09,68872.87
2018-01-14 01-PM,DASHRUR,63500,63992.15,63070,63150,1.26,79637.47
2018-01-14 12-PM,DASHRUR,63850,64299,63500,63500,3.92,249517.44
2018-01-14 11-AM,DASHRUR,64260.21,64299,63500,63850,3.32,212658.33
2018-01-14 10-AM,DASHRUR,63530,64260.21,63500,64260.21,2.06,131280.4
2018-01-14 09-AM,DASHRUR,63707.9,64254.69,63501,63530,2.9,184675.95
2018-01-14 08-AM,DASHRUR,63756.61,64700,63707.9,63707.9,0.6895,44068.69
2018-01-14 07-AM,DASHRUR,64460.32,64790.01,63700.32,63756.61,0.3312,21230.39
2018-01-14 06-AM,DASHRUR,64260.32,64460.32,63720.39,64460.32,0.4992,32107.65
2018-01-14 05-AM,DASHRUR,64344.67,64460.32,64112.1,64260.32,0.4762,30560.59
2018-01-14 04-AM,DASHRUR,64211.17,65397.57,64211.17,64344.67,0.1192,7660.2
2018-01-14 03-AM,DASHRUR,64009.41,65449.71,64000,64211.17,0.09125,5895.38
2018-01-14 02-AM,DASHRUR,65040.91,65967.11,64000,64009.41,2.17,139888.04
2018-01-14 01-AM,DASHRUR,65956.79,65956.79,64919.7,65040.91,0.03198,2078.75
2018-01-14 12-AM,DASHRUR,65665.2,66479.78,64934.96,65956.79,0.5152,33704.15
2018-01-13 11-PM,DASHRUR,66489.37,66489.47,65577.16,65665.2,0.1167,7721.22
2018-01-13 10-PM,DASHRUR,66488.61,66489.47,65442,66489.37,0.9887,65655.52
2018-01-13 09-PM,DASHRUR,65615.42,66500,64590.34,66488.61,0.5722,37610.33
2018-01-13 08-PM,DASHRUR,65121.98,66000,65000.33,65615.42,0.3246,21268.66
2018-01-13 07-PM,DASHRUR,65307.09,66624.02,65095,65121.98,2.38,156845.83
2018-01-13 06-PM,DASHRUR,65600,66695,65307.09,65307.09,0.6671,44114.0
2018-01-13 05-PM,DASHRUR,65750.15,66425,65600,65600,0.6497,42774.7
2018-01-13 04-PM,DASHRUR,65600.09,66968,65307.09,65750.15,0.8573,56381.94
2018-01-13 03-PM,DASHRUR,66977.72,66977.72,65600,65600.09,1.89,124858.18
2018-01-13 02-PM,DASHRUR,66984.4,67000,66314.31,66977.72,0.7915,53015.58
2018-01-13 01-PM,DASHRUR,66890.32,66984.4,65973.15,66984.4,1.16,77412.76
2018-01-13 12-PM,DASHRUR,65850.85,66890.32,65583.75,66890.32,0.896,59895.96
2018-01-13 11-AM,DASHRUR,65808.89,66866.05,65808.89,65850.85,0.3349,22180.27
2018-01-13 10-AM,DASHRUR,66000,66900,65476.19,65808.89,1.44,95695.55
2018-01-13 09-AM,DASHRUR,66683.04,66900.04,66000,66000,0.08018,5349.09
2018-01-13 08-AM,DASHRUR,66352,67060.53,65307.09,66683.04,2.12,141601.66
2018-01-13 07-AM,DASHRUR,66004.46,66796.5,64948.91,66352,0.6748,44796.19
2018-01-13 06-AM,DASHRUR,65941.56,66270.07,64399,66004.46,5.29,341680.42
2018-01-13 05-AM,DASHRUR,66874.94,66874.94,65000,65941.56,1.41,93375.57
2018-01-13 04-AM,DASHRUR,63450.43,66890.67,63450.43,66874.94,0.9114,60605.36
2018-01-13 03-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-13 02-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-13 01-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-13 12-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 11-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 10-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 09-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 08-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 07-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 06-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 05-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 04-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 03-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 02-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 01-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 12-PM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 11-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 10-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 09-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 08-AM,DASHRUR,63450.43,63450.43,63450.43,63450.43,0.0,0.0
2018-01-12 07-AM,DASHRUR,63451.43,63452.43,63450.43,63450.43,0.5161,32744.52
2018-01-12 06-AM,DASHRUR,64100,64100,63451.43,63451.43,1.97,125394.74
2018-01-12 05-AM,DASHRUR,64300,64638.76,63957.53,64100,0.7323,47148.48
2018-01-12 04-AM,DASHRUR,64125.15,64638.15,64020,64300,2.27,146072.53
2018-01-12 03-AM,DASHRUR,63303.41,64125.15,52410.55,64125.15,3.3,201707.3
2018-01-12 02-AM,DASHRUR,62432,63855.33,62432,63303.41,0.09296,5886.28
2018-01-12 01-AM,DASHRUR,62401.66,62827.8,61000,62432,0.1746,10797.41
2018-01-12 12-AM,DASHRUR,63010.35,63925.27,62000,62401.66,2.1,132368.48
2018-01-11 11-PM,DASHRUR,63850,63850,63001.1,63010.35,0.5746,36294.81
2018-01-11 10-PM,DASHRUR,64350,64405.86,63845.65,63850,1.21,77827.77
2018-01-11 09-PM,DASHRUR,64427.79,64820.87,64172.12,64350,2.57,165144.52
