Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume IDR
2017-08-11,BTCIDR,45899000,48888000,45700000,48888000,13.82,653280843.24
2017-08-10,BTCIDR,44702000,45996000,44581000,45899000,11.27,510296416.83
2017-08-09,BTCIDR,47801000,47801000,43350000,44702000,21.72,979128101.73
2017-08-08,BTCIDR,43462000,48888000,43333000,47801000,20.63,935365716.06
2017-08-07,BTCIDR,42313000,43996000,41665000,43462000,12.95,555339126.05
2017-08-06,BTCIDR,42402000,42902000,41120000,42313000,11.47,482608336.08
2017-08-05,BTCIDR,38203000,42650000,38148000,42402000,25.49,1037088454.22
2017-08-04,BTCIDR,36795000,39120000,36795000,37763000,9.48,355611202.8
2017-08-03,BTCIDR,36250000,36891000,35850000,36795000,4.88,177142154.38
2017-08-02,BTCIDR,36500000,37002000,35050000,36250000,10.8,390531184.8
2017-08-01,BTCIDR,37402000,38700000,36500000,36500000,6.94,262105836.82
2017-07-31,BTCIDR,36002000,37990000,35900000,37402000,13.79,506576858.14
2017-07-30,BTCIDR,36101000,36800000,35300000,36002000,14.58,520569583.73
2017-07-29,BTCIDR,36654000,36654000,35500000,36101000,11.31,406495005.2
2017-07-28,BTCIDR,34300000,37000000,34300000,36654000,21.48,773879520.61
2017-07-27,BTCIDR,33255000,35200000,33151000,34300000,27.87,954626217.87
2017-07-26,BTCIDR,34089000,35195000,32502000,33255000,21.92,744949673.99
2017-07-25,BTCIDR,35655000,36617000,33499000,34089000,37.14,1294389914.23
2017-07-24,BTCIDR,35600000,36200000,35500000,35655000,12.02,430396050.29
2017-07-23,BTCIDR,36250000,36599000,35425000,35600000,3.16,113962825.52
2017-07-22,BTCIDR,35350000,37601000,35350000,36250000,12.49,458627927.58
2017-07-21,BTCIDR,36240000,36588000,35006000,35350000,38.5,1382044966.27
2017-07-20,BTCIDR,30400000,37754000,30400000,36240000,51.25,1725384339.29
2017-07-19,BTCIDR,30898000,31908000,30088000,30400000,18.4,569092908.34
2017-07-18,BTCIDR,28856000,30822000,28856000,30060000,11.76,351904903.44
2017-07-17,BTCIDR,25600000,28856000,25600000,28856000,15.89,428516889.6
2017-07-16,BTCIDR,27478000,27480000,24001000,25600000,8.39,219323128.46
2017-07-15,BTCIDR,30750000,30750000,26300000,27478000,13.26,369300754.36
2017-07-14,BTCIDR,32200000,32500000,29945000,30750000,5.68,176141293.98
2017-07-13,BTCIDR,32316000,33131000,32007000,32200000,4.69,152469409.32
2017-07-12,BTCIDR,32000000,32525000,30825000,32316000,11.61,363343559.09
2017-07-11,BTCIDR,32503000,33276000,30980000,32000000,12.36,398112073.26
2017-07-10,BTCIDR,34786000,34819000,32500000,32503000,19.0,640710032.41
2017-07-09,BTCIDR,35103000,35198000,34300000,34786000,7.23,252695253.8
2017-07-08,BTCIDR,35000000,35103000,34688000,35103000,15.23,531706292.21
2017-07-07,BTCIDR,35290000,35538000,34900000,35000000,4.63,163183605.73
2017-07-06,BTCIDR,35342000,35551000,35211000,35290000,10.07,356758949.37
2017-07-05,BTCIDR,35459000,35459000,34800000,35342000,7.39,259290316.96
2017-07-04,BTCIDR,35000000,35619000,35000000,35391000,4.91,173292004.1
2017-07-03,BTCIDR,34690000,35799000,34058000,35000000,8.39,293101919.13
2017-07-02,BTCIDR,34705000,34798000,33801000,34690000,6.94,236682062.08
2017-07-01,BTCIDR,35788000,35788000,34754000,35055000,12.97,453161930.07
2017-06-30,BTCIDR,35703000,36399000,35250000,35788000,3.67,130330131.41
2017-06-29,BTCIDR,36152000,37300000,35411000,35703000,8.18,293749244.62
2017-06-28,BTCIDR,36175000,36800000,35809000,36152000,6.36,229751376.97
2017-06-27,BTCIDR,35802000,36175000,34350000,36175000,10.09,354365100.6
2017-06-26,BTCIDR,37259000,37351000,34750000,35549000,8.92,327469967.97
2017-06-25,BTCIDR,37298000,37551000,36751000,37259000,5.66,210916307.93
2017-06-24,BTCIDR,37700000,37751000,36800000,37298000,6.36,237861461.55
2017-06-23,BTCIDR,37653000,37904000,37300000,37700000,10.21,385961781.95
2017-06-22,BTCIDR,37499000,37849000,37000000,37653000,4.65,173503723.32
2017-06-21,BTCIDR,37671000,38379000,37106000,37499000,3.58,135419537.49
2017-06-20,BTCIDR,35923000,37671000,35750000,37671000,11.96,440664880.81
2017-06-19,BTCIDR,35201000,36300000,35000000,35923000,4.78,171004285.5
2017-06-18,BTCIDR,36299000,36399000,35004000,35201000,1.65,58902152.21
2017-06-17,BTCIDR,34557000,36550000,34500000,36299000,6.51,230925043.98
2017-06-16,BTCIDR,34339000,35099000,33465000,34557000,11.55,398630661.17
2017-06-15,BTCIDR,35800000,35802000,31500000,34339000,42.81,1416213467.25
2017-06-14,BTCIDR,37396000,37903000,35800000,35800000,7.83,291006580.96
2017-06-13,BTCIDR,37003000,37950000,36350000,37396000,9.21,343911387.18
2017-06-12,BTCIDR,39024000,39302000,34850000,37003000,28.44,1092632593.69
2017-06-11,BTCIDR,38731000,39201000,38502000,39024000,12.01,467090597.58
2017-06-10,BTCIDR,38224000,38802000,38079000,38731000,11.54,444423645.03
2017-06-09,BTCIDR,37900000,38491000,37801000,38224000,6.39,243724009.85
2017-06-08,BTCIDR,36759000,38300000,36759000,37900000,12.16,458722883.36
2017-06-07,BTCIDR,38526000,38920000,36759000,36759000,10.39,400146737.13
2017-06-06,BTCIDR,35996000,39373000,35996000,38526000,32.78,1245303203.33
2017-06-05,BTCIDR,35851000,36150000,35651000,35996000,9.0,323608802.74
2017-06-04,BTCIDR,35750000,36141000,35750000,35851000,4.72,169718637.68
2017-06-03,BTCIDR,35642000,35900000,35516000,35750000,6.61,236374399.72
2017-06-02,BTCIDR,35899000,35995000,35500000,35642000,9.06,324217232.76
2017-06-01,BTCIDR,34450000,36220000,34227000,35899000,18.24,648590807.92
2017-05-31,BTCIDR,34418000,34553000,33850000,34450000,17.42,597401288.59
2017-05-30,BTCIDR,34152000,34795000,33900000,34418000,14.56,500662653.13
2017-05-29,BTCIDR,34200000,35450000,32999000,34152000,12.35,421146298.72
2017-05-28,BTCIDR,31749000,36002000,31749000,34200000,38.89,1334225162.5
2017-05-27,BTCIDR,36099000,37000000,28010000,31749000,47.05,1514085755.58
2017-05-26,BTCIDR,36000000,42000000,34100000,36099000,25.48,975420587.76
2017-05-25,BTCIDR,37199000,47652000,36000000,36000000,73.4,2997019047.6
2017-05-24,BTCIDR,34760000,37500000,34760000,37199000,54.84,1996581641.64
2017-05-23,BTCIDR,31900000,34760000,31445000,34760000,26.07,854273020.12
2017-05-22,BTCIDR,28787000,33002000,28760000,31900000,36.89,1133204949.77
2017-05-21,BTCIDR,28425000,29999000,28061000,28787000,18.19,523049576.95
2017-05-20,BTCIDR,26884000,28450000,26882000,28425000,17.31,479075345.22
2017-05-19,BTCIDR,26180000,26950000,26085000,26884000,12.82,341412195.1
2017-05-18,BTCIDR,25800000,26180000,25652000,26180000,6.27,162494358.45
2017-05-17,BTCIDR,24775000,25990000,24746000,25800000,9.12,232049900.87
2017-05-16,BTCIDR,24659000,24801000,24452000,24775000,5.31,130964454.71
2017-05-15,BTCIDR,25101000,25231000,24493000,24659000,19.57,483864438.52
2017-05-14,BTCIDR,24950000,25355000,24535000,25101000,9.95,250822318.7
2017-05-13,BTCIDR,25202000,25277000,23500000,24950000,6.16,151639101.81
2017-05-12,BTCIDR,26225000,26225000,23500000,25202000,30.15,763272833.5
2017-05-11,BTCIDR,24666000,35000000,24565000,26225000,36.38,950757461.65
2017-05-10,BTCIDR,23664000,24998000,23130000,24666000,24.62,598368499.22
2017-05-09,BTCIDR,22329000,24000000,22000000,23664000,32.09,742389446.8
2017-05-08,BTCIDR,20799000,22500000,20799000,22329000,65.71,1437388563.28
2017-05-07,BTCIDR,20626000,20800000,20500000,20799000,19.49,402345777.08
2017-05-06,BTCIDR,20193000,20645000,20193000,20626000,18.41,375371332.37
2017-05-05,BTCIDR,19699000,21391000,19698000,20193000,53.84,1109408987.27
2017-05-04,BTCIDR,19379000,20750000,19318000,19699000,56.05,1125802540.05
2017-05-03,BTCIDR,18538000,19379000,18538000,19379000,17.18,326028596.33
2017-05-02,BTCIDR,17648000,18947000,17648000,18538000,26.39,485905128.24
2017-05-01,BTCIDR,16981000,17750000,16974000,17648000,23.72,408473884.57
2017-04-30,BTCIDR,16942000,16981000,16942000,16981000,4.98,84489444.36
2017-04-29,BTCIDR,16945000,16985000,16940000,16942000,5.33,90438433.28
2017-04-28,BTCIDR,17000000,17000000,16888000,16945000,9.09,154111877.81
2017-04-27,BTCIDR,16699000,17000000,16556000,17000000,28.15,473053879.59
2017-04-26,BTCIDR,16300000,16700000,16300000,16699000,36.79,610840996.44
2017-04-25,BTCIDR,16392000,16500000,16300000,16300000,14.08,231453462.28
2017-04-24,BTCIDR,16357000,16424000,16235000,16392000,8.33,136491733.2
2017-04-23,BTCIDR,16400000,16444000,16200000,16357000,4.95,80726856.91
2017-04-22,BTCIDR,16490000,16500000,16201000,16400000,13.54,222272253.6
2017-04-21,BTCIDR,16139000,16501000,16139000,16490000,22.26,364843324.51
2017-04-20,BTCIDR,15900000,16200000,15900000,16139000,36.99,593480474.13
2017-04-19,BTCIDR,15633000,16000000,15633000,15900000,10.86,173319743.54
2017-04-18,BTCIDR,15789000,15975000,15500000,15633000,52.92,839378397.26
2017-04-17,BTCIDR,15703000,15794000,15603000,15789000,4.4,69217343.28
2017-04-16,BTCIDR,15766000,15800000,15603000,15703000,3.22,50768527.67
2017-04-15,BTCIDR,15798000,15849000,15590000,15766000,4.99,78842204.29
2017-04-14,BTCIDR,15650000,15800000,15400000,15798000,3.28,51491746.04
2017-04-13,BTCIDR,15825000,15996000,15530000,15650000,11.45,180942441.01
2017-04-12,BTCIDR,15950000,16000000,15800000,15825000,17.9,285535918.55
2017-04-11,BTCIDR,15832000,15950000,15600000,15950000,13.9,220105899.45
2017-04-10,BTCIDR,15850000,15900000,13200000,15832000,21.04,323455765.51
2017-04-09,BTCIDR,15542000,15850000,15503000,15850000,9.75,152981491.09
2017-04-08,BTCIDR,15550000,15697000,15455000,15542000,7.93,123678026.37
2017-04-07,BTCIDR,15499000,15600000,14700000,15550000,21.84,336714964.62
2017-04-06,BTCIDR,14315000,15500000,14315000,15499000,23.62,361046632.13
2017-04-05,BTCIDR,14949000,15057000,6000000,14315000,34.4,439287738.9
2017-04-04,BTCIDR,14600000,15298000,14600000,14949000,19.53,293815657.39
2017-04-03,BTCIDR,14000000,14959000,14000000,14600000,12.41,181351291.23
2017-04-02,BTCIDR,13950000,14400000,13950000,14000000,5.05,71655700.09
2017-04-01,BTCIDR,14189000,14400000,13600000,13950000,8.88,126343688.99
2017-03-31,BTCIDR,13874000,14200000,13500000,14189000,17.49,244504530.21
2017-03-30,BTCIDR,14000000,14038000,13000000,13874000,4.76,65899102.34
2017-03-29,BTCIDR,14150000,14154000,12000000,14000000,11.88,163983009.57
2017-03-28,BTCIDR,14249000,14298000,13950000,14150000,7.31,103596939.89
2017-03-27,BTCIDR,13540000,14249000,13540000,14249000,7.6,105279773.33
2017-03-26,BTCIDR,13691000,14000000,12800000,13540000,12.97,177096179.65
2017-03-25,BTCIDR,13402000,13691000,12459000,13691000,21.61,280521371.16
2017-03-24,BTCIDR,14300000,14580000,13400000,13402000,12.88,179641513.99
2017-03-23,BTCIDR,14657000,14845000,14300000,14300000,7.2,105276085.07
2017-03-22,BTCIDR,15100000,15200000,14567000,14657000,8.84,131533019.33
2017-03-21,BTCIDR,14730000,15100000,14730000,15100000,9.39,140014093.21
2017-03-20,BTCIDR,14816000,14900000,14666000,14730000,11.21,165857212.89
2017-03-19,BTCIDR,14190000,15100000,14190000,14816000,30.21,441463715.96
2017-03-18,BTCIDR,15695000,15695000,13275000,14190000,25.48,379877298.46
2017-03-17,BTCIDR,16301000,16301000,15500000,15695000,12.05,189975363.17
2017-03-16,BTCIDR,16610000,16648000,16300000,16301000,9.25,153108347.42
2017-03-15,BTCIDR,16502000,16675000,16500000,16610000,11.34,188207951.73
2017-03-14,BTCIDR,16420000,16629000,16318000,16502000,15.95,263333014.14
2017-03-13,BTCIDR,16297000,16477000,16225000,16420000,13.62,222103057.27
2017-03-12,BTCIDR,15758000,16298000,15730000,16297000,23.37,375165668.41
2017-03-11,BTCIDR,15151000,15990000,15027000,15758000,6.47,101286248.65
2017-03-10,BTCIDR,16149000,16880000,14752000,15151000,49.85,815462389.81
2017-03-09,BTCIDR,15760000,16149000,15360000,16149000,5.84,91582242.09
2017-03-08,BTCIDR,16620000,16625000,15681000,15760000,29.39,474820157.41
2017-03-07,BTCIDR,16871000,16887000,16200000,16620000,14.48,240030517.93
2017-03-06,BTCIDR,16760000,16896000,16725000,16871000,10.5,176811505.06
2017-03-05,BTCIDR,16589000,16767000,16530000,16760000,13.31,221514113.83
2017-03-04,BTCIDR,16841000,16913000,16166000,16589000,20.14,336991715.06
2017-03-03,BTCIDR,16300000,16900000,16300000,16841000,21.31,357564410.6
2017-03-02,BTCIDR,15750000,16500000,15750000,16300000,23.88,382273612.05
2017-03-01,BTCIDR,15330000,15850000,15330000,15750000,17.56,272117371.49
2017-02-28,BTCIDR,15237000,15386000,15227000,15330000,12.22,187248917.05
2017-02-27,BTCIDR,15007000,15248000,15007000,15237000,21.27,322583670.45
2017-02-26,BTCIDR,15199000,15199000,14850000,15007000,10.44,156061075.06
2017-02-25,BTCIDR,15040000,15400000,14695000,15199000,14.4,216139405.19
2017-02-24,BTCIDR,15100000,15495000,14760000,15040000,31.26,473351918.35
2017-02-23,BTCIDR,14221000,15100000,14195000,15100000,39.45,577406197.83
2017-02-22,BTCIDR,13995000,14237000,13995000,14221000,9.06,128145987.05
2017-02-21,BTCIDR,13850000,13995000,13800000,13995000,23.05,321055274.56
2017-02-20,BTCIDR,13700000,14000000,13599000,13850000,24.93,343667680.67
2017-02-19,BTCIDR,13858000,14079000,13700000,13700000,6.16,85191506.78
2017-02-18,BTCIDR,13690000,14060000,13648000,13858000,11.9,164976097.01
2017-02-17,BTCIDR,13452000,14110000,13450000,13690000,21.71,298010675.53
2017-02-16,BTCIDR,13271000,13800000,13271000,13452000,12.21,164461249.78
2017-02-15,BTCIDR,13312000,13490000,13271000,13271000,5.91,78742288.69
2017-02-14,BTCIDR,13200000,13629000,13159000,13312000,11.1,148718514.56
2017-02-13,BTCIDR,13266000,13300000,13002000,13200000,18.42,243443110.86
2017-02-12,BTCIDR,13399000,13399000,13240000,13266000,10.93,144908752.4
2017-02-11,BTCIDR,13100000,13479000,13000000,13399000,17.83,237381179.3
2017-02-10,BTCIDR,13248000,13250000,12400000,13100000,44.36,564812612.94
2017-02-09,BTCIDR,13873000,14199000,12752000,13248000,49.94,665951885.15
2017-02-08,BTCIDR,13847000,14093000,13500000,13873000,25.77,357921428.64
2017-02-07,BTCIDR,13400000,13952000,13200000,13847000,28.61,390376365.23
2017-02-06,BTCIDR,13174000,13447000,12000000,13400000,14.05,186385210.96
2017-02-05,BTCIDR,13382000,13399000,13172000,13174000,7.69,102620673.84
2017-02-04,BTCIDR,13265000,13400000,12810000,13382000,22.2,294481509.11
2017-02-03,BTCIDR,13075000,13526000,13075000,13265000,37.57,501913701.49
2017-02-02,BTCIDR,12310000,13075000,12310000,13075000,41.58,529098718.67
2017-02-01,BTCIDR,12230000,12462000,12201000,12310000,9.17,113507926.99
2017-01-31,BTCIDR,11870000,12300000,11822000,12230000,16.86,201675025.84
2017-01-30,BTCIDR,11908000,11932000,11800000,11870000,20.13,239486485.21
2017-01-29,BTCIDR,11937000,12003000,11908000,11908000,1.4,16683139.7
2017-01-28,BTCIDR,12001000,12003000,11935000,11937000,3.25,38835222.5
2017-01-27,BTCIDR,11985000,12099000,11946000,12001000,12.37,148467437.56
2017-01-26,BTCIDR,11825000,12098000,11800000,11985000,11.0,130520680.97
2017-01-25,BTCIDR,12000000,12033000,11820000,11825000,14.45,172580009.4
2017-01-24,BTCIDR,12220000,12221000,12000000,12000000,24.44,296091424.97
2017-01-23,BTCIDR,12154000,12250000,12150000,12220000,17.61,214815389.81
2017-01-22,BTCIDR,12288000,12526000,11952000,12154000,24.14,295539587.9
2017-01-21,BTCIDR,11921000,12397000,11918000,12288000,35.23,431373755.28
2017-01-20,BTCIDR,11900000,11952000,11850000,11921000,31.02,369430620.35
2017-01-19,BTCIDR,11579000,12900000,11579000,11900000,32.72,390571671.48
2017-01-18,BTCIDR,12002000,12150000,11440000,11579000,39.74,470145972.53
2017-01-17,BTCIDR,11120000,12002000,11090000,12002000,49.74,569113047.11
2017-01-16,BTCIDR,11025000,11166000,10998000,11120000,32.02,355550878.99
2017-01-15,BTCIDR,11000000,11059000,10890000,11025000,22.34,245386217.03
2017-01-14,BTCIDR,11125000,11195000,11000000,11000000,9.09,100855859.92
2017-01-13,BTCIDR,10831000,11250000,10501000,11125000,59.59,643130859.13
2017-01-12,BTCIDR,10590000,11000000,10285000,10831000,52.71,553041413.79
2017-01-11,BTCIDR,12298000,12371000,10400000,10590000,42.69,472992920.26
2017-01-10,BTCIDR,12292000,12450000,12218000,12298000,9.37,115330314.32
2017-01-09,BTCIDR,12420000,12420000,12014000,12292000,13.34,163638890.49
2017-01-08,BTCIDR,12025000,12799000,12014000,12420000,32.47,403656283.31
2017-01-07,BTCIDR,12289000,12299000,10501000,12025000,59.56,702379782.9
2017-01-06,BTCIDR,13500000,14402000,11000000,12289000,80.04,1028365339.61
2017-01-05,BTCIDR,16121000,17949000,13100000,13500000,67.62,1045167655.13
2017-01-04,BTCIDR,13885000,16400000,13885000,16121000,54.47,818173765.13
2017-01-03,BTCIDR,13742000,13950000,13742000,13885000,17.57,243363336.68
2017-01-02,BTCIDR,13457000,13862000,13394000,13742000,18.8,254553558.46
2017-01-01,BTCIDR,12926000,13457000,12924000,13457000,19.58,259977544.84
2016-12-31,BTCIDR,12906000,12954000,12866000,12926000,3.85,49703771.61
2016-12-30,BTCIDR,13800000,13800000,12660000,12906000,28.21,366084089.86
2016-12-29,BTCIDR,12975000,14950000,12975000,13800000,10.68,140758232.64
2016-12-28,BTCIDR,12426000,13200000,12403000,12975000,8.29,106825867.78
2016-12-27,BTCIDR,12065000,12488000,12025000,12426000,12.13,148133061.85
2016-12-26,BTCIDR,11937000,12179000,11930000,12065000,13.31,160200458.48
2016-12-25,BTCIDR,12005000,12005000,11657000,11937000,6.25,73446415.01
2016-12-24,BTCIDR,12122000,12246000,11971000,12005000,8.51,103684838.49
2016-12-23,BTCIDR,11478000,12250000,11478000,12122000,35.25,419576868.38
2016-12-22,BTCIDR,10981000,11550000,10505000,11478000,10.23,115261978.4
2016-12-21,BTCIDR,10579000,10992000,10567000,10981000,10.86,117415214.77
2016-12-20,BTCIDR,10587000,10590000,10546000,10579000,2.1,22198644.56
2016-12-19,BTCIDR,10595000,10601000,10580000,10587000,5.67,59993456.68
2016-12-18,BTCIDR,10601000,10613000,10595000,10595000,4.49,47661030.15
2016-12-17,BTCIDR,10550000,10609000,10550000,10601000,0.636,6739672.4
2016-12-16,BTCIDR,10557000,10573000,10505000,10550000,4.15,43850164.39
2016-12-15,BTCIDR,10560000,10589000,10501000,10557000,4.91,51723305.42
2016-12-14,BTCIDR,10589000,10589000,10500000,10560000,4.1,43315624.11
2016-12-13,BTCIDR,10638000,10642000,10580000,10589000,7.24,76854764.31
2016-12-12,BTCIDR,10601000,10657000,10601000,10638000,5.62,59656559.74
2016-12-11,BTCIDR,10550000,10633000,10550000,10601000,9.56,101262620.16
2016-12-10,BTCIDR,10487000,10600000,10446000,10550000,2.51,26379340.07
2016-12-09,BTCIDR,10435000,10495000,10390000,10487000,7.88,82248893.07
2016-12-08,BTCIDR,10420000,10440000,10335000,10435000,21.6,225019989.62
2016-12-07,BTCIDR,10373000,10449000,10323000,10420000,28.37,294698970.69
2016-12-06,BTCIDR,10329000,10400000,10284000,10373000,9.56,98624835.26
2016-12-05,BTCIDR,10462000,10488000,10275000,10329000,14.83,154628507.62
2016-12-04,BTCIDR,10443000,10463000,10438000,10462000,4.42,46203567.6
2016-12-03,BTCIDR,10468000,10492000,10360000,10443000,17.16,179758795.0
2016-12-02,BTCIDR,10257000,10501000,10257000,10468000,19.35,201551965.19
2016-12-01,BTCIDR,10052000,10285000,10032000,10257000,23.15,234827162.63
2016-11-30,BTCIDR,9993000,10094000,9957000,10052000,25.53,256477570.6
2016-11-29,BTCIDR,9970000,9999000,9940000,9993000,4.56,45486741.81
2016-11-28,BTCIDR,10000000,10015000,9950000,9970000,10.45,104496331.55
2016-11-27,BTCIDR,9999000,10020000,9986000,10000000,9.61,96124580.83
2016-11-26,BTCIDR,10030000,10032000,9972000,9999000,18.33,183467561.55
2016-11-25,BTCIDR,10019000,10030000,9980000,10030000,5.85,58526388.38
2016-11-24,BTCIDR,10032000,10033000,10009000,10019000,7.51,75228709.48
2016-11-23,BTCIDR,10022000,10080000,9996000,10032000,30.38,304928404.62
2016-11-22,BTCIDR,9917000,10045000,9879000,10022000,12.0,119594098.61
2016-11-21,BTCIDR,9830000,9951000,9799000,9917000,8.14,80182652.72
2016-11-20,BTCIDR,10002000,10044000,9805000,9830000,5.55,55385574.61
2016-11-19,BTCIDR,9989000,10090000,9969000,10002000,4.34,43409918.66
2016-11-18,BTCIDR,9883000,10029000,9670000,9989000,31.34,312214991.94
2016-11-17,BTCIDR,9810000,9949000,9800000,9883000,36.04,356478725.13
2016-11-16,BTCIDR,9430000,9900000,9400000,9810000,24.11,232427440.16
2016-11-15,BTCIDR,9389000,9449000,9380000,9430000,5.81,54718841.53
2016-11-14,BTCIDR,9278000,9398000,9271000,9389000,7.58,70726833.25
2016-11-13,BTCIDR,9393000,9393000,9200000,9278000,14.55,135045864.42
2016-11-12,BTCIDR,9451000,9473000,9391000,9393000,9.29,87515523.27
2016-11-11,BTCIDR,9343000,9490000,9200000,9451000,37.85,354035909.24
2016-11-10,BTCIDR,9370000,9407000,9250000,9343000,7.24,67855179.78
2016-11-09,BTCIDR,9270000,9730000,9236000,9370000,17.84,168157584.14
2016-11-08,BTCIDR,9197000,10525000,9175000,9270000,32.66,303108673.16
2016-11-07,BTCIDR,9200000,9222000,9151000,9197000,12.55,115388528.13
2016-11-06,BTCIDR,9133000,9260000,9133000,9200000,6.07,55780296.87
2016-11-05,BTCIDR,9112000,9149000,9110000,9133000,0.9983,9114971.87
2016-11-04,BTCIDR,9101000,9246000,9005000,9112000,17.58,160119719.39
2016-11-03,BTCIDR,9334000,9597000,9101000,9101000,14.76,138658545.64
2016-11-02,BTCIDR,9241000,9347000,9200000,9334000,15.23,141374057.91
2016-11-01,BTCIDR,8876000,9246000,8876000,9241000,6.98,63066806.62
2016-10-31,BTCIDR,9100000,9102000,8750000,8876000,11.26,100938973.79
2016-10-30,BTCIDR,9278000,9300000,9100000,9100000,8.68,79700852.12
2016-10-29,BTCIDR,8943000,9450000,8938000,9278000,6.7,61132269.77
2016-10-28,BTCIDR,8851000,8950000,8851000,8943000,6.98,62104154.38
2016-10-27,BTCIDR,8669000,10000000,8669000,8851000,19.44,172377077.44
2016-10-26,BTCIDR,8500000,8669000,8450000,8669000,8.72,74799795.65
2016-10-25,BTCIDR,8428000,8500000,8420000,8500000,12.11,102639740.14
2016-10-24,BTCIDR,8436000,8444000,8383000,8428000,6.11,51455836.96
2016-10-23,BTCIDR,8416000,8521000,8395000,8436000,6.39,54078511.54
2016-10-22,BTCIDR,8173000,8480000,8173000,8416000,4.77,39659418.7
2016-10-21,BTCIDR,8158000,8190000,8153000,8173000,5.35,43700366.74
2016-10-20,BTCIDR,8023000,8199000,8023000,8158000,15.05,121993484.33
2016-10-19,BTCIDR,8220000,8240000,8016000,8023000,5.09,41663353.65
2016-10-18,BTCIDR,8239000,8255000,8220000,8220000,4.68,38542943.85
2016-10-17,BTCIDR,8246000,8250000,8215000,8239000,4.09,33670446.3
2016-10-16,BTCIDR,8248000,8252000,8244000,8246000,0.9957,8212343.55
2016-10-15,BTCIDR,8277000,8287000,8248000,8248000,3.69,30488391.14
2016-10-14,BTCIDR,8169000,8288000,8159000,8277000,8.9,73231200.26
2016-10-13,BTCIDR,8178000,8190000,8165000,8169000,3.17,25943643.67
2016-10-12,BTCIDR,8144000,8182000,8135000,8178000,5.72,46720699.36
2016-10-11,BTCIDR,7950000,8144000,7925000,8144000,23.96,191860233.94
2016-10-10,BTCIDR,7900000,7980000,7900000,7950000,3.27,26010807.39
2016-10-09,BTCIDR,7918000,7997000,7900000,7900000,4.93,39175173.61
2016-10-08,BTCIDR,7870000,7949000,7870000,7918000,8.8,69750405.51
2016-10-07,BTCIDR,7900000,7930000,7857000,7870000,11.2,88326968.17
2016-10-06,BTCIDR,7939000,7939000,7856000,7900000,6.51,51533775.88
2016-10-05,BTCIDR,7870000,7941000,7855000,7939000,17.3,137237561.38
2016-10-04,BTCIDR,7885000,7941000,7841000,7870000,8.04,63601771.58
2016-10-03,BTCIDR,7853000,7949000,7820000,7845000,18.93,148646745.33
2016-10-02,BTCIDR,7848000,7900000,7812000,7853000,4.49,35341314.83
2016-10-01,BTCIDR,7823000,7875000,7823000,7848000,11.74,92270997.33
2016-09-30,BTCIDR,7800000,7870000,7790000,7823000,18.4,143930906.23
2016-09-29,BTCIDR,7818000,7930000,7800000,7800000,14.17,111253659.5
2016-09-28,BTCIDR,7825000,7987000,7801000,7818000,9.36,74281252.28
2016-09-27,BTCIDR,7829000,7982000,7761000,7825000,8.28,65605145.08
2016-09-26,BTCIDR,7835000,7835000,7750000,7829000,0.7077,5520393.67
2016-09-25,BTCIDR,7835000,7835000,7800000,7835000,0.05831,455769.09
2016-09-24,BTCIDR,7900000,7900000,7800000,7835000,0.4236,3317489.02
2016-09-23,BTCIDR,7835000,8000000,7820000,7900000,3.81,30276075.07
2016-09-22,BTCIDR,7879000,7879000,7750000,7835000,0.1177,914855.01
2016-09-21,BTCIDR,7870000,7935000,7750000,7879000,0.6679,5226501.64
2016-09-20,BTCIDR,7900000,7984000,7861000,7870000,0.4988,3953164.3
2016-09-19,BTCIDR,7910000,7960000,7900000,7900000,0.2249,1781630.55
2016-09-18,BTCIDR,7870000,8000000,7870000,7910000,2.14,17017233.7
2016-09-17,BTCIDR,7900000,8114000,7851000,7870000,2.57,20614559.94
2016-09-16,BTCIDR,7920000,8141000,7870000,7900000,3.48,27898066.21
2016-09-15,BTCIDR,7926000,7955000,7825000,7920000,2.02,16009177.93
2016-09-14,BTCIDR,7700000,8149000,7700000,7926000,3.23,25980394.24
2016-09-13,BTCIDR,7902000,8000000,7501000,7700000,1.59,12209326.72
2016-09-12,BTCIDR,7900000,8294000,7900000,7902000,2.63,21232994.01
2016-09-11,BTCIDR,8101000,8298000,7900000,7900000,3.99,32340188.17
2016-09-10,BTCIDR,8100000,8296000,8080000,8101000,3.48,28574815.75
2016-09-09,BTCIDR,8000000,8164000,8000000,8100000,0.1267,1028217.04
2016-09-08,BTCIDR,7920000,8449000,7920000,8000000,3.45,28594274.65
2016-09-07,BTCIDR,8055000,8490000,7801000,7920000,3.1,25351541.58
2016-09-06,BTCIDR,8002000,8055000,7875000,8055000,1.62,12919578.92
2016-09-05,BTCIDR,8150000,8150000,7900000,8002000,0.2791,2225491.27
2016-09-04,BTCIDR,7900000,8492000,7685000,8150000,3.79,31014050.3
2016-09-03,BTCIDR,7681000,7900000,7681000,7881000,3.58,27823945.81
2016-09-02,BTCIDR,7650000,7700000,7650000,7681000,2.12,16281490.15
2016-09-01,BTCIDR,7700000,7700000,7650000,7650000,0.7002,5377982.22
2016-08-31,BTCIDR,7700000,7700000,7200000,7700000,0.9696,7393832.86
2016-08-30,BTCIDR,7707000,7740000,7450000,7700000,0.9911,7565178.1
