Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume CAD
2019-04-17 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-16 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
