Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume LTC
2019-06-21 07-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 06-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 05-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 04-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 03-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 02-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 01-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 12-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 11-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 10-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 09-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 08-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 07-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 06-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 05-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 04-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 03-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 02-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 01-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-21 12-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 11-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 10-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 09-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 08-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 07-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 06-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 05-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 04-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 03-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 02-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 01-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 12-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 11-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 10-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 09-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 08-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 07-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-20 06-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
