Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-08-14 08-PM,BCHUSD,526.72,526.72,526.72,526.72,0.0,0.0
2018-08-14 07-PM,BCHUSD,500,526.72,500,526.72,0.0357,18.8
2018-08-14 06-PM,BCHUSD,450,500,450,500,0.02052,10.26
2018-08-14 05-PM,BCHUSD,529.67,529.67,450,450,0.375,183.58
2018-08-14 04-PM,BCHUSD,529.67,529.67,529.67,529.67,0.0,0.0
2018-08-14 03-PM,BCHUSD,525,529.67,512,529.67,0.4697,241.42
2018-08-14 02-PM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 01-PM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 12-PM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 11-AM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 10-AM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 09-AM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 08-AM,BCHUSD,525,525,525,525,0.0,0.0
2018-08-14 07-AM,BCHUSD,519.42,525,519.42,525,0.007623,4.0
2018-08-14 06-AM,BCHUSD,538.28,538.28,508.03,519.42,0.04783,24.55
2018-08-14 05-AM,BCHUSD,539.32,539.32,507.14,538.28,0.02094,10.63
2018-08-14 04-AM,BCHUSD,535.49,539.32,500,539.32,0.392,202.85
2018-08-14 03-AM,BCHUSD,510,537.12,510,535.49,0.04579,24.55
2018-08-14 02-AM,BCHUSD,530.18,530.18,510,510,0.08915,45.49
2018-08-14 01-AM,BCHUSD,550,550.46,530,530.18,1.31,714.77
2018-08-14 12-AM,BCHUSD,558.53,572.88,550,550,3.95,2182.02
2018-08-13 11-PM,BCHUSD,558.53,558.53,558.53,558.53,0.0,0.0
2018-08-13 10-PM,BCHUSD,562.25,562.25,558.53,558.53,0.04026,22.52
2018-08-13 09-PM,BCHUSD,562.25,562.25,562.25,562.25,0.0,0.0
2018-08-13 08-PM,BCHUSD,562.25,562.25,562.25,562.25,0.0,0.0
2018-08-13 07-PM,BCHUSD,555,609.11,555,562.25,0.1364,80.58
2018-08-13 06-PM,BCHUSD,555,555,555,555,0.0,0.0
2018-08-13 05-PM,BCHUSD,584,584,555,555,6.78,3932.76
2018-08-13 04-PM,BCHUSD,639.5,639.5,584,584,0.1261,74.12
2018-08-13 03-PM,BCHUSD,639.5,639.5,639.5,639.5,0.0,0.0
2018-08-13 02-PM,BCHUSD,639.5,639.5,639.5,639.5,0.0,0.0
2018-08-13 01-PM,BCHUSD,639.5,639.5,639.5,639.5,0.0,0.0
2018-08-13 12-PM,BCHUSD,639.5,639.5,639.5,639.5,0.0,0.0
2018-08-13 11-AM,BCHUSD,610.39,639.5,610.39,639.5,0.2126,135.31
2018-08-13 10-AM,BCHUSD,628.63,628.63,610.39,610.39,0.05145,31.41
2018-08-13 09-AM,BCHUSD,627.77,628.63,627.77,628.63,0.002,1.26
2018-08-13 08-AM,BCHUSD,610.2,627.77,610.2,627.77,0.0486,30.51
2018-08-13 07-AM,BCHUSD,610.2,610.2,610.2,610.2,0.0,0.0
2018-08-13 06-AM,BCHUSD,610.2,610.2,610.2,610.2,0.0,0.0
2018-08-13 05-AM,BCHUSD,611.2,611.2,610.2,610.2,0.00137,0.8361
2018-08-13 04-AM,BCHUSD,586.36,611.2,586.36,611.2,0.0008197,0.501
2018-08-13 03-AM,BCHUSD,586.36,586.36,586.36,586.36,0.0,0.0
2018-08-13 02-AM,BCHUSD,586.36,586.36,586.36,586.36,0.0,0.0
2018-08-13 01-AM,BCHUSD,586.36,586.36,586.36,586.36,0.0,0.0
2018-08-13 12-AM,BCHUSD,586.36,586.36,586.36,586.36,0.0,0.0
2018-08-12 11-PM,BCHUSD,592.96,592.96,586.36,586.36,0.0005759,0.3377
2018-08-12 10-PM,BCHUSD,592.96,592.96,592.96,592.96,0.0,0.0
2018-08-12 09-PM,BCHUSD,592.96,592.96,592.96,592.96,0.0,0.0
2018-08-12 08-PM,BCHUSD,626.63,626.63,592.96,592.96,0.02213,13.12
2018-08-12 07-PM,BCHUSD,619.6,626.63,585.24,626.63,0.3543,209.19
2018-08-12 06-PM,BCHUSD,582,619.6,582,619.6,0.1756,102.7
2018-08-12 05-PM,BCHUSD,582,588.68,582,582,0.1699,99.94
2018-08-12 04-PM,BCHUSD,584.18,624.51,582,582,0.7181,423.32
2018-08-12 03-PM,BCHUSD,584.18,584.18,584.18,584.18,0.0,0.0
2018-08-12 02-PM,BCHUSD,629,629,582,584.18,0.3426,201.01
2018-08-12 01-PM,BCHUSD,629,629,629,629,0.0,0.0
2018-08-12 12-PM,BCHUSD,613.78,629,613.78,629,0.1348,84.19
2018-08-12 11-AM,BCHUSD,613.78,613.78,613.78,613.78,0.07932,48.68
2018-08-12 10-AM,BCHUSD,626.62,626.62,613.78,613.78,0.08296,50.92
2018-08-12 09-AM,BCHUSD,627.64,627.64,582,626.62,0.2492,150.52
2018-08-12 08-AM,BCHUSD,628.47,628.47,600.28,627.64,0.02423,15.21
2018-08-12 07-AM,BCHUSD,584.1,629.62,584.1,628.47,0.0629,39.28
2018-08-12 06-AM,BCHUSD,584.1,584.1,584.1,584.1,0.0,0.0
2018-08-12 05-AM,BCHUSD,601.71,601.71,581,584.1,0.5154,301.07
2018-08-12 04-AM,BCHUSD,600,601.71,600,601.71,0.06988,42.05
2018-08-12 03-AM,BCHUSD,591.63,600,591.63,600,0.02235,13.41
2018-08-12 02-AM,BCHUSD,630.36,630.36,591.63,591.63,0.352,208.28
2018-08-12 01-AM,BCHUSD,623,630.36,612.08,630.36,0.0324,20.36
2018-08-12 12-AM,BCHUSD,621.16,623,601.59,623,0.08842,53.91
2018-08-11 11-PM,BCHUSD,609.5,621.46,603.94,621.16,0.05781,35.22
