Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ZAR
2016-12-22,BTCZAR,12000,12960,12000,12732,373.65,4740426.51
2016-12-21,BTCZAR,11577,12047,11550,12000,215.22,2540872.94
2016-12-20,BTCZAR,11495,11578,11273,11577,180.14,2070871.39
2016-12-19,BTCZAR,11397,11578,11397,11495,135.44,1553694.7
2016-12-18,BTCZAR,11389,11400,11389,11397,55.38,630943.02
2016-12-17,BTCZAR,11316,11390,11314,11389,61.42,698457.59
2016-12-16,BTCZAR,11279,11398,11271,11316,128.56,1455733.21
2016-12-15,BTCZAR,11213,11300,11213,11279,116.99,1319579.48
2016-12-14,BTCZAR,11220,11310,11154,11213,155.33,1747502.93
2016-12-13,BTCZAR,11265,11348,11202,11220,165.79,1869932.72
2016-12-12,BTCZAR,11201,11399,11178,11253,176.84,1994727.61
2016-12-11,BTCZAR,11290,11291,11151,11201,40.58,455311.19
2016-12-10,BTCZAR,11231,11320,11230,11290,71.63,806003.87
2016-12-09,BTCZAR,11130,11298,11125,11231,140.94,1584082.95
2016-12-08,BTCZAR,11127,11245,11100,11155,177.71,1982460.13
2016-12-07,BTCZAR,11233,11235,11104,11127,230.25,2567337.0
2016-12-06,BTCZAR,11111,11238,11110,11233,112.91,1260381.32
2016-12-05,BTCZAR,11288,11290,11110,11111,155.83,1739353.56
2016-12-04,BTCZAR,11232,11330,11175,11288,46.43,521805.41
2016-12-03,BTCZAR,11378,11386,11220,11232,69.68,787461.31
2016-12-02,BTCZAR,11200,11484,11200,11378,189.83,2153256.9
2016-12-01,BTCZAR,11159,11250,11004,11200,170.56,1910488.54
2016-11-30,BTCZAR,10983,11236,10955,11159,139.64,1561312.82
2016-11-29,BTCZAR,11014,11250,10911,10983,145.34,1603669.49
2016-11-28,BTCZAR,11198,11199,11013,11014,136.74,1518497.13
2016-11-27,BTCZAR,11320,11320,11320,11320,0.0,0.0
2016-11-26,BTCZAR,11300,11343,11299,11320,20.15,227934.31
2016-11-25,BTCZAR,11147,11350,11104,11300,156.92,1760023.93
2016-11-24,BTCZAR,11239,11302,11105,11147,212.75,2389003.77
2016-11-23,BTCZAR,11339,11340,11200,11239,154.22,1738195.67
2016-11-22,BTCZAR,11191,11342,11162,11339,151.53,1703767.93
2016-11-21,BTCZAR,11062,11286,11062,11191,156.93,1753019.31
2016-11-20,BTCZAR,11442,11511,11062,11062,82.48,935645.13
2016-11-19,BTCZAR,11473,11500,11330,11442,88.86,1016276.53
2016-11-18,BTCZAR,11100,11475,11089,11473,120.7,1358661.62
2016-11-17,BTCZAR,10933,11200,10932,11100,225.03,2496730.72
2016-11-16,BTCZAR,10567,10933,10567,10933,199.8,2143871.72
2016-11-15,BTCZAR,10467,10648,10466,10567,197.16,2083860.41
2016-11-14,BTCZAR,10469,10501,10351,10467,184.32,1930164.8
2016-11-13,BTCZAR,10547,10547,10364,10469,86.97,909546.42
2016-11-12,BTCZAR,10591,10647,10500,10547,59.9,633367.9
2016-11-11,BTCZAR,10367,10640,10303,10591,118.14,1238341.38
2016-11-10,BTCZAR,10276,10405,10252,10367,167.68,1729484.46
2016-11-09,BTCZAR,10151,10750,10150,10276,279.24,2915313.93
2016-11-08,BTCZAR,10245,10245,10125,10151,160.24,1628584.46
2016-11-07,BTCZAR,10252,10395,10245,10245,154.69,1589197.58
2016-11-06,BTCZAR,10110,10283,10109,10252,53.71,549467.79
2016-11-05,BTCZAR,10014,10182,10013,10110,60.24,607950.71
2016-11-04,BTCZAR,9979,10126,9824,10014,139.51,1406014.29
2016-11-03,BTCZAR,10334,10447,9801,9979,305.59,3136703.47
2016-11-02,BTCZAR,10407,10500,10200,10334,161.1,1673042.8
2016-11-01,BTCZAR,10002,10492,10001,10407,219.07,2251376.38
2016-10-31,BTCZAR,10110,10290,9696,10002,224.97,2248754.96
2016-10-30,BTCZAR,10400,10400,10110,10110,120.45,1241214.53
2016-10-29,BTCZAR,9993,10450,9971,10400,137.32,1394624.37
2016-10-28,BTCZAR,9853,10100,9801,9993,195.69,1944723.39
2016-10-27,BTCZAR,9619,9994,9619,9851,199.0,1959601.26
2016-10-26,BTCZAR,9401,9648,9367,9619,159.36,1509861.45
2016-10-25,BTCZAR,9387,9438,9350,9401,120.57,1135005.32
2016-10-24,BTCZAR,9399,9435,9290,9387,119.18,1118511.4
2016-10-23,BTCZAR,9486,9490,9055,9399,46.02,428816.44
2016-10-22,BTCZAR,9182,9600,9131,9486,133.52,1253930.68
2016-10-21,BTCZAR,9190,9195,9161,9182,119.43,1096484.71
2016-10-20,BTCZAR,9099,9220,9054,9190,104.65,957619.97
2016-10-19,BTCZAR,9238,9285,9041,9099,76.11,699769.36
2016-10-18,BTCZAR,9302,9410,9201,9238,101.92,950163.14
2016-10-17,BTCZAR,9386,9450,9275,9302,105.52,988928.41
2016-10-16,BTCZAR,9372,9395,9351,9386,25.91,243116.6
2016-10-15,BTCZAR,9351,9390,9295,9372,47.19,441765.9
2016-10-14,BTCZAR,9303,9479,9275,9351,111.11,1042200.8
2016-10-13,BTCZAR,9273,9400,9002,9303,124.2,1159303.0
2016-10-12,BTCZAR,9427,9499,8600,9273,205.7,1928199.25
2016-10-11,BTCZAR,8892,9443,8876,9427,177.8,1636010.95
2016-10-10,BTCZAR,8838,8900,8812,8892,108.79,966285.54
2016-10-09,BTCZAR,8874,8926,8806,8838,33.96,301580.84
2016-10-08,BTCZAR,8888,8949,8814,8874,61.95,551442.58
2016-10-07,BTCZAR,8735,8889,8710,8888,110.16,966544.87
2016-10-06,BTCZAR,8790,8800,8701,8735,107.5,940793.05
2016-10-05,BTCZAR,8786,8800,8730,8790,119.7,1050989.25
2016-10-04,BTCZAR,8786,8795,8675,8786,119.08,1042094.67
2016-10-03,BTCZAR,8791,8798,8700,8786,141.96,1242654.18
2016-10-02,BTCZAR,8718,8798,8705,8791,35.65,312114.66
2016-10-01,BTCZAR,8669,8747,8600,8718,64.27,558863.75
2016-09-30,BTCZAR,8619,8825,8576,8669,142.7,1240897.72
2016-09-29,BTCZAR,8742,8750,8524,8619,156.32,1360974.74
2016-09-28,BTCZAR,8740,8742,8714,8742,114.41,999909.04
2016-09-27,BTCZAR,8772,8840,8693,8740,181.37,1585970.33
2016-09-26,BTCZAR,8727,8850,8668,8772,158.08,1386357.19
2016-09-25,BTCZAR,8820,8850,8726,8727,24.55,215686.57
2016-09-24,BTCZAR,8640,8950,8639,8820,90.26,797497.2
2016-09-23,BTCZAR,8598,8720,8475,8640,138.4,1187347.78
2016-09-22,BTCZAR,8690,8700,8351,8598,162.07,1387645.06
2016-09-21,BTCZAR,8900,8900,8400,8690,183.84,1593526.98
2016-09-20,BTCZAR,9034,9105,8857,8900,198.31,1781625.65
2016-09-19,BTCZAR,9124,9134,9000,9034,94.46,856400.79
2016-09-18,BTCZAR,9105,9146,9090,9124,43.55,397447.25
2016-09-17,BTCZAR,9088,9120,9084,9105,69.33,631613.11
2016-09-16,BTCZAR,9115,9120,9026,9088,79.84,725022.77
2016-09-15,BTCZAR,9130,9191,9013,9115,156.0,1424792.35
2016-09-14,BTCZAR,9125,9171,9100,9130,110.35,1008101.74
2016-09-13,BTCZAR,9138,9171,9123,9125,113.21,1034598.31
2016-09-12,BTCZAR,9104,9174,9102,9138,71.56,653587.89
2016-09-11,BTCZAR,9270,9300,9102,9104,89.87,829282.01
2016-09-10,BTCZAR,9208,9299,9208,9270,62.34,577901.44
2016-09-09,BTCZAR,9177,9235,9168,9208,96.27,885377.45
2016-09-08,BTCZAR,9069,9289,9005,9177,166.65,1527258.19
2016-09-07,BTCZAR,8950,9299,8457,9069,172.88,1555921.58
2016-09-06,BTCZAR,9099,9383,8671,8950,229.13,2075787.14
2016-09-05,BTCZAR,9118,9405,8900,9099,154.08,1412979.32
2016-09-04,BTCZAR,8980,9148,8670,9118,69.3,618920.46
2016-09-03,BTCZAR,8604,9003,8600,8980,106.38,932568.37
2016-09-02,BTCZAR,8604,8671,8599,8604,121.43,1046831.82
2016-09-01,BTCZAR,8475,8612,8475,8604,141.3,1209992.52
2016-08-31,BTCZAR,8441,8530,8438,8475,145.41,1235071.19
2016-08-30,BTCZAR,8442,8490,8354,8441,86.25,727847.19
2016-08-29,BTCZAR,8348,8469,8310,8442,119.29,1001348.87
2016-08-28,BTCZAR,8384,8396,8220,8348,71.5,596558.26
2016-08-27,BTCZAR,8450,8498,8206,8384,83.27,699532.84
2016-08-26,BTCZAR,8371,8450,8200,8450,102.4,857671.49
2016-08-25,BTCZAR,8495,8499,7994,8371,256.4,2117884.41
2016-08-24,BTCZAR,8377,8548,8000,8495,189.19,1579036.8
2016-08-23,BTCZAR,8505,8600,8122,8377,172.01,1450600.47
2016-08-22,BTCZAR,8582,8614,8353,8505,118.7,1009572.42
2016-08-21,BTCZAR,8599,8700,8529,8582,42.82,369569.91
2016-08-20,BTCZAR,8541,8685,8500,8599,105.36,904192.16
2016-08-19,BTCZAR,8133,8549,8025,8541,282.54,2364718.99
2016-08-18,BTCZAR,7904,8149,7800,8133,229.33,1814536.71
2016-08-17,BTCZAR,7895,8044,7850,7904,126.54,1008155.35
2016-08-16,BTCZAR,7995,8100,7840,7895,147.5,1176677.68
2016-08-15,BTCZAR,8135,8180,7903,7995,94.79,766107.24
2016-08-14,BTCZAR,8428,8445,8000,8135,68.23,558142.34
2016-08-13,BTCZAR,8350,8450,8250,8428,53.49,448696.74
2016-08-12,BTCZAR,8343,8480,8191,8350,116.03,965842.58
2016-08-11,BTCZAR,8436,8543,8300,8343,89.04,747404.0
2016-08-10,BTCZAR,8668,8668,8425,8436,89.94,765608.41
2016-08-09,BTCZAR,8806,8808,8540,8676,65.86,576262.06
2016-08-08,BTCZAR,8921,8999,8782,8806,123.52,1094127.86
2016-08-07,BTCZAR,8693,9062,8687,8921,91.65,818509.75
2016-08-06,BTCZAR,8605,8700,8510,8693,122.94,1058887.71
2016-08-05,BTCZAR,8430,8700,8400,8605,138.26,1179887.01
2016-08-04,BTCZAR,8769,8940,8255,8430,188.63,1650796.48
2016-08-03,BTCZAR,7800,8859,7800,8769,240.29,2008734.55
2016-08-02,BTCZAR,9082,9197,7800,7800,291.45,2558744.43
2016-08-01,BTCZAR,9280,9473,8700,9082,192.92,1775357.67
2016-07-31,BTCZAR,9852,9875,9250,9280,130.46,1254446.26
2016-07-30,BTCZAR,9854,9914,9800,9852,50.61,499001.12
2016-07-29,BTCZAR,9965,9970,9828,9854,79.47,786503.37
2016-07-28,BTCZAR,9905,10200,9852,9965,193.59,1935087.28
2016-07-27,BTCZAR,9952,10065,9857,9905,241.87,2404111.22
2016-07-26,BTCZAR,10001,10059,9902,9952,166.75,1662821.73
2016-07-25,BTCZAR,10100,10148,10000,10001,99.52,1000561.17
2016-07-24,BTCZAR,10080,10149,10000,10100,35.95,362302.92
2016-07-23,BTCZAR,9993,10140,9993,10080,39.96,402629.14
2016-07-22,BTCZAR,10097,10150,9990,9993,135.44,1362794.45
2016-07-21,BTCZAR,10159,10160,10050,10097,85.19,859719.6
2016-07-20,BTCZAR,10175,10185,10130,10137,102.08,1036825.45
2016-07-19,BTCZAR,10224,10240,10050,10175,86.85,884416.75
2016-07-18,BTCZAR,10199,10298,10192,10224,73.23,749274.89
2016-07-17,BTCZAR,10153,10200,10130,10199,46.11,468432.06
2016-07-16,BTCZAR,10148,10214,10140,10153,23.15,235373.13
2016-07-15,BTCZAR,10099,10155,10000,10148,97.19,981816.58
2016-07-14,BTCZAR,10266,10296,10050,10099,101.44,1029483.99
2016-07-13,BTCZAR,10200,10300,10139,10266,114.93,1179081.96
2016-07-12,BTCZAR,10039,10300,10001,10200,172.82,1741997.49
2016-07-11,BTCZAR,10197,10249,9998,10039,133.8,1348376.52
2016-07-10,BTCZAR,10275,10275,10020,10197,30.52,310206.94
2016-07-09,BTCZAR,10297,10310,10203,10275,70.79,727215.42
2016-07-08,BTCZAR,9984,10350,9877,10297,240.18,2452531.45
2016-07-07,BTCZAR,10617,10618,9800,9984,355.93,3648696.54
2016-07-06,BTCZAR,10518,10650,10500,10617,124.11,1313832.19
2016-07-05,BTCZAR,10538,10652,10485,10518,128.29,1352541.68
2016-07-04,BTCZAR,10403,10597,10403,10538,59.52,627714.51
2016-07-03,BTCZAR,10790,10839,10399,10403,52.53,556135.94
2016-07-02,BTCZAR,10532,10820,10529,10790,79.44,851830.35
2016-07-01,BTCZAR,10365,10971,10365,10532,254.58,2694553.11
2016-06-30,BTCZAR,10148,10589,10001,10365,174.58,1797357.79
2016-06-29,BTCZAR,10550,10550,10028,10169,169.12,1746342.36
2016-06-28,BTCZAR,10401,10699,10400,10550,124.54,1307576.27
2016-06-27,BTCZAR,10334,10500,10028,10401,164.98,1722727.64
2016-06-26,BTCZAR,10561,10660,10000,10334,110.13,1133862.39
2016-06-25,BTCZAR,10652,10880,10304,10561,165.17,1766710.94
2016-06-24,BTCZAR,9568,11501,9567,10652,318.57,3456204.46
2016-06-23,BTCZAR,9876,10330,9001,9568,471.94,4492271.5
2016-06-22,BTCZAR,10423,10800,9876,9877,249.21,2598888.78
2016-06-21,BTCZAR,11848,11850,9876,10423,487.61,5231255.48
2016-06-20,BTCZAR,12423,12448,11503,11848,180.98,2187282.47
2016-06-19,BTCZAR,12251,12495,12160,12423,87.44,1083081.6
2016-06-18,BTCZAR,12095,12463,11865,12251,254.68,3133062.42
2016-06-17,BTCZAR,12462,12463,11510,12095,232.78,2787356.29
2016-06-16,BTCZAR,11177,12470,11149,12462,371.17,4400850.26
2016-06-15,BTCZAR,10966,11200,10950,11177,183.61,2035617.79
2016-06-14,BTCZAR,11234,11300,10865,10966,217.24,2391293.72
2016-06-13,BTCZAR,10643,11494,10324,11234,351.31,3849788.57
2016-06-12,BTCZAR,9449,10643,9449,10643,198.03,1961895.83
2016-06-11,BTCZAR,9255,9550,9255,9449,118.79,1123435.89
2016-06-10,BTCZAR,9125,9300,9110,9255,240.24,2196970.32
2016-06-09,BTCZAR,9206,9283,9000,9125,171.16,1568181.01
2016-06-08,BTCZAR,9430,9450,9200,9206,188.79,1762583.94
2016-06-07,BTCZAR,9441,9700,9301,9430,264.84,2522281.65
2016-06-06,BTCZAR,9390,9500,9350,9441,188.73,1777254.26
2016-06-05,BTCZAR,9361,9500,9360,9390,80.95,762159.72
2016-06-04,BTCZAR,9324,9594,9207,9361,96.05,904645.11
2016-06-03,BTCZAR,8960,9332,8960,9324,200.48,1835508.59
2016-06-02,BTCZAR,9019,9040,8900,8960,331.79,2987552.81
2016-06-01,BTCZAR,8806,9075,8776,9019,134.27,1209192.35
2016-05-31,BTCZAR,9148,9450,8500,8806,258.73,2369631.01
2016-05-30,BTCZAR,8570,9500,8005,9148,193.01,1735048.56
2016-05-29,BTCZAR,8400,8680,8200,8570,112.02,953235.32
2016-05-28,BTCZAR,7701,8498,7700,8400,180.55,1469186.9
2016-05-27,BTCZAR,7450,7796,7421,7701,238.96,1831829.19
2016-05-26,BTCZAR,7412,7450,7251,7450,169.89,1261392.94
2016-05-25,BTCZAR,7475,7476,7390,7412,146.02,1086449.46
2016-05-24,BTCZAR,7503,7509,7475,7475,113.7,851961.95
2016-05-23,BTCZAR,7486,7510,7474,7503,96.95,726381.43
2016-05-22,BTCZAR,7506,7548,7460,7486,74.07,555297.44
2016-05-21,BTCZAR,7471,7525,7463,7506,33.22,248547.47
2016-05-20,BTCZAR,7521,7521,7451,7471,150.41,1124507.76
2016-05-19,BTCZAR,7566,7595,7511,7521,95.64,721702.78
2016-05-18,BTCZAR,7503,7649,7503,7566,125.6,949392.68
2016-05-17,BTCZAR,7565,7676,7501,7503,174.18,1317618.49
2016-05-16,BTCZAR,7524,7565,7504,7565,106.22,801611.39
2016-05-15,BTCZAR,7534,7545,7500,7524,80.52,606227.38
2016-05-14,BTCZAR,7470,7535,7469,7534,62.73,469958.73
2016-05-13,BTCZAR,7479,7519,7436,7470,78.94,589854.1
2016-05-12,BTCZAR,7424,7550,7424,7479,173.8,1299153.23
2016-05-11,BTCZAR,7410,7479,7398,7424,126.66,942009.96
2016-05-10,BTCZAR,7389,7500,7380,7410,119.66,890213.57
2016-05-09,BTCZAR,7331,7448,7314,7389,140.88,1039312.26
2016-05-08,BTCZAR,7296,7333,7295,7331,48.97,358673.48
2016-05-07,BTCZAR,7174,7296,7173,7296,63.56,459249.43
2016-05-06,BTCZAR,7082,7174,7074,7174,85.24,610490.39
2016-05-05,BTCZAR,7048,7140,7030,7082,144.15,1019509.72
2016-05-04,BTCZAR,6995,7097,6995,7048,163.35,1150764.53
2016-05-03,BTCZAR,6977,7094,6876,6995,131.02,913537.39
2016-05-02,BTCZAR,7082,7129,6860,6977,82.17,574458.38
2016-05-01,BTCZAR,7085,7130,7006,7082,59.39,420144.12
2016-04-30,BTCZAR,7081,7136,7050,7085,47.82,340144.08
2016-04-29,BTCZAR,6999,7150,6922,7081,166.92,1176876.58
2016-04-28,BTCZAR,7120,7125,6912,6999,186.22,1303375.84
2016-04-27,BTCZAR,7266,7340,7120,7120,135.13,977533.59
2016-04-26,BTCZAR,7172,7300,7172,7265,191.72,1386855.16
2016-04-25,BTCZAR,7100,7200,7099,7172,134.82,964069.0
2016-04-24,BTCZAR,6970,7100,6964,7100,27.21,191766.5
2016-04-23,BTCZAR,6899,6995,6899,6970,46.38,321838.46
2016-04-22,BTCZAR,6909,6950,6875,6899,124.72,861437.71
2016-04-21,BTCZAR,6736,6909,6736,6909,93.34,638681.49
2016-04-20,BTCZAR,6707,6756,6671,6736,135.0,906911.76
2016-04-19,BTCZAR,6765,6775,6697,6707,100.28,675130.71
2016-04-18,BTCZAR,6701,6812,6701,6765,106.14,718343.71
2016-04-17,BTCZAR,6839,6878,6701,6701,93.67,634153.01
2016-04-16,BTCZAR,6733,6914,6720,6839,115.11,779882.14
2016-04-15,BTCZAR,6749,6750,6702,6733,103.9,698486.87
2016-04-14,BTCZAR,6888,6888,6710,6749,132.81,899890.26
2016-04-13,BTCZAR,6903,7000,6701,6888,160.15,1098165.1
2016-04-12,BTCZAR,6918,7099,6801,6903,206.13,1431331.16
2016-04-11,BTCZAR,6932,6982,6850,6918,139.74,966346.59
2016-04-10,BTCZAR,6958,6981,6875,6932,77.45,537321.8
2016-04-09,BTCZAR,6980,6994,6900,6958,128.94,896745.97
2016-04-08,BTCZAR,6894,6999,6893,6980,93.26,647715.92
2016-04-07,BTCZAR,6888,6954,6851,6894,193.16,1332308.39
2016-04-06,BTCZAR,6974,7000,6860,6888,144.17,999872.33
2016-04-05,BTCZAR,6918,7100,6670,6974,261.51,1817809.02
2016-04-04,BTCZAR,7099,7140,6875,6918,166.59,1167030.15
2016-04-03,BTCZAR,7082,7140,7071,7099,72.73,516136.53
2016-04-02,BTCZAR,7082,7166,6953,7082,117.16,828657.2
2016-04-01,BTCZAR,7037,7227,6800,7082,218.1,1538776.18
2016-03-31,BTCZAR,7259,7265,7000,7037,285.8,2052130.17
2016-03-30,BTCZAR,7309,7344,7253,7259,172.5,1255373.36
2016-03-29,BTCZAR,7354,7410,7265,7309,146.09,1070099.16
2016-03-28,BTCZAR,7353,7412,7303,7354,40.91,301214.43
2016-03-27,BTCZAR,7288,7364,7181,7353,46.51,338489.01
2016-03-26,BTCZAR,7166,7305,7166,7288,37.85,275771.79
2016-03-25,BTCZAR,7360,7395,7010,7166,125.34,906603.07
2016-03-24,BTCZAR,7395,7405,6902,7360,208.46,1529467.17
2016-03-23,BTCZAR,7398,7415,7292,7395,145.9,1073979.31
2016-03-22,BTCZAR,7304,7460,7201,7398,193.54,1425853.19
2016-03-21,BTCZAR,7406,7428,7154,7304,121.61,891113.55
2016-03-20,BTCZAR,7432,7480,7383,7406,61.8,459091.57
2016-03-19,BTCZAR,7365,7489,7365,7432,89.02,662911.62
2016-03-18,BTCZAR,7460,7504,7365,7365,189.54,1413567.99
2016-03-17,BTCZAR,7488,7533,7441,7460,189.49,1420130.98
2016-03-16,BTCZAR,7479,7500,7420,7488,164.41,1229044.51
2016-03-15,BTCZAR,7415,7487,7382,7479,153.82,1142430.39
2016-03-14,BTCZAR,7303,7450,7303,7415,108.71,804308.77
2016-03-13,BTCZAR,7439,7439,7300,7303,58.58,432528.72
2016-03-12,BTCZAR,7475,7527,7354,7439,80.2,596168.59
2016-03-11,BTCZAR,7395,7590,7328,7475,165.84,1241718.1
2016-03-10,BTCZAR,7292,7549,7255,7395,171.94,1257207.85
2016-03-09,BTCZAR,7303,7385,7200,7292,180.73,1316552.32
2016-03-08,BTCZAR,7384,7403,7282,7303,187.81,1377551.45
2016-03-07,BTCZAR,7314,7400,7250,7384,173.8,1270060.94
2016-03-06,BTCZAR,7449,7449,7249,7314,72.04,525170.52
2016-03-05,BTCZAR,7362,7510,7200,7449,167.24,1231937.72
2016-03-04,BTCZAR,7405,7550,7318,7362,139.29,1039573.7
2016-03-03,BTCZAR,7511,7619,7316,7405,170.59,1271176.08
2016-03-02,BTCZAR,7395,7675,7395,7511,188.55,1430425.16
2016-03-01,BTCZAR,7485,7613,7250,7395,252.74,1891016.74
2016-02-29,BTCZAR,7461,7698,7418,7485,162.38,1220268.1
2016-02-28,BTCZAR,7396,7485,7385,7461,57.28,425844.03
2016-02-27,BTCZAR,7190,7450,7190,7396,69.16,507658.87
2016-02-26,BTCZAR,7211,7211,7168,7190,82.71,594648.0
2016-02-25,BTCZAR,7209,7295,7106,7211,123.94,894377.4
2016-02-24,BTCZAR,7014,7250,7014,7209,77.59,553672.89
2016-02-23,BTCZAR,7231,7390,7000,7014,230.08,1653851.09
2016-02-22,BTCZAR,7279,7288,7023,7231,89.16,644074.14
2016-02-21,BTCZAR,7398,7399,7000,7279,37.61,271451.7
2016-02-20,BTCZAR,7145,7399,7125,7398,76.21,546443.1
2016-02-19,BTCZAR,7123,7165,7110,7145,82.64,589784.59
2016-02-18,BTCZAR,7081,7167,7056,7123,135.07,964208.46
2016-02-17,BTCZAR,6982,7094,6975,7081,68.81,483793.82
2016-02-16,BTCZAR,6985,7012,6880,6982,86.07,598860.74
2016-02-15,BTCZAR,6835,7018,6835,6985,99.85,697928.12
2016-02-14,BTCZAR,6816,7000,6816,6835,71.37,491646.46
2016-02-13,BTCZAR,6791,6900,6790,6816,56.63,387299.27
2016-02-12,BTCZAR,6720,6793,6719,6791,123.91,836434.87
2016-02-11,BTCZAR,6779,6780,6600,6720,100.31,671604.35
2016-02-10,BTCZAR,6661,6779,6661,6779,68.16,458086.35
2016-02-09,BTCZAR,6834,6850,6607,6661,192.54,1301990.97
2016-02-08,BTCZAR,6849,6859,6752,6834,95.05,647406.89
2016-02-07,BTCZAR,6800,6849,6775,6849,41.97,285446.6
2016-02-06,BTCZAR,6686,7050,6686,6800,81.45,565938.26
2016-02-05,BTCZAR,6797,6899,6652,6686,122.7,834221.97
2016-02-04,BTCZAR,6637,6835,6600,6797,82.68,556011.88
2016-02-03,BTCZAR,6576,6835,6553,6637,122.33,816928.26
2016-02-02,BTCZAR,6581,6869,6576,6576,161.45,1086617.31
2016-02-01,BTCZAR,6575,6690,6432,6581,143.51,943129.51
2016-01-31,BTCZAR,6638,6660,6575,6575,40.76,269256.55
2016-01-30,BTCZAR,6604,6700,6540,6638,61.38,406338.69
2016-01-29,BTCZAR,6945,6945,6505,6604,104.16,692869.18
2016-01-28,BTCZAR,7068,7068,6600,6945,122.95,842643.75
2016-01-27,BTCZAR,7066,7125,7018,7068,81.8,578748.68
2016-01-26,BTCZAR,7029,7125,6916,7066,121.6,857911.08
2016-01-25,BTCZAR,7248,7349,6819,7029,138.73,981222.55
2016-01-24,BTCZAR,7011,7305,7011,7248,38.54,275907.33
2016-01-23,BTCZAR,6986,7180,6803,7011,38.01,269574.2
2016-01-22,BTCZAR,7301,7301,6600,6986,87.95,624607.65
2016-01-21,BTCZAR,7344,7539,7077,7301,55.95,409828.32
2016-01-20,BTCZAR,6801,7500,6800,7344,133.05,950595.27
2016-01-19,BTCZAR,7113,7161,6527,6801,133.57,941817.05
2016-01-18,BTCZAR,7062,7162,7050,7113,133.08,947493.58
2016-01-17,BTCZAR,6900,7162,6790,7062,61.34,431829.77
2016-01-16,BTCZAR,6610,7106,5701,6900,195.34,1241125.51
2016-01-15,BTCZAR,7700,7700,6400,6610,298.63,2099987.27
2016-01-14,BTCZAR,7559,7724,7533,7700,59.48,453294.81
2016-01-13,BTCZAR,7797,7797,7529,7559,130.51,1002467.36
2016-01-12,BTCZAR,7736,7851,7720,7797,108.17,842674.49
2016-01-11,BTCZAR,7500,7759,7498,7736,92.92,714670.76
2016-01-10,BTCZAR,7717,7717,7493,7500,94.75,719589.77
2016-01-09,BTCZAR,7696,7730,7672,7717,56.6,436047.83
2016-01-08,BTCZAR,7686,7867,7494,7696,106.97,826350.09
2016-01-07,BTCZAR,7331,7905,7330,7686,118.32,902927.6
2016-01-06,BTCZAR,7364,7424,7282,7331,54.04,396588.43
2016-01-05,BTCZAR,7296,7495,7251,7364,48.92,361143.23
2016-01-04,BTCZAR,7340,7394,7215,7296,52.34,382033.8
2016-01-03,BTCZAR,7405,7407,7340,7340,19.34,142367.67
2016-01-02,BTCZAR,7345,7500,7340,7405,80.72,597186.09
2016-01-01,BTCZAR,7248,7397,7168,7345,55.05,403549.32
2015-12-31,BTCZAR,7203,7250,7109,7248,75.39,540463.82
2015-12-30,BTCZAR,7185,7399,7181,7203,94.38,685563.08
2015-12-29,BTCZAR,7106,7289,7101,7185,56.5,405629.37
2015-12-28,BTCZAR,7172,7350,7011,7106,62.76,452798.85
2015-12-27,BTCZAR,7000,7349,6930,7172,75.46,530516.86
2015-12-26,BTCZAR,7508,7509,7000,7000,100.94,730624.62
2015-12-25,BTCZAR,7506,7509,7505,7508,18.79,141081.32
2015-12-24,BTCZAR,7388,7509,7313,7506,55.48,415310.74
2015-12-23,BTCZAR,7299,7400,7211,7388,58.66,429568.4
2015-12-22,BTCZAR,7150,7499,7101,7299,114.62,837524.94
2015-12-21,BTCZAR,7364,7415,7150,7150,95.86,699245.76
2015-12-20,BTCZAR,7700,7702,7359,7364,82.62,621158.6
2015-12-19,BTCZAR,7652,7881,7603,7700,71.1,550578.52
2015-12-18,BTCZAR,7441,7652,7385,7652,70.21,530269.22
2015-12-17,BTCZAR,7353,7444,7300,7441,77.84,575539.31
2015-12-16,BTCZAR,7399,7442,7321,7353,81.1,598355.59
2015-12-15,BTCZAR,7087,7448,6958,7399,147.15,1057278.69
2015-12-14,BTCZAR,6873,7212,6802,7087,102.99,719145.8
2015-12-13,BTCZAR,6960,7580,6800,6873,141.22,1010272.48
2015-12-12,BTCZAR,7449,7580,6783,6960,106.62,755957.48
2015-12-11,BTCZAR,6407,7449,6407,7449,150.25,1034680.05
2015-12-10,BTCZAR,6220,6450,6150,6407,91.33,580125.89
2015-12-09,BTCZAR,5955,6350,5875,6220,162.16,997646.77
2015-12-08,BTCZAR,5796,5989,5793,5955,81.12,478971.18
2015-12-07,BTCZAR,5630,5950,5585,5796,83.29,476265.44
2015-12-06,BTCZAR,5600,5730,5501,5630,96.12,543394.14
2015-12-05,BTCZAR,5201,5600,5201,5600,62.85,344655.34
2015-12-04,BTCZAR,5425,5470,5200,5201,193.28,1029156.04
2015-12-03,BTCZAR,5452,5550,5425,5425,87.3,481194.37
2015-12-02,BTCZAR,5312,5484,5214,5452,75.47,406188.52
2015-12-01,BTCZAR,5485,5550,5312,5312,88.4,484468.63
2015-11-30,BTCZAR,5190,5600,5190,5485,140.95,766893.67
2015-11-29,BTCZAR,5260,5279,5186,5190,56.05,293484.61
2015-11-28,BTCZAR,5230,5290,5206,5260,29.3,153821.12
2015-11-27,BTCZAR,4998,5319,4998,5230,111.77,583714.43
2015-11-26,BTCZAR,4848,5300,4783,4998,142.74,726140.09
