Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume REC,Volume BTC
2017-12-26,RECBTC,0.00034,0.00055,0.0003206,0.000452,17173.12,7.27
2017-12-25,RECBTC,0.0004008,0.0004198,0.0003,0.00034,10736.56,3.75
2017-12-24,RECBTC,0.000445,0.0004664,0.0004,0.0004008,9444.41,4.02
2017-12-23,RECBTC,0.0004999,0.00055,0.0004154,0.000445,14610.34,6.77
2017-12-22,RECBTC,0.000606,0.0007243,0.0004571,0.0004999,12587.52,7.22
2017-12-21,RECBTC,0.0006639,0.00079,0.0006,0.000606,51871.41,36.59
2017-12-20,RECBTC,0.0007072,0.0007729,0.000598,0.0006639,7200.09,4.92
2017-12-19,RECBTC,0.00086,0.000999,0.0007071,0.0007072,10356.64,8.64
2017-12-18,RECBTC,0.0005648,0.001,0.000403,0.00086,19034.7,11.96
2017-12-17,RECBTC,0.0006778,0.000759,0.000505,0.0005648,9602.49,6.26
2017-12-16,RECBTC,0.0009291,0.0009699,0.0006002,0.0006778,13950.0,11.34
2017-12-15,RECBTC,0.001123,0.001195,0.0008404,0.0009291,14202.74,13.86
2017-12-14,RECBTC,0.001139,0.00142,0.001001,0.001123,9772.74,11.83
2017-12-13,RECBTC,0.00142,0.00155,0.00096,0.001139,8160.21,10.97
2017-12-12,RECBTC,0.001691,0.001729,0.00122,0.00142,3725.19,5.87
2017-12-11,RECBTC,0.00185,0.002071,0.0015,0.001691,3461.26,6.2
2017-12-10,RECBTC,0.00218,0.002214,0.0018,0.00185,3776.88,7.85
2017-12-09,RECBTC,0.002114,0.002339,0.002,0.00218,5282.71,11.49
2017-12-08,RECBTC,0.001689,0.00265,0.0012,0.002114,5709.96,11.42
2017-12-07,RECBTC,0.003313,0.003314,0.0016,0.001689,6542.79,15.63
2017-12-06,RECBTC,0.004266,0.004269,0.003214,0.003313,3865.06,14.8
2017-12-05,RECBTC,0.004057,0.004274,0.0038,0.004266,4121.6,17.05
2017-12-04,RECBTC,0.00421,0.004436,0.003951,0.004057,3120.8,13.04
2017-12-03,RECBTC,0.00478,0.005176,0.0041,0.00421,6032.26,28.11
2017-12-02,RECBTC,0.004381,0.005201,0.004361,0.00478,5577.1,26.04
2017-12-01,RECBTC,0.003862,0.0053,0.003862,0.004381,8831.36,38.69
2017-11-30,RECBTC,0.0036,0.004125,0.00355,0.003862,4567.33,17.52
2017-11-29,RECBTC,0.004199,0.004199,0.003438,0.0036,9295.46,34.46
2017-11-28,RECBTC,0.004104,0.00444,0.003601,0.004199,7157.26,30.02
2017-11-27,RECBTC,0.004242,0.005,0.004,0.004104,4352.24,19.11
2017-11-26,RECBTC,0.005127,0.005378,0.00407,0.004242,4171.22,19.72
2017-11-25,RECBTC,0.00512,0.0055,0.004759,0.005127,5527.21,29.42
2017-11-24,RECBTC,0.005602,0.0057,0.00512,0.00512,3650.72,19.5
2017-11-23,RECBTC,0.00583,0.006075,0.00523,0.005602,3841.72,21.7
2017-11-22,RECBTC,0.004791,0.0072,0.0045,0.00583,9641.29,54.11
2017-11-21,RECBTC,0.005031,0.0055,0.004631,0.004791,5068.85,25.94
2017-11-20,RECBTC,0.00555,0.006098,0.00472,0.005031,4948.51,26.22
2017-11-19,RECBTC,0.0063,0.006422,0.0055,0.00555,3933.09,23.56
2017-11-18,RECBTC,0.00636,0.006582,0.006071,0.0063,4059.85,25.38
2017-11-17,RECBTC,0.006943,0.007309,0.00615,0.00636,3067.69,20.32
2017-11-16,RECBTC,0.007573,0.00815,0.006943,0.006943,7314.47,56.61
2017-11-15,RECBTC,0.008001,0.00825,0.007013,0.007573,7978.54,61.68
2017-11-14,RECBTC,0.0087,0.008828,0.00781,0.008001,5794.91,49.13
2017-11-13,RECBTC,0.006702,0.00899,0.006201,0.0087,5679.07,46.53
2017-11-12,RECBTC,0.006665,0.00725,0.006,0.006702,6694.63,42.43
2017-11-11,RECBTC,0.008223,0.0085,0.00562,0.006665,5720.73,42.01
2017-11-10,RECBTC,0.008996,0.009,0.008079,0.008223,4141.58,35.89
2017-11-09,RECBTC,0.008,0.0095,0.0076,0.008996,5261.94,47.08
2017-11-08,RECBTC,0.009639,0.00999,0.008,0.008,5326.47,49.8
2017-11-07,RECBTC,0.009732,0.01003,0.0091,0.009639,3560.36,34.94
2017-11-06,RECBTC,0.009722,0.01036,0.009722,0.009732,4221.7,41.89
2017-11-05,RECBTC,0.00985,0.01002,0.009604,0.009722,3804.64,37.6
2017-11-04,RECBTC,0.009563,0.01038,0.008878,0.00985,3619.31,35.36
2017-11-03,RECBTC,0.008518,0.0114,0.008502,0.009563,6295.2,60.48
2017-11-02,RECBTC,0.0098,0.01036,0.0073,0.008518,6160.3,53.79
2017-11-01,RECBTC,0.01134,0.01146,0.008199,0.0098,6720.49,68.55
2017-10-31,RECBTC,0.01249,0.0126,0.0105,0.01134,24240.34,294.13
2017-10-30,RECBTC,0.0122,0.01299,0.0122,0.01257,1744.92,22.04
