Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume PLN
2017-05-22,LTCPLN,97.04,98.4,88.2,90.8,7334.34,680619.47
2017-05-21,LTCPLN,101.7,105,95.72,97.04,2154.17,214004.48
2017-05-20,LTCPLN,102.92,105,99.9,101.7,894.04,91650.09
2017-05-19,LTCPLN,105,107.1,100,102.92,2727.78,282610.58
2017-05-18,LTCPLN,97,107.9,95,105,2165.43,220129.02
2017-05-17,LTCPLN,90.4,100.9,82.29,97,6557.89,604544.63
2017-05-16,LTCPLN,98.9,98.9,83.21,90.4,5418.13,492466.41
2017-05-15,LTCPLN,109.9,109.9,97.17,98.9,2992.53,305697.04
2017-05-14,LTCPLN,109.31,115.13,103.1,109.9,2189.83,240465.09
2017-05-13,LTCPLN,108,111.92,96.97,109.31,2898.45,300041.55
2017-05-12,LTCPLN,118.8,121,105,108,1906.85,211935.55
2017-05-11,LTCPLN,124.12,128.5,115,118.8,3774.53,453436.57
2017-05-10,LTCPLN,118,138.83,114.2,124.12,11984.25,1568365.74
2017-05-09,LTCPLN,107.99,119,92,118,11356.63,1176673.08
2017-05-08,LTCPLN,113,113,104.5,107.99,4069.43,444925.25
2017-05-07,LTCPLN,103.1,117.8,101,113,5224.4,581388.08
2017-05-06,LTCPLN,98,104.67,96,103.1,2039.98,202262.31
2017-05-05,LTCPLN,90.14,105,90.14,98,5763.83,568180.63
2017-05-04,LTCPLN,74.39,101.17,74.39,90.14,10953.5,957367.7
2017-05-03,LTCPLN,58.6,76.5,58.5,74.39,8714.78,593954.8
2017-05-02,LTCPLN,58.5,59.85,56.34,58.6,1742.4,101441.25
2017-05-01,LTCPLN,61,61.1,57,58.5,2669.5,158200.84
2017-04-30,LTCPLN,61,61.57,59.2,61,1143.16,68976.82
2017-04-29,LTCPLN,56.31,61,56.31,61,1539.56,91473.86
2017-04-28,LTCPLN,55,57.98,54,56.31,1251.85,70274.12
2017-04-27,LTCPLN,57.4,59.39,51.25,55,4364.3,240318.48
2017-04-26,LTCPLN,59.5,62,57.4,57.4,2843.5,169174.72
2017-04-25,LTCPLN,59.6,60.67,55.5,59.5,2314.47,134444.07
2017-04-24,LTCPLN,59.5,61.2,56,59.6,2592.94,150861.35
2017-04-23,LTCPLN,56,64.1,55.11,59.5,8668.23,522810.44
2017-04-22,LTCPLN,47.2,56.8,47.2,56,6301.96,334119.41
2017-04-21,LTCPLN,43.2,49,42.81,47.2,3981.39,185018.81
2017-04-20,LTCPLN,40.6,45,40,43.2,1040.96,44329.62
2017-04-19,LTCPLN,43.65,44.5,40,40.6,2234.07,95122.62
2017-04-18,LTCPLN,44.9,48.07,42.4,43.65,3798.04,167980.43
2017-04-17,LTCPLN,46.65,51.54,44.5,44.9,2768.81,134404.0
2017-04-16,LTCPLN,46.53,46.99,45.75,46.65,97.5,4518.83
2017-04-15,LTCPLN,46.01,47.2,45.1,46.53,644.14,29723.29
2017-04-14,LTCPLN,47.19,47.19,44.5,46.01,2001.52,92315.38
2017-04-13,LTCPLN,46,49,42.62,47.19,1832.57,83270.05
2017-04-12,LTCPLN,39.61,49,38.82,46,5081.48,231976.66
2017-04-11,LTCPLN,14.28,39.61,14.28,39.61,22.87,906.09
2017-04-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-04-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-31,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-03-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-02-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-31,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2017-01-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-31,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-12-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-11-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-31,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-10-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-20,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-19,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-18,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-17,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-16,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-15,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-14,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-13,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-12,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-11,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-10,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-09,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-08,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-07,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-06,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-05,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-04,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-03,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-02,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-09-01,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-31,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-30,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-29,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-28,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-27,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-26,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-25,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-24,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-23,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-22,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-21,LTCPLN,14.28,14.28,14.28,14.28,0.0,0.0
2016-08-20,LTCPLN,14,14.3,13.51,14.28,393.67,5519.68
2016-08-19,LTCPLN,13.75,14.29,13.75,14,67.24,960.08
2016-08-18,LTCPLN,14.15,14.29,13.75,13.75,53.77,757.93
2016-08-17,LTCPLN,13.77,14.15,13.77,14.15,250.26,3522.84
2016-08-16,LTCPLN,13.55,14,13.55,13.77,159.59,2217.17
2016-08-15,LTCPLN,13.51,14.35,13.51,13.55,35.81,488.04
2016-08-14,LTCPLN,14.86,14.9,13.51,13.51,589.41,8287.08
2016-08-13,LTCPLN,14,14.87,14,14.86,1.53,22.73
2016-08-12,LTCPLN,14.4,14.6,14,14,367.39,5230.51
2016-08-11,LTCPLN,14.4,15.18,14.35,14.4,160.28,2364.87
2016-08-10,LTCPLN,14.51,15.37,14.35,14.4,197.63,2947.89
2016-08-09,LTCPLN,15.09,15.1,14.35,14.51,105.48,1556.35
2016-08-08,LTCPLN,14.32,15.1,14.32,15.09,84.75,1275.58
2016-08-07,LTCPLN,14.32,15.04,14.32,14.32,193.3,2779.13
2016-08-06,LTCPLN,14.5,15.1,14.32,14.32,342.3,5064.1
2016-08-05,LTCPLN,14.8,15.12,13.7,14.5,119.3,1777.56
2016-08-04,LTCPLN,14.5,15,13.4,14.8,642.22,9235.63
2016-08-03,LTCPLN,13.57,14.65,13.57,14.5,665.48,9367.73
2016-08-02,LTCPLN,15,15,12.8,13.57,1887.38,25449.91
2016-08-01,LTCPLN,15.5,15.93,15,15,130.05,1979.32
2016-07-31,LTCPLN,16.1,16.1,15.5,15.5,477.01,7561.18
2016-07-30,LTCPLN,16.1,16.95,16.1,16.1,113.67,1846.06
2016-07-29,LTCPLN,16.7,16.99,15.62,16.1,569.35,9400.75
2016-07-28,LTCPLN,15.67,16.7,15.67,16.7,64.33,1023.05
2016-07-27,LTCPLN,15.9,16.66,15.67,15.67,3.58,58.21
2016-07-26,LTCPLN,16.5,16.5,15.5,15.9,262.36,4194.77
2016-07-25,LTCPLN,16.12,16.74,16.11,16.5,255.23,4179.18
2016-07-24,LTCPLN,16,16.6,16,16.12,528.9,8513.5
2016-07-23,LTCPLN,16,16.75,16,16,123.92,2031.56
2016-07-22,LTCPLN,16.6,17,16,16,3476.06,57070.24
2016-07-21,LTCPLN,16.6,17,16.6,16.6,50.23,834.94
2016-07-20,LTCPLN,16.8,17.28,16.6,16.6,53.88,910.55
2016-07-19,LTCPLN,16.7,17.4,16.7,16.8,319.49,5435.66
2016-07-18,LTCPLN,16.9,17.7,16.7,16.7,290.61,4991.51
2016-07-17,LTCPLN,16.9,16.9,16.7,16.9,0.5628,9.46
2016-07-16,LTCPLN,17.99,17.99,16.9,16.9,120.79,2045.74
2016-07-15,LTCPLN,17.2,17.99,16.6,17.99,270.57,4659.13
2016-07-14,LTCPLN,16.5,17.5,16.5,17.2,874.13,14947.74
2016-07-13,LTCPLN,16.4,17.29,16.4,16.5,377.33,6489.72
2016-07-12,LTCPLN,17.3,18,16.12,16.4,381.86,6478.52
2016-07-11,LTCPLN,16.1,17.3,16.1,17.3,137.77,2259.82
2016-07-10,LTCPLN,17,17.34,16.1,16.1,102.38,1759.24
2016-07-09,LTCPLN,17.31,17.31,16,17,48.72,808.84
2016-07-08,LTCPLN,16.5,17.31,16.5,17.31,1.17,20.17
2016-07-07,LTCPLN,18.48,18.48,16,16.5,2061.0,35383.05
2016-07-06,LTCPLN,18.08,18.5,17.57,18.48,462.02,8334.07
2016-07-05,LTCPLN,18.1,18.1,17.76,18.08,206.88,3677.93
2016-07-04,LTCPLN,17.93,18.1,17,18.1,326.93,5830.71
2016-07-03,LTCPLN,17.8,18.02,16.78,17.93,475.52,8149.28
2016-07-02,LTCPLN,16.72,18.4,16.72,17.8,548.76,9929.54
2016-07-01,LTCPLN,16.7,17.2,16.7,16.72,367.17,6298.26
2016-06-30,LTCPLN,16.3,17.1,16.3,16.7,462.17,7815.31
2016-06-29,LTCPLN,16.2,16.98,16.2,16.3,117.29,1917.64
2016-06-28,LTCPLN,16.9,16.9,16.13,16.2,333.76,5404.7
2016-06-27,LTCPLN,16.05,17,16.05,16.9,199.59,3332.42
2016-06-26,LTCPLN,16.7,17,16,16.05,219.96,3626.81
2016-06-25,LTCPLN,16.5,17.7,16.5,16.7,808.87,13639.4
2016-06-24,LTCPLN,15.6,17.7,15.58,16.5,2237.46,38219.28
2016-06-23,LTCPLN,14.93,15.9,13.83,15.6,5626.18,81998.97
2016-06-22,LTCPLN,18.27,20.32,13.83,14.93,3506.51,56837.69
2016-06-21,LTCPLN,20.3,20.5,17.83,18.27,3793.83,70941.32
2016-06-20,LTCPLN,21.95,21.95,20.3,20.3,661.83,13761.57
2016-06-19,LTCPLN,21,21.99,20.52,21.95,537.79,11628.93
2016-06-18,LTCPLN,21.44,21.74,20.5,21,462.62,9987.34
2016-06-17,LTCPLN,22.3,24,19.7,21.44,2091.02,45447.23
2016-06-16,LTCPLN,20.42,23,20.11,22.3,2347.38,50315.43
2016-06-15,LTCPLN,20.75,21.1,19.6,20.42,930.23,18895.11
2016-06-14,LTCPLN,20.15,21.33,19.5,20.75,1516.56,30696.44
2016-06-13,LTCPLN,20.2,21.5,19.7,20.15,2511.98,51408.09
2016-06-12,LTCPLN,19.4,21.32,18.7,20.2,3351.54,67768.23
2016-06-11,LTCPLN,18.82,19.4,18.52,19.4,425.37,8133.09
2016-06-10,LTCPLN,18.12,18.85,18.12,18.82,304.96,5733.37
2016-06-09,LTCPLN,18.86,18.86,18.1,18.12,236.54,4331.57
2016-06-08,LTCPLN,18.6,19.15,18.32,18.86,1021.57,19130.55
2016-06-07,LTCPLN,19.02,19.89,18.32,18.6,1255.65,24086.51
2016-06-06,LTCPLN,18.3,19.55,18.3,19.02,513.36,9826.64
2016-06-05,LTCPLN,18.6,19.4,18.3,18.3,164.18,3036.3
2016-06-04,LTCPLN,19,19.5,18.6,18.6,194.35,3706.34
2016-06-03,LTCPLN,18.48,19.2,18.35,19,719.82,13476.92
2016-06-02,LTCPLN,18.6,18.6,18.1,18.48,407.76,7464.04
2016-06-01,LTCPLN,18.49,18.6,18,18.6,621.32,11436.36
2016-05-31,LTCPLN,18,18.5,17.59,18.49,930.42,16804.46
2016-05-30,LTCPLN,17.31,18.5,17.31,18,1423.74,26087.4
2016-05-29,LTCPLN,17.5,18.7,17.31,17.31,908.28,16342.36
2016-05-28,LTCPLN,17.69,19.23,17.31,17.5,1859.67,33326.2
2016-05-27,LTCPLN,16.15,18.35,16.15,17.69,5237.81,92300.39
2016-05-26,LTCPLN,15.88,16.21,15.6,16.15,492.6,7946.39
2016-05-25,LTCPLN,15.61,15.9,15.6,15.88,672.23,10592.18
2016-05-24,LTCPLN,15.43,15.8,15.3,15.61,730.87,11338.37
2016-05-23,LTCPLN,15.55,15.8,15.4,15.43,893.7,13925.08
2016-05-22,LTCPLN,15.75,15.75,15.18,15.55,342.24,5315.75
