Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume HVN,Volume BTC
2018-06-25 11-PM,HVNBTC,7.15e-06,7.22e-06,7.13e-06,7.22e-06,9840.0,0.07095
2018-06-25 10-PM,HVNBTC,7.15e-06,7.15e-06,7.15e-06,7.15e-06,0.0,0.0
2018-06-25 09-PM,HVNBTC,7.04e-06,7.15e-06,6.95e-06,7.15e-06,30350.0,0.2123
2018-06-25 08-PM,HVNBTC,7.02e-06,7.22e-06,7.02e-06,7.04e-06,200.0,0.001427
2018-06-25 07-PM,HVNBTC,7.01e-06,7.02e-06,7.01e-06,7.02e-06,920.0,0.006458
2018-06-25 06-PM,HVNBTC,7.16e-06,7.16e-06,7.01e-06,7.01e-06,140.0,0.0009821
2018-06-25 05-PM,HVNBTC,7.16e-06,7.16e-06,7.16e-06,7.16e-06,0.0,0.0
2018-06-25 04-PM,HVNBTC,7.0e-06,7.16e-06,7.0e-06,7.16e-06,120.0,0.0008559
2018-06-25 03-PM,HVNBTC,7.24e-06,7.24e-06,7.0e-06,7.0e-06,1000.0,0.007043
2018-06-25 02-PM,HVNBTC,7.24e-06,7.24e-06,7.24e-06,7.24e-06,0.0,0.0
2018-06-25 01-PM,HVNBTC,7.13e-06,7.24e-06,7.13e-06,7.24e-06,30600.0,0.2214
2018-06-25 12-PM,HVNBTC,7.14e-06,7.14e-06,7.0e-06,7.13e-06,6800.0,0.04825
2018-06-25 11-AM,HVNBTC,7.13e-06,7.14e-06,7.12e-06,7.14e-06,220.0,0.001568
2018-06-25 10-AM,HVNBTC,6.97e-06,7.13e-06,6.97e-06,7.13e-06,570.0,0.004047
2018-06-25 09-AM,HVNBTC,6.97e-06,6.97e-06,6.97e-06,6.97e-06,200.0,0.001394
2018-06-25 08-AM,HVNBTC,6.97e-06,6.97e-06,6.97e-06,6.97e-06,0.0,0.0
2018-06-25 07-AM,HVNBTC,6.97e-06,6.97e-06,6.97e-06,6.97e-06,0.0,0.0
2018-06-25 06-AM,HVNBTC,6.98e-06,6.98e-06,6.97e-06,6.97e-06,1590.0,0.01108
2018-06-25 05-AM,HVNBTC,6.97e-06,7.02e-06,6.97e-06,6.98e-06,680.0,0.004747
2018-06-25 04-AM,HVNBTC,6.97e-06,6.97e-06,6.97e-06,6.97e-06,0.0,0.0
2018-06-25 03-AM,HVNBTC,6.97e-06,6.97e-06,6.97e-06,6.97e-06,1010.0,0.00704
2018-06-25 02-AM,HVNBTC,6.86e-06,6.97e-06,6.86e-06,6.97e-06,120.0,0.0008364
2018-06-25 01-AM,HVNBTC,6.86e-06,6.86e-06,6.86e-06,6.86e-06,0.0,0.0
2018-06-25 12-AM,HVNBTC,6.86e-06,6.86e-06,6.86e-06,6.86e-06,0.0,0.0
2018-06-24 11-PM,HVNBTC,6.86e-06,6.86e-06,6.86e-06,6.86e-06,0.0,0.0
2018-06-24 10-PM,HVNBTC,7.29e-06,7.29e-06,6.86e-06,6.86e-06,42670.0,0.2935
2018-06-24 09-PM,HVNBTC,7.29e-06,7.29e-06,7.29e-06,7.29e-06,0.0,0.0
2018-06-24 08-PM,HVNBTC,7.0e-06,7.29e-06,7.0e-06,7.29e-06,470.0,0.003374
2018-06-24 07-PM,HVNBTC,7.06e-06,7.07e-06,7.0e-06,7.0e-06,5960.0,0.04178
2018-06-24 06-PM,HVNBTC,7.23e-06,7.29e-06,6.85e-06,7.06e-06,37790.0,0.2641
2018-06-24 05-PM,HVNBTC,7.2e-06,7.24e-06,7.19e-06,7.23e-06,1180.0,0.008529
2018-06-24 04-PM,HVNBTC,7.11e-06,7.44e-06,6.95e-06,7.2e-06,131550.0,0.921
2018-06-24 03-PM,HVNBTC,7.27e-06,7.33e-06,7.11e-06,7.11e-06,76390.0,0.5469
2018-06-24 02-PM,HVNBTC,7.28e-06,7.3e-06,7.27e-06,7.27e-06,2040.0,0.01485
2018-06-24 01-PM,HVNBTC,7.27e-06,7.28e-06,7.27e-06,7.28e-06,10.0,7.28e-05
2018-06-24 12-PM,HVNBTC,7.39e-06,7.39e-06,7.27e-06,7.27e-06,160.0,0.001168
2018-06-24 11-AM,HVNBTC,7.38e-06,7.45e-06,7.28e-06,7.39e-06,4310.0,0.03179
2018-06-24 10-AM,HVNBTC,7.37e-06,7.38e-06,7.26e-06,7.38e-06,2540.0,0.01866
2018-06-24 09-AM,HVNBTC,7.25e-06,7.37e-06,7.25e-06,7.37e-06,5330.0,0.03928
2018-06-24 08-AM,HVNBTC,7.54e-06,7.54e-06,7.25e-06,7.25e-06,52670.0,0.386
2018-06-24 07-AM,HVNBTC,7.54e-06,7.54e-06,7.54e-06,7.54e-06,0.0,0.0
2018-06-24 06-AM,HVNBTC,7.43e-06,7.54e-06,7.43e-06,7.54e-06,11330.0,0.08448
2018-06-24 05-AM,HVNBTC,7.66e-06,7.66e-06,7.43e-06,7.43e-06,310.0,0.002309
2018-06-24 04-AM,HVNBTC,7.51e-06,7.66e-06,7.51e-06,7.66e-06,20.0,0.0001532
2018-06-24 03-AM,HVNBTC,7.52e-06,7.52e-06,7.51e-06,7.51e-06,80.0,0.0006008
2018-06-24 02-AM,HVNBTC,7.72e-06,7.72e-06,7.52e-06,7.52e-06,2260.0,0.01741
2018-06-24 01-AM,HVNBTC,7.72e-06,7.72e-06,7.53e-06,7.72e-06,50.0,0.000382
2018-06-24 12-AM,HVNBTC,7.53e-06,7.72e-06,7.53e-06,7.72e-06,80.0,0.000617
2018-06-23 11-PM,HVNBTC,7.56e-06,7.72e-06,7.53e-06,7.53e-06,51920.0,0.3923
2018-06-23 10-PM,HVNBTC,7.47e-06,7.75e-06,7.47e-06,7.56e-06,172550.0,1.29
2018-06-23 09-PM,HVNBTC,7.48e-06,7.48e-06,7.46e-06,7.47e-06,2640.0,0.01971
2018-06-23 08-PM,HVNBTC,7.47e-06,7.48e-06,7.44e-06,7.48e-06,8340.0,0.06216
2018-06-23 07-PM,HVNBTC,7.45e-06,7.47e-06,7.45e-06,7.47e-06,7570.0,0.05649
2018-06-23 06-PM,HVNBTC,7.3e-06,7.45e-06,7.29e-06,7.45e-06,21980.0,0.1614
2018-06-23 05-PM,HVNBTC,7.35e-06,7.35e-06,7.24e-06,7.3e-06,86820.0,0.6312
2018-06-23 04-PM,HVNBTC,7.51e-06,7.51e-06,7.35e-06,7.35e-06,410.0,0.003014
2018-06-23 03-PM,HVNBTC,7.51e-06,7.51e-06,7.51e-06,7.51e-06,0.0,0.0
2018-06-23 02-PM,HVNBTC,7.54e-06,7.54e-06,7.4e-06,7.51e-06,550.0,0.004076
2018-06-23 01-PM,HVNBTC,7.48e-06,7.54e-06,7.4e-06,7.54e-06,570.0,0.004239
2018-06-23 12-PM,HVNBTC,7.28e-06,7.48e-06,7.28e-06,7.48e-06,36350.0,0.2719
2018-06-23 11-AM,HVNBTC,7.28e-06,7.28e-06,7.28e-06,7.28e-06,0.0,0.0
2018-06-23 10-AM,HVNBTC,7.28e-06,7.28e-06,7.28e-06,7.28e-06,0.0,0.0
2018-06-23 09-AM,HVNBTC,7.42e-06,7.42e-06,7.28e-06,7.28e-06,730.0,0.005321
2018-06-23 08-AM,HVNBTC,7.21e-06,7.51e-06,7.17e-06,7.42e-06,13100.0,0.09659
2018-06-23 07-AM,HVNBTC,7.23e-06,7.23e-06,7.17e-06,7.21e-06,280.0,0.002014
2018-06-23 06-AM,HVNBTC,7.18e-06,7.52e-06,7.18e-06,7.23e-06,51740.0,0.3832
2018-06-23 05-AM,HVNBTC,7.21e-06,7.28e-06,7.18e-06,7.18e-06,2580.0,0.01872
2018-06-23 04-AM,HVNBTC,7.26e-06,7.26e-06,7.2e-06,7.21e-06,5590.0,0.04025
2018-06-23 03-AM,HVNBTC,7.38e-06,7.38e-06,7.26e-06,7.26e-06,120.0,0.0008712
2018-06-23 02-AM,HVNBTC,7.29e-06,7.38e-06,7.2e-06,7.38e-06,32740.0,0.2371
2018-06-23 01-AM,HVNBTC,7.44e-06,7.44e-06,7.1e-06,7.29e-06,37960.0,0.2746
2018-06-23 12-AM,HVNBTC,7.44e-06,7.44e-06,7.44e-06,7.44e-06,0.0,0.0
2018-06-22 11-PM,HVNBTC,7.3e-06,7.44e-06,7.3e-06,7.44e-06,910.0,0.00677
2018-06-22 10-PM,HVNBTC,7.35e-06,7.35e-06,7.29e-06,7.3e-06,710.0,0.005181
2018-06-22 09-PM,HVNBTC,7.6e-06,7.6e-06,7.35e-06,7.35e-06,19460.0,0.1454
2018-06-22 08-PM,HVNBTC,7.24e-06,7.6e-06,7.24e-06,7.6e-06,10310.0,0.07764
2018-06-22 07-PM,HVNBTC,7.21e-06,7.37e-06,7.21e-06,7.24e-06,1530.0,0.01119
2018-06-22 06-PM,HVNBTC,7.23e-06,7.36e-06,7.21e-06,7.21e-06,2690.0,0.01975
2018-06-22 05-PM,HVNBTC,7.18e-06,7.35e-06,7.18e-06,7.23e-06,57770.0,0.4193
2018-06-22 04-PM,HVNBTC,7.56e-06,7.59e-06,7.18e-06,7.18e-06,120120.0,0.8679
2018-06-22 03-PM,HVNBTC,7.56e-06,7.56e-06,7.3e-06,7.56e-06,40840.0,0.3018
2018-06-22 02-PM,HVNBTC,7.75e-06,7.77e-06,7.48e-06,7.56e-06,6710.0,0.05107
2018-06-22 01-PM,HVNBTC,7.74e-06,7.95e-06,7.74e-06,7.75e-06,4040.0,0.03207
2018-06-22 12-PM,HVNBTC,7.38e-06,7.93e-06,7.33e-06,7.74e-06,51100.0,0.3941
2018-06-22 11-AM,HVNBTC,7.66e-06,7.78e-06,7.21e-06,7.38e-06,221020.0,1.64
2018-06-22 10-AM,HVNBTC,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0,0.0
2018-06-22 09-AM,HVNBTC,7.95e-06,7.95e-06,7.66e-06,7.66e-06,3110.0,0.02383
2018-06-22 08-AM,HVNBTC,7.6e-06,7.95e-06,7.6e-06,7.95e-06,60000.0,0.4732
2018-06-22 07-AM,HVNBTC,7.68e-06,7.74e-06,7.52e-06,7.6e-06,15210.0,0.116
2018-06-22 06-AM,HVNBTC,7.81e-06,7.82e-06,7.68e-06,7.68e-06,13520.0,0.1041
2018-06-22 05-AM,HVNBTC,7.83e-06,8.0e-06,7.81e-06,7.81e-06,55830.0,0.4435
2018-06-22 04-AM,HVNBTC,8.17e-06,8.17e-06,7.83e-06,7.83e-06,6750.0,0.05369
2018-06-22 03-AM,HVNBTC,8.15e-06,8.17e-06,7.93e-06,8.17e-06,13540.0,0.1078
2018-06-22 02-AM,HVNBTC,7.93e-06,8.15e-06,7.93e-06,8.15e-06,17220.0,0.1372
2018-06-22 01-AM,HVNBTC,8.17e-06,8.3e-06,7.93e-06,7.93e-06,43720.0,0.351
2018-06-22 12-AM,HVNBTC,8.16e-06,8.3e-06,8.16e-06,8.17e-06,37260.0,0.3091
2018-06-21 11-PM,HVNBTC,8.05e-06,8.16e-06,8.05e-06,8.16e-06,12110.0,0.0987
2018-06-21 10-PM,HVNBTC,8.11e-06,8.3e-06,8.05e-06,8.05e-06,20300.0,0.165
2018-06-21 09-PM,HVNBTC,8.2e-06,8.2e-06,7.99e-06,8.11e-06,19460.0,0.1572
2018-06-21 08-PM,HVNBTC,8.01e-06,8.3e-06,8.01e-06,8.2e-06,34620.0,0.2821
2018-06-21 07-PM,HVNBTC,8.21e-06,8.21e-06,8.0e-06,8.01e-06,18200.0,0.146
2018-06-21 06-PM,HVNBTC,8.29e-06,8.45e-06,8.0e-06,8.21e-06,235500.0,1.9
2018-06-21 05-PM,HVNBTC,8.23e-06,8.46e-06,8.08e-06,8.29e-06,112600.0,0.9261
2018-06-21 04-PM,HVNBTC,7.99e-06,8.3e-06,7.99e-06,8.23e-06,206730.0,1.67
2018-06-21 03-PM,HVNBTC,7.73e-06,8.12e-06,7.65e-06,7.99e-06,235320.0,1.85
2018-06-21 02-PM,HVNBTC,7.33e-06,8.12e-06,7.33e-06,7.73e-06,102640.0,0.8005
2018-06-21 01-PM,HVNBTC,7.63e-06,7.72e-06,7.32e-06,7.33e-06,91850.0,0.6809
2018-06-21 12-PM,HVNBTC,7.2e-06,8.19e-06,7.19e-06,7.63e-06,270830.0,2.11
2018-06-21 11-AM,HVNBTC,7.12e-06,7.2e-06,6.96e-06,7.2e-06,36350.0,0.2606
2018-06-21 10-AM,HVNBTC,7.12e-06,7.12e-06,7.12e-06,7.12e-06,510.0,0.003631
2018-06-21 09-AM,HVNBTC,7.04e-06,7.12e-06,7.04e-06,7.12e-06,770.0,0.00546
2018-06-21 08-AM,HVNBTC,6.76e-06,7.19e-06,6.76e-06,7.04e-06,14439630.0,97.91
2018-06-21 07-AM,HVNBTC,6.82e-06,6.82e-06,6.76e-06,6.76e-06,11820.0,0.08042
2018-06-21 06-AM,HVNBTC,6.91e-06,6.91e-06,6.74e-06,6.82e-06,4840.0,0.03279
2018-06-21 05-AM,HVNBTC,6.71e-06,7.01e-06,6.7e-06,6.91e-06,15580.0,0.1072
2018-06-21 04-AM,HVNBTC,7.11e-06,7.11e-06,6.71e-06,6.71e-06,15380.0,0.1061
2018-06-21 03-AM,HVNBTC,7.11e-06,7.11e-06,7.11e-06,7.11e-06,0.0,0.0
2018-06-21 02-AM,HVNBTC,7.11e-06,7.11e-06,7.11e-06,7.11e-06,0.0,0.0
2018-06-21 01-AM,HVNBTC,7.06e-06,7.12e-06,6.93e-06,7.11e-06,48690.0,0.3405
2018-06-21 12-AM,HVNBTC,7.06e-06,7.06e-06,7.06e-06,7.06e-06,0.0,0.0
2018-06-20 11-PM,HVNBTC,7.16e-06,7.2e-06,7.06e-06,7.06e-06,66800.0,0.4735
2018-06-20 10-PM,HVNBTC,7.21e-06,7.22e-06,7.16e-06,7.16e-06,880.0,0.006319
2018-06-20 09-PM,HVNBTC,7.21e-06,7.21e-06,7.21e-06,7.21e-06,0.0,0.0
2018-06-20 08-PM,HVNBTC,7.18e-06,7.22e-06,7.18e-06,7.21e-06,3930.0,0.02836
2018-06-20 07-PM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-20 06-PM,HVNBTC,7.2e-06,7.27e-06,7.18e-06,7.18e-06,40430.0,0.2907
2018-06-20 05-PM,HVNBTC,7.42e-06,7.42e-06,7.2e-06,7.2e-06,30430.0,0.2216
2018-06-20 04-PM,HVNBTC,7.19e-06,7.42e-06,7.19e-06,7.42e-06,4670.0,0.03378
2018-06-20 03-PM,HVNBTC,7.58e-06,7.58e-06,7.19e-06,7.19e-06,70720.0,0.517
2018-06-20 02-PM,HVNBTC,7.59e-06,7.59e-06,7.5e-06,7.58e-06,41890.0,0.3156
2018-06-20 01-PM,HVNBTC,7.51e-06,7.6e-06,7.43e-06,7.59e-06,2960.0,0.02233
2018-06-20 12-PM,HVNBTC,7.36e-06,7.58e-06,7.36e-06,7.51e-06,2501280.0,18.73
2018-06-20 11-AM,HVNBTC,7.59e-06,7.59e-06,7.36e-06,7.36e-06,100.0,0.0007366
2018-06-20 10-AM,HVNBTC,7.38e-06,7.59e-06,7.38e-06,7.59e-06,64230.0,0.4805
2018-06-20 09-AM,HVNBTC,7.38e-06,7.38e-06,7.32e-06,7.38e-06,30.0,0.0002208
2018-06-20 08-AM,HVNBTC,7.01e-06,7.41e-06,7.01e-06,7.38e-06,17680.0,0.1284
2018-06-20 07-AM,HVNBTC,7.21e-06,7.31e-06,6.93e-06,7.01e-06,41340.0,0.299
2018-06-20 06-AM,HVNBTC,6.94e-06,7.22e-06,6.79e-06,7.21e-06,96260.0,0.672
2018-06-20 05-AM,HVNBTC,6.63e-06,6.94e-06,6.62e-06,6.94e-06,20773300.0,144.16
2018-06-20 04-AM,HVNBTC,6.64e-06,6.64e-06,6.63e-06,6.63e-06,110.0,0.0007293
2018-06-20 03-AM,HVNBTC,6.86e-06,6.9e-06,6.64e-06,6.64e-06,30870.0,0.2067
2018-06-20 02-AM,HVNBTC,6.86e-06,6.86e-06,6.86e-06,6.86e-06,0.0,0.0
2018-06-20 01-AM,HVNBTC,7.0e-06,7.0e-06,6.86e-06,6.86e-06,500.0,0.003487
2018-06-20 12-AM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,0.0,0.0
2018-06-19 11-PM,HVNBTC,6.85e-06,7.0e-06,6.85e-06,7.0e-06,770.0,0.005383
2018-06-19 10-PM,HVNBTC,6.97e-06,6.99e-06,6.85e-06,6.85e-06,3420.0,0.02388
2018-06-19 09-PM,HVNBTC,6.99e-06,6.99e-06,6.96e-06,6.97e-06,190.0,0.001324
2018-06-19 08-PM,HVNBTC,6.99e-06,6.99e-06,6.99e-06,6.99e-06,0.0,0.0
2018-06-19 07-PM,HVNBTC,6.8e-06,6.99e-06,6.8e-06,6.99e-06,27440.0,0.1914
2018-06-19 06-PM,HVNBTC,6.99e-06,6.99e-06,6.8e-06,6.8e-06,16060.0,0.1096
2018-06-19 05-PM,HVNBTC,6.83e-06,6.99e-06,6.83e-06,6.99e-06,210.0,0.001468
2018-06-19 04-PM,HVNBTC,6.99e-06,6.99e-06,6.83e-06,6.83e-06,5710.0,0.03921
2018-06-19 03-PM,HVNBTC,6.91e-06,6.99e-06,6.91e-06,6.99e-06,410.0,0.002866
2018-06-19 02-PM,HVNBTC,6.91e-06,6.91e-06,6.91e-06,6.91e-06,0.0,0.0
2018-06-19 01-PM,HVNBTC,6.98e-06,7.0e-06,6.91e-06,6.91e-06,134380.0,0.9406
2018-06-19 12-PM,HVNBTC,6.89e-06,6.99e-06,6.89e-06,6.98e-06,5310.0,0.037
2018-06-19 11-AM,HVNBTC,7.0e-06,7.0e-06,6.89e-06,6.89e-06,60.0,0.0004134
2018-06-19 10-AM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,70.0,0.00049
2018-06-19 09-AM,HVNBTC,6.95e-06,7.0e-06,6.95e-06,7.0e-06,19359040.0,134.98
2018-06-19 08-AM,HVNBTC,6.95e-06,6.95e-06,6.95e-06,6.95e-06,0.0,0.0
2018-06-19 07-AM,HVNBTC,6.95e-06,6.95e-06,6.95e-06,6.95e-06,0.0,0.0
2018-06-19 06-AM,HVNBTC,6.99e-06,6.99e-06,6.65e-06,6.95e-06,180.0,0.001219
2018-06-19 05-AM,HVNBTC,6.58e-06,6.99e-06,6.58e-06,6.99e-06,11430.0,0.07924
2018-06-19 04-AM,HVNBTC,6.8e-06,6.8e-06,6.58e-06,6.58e-06,580.0,0.003831
2018-06-19 03-AM,HVNBTC,6.8e-06,6.8e-06,6.8e-06,6.8e-06,0.0,0.0
2018-06-19 02-AM,HVNBTC,6.8e-06,6.8e-06,6.8e-06,6.8e-06,0.0,0.0
2018-06-19 01-AM,HVNBTC,6.57e-06,6.8e-06,6.57e-06,6.8e-06,1280.0,0.008704
2018-06-19 12-AM,HVNBTC,6.57e-06,6.57e-06,6.57e-06,6.57e-06,0.0,0.0
2018-06-18 11-PM,HVNBTC,6.57e-06,6.57e-06,6.57e-06,6.57e-06,0.0,0.0
2018-06-18 10-PM,HVNBTC,6.57e-06,6.57e-06,6.57e-06,6.57e-06,0.0,0.0
2018-06-18 09-PM,HVNBTC,6.77e-06,6.8e-06,6.57e-06,6.57e-06,11450.0,0.07558
2018-06-18 08-PM,HVNBTC,6.75e-06,6.77e-06,6.75e-06,6.77e-06,46040.0,0.3108
2018-06-18 07-PM,HVNBTC,6.63e-06,6.81e-06,6.63e-06,6.75e-06,1530.0,0.01033
2018-06-18 06-PM,HVNBTC,6.72e-06,6.83e-06,6.56e-06,6.63e-06,83470.0,0.556
2018-06-18 05-PM,HVNBTC,6.71e-06,6.74e-06,6.71e-06,6.72e-06,1280.0,0.008602
2018-06-18 04-PM,HVNBTC,6.55e-06,6.88e-06,6.55e-06,6.71e-06,17500.0,0.1199
2018-06-18 03-PM,HVNBTC,6.77e-06,6.78e-06,6.55e-06,6.55e-06,38400.0,0.2589
2018-06-18 02-PM,HVNBTC,6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0
2018-06-18 01-PM,HVNBTC,6.76e-06,6.79e-06,6.76e-06,6.77e-06,2360.0,0.01599
2018-06-18 12-PM,HVNBTC,6.9e-06,6.9e-06,6.76e-06,6.76e-06,10350.0,0.0701
2018-06-18 11-AM,HVNBTC,6.77e-06,6.9e-06,6.77e-06,6.9e-06,2660.0,0.01821
2018-06-18 10-AM,HVNBTC,6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0
2018-06-18 09-AM,HVNBTC,6.99e-06,6.99e-06,6.77e-06,6.77e-06,11400.0,0.07721
2018-06-18 08-AM,HVNBTC,7.0e-06,7.0e-06,6.81e-06,6.99e-06,50.0,0.0003457
2018-06-18 07-AM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,0.0,0.0
2018-06-18 06-AM,HVNBTC,6.78e-06,7.0e-06,6.78e-06,7.0e-06,9940.0,0.06952
2018-06-18 05-AM,HVNBTC,6.78e-06,6.78e-06,6.78e-06,6.78e-06,0.0,0.0
2018-06-18 04-AM,HVNBTC,6.99e-06,6.99e-06,6.78e-06,6.78e-06,2880.0,0.01954
2018-06-18 03-AM,HVNBTC,6.99e-06,6.99e-06,6.99e-06,6.99e-06,0.0,0.0
2018-06-18 02-AM,HVNBTC,6.99e-06,6.99e-06,6.99e-06,6.99e-06,0.0,0.0
2018-06-18 01-AM,HVNBTC,7.0e-06,7.0e-06,6.99e-06,6.99e-06,530.0,0.003705
2018-06-18 12-AM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,0.0,0.0
2018-06-17 11-PM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,0.0,0.0
2018-06-17 10-PM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,41430.0,0.29
2018-06-17 09-PM,HVNBTC,6.99e-06,7.0e-06,6.99e-06,7.0e-06,3350.0,0.02344
2018-06-17 08-PM,HVNBTC,7.0e-06,7.0e-06,6.99e-06,6.99e-06,100.0,0.000699
2018-06-17 07-PM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,0.0,0.0
2018-06-17 06-PM,HVNBTC,7.0e-06,7.0e-06,7.0e-06,7.0e-06,0.0,0.0
2018-06-17 05-PM,HVNBTC,6.86e-06,7.0e-06,6.86e-06,7.0e-06,10450.0,0.07304
2018-06-17 04-PM,HVNBTC,6.86e-06,6.86e-06,6.86e-06,6.86e-06,0.0,0.0
2018-06-17 03-PM,HVNBTC,6.9e-06,6.9e-06,6.84e-06,6.86e-06,4500.0,0.03086
2018-06-17 02-PM,HVNBTC,6.97e-06,6.97e-06,6.9e-06,6.9e-06,6700.0,0.04655
2018-06-17 01-PM,HVNBTC,6.7e-06,6.97e-06,6.7e-06,6.97e-06,34610.0,0.2335
2018-06-17 12-PM,HVNBTC,7.04e-06,7.04e-06,6.7e-06,6.7e-06,22340.0,0.1513
2018-06-17 11-AM,HVNBTC,7.37e-06,7.37e-06,7.04e-06,7.04e-06,2590.0,0.01831
2018-06-17 10-AM,HVNBTC,7.37e-06,7.37e-06,7.37e-06,7.37e-06,0.0,0.0
2018-06-17 09-AM,HVNBTC,7.37e-06,7.37e-06,7.37e-06,7.37e-06,0.0,0.0
2018-06-17 08-AM,HVNBTC,7.34e-06,7.37e-06,7.34e-06,7.37e-06,4740.0,0.03493
2018-06-17 07-AM,HVNBTC,7.34e-06,7.34e-06,7.34e-06,7.34e-06,0.0,0.0
2018-06-17 06-AM,HVNBTC,6.5e-06,7.34e-06,6.5e-06,7.34e-06,80.0,0.0005714
2018-06-17 05-AM,HVNBTC,6.5e-06,6.5e-06,6.5e-06,6.5e-06,0.0,0.0
2018-06-17 04-AM,HVNBTC,7.4e-06,7.4e-06,6.5e-06,6.5e-06,121460.0,0.8395
2018-06-17 03-AM,HVNBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-06-17 02-AM,HVNBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-06-17 01-AM,HVNBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-06-17 12-AM,HVNBTC,7.4e-06,7.4e-06,7.4e-06,7.4e-06,0.0,0.0
2018-06-16 11-PM,HVNBTC,7.39e-06,7.4e-06,7.36e-06,7.4e-06,340.0,0.002512
2018-06-16 10-PM,HVNBTC,7.39e-06,7.39e-06,7.39e-06,7.39e-06,0.0,0.0
2018-06-16 09-PM,HVNBTC,7.26e-06,7.39e-06,7.26e-06,7.39e-06,50.0,0.0003666
2018-06-16 08-PM,HVNBTC,7.21e-06,7.26e-06,7.2e-06,7.26e-06,18060.0,0.1301
2018-06-16 07-PM,HVNBTC,7.2e-06,7.21e-06,7.2e-06,7.21e-06,90.0,0.0006489
2018-06-16 06-PM,HVNBTC,7.4e-06,7.4e-06,7.2e-06,7.2e-06,50.0,0.0003604
2018-06-16 05-PM,HVNBTC,7.18e-06,7.4e-06,7.18e-06,7.4e-06,1190.0,0.008683
2018-06-16 04-PM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-16 03-PM,HVNBTC,7.18e-06,7.19e-06,7.18e-06,7.18e-06,5000.0,0.0359
2018-06-16 02-PM,HVNBTC,7.19e-06,7.19e-06,7.18e-06,7.18e-06,20.0,0.0001437
2018-06-16 01-PM,HVNBTC,7.18e-06,7.19e-06,7.18e-06,7.19e-06,160.0,0.00115
2018-06-16 12-PM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-16 11-AM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-16 10-AM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-16 09-AM,HVNBTC,7.2e-06,7.22e-06,7.18e-06,7.18e-06,2520.0,0.01814
2018-06-16 08-AM,HVNBTC,7.28e-06,7.28e-06,7.18e-06,7.2e-06,11850.0,0.08516
2018-06-16 07-AM,HVNBTC,7.38e-06,7.38e-06,7.28e-06,7.28e-06,10.0,7.28e-05
2018-06-16 06-AM,HVNBTC,7.38e-06,7.38e-06,7.38e-06,7.38e-06,0.0,0.0
2018-06-16 05-AM,HVNBTC,7.18e-06,7.39e-06,7.18e-06,7.38e-06,9980.0,0.07372
2018-06-16 04-AM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-16 03-AM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-06-16 02-AM,HVNBTC,7.18e-06,7.19e-06,7.18e-06,7.18e-06,20240.0,0.1453
2018-06-16 01-AM,HVNBTC,7.49e-06,7.49e-06,7.18e-06,7.18e-06,80.0,0.0005751
2018-06-16 12-AM,HVNBTC,7.49e-06,7.49e-06,7.49e-06,7.49e-06,0.0,0.0
2018-06-15 11-PM,HVNBTC,7.67e-06,7.67e-06,7.1e-06,7.49e-06,45190.0,0.3253
2018-06-15 10-PM,HVNBTC,7.32e-06,7.67e-06,7.3e-06,7.67e-06,950.0,0.007057
2018-06-15 09-PM,HVNBTC,7.32e-06,7.32e-06,7.32e-06,7.32e-06,0.0,0.0
2018-06-15 08-PM,HVNBTC,7.32e-06,7.32e-06,7.32e-06,7.32e-06,0.0,0.0
2018-06-15 07-PM,HVNBTC,7.3e-06,7.36e-06,7.3e-06,7.32e-06,2200.0,0.01611
2018-06-15 06-PM,HVNBTC,7.3e-06,7.3e-06,7.3e-06,7.3e-06,0.0,0.0
2018-06-15 05-PM,HVNBTC,7.52e-06,7.54e-06,7.28e-06,7.3e-06,16540.0,0.1237
