Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume PLN
2018-05-02 11-PM,LTCPLN,527.5,527.5,527.5,527.5,0.0,0.0
2018-05-02 10-PM,LTCPLN,534.5,534.5,527.5,527.5,0.1809,95.41
2018-05-02 09-PM,LTCPLN,518.5,534.5,518.5,534.5,8.21,4377.04
2018-05-02 08-PM,LTCPLN,518.3,528,518.3,518.5,6.99,3668.3
2018-05-02 07-PM,LTCPLN,528,528.01,518.3,518.3,24.43,12894.75
2018-05-02 06-PM,LTCPLN,529.2,535,518,528,12.57,6626.77
2018-05-02 05-PM,LTCPLN,517.02,529.2,517.02,529.2,2.64,1385.34
2018-05-02 04-PM,LTCPLN,527.85,535,517.02,517.02,62.96,33281.39
2018-05-02 03-PM,LTCPLN,517.02,527.85,517.02,527.85,12.42,6538.01
2018-05-02 02-PM,LTCPLN,527.89,527.9,517.02,517.02,5.96,3127.57
2018-05-02 01-PM,LTCPLN,520.56,527.89,517.01,527.89,21.37,11217.0
2018-05-02 12-PM,LTCPLN,522,527.9,520.56,520.56,8.66,4551.91
2018-05-02 11-AM,LTCPLN,519,522,517.01,522,3.83,1992.72
2018-05-02 10-AM,LTCPLN,518,519,517.01,519,8.87,4592.06
2018-05-02 09-AM,LTCPLN,518,518,518,518,0.3253,168.52
2018-05-02 08-AM,LTCPLN,518,518,518,518,1.68,870.3
2018-05-02 07-AM,LTCPLN,522.94,522.94,518,518,4.56,2361.14
2018-05-02 06-AM,LTCPLN,522.94,522.94,517.01,522.94,2.03,1053.39
2018-05-02 05-AM,LTCPLN,522.94,522.94,522.94,522.94,0.0,0.0
2018-05-02 04-AM,LTCPLN,522.94,522.94,522.94,522.94,0.0,0.0
2018-05-02 03-AM,LTCPLN,522.94,522.94,522.94,522.94,0.0,0.0
2018-05-02 02-AM,LTCPLN,522.99,522.99,517.01,522.94,1.21,625.84
2018-05-02 01-AM,LTCPLN,522.99,522.99,522.99,522.99,0.0,0.0
2018-05-02 12-AM,LTCPLN,517,522.99,517,522.99,0.03862,20.2
2018-05-01 11-PM,LTCPLN,517,517,517,517,0.0,0.0
2018-05-01 10-PM,LTCPLN,517,517,517,517,0.0,0.0
2018-05-01 09-PM,LTCPLN,519,522.99,517,517,4.03,2105.31
2018-05-01 08-PM,LTCPLN,519,519,515,519,11.54,5974.11
2018-05-01 07-PM,LTCPLN,519,519,519,519,0.0,0.0
2018-05-01 06-PM,LTCPLN,519.77,519.77,519,519,1.0,519.0
2018-05-01 05-PM,LTCPLN,515.77,519.77,508.01,519.77,5.18,2674.3
2018-05-01 04-PM,LTCPLN,504.02,515.77,504.02,515.77,14.7,7463.79
2018-05-01 03-PM,LTCPLN,510.93,510.93,504.01,504.02,26.33,13271.9
2018-05-01 02-PM,LTCPLN,510.93,510.93,510.93,510.93,0.1014,51.81
2018-05-01 01-PM,LTCPLN,504.01,510.93,504.01,510.93,5.13,2620.93
2018-05-01 12-PM,LTCPLN,515.77,515.77,504.01,504.01,22.76,11515.31
2018-05-01 11-AM,LTCPLN,519.63,519.63,515,515.77,6.05,3116.44
2018-05-01 10-AM,LTCPLN,519.62,519.63,519.62,519.63,1.81,941.47
2018-05-01 09-AM,LTCPLN,516.98,519.63,512.01,519.62,14.9,7736.5
2018-05-01 08-AM,LTCPLN,508.18,516.98,508.18,516.98,31.64,16346.66
2018-05-01 07-AM,LTCPLN,516.77,516.77,508.18,508.18,1.1,559.46
2018-05-01 06-AM,LTCPLN,508.08,516.77,508.08,516.77,1.94,992.7
2018-05-01 05-AM,LTCPLN,511,519.57,508.08,508.08,0.34,174.91
2018-05-01 04-AM,LTCPLN,511,511,511,511,0.0,0.0
2018-05-01 03-AM,LTCPLN,512.99,518.99,511,511,6.86,3511.87
2018-05-01 02-AM,LTCPLN,513,513,512.99,512.99,24.77,12704.92
2018-05-01 01-AM,LTCPLN,512,513.97,511,513,6.57,3362.74
2018-05-01 12-AM,LTCPLN,518,518,512,512,23.01,11824.38
2018-04-30 11-PM,LTCPLN,523.95,523.95,518,518,0.5394,279.44
2018-04-30 10-PM,LTCPLN,520,523.95,518,523.95,2.08,1080.12
2018-04-30 09-PM,LTCPLN,520,520,520,520,0.0,0.0
2018-04-30 08-PM,LTCPLN,517,520,517,520,2.39,1244.05
2018-04-30 07-PM,LTCPLN,523,525.5,517,517,7.76,4046.63
2018-04-30 06-PM,LTCPLN,515.51,523,515.51,523,0.762,398.53
2018-04-30 05-PM,LTCPLN,525,525,515.51,515.51,6.04,3112.58
2018-04-30 04-PM,LTCPLN,525,525,525,525,0.0,0.0
2018-04-30 03-PM,LTCPLN,515.6,525,515.6,525,0.8884,466.4
2018-04-30 02-PM,LTCPLN,515,520.98,515,515.6,5.08,2621.98
2018-04-30 01-PM,LTCPLN,519.98,525.5,515,515,10.72,5604.85
2018-04-30 12-PM,LTCPLN,513.01,519.98,511.51,519.98,14.15,7254.86
2018-04-30 11-AM,LTCPLN,513.01,513.01,513.01,513.01,5.94,3046.4
2018-04-30 10-AM,LTCPLN,513,525.5,513,513.01,52.76,27164.74
2018-04-30 09-AM,LTCPLN,518.03,518.03,511.01,513,16.91,8706.63
2018-04-30 08-AM,LTCPLN,529.03,529.03,518.03,518.03,6.53,3388.24
2018-04-30 07-AM,LTCPLN,519,529.03,518.03,529.03,1.81,950.89
2018-04-30 06-AM,LTCPLN,531,531,519,519,0.24,124.56
2018-04-30 05-AM,LTCPLN,531,531,531,531,0.0,0.0
2018-04-30 04-AM,LTCPLN,531,531,531,531,0.0,0.0
2018-04-30 03-AM,LTCPLN,531,531,531,531,0.0,0.0
2018-04-30 02-AM,LTCPLN,523,531,523,531,0.6683,354.85
2018-04-30 01-AM,LTCPLN,523,523,523,523,0.0,0.0
2018-04-30 12-AM,LTCPLN,523,523,523,523,0.0,0.0
2018-04-29 11-PM,LTCPLN,522.9,523,522.9,523,0.04992,26.11
2018-04-29 10-PM,LTCPLN,522,522.9,518,522.9,6.79,3545.09
2018-04-29 09-PM,LTCPLN,526.99,526.99,522,522,3.82,1996.18
2018-04-29 08-PM,LTCPLN,527,527,526.99,526.99,1.5,790.48
2018-04-29 07-PM,LTCPLN,526.98,527,522.01,527,3.47,1825.27
2018-04-29 06-PM,LTCPLN,522,526.98,522,526.98,1.66,874.1
2018-04-29 05-PM,LTCPLN,526.98,526.98,522,522,1.07,560.05
2018-04-29 04-PM,LTCPLN,526.98,526.98,526.98,526.98,0.04402,23.2
2018-04-29 03-PM,LTCPLN,520.13,526.98,520.13,526.98,1.99,1046.09
2018-04-29 02-PM,LTCPLN,520,526.98,520,520.13,4.44,2334.51
2018-04-29 01-PM,LTCPLN,516,520,516,520,0.1928,100.26
2018-04-29 12-PM,LTCPLN,526.99,526.99,516,516,0.6672,344.27
2018-04-29 11-AM,LTCPLN,523.5,528,516,526.99,14.3,7439.31
2018-04-29 10-AM,LTCPLN,528,528,523.5,523.5,0.8487,445.8
2018-04-29 09-AM,LTCPLN,528.02,536.73,528,528,19.99,10576.54
2018-04-29 08-AM,LTCPLN,536.73,536.73,528.02,528.02,9.98,5320.9
2018-04-29 07-AM,LTCPLN,527,536.73,527,536.73,1.15,614.09
2018-04-29 06-AM,LTCPLN,527,527,527,527,0.0,0.0
2018-04-29 05-AM,LTCPLN,527,527,527,527,0.0,0.0
2018-04-29 04-AM,LTCPLN,527,527,527,527,0.0,0.0
2018-04-29 03-AM,LTCPLN,536,536,527,527,0.07068,37.25
2018-04-29 02-AM,LTCPLN,536,536,536,536,0.0,0.0
2018-04-29 01-AM,LTCPLN,529.8,536,529.8,536,0.1203,64.48
2018-04-29 12-AM,LTCPLN,523,529.8,523,529.8,0.5809,307.0
2018-04-28 11-PM,LTCPLN,523,523,523,523,2.37,1237.46
2018-04-28 10-PM,LTCPLN,526,526,523,523,0.1339,70.04
2018-04-28 09-PM,LTCPLN,528.9,530,526,526,4.07,2150.54
2018-04-28 08-PM,LTCPLN,526,529,526,528.9,2.21,1165.93
2018-04-28 07-PM,LTCPLN,525.98,526,525.98,526,1.49,784.85
2018-04-28 06-PM,LTCPLN,520,525.98,520,525.98,0.6139,322.9
2018-04-28 05-PM,LTCPLN,520,520,520,520,0.0,0.0
2018-04-28 04-PM,LTCPLN,520,520.01,520,520,9.97,5185.96
2018-04-28 03-PM,LTCPLN,519.01,520,519.01,520,0.2,104.0
2018-04-28 02-PM,LTCPLN,524.02,526.04,519.01,519.01,4.34,2263.3
2018-04-28 01-PM,LTCPLN,524,529.69,524,524.02,2.89,1515.83
2018-04-28 12-PM,LTCPLN,522,524,515.31,524,5.16,2665.95
2018-04-28 11-AM,LTCPLN,515.36,522,515.3,522,5.1,2661.75
2018-04-28 10-AM,LTCPLN,524.7,529.99,515.31,515.36,20.23,10596.45
2018-04-28 09-AM,LTCPLN,525,525,524.7,524.7,3.87,2029.12
2018-04-28 08-AM,LTCPLN,524,530,520,525,7.65,4036.47
2018-04-28 07-AM,LTCPLN,521,524.9,515,524,3.71,1941.82
2018-04-28 06-AM,LTCPLN,508.32,521,508.32,521,0.7377,383.14
2018-04-28 05-AM,LTCPLN,508.32,508.32,508.32,508.32,0.0,0.0
2018-04-28 04-AM,LTCPLN,508.32,508.32,508.32,508.32,0.0,0.0
2018-04-28 03-AM,LTCPLN,508.32,508.32,508.32,508.32,0.0,0.0
2018-04-28 02-AM,LTCPLN,508.32,508.32,508.32,508.32,0.0,0.0
2018-04-28 01-AM,LTCPLN,508.32,508.32,508.32,508.32,0.0,0.0
2018-04-28 12-AM,LTCPLN,508.03,508.32,508.03,508.32,0.1967,100.0
2018-04-27 11-PM,LTCPLN,513.89,513.89,508.03,508.03,2.03,1031.41
2018-04-27 10-PM,LTCPLN,512.6,513.89,512.6,513.89,13.59,6981.7
2018-04-27 09-PM,LTCPLN,511,519.8,510,512.6,8.83,4505.77
2018-04-27 08-PM,LTCPLN,520.02,520.99,510,511,22.66,11761.84
2018-04-27 07-PM,LTCPLN,528,528,520.02,520.02,20.35,10606.11
2018-04-27 06-PM,LTCPLN,521,528,521,528,10.82,5709.2
2018-04-27 05-PM,LTCPLN,528,528,521,521,7.68,4024.4
2018-04-27 04-PM,LTCPLN,528,528,527,528,1.38,726.39
2018-04-27 03-PM,LTCPLN,522,528,522,528,16.97,8923.23
2018-04-27 02-PM,LTCPLN,516.56,522,516.56,522,3.26,1698.16
2018-04-27 01-PM,LTCPLN,526,530,516.56,516.56,11.17,5788.75
2018-04-27 12-PM,LTCPLN,533.8,533.8,521.01,526,17.75,9371.54
2018-04-27 11-AM,LTCPLN,531.01,535.17,527.12,533.8,32.55,17300.88
2018-04-27 10-AM,LTCPLN,528,534,528,531.01,14.05,7498.87
2018-04-27 09-AM,LTCPLN,526.1,533.99,526.1,528,1.18,626.52
2018-04-27 08-AM,LTCPLN,515,527.23,515,526.1,7.91,4163.59
2018-04-27 07-AM,LTCPLN,516,516,515,515,17.64,9085.45
2018-04-27 06-AM,LTCPLN,522,522,516,516,3.5,1824.54
2018-04-27 05-AM,LTCPLN,513.02,532.97,513.02,522,4.56,2390.99
2018-04-27 04-AM,LTCPLN,513.02,513.02,513.02,513.02,7.29,3740.25
2018-04-27 03-AM,LTCPLN,513.02,513.02,513.02,513.02,0.0,0.0
2018-04-27 02-AM,LTCPLN,535,535,513.02,513.02,4.33,2222.0
2018-04-27 01-AM,LTCPLN,535,535,535,535,0.0,0.0
2018-04-27 12-AM,LTCPLN,535,535,535,535,0.0,0.0
2018-04-26 11-PM,LTCPLN,535,535,535,535,0.0,0.0
2018-04-26 10-PM,LTCPLN,522,535,512,535,6.14,3246.07
2018-04-26 09-PM,LTCPLN,525,539.99,507.01,522,26.66,13581.16
2018-04-26 08-PM,LTCPLN,505,540.99,505,525,29.77,15564.65
2018-04-26 07-PM,LTCPLN,512,512,505,505,2.99,1528.07
2018-04-26 06-PM,LTCPLN,507,512,507,512,3.88,1988.28
2018-04-26 05-PM,LTCPLN,511.89,511.89,507,507,0.2734,139.88
2018-04-26 04-PM,LTCPLN,507.24,511.89,500,511.89,17.59,8939.99
2018-04-26 03-PM,LTCPLN,507.24,509.9,499.03,507.24,7.05,3571.34
2018-04-26 02-PM,LTCPLN,502,510.5,502,507.24,0.2606,132.5
2018-04-26 01-PM,LTCPLN,507,511.91,501,502,7.66,3898.78
2018-04-26 12-PM,LTCPLN,499,507,499,507,12.73,6452.72
2018-04-26 11-AM,LTCPLN,497.19,533.99,495.5,499,22.33,11398.26
2018-04-26 10-AM,LTCPLN,498.8,507,497.19,497.19,12.7,6340.15
2018-04-26 09-AM,LTCPLN,502,502.9,497.02,498.8,18.19,9084.5
2018-04-26 08-AM,LTCPLN,501,510.73,501,502,11.1,5581.02
2018-04-26 07-AM,LTCPLN,505,508,501,501,12.43,6262.25
2018-04-26 06-AM,LTCPLN,496.05,511.95,496.05,505,11.95,6091.88
2018-04-26 05-AM,LTCPLN,496.05,496.05,496.05,496.05,0.0,0.0
2018-04-26 04-AM,LTCPLN,496,513,496,496.05,9.76,4968.08
2018-04-26 03-AM,LTCPLN,496,496,496,496,0.0,0.0
2018-04-26 02-AM,LTCPLN,496,496,496,496,0.0,0.0
2018-04-26 01-AM,LTCPLN,496,496,496,496,0.0,0.0
2018-04-26 12-AM,LTCPLN,505,505,496,496,9.76,4842.68
2018-04-25 11-PM,LTCPLN,511.01,511.01,502,505,17.5,8835.52
2018-04-25 10-PM,LTCPLN,520,523.99,511.01,511.01,7.83,4010.99
2018-04-25 09-PM,LTCPLN,513,527.87,513,520,14.58,7567.97
2018-04-25 08-PM,LTCPLN,511,513,509,513,2.85,1453.58
2018-04-25 07-PM,LTCPLN,510,511,510,511,2.25,1150.3
2018-04-25 06-PM,LTCPLN,513,513,510,510,2.38,1212.8
2018-04-25 05-PM,LTCPLN,499,513,499,513,26.4,13379.2
2018-04-25 04-PM,LTCPLN,505,505,491.12,499,14.64,7252.5
2018-04-25 03-PM,LTCPLN,495,505,491,505,46.8,23241.14
2018-04-25 02-PM,LTCPLN,501,510.99,495,495,79.61,39664.93
2018-04-25 01-PM,LTCPLN,520,536,500,501,10.66,5517.91
2018-04-25 12-PM,LTCPLN,520,524.83,510,520,33.64,17361.33
2018-04-25 11-AM,LTCPLN,497.15,520,495,520,37.8,19222.37
2018-04-25 10-AM,LTCPLN,518,518,495,497.15,69.16,34746.03
2018-04-25 09-AM,LTCPLN,523,527,505,518,53.97,27798.66
2018-04-25 08-AM,LTCPLN,538.21,538.21,522,523,25.33,13504.75
2018-04-25 07-AM,LTCPLN,538,541,538,538.21,22.93,12378.04
2018-04-25 06-AM,LTCPLN,537.1,545,537.1,538,32.15,17492.14
2018-04-25 05-AM,LTCPLN,524.01,568,524.01,537.1,21.42,11469.56
2018-04-25 04-AM,LTCPLN,540.12,547.99,518.01,524.01,44.05,23486.28
2018-04-25 03-AM,LTCPLN,553.69,553.69,540.12,540.12,13.88,7512.09
2018-04-25 02-AM,LTCPLN,553.69,553.69,553.69,553.69,0.0,0.0
2018-04-25 01-AM,LTCPLN,550,553.69,550,553.69,2.6,1438.44
2018-04-25 12-AM,LTCPLN,567.8,567.8,550,550,170.9,95518.12
2018-04-24 11-PM,LTCPLN,568,568,555,567.8,3.53,1965.65
2018-04-24 10-PM,LTCPLN,556.1,568,556.1,568,93.28,52479.46
2018-04-24 09-PM,LTCPLN,565,568.99,556.1,556.1,14.66,8307.42
2018-04-24 08-PM,LTCPLN,564.9,565.38,562.5,565,6.46,3645.38
2018-04-24 07-PM,LTCPLN,561.9,564.9,561.88,564.9,27.25,15323.38
2018-04-24 06-PM,LTCPLN,561.9,561.9,551.1,561.9,5.9,3287.01
2018-04-24 05-PM,LTCPLN,558.9,561.9,552,561.9,96.89,54163.52
2018-04-24 04-PM,LTCPLN,555,558.9,545.25,558.9,17.73,9839.04
2018-04-24 03-PM,LTCPLN,548,555,548,555,1.29,714.68
2018-04-24 02-PM,LTCPLN,550,557.99,511,548,85.34,45387.47
2018-04-24 01-PM,LTCPLN,556.9,559,550,550,33.67,18765.93
2018-04-24 12-PM,LTCPLN,556,556.9,551,556.9,7.74,4281.63
2018-04-24 11-AM,LTCPLN,554,558,554,556,43.07,24011.87
2018-04-24 10-AM,LTCPLN,545,557.41,545,554,74.72,41401.35
2018-04-24 09-AM,LTCPLN,548,553,537.5,545,27.97,15366.67
2018-04-24 08-AM,LTCPLN,548,559,545,548,85.22,47043.42
2018-04-24 07-AM,LTCPLN,545,548,536.1,548,25.98,14120.23
2018-04-24 06-AM,LTCPLN,543.61,548,530.01,545,57.17,30431.46
2018-04-24 05-AM,LTCPLN,548,548,543.6,543.61,9.89,5412.92
2018-04-24 04-AM,LTCPLN,545,548,543,548,8.71,4769.86
2018-04-24 03-AM,LTCPLN,537.23,545,537.23,545,4.9,2658.36
2018-04-24 02-AM,LTCPLN,537,540.32,537,537.23,9.08,4878.4
2018-04-24 01-AM,LTCPLN,538.99,540,535,537,6.43,3466.2
2018-04-24 12-AM,LTCPLN,519,538.99,519,538.99,38.7,20536.39
2018-04-23 11-PM,LTCPLN,519,522,519,519,8.75,4569.46
2018-04-23 10-PM,LTCPLN,522,522,518.02,519,15.14,7883.69
2018-04-23 09-PM,LTCPLN,519.9,522,519.9,522,2.14,1115.76
2018-04-23 08-PM,LTCPLN,518.02,520.25,518.02,519.9,13.91,7223.57
2018-04-23 07-PM,LTCPLN,522,522,518.02,518.02,5.38,2788.21
2018-04-23 06-PM,LTCPLN,518,522,518,522,3.14,1628.21
2018-04-23 05-PM,LTCPLN,518,522,518,518,9.07,4712.99
2018-04-23 04-PM,LTCPLN,517.59,522,517.59,518,26.12,13542.52
2018-04-23 03-PM,LTCPLN,511,517.59,511,517.59,11.09,5701.67
2018-04-23 02-PM,LTCPLN,517.9,517.9,511,511,20.94,10783.06
2018-04-23 01-PM,LTCPLN,514,517.9,511,517.9,15.78,8141.05
2018-04-23 12-PM,LTCPLN,512,518,512,514,30.3,15607.76
2018-04-23 11-AM,LTCPLN,511,512,501,512,5.18,2632.34
2018-04-23 10-AM,LTCPLN,509,514,507,511,15.42,7903.73
2018-04-23 09-AM,LTCPLN,513,515.8,507.99,509,6.78,3469.16
2018-04-23 08-AM,LTCPLN,510,515,506.5,513,29.69,15228.46
2018-04-23 07-AM,LTCPLN,506,510,500,510,10.81,5493.26
2018-04-23 06-AM,LTCPLN,495,506,495,506,6.05,3018.83
2018-04-23 05-AM,LTCPLN,495,495,495,495,2.0,990.0
2018-04-23 04-AM,LTCPLN,495,495,495,495,0.0,0.0
2018-04-23 03-AM,LTCPLN,495,495,495,495,0.3745,185.37
2018-04-23 02-AM,LTCPLN,495,495,495,495,0.004599,2.28
2018-04-23 01-AM,LTCPLN,495,495,495,495,3.94,1950.0
2018-04-23 12-AM,LTCPLN,495,495,495,495,17.13,8480.94
2018-04-22 11-PM,LTCPLN,506,506,495,495,22.91,11450.92
2018-04-22 10-PM,LTCPLN,506,506,506,506,0.0,0.0
2018-04-22 09-PM,LTCPLN,506,506,506,506,0.0,0.0
2018-04-22 08-PM,LTCPLN,508.5,508.5,506,506,0.8488,429.5
2018-04-22 07-PM,LTCPLN,509,509,500,508.5,3.9,1951.73
2018-04-22 06-PM,LTCPLN,500.01,509,500.01,509,37.49,19019.14
2018-04-22 05-PM,LTCPLN,507,507,500.01,500.01,3.63,1816.19
2018-04-22 04-PM,LTCPLN,500.13,507,500.01,507,5.31,2656.99
2018-04-22 03-PM,LTCPLN,500.13,500.13,500.13,500.13,0.04112,20.56
2018-04-22 02-PM,LTCPLN,509,509,500.13,500.13,1.87,947.92
2018-04-22 01-PM,LTCPLN,503,509,500,509,15.55,7781.86
2018-04-22 12-PM,LTCPLN,514,514,495,503,5.11,2582.2
2018-04-22 11-AM,LTCPLN,504.2,514,504.2,514,7.21,3701.66
2018-04-22 10-AM,LTCPLN,503.97,504.4,503.97,504.2,25.07,12643.64
2018-04-22 09-AM,LTCPLN,503.4,503.97,498,503.97,22.31,11232.61
2018-04-22 08-AM,LTCPLN,495.29,503.4,495,503.4,9.16,4554.24
2018-04-22 07-AM,LTCPLN,492.24,502.6,492.24,495.29,5.88,2928.35
2018-04-22 06-AM,LTCPLN,497.3,497.3,492.24,492.24,3.12,1546.01
2018-04-22 05-AM,LTCPLN,492.23,497.3,492.23,497.3,0.9067,450.9
2018-04-22 04-AM,LTCPLN,492.23,492.23,492.23,492.23,0.281,138.31
2018-04-22 03-AM,LTCPLN,497.3,497.3,492.23,492.23,0.09433,46.43
2018-04-22 02-AM,LTCPLN,497.3,497.3,497.3,497.3,0.0,0.0
2018-04-22 01-AM,LTCPLN,497.3,497.3,497.3,497.3,0.0,0.0
2018-04-22 12-AM,LTCPLN,497.3,497.3,497,497.3,0.2386,118.62
2018-04-21 11-PM,LTCPLN,492.21,497.3,492.21,497.3,1.81,900.17
2018-04-21 10-PM,LTCPLN,498,498,492.21,492.21,2.54,1250.4
2018-04-21 09-PM,LTCPLN,495.56,501.94,495.56,498,4.89,2443.21
2018-04-21 08-PM,LTCPLN,496,502.98,495.56,495.56,4.18,2091.75
2018-04-21 07-PM,LTCPLN,502.98,502.98,495,496,2.62,1306.14
2018-04-21 06-PM,LTCPLN,502.99,502.99,492.21,502.98,4.87,2439.57
2018-04-21 05-PM,LTCPLN,502,503,492.2,502.99,18.95,9505.59
2018-04-21 04-PM,LTCPLN,498,502.41,498,502,39.98,19994.13
2018-04-21 03-PM,LTCPLN,490,498,490,498,37.31,18377.18
2018-04-21 02-PM,LTCPLN,482,491.9,482,490,1.87,921.18
2018-04-21 01-PM,LTCPLN,492.08,492.08,482,482,0.3144,151.54
2018-04-21 12-PM,LTCPLN,470,492.08,470,492.08,21.39,10456.8
2018-04-21 11-AM,LTCPLN,491.26,492.2,430,470,198.28,93667.79
2018-04-21 10-AM,LTCPLN,503,511.01,491,491.26,11.59,5747.34
2018-04-21 09-AM,LTCPLN,519,519,498.3,503,7.99,4024.07
2018-04-21 08-AM,LTCPLN,517.2,519,500,519,36.86,18812.73
2018-04-21 07-AM,LTCPLN,525,533,516.1,517.2,11.24,5902.6
2018-04-21 06-AM,LTCPLN,520.49,525,520.48,525,1.28,670.63
2018-04-21 05-AM,LTCPLN,520.49,520.49,520.49,520.49,0.0,0.0
2018-04-21 04-AM,LTCPLN,513.02,520.49,511.97,520.49,4.47,2307.41
2018-04-21 03-AM,LTCPLN,519.01,519.01,513.02,513.02,0.7044,361.35
2018-04-21 02-AM,LTCPLN,519.01,519.01,519.01,519.01,0.0,0.0
2018-04-21 01-AM,LTCPLN,520,520,519.01,519.01,2.93,1520.25
2018-04-21 12-AM,LTCPLN,520,520,519.01,520,0.8662,450.21
2018-04-20 11-PM,LTCPLN,518.8,520,516,520,47.67,24745.66
2018-04-20 10-PM,LTCPLN,507,518.8,507,518.8,7.34,3798.06
2018-04-20 09-PM,LTCPLN,516.74,516.74,507,507,6.59,3383.9
2018-04-20 08-PM,LTCPLN,519,519,516.74,516.74,1.0,516.74
2018-04-20 07-PM,LTCPLN,510,519,506.76,519,15.25,7856.91
2018-04-20 06-PM,LTCPLN,506.76,510,506.76,510,4.89,2482.25
2018-04-20 05-PM,LTCPLN,511.85,514.89,506.76,506.76,22.99,11763.26
2018-04-20 04-PM,LTCPLN,510,511.85,503,511.85,51.19,26042.07
2018-04-20 03-PM,LTCPLN,509.97,511.9,509,510,9.97,5088.78
2018-04-20 02-PM,LTCPLN,506,509.97,504,509.97,4.0,2022.39
2018-04-20 01-PM,LTCPLN,507,508,500,506,29.96,15171.58
2018-04-20 12-PM,LTCPLN,503.78,508,502,507,9.31,4717.48
2018-04-20 11-AM,LTCPLN,498.12,503.78,498.12,503.78,62.3,31303.97
2018-04-20 10-AM,LTCPLN,498.8,503,496.12,498.12,21.59,10719.0
2018-04-20 09-AM,LTCPLN,496.5,502.9,496.5,498.8,7.15,3584.52
2018-04-20 08-AM,LTCPLN,496,503.77,496,496.5,5.56,2776.65
2018-04-20 07-AM,LTCPLN,503.39,503.77,496,496,16.46,8246.55
2018-04-20 06-AM,LTCPLN,505,505,496,503.39,3.0,1498.34
2018-04-20 05-AM,LTCPLN,493,505,491.91,505,7.07,3549.26
2018-04-20 04-AM,LTCPLN,504.99,504.99,493,493,10.35,5168.75
2018-04-20 03-AM,LTCPLN,498,504.99,498,504.99,2.21,1109.59
2018-04-20 02-AM,LTCPLN,493,498,493,498,14.07,6993.5
2018-04-20 01-AM,LTCPLN,496.9,496.9,493,493,0.1995,98.34
2018-04-20 12-AM,LTCPLN,494.99,496.9,493,496.9,6.33,3140.09
2018-04-19 11-PM,LTCPLN,494.69,494.99,494.69,494.99,3.07,1520.02
2018-04-19 10-PM,LTCPLN,490,494.7,490,494.69,12.27,6043.65
2018-04-19 09-PM,LTCPLN,492,492,490,490,0.197,96.53
2018-04-19 08-PM,LTCPLN,490,492,489,492,7.49,3661.44
2018-04-19 07-PM,LTCPLN,489,494.9,489,490,24.05,11816.7
2018-04-19 06-PM,LTCPLN,479.5,494.9,479.5,489,10.14,4941.69
2018-04-19 05-PM,LTCPLN,478,481,473,479.5,58.43,27987.72
2018-04-19 04-PM,LTCPLN,473,478.5,471.01,478,6.3,3004.76
2018-04-19 03-PM,LTCPLN,478.98,478.98,473,473,11.13,5306.56
2018-04-19 02-PM,LTCPLN,478.98,478.98,474,478.98,9.29,4428.91
2018-04-19 01-PM,LTCPLN,471,478.98,471,478.98,26.13,12472.5
2018-04-19 12-PM,LTCPLN,473,475,471,471,9.21,4358.46
2018-04-19 11-AM,LTCPLN,474.99,474.99,471,473,7.24,3416.75
2018-04-19 10-AM,LTCPLN,474.99,474.99,470.1,474.99,2.71,1284.95
2018-04-19 09-AM,LTCPLN,468,474.99,467.9,474.99,21.85,10295.35
2018-04-19 08-AM,LTCPLN,469.99,469.99,463.5,468,3.67,1717.86
2018-04-19 07-AM,LTCPLN,469,470,463.5,469.99,3.24,1514.83
2018-04-19 06-AM,LTCPLN,463.55,469,463.54,469,7.5,3500.64
2018-04-19 05-AM,LTCPLN,469,469,463.55,463.55,2.23,1037.54
2018-04-19 04-AM,LTCPLN,469,470,464.65,469,13.06,6128.21
2018-04-19 03-AM,LTCPLN,469,469,469,469,0.04846,22.73
2018-04-19 02-AM,LTCPLN,459.32,469,459.32,469,11.1,5184.99
2018-04-19 01-AM,LTCPLN,459.32,459.32,459.32,459.32,0.0,0.0
2018-04-19 12-AM,LTCPLN,466.9,466.9,459.32,459.32,4.24,1946.46
2018-04-18 11-PM,LTCPLN,460,466.9,460,466.9,4.11,1917.29
2018-04-18 10-PM,LTCPLN,465,466.9,460,460,13.22,6116.3
2018-04-18 09-PM,LTCPLN,460.01,465,460.01,465,15.12,6974.78
2018-04-18 08-PM,LTCPLN,462,462,455.05,460.01,32.37,14892.57
2018-04-18 07-PM,LTCPLN,457.01,462,454.6,462,5.36,2469.26
2018-04-18 06-PM,LTCPLN,461.9,461.9,455.56,457.01,6.82,3141.12
2018-04-18 05-PM,LTCPLN,460,461.9,454.51,461.9,33.88,15428.72
2018-04-18 04-PM,LTCPLN,458,460,458,460,3.7,1698.55
2018-04-18 03-PM,LTCPLN,462,462,458,458,8.9,4076.54
2018-04-18 02-PM,LTCPLN,458,462,458,462,0.8117,375.0
2018-04-18 01-PM,LTCPLN,462,462,458,458,0.8697,398.33
2018-04-18 12-PM,LTCPLN,454,462,454,462,1.36,627.73
2018-04-18 11-AM,LTCPLN,455,455,454,454,4.49,2038.46
2018-04-18 10-AM,LTCPLN,452.01,462.5,452.01,455,9.56,4392.24
2018-04-18 09-AM,LTCPLN,463,463,452.01,452.01,13.75,6283.58
2018-04-18 08-AM,LTCPLN,463,463,457.02,463,0.5993,275.09
