Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume IOT,Volume ABTC
2018-03-17 02-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-17 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-16 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-15 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-15 02-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-13 09-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-13 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-12 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-11 05-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-11 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-09 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-09 02-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-08 06-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-08 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-07 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-06 03-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-04 06-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-04 01-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-03 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-02 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-03-01 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-28 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-27 03-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-24 01-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-23 02-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-21 08-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-21 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-21 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-13 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-10 05-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-08 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-02-08 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-01-03 04-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-03 01-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-02 06-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-02 05-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2018-01-01 07-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-30 02-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-30 04-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-29 04-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-28 04-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-27 04-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-26 04-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-25 04-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-24 03-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-21 12-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-20 12-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-19 03-AM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-12-14 10-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
2017-09-22 07-PM,IOTABTC,7.254e-05,7.254e-05,7.254e-05,7.254e-05,0.0,0.0
