Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-07-29 01-AM,BTCEUR,8570.6,8746,8562,8694.8,191.04,1654550.72
2019-07-29 12-AM,BTCEUR,8577.5,8589.9,8542.1,8570.6,69.51,595632.21
2019-07-28 11-PM,BTCEUR,8550.3,8612.1,8503.1,8577.5,175.55,1503847.71
2019-07-28 10-PM,BTCEUR,8511,8649.9,8222.2,8550.3,1048.84,8810710.17
2019-07-28 09-PM,BTCEUR,8567.3,8569.2,8460.2,8511,128.32,1093242.98
2019-07-28 08-PM,BTCEUR,8585.6,8597.8,8530.6,8567.3,104.09,890944.75
2019-07-28 07-PM,BTCEUR,8584.5,8597.4,8578.2,8585.6,43.98,377599.51
2019-07-28 06-PM,BTCEUR,8579.9,8597,8560.1,8584.5,82.78,710661.33
2019-07-28 05-PM,BTCEUR,8561.2,8596.4,8559.4,8579.9,60.38,518217.33
2019-07-28 04-PM,BTCEUR,8557.2,8597,8543.3,8561.2,59.43,509379.6
2019-07-28 03-PM,BTCEUR,8542.1,8571,8540.4,8557.2,27.86,238465.92
2019-07-28 02-PM,BTCEUR,8527,8571,8526.9,8542.1,42.58,364034.78
2019-07-28 01-PM,BTCEUR,8540,8545.7,8520,8527,47.03,401309.31
2019-07-28 12-PM,BTCEUR,8570.1,8572,8534.3,8540,39.6,338620.73
2019-07-28 11-AM,BTCEUR,8509.6,8590,8499.9,8570.1,107.23,915818.3
2019-07-28 10-AM,BTCEUR,8523,8532.4,8489.2,8509.6,66.81,568770.1
2019-07-28 09-AM,BTCEUR,8550.4,8560,8521.1,8523,52.04,444630.34
2019-07-28 08-AM,BTCEUR,8535.1,8560,8531.9,8550.4,69.09,590275.29
2019-07-28 07-AM,BTCEUR,8545.9,8554,8531.8,8535.1,24.5,209283.63
2019-07-28 06-AM,BTCEUR,8546.4,8570,8521.1,8545.9,32.51,277917.04
2019-07-28 05-AM,BTCEUR,8544.6,8570,8543.6,8546.4,23.6,201878.13
2019-07-28 04-AM,BTCEUR,8511.2,8600,8503.8,8544.6,58.27,498980.39
2019-07-28 03-AM,BTCEUR,8506.7,8524.8,8489.2,8511.2,26.75,227384.29
2019-07-28 02-AM,BTCEUR,8509.1,8537.1,8490.8,8506.7,41.1,349852.72
2019-07-28 01-AM,BTCEUR,8481.7,8515.8,8475.4,8509.1,129.13,1097782.69
2019-07-28 12-AM,BTCEUR,8521.8,8523,8423.7,8481.7,79.67,675187.16
