Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume RUR
2017-12-12 11-AM,EOSRUR,295,299,295,295,116.78,34815.05
2017-12-12 10-AM,EOSRUR,284.97,297,284.97,295,231.68,66646.12
2017-12-12 09-AM,EOSRUR,284.9,285,284.9,284.97,211.71,60322.6
2017-12-12 08-AM,EOSRUR,284,284.9,280,284.9,457.08,129701.33
2017-12-12 07-AM,EOSRUR,265.84,284,265.84,284,158.2,44695.99
2017-12-12 06-AM,EOSRUR,276.94,279.86,265.84,265.84,24.37,6675.44
2017-12-12 05-AM,EOSRUR,265.16,277,265.16,276.94,85.78,23738.22
2017-12-12 04-AM,EOSRUR,265.14,265.28,265.14,265.16,35.71,9468.17
2017-12-12 03-AM,EOSRUR,276.94,276.94,265.14,265.14,5.12,1367.99
2017-12-12 02-AM,EOSRUR,275,277,270.66,276.94,11.23,3093.19
2017-12-12 01-AM,EOSRUR,276.22,281,275,275,36.17,9990.52
2017-12-12 12-AM,EOSRUR,275,280.27,275,276.22,10.01,2769.31
2017-12-11 11-PM,EOSRUR,275,275,275,275,43.31,11910.48
2017-12-11 10-PM,EOSRUR,280.27,280.27,275,275,104.75,29311.13
2017-12-11 09-PM,EOSRUR,280.1,280.27,270.66,280.27,49.08,13323.49
2017-12-11 08-PM,EOSRUR,276.99,280.1,270.66,280.1,128.25,35727.05
2017-12-11 07-PM,EOSRUR,272,276.99,272,276.99,337.86,92917.45
2017-12-11 06-PM,EOSRUR,274.9,275,270,272,188.86,51743.58
2017-12-11 05-PM,EOSRUR,258,275,258,274.9,677.09,185296.81
2017-12-11 04-PM,EOSRUR,257.99,267.8,257.99,258,7.65,2033.6
2017-12-11 03-PM,EOSRUR,267.91,267.91,257.99,257.99,263.35,68798.48
2017-12-11 02-PM,EOSRUR,261.02,267.99,260,267.91,70.86,18618.13
2017-12-11 01-PM,EOSRUR,248.5,263,244,261.02,458.63,116473.96
2017-12-11 12-PM,EOSRUR,248,248.5,248,248.5,5.79,1438.18
2017-12-11 11-AM,EOSRUR,244,252.49,244,248,50.95,12606.39
2017-12-11 10-AM,EOSRUR,250,252,243.65,244,71.02,17641.25
2017-12-11 09-AM,EOSRUR,249,250,243.65,250,152.67,37940.45
2017-12-11 08-AM,EOSRUR,254.9,255,243.65,249,271.12,68844.63
2017-12-11 07-AM,EOSRUR,254.99,255.1,247.99,254.9,38.67,9716.27
2017-12-11 06-AM,EOSRUR,254.5,254.99,247,254.99,115.27,29254.53
2017-12-11 05-AM,EOSRUR,252,254.59,249,254.5,99.94,25175.35
2017-12-11 04-AM,EOSRUR,253,253,251.99,252,12.81,3227.98
2017-12-11 03-AM,EOSRUR,253,253,241,253,29.56,7477.91
2017-12-11 02-AM,EOSRUR,253,253,253,253,10.35,2619.28
2017-12-11 01-AM,EOSRUR,244.55,253.19,244.55,253,19.64,4882.63
2017-12-11 12-AM,EOSRUR,247,249.94,244.55,244.55,13.77,3409.2
2017-12-10 11-PM,EOSRUR,241,247,241,247,40.36,9837.37
2017-12-10 10-PM,EOSRUR,246,253.92,241,241,70.07,17315.72
2017-12-10 09-PM,EOSRUR,253.42,253.42,245.05,246,13.98,3449.9
2017-12-10 08-PM,EOSRUR,245,253.89,245,253.42,29.61,7458.99
2017-12-10 07-PM,EOSRUR,254.21,254.21,243.11,245,94.29,23433.75
2017-12-10 06-PM,EOSRUR,247.27,254.28,247.27,254.21,91.13,22541.2
2017-12-10 05-PM,EOSRUR,251.98,254.56,247.27,247.27,80.89,20281.88
2017-12-10 04-PM,EOSRUR,249.29,254.36,249,251.98,199.07,49851.17
2017-12-10 03-PM,EOSRUR,244.02,254.79,244.02,249.29,61.8,15553.67
2017-12-10 02-PM,EOSRUR,250,255,244.02,244.02,192.24,47916.27
2017-12-10 01-PM,EOSRUR,241.1,250,241.05,250,365.42,88338.4
2017-12-10 12-PM,EOSRUR,250,250,241.1,241.1,184.22,45040.35
2017-12-10 11-AM,EOSRUR,246.47,250,246.47,250,16.2,4050.58
2017-12-10 10-AM,EOSRUR,243,249.5,243,246.47,75.18,18724.27
2017-12-10 09-AM,EOSRUR,247,248.5,243,243,28.52,7037.08
2017-12-10 08-AM,EOSRUR,250,250,244,247,48.46,12015.17
2017-12-10 07-AM,EOSRUR,250,257.6,250,250,56.6,14265.65
2017-12-10 06-AM,EOSRUR,250,251,241,250,100.01,24880.56
2017-12-10 05-AM,EOSRUR,245,253,241.82,250,116.63,28779.43
2017-12-10 04-AM,EOSRUR,246.24,248,245,245,7.35,1809.92
2017-12-10 03-AM,EOSRUR,255.16,255.16,246.24,246.24,25.6,6521.69
2017-12-10 02-AM,EOSRUR,255,255.16,255,255.16,24.98,6373.44
2017-12-10 01-AM,EOSRUR,260.06,260.06,255,255,40.06,10289.12
2017-12-10 12-AM,EOSRUR,268.9,268.9,260.06,260.06,14.41,3847.02
2017-12-09 11-PM,EOSRUR,265,269.9,260,268.9,83.36,22356.6
2017-12-09 10-PM,EOSRUR,264.95,265.4,260,265,199.26,52608.96
2017-12-09 09-PM,EOSRUR,267.77,267.77,256.33,264.95,21.18,5525.3
2017-12-09 08-PM,EOSRUR,275.82,275.82,267.77,267.77,11.2,3000.0
2017-12-09 07-PM,EOSRUR,263.24,276.15,263.24,275.82,1.51,416.15
2017-12-09 06-PM,EOSRUR,240.5,263.7,240.5,263.24,13.55,3573.39
2017-12-09 05-PM,EOSRUR,260.9,278.14,240.5,240.5,360.4,90538.05
2017-12-09 04-PM,EOSRUR,270,278.14,260,260.9,241.26,64429.01
2017-12-09 03-PM,EOSRUR,278.58,278.58,265.1,270,162.03,44095.05
2017-12-09 02-PM,EOSRUR,280,280,265,278.58,152.74,41737.43
2017-12-09 01-PM,EOSRUR,275.96,280,272,280,75.11,20724.68
2017-12-09 12-PM,EOSRUR,272.99,278,272.99,275.96,222.29,60987.17
2017-12-09 11-AM,EOSRUR,279.99,279.99,272,272.99,265.46,72366.16
2017-12-09 10-AM,EOSRUR,275,281.19,270.23,279.99,65.46,18078.08
2017-12-09 09-AM,EOSRUR,289.38,289.38,275,275,137.82,38016.4
2017-12-09 08-AM,EOSRUR,276,289.58,276,289.38,76.37,21433.77
2017-12-09 07-AM,EOSRUR,291.79,291.79,275.62,276,5.81,1609.66
2017-12-09 06-AM,EOSRUR,292,292,270.32,291.79,50.98,13883.38
2017-12-09 05-AM,EOSRUR,287.8,292,280,292,246.41,71562.65
2017-12-09 04-AM,EOSRUR,282.42,287.8,260,287.8,46.81,12840.07
2017-12-09 03-AM,EOSRUR,282.42,282.42,282.42,282.42,0.0,0.0
2017-12-09 02-AM,EOSRUR,270,283.68,260,282.42,68.15,18965.75
2017-12-09 01-AM,EOSRUR,270.09,270.09,270,270,64.11,17309.63
2017-12-09 12-AM,EOSRUR,289.76,289.76,270.09,270.09,27.32,7517.09
2017-12-08 11-PM,EOSRUR,290,290,275.76,289.76,195.89,55877.58
2017-12-08 10-PM,EOSRUR,287,290,285,290,59.46,17180.69
2017-12-08 09-PM,EOSRUR,283,287,275.76,287,317.71,89885.41
2017-12-08 08-PM,EOSRUR,283,283,283,283,49.34,13962.15
2017-12-08 07-PM,EOSRUR,282,283,282,283,99.9,28178.11
2017-12-08 06-PM,EOSRUR,283,283,280,282,210.7,59418.59
2017-12-08 05-PM,EOSRUR,279,283,272.06,283,58.26,16336.44
2017-12-08 04-PM,EOSRUR,271,289.11,271,279,405.48,113344.21
2017-12-08 03-PM,EOSRUR,274,289.84,271,271,86.32,23592.22
2017-12-08 02-PM,EOSRUR,290.25,290.25,271,274,71.29,19431.26
2017-12-08 01-PM,EOSRUR,297,297,272,290.25,63.65,18195.9
2017-12-08 12-PM,EOSRUR,298,300,273.25,297,319.99,94494.75
2017-12-08 11-AM,EOSRUR,282,300,272.28,298,78.28,23004.19
2017-12-08 10-AM,EOSRUR,280.63,284,270.09,282,204.01,57842.88
2017-12-08 09-AM,EOSRUR,275.67,283,263.08,280.63,376.76,103084.81
2017-12-08 08-AM,EOSRUR,265,275.67,244.42,275.67,75.69,20006.56
2017-12-08 07-AM,EOSRUR,244.01,265,242,265,104.02,27202.08
2017-12-08 06-AM,EOSRUR,251,251,244.01,244.01,26.34,6529.53
2017-12-08 05-AM,EOSRUR,251,251.11,251,251,96.72,24275.81
2017-12-08 04-AM,EOSRUR,245.89,260,245.89,251,61.28,15321.44
2017-12-08 03-AM,EOSRUR,254.79,273.24,245.89,245.89,17.26,4432.1
2017-12-08 02-AM,EOSRUR,254.79,254.79,254.79,254.79,3.93,1002.36
2017-12-08 01-AM,EOSRUR,249,274.54,249,254.79,87.64,22761.52
2017-12-08 12-AM,EOSRUR,255,255,249,249,50.8,12781.91
2017-12-07 11-PM,EOSRUR,273.81,273.81,255,255,50.36,12842.06
2017-12-07 10-PM,EOSRUR,270,274,255,273.81,22.98,6163.91
2017-12-07 09-PM,EOSRUR,270,275.67,270,270,581.02,156891.8
2017-12-07 08-PM,EOSRUR,251.89,270,251.89,270,62.1,16412.05
2017-12-07 07-PM,EOSRUR,269.81,269.81,250,251.89,48.48,12525.62
2017-12-07 06-PM,EOSRUR,250,269.81,250,269.81,9.47,2477.94
2017-12-07 05-PM,EOSRUR,239,270,238,250,32.05,8086.48
2017-12-07 04-PM,EOSRUR,245,245,236,239,305.92,73662.02
2017-12-07 03-PM,EOSRUR,266.33,270,245,245,255.74,63897.82
2017-12-07 02-PM,EOSRUR,274.23,275.23,260,266.33,224.35,60496.31
2017-12-07 01-PM,EOSRUR,268,274.23,268,274.23,52.65,14375.56
2017-12-07 12-PM,EOSRUR,267,273.56,259.62,268,83.56,22482.86
2017-12-07 11-AM,EOSRUR,262.01,273,250,267,109.51,28636.59
2017-12-07 10-AM,EOSRUR,278.19,278.19,260.6,262.01,263.53,70267.4
2017-12-07 09-AM,EOSRUR,272.44,281.88,262,278.19,171.5,46532.06
2017-12-07 08-AM,EOSRUR,280,285,272.44,272.44,224.45,62039.88
2017-12-07 07-AM,EOSRUR,280,297.41,280,280,316.04,89015.28
2017-12-07 06-AM,EOSRUR,303.85,303.85,280,280,189.19,54097.79
2017-12-07 05-AM,EOSRUR,298,303.97,298,303.85,4.16,1257.73
2017-12-07 04-AM,EOSRUR,290.4,298.24,280,298,60.69,17778.53
2017-12-07 03-AM,EOSRUR,282.89,298.4,280,290.4,10.28,2971.21
2017-12-07 02-AM,EOSRUR,285,285,281.32,282.89,26.01,7384.06
2017-12-07 01-AM,EOSRUR,292,305,285,285,30.03,8596.56
2017-12-07 12-AM,EOSRUR,292,305,292,292,56.6,16530.01
2017-12-06 11-PM,EOSRUR,299.06,299.06,292,292,14.38,4263.67
2017-12-06 10-PM,EOSRUR,288.42,312,288.42,299.06,384.59,115978.04
2017-12-06 09-PM,EOSRUR,307,309.83,285.15,288.42,134.63,39676.92
2017-12-06 08-PM,EOSRUR,311,311.88,300.42,307,47.27,14610.56
2017-12-06 07-PM,EOSRUR,301,311,300.32,311,270.41,82700.54
2017-12-06 06-PM,EOSRUR,310,311.09,300.45,301,178.56,55288.82
2017-12-06 05-PM,EOSRUR,292,310,291,310,184.96,55399.13
2017-12-06 04-PM,EOSRUR,319,331.16,285,292,330.27,96000.04
2017-12-06 03-PM,EOSRUR,333.57,333.57,291,319,131.65,40381.97
2017-12-06 02-PM,EOSRUR,335,337.5,285,333.57,276.31,88418.6
2017-12-06 01-PM,EOSRUR,342,342,315.3,335,1444.94,484676.95
2017-12-06 12-PM,EOSRUR,337.62,349,323,342,954.45,322111.71
2017-12-06 11-AM,EOSRUR,329.3,345,320.79,337.62,302.79,101477.88
2017-12-06 10-AM,EOSRUR,315.3,345.3,313.27,329.3,423.73,135031.29
2017-12-06 09-AM,EOSRUR,309.27,330,309.27,315.3,487.72,159057.66
2017-12-06 08-AM,EOSRUR,300,315,300,309.27,463.86,143285.41
2017-12-06 07-AM,EOSRUR,290.1,310,290.1,300,126.33,37904.96
2017-12-06 06-AM,EOSRUR,281,295.86,280,290.1,129.49,37487.52
2017-12-06 05-AM,EOSRUR,281.86,281.92,270,281,175.35,48304.86
2017-12-06 04-AM,EOSRUR,270,281.92,270,281.86,48.89,13782.92
2017-12-06 03-AM,EOSRUR,282.04,282.04,270,270,12.7,3492.3
2017-12-06 02-AM,EOSRUR,271.5,282.04,271.5,282.04,11.76,3305.64
2017-12-06 01-AM,EOSRUR,278.14,280.69,271.5,271.5,382.97,105285.78
2017-12-06 12-AM,EOSRUR,278.14,278.14,275,278.14,9.17,2550.05
2017-12-05 11-PM,EOSRUR,285,296,278.14,278.14,37.83,10774.86
2017-12-05 10-PM,EOSRUR,281,288,270,285,462.97,131898.01
2017-12-05 09-PM,EOSRUR,265.16,283.38,265.16,281,693.35,195240.6
2017-12-05 08-PM,EOSRUR,275,285,265.16,265.16,372.41,104130.01
2017-12-05 07-PM,EOSRUR,260,275,252,275,706.53,189328.51
2017-12-05 06-PM,EOSRUR,247,260,246,260,107.31,27098.0
2017-12-05 05-PM,EOSRUR,240.1,247,240.1,247,61.83,15100.89
2017-12-05 04-PM,EOSRUR,235.3,244.95,235.3,240.1,49.21,11819.4
2017-12-05 03-PM,EOSRUR,239.9,240,230,235.3,405.45,95455.59
2017-12-05 02-PM,EOSRUR,240,240,230.1,239.9,281.48,65860.74
2017-12-05 01-PM,EOSRUR,242.88,242.88,233,240,14.48,3462.17
2017-12-05 12-PM,EOSRUR,243,243,233,242.88,50.0,11734.84
2017-12-05 11-AM,EOSRUR,243.8,244,243,243,36.34,8858.83
2017-12-05 10-AM,EOSRUR,232,243.92,232,243.8,162.88,39719.32
2017-12-05 09-AM,EOSRUR,237,245,232,232,187.31,45153.45
2017-12-05 08-AM,EOSRUR,236.95,245.47,236.95,237,36.44,8657.73
2017-12-05 07-AM,EOSRUR,248.8,248.8,236.95,236.95,95.19,22627.29
2017-12-05 06-AM,EOSRUR,240,249,238.2,248.8,122.74,30135.17
2017-12-05 05-AM,EOSRUR,248,248,240,240,37.43,9091.74
2017-12-05 04-AM,EOSRUR,240.1,248,240.09,248,4.34,1056.24
2017-12-05 03-AM,EOSRUR,244.01,249.93,240.1,240.1,297.09,71477.76
2017-12-05 02-AM,EOSRUR,244.01,251.01,244.01,244.01,10.88,2724.15
2017-12-05 01-AM,EOSRUR,251.01,251.01,244.01,244.01,8.91,2237.37
2017-12-05 12-AM,EOSRUR,250.01,251.01,250.01,251.01,5.0,1255.05
2017-12-04 11-PM,EOSRUR,251.8,251.8,241.01,250.01,2.06,514.91
2017-12-04 10-PM,EOSRUR,251.47,251.8,251.47,251.8,2.04,512.6
2017-12-04 09-PM,EOSRUR,240.1,251.47,240.1,251.47,18.22,4510.73
2017-12-04 08-PM,EOSRUR,242.26,250.9,240.09,240.1,30.16,7496.29
2017-12-04 07-PM,EOSRUR,251.8,251.8,240.09,242.26,22.33,5553.57
2017-12-04 06-PM,EOSRUR,251,251.8,240.09,251.8,67.37,16859.57
2017-12-04 05-PM,EOSRUR,233.48,251,229.01,251,290.12,68610.58
2017-12-04 04-PM,EOSRUR,243.48,243.48,233.48,233.48,25.35,6127.38
2017-12-04 03-PM,EOSRUR,239.11,243.6,232.76,243.48,142.94,34420.51
2017-12-04 02-PM,EOSRUR,251.89,251.89,239,239.11,39.76,9597.72
2017-12-04 01-PM,EOSRUR,243.1,254.88,243.1,251.89,18.79,4628.8
2017-12-04 12-PM,EOSRUR,246,255.53,240,243.1,92.83,23279.0
2017-12-04 11-AM,EOSRUR,256,259,243.1,246,201.43,50508.83
2017-12-04 10-AM,EOSRUR,252.76,259,252.76,256,167.78,43364.91
2017-12-04 09-AM,EOSRUR,252.76,252.76,247.2,252.76,90.77,22628.27
2017-12-04 08-AM,EOSRUR,252.76,252.76,242.91,252.76,182.88,45718.29
2017-12-04 07-AM,EOSRUR,259.63,259.63,245,252.76,369.08,95513.11
2017-12-04 06-AM,EOSRUR,255,261.44,255,259.63,58.25,15002.13
2017-12-04 05-AM,EOSRUR,234.96,266.1,233.03,255,355.93,86569.51
2017-12-04 04-AM,EOSRUR,239,239,232,234.96,20.78,4845.7
2017-12-04 03-AM,EOSRUR,231.25,243.25,231.25,239,17.4,4155.46
2017-12-04 02-AM,EOSRUR,230.1,243.25,230.1,231.25,20.68,5003.92
2017-12-04 01-AM,EOSRUR,230.1,230.1,230.1,230.1,14.77,3399.65
2017-12-04 12-AM,EOSRUR,239,243,230.1,230.1,431.49,103313.83
2017-12-03 11-PM,EOSRUR,246.13,246.16,239,239,280.99,67225.85
2017-12-03 10-PM,EOSRUR,238.95,246.23,238.95,246.13,251.46,60570.15
2017-12-03 09-PM,EOSRUR,234.22,240,234.22,238.95,437.01,103797.5
2017-12-03 08-PM,EOSRUR,240,240,230.1,234.22,1465.7,343284.15
2017-12-03 07-PM,EOSRUR,236,240,235,240,237.21,56860.6
2017-12-03 06-PM,EOSRUR,240,243.27,235,236,234.34,55961.81
2017-12-03 05-PM,EOSRUR,245.4,245.4,240,240,140.77,33953.32
2017-12-03 04-PM,EOSRUR,243.38,246.38,242.39,245.4,54.65,13419.53
2017-12-03 03-PM,EOSRUR,240.5,243.38,230.84,243.38,112.2,26947.01
2017-12-03 02-PM,EOSRUR,240.6,240.6,230.65,240.5,851.7,201279.56
2017-12-03 01-PM,EOSRUR,240,240.6,231.53,240.6,254.13,60064.44
2017-12-03 12-PM,EOSRUR,240.7,240.7,240,240,5.7,1368.23
2017-12-03 11-AM,EOSRUR,234.5,240.7,234.5,240.7,140.52,33657.52
2017-12-03 10-AM,EOSRUR,239.2,244.83,234.5,234.5,120.56,28640.42
2017-12-03 09-AM,EOSRUR,240,255.56,239.2,239.2,164.37,40448.54
2017-12-03 08-AM,EOSRUR,254,255.68,240,240,92.49,23486.23
2017-12-03 07-AM,EOSRUR,239,254,239,254,43.65,10713.44
2017-12-03 06-AM,EOSRUR,259.8,259.8,239,239,4.93,1271.02
2017-12-03 05-AM,EOSRUR,250.6,261.86,236.65,259.8,15.55,3968.92
2017-12-03 04-AM,EOSRUR,265,265,247.6,250.6,135.04,34542.56
2017-12-03 03-AM,EOSRUR,258.92,275,248.42,265,96.11,25552.94
2017-12-03 02-AM,EOSRUR,245.9,260,245.9,258.92,150.79,39051.88
2017-12-03 01-AM,EOSRUR,236,245.9,236,245.9,80.5,19795.91
2017-12-03 12-AM,EOSRUR,236,236,236,236,0.0,0.0
2017-12-02 11-PM,EOSRUR,233,246,233,236,3.74,901.79
2017-12-02 10-PM,EOSRUR,247.84,247.84,233,233,3.92,920.9
2017-12-02 09-PM,EOSRUR,231,249.62,231,247.84,129.91,30072.0
2017-12-02 08-PM,EOSRUR,219.22,249.81,219.22,231,133.4,30763.34
2017-12-02 07-PM,EOSRUR,224.08,225.08,219.22,219.22,38.88,8639.99
2017-12-02 06-PM,EOSRUR,227.09,233.75,219,224.08,109.72,24701.53
2017-12-02 05-PM,EOSRUR,229,229,218.02,227.09,348.23,79288.34
2017-12-02 04-PM,EOSRUR,221,229,218.02,229,93.99,20732.61
2017-12-02 03-PM,EOSRUR,224,229,221,221,40.67,8997.82
2017-12-02 02-PM,EOSRUR,221,226.09,221,224,81.94,18260.51
2017-12-02 01-PM,EOSRUR,227,227,218.02,221,25.35,5562.12
2017-12-02 12-PM,EOSRUR,222,228.24,218.02,227,58.19,13166.63
2017-12-02 11-AM,EOSRUR,227,229.98,222,222,469.36,105374.52
2017-12-02 10-AM,EOSRUR,236.62,251,216,227,346.39,79865.77
2017-12-02 09-AM,EOSRUR,216,237,215.5,236.62,165.3,37370.9
2017-12-02 08-AM,EOSRUR,211,220,211,216,91.87,19914.26
2017-12-02 07-AM,EOSRUR,200,250,200,211,160.63,34343.91
2017-12-02 06-AM,EOSRUR,190,200,183.22,200,94.41,18252.26
2017-12-02 05-AM,EOSRUR,191.9,191.9,190,190,0.5771,110.71
2017-12-02 04-AM,EOSRUR,192,192,180.22,191.9,79.25,15213.75
2017-12-02 03-AM,EOSRUR,192,192,180.22,192,30.46,5755.09
2017-12-02 02-AM,EOSRUR,192,192,192,192,0.05208,10.0
2017-12-02 01-AM,EOSRUR,190.3,192,190.3,192,4.5,863.24
2017-12-02 12-AM,EOSRUR,190.3,190.3,190.3,190.3,0.5728,109.01
2017-12-01 11-PM,EOSRUR,189,190.3,189,190.3,25.1,4749.79
2017-12-01 10-PM,EOSRUR,189,189,178.63,189,60.52,11429.49
2017-12-01 09-PM,EOSRUR,187.85,189,181,189,85.73,16111.74
2017-12-01 08-PM,EOSRUR,185,187.85,185,187.85,58.79,10877.91
2017-12-01 07-PM,EOSRUR,185,185,184,185,22.04,4066.26
2017-12-01 06-PM,EOSRUR,185,185,180,185,61.89,11436.1
2017-12-01 05-PM,EOSRUR,180,185,180,185,122.81,22111.17
2017-12-01 04-PM,EOSRUR,180,180,180,180,5.97,1074.98
2017-12-01 03-PM,EOSRUR,180,180,172.99,180,86.13,15447.33
2017-12-01 02-PM,EOSRUR,179,180,179,180,16.05,2876.06
2017-12-01 01-PM,EOSRUR,179,179,179,179,2.3,412.56
2017-12-01 12-PM,EOSRUR,172.93,179,172.93,179,7.0,1253.48
2017-12-01 11-AM,EOSRUR,172.93,179,172.93,172.93,25.92,4563.5
2017-12-01 10-AM,EOSRUR,172.93,179,172.93,172.93,5.45,950.5
2017-12-01 09-AM,EOSRUR,172,172.93,172,172.93,68.94,11922.16
2017-12-01 08-AM,EOSRUR,180,180,172,172,7.71,1359.71
2017-12-01 07-AM,EOSRUR,179,180,179,180,3.35,603.11
2017-12-01 06-AM,EOSRUR,178,180,172,179,23.56,4225.51
2017-12-01 05-AM,EOSRUR,180,180,173,178,11.0,1904.13
2017-12-01 04-AM,EOSRUR,179,180,179,180,12.69,2271.66
2017-12-01 03-AM,EOSRUR,179,179,179,179,0.0,0.0
2017-12-01 02-AM,EOSRUR,179,179,179,179,0.0,0.0
2017-12-01 01-AM,EOSRUR,179,179,173,179,8.13,1406.57
2017-12-01 12-AM,EOSRUR,179,179,173,179,3.55,632.4
2017-11-30 11-PM,EOSRUR,179,179,179,179,0.0,0.0
2017-11-30 10-PM,EOSRUR,179,179,179,179,0.0,0.0
2017-11-30 09-PM,EOSRUR,179,179,179,179,8.0,1432.0
2017-11-30 08-PM,EOSRUR,172.02,179,172.02,179,10.35,1851.87
2017-11-30 07-PM,EOSRUR,172.02,172.02,172.02,172.02,0.0,0.0
2017-11-30 06-PM,EOSRUR,171.19,172.02,170,172.02,73.74,12602.46
2017-11-30 05-PM,EOSRUR,160.3,171.19,160.3,171.19,10.1,1728.44
2017-11-30 04-PM,EOSRUR,162.01,162.01,160.3,160.3,13.37,2156.69
2017-11-30 03-PM,EOSRUR,162,171.85,162,162.01,18.71,3062.75
2017-11-30 02-PM,EOSRUR,165.5,171.89,162,162,70.83,11703.12
2017-11-30 01-PM,EOSRUR,169.64,178.95,165.5,165.5,62.54,10543.22
2017-11-30 12-PM,EOSRUR,179,179,165.3,169.64,15.01,2488.19
2017-11-30 11-AM,EOSRUR,185,185,167.3,179,43.16,7220.19
2017-11-30 10-AM,EOSRUR,170,185,170,185,2.0,370.0
2017-11-30 09-AM,EOSRUR,179.28,180,170,170,224.16,39885.47
2017-11-30 08-AM,EOSRUR,180,180,179.28,179.28,19.91,3583.18
2017-11-30 07-AM,EOSRUR,170.91,186.43,165,180,110.52,19437.46
2017-11-30 06-AM,EOSRUR,175.94,175.94,169.92,170.91,88.36,15317.74
2017-11-30 05-AM,EOSRUR,157.3,175.94,157.3,175.94,17.41,2860.56
2017-11-30 04-AM,EOSRUR,158.79,186.34,157.3,157.3,108.63,20238.14
2017-11-30 03-AM,EOSRUR,189.39,189.39,158.79,158.79,9.8,1556.9
2017-11-30 02-AM,EOSRUR,189.39,189.39,189.39,189.39,0.0,0.0
2017-11-30 01-AM,EOSRUR,150,190.03,150,189.39,15.95,3025.62
2017-11-30 12-AM,EOSRUR,150,150,150,150,0.0,0.0
2017-11-29 11-PM,EOSRUR,165,194.6,150,150,114.27,18373.06
2017-11-29 10-PM,EOSRUR,194.6,194.6,165,165,5.64,931.31
2017-11-29 09-PM,EOSRUR,190,194.6,165.45,194.6,92.29,16384.21
2017-11-29 08-PM,EOSRUR,168,190,168,190,68.69,11774.86
2017-11-29 07-PM,EOSRUR,168,185,168,168,12.17,2191.9
2017-11-29 06-PM,EOSRUR,189,194.69,165.45,168,339.23,56518.89
2017-11-29 05-PM,EOSRUR,186.93,189,185,189,14.44,2685.66
2017-11-29 04-PM,EOSRUR,197.9,197.9,166,186.93,12.34,2099.22
2017-11-29 03-PM,EOSRUR,180.5,198,160,197.9,414.31,76518.25
2017-11-29 02-PM,EOSRUR,185.8,200,180.5,180.5,199.31,37319.76
2017-11-29 01-PM,EOSRUR,185.8,187,185.8,185.8,56.84,10564.25
2017-11-29 12-PM,EOSRUR,171,187,171,185.8,51.51,9245.47
2017-11-29 11-AM,EOSRUR,157,171,157,171,166.06,28211.39
2017-11-29 10-AM,EOSRUR,155.8,170,155.8,157,71.63,12046.78
2017-11-29 09-AM,EOSRUR,155.8,155.8,155.8,155.8,0.0,0.0
2017-11-29 08-AM,EOSRUR,170,170,155.8,155.8,59.87,9809.14
2017-11-29 07-AM,EOSRUR,170,170,161.55,170,33.17,5553.94
2017-11-29 06-AM,EOSRUR,168,170,168,170,18.69,3150.94
2017-11-29 05-AM,EOSRUR,168,168,168,168,0.0,0.0
2017-11-29 04-AM,EOSRUR,177,177,168,168,0.03627,6.09
2017-11-29 03-AM,EOSRUR,177,177,177,177,0.0,0.0
2017-11-29 02-AM,EOSRUR,177,177,177,177,0.0,0.0
2017-11-29 01-AM,EOSRUR,177,177,177,177,0.0,0.0
2017-11-29 12-AM,EOSRUR,177,177,177,177,0.0,0.0
2017-11-28 11-PM,EOSRUR,168.5,177,168.5,177,0.8475,150.0
2017-11-28 10-PM,EOSRUR,177,177,168,168.5,128.21,21776.35
2017-11-28 09-PM,EOSRUR,167,177,167,177,25.48,4330.38
2017-11-28 08-PM,EOSRUR,184.9,184.9,167,167,195.34,34302.66
2017-11-28 07-PM,EOSRUR,172.4,185,172.4,184.9,366.75,65699.62
2017-11-28 06-PM,EOSRUR,180.42,180.42,172.4,172.4,105.79,18298.2
2017-11-28 05-PM,EOSRUR,167,180.42,167,180.42,21.86,3893.17
2017-11-28 04-PM,EOSRUR,166.13,180.29,166.13,167,66.06,11296.56
2017-11-28 03-PM,EOSRUR,166.13,166.13,166.13,166.13,0.0,0.0
2017-11-28 02-PM,EOSRUR,185.8,185.8,166.13,166.13,94.37,16787.73
2017-11-28 01-PM,EOSRUR,185.93,185.93,180.62,185.8,90.43,16541.1
2017-11-28 12-PM,EOSRUR,181,185.93,180.42,185.93,124.76,22684.87
2017-11-28 11-AM,EOSRUR,180.64,188.2,180,181,87.58,15851.63
2017-11-28 10-AM,EOSRUR,180.64,180.64,167.71,180.64,213.11,37675.37
2017-11-28 09-AM,EOSRUR,177.53,180.64,167,180.64,115.23,20637.58
2017-11-28 08-AM,EOSRUR,178.24,182.2,170,177.53,130.02,23269.06
2017-11-28 07-AM,EOSRUR,177.1,200,170,178.24,82.22,15802.14
2017-11-28 06-AM,EOSRUR,165,177.1,165,177.1,156.76,27023.11
2017-11-28 05-AM,EOSRUR,171,179.48,165,165,7.27,1225.06
2017-11-28 04-AM,EOSRUR,187.91,250,165,171,75.43,13552.49
2017-11-28 03-AM,EOSRUR,246,300,165,187.91,1083.2,245467.11
2017-11-28 02-AM,EOSRUR,183.38,249,164.25,246,239.83,49253.21
2017-11-28 01-AM,EOSRUR,170,183.38,170,183.38,0.0566,10.38
2017-11-28 12-AM,EOSRUR,170,170,170,170,0.0,0.0
2017-11-27 11-PM,EOSRUR,170,170,170,170,0.0,0.0
