Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
2019-07-25 11-PM,ETHUSDT,219.88,220.66,218.75,219.14,3740.06,822202.78
2019-07-25 10-PM,ETHUSDT,219.15,220.66,218.79,219.88,8696.73,1911332.75
2019-07-25 09-PM,ETHUSDT,218.52,219.24,217.25,219.15,3855.64,842029.97
2019-07-25 08-PM,ETHUSDT,218.07,218.67,215.59,218.52,9164.26,1993273.39
2019-07-25 07-PM,ETHUSDT,221.11,221.38,217.21,218.07,18765.3,4110213.21
2019-07-25 06-PM,ETHUSDT,221.74,221.74,220.8,221.11,5431.02,1202168.3
2019-07-25 05-PM,ETHUSDT,221.28,222.06,220.84,221.74,4271.49,946011.87
2019-07-25 04-PM,ETHUSDT,221.09,223.5,219.59,221.28,14946.22,3305931.79
2019-07-25 03-PM,ETHUSDT,220.87,221.78,220.21,221.09,7627.98,1686810.38
2019-07-25 02-PM,ETHUSDT,219.75,222.4,219.02,220.87,11235.16,2480427.54
2019-07-25 01-PM,ETHUSDT,224.12,224.17,216.93,219.75,24051.89,5289145.05
2019-07-25 12-PM,ETHUSDT,222.09,224.55,222.04,224.12,13537.39,3024828.77
2019-07-25 11-AM,ETHUSDT,222.2,223.01,221.76,222.09,7128.51,1584707.54
2019-07-25 10-AM,ETHUSDT,222.1,223.1,221.35,222.2,8923.18,1980509.7
2019-07-25 09-AM,ETHUSDT,221.72,223.34,221.29,222.1,7067.47,1570436.84
2019-07-25 08-AM,ETHUSDT,220.7,222.58,220.5,221.72,8913.26,1976901.97
2019-07-25 07-AM,ETHUSDT,221.81,222.9,220.5,220.7,8131.31,1802736.79
2019-07-25 06-AM,ETHUSDT,221.25,221.84,220.51,221.81,5680.62,1255780.45
2019-07-25 05-AM,ETHUSDT,220.82,221.76,220.2,221.25,6957.33,1536958.44
2019-07-25 04-AM,ETHUSDT,221.95,222.92,220.26,220.82,8268.7,1832205.73
2019-07-25 03-AM,ETHUSDT,222.52,224.2,220.72,221.95,17710.09,3931096.56
2019-07-25 02-AM,ETHUSDT,222.45,223.33,221.79,222.52,20218.09,4500584.62
2019-07-25 01-AM,ETHUSDT,222.52,223.58,221.55,222.45,16717.6,3721838.76
2019-07-25 12-AM,ETHUSDT,216.31,225.12,215.23,222.52,27089.41,6001461.85
2019-07-24 11-PM,ETHUSDT,214.31,218.06,214.26,216.31,6836.49,1480032.91
2019-07-24 10-PM,ETHUSDT,216.2,217.37,214.2,214.31,10380.01,2237897.05
2019-07-24 09-PM,ETHUSDT,215.21,218.28,214.19,216.2,15512.14,3355738.51
2019-07-24 08-PM,ETHUSDT,211.7,215.66,211.59,215.21,9304.47,1985835.24
2019-07-24 07-PM,ETHUSDT,210.95,212.24,209.35,211.7,6539.5,1381583.62
2019-07-24 06-PM,ETHUSDT,210.99,212.64,210.73,210.95,5871.27,1242704.81
2019-07-24 05-PM,ETHUSDT,209.32,211.8,208.84,210.99,9853.26,2077043.02
2019-07-24 04-PM,ETHUSDT,216.13,216.68,208.17,209.32,31995.55,6774055.58
2019-07-24 03-PM,ETHUSDT,214.28,216.73,213.81,216.13,17676.77,3802034.17
2019-07-24 02-PM,ETHUSDT,207.81,214.8,207.01,214.28,25052.66,5304697.13
2019-07-24 01-PM,ETHUSDT,207.92,209,206.9,207.81,6775.95,1408624.51
2019-07-24 12-PM,ETHUSDT,207.42,208.6,206.64,207.92,7132.78,1480065.47
2019-07-24 11-AM,ETHUSDT,207.29,207.96,205.29,207.42,16613.03,3434815.26
2019-07-24 10-AM,ETHUSDT,208.45,208.5,206.27,207.29,9167.65,1902203.86
2019-07-24 09-AM,ETHUSDT,207.67,208.73,207.22,208.45,8895.94,1849661.17
2019-07-24 08-AM,ETHUSDT,206.17,208.25,205.44,207.67,8371.37,1732770.0
2019-07-24 07-AM,ETHUSDT,205.65,206.75,205.38,206.17,5559.22,1145395.43
2019-07-24 06-AM,ETHUSDT,205.75,207.33,205.42,205.65,8260.12,1704742.97
2019-07-24 05-AM,ETHUSDT,204.87,206.5,204.09,205.75,10407.39,2137949.52
2019-07-24 04-AM,ETHUSDT,204.52,204.99,202.66,204.87,12186.47,2486151.15
2019-07-24 03-AM,ETHUSDT,205.41,205.5,203.98,204.52,7585.61,1553345.95
2019-07-24 02-AM,ETHUSDT,205.54,206.19,202.71,205.41,13093.75,2675817.86
2019-07-24 01-AM,ETHUSDT,205.56,206.94,204.8,205.54,8759.34,1805678.04
2019-07-24 12-AM,ETHUSDT,212.48,212.65,202,205.56,50913.46,10478726.43
2019-07-23 11-PM,ETHUSDT,215.55,216.05,211.39,212.48,22313.08,4759087.73
2019-07-23 10-PM,ETHUSDT,216.99,217.65,215.16,215.55,5971.18,1292129.81
2019-07-23 09-PM,ETHUSDT,217.72,217.97,215.98,216.99,5332.85,1156548.94
2019-07-23 08-PM,ETHUSDT,216.99,218.9,216.86,217.72,12153.85,2650612.35
2019-07-23 07-PM,ETHUSDT,216.75,218.31,216.45,216.99,10546.76,2290058.17
2019-07-23 06-PM,ETHUSDT,212.11,219.55,212.01,216.75,25775.72,5589676.58
2019-07-23 05-PM,ETHUSDT,211.3,212.46,211.06,212.11,7022.5,1486786.35
2019-07-23 04-PM,ETHUSDT,209.6,212.15,208.59,211.3,12504.29,2630204.76
2019-07-23 03-PM,ETHUSDT,211.64,213,209.32,209.6,11324.54,2391140.8
2019-07-23 02-PM,ETHUSDT,210.84,212.1,209.3,211.64,10317.5,2176286.03
2019-07-23 01-PM,ETHUSDT,212.18,212.5,208.36,210.84,21036.03,4422517.64
2019-07-23 12-PM,ETHUSDT,212.53,213.46,211.07,212.18,7569.69,1606723.1
2019-07-23 11-AM,ETHUSDT,212.08,213.73,211.26,212.53,13232.37,2814012.96
2019-07-23 10-AM,ETHUSDT,210.82,212.9,209.3,212.08,12513.8,2639607.7
2019-07-23 09-AM,ETHUSDT,210.72,211.38,209.12,210.82,14906.03,3137297.77
2019-07-23 08-AM,ETHUSDT,212.51,213.69,210.3,210.72,12873.63,2729811.55
2019-07-23 07-AM,ETHUSDT,212.25,215.39,212.12,212.51,11806.38,2518678.17
2019-07-23 06-AM,ETHUSDT,214.92,215.58,210.88,212.25,25119.36,5344001.7
2019-07-23 05-AM,ETHUSDT,217,217.31,213.61,214.92,22128.94,4767247.44
2019-07-23 04-AM,ETHUSDT,216.92,217.32,216.06,217,13356.0,2895669.3
2019-07-23 03-AM,ETHUSDT,217.42,217.73,216.76,216.92,5377.13,1168557.06
2019-07-23 02-AM,ETHUSDT,215.52,217.84,215.38,217.42,8002.57,1734641.37
2019-07-23 01-AM,ETHUSDT,215.72,216.27,214.72,215.52,6501.66,1402168.01
2019-07-23 12-AM,ETHUSDT,217.51,217.6,214.61,215.72,6421.48,1386006.35
2019-07-22 11-PM,ETHUSDT,216.2,218.24,216.08,217.51,3502.75,761499.02
2019-07-22 10-PM,ETHUSDT,216.65,218.67,215.36,216.2,8643.42,1877878.32
2019-07-22 09-PM,ETHUSDT,218.48,219.12,216.25,216.65,8682.1,1890121.89
2019-07-22 08-PM,ETHUSDT,213.53,218.91,212.93,218.48,13840.51,2994321.04
2019-07-22 07-PM,ETHUSDT,216.43,216.71,212.25,213.53,13103.42,2807893.59
2019-07-22 06-PM,ETHUSDT,216.45,216.68,215.23,216.43,6798.0,1467615.19
2019-07-22 05-PM,ETHUSDT,214.76,217.39,213.1,216.45,21691.55,4678588.77
2019-07-22 04-PM,ETHUSDT,214.96,216.22,214,214.76,11538.22,2484105.86
2019-07-22 03-PM,ETHUSDT,215.7,217.5,214.8,214.96,17624.98,3808173.28
2019-07-22 02-PM,ETHUSDT,220.84,222.09,214.3,215.7,33927.62,7391451.81
2019-07-22 01-PM,ETHUSDT,222.52,222.69,220.5,220.84,6567.37,1456166.44
2019-07-22 12-PM,ETHUSDT,223.27,223.4,221.1,222.52,7456.14,1657179.57
2019-07-22 11-AM,ETHUSDT,222.35,224,221.19,223.27,12157.93,2706976.84
2019-07-22 10-AM,ETHUSDT,220.7,223.07,219.2,222.35,15029.68,3326451.7
2019-07-22 09-AM,ETHUSDT,224.08,224.21,220.41,220.7,16783.64,3720375.62
2019-07-22 08-AM,ETHUSDT,225.05,225.39,223.67,224.08,5768.1,1296420.69
2019-07-22 07-AM,ETHUSDT,225.25,225.49,224.5,225.05,6570.34,1478092.73
2019-07-22 06-AM,ETHUSDT,225.15,226.26,224.41,225.25,8913.16,2010155.61
2019-07-22 05-AM,ETHUSDT,224.33,225.88,222.84,225.15,9628.64,2162683.61
2019-07-22 04-AM,ETHUSDT,225.93,226.55,224.17,224.33,7218.63,1624103.86
2019-07-22 03-AM,ETHUSDT,226.61,227.16,225.5,225.93,4861.61,1099141.49
2019-07-22 02-AM,ETHUSDT,224.42,226.8,224.41,226.61,4990.7,1126352.84
2019-07-22 01-AM,ETHUSDT,224.69,225.5,223.83,224.42,3355.83,753797.36
2019-07-22 12-AM,ETHUSDT,225.38,228.34,223.68,224.69,8596.01,1941092.83
2019-07-21 11-PM,ETHUSDT,225.29,226.49,224.41,225.38,4406.93,992914.66
2019-07-21 10-PM,ETHUSDT,224.7,226.62,224.2,225.29,5455.52,1229052.74
2019-07-21 09-PM,ETHUSDT,223,226.08,222.83,224.7,9642.26,2166796.79
2019-07-21 08-PM,ETHUSDT,219.59,223.56,219.16,223,7282.53,1611488.18
2019-07-21 07-PM,ETHUSDT,221.88,222.06,218.71,219.59,9360.79,2061069.45
2019-07-21 06-PM,ETHUSDT,219.42,221.88,218.61,221.88,8571.25,1892070.1
2019-07-21 05-PM,ETHUSDT,220.44,220.73,216.99,219.42,17421.86,3808602.86
2019-07-21 04-PM,ETHUSDT,222.22,223.63,220.01,220.44,10932.45,2424019.77
2019-07-21 03-PM,ETHUSDT,221.23,222.52,219.67,222.22,16419.99,3628611.04
2019-07-21 02-PM,ETHUSDT,222.81,223.4,220.25,221.23,23577.32,5224851.83
2019-07-21 01-PM,ETHUSDT,223.92,223.92,220.41,222.81,16240.82,3614771.09
2019-07-21 12-PM,ETHUSDT,225.99,226.28,223.05,223.92,12355.38,2768814.9
2019-07-21 11-AM,ETHUSDT,225.33,227.1,224.43,225.99,9164.2,2068717.71
2019-07-21 10-AM,ETHUSDT,227.12,227.42,224.61,225.33,16011.19,3619450.11
2019-07-21 09-AM,ETHUSDT,227.1,228.95,226.98,227.12,7193.39,1639192.35
2019-07-21 08-AM,ETHUSDT,225.56,227.11,223.79,227.1,12235.09,2765749.38
2019-07-21 07-AM,ETHUSDT,225.02,226.5,224.46,225.56,4504.8,1016534.49
2019-07-21 06-AM,ETHUSDT,224.93,226.09,224.42,225.02,5024.16,1131602.09
2019-07-21 05-AM,ETHUSDT,226,226.25,224.47,224.93,6400.82,1443464.71
2019-07-21 04-AM,ETHUSDT,224.13,226.97,223.03,226,7446.86,1675463.53
2019-07-21 03-AM,ETHUSDT,225.1,225.15,222.25,224.13,14566.18,3262920.01
2019-07-21 02-AM,ETHUSDT,228.39,228.43,224.42,225.1,11253.54,2548662.37
2019-07-21 01-AM,ETHUSDT,228.81,229,227.66,228.39,8217.88,1876192.09
2019-07-21 12-AM,ETHUSDT,228.2,229.66,226.66,228.81,12847.89,2933550.37
2019-07-20 11-PM,ETHUSDT,232.56,233.84,224.99,228.2,22315.9,5118751.41
2019-07-20 10-PM,ETHUSDT,232.63,233.88,231.59,232.56,6714.78,1562857.3
2019-07-20 09-PM,ETHUSDT,231.45,232.63,230.69,232.63,5091.4,1179642.21
2019-07-20 08-PM,ETHUSDT,231.33,231.7,230.18,231.45,8416.27,1944603.74
2019-07-20 07-PM,ETHUSDT,232.33,232.33,230.76,231.33,9642.25,2232525.57
2019-07-20 06-PM,ETHUSDT,231.91,232.69,231.5,232.33,8111.74,1882784.83
2019-07-20 05-PM,ETHUSDT,233.92,234.88,231,231.91,24841.95,5783823.55
2019-07-20 04-PM,ETHUSDT,229.7,235.09,228.86,233.92,39197.08,9087692.37
2019-07-20 03-PM,ETHUSDT,226.35,230.09,225.9,229.7,14966.09,3408271.32
2019-07-20 02-PM,ETHUSDT,224.64,226.53,224.56,226.35,7328.84,1653077.34
2019-07-20 01-PM,ETHUSDT,225.09,227.43,223.5,224.64,15809.9,3563247.58
2019-07-20 12-PM,ETHUSDT,225.04,226,224.24,225.09,6154.03,1385502.8
2019-07-20 11-AM,ETHUSDT,225.71,225.84,222.55,225.04,11856.66,2656028.55
2019-07-20 10-AM,ETHUSDT,225.23,226.39,224.2,225.71,6871.17,1547899.9
2019-07-20 09-AM,ETHUSDT,225.22,226.52,224.9,225.23,6022.14,1358548.43
2019-07-20 08-AM,ETHUSDT,225.67,225.78,224.02,225.22,10981.7,2472911.07
2019-07-20 07-AM,ETHUSDT,226.62,228.11,225.51,225.67,10775.48,2443271.29
2019-07-20 06-AM,ETHUSDT,226.57,227.2,226.02,226.62,9787.2,2218020.3
2019-07-20 05-AM,ETHUSDT,227.6,227.83,225.31,226.57,9034.6,2050145.65
2019-07-20 04-AM,ETHUSDT,226.63,228.18,225.83,227.6,14973.26,3399545.01
2019-07-20 03-AM,ETHUSDT,225,228.5,224.92,226.63,24487.75,5565506.77
2019-07-20 02-AM,ETHUSDT,220.76,225.99,220.73,225,12891.12,2880373.16
2019-07-20 01-AM,ETHUSDT,221.19,221.69,219.78,220.76,9001.93,1988170.9
2019-07-20 12-AM,ETHUSDT,220.73,223.65,220.47,221.19,13053.88,2899277.09
2019-07-19 11-PM,ETHUSDT,219.79,221.34,219.74,220.73,5787.22,1275943.69
2019-07-19 10-PM,ETHUSDT,221.07,222.15,219.21,219.79,6357.44,1403525.28
2019-07-19 09-PM,ETHUSDT,220.03,221.07,219.36,221.07,5166.49,1137872.1
2019-07-19 08-PM,ETHUSDT,218.51,220.5,218.38,220.03,6695.43,1468599.39
2019-07-19 07-PM,ETHUSDT,218.18,218.84,217.65,218.51,6274.28,1369413.16
2019-07-19 06-PM,ETHUSDT,218.09,218.74,217.55,218.18,10039.82,2189874.36
2019-07-19 05-PM,ETHUSDT,218.35,219.68,218,218.09,6538.72,1430369.43
2019-07-19 04-PM,ETHUSDT,218.9,219.87,216.14,218.35,10319.37,2248831.85
2019-07-19 03-PM,ETHUSDT,217.19,219.36,216.91,218.9,15899.4,3470935.99
2019-07-19 02-PM,ETHUSDT,215.98,218.61,215.18,217.19,11636.78,2523674.91
2019-07-19 01-PM,ETHUSDT,219.1,219.19,212.52,215.98,29193.96,6292137.64
2019-07-19 12-PM,ETHUSDT,216.4,222.65,214.17,219.1,26990.6,5905012.06
2019-07-19 11-AM,ETHUSDT,217.85,219.13,215.38,216.4,12847.21,2785534.94
2019-07-19 10-AM,ETHUSDT,217.6,218.6,216,217.85,9649.88,2097112.06
2019-07-19 09-AM,ETHUSDT,218.11,219.35,215.71,217.6,20194.85,4393073.55
2019-07-19 08-AM,ETHUSDT,223.72,226.07,214.73,218.11,51975.36,11426191.87
2019-07-19 07-AM,ETHUSDT,220.56,224.79,220,223.72,14370.23,3189951.99
2019-07-19 06-AM,ETHUSDT,221.26,222.27,220,220.56,10627.2,2348757.63
2019-07-19 05-AM,ETHUSDT,221.2,222.2,218.79,221.26,20636.62,4550477.7
2019-07-19 04-AM,ETHUSDT,222.07,222.95,220.74,221.2,15306.75,3395582.21
2019-07-19 03-AM,ETHUSDT,222.85,223.76,220.8,222.07,11095.53,2464824.41
2019-07-19 02-AM,ETHUSDT,222.25,223.64,220.55,222.85,15305.21,3406072.78
2019-07-19 01-AM,ETHUSDT,224.69,226.23,221.17,222.25,11750.13,2632118.05
2019-07-19 12-AM,ETHUSDT,225.73,226.19,222.88,224.69,18300.36,4099444.01
2019-07-18 11-PM,ETHUSDT,223.29,229.65,223,225.73,22947.23,5198886.09
2019-07-18 10-PM,ETHUSDT,223.81,224.34,222.05,223.29,5508.48,1229292.9
2019-07-18 09-PM,ETHUSDT,224.07,225.54,223,223.81,7826.54,1753907.67
2019-07-18 08-PM,ETHUSDT,223,225.64,222.83,224.07,11628.76,2607364.18
2019-07-18 07-PM,ETHUSDT,222.6,224.85,222.01,223,12990.31,2904699.26
2019-07-18 06-PM,ETHUSDT,223.95,225.38,221.87,222.6,16010.53,3586098.97
2019-07-18 05-PM,ETHUSDT,223.54,225.55,222.88,223.95,17907.83,4016550.62
2019-07-18 04-PM,ETHUSDT,224.19,226.59,221,223.54,51623.15,11578312.33
2019-07-18 03-PM,ETHUSDT,223.92,225,220.79,224.19,47942.27,10681294.22
2019-07-18 02-PM,ETHUSDT,208.34,224.77,205.71,223.92,76781.61,16661897.05
2019-07-18 01-PM,ETHUSDT,209.13,211.74,206.78,208.34,27931.71,5841598.95
2019-07-18 12-PM,ETHUSDT,215.47,215.88,207.8,209.13,42283.72,8952214.51
2019-07-18 11-AM,ETHUSDT,216.55,217.29,214.44,215.47,16673.86,3599246.17
2019-07-18 10-AM,ETHUSDT,214.31,218.72,213.94,216.55,18584.74,4027410.89
2019-07-18 09-AM,ETHUSDT,213.54,216.46,212.65,214.31,14152.94,3039062.33
2019-07-18 08-AM,ETHUSDT,216.23,217.2,212.9,213.54,23273.24,5012452.17
2019-07-18 07-AM,ETHUSDT,219.38,219.38,215.8,216.23,18753.27,4075333.34
2019-07-18 06-AM,ETHUSDT,217.38,221.82,216.16,219.38,23645.85,5183544.6
2019-07-18 05-AM,ETHUSDT,218.19,220,215.92,217.38,20492.59,4452959.02
2019-07-18 04-AM,ETHUSDT,212.02,219.15,210.72,218.19,26874.86,5800800.6
2019-07-18 03-AM,ETHUSDT,213.42,213.55,210.01,212.02,13365.75,2829148.74
2019-07-18 02-AM,ETHUSDT,212.73,213.62,210.74,213.42,9722.45,2062703.54
2019-07-18 01-AM,ETHUSDT,208.2,214.12,208.14,212.73,24498.47,5182869.05
2019-07-18 12-AM,ETHUSDT,210.81,211.09,206.05,208.2,19845.86,4126419.12
2019-07-17 11-PM,ETHUSDT,211.44,211.9,209.05,210.81,15629.13,3290374.43
2019-07-17 10-PM,ETHUSDT,214.06,216,210.79,211.44,19869.11,4235801.82
2019-07-17 09-PM,ETHUSDT,212.2,217.24,211.65,214.06,19698.65,4229912.22
2019-07-17 08-PM,ETHUSDT,211.31,214,209.05,212.2,19712.28,4172645.92
2019-07-17 07-PM,ETHUSDT,215.61,216.38,210.37,211.31,25351.69,5406742.0
2019-07-17 06-PM,ETHUSDT,215.86,217.52,213,215.61,27462.4,5912262.43
2019-07-17 05-PM,ETHUSDT,214.2,219.3,210.73,215.86,42581.45,9179722.68
2019-07-17 04-PM,ETHUSDT,212.7,219.86,211.74,214.2,43852.29,9468381.64
2019-07-17 03-PM,ETHUSDT,212.12,215.72,209.68,212.7,43673.15,9284617.05
2019-07-17 02-PM,ETHUSDT,203.78,213.06,203.74,212.12,52011.2,10840854.09
2019-07-17 01-PM,ETHUSDT,202.13,203.89,200.47,203.78,26898.35,5436528.38
2019-07-17 12-PM,ETHUSDT,196.08,203.52,193.6,202.13,41879.19,8343075.93
2019-07-17 11-AM,ETHUSDT,199.28,200.59,191.84,196.08,48554.67,9520790.63
2019-07-17 10-AM,ETHUSDT,202.21,202.27,197.05,199.28,28065.45,5600166.46
2019-07-17 09-AM,ETHUSDT,203.71,204.3,201.27,202.21,15785.48,3200902.08
2019-07-17 08-AM,ETHUSDT,203.6,205.49,202.33,203.71,18882.17,3848921.99
2019-07-17 07-AM,ETHUSDT,201.71,203.96,199.52,203.6,17965.66,3624419.95
2019-07-17 06-AM,ETHUSDT,201.77,202.58,200.58,201.71,15666.95,3158228.47
2019-07-17 05-AM,ETHUSDT,197.96,202.19,197.96,201.77,14005.86,2804252.08
2019-07-17 04-AM,ETHUSDT,197.67,200.17,196.11,197.96,18186.67,3602187.49
2019-07-17 03-AM,ETHUSDT,196.17,199.24,196.04,197.67,23939.88,4732179.06
2019-07-17 02-AM,ETHUSDT,199.83,199.85,193.57,196.17,41257.36,8080954.92
2019-07-17 01-AM,ETHUSDT,200.14,201.02,198.67,199.83,15645.16,3128527.97
2019-07-17 12-AM,ETHUSDT,198.88,203.45,198.69,200.14,18135.18,3652697.04
2019-07-16 11-PM,ETHUSDT,200.01,200.99,195.39,198.88,35958.46,7124868.83
2019-07-16 10-PM,ETHUSDT,204.03,204.27,198.32,200.01,27274.39,5479109.47
2019-07-16 09-PM,ETHUSDT,202.93,206.46,198.58,204.03,24023.1,4873493.8
2019-07-16 08-PM,ETHUSDT,204.23,207.85,202.44,202.93,24379.05,4997037.25
2019-07-16 07-PM,ETHUSDT,198.16,204.78,197.78,204.23,25627.5,5139566.24
2019-07-16 06-PM,ETHUSDT,199.46,202.5,197.09,198.16,40252.17,8040387.53
2019-07-16 05-PM,ETHUSDT,206.33,206.46,192.25,199.46,106940.42,21198865.58
2019-07-16 04-PM,ETHUSDT,220.32,220.38,205.46,206.33,83657.52,17577045.28
2019-07-16 03-PM,ETHUSDT,216.75,222.97,216.3,220.32,24052.72,5290954.4
2019-07-16 02-PM,ETHUSDT,214.98,218.67,214.45,216.75,23028.0,4987499.23
2019-07-16 01-PM,ETHUSDT,218.7,219.76,213.9,214.98,37414.54,8103139.29
2019-07-16 12-PM,ETHUSDT,223.82,224.33,215,218.7,30568.64,6752033.45
2019-07-16 11-AM,ETHUSDT,224.8,226.37,221.31,223.82,20943.32,4695957.69
2019-07-16 10-AM,ETHUSDT,225.44,226.51,223.77,224.8,11907.37,2680481.02
2019-07-16 09-AM,ETHUSDT,227.92,228.71,224.92,225.44,13502.85,3060016.84
2019-07-16 08-AM,ETHUSDT,225.96,228.54,223.84,227.92,16575.78,3744122.79
2019-07-16 07-AM,ETHUSDT,227.51,227.7,222.65,225.96,22492.93,5067116.45
2019-07-16 06-AM,ETHUSDT,228.38,229.08,226.94,227.51,9540.39,2173846.7
2019-07-16 05-AM,ETHUSDT,228.3,229.22,226.77,228.38,8604.95,1960351.02
2019-07-16 04-AM,ETHUSDT,227.14,229,225.1,228.3,14723.34,3343995.68
2019-07-16 03-AM,ETHUSDT,228.36,229.94,225.9,227.14,15818.36,3608997.73
2019-07-16 02-AM,ETHUSDT,231.78,231.8,226.72,228.36,19190.72,4403378.29
2019-07-16 01-AM,ETHUSDT,232.48,234.5,230.51,231.78,11560.94,2688026.46
2019-07-16 12-AM,ETHUSDT,228.2,233,227.95,232.48,15532.72,3593387.73
2019-07-15 11-PM,ETHUSDT,233.09,234.78,227.78,228.2,22227.74,5143160.37
2019-07-15 10-PM,ETHUSDT,227.65,234.54,227.48,233.09,16080.68,3719380.43
2019-07-15 09-PM,ETHUSDT,231.23,232.5,227.01,227.65,10708.71,2467709.01
2019-07-15 08-PM,ETHUSDT,232.23,233.99,229.96,231.23,12541.79,2910886.27
2019-07-15 07-PM,ETHUSDT,234.67,234.79,230.45,232.23,18212.0,4230490.85
2019-07-15 06-PM,ETHUSDT,226.63,235.58,223.62,234.67,41735.27,9628850.69
2019-07-15 05-PM,ETHUSDT,233.28,233.3,226.58,226.63,23841.33,5488537.64
2019-07-15 04-PM,ETHUSDT,230.06,234.4,227.52,233.28,27265.13,6301602.79
2019-07-15 03-PM,ETHUSDT,229.88,231.08,226.86,230.06,20152.78,4618386.12
2019-07-15 02-PM,ETHUSDT,225.97,231.99,225.83,229.88,38474.78,8810827.97
2019-07-15 01-PM,ETHUSDT,220.62,226.38,220.22,225.97,21650.6,4832506.05
2019-07-15 12-PM,ETHUSDT,226.54,227.35,220.03,220.62,27275.07,6100251.33
2019-07-15 11-AM,ETHUSDT,225.49,228.85,225.02,226.54,15019.32,3408581.21
2019-07-15 10-AM,ETHUSDT,226.35,228.5,224.3,225.49,15927.12,3597458.41
2019-07-15 09-AM,ETHUSDT,223.21,227.94,221.23,226.35,25034.8,5617868.51
2019-07-15 08-AM,ETHUSDT,226.58,226.77,222.66,223.21,17853.73,4007194.27
2019-07-15 07-AM,ETHUSDT,221.06,227,221.06,226.58,26100.76,5872630.9
2019-07-15 06-AM,ETHUSDT,221.2,222.16,218.24,221.06,21476.25,4723008.26
2019-07-15 05-AM,ETHUSDT,220.49,221.99,217.85,221.2,17718.61,3896538.78
2019-07-15 04-AM,ETHUSDT,222.11,224.27,220.22,220.49,25617.74,5684909.48
2019-07-15 03-AM,ETHUSDT,217.55,225.16,216.3,222.11,35186.73,7805959.11
2019-07-15 02-AM,ETHUSDT,215.8,218.01,212.93,217.55,39150.63,8429378.71
2019-07-15 01-AM,ETHUSDT,211.43,219.4,211.11,215.8,45273.97,9768970.59
2019-07-15 12-AM,ETHUSDT,225.85,226.76,203.08,211.43,106365.34,22724856.62
2019-07-14 11-PM,ETHUSDT,236.35,236.37,222.81,225.85,37559.2,8615383.85
2019-07-14 10-PM,ETHUSDT,239.89,240.33,236,236.35,12220.11,2915198.67
2019-07-14 09-PM,ETHUSDT,237.06,240.03,236.2,239.89,11222.42,2668390.64
2019-07-14 08-PM,ETHUSDT,235.05,238.92,232.89,237.06,13254.29,3126623.19
2019-07-14 07-PM,ETHUSDT,235.16,235.93,232.69,235.05,13281.05,3110764.9
2019-07-14 06-PM,ETHUSDT,238.18,238.76,232.02,235.16,18862.66,4434236.28
2019-07-14 05-PM,ETHUSDT,237.7,239.95,236.7,238.18,19595.05,4670357.61
2019-07-14 04-PM,ETHUSDT,234.35,238.88,232.39,237.7,30233.61,7117545.13
2019-07-14 03-PM,ETHUSDT,237.46,238.1,229.45,234.35,42472.6,9957692.23
2019-07-14 02-PM,ETHUSDT,238.24,239.79,235.87,237.46,26089.67,6209247.52
2019-07-14 01-PM,ETHUSDT,238.64,241.98,235.1,238.24,25746.31,6153120.27
2019-07-14 12-PM,ETHUSDT,242.97,243.73,235.2,238.64,42922.82,10267088.48
2019-07-14 11-AM,ETHUSDT,244.14,247,239.29,242.97,40571.37,9890888.1
2019-07-14 10-AM,ETHUSDT,242.28,247.24,240,244.14,69569.94,16966387.42
2019-07-14 09-AM,ETHUSDT,265.12,266.1,240.56,242.28,52502.21,13217645.63
2019-07-14 08-AM,ETHUSDT,265.81,267.38,265.02,265.12,5211.43,1386461.77
2019-07-14 07-AM,ETHUSDT,266.73,266.87,265.03,265.81,8404.34,2236630.2
2019-07-14 06-AM,ETHUSDT,266.58,267.76,266.3,266.73,4343.51,1160175.55
2019-07-14 05-AM,ETHUSDT,265.32,266.94,265.24,266.58,4398.78,1171742.69
2019-07-14 04-AM,ETHUSDT,267.42,268.1,264.86,265.32,6132.48,1634802.21
2019-07-14 03-AM,ETHUSDT,268.24,268.74,267.29,267.42,3422.67,917421.32
2019-07-14 02-AM,ETHUSDT,268.74,269.08,268,268.24,6137.2,1648918.65
2019-07-14 01-AM,ETHUSDT,267.46,269.41,267.06,268.74,4580.41,1229899.97
2019-07-14 12-AM,ETHUSDT,268.79,269.74,267.37,267.46,3937.32,1057204.17
2019-07-13 11-PM,ETHUSDT,266.87,270.21,266.62,268.79,5376.67,1443211.66
2019-07-13 10-PM,ETHUSDT,264.12,269.5,263.9,266.87,14854.03,3957934.5
2019-07-13 09-PM,ETHUSDT,264.79,264.88,262.2,264.12,9730.19,2560485.51
2019-07-13 08-PM,ETHUSDT,266.99,267.07,263.66,264.79,14026.43,3720153.8
2019-07-13 07-PM,ETHUSDT,266.49,267.74,265.12,266.99,7446.08,1984762.68
2019-07-13 06-PM,ETHUSDT,269.16,269.19,265.75,266.49,11976.09,3197592.94
2019-07-13 05-PM,ETHUSDT,268.99,270.44,267.9,269.16,4797.97,1292430.36
2019-07-13 04-PM,ETHUSDT,270.61,271.8,268.32,268.99,5627.34,1518252.29
2019-07-13 03-PM,ETHUSDT,269.19,271.09,268.41,270.61,5267.52,1423192.06
2019-07-13 02-PM,ETHUSDT,270.07,271.29,268.33,269.19,5410.85,1460994.98
