Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume NGN
2016-07-17,BTCNGN,229419,232999,229419,230205,0.5186,120047.46
2016-07-16,BTCNGN,231600,231800,229419,229419,0.9002,208128.8
2016-07-15,BTCNGN,226000,232800,226000,231600,2.26,517875.99
2016-07-14,BTCNGN,228001,232999,226000,226000,1.43,324109.03
2016-07-13,BTCNGN,231791,234419,228000,228001,1.73,399780.78
2016-07-12,BTCNGN,231296,231791,226000,231791,4.46,1011906.76
2016-07-11,BTCNGN,230000,231297,225836,231296,1.98,449592.86
2016-07-10,BTCNGN,229298,230000,229298,230000,0.001304,299.92
2016-07-09,BTCNGN,232748,232748,229298,229298,0.93,213440.9
2016-07-08,BTCNGN,226357,233000,226357,232748,2.26,520853.72
2016-07-07,BTCNGN,234451,234451,218724,226357,2.96,668797.82
2016-07-06,BTCNGN,226000,234451,226000,234451,1.14,265400.91
2016-07-05,BTCNGN,234113,234113,228774,228890,0.08784,20101.06
2016-07-04,BTCNGN,229600,234113,228400,234113,0.2342,53908.35
2016-07-03,BTCNGN,238106,238106,229600,229600,0.06213,14265.74
2016-07-02,BTCNGN,238106,238106,230000,238106,0.08082,18922.69
2016-07-01,BTCNGN,233343,238106,222700,238106,0.6679,154999.4
2016-06-30,BTCNGN,223000,233343,221018,233343,1.59,354139.87
2016-06-29,BTCNGN,223000,223000,223000,223000,0.1089,24287.82
2016-06-28,BTCNGN,227223,227223,221018,223000,0.007396,1637.38
2016-06-27,BTCNGN,235478,235478,227223,227223,0.01151,2615.56
2016-06-26,BTCNGN,235478,235478,235478,235478,0.0,0.0
2016-06-25,BTCNGN,236025,236025,227223,235478,1.62,372409.72
2016-06-24,BTCNGN,200081,240253,200081,236025,5.23,1189960.74
2016-06-23,BTCNGN,225931,225931,200081,200081,0.3863,81879.85
2016-06-22,BTCNGN,236443,236443,225931,225931,0.3351,76562.35
2016-06-21,BTCNGN,251715,251715,236443,236443,0.09142,22501.13
2016-06-20,BTCNGN,262695,265500,251715,251715,1.94,506436.92
2016-06-19,BTCNGN,270984,270984,262695,262695,1.16,307999.86
2016-06-18,BTCNGN,265000,270984,263881,270984,1.09,292422.54
2016-06-17,BTCNGN,260582,265000,260582,265000,0.5952,156534.28
2016-06-16,BTCNGN,245915,264131,245915,260582,1.79,461512.83
2016-06-15,BTCNGN,245505,249370,245505,245915,1.04,258555.09
2016-06-14,BTCNGN,245124,245505,245124,245505,0.019,4664.6
2016-06-13,BTCNGN,214502,254582,214502,245124,2.77,680299.31
2016-06-12,BTCNGN,195612,214502,195612,214502,0.4608,94084.8
2016-06-11,BTCNGN,195612,195612,195612,195612,0.00448,876.34
2016-06-10,BTCNGN,192248,195612,192248,195612,0.1152,22280.13
2016-06-09,BTCNGN,240000,240000,192248,192248,0.05009,10277.13
2016-06-08,BTCNGN,200000,240000,200000,240000,1.39,285685.67
2016-06-07,BTCNGN,199000,200000,170000,200000,0.2352,43530.27
2016-06-06,BTCNGN,180000,199000,180000,199000,0.2586,49294.43
2016-06-05,BTCNGN,180000,180000,180000,180000,0.0,0.0
2016-06-04,BTCNGN,188000,188000,180000,180000,0.2338,42086.1
2016-06-03,BTCNGN,161999,188000,161999,188000,0.2501,46811.44
2016-06-02,BTCNGN,149000,161999,149000,161999,0.09992,14911.56
2016-06-01,BTCNGN,169000,169000,149000,149000,0.1034,15410.03
2016-05-31,BTCNGN,169000,169000,169000,169000,0.0,0.0
2016-05-30,BTCNGN,169000,169000,169000,169000,0.005917,999.97
2016-05-29,BTCNGN,140000,169000,140000,169000,0.005917,999.97
2016-05-28,BTCNGN,140000,140000,140000,140000,0.0,0.0
2016-05-27,BTCNGN,140000,140000,140000,140000,0.0,0.0
2016-05-26,BTCNGN,140000,140000,140000,140000,0.0,0.0
2016-05-25,BTCNGN,140000,153000,140000,140000,0.08084,12280.66
2016-05-24,BTCNGN,152500,152500,140000,140000,0.236,33040.0
2016-05-23,BTCNGN,140000,152500,140000,152500,1.43,217821.6
2016-05-22,BTCNGN,151500,151500,140000,140000,0.2375,33244.4
2016-05-21,BTCNGN,151500,151500,151500,151500,0.0,0.0
2016-05-20,BTCNGN,150000,151500,150000,151500,0.8482,128160.01
2016-05-19,BTCNGN,152000,152000,140000,150000,0.7617,112481.7
2016-05-18,BTCNGN,151000,152000,118597,152000,0.468,64450.83
2016-05-17,BTCNGN,179000,179000,151000,151000,0.5249,79258.39
2016-05-16,BTCNGN,144000,179000,144000,179000,0.001,179.0
2016-05-15,BTCNGN,144000,144000,144000,144000,0.0,0.0
2016-05-14,BTCNGN,144000,144000,144000,144000,0.0,0.0
2016-05-13,BTCNGN,143000,144000,142500,144000,1.54,220566.6
2016-05-12,BTCNGN,143000,143000,143000,143000,1.0,143038.61
2016-05-11,BTCNGN,143500,143500,143000,143000,0.06993,9999.99
2016-05-10,BTCNGN,142000,143500,142000,143500,0.705,100892.5
2016-05-09,BTCNGN,142000,142000,142000,142000,0.4008,56907.92
2016-05-08,BTCNGN,142000,142000,142000,142000,0.0,0.0
2016-05-07,BTCNGN,142000,142000,142000,142000,0.0,0.0
2016-05-06,BTCNGN,146500,146500,142000,142000,2.0,284000.0
2016-05-05,BTCNGN,145000,146500,145000,146500,0.0819,11998.35
2016-05-04,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-05-03,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-05-02,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-05-01,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-04-30,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-04-29,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-04-28,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-04-27,BTCNGN,145000,145000,145000,145000,0.0,0.0
2016-04-26,BTCNGN,141000,145000,141000,145000,0.02069,2999.91
2016-04-25,BTCNGN,141000,141000,141000,141000,0.0,0.0
2016-04-24,BTCNGN,141000,141000,141000,141000,0.0,0.0
2016-04-23,BTCNGN,146101,146101,141000,141000,1.2,169200.0
2016-04-22,BTCNGN,102613,146101,102613,146101,0.5184,75690.12
2016-04-21,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-20,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-19,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-18,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-17,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-16,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-15,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-14,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-13,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-12,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-11,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-10,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-09,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-08,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-07,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-06,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-05,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-04,BTCNGN,102613,102613,102613,102613,0.4776,49007.97
2016-04-03,BTCNGN,102613,102613,102613,102613,0.0,0.0
2016-04-02,BTCNGN,101000,102613,93583,102613,4.52,449258.75
2016-04-01,BTCNGN,101000,101000,101000,101000,0.1121,11319.17
2016-03-31,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-30,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-29,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-28,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-27,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-26,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-25,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-24,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-23,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-22,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-21,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-20,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-19,BTCNGN,101000,101000,101000,101000,0.0,0.0
2016-03-18,BTCNGN,144000,144000,101000,101000,0.09014,9103.64
2016-03-17,BTCNGN,144000,144000,144000,144000,0.0,0.0
2016-03-16,BTCNGN,144000,144000,144000,144000,0.0,0.0
2016-03-15,BTCNGN,150000,150000,100000,144000,0.09687,9786.98
2016-03-14,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-13,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-12,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-11,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-10,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-09,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-08,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-07,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-06,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-05,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-04,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-03,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-02,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-03-01,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-02-29,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-02-28,BTCNGN,150000,150000,150000,150000,0.0,0.0
2016-02-27,BTCNGN,150000,150000,150000,150000,0.03967,5950.2
2016-02-26,BTCNGN,150000,150000,150000,150000,0.01316,1974.3
2016-02-25,BTCNGN,120000,150000,120000,150000,1.15,172075.5
2016-02-24,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-23,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-22,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-21,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-20,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-19,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-18,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-17,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-16,BTCNGN,120000,120000,120000,120000,0.3457,41488.08
2016-02-15,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-14,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-13,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-12,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-11,BTCNGN,150000,150000,120000,120000,0.004166,499.92
2016-02-10,BTCNGN,120000,150000,120000,150000,0.01,1500.0
2016-02-09,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-08,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-07,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-06,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-05,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-04,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-03,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-02,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-02-01,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-01-31,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-01-30,BTCNGN,120000,120000,120000,120000,0.0,0.0
2016-01-29,BTCNGN,87949,120000,87949,120000,0.02,2400.0
2016-01-28,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-27,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-26,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-25,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-24,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-23,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-22,BTCNGN,88913,88913,87949,87949,0.0015,131.92
2016-01-21,BTCNGN,88913,88913,88913,88913,0.0,0.0
2016-01-20,BTCNGN,88913,88913,88913,88913,0.07628,6782.28
2016-01-19,BTCNGN,88913,88913,88913,88913,0.0,0.0
2016-01-18,BTCNGN,87949,88913,87949,88913,0.014,1244.78
2016-01-17,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-16,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-15,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-14,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-13,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-12,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-11,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-10,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-09,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-08,BTCNGN,87949,87949,87949,87949,0.0,0.0
2016-01-07,BTCNGN,87961,87961,87949,87949,0.004,351.8
2016-01-06,BTCNGN,87961,87961,87961,87961,0.0,0.0
2016-01-05,BTCNGN,87961,87961,87961,87961,0.0,0.0
2016-01-04,BTCNGN,87961,87961,87961,87961,0.0,0.0
2016-01-03,BTCNGN,87961,87961,87961,87961,0.0,0.0
2016-01-02,BTCNGN,87961,87961,87961,87961,0.0,0.0
2016-01-01,BTCNGN,87961,87961,87961,87961,0.0,0.0
2015-12-31,BTCNGN,87960,87961,87960,87961,0.001,87.96
2015-12-30,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-29,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-28,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-27,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-26,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-25,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-24,BTCNGN,88000,88000,87960,87960,0.5,43980.0
2015-12-23,BTCNGN,87960,88000,87960,88000,0.003,263.92
2015-12-22,BTCNGN,87960,87960,87960,87960,0.0,0.0
2015-12-21,BTCNGN,88960,88960,87960,87960,0.2688,23642.77
2015-12-20,BTCNGN,88960,88960,88960,88960,0.0,0.0
2015-12-19,BTCNGN,88960,88960,88960,88960,0.0,0.0
2015-12-18,BTCNGN,88960,88960,88960,88960,0.0,0.0
2015-12-17,BTCNGN,92009,92009,87960,88960,0.0455,4002.68
2015-12-16,BTCNGN,87960,92009,87960,92009,0.001,92.01
2015-12-15,BTCNGN,87949,91563,87949,87960,0.5644,50760.66
2015-12-14,BTCNGN,91563,91563,87949,87949,0.02,1758.98
2015-12-13,BTCNGN,86347,91563,86300,91563,2.61,233212.23
2015-12-12,BTCNGN,86347,86347,86347,86347,0.2716,23449.77
2015-12-11,BTCNGN,86347,86347,86347,86347,0.2515,21719.21
2015-12-10,BTCNGN,86300,86347,86300,86347,0.1491,12871.14
2015-12-09,BTCNGN,83564,86346,83564,86300,1.52,131399.37
2015-12-08,BTCNGN,77078,83564,77078,83564,0.002,167.13
2015-12-07,BTCNGN,77078,77078,77078,77078,0.0,0.0
2015-12-06,BTCNGN,77078,77078,77078,77078,0.0,0.0
2015-12-05,BTCNGN,74097,78050,74097,77078,0.1612,12477.44
2015-12-04,BTCNGN,76475,76475,74097,74097,4.95,367619.98
2015-12-03,BTCNGN,75943,76475,75943,76475,3.14,238614.98
2015-12-02,BTCNGN,76338,76338,73920,75943,0.1489,11036.26
2015-12-01,BTCNGN,76826,76826,74497,76338,0.4183,31668.6
2015-11-30,BTCNGN,78345,78345,73468,76826,0.2125,16003.06
2015-11-29,BTCNGN,78345,78345,78345,78345,0.0,0.0
2015-11-28,BTCNGN,78345,78345,78345,78345,0.0,0.0
2015-11-27,BTCNGN,72630,78345,72630,78345,0.9224,72262.85
2015-11-26,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-25,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-24,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-23,BTCNGN,78345,78345,72630,72630,1.47,106950.58
2015-11-22,BTCNGN,72630,78345,72630,78345,0.013,1018.49
2015-11-21,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-20,BTCNGN,72630,75345,72630,72630,1.55,112727.23
2015-11-19,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-18,BTCNGN,72630,75045,72630,72630,0.2825,20520.39
2015-11-17,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-16,BTCNGN,72630,72630,72630,72630,0.0005,36.32
2015-11-15,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-14,BTCNGN,72630,72630,72630,72630,0.0,0.0
2015-11-13,BTCNGN,72630,72630,72630,72630,0.009169,665.94
2015-11-12,BTCNGN,78345,78345,72630,72630,0.00196,142.35
2015-11-11,BTCNGN,74731,78345,72630,78345,0.2618,19390.08
2015-11-10,BTCNGN,77748,120000,74731,74731,0.141,12889.71
2015-11-09,BTCNGN,77748,77748,77748,77748,0.0,0.0
2015-11-08,BTCNGN,77748,77748,77748,77748,0.0,0.0
2015-11-07,BTCNGN,77748,77748,77748,77748,0.0,0.0
2015-11-06,BTCNGN,84156,84156,77748,77748,1.84,142684.22
2015-11-05,BTCNGN,103840,103840,77748,84156,0.8508,71198.85
2015-11-04,BTCNGN,79680,103840,79680,103840,3.23,299511.77
2015-11-03,BTCNGN,73505,91225,73505,79680,2.73,237251.14
2015-11-02,BTCNGN,69781,73505,69781,73505,1.27,90512.29
2015-11-01,BTCNGN,70358,70358,68943,69781,0.021,1464.56
2015-10-31,BTCNGN,69749,70690,69749,70358,0.06465,4567.98
2015-10-30,BTCNGN,67288,72125,67288,69749,1.13,79364.87
2015-10-29,BTCNGN,64121,68299,64032,67288,2.61,174518.42
2015-10-28,BTCNGN,63000,65032,62422,64121,0.9918,63446.9
2015-10-27,BTCNGN,60574,63000,60574,63000,0.4193,25887.02
2015-10-26,BTCNGN,62071,62071,60120,60574,0.934,56746.74
2015-10-25,BTCNGN,59541,62071,59541,62071,0.0909,5642.25
2015-10-24,BTCNGN,58179,59541,58179,59541,0.1324,7845.19
2015-10-23,BTCNGN,55675,58179,55675,58179,0.2023,11765.51
2015-10-22,BTCNGN,55675,55675,55675,55675,0.0,0.0
2015-10-21,BTCNGN,56000,56205,55675,55675,0.4994,27955.24
2015-10-20,BTCNGN,56550,56550,56000,56000,0.1,5600.0
2015-10-19,BTCNGN,56550,56550,56550,56550,0.0,0.0
2015-10-18,BTCNGN,55694,56550,55694,56550,0.103,5822.84
2015-10-17,BTCNGN,55682,55694,55663,55694,0.1409,7844.19
2015-10-16,BTCNGN,55140,55682,55010,55682,1.1,61003.41
2015-10-15,BTCNGN,54720,55584,54720,55140,0.2901,16076.46
2015-10-14,BTCNGN,53339,54720,53339,54720,0.0603,3299.62
2015-10-13,BTCNGN,54008,54008,53324,53339,0.2146,11445.33
2015-10-12,BTCNGN,53889,54008,53813,54008,0.1922,10367.43
2015-10-11,BTCNGN,53889,53889,53889,53889,0.0,0.0
2015-10-10,BTCNGN,53889,53889,53889,53889,0.0,0.0
2015-10-09,BTCNGN,53889,53889,53889,53889,0.0,0.0
2015-10-08,BTCNGN,53889,53889,53889,53889,0.0,0.0
2015-10-07,BTCNGN,53889,53889,52847,53889,0.1558,8331.58
2015-10-06,BTCNGN,53300,53889,53125,53889,0.6961,37085.1
2015-10-05,BTCNGN,52257,53301,52257,53300,0.2,10660.05
2015-10-04,BTCNGN,52257,52257,52257,52257,0.0,0.0
2015-10-03,BTCNGN,51885,52301,51885,52257,0.2,10457.18
2015-10-02,BTCNGN,51814,52414,50643,51885,4.2,216680.71
2015-10-01,BTCNGN,51203,51915,51203,51814,0.3814,19724.2
2015-09-30,BTCNGN,51203,51203,51203,51203,0.0,0.0
2015-09-29,BTCNGN,48660,51437,48660,51203,0.1361,6978.3
2015-09-28,BTCNGN,48660,48660,48660,48660,0.0,0.0
2015-09-27,BTCNGN,48660,48660,48660,48660,0.0,0.0
2015-09-26,BTCNGN,50050,50050,48660,48660,0.2,9738.07
2015-09-25,BTCNGN,49000,50050,49000,50050,0.42,20986.5
2015-09-24,BTCNGN,49000,49000,49000,49000,0.0,0.0
2015-09-23,BTCNGN,48054,49000,48054,49000,0.7115,34652.4
2015-09-22,BTCNGN,51511,51511,48054,48054,0.17,8179.94
2015-09-21,BTCNGN,51511,51511,51511,51511,0.0,0.0
2015-09-20,BTCNGN,51511,51511,51511,51511,0.0,0.0
2015-09-19,BTCNGN,60175,60175,51275,51511,0.2236,11471.99
2015-09-18,BTCNGN,48409,60175,48409,60175,0.9516,53063.96
2015-09-17,BTCNGN,49446,49446,48409,48409,0.2,9727.51
2015-09-16,BTCNGN,50688,50898,49446,49446,0.2019,10000.22
2015-09-15,BTCNGN,51770,51770,50688,50688,0.000717,36.34
2015-09-14,BTCNGN,51770,51770,51770,51770,0.0,0.0
2015-09-13,BTCNGN,51770,51770,51770,51770,0.0,0.0
2015-09-12,BTCNGN,51770,51770,51770,51770,0.0,0.0
2015-09-11,BTCNGN,51770,51770,51770,51770,0.0,0.0
2015-09-10,BTCNGN,53800,53800,51770,51770,0.0178,921.51
2015-09-09,BTCNGN,52771,53800,52113,53800,0.04137,2186.33
2015-09-08,BTCNGN,49000,52771,49000,52771,0.6,31575.87
2015-09-07,BTCNGN,49000,49000,49000,49000,0.0,0.0
2015-09-06,BTCNGN,49000,49000,49000,49000,0.0,0.0
2015-09-05,BTCNGN,49000,49000,49000,49000,0.0,0.0
2015-09-04,BTCNGN,49000,49000,49000,49000,0.0,0.0
2015-09-03,BTCNGN,49000,49000,49000,49000,0.0,0.0
2015-09-02,BTCNGN,53709,53709,49000,49000,0.0195,955.5
2015-09-01,BTCNGN,53709,53709,53709,53709,0.0,0.0
2015-08-31,BTCNGN,53709,53709,53709,53709,0.0,0.0
2015-08-30,BTCNGN,53709,53709,53709,53709,0.0,0.0
2015-08-29,BTCNGN,53709,53709,53709,53709,0.0,0.0
2015-08-28,BTCNGN,49928,54194,49928,53709,0.0037,200.18
2015-08-27,BTCNGN,49928,49928,49928,49928,0.0022,109.84
2015-08-26,BTCNGN,49928,49928,49928,49928,0.1304,6510.61
2015-08-25,BTCNGN,50500,50500,49928,49928,0.0674,3365.15
2015-08-24,BTCNGN,50500,50500,50500,50500,0.0,0.0
2015-08-23,BTCNGN,50500,50500,50500,50500,0.0,0.0
2015-08-22,BTCNGN,50500,50500,50500,50500,0.0,0.0
2015-08-21,BTCNGN,62000,62000,50500,50500,0.65,33014.52
2015-08-20,BTCNGN,62000,62000,62000,62000,0.0,0.0
2015-08-19,BTCNGN,62000,62000,62000,62000,0.0,0.0
2015-08-18,BTCNGN,62000,62000,62000,62000,0.3454,21414.12
2015-08-17,BTCNGN,58000,62000,57746,62000,0.4706,28588.19
2015-08-16,BTCNGN,61000,61000,58000,58000,0.035,2030.0
2015-08-15,BTCNGN,61000,61000,61000,61000,0.0,0.0
2015-08-14,BTCNGN,61000,61000,61000,61000,0.0,0.0
2015-08-13,BTCNGN,61000,61000,61000,61000,0.6112,37282.22
2015-08-12,BTCNGN,63000,63000,61000,61000,0.1262,7862.77
2015-08-11,BTCNGN,62536,63000,62536,63000,0.2358,14852.75
2015-08-10,BTCNGN,62536,62536,62536,62536,0.0,0.0
2015-08-09,BTCNGN,62536,62536,62536,62536,0.0,0.0
2015-08-08,BTCNGN,62536,62536,62536,62536,0.0,0.0
2015-08-07,BTCNGN,62536,62536,62536,62536,0.4041,25270.99
2015-08-06,BTCNGN,62536,62807,62536,62536,0.5752,36107.04
2015-08-05,BTCNGN,62483,62536,62483,62536,2.55,159537.59
2015-08-04,BTCNGN,62777,62797,62483,62483,0.0459,2871.11
2015-08-03,BTCNGN,62916,62916,62777,62777,0.1017,6384.42
2015-08-02,BTCNGN,61076,62916,61076,62916,0.0005,31.46
2015-08-01,BTCNGN,61076,61076,61076,61076,0.0,0.0
2015-07-31,BTCNGN,61076,61076,61076,61076,0.0,0.0
2015-07-30,BTCNGN,65563,65563,61076,61076,0.0005,30.54
2015-07-29,BTCNGN,65563,65563,65563,65563,0.0,0.0
2015-07-28,BTCNGN,60356,65563,60356,65563,0.18,11800.37
2015-07-27,BTCNGN,60356,60356,60356,60356,0.0,0.0
2015-07-26,BTCNGN,60356,60356,60356,60356,0.0,0.0
2015-07-25,BTCNGN,60356,60356,60356,60356,0.0,0.0
2015-07-24,BTCNGN,60356,60356,60356,60356,0.0,0.0
2015-07-23,BTCNGN,64324,64324,60356,60356,0.1127,6799.1
2015-07-22,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-21,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-20,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-19,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-18,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-17,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-16,BTCNGN,64324,64324,64324,64324,0.0,0.0
2015-07-15,BTCNGN,65559,65559,64083,64324,0.4769,30622.96
2015-07-14,BTCNGN,64800,65559,62841,65559,1.09,69377.03
2015-07-13,BTCNGN,64800,64800,64800,64800,0.0,0.0
2015-07-12,BTCNGN,64000,65600,64000,64800,1.13,73619.09
2015-07-11,BTCNGN,57568,64000,57568,64000,0.4122,26380.95
2015-07-10,BTCNGN,57568,57568,57568,57568,0.0,0.0
2015-07-09,BTCNGN,57568,57568,57568,57568,0.0,0.0
2015-07-08,BTCNGN,57568,57568,57568,57568,0.06948,3999.94
