Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ARUR
2018-01-04 03-AM,LIZARUR,101.21,105,100.5,101.5,3582.24,362124.44
2018-01-04 02-AM,LIZARUR,102.11,105.32,101.2,101.21,1739.83,179337.52
2018-01-04 01-AM,LIZARUR,104.41,105.29,101.3,102.11,2781.68,288018.16
2018-01-04 12-AM,LIZARUR,107.27,108.8,102.74,104.41,2674.61,282057.19
2018-01-03 11-PM,LIZARUR,111.1,112,105,107.27,5654.17,611768.84
2018-01-03 10-PM,LIZARUR,108.64,111.1,108.49,111.1,6733.65,738845.93
2018-01-03 09-PM,LIZARUR,109.7,110.19,106.77,108.64,7024.39,762606.04
2018-01-03 08-PM,LIZARUR,108.79,110.5,106.94,109.7,6171.09,673186.57
2018-01-03 07-PM,LIZARUR,107.78,112.6,106.74,108.79,7519.84,827813.25
2018-01-03 06-PM,LIZARUR,102,110,100,107.78,10897.12,1141011.72
2018-01-03 05-PM,LIZARUR,112,112.5,100,102,19604.11,2032725.54
2018-01-03 04-PM,LIZARUR,109.38,115.09,109.38,112,4715.74,530429.92
2018-01-03 03-PM,LIZARUR,111,111.72,108,109.38,3359.85,368789.04
2018-01-03 02-PM,LIZARUR,109.08,112,108,111,4303.91,475474.7
2018-01-03 01-PM,LIZARUR,106,112.95,105.5,109.08,5261.2,581527.3
2018-01-03 12-PM,LIZARUR,109.95,110.25,104.52,106,9677.07,1029815.1
2018-01-03 11-AM,LIZARUR,113.46,114,109.8,109.95,6235.64,697878.59
2018-01-03 10-AM,LIZARUR,111.77,114.87,110.81,113.46,3651.79,409251.19
2018-01-03 09-AM,LIZARUR,112.69,115,111,111.77,3195.49,362235.18
2018-01-03 08-AM,LIZARUR,116.84,118.35,105,112.69,5194.57,593101.41
2018-01-03 07-AM,LIZARUR,118.69,119.64,113.68,116.84,3044.14,356322.13
2018-01-03 06-AM,LIZARUR,119.18,119.4,110,118.69,5780.66,680768.14
2018-01-03 05-AM,LIZARUR,116.5,120.03,115.98,119.18,2803.34,331606.48
2018-01-03 04-AM,LIZARUR,115.36,117.9,111.61,116.5,1703.13,196831.64
2018-01-03 03-AM,LIZARUR,114.03,116.88,110,115.36,906.04,103508.26
2018-01-03 02-AM,LIZARUR,115.22,116.59,114.01,114.03,1025.77,118332.94
2018-01-03 01-AM,LIZARUR,112.83,115.22,110.09,115.22,873.94,98393.93
2018-01-03 12-AM,LIZARUR,114.24,117.4,106.5,112.83,3173.29,364395.54
2018-01-02 11-PM,LIZARUR,103.88,114.24,101.8,114.24,3173.52,332923.2
2018-01-02 10-PM,LIZARUR,103.07,104.35,99.1,103.88,4602.06,471788.15
2018-01-02 09-PM,LIZARUR,107.99,110,98.21,103.07,13259.71,1370353.82
2018-01-02 08-PM,LIZARUR,113.5,115,97,107.99,14606.45,1513154.31
2018-01-02 07-PM,LIZARUR,115.08,123.19,103.73,113.5,12544.19,1404938.64
2018-01-02 06-PM,LIZARUR,124.28,127,115,115.08,7065.17,875320.85
2018-01-02 05-PM,LIZARUR,124.15,130,118.99,124.28,5586.45,683077.09
2018-01-02 04-PM,LIZARUR,129.95,130,120.71,124.15,6225.91,780966.22
2018-01-02 03-PM,LIZARUR,130.1,135.61,129.95,129.95,5627.02,741763.44
2018-01-02 02-PM,LIZARUR,128.3,139.15,127.41,130.1,10318.32,1371305.58
2018-01-02 01-PM,LIZARUR,130,130,126,128.3,7547.95,970351.38
2018-01-02 12-PM,LIZARUR,127.17,130,125,130,5899.62,757003.84
2018-01-02 11-AM,LIZARUR,124.45,127.28,121.75,127.17,4838.56,604658.6
2018-01-02 10-AM,LIZARUR,121.65,125,121.28,124.45,4573.56,563289.08
2018-01-02 09-AM,LIZARUR,120,123.6,119.06,121.65,4476.34,541660.11
2018-01-02 08-AM,LIZARUR,117,123.86,117,120,4835.32,579333.12
2018-01-02 07-AM,LIZARUR,127,127,112,117,9515.8,1118168.25
2018-01-02 06-AM,LIZARUR,117.29,128.83,117.16,127,11254.78,1400929.22
2018-01-02 05-AM,LIZARUR,114.8,117.29,114.27,117.29,1776.66,205339.2
2018-01-02 04-AM,LIZARUR,112.58,115,111.4,114.8,3164.31,361879.44
2018-01-02 03-AM,LIZARUR,113.02,115,111.3,112.58,2752.09,312718.42
2018-01-02 02-AM,LIZARUR,113,113.62,110.35,113.02,2746.97,305973.51
2018-01-02 01-AM,LIZARUR,111.78,113.97,111.22,113,1614.77,182291.84
2018-01-02 12-AM,LIZARUR,111.6,112.03,109,111.78,4680.72,516014.49
2018-01-01 11-PM,LIZARUR,114,114.2,111.57,111.6,3584.66,402540.71
2018-01-01 10-PM,LIZARUR,113.36,114.99,112,114,2435.4,275903.16
2018-01-01 09-PM,LIZARUR,111.6,114.3,111,113.36,3375.37,382421.18
2018-01-01 08-PM,LIZARUR,110.28,112.56,109.36,111.6,4856.99,540372.52
2018-01-01 07-PM,LIZARUR,111.22,112.5,109.83,110.28,4101.8,454587.55
2018-01-01 06-PM,LIZARUR,112.53,113,109.8,111.22,7959.28,879589.79
2018-01-01 05-PM,LIZARUR,110.06,112.53,110,112.53,3177.8,352743.3
2018-01-01 04-PM,LIZARUR,111.97,114.5,110,110.06,5817.77,653420.52
2018-01-01 03-PM,LIZARUR,114.99,114.99,110,111.97,3587.84,405012.61
2018-01-01 02-PM,LIZARUR,107.91,115.01,107.91,114.99,10441.27,1179798.86
2018-01-01 01-PM,LIZARUR,108.88,110.03,105,107.91,4592.05,490662.67
2018-01-01 12-PM,LIZARUR,108,112.22,108,108.88,6413.67,706551.47
2018-01-01 11-AM,LIZARUR,113,115,104.36,108,9366.05,1028419.43
2018-01-01 10-AM,LIZARUR,106.5,115,105.94,113,13220.97,1479488.37
2018-01-01 09-AM,LIZARUR,106.1,110.64,101.6,106.5,4929.14,518505.19
2018-01-01 08-AM,LIZARUR,100.49,110.3,99.22,106.1,6843.15,714444.6
2018-01-01 07-AM,LIZARUR,98.93,100.5,98.89,100.49,2384.1,238051.26
2018-01-01 06-AM,LIZARUR,97.82,100.4,97,98.93,1955.27,193348.36
2018-01-01 05-AM,LIZARUR,99.88,100.25,97,97.82,1000.63,98606.57
2018-01-01 04-AM,LIZARUR,99.33,102.22,98.7,99.88,682.97,68581.28
2018-01-01 03-AM,LIZARUR,100.64,100.64,98.7,99.33,73.86,7359.1
2018-01-01 02-AM,LIZARUR,101.63,102.03,100.51,100.64,334.22,33693.94
2018-01-01 01-AM,LIZARUR,100.71,104.5,100.71,101.63,221.17,22399.1
2018-01-01 12-AM,LIZARUR,103.33,104,100,100.71,809.5,82442.01
2017-12-31 11-PM,LIZARUR,101.9,103.34,101.88,103.33,741.64,76217.11
2017-12-31 10-PM,LIZARUR,105.04,106.19,100,101.9,1166.87,120842.12
2017-12-31 09-PM,LIZARUR,105.97,105.97,101,105.04,1389.15,144232.15
2017-12-31 08-PM,LIZARUR,105,110,103.07,105.97,3115.98,333076.8
2017-12-31 07-PM,LIZARUR,101,105,100,105,3232.63,330752.44
2017-12-31 06-PM,LIZARUR,100.28,102,98.95,101,1448.12,145138.02
2017-12-31 05-PM,LIZARUR,101,102.9,97,100.28,2895.69,288305.67
2017-12-31 04-PM,LIZARUR,100.05,104,100.05,101,4437.08,449760.33
2017-12-31 03-PM,LIZARUR,98.01,100.19,98,100.05,1859.46,184497.21
2017-12-31 02-PM,LIZARUR,95.98,100,94.94,98.01,2450.27,240091.51
2017-12-31 01-PM,LIZARUR,100.01,102.21,95.98,95.98,4033.52,398541.91
2017-12-31 12-PM,LIZARUR,97,101.4,95.7,100.01,5034.01,493238.37
2017-12-31 11-AM,LIZARUR,95.8,99,94.1,97,2775.83,270482.45
2017-12-31 10-AM,LIZARUR,92.77,95.8,90,95.8,4862.36,448505.78
2017-12-31 09-AM,LIZARUR,91,94.55,91,92.77,5314.83,490668.13
2017-12-31 08-AM,LIZARUR,94.2,95,91,91,4241.71,389557.82
2017-12-31 07-AM,LIZARUR,94.08,96.19,91,94.2,2846.68,269502.44
2017-12-31 06-AM,LIZARUR,93,96.14,91,94.08,2111.05,198063.89
2017-12-31 05-AM,LIZARUR,95.14,96.11,91.03,93,2149.7,200327.25
2017-12-31 04-AM,LIZARUR,95.68,99.1,93.06,95.14,2435.46,231787.66
2017-12-31 03-AM,LIZARUR,97.17,97.55,95.08,95.68,668.33,64642.19
2017-12-31 02-AM,LIZARUR,98.88,99.1,96,97.17,481.83,47073.86
2017-12-31 01-AM,LIZARUR,96.14,98.9,96.1,98.88,321.62,31432.91
2017-12-31 12-AM,LIZARUR,96.36,97.35,95.63,96.14,1758.02,170151.63
2017-12-30 11-PM,LIZARUR,97.93,98,95,96.36,1460.13,141045.04
2017-12-30 10-PM,LIZARUR,96.94,99,96,97.93,1294.57,125646.82
2017-12-30 09-PM,LIZARUR,98.9,99.95,96.5,96.94,2329.67,227584.62
2017-12-30 08-PM,LIZARUR,98.3,99.6,96.5,98.9,2926.71,285172.77
2017-12-30 07-PM,LIZARUR,96.5,100.2,95.16,98.3,3956.45,386186.34
2017-12-30 06-PM,LIZARUR,95,98.27,89.25,96.5,8391.8,785481.38
2017-12-30 05-PM,LIZARUR,92.71,96,91.12,95,2915.12,272374.99
2017-12-30 04-PM,LIZARUR,92.67,93.08,87,92.71,2308.08,210284.86
2017-12-30 03-PM,LIZARUR,96,100,86.88,92.67,4715.25,442522.55
2017-12-30 02-PM,LIZARUR,94.99,97.61,91.85,96,2407.26,230184.0
2017-12-30 01-PM,LIZARUR,94.98,97.6,86,94.99,4733.93,437267.35
2017-12-30 12-PM,LIZARUR,99.3,100.4,93.81,94.98,3366.11,329929.17
2017-12-30 11-AM,LIZARUR,98.44,101.5,93.8,99.3,3322.69,324617.43
2017-12-30 10-AM,LIZARUR,99.99,101.04,96,98.44,3650.67,363487.6
2017-12-30 09-AM,LIZARUR,100.95,101.5,97.82,99.99,3340.17,333385.92
2017-12-30 08-AM,LIZARUR,103.88,104,98,100.95,3650.72,366634.45
2017-12-30 07-AM,LIZARUR,102.86,104.04,100,103.88,3662.8,372311.91
2017-12-30 06-AM,LIZARUR,108.18,108.18,101,102.86,3120.92,330321.74
2017-12-30 05-AM,LIZARUR,109.37,110.31,105.68,108.18,1688.93,182322.12
2017-12-30 04-AM,LIZARUR,108.96,113.06,104.68,109.37,1950.75,212108.86
2017-12-30 03-AM,LIZARUR,114,116.23,107,108.96,2029.14,230725.04
2017-12-30 02-AM,LIZARUR,109.72,115.3,108.22,114,1355.31,153451.31
2017-12-30 01-AM,LIZARUR,108,112.29,105.08,109.72,2038.5,222970.27
2017-12-30 12-AM,LIZARUR,104.22,108,101.86,108,927.23,96515.14
2017-12-29 11-PM,LIZARUR,102.1,106.5,100.54,104.22,1497.62,156712.51
2017-12-29 10-PM,LIZARUR,101.45,105,99.53,102.1,3379.5,340281.41
2017-12-29 09-PM,LIZARUR,106.53,107.13,99.51,101.45,2810.86,288597.17
2017-12-29 08-PM,LIZARUR,98.41,109,98.33,106.53,5526.38,575152.01
2017-12-29 07-PM,LIZARUR,105.49,105.49,84.66,98.41,6212.25,609338.16
2017-12-29 06-PM,LIZARUR,109.38,109.39,104.47,105.49,3562.51,381727.37
2017-12-29 05-PM,LIZARUR,106.74,110.53,97.93,109.38,8345.44,890580.05
2017-12-29 04-PM,LIZARUR,91.3,106.74,90.57,106.74,4778.47,461240.72
2017-12-29 03-PM,LIZARUR,97,97.12,89.16,91.3,2858.23,262228.16
2017-12-29 02-PM,LIZARUR,98.37,100,88.8,97,4908.12,451280.44
2017-12-29 01-PM,LIZARUR,100.4,100.6,95,98.37,2920.99,285377.08
2017-12-29 12-PM,LIZARUR,100.62,104.91,99.62,100.4,3084.28,313802.31
2017-12-29 11-AM,LIZARUR,105.8,105.8,100.62,100.62,3001.66,310518.55
2017-12-29 10-AM,LIZARUR,110,110.39,102,105.8,3277.2,344452.95
2017-12-29 09-AM,LIZARUR,91.5,118.45,91.5,110,13235.4,1401932.88
2017-12-29 08-AM,LIZARUR,140,147.46,90,91.5,20786.18,2560143.04
2017-12-29 07-AM,LIZARUR,106.42,147.29,106,140,18768.87,2411455.88
2017-12-29 06-AM,LIZARUR,104.99,110,90,106.42,17127.26,1751391.74
2017-12-29 05-AM,LIZARUR,91.31,104.99,89.44,104.99,7891.22,764087.73
2017-12-29 04-AM,LIZARUR,84,94.12,82.5,91.31,5707.86,505961.59
2017-12-29 03-AM,LIZARUR,80.04,84.08,78.03,84,2952.56,237703.27
2017-12-29 02-AM,LIZARUR,83.57,84.52,75.56,80.04,1722.93,142227.8
2017-12-29 01-AM,LIZARUR,72.99,85,71.71,83.57,4006.56,312137.02
2017-12-29 12-AM,LIZARUR,72.23,74.99,70,72.99,1026.88,74005.5
2017-12-28 11-PM,LIZARUR,71.5,74,70,72.23,1898.8,135585.37
2017-12-28 10-PM,LIZARUR,71.68,73.12,69.9,71.5,1803.95,127745.51
2017-12-28 09-PM,LIZARUR,72.98,75,69.89,71.68,3060.34,220816.97
2017-12-28 08-PM,LIZARUR,83.37,83.37,72.71,72.98,4574.23,354936.82
2017-12-28 07-PM,LIZARUR,78.93,86,77,83.37,5278.14,433604.43
2017-12-28 06-PM,LIZARUR,55.68,80,55.68,78.93,2742.78,216874.1
2017-12-28 05-PM,LIZARUR,90,90,90,90,0.0,0.0
2017-12-28 04-PM,LIZARUR,90,90,90,90,0.0,0.0
2017-12-28 03-PM,LIZARUR,90,90,90,90,0.0,0.0
2017-12-28 02-PM,LIZARUR,90,90,90,90,0.0,0.0
2017-12-28 01-PM,LIZARUR,90,90,90,90,0.0,0.0
2017-12-28 12-PM,LIZARUR,84.97,102.07,84.97,90,12488.15,1153867.65
2017-12-28 11-AM,LIZARUR,68.99,109,62.73,84.97,21422.3,1773179.13
2017-12-28 10-AM,LIZARUR,52.19,70.43,52,68.99,9074.3,559094.54
2017-12-28 09-AM,LIZARUR,55.47,56.8,50.2,52.19,6725.42,357209.17
2017-12-28 08-AM,LIZARUR,52.5,57.21,52,55.47,7590.14,421784.34
2017-12-28 07-AM,LIZARUR,53,57.09,52,55.68,4592.5,248854.85
2017-12-28 06-AM,LIZARUR,52,68.02,52,53,8808.27,511885.8
2017-12-28 05-AM,LIZARUR,64,64,51.18,52,11080.55,652345.68
2017-12-28 04-AM,LIZARUR,67.97,68.4,60.11,64,6168.38,393472.73
2017-12-28 03-AM,LIZARUR,72.5,74.89,67.94,67.97,3165.58,224585.52
2017-12-28 02-AM,LIZARUR,70.14,81,68.77,72.5,4675.92,341754.23
2017-12-28 01-AM,LIZARUR,68.31,80.59,65,70.14,5764.42,400920.46
2017-12-28 12-AM,LIZARUR,73.48,78,65,68.31,8908.26,617442.22
2017-12-27 11-PM,LIZARUR,92.4,92.4,72,73.48,8421.05,676351.29
2017-12-27 10-PM,LIZARUR,99.76,100,88,92.4,6543.04,601379.48
2017-12-27 09-PM,LIZARUR,98.8,101.7,95.6,99.76,7030.98,691829.63
2017-12-27 08-PM,LIZARUR,104,105.16,97,98.8,7531.17,751245.28
2017-12-27 07-PM,LIZARUR,105,106.56,103,104,7586.33,796299.11
2017-12-27 06-PM,LIZARUR,111,111,101.94,105,7166.67,759342.98
2017-12-27 05-PM,LIZARUR,110.78,116.67,97.83,111,11327.38,1225811.48
2017-12-27 04-PM,LIZARUR,124,124.56,110.52,110.78,6369.06,750050.88
2017-12-27 03-PM,LIZARUR,125.11,125.26,122,124,3427.81,426708.06
2017-12-27 02-PM,LIZARUR,130.29,131.01,125.11,125.11,3426.51,443349.41
2017-12-27 01-PM,LIZARUR,127.87,130.49,126.73,130.29,4030.37,518921.38
2017-12-27 12-PM,LIZARUR,129,129,125,127.87,2684.01,343209.69
2017-12-27 11-AM,LIZARUR,127,130,120.42,129,4315.94,550244.42
2017-12-27 10-AM,LIZARUR,130.19,131.54,126.5,127,5958.85,768952.55
2017-12-27 09-AM,LIZARUR,127.65,130.57,125,130.19,6146.39,789083.02
2017-12-27 08-AM,LIZARUR,128.41,130,120,127.65,5502.87,694970.82
2017-12-27 07-AM,LIZARUR,128.99,132.03,125.03,128.41,5261.56,678066.62
2017-12-27 06-AM,LIZARUR,122.47,133,120.1,128.99,5454.83,701924.67
2017-12-27 05-AM,LIZARUR,133.5,136.52,111,122.47,5208.62,663962.08
2017-12-27 04-AM,LIZARUR,112,135.03,110,133.5,7141.19,863013.86
2017-12-27 03-AM,LIZARUR,112,121.46,100,112,4043.0,464279.31
2017-12-27 02-AM,LIZARUR,110,136.19,108,112,7132.06,831649.75
2017-12-27 01-AM,LIZARUR,105,130,91.44,110,13766.12,1413532.71
2017-12-27 12-AM,LIZARUR,134.79,135.9,105,105,6290.95,748057.69
2017-12-26 11-PM,LIZARUR,141,147,130,134.79,4484.85,634942.01
2017-12-26 10-PM,LIZARUR,105,164.49,102.1,141,19963.4,2695557.64
2017-12-26 09-PM,LIZARUR,156.72,158.26,104,105,13390.75,1789363.09
2017-12-26 08-PM,LIZARUR,181.86,186.32,153,156.72,11390.92,1879987.27
2017-12-26 07-PM,LIZARUR,194.11,196.11,148,181.86,15324.99,2640962.5
2017-12-26 06-PM,LIZARUR,212,215.7,194.11,194.11,9973.95,2027808.87
2017-12-26 05-PM,LIZARUR,200.63,215,195,212,11877.7,2421468.84
2017-12-26 04-PM,LIZARUR,225,225,200.63,200.63,9204.9,1941222.55
2017-12-26 03-PM,LIZARUR,232,233.71,225,225,2997.83,685860.39
2017-12-26 02-PM,LIZARUR,219.52,232,217.9,232,5016.07,1123662.48
2017-12-26 01-PM,LIZARUR,236.89,236.89,219,219.52,5504.89,1239462.46
2017-12-26 12-PM,LIZARUR,243.9,244.62,233.5,236.89,3026.22,720721.08
2017-12-26 11-AM,LIZARUR,243.44,245,240,243.9,2570.58,624678.95
2017-12-26 10-AM,LIZARUR,237.5,244,233,243.44,2563.14,612121.41
2017-12-26 09-AM,LIZARUR,236.5,237.5,229,237.5,4627.31,1073544.9
2017-12-26 08-AM,LIZARUR,241,242,235.99,236.5,3315.72,791405.14
2017-12-26 07-AM,LIZARUR,243.9,250.89,239.14,241,1605.11,393839.32
2017-12-26 06-AM,LIZARUR,240.03,245.92,239,243.9,1856.74,453789.37
2017-12-26 05-AM,LIZARUR,244,245.01,235.93,240.03,1885.71,459800.77
2017-12-26 04-AM,LIZARUR,235.24,245,229,244,1103.76,261346.68
2017-12-26 03-AM,LIZARUR,238.12,248.91,234.81,235.24,573.85,137865.72
2017-12-26 02-AM,LIZARUR,243.37,249.99,236.59,238.12,1077.58,262901.67
2017-12-26 01-AM,LIZARUR,249.09,250,242.63,243.37,625.06,153775.77
2017-12-26 12-AM,LIZARUR,248,250.5,247.21,249.09,1659.59,413290.28
2017-12-25 11-PM,LIZARUR,241,250,237.13,248,2660.91,650337.44
2017-12-25 10-PM,LIZARUR,226,245.22,225,241,2771.18,664808.69
2017-12-25 09-PM,LIZARUR,226,230.05,220,226,3711.34,833860.25
2017-12-25 08-PM,LIZARUR,232.2,235,220,226,3979.38,902093.84
2017-12-25 07-PM,LIZARUR,236.53,236.99,230,232.2,3783.43,888328.43
2017-12-25 06-PM,LIZARUR,229.88,245.11,227,236.53,4883.77,1162136.88
2017-12-25 05-PM,LIZARUR,228,229.98,227,229.88,4546.08,1038115.98
2017-12-25 04-PM,LIZARUR,224,230.03,220.46,228,4228.05,957945.47
2017-12-25 03-PM,LIZARUR,218,230.23,214,224,8125.51,1784199.44
2017-12-25 02-PM,LIZARUR,237,240,217.98,218,5578.79,1284658.91
2017-12-25 01-PM,LIZARUR,252.27,252.27,232.9,237,3583.48,854019.63
2017-12-25 12-PM,LIZARUR,265,265,249,252.27,5796.2,1490716.35
2017-12-25 11-AM,LIZARUR,269.3,270,255,265,4785.59,1272839.47
2017-12-25 10-AM,LIZARUR,267,269.32,260,269.3,3844.67,1031294.81
2017-12-25 09-AM,LIZARUR,251,268,249.88,267,2771.03,713648.11
2017-12-25 08-AM,LIZARUR,260,268,241.5,251,2679.25,698945.68
2017-12-25 07-AM,LIZARUR,241.93,260,233.45,260,4651.11,1143491.87
2017-12-25 06-AM,LIZARUR,219.88,268,219.88,241.93,8162.06,2020273.73
2017-12-25 05-AM,LIZARUR,227.89,230,200,219.88,6954.39,1447528.01
2017-12-25 04-AM,LIZARUR,221.86,233,202.2,227.89,5282.16,1164533.08
2017-12-25 03-AM,LIZARUR,235.5,235.99,221.86,221.86,1669.24,385063.38
2017-12-25 02-AM,LIZARUR,213.26,252.98,213.26,235.5,4118.38,993459.7
2017-12-25 01-AM,LIZARUR,271.43,272,210,213.26,3292.49,762043.82
2017-12-25 12-AM,LIZARUR,240,280.1,230,271.43,2931.56,744966.53
2017-12-24 11-PM,LIZARUR,254.88,280,198.41,240,16843.59,3778846.3
2017-12-24 10-PM,LIZARUR,287.99,287.99,254.88,254.88,3101.32,834717.25
2017-12-24 09-PM,LIZARUR,300,300,270.9,287.99,4918.98,1406586.18
2017-12-24 08-PM,LIZARUR,298.56,304.11,271.1,300,7697.17,2185579.18
2017-12-24 07-PM,LIZARUR,310,310,298.56,298.56,3364.49,1023810.57
2017-12-24 06-PM,LIZARUR,301,311.75,293,310,4388.18,1320620.26
2017-12-24 05-PM,LIZARUR,313.16,323,291.6,301,6019.44,1832878.01
2017-12-24 04-PM,LIZARUR,320.13,330.01,308.02,313.16,4063.06,1299142.1
2017-12-24 03-PM,LIZARUR,340,343.07,315,320.13,4262.66,1386373.34
2017-12-24 02-PM,LIZARUR,353.35,360,316.78,340,5549.24,1858186.14
2017-12-24 01-PM,LIZARUR,349.14,354.83,344,353.35,2744.65,963251.88
2017-12-24 12-PM,LIZARUR,365.37,365.48,332.6,349.14,2823.12,987751.51
2017-12-24 11-AM,LIZARUR,359.28,365.37,330,365.37,3977.15,1405822.37
2017-12-24 10-AM,LIZARUR,364,372.6,359.28,359.28,3387.13,1228162.73
2017-12-24 09-AM,LIZARUR,380,380,363,364,3411.69,1261767.51
2017-12-24 08-AM,LIZARUR,378,387.12,378,380,2399.36,922560.96
2017-12-24 07-AM,LIZARUR,383.7,385.91,377,378,1199.47,460406.68
2017-12-24 06-AM,LIZARUR,366.54,383.98,365.39,383.7,1350.46,507387.83
2017-12-24 05-AM,LIZARUR,366.5,369.55,361,366.54,707.48,260203.34
2017-12-24 04-AM,LIZARUR,368.04,368.38,361,366.5,776.91,283854.47
2017-12-24 03-AM,LIZARUR,371.7,373.11,365.9,368.04,696.51,257576.92
2017-12-24 02-AM,LIZARUR,375.98,381.71,370.33,371.7,329.34,124474.44
2017-12-24 01-AM,LIZARUR,379.63,384.52,372,375.98,379.76,143627.14
2017-12-24 12-AM,LIZARUR,380.32,385.38,373.01,379.63,1286.61,487901.1
2017-12-23 11-PM,LIZARUR,398.5,399,380.32,380.32,1454.7,560431.01
2017-12-23 10-PM,LIZARUR,393,399.9,388,398.5,2944.2,1160171.37
2017-12-23 09-PM,LIZARUR,385,393.81,382.9,393,1470.38,568851.09
2017-12-23 08-PM,LIZARUR,385,390,380,385,1621.81,624415.24
2017-12-23 07-PM,LIZARUR,385,394.9,375,385,2565.37,987055.2
2017-12-23 06-PM,LIZARUR,382.32,390.44,378,385,3232.53,1244535.76
2017-12-23 05-PM,LIZARUR,384,385.7,373.9,382.32,2719.72,1036217.07
2017-12-23 04-PM,LIZARUR,386.62,392,380,384,2615.18,1008155.6
2017-12-23 03-PM,LIZARUR,390.68,394,386.62,386.62,2041.41,797208.08
2017-12-23 02-PM,LIZARUR,390,397,385.2,390.68,1963.25,767877.5
2017-12-23 01-PM,LIZARUR,386,390,384,390,1836.51,709749.56
2017-12-23 12-PM,LIZARUR,385.01,391,383,386,2598.57,1007783.21
2017-12-23 11-AM,LIZARUR,378,399,378,385.01,3048.47,1172307.75
2017-12-23 10-AM,LIZARUR,405,408,370.55,378,6797.76,2611694.87
2017-12-23 09-AM,LIZARUR,410,410,399.4,405,1488.42,602626.33
2017-12-23 08-AM,LIZARUR,410.1,415,407,410,1979.31,813317.84
2017-12-23 07-AM,LIZARUR,401.05,415,401.05,410.1,1859.52,758998.58
2017-12-23 06-AM,LIZARUR,409,410.84,395,401.05,1500.98,601838.69
2017-12-23 05-AM,LIZARUR,424,426.98,409,409,1122.07,471044.32
2017-12-23 04-AM,LIZARUR,414.85,430,414,424,2207.36,932669.65
2017-12-23 03-AM,LIZARUR,408.79,414.86,398,414.85,1149.86,473745.01
2017-12-23 02-AM,LIZARUR,395,417.03,394.3,408.79,1654.37,672677.64
2017-12-23 01-AM,LIZARUR,392.81,395,390.36,395,1146.9,452931.06
2017-12-23 12-AM,LIZARUR,396,396,390.6,392.81,667.03,262299.02
2017-12-22 11-PM,LIZARUR,393.79,397.39,393.79,396,2809.46,1113931.95
2017-12-22 10-PM,LIZARUR,397,397,390.77,393.79,2216.71,873545.91
2017-12-22 09-PM,LIZARUR,386.82,398.73,386,397,1484.22,580244.15
2017-12-22 08-PM,LIZARUR,384,405,376.59,386.82,5150.34,2019085.64
2017-12-22 07-PM,LIZARUR,375.92,392,372.15,384,3007.05,1148219.66
2017-12-22 06-PM,LIZARUR,363.01,379,363.01,375.92,3290.68,1215710.4
2017-12-22 05-PM,LIZARUR,361.3,363.73,350,363.01,3246.8,1165938.79
2017-12-22 04-PM,LIZARUR,365.2,369,350,361.3,2274.67,825748.42
2017-12-22 03-PM,LIZARUR,357.84,370.84,350,365.2,2651.37,958278.93
2017-12-22 02-PM,LIZARUR,371.01,371.01,330,357.84,2097.89,742645.72
2017-12-22 01-PM,LIZARUR,389,395,357.47,371.01,2473.18,942306.86
2017-12-22 12-PM,LIZARUR,375.69,394.85,375,389,1287.96,492804.99
2017-12-22 11-AM,LIZARUR,404,410,374.76,375.69,2733.77,1057387.63
2017-12-22 10-AM,LIZARUR,369,418,367,404,6401.97,2486645.57
2017-12-22 09-AM,LIZARUR,359,370,355.3,369,3207.49,1166084.57
2017-12-22 08-AM,LIZARUR,323,370.16,322.51,359,5711.12,2028412.85
2017-12-22 07-AM,LIZARUR,327.38,340,300,323,6324.6,1955741.7
2017-12-22 06-AM,LIZARUR,350.08,363,327.38,327.38,1897.59,665724.32
2017-12-22 05-AM,LIZARUR,388.47,397,350.08,350.08,1725.33,642884.11
2017-12-22 04-AM,LIZARUR,376,403,368.87,388.47,2088.38,813219.47
2017-12-22 03-AM,LIZARUR,417.16,417.61,368.87,376,3092.18,1196542.57
2017-12-22 02-AM,LIZARUR,419.08,420,410.8,417.16,700.52,291488.77
2017-12-22 01-AM,LIZARUR,420,421.45,415.22,419.08,214.51,89729.35
2017-12-22 12-AM,LIZARUR,412,425.29,405.13,420,1045.5,434232.61
2017-12-21 11-PM,LIZARUR,413.1,413.66,405.13,412,523.9,214688.58
2017-12-21 10-PM,LIZARUR,412.97,428,400.83,413.1,1452.36,606059.85
2017-12-21 09-PM,LIZARUR,406,418,397.98,412.97,1404.48,572732.96
2017-12-21 08-PM,LIZARUR,380,416,377.72,406,3148.12,1247050.2
2017-12-21 07-PM,LIZARUR,410,413.9,380,380,2955.03,1174347.95
2017-12-21 06-PM,LIZARUR,401,410.54,380.63,410,2289.96,916812.34
2017-12-21 05-PM,LIZARUR,431.89,433.83,394.38,401,4342.07,1783769.69
2017-12-21 04-PM,LIZARUR,414,485.58,398.21,431.89,12536.82,5652129.4
2017-12-21 03-PM,LIZARUR,350,419,320,414,9490.77,3587139.63
2017-12-21 02-PM,LIZARUR,298.98,440,200,350,17051.57,6024022.2
2017-12-21 01-PM,LIZARUR,425,465.33,298.98,298.98,14028.88,5523102.01
2017-12-21 12-PM,LIZARUR,475.44,480,405.4,425,10096.34,4385830.94
2017-12-21 11-AM,LIZARUR,490,494.49,410,475.44,12349.87,5503128.47
