Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume EUR
2019-06-19 11-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-19 10-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-19 09-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-19 08-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-19 07-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-19 06-PM,LSKEUR,1.85,1.85,1.83,1.83,25.35,46.46
2019-06-19 05-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-06-19 04-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-06-19 03-PM,LSKEUR,1.99,1.99,1.85,1.85,2.876,5.32
2019-06-19 02-PM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 01-PM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 12-PM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 11-AM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 10-AM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 09-AM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 08-AM,LSKEUR,1.99,1.99,1.99,1.99,0.0,0.0
2019-06-19 07-AM,LSKEUR,1.82,1.99,1.82,1.99,2.663,5.3
2019-06-19 06-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-19 05-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-19 04-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-19 03-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-19 02-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-19 01-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-19 12-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-18 11-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-18 10-PM,LSKEUR,1.83,1.83,1.82,1.82,25.53,46.63
2019-06-18 09-PM,LSKEUR,1.86,1.86,1.83,1.83,25.05,46.0
2019-06-18 08-PM,LSKEUR,1.81,2.59,1.81,1.86,221.87,484.26
2019-06-18 07-PM,LSKEUR,1.81,1.81,1.81,1.81,0.0,0.0
2019-06-18 06-PM,LSKEUR,1.83,1.85,1.81,1.81,11.5,21.09
2019-06-18 05-PM,LSKEUR,1.98,1.98,1.83,1.83,25.21,46.3
2019-06-18 04-PM,LSKEUR,1.98,1.98,1.98,1.98,0.0,0.0
2019-06-18 03-PM,LSKEUR,1.98,1.98,1.98,1.98,0.0,0.0
2019-06-18 02-PM,LSKEUR,1.83,1.98,1.83,1.98,25.25,50.0
2019-06-18 01-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 12-PM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 11-AM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 10-AM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 09-AM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 08-AM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 07-AM,LSKEUR,1.83,1.83,1.83,1.83,0.0,0.0
2019-06-18 06-AM,LSKEUR,1.86,1.86,1.83,1.83,4.83,8.895
2019-06-18 05-AM,LSKEUR,1.86,1.86,1.86,1.86,0.0,0.0
2019-06-18 04-AM,LSKEUR,1.86,1.86,1.86,1.86,0.0,0.0
2019-06-18 03-AM,LSKEUR,1.87,1.87,1.86,1.86,25.46,47.35
2019-06-18 02-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-18 01-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-18 12-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 11-PM,LSKEUR,1.88,1.88,1.87,1.87,24.9,46.56
2019-06-17 10-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 09-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 08-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 07-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 06-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 05-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 04-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 03-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 02-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 01-PM,LSKEUR,1.88,1.88,1.88,1.88,0.0,0.0
2019-06-17 12-PM,LSKEUR,1.87,1.88,1.87,1.88,2.66,5.0
2019-06-17 11-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 10-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 09-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 08-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 07-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 06-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 05-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 04-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 03-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 02-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 01-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-17 12-AM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 11-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 10-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 09-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 08-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 07-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 06-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 05-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 04-PM,LSKEUR,1.87,1.87,1.87,1.87,0.0,0.0
2019-06-16 03-PM,LSKEUR,1.89,1.89,1.87,1.87,57.34,107.22
2019-06-16 02-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-16 01-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-16 12-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-16 11-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-16 10-AM,LSKEUR,1.99,1.99,1.89,1.89,41.06,79.46
2019-06-16 09-AM,LSKEUR,1.99,1.99,1.99,1.99,26.91,53.55
2019-06-16 08-AM,LSKEUR,2.1,2.1,1.99,1.99,2.518,5.01
2019-06-16 07-AM,LSKEUR,1.75,2.1,1.75,2.1,1149.2,2193.46
2019-06-16 06-AM,LSKEUR,1.84,1.84,1.75,1.75,4.345,7.604
2019-06-16 05-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-16 04-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-16 03-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-16 02-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-16 01-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-16 12-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-15 11-PM,LSKEUR,1.79,1.84,1.76,1.84,36.29,64.9
2019-06-15 10-PM,LSKEUR,1.91,1.91,1.79,1.79,91.03,162.94
2019-06-15 09-PM,LSKEUR,1.91,1.91,1.91,1.91,0.0,0.0
2019-06-15 08-PM,LSKEUR,1.91,1.91,1.91,1.91,0.0,0.0
2019-06-15 07-PM,LSKEUR,1.78,1.91,1.78,1.91,189.87,356.01
2019-06-15 06-PM,LSKEUR,1.8,1.8,1.78,1.78,230.34,410.0
2019-06-15 05-PM,LSKEUR,1.81,1.81,1.8,1.8,4.444,8.0
2019-06-15 04-PM,LSKEUR,1.81,1.81,1.81,1.81,0.0,0.0
2019-06-15 03-PM,LSKEUR,1.77,1.81,1.77,1.81,26.23,47.47
2019-06-15 02-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 01-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 12-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 11-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 10-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 09-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 08-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 07-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 06-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 05-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 04-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 03-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 02-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 01-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-15 12-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-14 11-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-14 10-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-14 09-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-14 08-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-14 07-PM,LSKEUR,1.86,1.86,1.77,1.77,32.16,56.92
2019-06-14 06-PM,LSKEUR,1.84,1.86,1.84,1.86,107.53,199.36
2019-06-14 05-PM,LSKEUR,1.79,1.84,1.79,1.84,4.24,7.802
2019-06-14 04-PM,LSKEUR,1.8,1.92,1.79,1.79,20.29,37.49
2019-06-14 03-PM,LSKEUR,1.82,1.82,1.8,1.8,539.45,971.06
2019-06-14 02-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 01-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 12-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 11-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 10-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 09-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 08-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 07-AM,LSKEUR,1.82,1.82,1.82,1.82,25.7,46.77
2019-06-14 06-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 05-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 04-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-14 03-AM,LSKEUR,1.8,1.82,1.8,1.82,23.8,43.31
2019-06-14 02-AM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-14 01-AM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-14 12-AM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-13 11-PM,LSKEUR,1.83,1.83,1.8,1.8,25.85,46.57
2019-06-13 10-PM,LSKEUR,1.92,1.92,1.83,1.83,9.3,17.02
2019-06-13 09-PM,LSKEUR,1.92,1.92,1.92,1.92,0.0,0.0
2019-06-13 08-PM,LSKEUR,1.92,1.92,1.92,1.92,0.0,0.0
2019-06-13 07-PM,LSKEUR,1.92,1.92,1.92,1.92,0.0,0.0
2019-06-13 06-PM,LSKEUR,1.92,1.92,1.92,1.92,0.0,0.0
2019-06-13 05-PM,LSKEUR,1.92,1.92,1.92,1.92,0.0,0.0
2019-06-13 04-PM,LSKEUR,1.92,1.92,1.92,1.92,0.0,0.0
2019-06-13 03-PM,LSKEUR,1.82,1.92,1.82,1.92,85.23,163.64
2019-06-13 02-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 01-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 12-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 11-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 10-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 09-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 08-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 07-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 06-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 05-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 04-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 03-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 02-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 01-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-13 12-AM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-12 11-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-12 10-PM,LSKEUR,1.82,1.82,1.82,1.82,0.0,0.0
2019-06-12 09-PM,LSKEUR,1.84,1.84,1.82,1.82,24.62,44.81
2019-06-12 08-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 07-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 06-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 05-PM,LSKEUR,1.85,1.85,1.84,1.84,10.5,19.32
2019-06-12 04-PM,LSKEUR,1.84,1.85,1.84,1.85,13.83,25.58
2019-06-12 03-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 02-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 01-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 12-PM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 11-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 10-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 09-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 08-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 07-AM,LSKEUR,1.84,1.84,1.84,1.84,0.0,0.0
2019-06-12 06-AM,LSKEUR,1.84,1.84,1.84,1.84,16.3,30.0
2019-06-12 05-AM,LSKEUR,1.93,1.93,1.84,1.84,98.06,180.84
2019-06-12 04-AM,LSKEUR,1.93,1.93,1.93,1.93,0.0,0.0
2019-06-12 03-AM,LSKEUR,1.93,1.93,1.93,1.93,0.0,0.0
2019-06-12 02-AM,LSKEUR,1.93,1.93,1.93,1.93,0.0,0.0
2019-06-12 01-AM,LSKEUR,1.93,1.93,1.93,1.93,0.0,0.0
2019-06-12 12-AM,LSKEUR,1.93,1.93,1.93,1.93,0.0,0.0
2019-06-11 11-PM,LSKEUR,1.89,1.93,1.89,1.93,3.109,6.0
2019-06-11 10-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 09-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 08-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 07-PM,LSKEUR,1.8,1.89,1.8,1.89,5.291,10.0
2019-06-11 06-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 05-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 04-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 03-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 02-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 01-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 12-PM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 11-AM,LSKEUR,1.8,1.8,1.8,1.8,0.0,0.0
2019-06-11 10-AM,LSKEUR,1.89,1.89,1.8,1.8,48.33,86.99
2019-06-11 09-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 08-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 07-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 06-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 05-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 04-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 03-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 02-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 01-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-11 12-AM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 11-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 10-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 09-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 08-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 07-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 06-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 05-PM,LSKEUR,1.89,1.89,1.89,1.89,0.0,0.0
2019-06-10 04-PM,LSKEUR,1.79,1.89,1.79,1.89,21.69,41.0
2019-06-10 03-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-06-10 02-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-06-10 01-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-06-10 12-PM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-06-10 11-AM,LSKEUR,1.79,1.79,1.79,1.79,0.0,0.0
2019-06-10 10-AM,LSKEUR,1.9,1.9,1.79,1.79,6.168,11.04
2019-06-10 09-AM,LSKEUR,1.68,1.9,1.68,1.9,189.14,350.09
2019-06-10 08-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 07-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 06-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 05-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 04-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 03-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 02-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 01-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-10 12-AM,LSKEUR,1.68,1.68,1.68,1.68,0.0,0.0
2019-06-09 11-PM,LSKEUR,1.75,1.75,1.68,1.68,27.34,46.57
2019-06-09 10-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 09-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 08-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 07-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 06-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 05-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 04-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-09 03-PM,LSKEUR,1.77,1.77,1.75,1.75,50.89,89.49
2019-06-09 02-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-09 01-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-09 12-PM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-09 11-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-09 10-AM,LSKEUR,1.77,1.77,1.77,1.77,0.0,0.0
2019-06-09 09-AM,LSKEUR,1.9,1.9,1.77,1.77,61.9,109.56
2019-06-09 08-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 07-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 06-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 05-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 04-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 03-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 02-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 01-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-09 12-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 11-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 10-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 09-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 08-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 07-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 06-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 05-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 04-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 03-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 02-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 01-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 12-PM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 11-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 10-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 09-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 08-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 07-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 06-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 05-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 04-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 03-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 02-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 01-AM,LSKEUR,1.9,1.9,1.9,1.9,0.0,0.0
2019-06-08 12-AM,LSKEUR,1.87,1.9,1.87,1.9,24.68,46.25
2019-06-07 11-PM,LSKEUR,1.76,1.87,1.76,1.87,31.94,59.73
2019-06-07 10-PM,LSKEUR,1.85,1.85,1.76,1.76,51.3,90.61
2019-06-07 09-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-06-07 08-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-06-07 07-PM,LSKEUR,1.85,1.85,1.85,1.85,0.0,0.0
2019-06-07 06-PM,LSKEUR,1.75,1.85,1.75,1.85,4.83,8.94
2019-06-07 05-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 04-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 03-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 02-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 01-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 12-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 11-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 10-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 09-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 08-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 07-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 06-AM,LSKEUR,1.75,1.75,1.75,1.75,5.21,9.11
2019-06-07 05-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 04-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 03-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 02-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 01-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-07 12-AM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-06 11-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-06 10-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-06 09-PM,LSKEUR,1.75,1.75,1.75,1.75,0.0,0.0
2019-06-06 08-PM,LSKEUR,1.76,1.76,1.75,1.75,66.86,117.01
2019-06-06 07-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 06-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 05-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 04-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 03-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 02-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 01-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
2019-06-06 12-PM,LSKEUR,1.76,1.76,1.76,1.76,0.0,0.0
