Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WAV,Volume ESRUR
2018-01-05 08-AM,WAVESRUR,767,768.21,756,765,146.91,112607.97
2018-01-05 07-AM,WAVESRUR,751.11,768.2,751.11,767,98.35,74364.05
2018-01-05 06-AM,WAVESRUR,761.9,768.21,749.6,751.11,121.21,91230.88
2018-01-05 05-AM,WAVESRUR,768.21,768.21,749.55,761.9,34.96,26251.94
2018-01-05 04-AM,WAVESRUR,767,768.21,745,768.21,75.98,57631.13
2018-01-05 03-AM,WAVESRUR,747.09,768.21,745,767,340.42,255839.05
2018-01-05 02-AM,WAVESRUR,749.75,768.21,745,747.09,75.75,57682.45
2018-01-05 01-AM,WAVESRUR,750.47,768.21,745,749.75,42.52,32342.97
2018-01-05 12-AM,WAVESRUR,760,765,750.47,750.47,57.46,43792.55
2018-01-04 11-PM,WAVESRUR,752.4,768.21,752.4,760,46.7,35644.46
2018-01-04 10-PM,WAVESRUR,755,768.21,752.4,752.4,104.78,80245.8
2018-01-04 09-PM,WAVESRUR,743,768.21,743,755,200.63,150147.69
2018-01-04 08-PM,WAVESRUR,770,780,743,743,452.24,347002.46
2018-01-04 07-PM,WAVESRUR,770,779,765.2,770,263.34,202940.04
2018-01-04 06-PM,WAVESRUR,745,770,734.5,770,412.79,311094.11
2018-01-04 05-PM,WAVESRUR,755.96,763.5,745,745,329.2,249418.35
2018-01-04 04-PM,WAVESRUR,747,756.66,735.1,755.96,153.79,114633.81
2018-01-04 03-PM,WAVESRUR,745,765,734,747,148.97,111246.56
2018-01-04 02-PM,WAVESRUR,750,750,736.4,745,155.2,115526.14
2018-01-04 01-PM,WAVESRUR,748.24,750,734,750,137.89,102072.13
2018-01-04 12-PM,WAVESRUR,734,748.81,733.54,748.24,152.21,113327.17
2018-01-04 11-AM,WAVESRUR,738,748.8,734,734,147.28,108758.95
2018-01-04 10-AM,WAVESRUR,742.89,748.81,737,738,96.84,71709.92
2018-01-04 09-AM,WAVESRUR,740,760.68,737,742.89,74.4,55367.92
2018-01-04 08-AM,WAVESRUR,757.96,764.36,740,740,169.25,127564.74
2018-01-04 07-AM,WAVESRUR,763.54,763.54,746.32,757.96,68.84,52046.1
2018-01-04 06-AM,WAVESRUR,740.4,775,740.4,763.54,113.74,86107.74
2018-01-04 05-AM,WAVESRUR,755.56,755.56,730,740.4,46.02,34616.35
2018-01-04 04-AM,WAVESRUR,750,755.56,729,755.56,116.35,86925.17
2018-01-04 03-AM,WAVESRUR,727,750,727,750,12.63,9300.98
2018-01-04 02-AM,WAVESRUR,741.59,755.56,724.21,727,210.02,155142.16
2018-01-04 01-AM,WAVESRUR,756.1,780,740,741.59,356.22,268670.88
2018-01-04 12-AM,WAVESRUR,775.5,780,756.1,756.1,145.53,111453.35
2018-01-03 11-PM,WAVESRUR,761.5,775.5,761.5,775.5,60.55,46405.76
2018-01-03 10-PM,WAVESRUR,753.1,778.77,753.1,761.5,143.69,109755.4
2018-01-03 09-PM,WAVESRUR,770,777.24,752.8,753.1,362.45,276385.96
2018-01-03 08-PM,WAVESRUR,765,774.18,752.5,770,432.45,329403.35
2018-01-03 07-PM,WAVESRUR,780,781,760,765,180.89,139348.98
2018-01-03 06-PM,WAVESRUR,771,780,766.87,780,115.63,89484.84
2018-01-03 05-PM,WAVESRUR,778.8,778.8,770,771,110.35,85311.5
2018-01-03 04-PM,WAVESRUR,784.99,790,758.5,778.8,208.9,162800.37
2018-01-03 03-PM,WAVESRUR,774.99,785,766,784.99,224.41,174312.49
2018-01-03 02-PM,WAVESRUR,757.2,774.99,757.2,774.99,120.35,92766.49
2018-01-03 01-PM,WAVESRUR,756.15,775,756.15,757.2,89.03,67828.63
2018-01-03 12-PM,WAVESRUR,762.35,765.7,753.41,756.15,77.59,59253.45
2018-01-03 11-AM,WAVESRUR,759.1,776.8,751.25,762.35,153.43,116843.78
2018-01-03 10-AM,WAVESRUR,770.55,778.99,756,759.1,141.99,108041.86
2018-01-03 09-AM,WAVESRUR,765.87,776.88,755,770.55,44.57,34067.09
2018-01-03 08-AM,WAVESRUR,780,780,765.87,765.87,120.63,92779.45
2018-01-03 07-AM,WAVESRUR,768.15,781.15,767.72,780,174.57,135702.36
2018-01-03 06-AM,WAVESRUR,791.3,791.3,767.72,768.15,74.41,57395.59
2018-01-03 05-AM,WAVESRUR,784.08,791.3,772,791.3,13.13,10337.06
2018-01-03 04-AM,WAVESRUR,788,788,771.66,784.08,10.63,8278.12
2018-01-03 03-AM,WAVESRUR,788.41,788.41,767,788,20.01,15578.99
2018-01-03 02-AM,WAVESRUR,766.58,788.41,765.97,788.41,13.7,10623.68
2018-01-03 01-AM,WAVESRUR,782,791.39,766.58,766.58,61.01,47675.24
2018-01-03 12-AM,WAVESRUR,783,800,782,782,145.37,114168.95
2018-01-02 11-PM,WAVESRUR,780,799.44,780,783,139.3,110115.77
2018-01-02 10-PM,WAVESRUR,773.67,795.6,773.67,780,200.7,157731.64
2018-01-02 09-PM,WAVESRUR,757.65,774.06,745.1,773.67,76.84,58764.89
2018-01-02 08-PM,WAVESRUR,767.99,774.13,739.21,757.65,274.5,206950.07
2018-01-02 07-PM,WAVESRUR,770,781.2,746,767.99,304.29,231048.18
2018-01-02 06-PM,WAVESRUR,803,808.72,765.02,770,388.66,303789.38
2018-01-02 05-PM,WAVESRUR,794,803,782,803,94.87,75201.43
2018-01-02 04-PM,WAVESRUR,798,798,782,794,80.61,63397.15
2018-01-02 03-PM,WAVESRUR,791.85,798,782,798,44.34,34968.6
2018-01-02 02-PM,WAVESRUR,791.83,791.85,779.49,791.85,74.0,58358.8
2018-01-02 01-PM,WAVESRUR,789,794,779,791.83,350.23,273994.67
2018-01-02 12-PM,WAVESRUR,783,789.78,779.97,789,267.04,209129.86
2018-01-02 11-AM,WAVESRUR,783,790.49,783,783,273.6,214925.12
2018-01-02 10-AM,WAVESRUR,780,789,778.2,783,232.71,182083.1
2018-01-02 09-AM,WAVESRUR,788,788,778.2,780,85.0,66704.82
2018-01-02 08-AM,WAVESRUR,774,790,774,788,71.27,56170.05
2018-01-02 07-AM,WAVESRUR,774,790,774,774,113.12,87950.29
2018-01-02 06-AM,WAVESRUR,768.2,785.86,768,774,32.46,25185.52
2018-01-02 05-AM,WAVESRUR,778,784.19,767.25,768.2,37.0,28912.24
2018-01-02 04-AM,WAVESRUR,779.63,779.63,766.01,778,36.84,28513.43
2018-01-02 03-AM,WAVESRUR,777,791.5,775,779.63,26.35,20511.57
2018-01-02 02-AM,WAVESRUR,794.1,794.1,777,777,68.02,53089.56
2018-01-02 01-AM,WAVESRUR,789,801,780.1,794.1,71.36,55840.53
2018-01-02 12-AM,WAVESRUR,789,804.9,789,789,89.86,71008.23
2018-01-01 11-PM,WAVESRUR,802.64,820,777,789,206.09,166580.93
2018-01-01 10-PM,WAVESRUR,784,802.64,775,802.64,169.23,133757.35
2018-01-01 09-PM,WAVESRUR,769,791.66,763.89,784,63.63,49426.29
2018-01-01 08-PM,WAVESRUR,770,783.21,766,769,116.34,90169.8
2018-01-01 07-PM,WAVESRUR,779.27,790,766,770,191.99,148413.24
2018-01-01 06-PM,WAVESRUR,795,795,777.28,779.27,116.55,91824.1
2018-01-01 05-PM,WAVESRUR,791,795,777.28,795,122.96,96847.57
2018-01-01 04-PM,WAVESRUR,790,791,766,791,80.36,63194.88
2018-01-01 03-PM,WAVESRUR,778.9,790,761,790,55.94,43449.67
2018-01-01 02-PM,WAVESRUR,780,780,767.9,778.9,91.75,71238.78
2018-01-01 01-PM,WAVESRUR,769.58,789.58,760.23,780,78.88,60738.67
2018-01-01 12-PM,WAVESRUR,782,790.9,767.46,769.58,94.9,74654.76
2018-01-01 11-AM,WAVESRUR,771,790.9,760,782,31.72,24509.61
2018-01-01 10-AM,WAVESRUR,791,791.11,771,771,80.32,62923.42
2018-01-01 09-AM,WAVESRUR,792,795,776,791,52.37,41451.27
2018-01-01 08-AM,WAVESRUR,792,792,772,792,96.72,76194.83
2018-01-01 07-AM,WAVESRUR,772.9,794.96,771,792,14.53,11427.39
2018-01-01 06-AM,WAVESRUR,795,795,767.46,772.9,8.52,6574.0
2018-01-01 05-AM,WAVESRUR,795,795,760.69,795,32.65,24957.29
2018-01-01 04-AM,WAVESRUR,800.78,800.78,774.69,795,12.04,9559.53
2018-01-01 03-AM,WAVESRUR,784.5,800.78,761,800.78,28.31,22223.93
2018-01-01 02-AM,WAVESRUR,788,806.84,784.5,784.5,52.32,41158.97
2018-01-01 01-AM,WAVESRUR,788,806.84,788,788,35.7,28134.59
2018-01-01 12-AM,WAVESRUR,805.76,805.76,788,788,14.75,11626.94
2017-12-31 11-PM,WAVESRUR,807.6,807.6,788.79,805.76,21.75,17264.98
2017-12-31 10-PM,WAVESRUR,809,809,794,807.6,10.78,8565.22
2017-12-31 09-PM,WAVESRUR,794,810.52,794,809,12.9,10260.62
2017-12-31 08-PM,WAVESRUR,794.2,820,788,794,130.19,103544.95
2017-12-31 07-PM,WAVESRUR,793,812,790,794.2,29.13,23411.5
2017-12-31 06-PM,WAVESRUR,802.93,820,788,793,49.62,39923.6
2017-12-31 05-PM,WAVESRUR,797.6,802.93,784.5,802.93,46.93,37278.01
2017-12-31 04-PM,WAVESRUR,784.6,797.6,784.5,797.6,122.55,96870.9
2017-12-31 03-PM,WAVESRUR,783.1,784.91,767,784.6,68.48,53209.78
2017-12-31 02-PM,WAVESRUR,770.56,783.22,770.56,783.1,42.88,33524.12
2017-12-31 01-PM,WAVESRUR,776.95,784,757.71,770.56,163.36,126889.69
2017-12-31 12-PM,WAVESRUR,760.5,784,756.88,776.95,127.0,97121.5
2017-12-31 11-AM,WAVESRUR,765,766,757.34,760.5,83.27,63609.84
2017-12-31 10-AM,WAVESRUR,761,769,760,765,30.58,23346.48
2017-12-31 09-AM,WAVESRUR,756.91,764.52,751.79,761,31.65,23926.43
2017-12-31 08-AM,WAVESRUR,769.29,769.29,752,756.91,250.03,189192.5
2017-12-31 07-AM,WAVESRUR,773,773,753,769.29,19.28,14709.3
2017-12-31 06-AM,WAVESRUR,777,777,753,773,64.86,49346.74
2017-12-31 05-AM,WAVESRUR,782,782,751.5,777,18.44,14237.35
2017-12-31 04-AM,WAVESRUR,785,785,769.33,782,39.24,30598.36
2017-12-31 03-AM,WAVESRUR,783.54,785.5,765.76,785,14.11,11014.05
2017-12-31 02-AM,WAVESRUR,767,783.54,758.77,783.54,11.22,8774.29
2017-12-31 01-AM,WAVESRUR,751.5,778.19,751.5,767,97.03,74774.96
2017-12-31 12-AM,WAVESRUR,778.19,778.19,751.5,751.5,18.18,13763.58
2017-12-30 11-PM,WAVESRUR,772.1,789,756.1,778.19,56.03,43272.82
2017-12-30 10-PM,WAVESRUR,766.37,780,760,772.1,177.82,137332.95
2017-12-30 09-PM,WAVESRUR,764,790.02,750,766.37,97.89,74507.58
2017-12-30 08-PM,WAVESRUR,785,790.02,760,764,94.03,72954.81
2017-12-30 07-PM,WAVESRUR,765.92,785.5,750,785,45.11,34821.42
2017-12-30 06-PM,WAVESRUR,754.5,785,752,765.92,62.17,47541.3
2017-12-30 05-PM,WAVESRUR,732.71,754.52,725,754.5,172.37,126507.57
2017-12-30 04-PM,WAVESRUR,739,757.55,732.71,732.71,190.01,140989.98
2017-12-30 03-PM,WAVESRUR,744,759,730,739,82.14,60632.67
2017-12-30 02-PM,WAVESRUR,750,793,739,744,217.54,165467.71
2017-12-30 01-PM,WAVESRUR,760,784.18,728,750,241.24,178930.45
2017-12-30 12-PM,WAVESRUR,790,793.88,760,760,325.68,253522.71
2017-12-30 11-AM,WAVESRUR,783.5,797.6,780.1,790,233.68,184235.0
2017-12-30 10-AM,WAVESRUR,799.98,799.98,783.14,783.5,115.97,91828.55
2017-12-30 09-AM,WAVESRUR,808.14,814.99,780.1,799.98,96.46,76569.24
2017-12-30 08-AM,WAVESRUR,796.11,819.85,780,808.14,362.09,290534.4
2017-12-30 07-AM,WAVESRUR,795.14,803.1,780.11,796.11,72.12,57256.1
2017-12-30 06-AM,WAVESRUR,780.11,807.99,780.1,795.14,123.7,98329.09
2017-12-30 05-AM,WAVESRUR,783,800,780.1,780.11,89.42,70618.92
2017-12-30 04-AM,WAVESRUR,797.59,833,783,783,56.39,45049.83
2017-12-30 03-AM,WAVESRUR,782.57,797.59,772.9,797.59,36.64,28649.69
2017-12-30 02-AM,WAVESRUR,840.32,851.69,780,782.57,183.88,148423.59
2017-12-30 01-AM,WAVESRUR,846,846,830,840.32,93.27,77684.04
2017-12-30 12-AM,WAVESRUR,853,867,840,846,37.94,32238.63
2017-12-29 11-PM,WAVESRUR,856.55,867,851.91,853,34.61,29731.79
2017-12-29 10-PM,WAVESRUR,834,865.91,834,856.55,257.51,217472.73
2017-12-29 09-PM,WAVESRUR,846,846.19,830,834,119.15,100234.46
2017-12-29 08-PM,WAVESRUR,840.2,864.35,840.2,846,350.99,299946.91
2017-12-29 07-PM,WAVESRUR,819.2,840.2,819,840.2,269.2,222771.88
2017-12-29 06-PM,WAVESRUR,828.99,839,810,819.2,247.33,203418.41
2017-12-29 05-PM,WAVESRUR,808.9,829.3,808.9,828.99,136.15,111848.52
2017-12-29 04-PM,WAVESRUR,807.56,818,800,808.9,343.86,276349.92
2017-12-29 03-PM,WAVESRUR,800.47,807.59,795,807.56,44.26,35690.5
2017-12-29 02-PM,WAVESRUR,790.9,805,790.9,800.47,45.36,36106.83
2017-12-29 01-PM,WAVESRUR,792.76,806,788,790.9,50.58,40071.67
2017-12-29 12-PM,WAVESRUR,788,792.76,780,792.76,49.78,39193.81
2017-12-29 11-AM,WAVESRUR,795,806.4,788,788,88.02,69799.14
2017-12-29 10-AM,WAVESRUR,808,808.7,795,795,122.88,98369.6
2017-12-29 09-AM,WAVESRUR,800.9,808.8,799.99,808,15.51,12463.63
2017-12-29 08-AM,WAVESRUR,809.13,809.62,795.01,800.9,41.55,33291.44
2017-12-29 07-AM,WAVESRUR,810.84,813.99,799.43,809.13,53.0,42726.98
2017-12-29 06-AM,WAVESRUR,807.86,819.76,804.52,810.84,111.14,89957.11
2017-12-29 05-AM,WAVESRUR,812.5,819.58,800,807.86,111.29,90349.84
2017-12-29 04-AM,WAVESRUR,816.59,819.5,795.01,812.5,30.33,24503.53
2017-12-29 03-AM,WAVESRUR,806.63,819,800,816.59,26.48,21546.0
2017-12-29 02-AM,WAVESRUR,819,819,799.83,806.63,43.93,35404.67
2017-12-29 01-AM,WAVESRUR,813,819,800,819,21.41,17424.91
2017-12-29 12-AM,WAVESRUR,813,813,800,813,51.92,41584.08
2017-12-28 11-PM,WAVESRUR,805,819,800.67,813,33.43,26906.11
2017-12-28 10-PM,WAVESRUR,801,814.67,800,805,82.91,66526.4
2017-12-28 09-PM,WAVESRUR,801.1,825,800,801,121.38,98145.22
2017-12-28 08-PM,WAVESRUR,810.27,825,801.1,801.1,101.33,81987.45
2017-12-28 07-PM,WAVESRUR,810,825,800,810.27,721.2,580482.19
2017-12-28 06-PM,WAVESRUR,825,829.84,805,810,217.05,176077.28
2017-12-28 05-PM,WAVESRUR,800,800,800,800,0.0,0.0
2017-12-28 04-PM,WAVESRUR,800,800,800,800,0.0,0.0
2017-12-28 03-PM,WAVESRUR,800,800,800,800,0.0,0.0
2017-12-28 02-PM,WAVESRUR,800,800,800,800,0.0,0.0
2017-12-28 01-PM,WAVESRUR,800,800,800,800,0.0,0.0
2017-12-28 12-PM,WAVESRUR,828,829,795.95,800,175.69,140782.66
2017-12-28 11-AM,WAVESRUR,844,853.66,807.1,828,149.77,123082.13
2017-12-28 10-AM,WAVESRUR,840,871.65,827.28,844,292.12,246367.45
2017-12-28 09-AM,WAVESRUR,827,840.02,815.7,840,85.02,70386.76
2017-12-28 08-AM,WAVESRUR,822.87,840.02,807.03,827,61.07,50707.2
2017-12-28 07-AM,WAVESRUR,817,829.01,806,825,76.01,62117.5
2017-12-28 06-AM,WAVESRUR,818.6,829.03,810,817,33.52,27356.54
2017-12-28 05-AM,WAVESRUR,842.67,847.98,801,818.6,162.63,134314.03
2017-12-28 04-AM,WAVESRUR,815.93,842.67,814.5,842.67,116.73,95980.12
2017-12-28 03-AM,WAVESRUR,830,870,810,815.93,305.35,253893.29
2017-12-28 02-AM,WAVESRUR,861.58,870.91,830,830,297.43,253705.93
2017-12-28 01-AM,WAVESRUR,860.7,870.91,860,861.58,84.25,72672.95
2017-12-28 12-AM,WAVESRUR,861,878,860.7,860.7,67.6,58526.15
2017-12-27 11-PM,WAVESRUR,863.61,878,861,861,76.48,66243.63
2017-12-27 10-PM,WAVESRUR,873,878.47,863.61,863.61,227.38,197245.66
2017-12-27 09-PM,WAVESRUR,869.81,875,867,873,126.11,109559.27
2017-12-27 08-PM,WAVESRUR,872,883.89,869.81,869.81,196.99,171885.73
2017-12-27 07-PM,WAVESRUR,886.9,887,870.09,872,154.9,136014.76
2017-12-27 06-PM,WAVESRUR,873,886.9,870.29,886.9,89.2,78528.53
2017-12-27 05-PM,WAVESRUR,875.75,878.14,870.09,873,207.0,181182.08
2017-12-27 04-PM,WAVESRUR,880,889,875.14,875.75,117.76,103692.28
2017-12-27 03-PM,WAVESRUR,890,894.04,870.13,880,216.27,191209.61
2017-12-27 02-PM,WAVESRUR,880.89,892,880,890,41.66,36986.01
2017-12-27 01-PM,WAVESRUR,895,897.13,873.05,880.89,97.25,86752.72
2017-12-27 12-PM,WAVESRUR,881.5,895,880,895,196.64,173817.87
2017-12-27 11-AM,WAVESRUR,867,881.5,867,881.5,72.42,63294.38
2017-12-27 10-AM,WAVESRUR,867.98,878.5,867,867,147.85,128741.18
2017-12-27 09-AM,WAVESRUR,874.51,890,867.98,867.98,74.82,65358.98
2017-12-27 08-AM,WAVESRUR,870,889,870,874.51,298.64,261133.59
2017-12-27 07-AM,WAVESRUR,875,891.24,867,870,175.69,153778.78
2017-12-27 06-AM,WAVESRUR,875,902.03,871.3,875,186.88,167079.2
2017-12-27 05-AM,WAVESRUR,866.63,882,863.25,875,97.86,85113.52
2017-12-27 04-AM,WAVESRUR,876,887.62,866.57,866.63,57.1,49683.23
2017-12-27 03-AM,WAVESRUR,865,876,865,876,54.08,47290.8
2017-12-27 02-AM,WAVESRUR,870,876,865,865,65.3,56675.15
2017-12-27 01-AM,WAVESRUR,890.31,899,870,870,116.38,102161.85
2017-12-27 12-AM,WAVESRUR,889.05,900.09,878.69,890.31,44.5,39429.19
2017-12-26 11-PM,WAVESRUR,878.69,900.09,878.69,889.05,70.36,62816.91
2017-12-26 10-PM,WAVESRUR,900,900.12,878.69,878.69,91.56,81505.03
2017-12-26 09-PM,WAVESRUR,878.06,900.06,871,900,383.4,337688.1
2017-12-26 08-PM,WAVESRUR,881,900,877.74,878.06,299.79,265218.97
2017-12-26 07-PM,WAVESRUR,892,894,881,881,130.81,115887.46
2017-12-26 06-PM,WAVESRUR,871,900.06,871,892,111.38,98596.73
2017-12-26 05-PM,WAVESRUR,875,890.1,866.67,871,278.82,245333.6
2017-12-26 04-PM,WAVESRUR,889.9,890.1,874,875,75.17,66360.73
2017-12-26 03-PM,WAVESRUR,900.08,900.08,874.55,889.9,375.37,330209.56
2017-12-26 02-PM,WAVESRUR,881,901,880,900.08,126.39,112024.46
2017-12-26 01-PM,WAVESRUR,885,901,880,881,140.45,124705.42
2017-12-26 12-PM,WAVESRUR,889,897,885,885,180.05,160109.35
2017-12-26 11-AM,WAVESRUR,900,900,889,889,288.06,257610.66
2017-12-26 10-AM,WAVESRUR,900.3,901.57,888,900,53.83,48360.54
2017-12-26 09-AM,WAVESRUR,910.49,910.49,887.4,900.3,41.24,36925.49
2017-12-26 08-AM,WAVESRUR,912,912,899.45,910.49,71.14,64377.24
2017-12-26 07-AM,WAVESRUR,893.76,917,889,912,45.27,40610.84
2017-12-26 06-AM,WAVESRUR,905.59,919.5,893.76,893.76,58.41,52884.15
2017-12-26 05-AM,WAVESRUR,898.09,919.9,887.4,905.59,146.36,131755.1
2017-12-26 04-AM,WAVESRUR,939.35,939.35,898.09,898.09,62.28,57036.46
2017-12-26 03-AM,WAVESRUR,919.96,939.35,909,939.35,40.09,37195.6
2017-12-26 02-AM,WAVESRUR,906.3,919.96,900.8,919.96,20.93,18998.48
2017-12-26 01-AM,WAVESRUR,912.38,919.96,905.98,906.3,7.71,7023.17
2017-12-26 12-AM,WAVESRUR,934.63,934.63,912.38,912.38,13.23,12148.25
2017-12-25 11-PM,WAVESRUR,921,934.63,913.71,934.63,25.81,23938.92
2017-12-25 10-PM,WAVESRUR,921,939.27,906,921,105.91,98091.48
2017-12-25 09-PM,WAVESRUR,918,938.45,917,921,126.11,116694.72
2017-12-25 08-PM,WAVESRUR,926.5,931,917,918,90.42,83602.35
2017-12-25 07-PM,WAVESRUR,924,930,916,926.5,97.02,89656.55
2017-12-25 06-PM,WAVESRUR,921.36,925.11,916,924,335.3,309329.42
2017-12-25 05-PM,WAVESRUR,894.5,921.36,894.5,921.36,285.51,260763.65
2017-12-25 04-PM,WAVESRUR,898.89,905.74,883,894.5,155.18,139363.73
2017-12-25 03-PM,WAVESRUR,877,900,877,898.89,145.26,128870.97
2017-12-25 02-PM,WAVESRUR,886,893,870.1,877,108.59,95755.36
2017-12-25 01-PM,WAVESRUR,896,900,885.38,886,126.45,113126.74
2017-12-25 12-PM,WAVESRUR,896,897,880,896,92.83,82869.97
2017-12-25 11-AM,WAVESRUR,885,898.31,880.46,896,73.34,65190.62
2017-12-25 10-AM,WAVESRUR,906,906,880,885,76.65,68310.03
2017-12-25 09-AM,WAVESRUR,902,906,881,906,97.54,86725.27
2017-12-25 08-AM,WAVESRUR,899.94,906,886,902,76.22,68437.61
2017-12-25 07-AM,WAVESRUR,884.7,906,883.61,899.94,87.5,78667.15
2017-12-25 06-AM,WAVESRUR,880.81,905,880.52,884.7,76.14,68268.38
2017-12-25 05-AM,WAVESRUR,888,898.13,877.92,880.81,286.66,253462.02
2017-12-25 04-AM,WAVESRUR,885.8,888,850.9,888,184.28,160508.68
2017-12-25 03-AM,WAVESRUR,912.11,912.11,880.1,885.8,32.59,28985.86
2017-12-25 02-AM,WAVESRUR,899.36,912.11,880,912.11,67.81,61215.68
2017-12-25 01-AM,WAVESRUR,917.57,917.57,892.93,899.36,28.29,25542.45
2017-12-25 12-AM,WAVESRUR,917.87,920,900.5,917.57,48.19,43784.2
2017-12-24 11-PM,WAVESRUR,910,917.87,896,917.87,172.12,157236.88
2017-12-24 10-PM,WAVESRUR,906,910,885.9,910,34.26,30906.02
2017-12-24 09-PM,WAVESRUR,902.59,909.89,892.11,906,61.76,55674.85
2017-12-24 08-PM,WAVESRUR,886.9,902.59,873.08,902.59,192.41,172838.82
2017-12-24 07-PM,WAVESRUR,891,891,870,886.9,399.82,351153.04
2017-12-24 06-PM,WAVESRUR,910,910,875.95,891,182.8,161995.49
2017-12-24 05-PM,WAVESRUR,900,916.87,889.68,910,205.02,185995.92
2017-12-24 04-PM,WAVESRUR,894.9,906.12,890.43,900,136.5,122125.2
2017-12-24 03-PM,WAVESRUR,911.29,920.92,894.53,894.9,254.67,231003.61
2017-12-24 02-PM,WAVESRUR,918.19,925,874,911.29,53.02,48353.94
2017-12-24 01-PM,WAVESRUR,845,937,845,918.19,180.71,164492.27
2017-12-24 12-PM,WAVESRUR,854.17,881,841,845,257.14,223194.39
2017-12-24 11-AM,WAVESRUR,895,895,830,854.17,566.72,485159.13
2017-12-24 10-AM,WAVESRUR,912,912,889.08,895,573.24,515771.94
2017-12-24 09-AM,WAVESRUR,918,922.63,912,912,122.3,112164.85
2017-12-24 08-AM,WAVESRUR,960.82,960.9,912.52,918,144.37,133955.68
2017-12-24 07-AM,WAVESRUR,947.08,962.75,945,960.82,104.09,99662.96
2017-12-24 06-AM,WAVESRUR,916.26,947.08,916.26,947.08,52.46,48901.69
2017-12-24 05-AM,WAVESRUR,925.04,926.61,906.1,916.26,19.67,17910.5
2017-12-24 04-AM,WAVESRUR,923,944,908,925.04,67.8,62031.18
2017-12-24 03-AM,WAVESRUR,920,928.51,910,923,81.64,74662.95
2017-12-24 02-AM,WAVESRUR,912.39,950.6,910,920,54.46,49828.9
2017-12-24 01-AM,WAVESRUR,951.55,961.66,910,912.39,68.81,64631.72
2017-12-24 12-AM,WAVESRUR,960.62,973.51,920,951.55,179.65,169342.63
2017-12-23 11-PM,WAVESRUR,985,990,960.62,960.62,95.16,93139.79
2017-12-23 10-PM,WAVESRUR,990,999,976.86,985,437.05,431432.58
2017-12-23 09-PM,WAVESRUR,990,992.27,962.9,990,190.82,187367.12
2017-12-23 08-PM,WAVESRUR,984,990,952,990,234.5,230084.68
2017-12-23 07-PM,WAVESRUR,985,985.1,975,984,138.1,135769.81
2017-12-23 06-PM,WAVESRUR,994.99,994.99,977,985,137.21,135270.47
2017-12-23 05-PM,WAVESRUR,986,1007,986,994.99,285.41,284970.13
2017-12-23 04-PM,WAVESRUR,995.66,1000,977,986,290.43,287191.0
2017-12-23 03-PM,WAVESRUR,1019,1030,990.31,995.66,551.24,559733.95
2017-12-23 02-PM,WAVESRUR,982,1020.57,982,1019,396.97,400193.5
2017-12-23 01-PM,WAVESRUR,982.3,990,978,982,232.65,229261.74
2017-12-23 12-PM,WAVESRUR,990,1000,976,982.3,416.43,414288.48
2017-12-23 11-AM,WAVESRUR,950,1000,948,990,1037.65,1025039.95
2017-12-23 10-AM,WAVESRUR,887.35,950,878.3,950,880.37,801450.68
2017-12-23 09-AM,WAVESRUR,883.57,900,873.02,887.35,340.77,303623.35
2017-12-23 08-AM,WAVESRUR,892,900,879,883.57,213.41,191077.41
2017-12-23 07-AM,WAVESRUR,872.5,900,870.9,892,274.91,244803.03
2017-12-23 06-AM,WAVESRUR,892.3,892.3,840,872.5,127.62,111837.22
2017-12-23 05-AM,WAVESRUR,898.17,913,892.3,892.3,61.35,55370.76
2017-12-23 04-AM,WAVESRUR,880.46,909,880.46,898.17,164.43,147681.78
2017-12-23 03-AM,WAVESRUR,865.66,882.9,858.97,880.46,104.72,91504.34
2017-12-23 02-AM,WAVESRUR,850,880.71,850,865.66,10.21,8963.08
2017-12-23 01-AM,WAVESRUR,866.83,870.21,850,850,40.71,34825.7
2017-12-23 12-AM,WAVESRUR,867.9,887.52,860,866.83,101.05,87733.03
2017-12-22 11-PM,WAVESRUR,910,920,864.37,867.9,296.97,268673.75
2017-12-22 10-PM,WAVESRUR,897,910,885.38,910,56.54,50918.58
2017-12-22 09-PM,WAVESRUR,891.1,911,874.09,897,81.52,72223.51
2017-12-22 08-PM,WAVESRUR,868,912,854.23,891.1,735.65,646693.52
2017-12-22 07-PM,WAVESRUR,877.2,940,859,868,699.27,624866.04
2017-12-22 06-PM,WAVESRUR,835.99,877.2,830,877.2,523.4,440163.54
2017-12-22 05-PM,WAVESRUR,810,844.01,800,835.99,370.45,307984.73
2017-12-22 04-PM,WAVESRUR,847.84,847.84,805.02,810,336.42,278109.88
2017-12-22 03-PM,WAVESRUR,778.99,847.84,701,847.84,750.93,598006.18
2017-12-22 02-PM,WAVESRUR,780.5,800,700,778.99,554.31,412740.38
2017-12-22 01-PM,WAVESRUR,850.75,857.56,780.5,780.5,197.05,160461.98
2017-12-22 12-PM,WAVESRUR,846.63,862.85,842.85,850.75,69.97,59697.6
2017-12-22 11-AM,WAVESRUR,909.54,909.89,845.08,846.63,351.49,309152.36
2017-12-22 10-AM,WAVESRUR,880,919,870,909.54,630.3,564502.41
2017-12-22 09-AM,WAVESRUR,830,890,823.11,880,386.49,335731.35
2017-12-22 08-AM,WAVESRUR,731,890,720,830,730.19,588986.44
2017-12-22 07-AM,WAVESRUR,800,800,650,731,589.75,424627.39
2017-12-22 06-AM,WAVESRUR,880,899.89,800,800,306.03,254450.73
