Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume KRW
2018-01-18 08-PM,BTGKRW,228200,235600,225500,228500,15732.97,3619693355.73
2018-01-18 07-PM,BTGKRW,227800,229800,222800,228200,6138.96,1390861643.83
2018-01-18 06-PM,BTGKRW,215100,228000,213000,227800,10237.5,2268635788.23
2018-01-18 05-PM,BTGKRW,223100,227500,214600,215100,10395.92,2294437771.62
2018-01-18 04-PM,BTGKRW,228000,228300,220000,223100,16725.4,3739912930.05
2018-01-18 03-PM,BTGKRW,227000,229500,222300,228000,21567.36,4888064064.89
2018-01-18 02-PM,BTGKRW,222000,228000,221000,227000,15009.86,3363369202.0
2018-01-18 01-PM,BTGKRW,221800,228300,220400,222000,21227.26,4760918489.2
2018-01-18 12-PM,BTGKRW,219500,237000,219100,221800,45283.91,10306245039.08
2018-01-18 11-AM,BTGKRW,214700,228600,214600,219500,44663.9,9904335132.1
2018-01-18 10-AM,BTGKRW,215900,219900,210900,214700,15769.1,3390620230.8
2018-01-18 09-AM,BTGKRW,211400,221800,210000,215900,27283.31,5922286273.37
2018-01-18 08-AM,BTGKRW,205200,217900,203200,211400,24060.87,5050200599.17
2018-01-18 07-AM,BTGKRW,218200,221300,203000,205200,25067.38,5279280440.33
2018-01-18 06-AM,BTGKRW,215600,227500,212000,218200,26577.85,5840539185.97
2018-01-18 05-AM,BTGKRW,211100,219900,202100,215600,28097.1,5903160924.5
2018-01-18 04-AM,BTGKRW,225700,232500,211100,211100,35757.72,7908534126.18
2018-01-18 03-AM,BTGKRW,237000,242800,225000,225700,44914.7,10475667681.07
2018-01-18 02-AM,BTGKRW,241400,254900,226000,237000,51989.3,12511370353.47
2018-01-18 01-AM,BTGKRW,218100,241400,212000,241400,56989.81,12910492162.69
2018-01-18 12-AM,BTGKRW,221800,223000,201200,218100,42173.98,8925295249.75
2018-01-17 11-PM,BTGKRW,208300,229000,204500,221800,40335.8,8687157551.29
2018-01-17 10-PM,BTGKRW,224400,234700,191200,208300,32473.26,6839208125.48
2018-01-17 09-PM,BTGKRW,216800,231900,201000,224400,42078.83,9119584807.77
2018-01-17 08-PM,BTGKRW,192500,217600,188500,216800,42434.17,8477856427.03
2018-01-17 07-PM,BTGKRW,178300,195000,178300,192500,11519.09,2189654686.27
2018-01-17 06-PM,BTGKRW,182400,183700,178100,178300,7001.69,1264754073.37
2018-01-17 05-PM,BTGKRW,189900,195000,177700,182400,31635.86,5930537503.33
2018-01-17 04-PM,BTGKRW,169500,190000,168500,189900,40929.91,7309441931.5
2018-01-17 03-PM,BTGKRW,163000,177400,162200,169500,34538.55,5836194545.04
2018-01-17 02-PM,BTGKRW,185800,187500,162000,163000,47972.21,8359798564.0
2018-01-17 01-PM,BTGKRW,191500,194400,185100,185800,17018.59,3224907272.14
2018-01-17 12-PM,BTGKRW,192200,196600,189800,191500,17444.88,3367229100.33
2018-01-17 11-AM,BTGKRW,188400,198300,188000,193000,28906.73,5596345045.08
2018-01-17 10-AM,BTGKRW,200000,201500,185700,188400,34428.09,6609904107.91
2018-01-17 09-AM,BTGKRW,207200,209900,190000,200000,29315.54,5910037788.74
2018-01-17 08-AM,BTGKRW,220600,222000,198400,207200,54721.72,11440606656.29
2018-01-17 07-AM,BTGKRW,200100,238000,197100,220600,49948.73,10632280632.43
2018-01-17 06-AM,BTGKRW,196600,209500,195300,200100,38833.26,7874758921.08
2018-01-17 05-AM,BTGKRW,195400,198600,190000,196600,19471.18,3769964650.11
2018-01-17 04-AM,BTGKRW,194700,204000,185000,195400,40523.25,7884914090.44
2018-01-17 03-AM,BTGKRW,190300,199500,178400,194700,45181.98,8424455103.0
2018-01-17 02-AM,BTGKRW,213800,216900,184500,190300,43787.08,8772072539.69
2018-01-17 01-AM,BTGKRW,209200,223500,207300,213800,31847.7,6879356130.76
2018-01-17 12-AM,BTGKRW,212700,245000,206700,209200,60929.77,13663861796.7
2018-01-16 11-PM,BTGKRW,203700,228600,189100,212700,57156.65,11926386770.01
2018-01-16 10-PM,BTGKRW,210600,210900,159000,203700,65545.09,12118297691.44
2018-01-16 09-PM,BTGKRW,225300,238200,179200,209900,60116.96,12504918638.88
2018-01-16 08-PM,BTGKRW,245100,246600,218100,225300,27908.63,6443931696.79
2018-01-16 07-PM,BTGKRW,254700,262900,245100,245100,11843.55,3026142543.55
2018-01-16 06-PM,BTGKRW,249500,259800,242500,254700,17067.28,4285007427.96
2018-01-16 05-PM,BTGKRW,270000,273000,246500,249500,22842.22,5835333660.64
2018-01-16 04-PM,BTGKRW,276800,278000,268500,270000,11277.97,3073059705.34
2018-01-16 03-PM,BTGKRW,272500,280000,268000,276800,24021.56,6583844588.13
2018-01-16 02-PM,BTGKRW,267700,286000,267700,272500,37758.93,10460054414.41
2018-01-16 01-PM,BTGKRW,289900,291300,264000,267700,41984.89,11738198287.53
2018-01-16 12-PM,BTGKRW,284100,306000,281200,289900,54005.85,15624639135.79
2018-01-16 11-AM,BTGKRW,279000,286700,272100,284100,41024.23,11535140792.7
2018-01-16 10-AM,BTGKRW,253700,294800,251500,279000,55533.71,15268831686.85
2018-01-16 09-AM,BTGKRW,280300,281200,242000,253700,46998.75,12199782643.6
2018-01-16 08-AM,BTGKRW,293600,302000,280000,280300,42841.93,12336080561.3
2018-01-16 07-AM,BTGKRW,310000,316000,293000,293600,30409.26,9299221529.27
2018-01-16 06-AM,BTGKRW,300000,319400,298300,310000,40040.45,12346916560.5
2018-01-16 05-AM,BTGKRW,305600,306700,288200,300000,41131.45,12263174008.46
2018-01-16 04-AM,BTGKRW,316500,318800,305500,305600,23980.54,7482068718.29
2018-01-16 03-AM,BTGKRW,327100,328200,313000,316500,32366.04,10422980429.14
2018-01-16 02-AM,BTGKRW,325100,328000,317000,327100,33735.9,10913904551.7
2018-01-16 01-AM,BTGKRW,310800,334900,303400,325100,53746.07,17212284079.96
2018-01-16 12-AM,BTGKRW,342000,345000,286600,310800,56912.86,17881332524.59
2018-01-15 11-PM,BTGKRW,347000,354800,325900,342000,49176.32,16581790481.97
2018-01-15 10-PM,BTGKRW,369100,373000,345400,347000,43171.98,15517906406.49
2018-01-15 09-PM,BTGKRW,349600,374500,345500,369100,52714.14,19154291780.86
2018-01-15 08-PM,BTGKRW,353500,355900,341800,349600,46576.82,16244262593.02
2018-01-15 07-PM,BTGKRW,360000,415800,342000,353500,70367.03,25137020288.65
2018-01-15 06-PM,BTGKRW,396400,396900,356000,360000,55955.79,21135223218.24
2018-01-15 05-PM,BTGKRW,417900,423000,385000,396400,54126.92,21867319977.72
2018-01-15 04-PM,BTGKRW,435100,435600,407100,417900,59512.89,25051449658.21
2018-01-15 03-PM,BTGKRW,427800,443200,427800,435100,60389.14,26274840894.94
2018-01-15 02-PM,BTGKRW,427900,442500,424900,427800,54333.99,23490008564.17
2018-01-15 01-PM,BTGKRW,423200,434000,417000,427900,53265.04,22653390563.85
2018-01-15 12-PM,BTGKRW,415100,449600,408600,423200,58126.51,24843992152.77
2018-01-15 11-AM,BTGKRW,405000,419600,385000,415100,50050.32,20153982348.24
2018-01-15 10-AM,BTGKRW,386000,450000,386000,405000,60744.47,25170850961.16
2018-01-15 09-AM,BTGKRW,359500,386000,356700,386000,27271.14,9947421208.64
2018-01-15 08-AM,BTGKRW,358700,366800,345300,359500,42156.68,15005810384.5
2018-01-15 07-AM,BTGKRW,378000,378500,356000,358700,18541.24,6853891144.68
2018-01-15 06-AM,BTGKRW,375600,381800,375100,378000,14920.2,5651901213.14
2018-01-15 05-AM,BTGKRW,378300,379800,371700,375600,12626.41,4746493692.58
2018-01-15 04-AM,BTGKRW,377800,383000,375500,378300,12945.17,4905111856.28
2018-01-15 03-AM,BTGKRW,379100,382400,373600,377800,17540.06,6618174377.3
2018-01-15 02-AM,BTGKRW,388500,390100,371100,379100,42371.38,16054431468.66
2018-01-15 01-AM,BTGKRW,403000,404800,385000,388500,50089.39,19727156753.32
2018-01-15 12-AM,BTGKRW,362800,410000,343300,403000,48022.32,17494833723.19
2018-01-14 11-PM,BTGKRW,370000,389300,360200,362800,37278.89,13913806992.04
2018-01-14 10-PM,BTGKRW,349900,380400,337100,370000,30731.69,11034702776.21
2018-01-14 09-PM,BTGKRW,362800,364900,342000,349900,17236.79,6013175113.53
2018-01-14 08-PM,BTGKRW,368100,375000,360800,362800,11525.93,4221258138.36
2018-01-14 07-PM,BTGKRW,367700,388800,365000,368100,23815.23,8986713243.53
2018-01-14 06-PM,BTGKRW,357800,371700,357800,367700,13953.85,5118264046.11
2018-01-14 05-PM,BTGKRW,357000,363500,352900,357800,16425.02,5876682588.59
2018-01-14 04-PM,BTGKRW,355800,361600,343200,357000,38614.86,13679170565.16
2018-01-14 03-PM,BTGKRW,367600,368200,331500,355800,58644.5,20613191512.51
2018-01-14 02-PM,BTGKRW,375800,379100,361800,367600,34232.04,12658561148.55
2018-01-14 01-PM,BTGKRW,350400,382000,348500,375800,65210.29,24021191519.68
2018-01-14 12-PM,BTGKRW,390500,393300,346200,350400,63578.99,23607769560.36
2018-01-14 11-AM,BTGKRW,403200,404000,376400,390500,49222.03,19395480850.98
2018-01-14 10-AM,BTGKRW,412500,415600,403000,403200,32331.65,13211298323.88
2018-01-14 09-AM,BTGKRW,412100,419000,405500,412500,29516.85,12151533691.58
2018-01-14 08-AM,BTGKRW,410400,424000,406000,412100,44235.17,18356439467.25
2018-01-14 07-AM,BTGKRW,410300,417000,400100,410400,44880.59,18300134899.69
2018-01-14 06-AM,BTGKRW,406700,424000,400200,410300,58268.08,24166967855.62
2018-01-14 05-AM,BTGKRW,417600,432000,378300,406700,59626.09,24381561350.43
2018-01-14 04-AM,BTGKRW,437000,442200,406400,417600,52500.93,22271796273.48
2018-01-14 03-AM,BTGKRW,440100,452000,422000,437000,52026.16,22710678757.52
2018-01-14 02-AM,BTGKRW,442500,442500,395000,440100,60154.01,25477390551.48
2018-01-14 01-AM,BTGKRW,459000,473900,437000,442500,52894.35,24055849561.25
2018-01-14 12-AM,BTGKRW,438800,486600,430000,459000,49566.37,22429429595.8
2018-01-13 11-PM,BTGKRW,394200,445000,391500,438800,34701.16,14514287290.71
2018-01-13 10-PM,BTGKRW,408000,418700,385000,394200,25086.63,10090413050.52
2018-01-13 09-PM,BTGKRW,417000,421600,401800,408000,28589.25,11709668951.82
2018-01-13 08-PM,BTGKRW,383700,429000,383500,417000,42301.88,17439745007.87
2018-01-13 07-PM,BTGKRW,373500,387500,367500,383700,27355.0,10340237087.93
2018-01-13 06-PM,BTGKRW,387800,406000,373500,373500,37729.75,14709043300.94
2018-01-13 05-PM,BTGKRW,406100,427000,378800,387800,53320.76,21377923343.12
2018-01-13 04-PM,BTGKRW,447100,454000,398700,406100,54368.02,23053245751.43
2018-01-13 03-PM,BTGKRW,421900,467800,415600,447100,54695.36,24496477841.79
2018-01-13 02-PM,BTGKRW,398400,435100,398400,421900,48908.05,20371428218.46
2018-01-13 01-PM,BTGKRW,402100,440400,387000,398400,56162.91,22956318821.21
2018-01-13 12-PM,BTGKRW,353900,409200,347400,402100,42970.24,16030402169.54
2018-01-13 11-AM,BTGKRW,374000,382400,342000,353900,44240.75,15912393192.0
2018-01-13 10-AM,BTGKRW,337100,382100,334900,374000,25867.98,9334691451.06
2018-01-13 09-AM,BTGKRW,344500,345300,333300,337100,7859.83,2681805418.16
2018-01-13 08-AM,BTGKRW,335700,347800,328000,344500,24561.32,8302495402.46
2018-01-13 07-AM,BTGKRW,328200,349200,325000,335700,38672.61,13150855986.41
2018-01-13 06-AM,BTGKRW,339900,339900,315100,328200,27418.07,8885105109.54
2018-01-13 05-AM,BTGKRW,294000,349900,294000,339900,37329.99,12191360570.77
2018-01-13 04-AM,BTGKRW,295100,297100,293000,294000,11801.31,3481437123.24
2018-01-13 03-AM,BTGKRW,295100,297400,290400,295100,12857.63,3789743851.74
2018-01-13 02-AM,BTGKRW,292100,295800,291000,295100,13363.08,3919524348.03
2018-01-13 01-AM,BTGKRW,293000,297000,291000,292100,14106.85,4143744428.12
2018-01-13 12-AM,BTGKRW,295000,295900,283000,293000,18895.5,5485885737.22
2018-01-12 11-PM,BTGKRW,292300,296900,290600,295000,12790.32,3761268522.9
2018-01-12 10-PM,BTGKRW,292600,296400,288000,292300,10823.55,3159204197.97
2018-01-12 09-PM,BTGKRW,288900,298500,285100,292600,11424.85,3344925284.5
2018-01-12 08-PM,BTGKRW,290000,296000,282600,288900,12335.89,3591025885.14
2018-01-12 07-PM,BTGKRW,275800,292800,275000,290000,6768.75,1925681073.58
2018-01-12 06-PM,BTGKRW,277300,277600,275500,275800,1840.85,508528103.34
2018-01-12 05-PM,BTGKRW,274900,278700,272900,277300,4313.39,1189025807.18
2018-01-12 04-PM,BTGKRW,274800,279400,272000,274900,6604.66,1815116485.63
2018-01-12 03-PM,BTGKRW,278000,278800,273500,274800,7210.13,1992488627.0
2018-01-12 02-PM,BTGKRW,280000,280800,273100,278000,10797.66,2990071400.57
2018-01-12 01-PM,BTGKRW,281600,281900,277600,280000,15429.17,4309343807.86
2018-01-12 12-PM,BTGKRW,274000,285700,273100,281600,19223.1,5354685469.7
2018-01-12 11-AM,BTGKRW,269000,290000,268500,274000,33899.8,9421286331.84
2018-01-12 10-AM,BTGKRW,260100,269000,259000,269000,11119.61,2922605481.24
2018-01-12 09-AM,BTGKRW,263000,263800,257000,260100,7541.8,1961802077.11
2018-01-12 08-AM,BTGKRW,256800,264200,256700,263000,6078.63,1580620963.46
2018-01-12 07-AM,BTGKRW,267500,270900,256800,256800,19200.43,5100434585.9
2018-01-12 06-AM,BTGKRW,265000,268000,263000,267500,16687.12,4426327684.39
2018-01-12 05-AM,BTGKRW,258700,267600,257400,265000,11765.69,3085612240.95
2018-01-12 04-AM,BTGKRW,252800,264200,252700,258700,8898.48,2294342724.32
2018-01-12 03-AM,BTGKRW,256800,257000,250200,252800,10768.71,2723382167.58
2018-01-12 02-AM,BTGKRW,256800,258000,252300,256800,6575.18,1674963861.53
2018-01-12 01-AM,BTGKRW,251000,257600,250600,256800,7970.18,2020396685.92
2018-01-12 12-AM,BTGKRW,259400,259400,246500,251000,9716.12,2441036341.21
2018-01-11 11-PM,BTGKRW,251300,264000,250300,259400,10936.9,2810833956.21
2018-01-11 10-PM,BTGKRW,267700,268000,245800,251300,12988.8,3323694848.89
2018-01-11 09-PM,BTGKRW,274600,276000,261000,267700,5142.11,1375355165.3
2018-01-11 08-PM,BTGKRW,268900,275400,268600,274600,4220.54,1150748157.56
2018-01-11 07-PM,BTGKRW,267200,270000,266500,268900,2674.6,716181294.78
2018-01-11 06-PM,BTGKRW,268300,270000,266800,267200,3399.07,913030265.19
2018-01-11 05-PM,BTGKRW,269500,269500,265700,268300,3508.92,939615799.37
2018-01-11 04-PM,BTGKRW,263700,275000,261700,269500,8860.58,2389703387.5
2018-01-11 03-PM,BTGKRW,263000,267000,260900,263700,5156.41,1362158483.61
2018-01-11 02-PM,BTGKRW,263700,269100,262300,263000,11162.32,2964216966.29
2018-01-11 01-PM,BTGKRW,260200,266400,257500,263700,13135.4,3431277939.29
2018-01-11 12-PM,BTGKRW,252100,262000,252100,260200,11750.33,3037835782.01
2018-01-11 11-AM,BTGKRW,267100,267500,244900,252100,19410.68,4939237169.25
2018-01-11 10-AM,BTGKRW,262500,269800,262500,267100,9526.8,2541643354.69
2018-01-11 09-AM,BTGKRW,263000,271500,255500,262500,15191.61,4036660698.57
2018-01-11 08-AM,BTGKRW,264800,279400,258000,263000,18345.24,4954175940.62
2018-01-11 07-AM,BTGKRW,246200,269900,243200,264800,30783.16,7993783727.29
2018-01-11 06-AM,BTGKRW,234000,249900,231100,246200,19160.74,4637815101.32
2018-01-11 05-AM,BTGKRW,250100,261600,234000,234000,17203.12,4252783955.41
2018-01-11 04-AM,BTGKRW,263400,264000,240000,250100,22627.53,5709429314.67
2018-01-11 03-AM,BTGKRW,296100,296700,260000,263400,29867.33,8267496959.68
2018-01-11 02-AM,BTGKRW,299200,299600,295000,296100,7196.09,2140644040.4
2018-01-11 01-AM,BTGKRW,297500,299500,294500,299200,7429.39,2205765867.97
2018-01-11 12-AM,BTGKRW,294300,299400,290300,297500,11820.23,3469968647.74
2018-01-10 11-PM,BTGKRW,297500,298300,288300,294300,16685.3,4895185983.93
2018-01-10 10-PM,BTGKRW,305500,305800,296300,297500,9856.37,2960162531.34
2018-01-10 09-PM,BTGKRW,302700,307900,301900,305500,4335.26,1320394061.47
2018-01-10 08-PM,BTGKRW,303100,304600,302400,302700,4560.57,1382923756.72
2018-01-10 07-PM,BTGKRW,302500,307300,302000,303100,3084.81,936933122.89
2018-01-10 06-PM,BTGKRW,302700,307500,301700,302500,4182.07,1273621040.5
2018-01-10 05-PM,BTGKRW,302800,304100,300000,302700,4665.49,1409772371.79
2018-01-10 04-PM,BTGKRW,303100,304400,298500,302800,6676.09,2017405378.63
2018-01-10 03-PM,BTGKRW,298100,304400,297400,303100,13344.91,4030943313.25
2018-01-10 02-PM,BTGKRW,298400,300900,291400,298100,14264.02,4225681256.81
2018-01-10 01-PM,BTGKRW,299800,305000,296400,298400,18198.17,5458030508.08
2018-01-10 12-PM,BTGKRW,310800,313000,298800,299800,15201.06,4637291403.06
2018-01-10 11-AM,BTGKRW,311000,314700,307700,310800,11972.0,3729817639.61
2018-01-10 10-AM,BTGKRW,312000,317000,306500,311000,10668.0,3317072736.61
2018-01-10 09-AM,BTGKRW,296300,312000,295500,312000,13538.79,4112465835.19
2018-01-10 08-AM,BTGKRW,310500,311600,296000,296300,21416.68,6468889693.66
2018-01-10 07-AM,BTGKRW,315600,318000,305700,310500,13533.17,4202446258.1
2018-01-10 06-AM,BTGKRW,321300,323700,315600,315600,6252.7,2004303707.74
2018-01-10 05-AM,BTGKRW,327900,331000,321200,321300,15869.55,5186740608.37
2018-01-10 04-AM,BTGKRW,317400,329400,315000,327900,22272.45,7236107217.83
2018-01-10 03-AM,BTGKRW,320000,320700,316000,317400,6959.55,2212565149.44
2018-01-10 02-AM,BTGKRW,320000,321400,318700,320000,4637.27,1483511791.49
2018-01-10 01-AM,BTGKRW,321500,322400,318100,320000,6867.1,2197868342.09
2018-01-10 12-AM,BTGKRW,322900,326500,312000,321500,17618.16,5658312369.32
2018-01-09 11-PM,BTGKRW,325000,328000,318500,322900,10093.19,3254104455.4
2018-01-09 10-PM,BTGKRW,328900,329000,323500,325000,7816.33,2545866287.39
2018-01-09 09-PM,BTGKRW,325900,334900,324500,328900,6625.8,2184648097.64
2018-01-09 08-PM,BTGKRW,327800,328500,325400,325900,2151.06,703229855.93
2018-01-09 07-PM,BTGKRW,325800,328400,325100,327800,1270.02,414706599.19
2018-01-09 06-PM,BTGKRW,329800,330000,325000,325800,3579.64,1171028974.18
2018-01-09 05-PM,BTGKRW,330800,331900,325000,329800,8093.89,2659834938.74
2018-01-09 04-PM,BTGKRW,319700,335000,319400,330800,23419.94,7742727466.86
2018-01-09 03-PM,BTGKRW,317700,324000,312000,319700,11805.94,3756928194.41
2018-01-09 02-PM,BTGKRW,307300,318000,304300,317700,10073.19,3116250917.25
2018-01-09 01-PM,BTGKRW,313300,313500,306000,307300,7118.76,2199665063.64
2018-01-09 12-PM,BTGKRW,311800,317800,308000,313300,11020.34,3434848568.51
2018-01-09 11-AM,BTGKRW,309200,315000,305000,311800,17361.6,5387363216.55
2018-01-09 10-AM,BTGKRW,317700,317700,297000,309200,21512.12,6635428249.83
2018-01-09 09-AM,BTGKRW,322000,322100,314100,317700,8231.32,2624777915.38
2018-01-09 08-AM,BTGKRW,321500,323500,319100,322000,4936.35,1584683882.34
2018-01-09 07-AM,BTGKRW,318700,323100,316100,321500,7793.35,2492425600.5
2018-01-09 06-AM,BTGKRW,319900,327100,318000,318700,10379.34,3331311581.95
2018-01-09 05-AM,BTGKRW,333600,334500,315000,319900,19928.36,6431974789.67
2018-01-09 04-AM,BTGKRW,332700,334500,326000,333600,10399.01,3443084540.9
2018-01-09 03-AM,BTGKRW,333600,337900,332000,332700,10364.67,3470266985.32
2018-01-09 02-AM,BTGKRW,334000,337900,331600,333600,10282.49,3439047007.62
2018-01-09 01-AM,BTGKRW,330900,335000,328700,334000,8628.0,2868875661.28
2018-01-09 12-AM,BTGKRW,326800,331200,324100,330900,7969.57,2612053020.32
2018-01-08 11-PM,BTGKRW,318100,330500,315800,326800,15405.44,4984192676.76
2018-01-08 10-PM,BTGKRW,338500,339000,317500,318100,13291.57,4362489949.36
2018-01-08 09-PM,BTGKRW,336900,339800,335200,338500,5946.13,2006373218.99
2018-01-08 08-PM,BTGKRW,338600,340200,328000,336900,10671.04,3558158236.31
2018-01-08 07-PM,BTGKRW,336500,343500,335100,338600,9081.84,3084264354.46
2018-01-08 06-PM,BTGKRW,330500,339300,325400,336500,12672.46,4235210238.69
2018-01-08 05-PM,BTGKRW,318500,330500,318500,330500,879.54,286412957.66
2018-01-08 04-PM,BTGKRW,318500,318500,318500,318500,0.0,0.0
2018-01-08 03-PM,BTGKRW,308100,325100,303000,318500,11258.41,3483980780.7
2018-01-08 02-PM,BTGKRW,332000,332200,307900,308100,9460.9,3041166673.53
2018-01-08 01-PM,BTGKRW,337900,339200,325600,332000,13161.94,4358462900.66
2018-01-08 12-PM,BTGKRW,338700,344000,335000,337900,9954.07,3364440098.33
2018-01-08 11-AM,BTGKRW,335900,339500,335000,338700,7507.61,2533748061.81
2018-01-08 10-AM,BTGKRW,329300,337200,329100,335900,13084.17,4362931384.2
2018-01-08 09-AM,BTGKRW,342400,346000,328900,329300,17781.81,6012480319.25
2018-01-08 08-AM,BTGKRW,351600,351600,340000,342400,13077.89,4528876691.31
2018-01-08 07-AM,BTGKRW,345500,354400,345300,351600,16401.52,5748562049.72
2018-01-08 06-AM,BTGKRW,346800,349400,342300,345500,11452.66,3976036550.63
2018-01-08 05-AM,BTGKRW,334300,351100,331700,346800,20077.21,6867562157.35
2018-01-08 04-AM,BTGKRW,340300,341900,327900,334300,17433.08,5833222847.12
2018-01-08 03-AM,BTGKRW,340800,344700,340000,340300,10124.7,3458949615.99
2018-01-08 02-AM,BTGKRW,343500,343700,337500,340800,12242.17,4170487049.53
2018-01-08 01-AM,BTGKRW,348600,348700,342500,343500,14745.52,5102537086.57
2018-01-08 12-AM,BTGKRW,348700,349800,337800,348600,15799.0,5456453537.99
2018-01-07 11-PM,BTGKRW,355400,355900,345400,348700,13493.39,4739007875.14
2018-01-07 10-PM,BTGKRW,337000,356500,337000,355400,7602.4,2678829851.13
2018-01-07 09-PM,BTGKRW,337000,337000,337000,337000,0.0,0.0
2018-01-07 08-PM,BTGKRW,337000,337000,337000,337000,0.0,0.0
2018-01-07 07-PM,BTGKRW,337000,337000,337000,337000,0.0,0.0
2018-01-07 06-PM,BTGKRW,337000,337000,337000,337000,0.0,0.0
2018-01-07 05-PM,BTGKRW,337600,340200,336100,337000,7198.61,2432258034.74
2018-01-07 04-PM,BTGKRW,342100,344000,337000,337600,9333.61,3171087949.19
2018-01-07 03-PM,BTGKRW,346000,347000,338400,342100,10147.89,3473410905.65
2018-01-07 02-PM,BTGKRW,340000,348400,339900,346000,7980.93,2755049826.85
2018-01-07 01-PM,BTGKRW,350000,351500,334600,340000,23196.34,7927860970.18
2018-01-07 12-PM,BTGKRW,358800,359100,350000,350000,13600.83,4815148233.83
2018-01-07 11-AM,BTGKRW,365700,366500,358000,358800,9434.88,3405191774.78
2018-01-07 10-AM,BTGKRW,364400,366000,360400,365700,9067.25,3293088775.41
2018-01-07 09-AM,BTGKRW,359900,365800,358200,364400,9032.96,3265813687.12
2018-01-07 08-AM,BTGKRW,363900,364600,355000,359900,15436.89,5551211437.84
2018-01-07 07-AM,BTGKRW,379600,384300,349900,363900,33753.01,12294929199.02
2018-01-07 06-AM,BTGKRW,377000,388000,366800,379600,37195.82,13938835057.52
2018-01-07 05-AM,BTGKRW,351000,389000,350600,377000,37735.84,13926586532.04
2018-01-07 04-AM,BTGKRW,354900,355400,347100,351000,19006.8,6679691349.01
2018-01-07 03-AM,BTGKRW,346900,357800,345000,354900,22864.95,8048931917.78
2018-01-07 02-AM,BTGKRW,349000,349200,342900,346900,15222.22,5254265875.26
2018-01-07 01-AM,BTGKRW,340700,350000,340300,349000,18296.85,6330063085.54
2018-01-07 12-AM,BTGKRW,349000,353300,335000,340700,32744.87,11299690090.25
2018-01-06 11-PM,BTGKRW,333800,358900,333800,349000,34082.3,11757266506.51
2018-01-06 10-PM,BTGKRW,333500,337500,333000,333800,9862.5,3307278726.52
2018-01-06 09-PM,BTGKRW,332700,336000,330400,333500,6492.16,2163345022.59
2018-01-06 08-PM,BTGKRW,335000,338700,332500,332700,6980.65,2342529484.76
2018-01-06 07-PM,BTGKRW,331000,335600,330000,335000,4687.62,1556334559.21
2018-01-06 06-PM,BTGKRW,331200,335000,330100,331000,5331.63,1771032769.82
2018-01-06 05-PM,BTGKRW,329700,337500,328000,331200,11088.66,3680156798.14
2018-01-06 04-PM,BTGKRW,326900,332000,325900,329700,12024.72,3963610648.29
2018-01-06 03-PM,BTGKRW,326700,332000,324300,326900,12453.8,4076514501.96
2018-01-06 02-PM,BTGKRW,326700,328500,324000,326700,9771.8,3185927097.81
2018-01-06 01-PM,BTGKRW,336300,338100,323800,326700,25333.57,8405409597.33
2018-01-06 12-PM,BTGKRW,326800,342000,325900,336300,23888.97,7919604449.39
2018-01-06 11-AM,BTGKRW,323700,326800,323300,326800,8238.14,2677519235.95
2018-01-06 10-AM,BTGKRW,321700,325800,320100,323700,10745.31,3471138448.93
2018-01-06 09-AM,BTGKRW,323000,324200,320400,321700,5730.42,1848098026.92
2018-01-06 08-AM,BTGKRW,325600,326000,322800,323000,4562.44,1479673491.14
2018-01-06 07-AM,BTGKRW,323800,326800,323000,325600,6636.42,2153041469.7
2018-01-06 06-AM,BTGKRW,325100,327500,321500,323800,9256.38,3007617892.37
2018-01-06 05-AM,BTGKRW,323600,325600,321100,325100,7486.17,2417311597.18
2018-01-06 04-AM,BTGKRW,320800,327500,320000,323600,14040.84,4554647374.34
2018-01-06 03-AM,BTGKRW,319000,327500,318000,320800,12584.14,4047711239.21
2018-01-06 02-AM,BTGKRW,330200,331900,318000,319000,20882.89,6790608238.65
2018-01-06 01-AM,BTGKRW,322500,333800,322500,330200,19110.18,6276530426.45
2018-01-06 12-AM,BTGKRW,324400,324800,317700,322500,11224.67,3598887127.01
2018-01-05 11-PM,BTGKRW,333000,334500,322100,324400,14021.73,4585211913.77
2018-01-05 10-PM,BTGKRW,325400,334500,324000,333000,9581.73,3156632087.99
2018-01-05 09-PM,BTGKRW,323500,334500,323500,325400,7442.07,2452652323.0
2018-01-05 08-PM,BTGKRW,322700,325000,321300,323500,3204.88,1036346575.09
2018-01-05 07-PM,BTGKRW,326000,328000,320500,322700,3454.44,1118341539.48
2018-01-05 06-PM,BTGKRW,324400,333000,319000,326000,8253.86,2685060714.88
2018-01-05 05-PM,BTGKRW,330100,331000,321800,324400,10047.64,3279152529.82
2018-01-05 04-PM,BTGKRW,325700,334300,323700,330100,11883.46,3922149251.24
2018-01-05 03-PM,BTGKRW,332000,336300,323100,325700,19717.51,6511754876.16
2018-01-05 02-PM,BTGKRW,331000,332900,325700,332000,26143.43,8612529398.08
2018-01-05 01-PM,BTGKRW,320300,350000,320000,331000,44684.58,14807995320.54
2018-01-05 12-PM,BTGKRW,315400,324900,313600,320300,19371.69,6195991278.15
2018-01-05 11-AM,BTGKRW,319600,319700,313000,315400,14777.74,4669563642.37
2018-01-05 10-AM,BTGKRW,318400,323000,316000,319600,10649.66,3401124078.92
2018-01-05 09-AM,BTGKRW,314500,319900,314200,318400,11848.12,3764360639.7
