Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume RUR
2017-12-14 12-AM,BTCRUR,1006013,1018012,1000001,1014000,1.95,1971215.29
2017-12-13 11-PM,BTCRUR,1020000,1020000,1005000,1006013,1.02,1037718.96
2017-12-13 10-PM,BTCRUR,1019800,1020000,1010003,1020000,1.7,1730473.69
2017-12-13 09-PM,BTCRUR,1014990,1020001.38,1006001.38,1019800,3.18,3226097.06
2017-12-13 08-PM,BTCRUR,1016001,1024134.89,1010000.08,1014990,4.58,4664617.57
2017-12-13 07-PM,BTCRUR,996300,1017500,996300,1016001,5.58,5612215.14
2017-12-13 06-PM,BTCRUR,1000000,1002100,945000,996300,11.83,11657843.37
2017-12-13 05-PM,BTCRUR,1006000,1008001,1000000,1000000,4.32,4325935.15
2017-12-13 04-PM,BTCRUR,1003000,1008988.99,1000011,1006000,2.96,2973496.83
2017-12-13 03-PM,BTCRUR,1011900,1013998.88,1000000,1003000,3.1,3119435.96
2017-12-13 02-PM,BTCRUR,1012101,1017000,1004808.8,1011900,3.64,3670788.85
2017-12-13 01-PM,BTCRUR,1030000,1030723,1009889,1012101,5.86,5979011.98
2017-12-13 12-PM,BTCRUR,1004800,1030000,998002,1030000,5.54,5602531.18
2017-12-13 11-AM,BTCRUR,1008500.55,1008500.55,1001100,1004800,1.66,1665308.44
2017-12-13 10-AM,BTCRUR,999999,1010000,995000,1008500.55,4.91,4920692.89
2017-12-13 09-AM,BTCRUR,1008000,1010000,997500,999999,4.8,4810476.2
2017-12-13 08-AM,BTCRUR,1016400,1020000,1008000,1008000,3.13,3161872.24
2017-12-13 07-AM,BTCRUR,1020000,1024000,1010001,1016400,2.44,2480570.29
2017-12-13 06-AM,BTCRUR,1016009,1024926,1013000,1020000,3.17,3230177.57
2017-12-13 05-AM,BTCRUR,1021000,1040000,1016000,1016009,3.25,3350970.5
2017-12-13 04-AM,BTCRUR,1020000,1032022.69,1013498.59,1021000,2.35,2398429.37
2017-12-13 03-AM,BTCRUR,1009745.31,1025015.9,1009745.31,1020000,1.47,1496498.97
2017-12-13 02-AM,BTCRUR,1035269.11,1037341.48,1007999.89,1009745.31,2.82,2875279.77
2017-12-13 01-AM,BTCRUR,1026000,1037341.48,1026000,1035269.11,1.44,1481876.74
2017-12-13 12-AM,BTCRUR,1032000,1035269.11,1025000,1026000,1.83,1880122.69
2017-12-12 11-PM,BTCRUR,1039000,1044999,1027200,1032000,2.96,3062720.16
2017-12-12 10-PM,BTCRUR,1042150,1048999,1039000,1039000,2.73,2848610.53
2017-12-12 09-PM,BTCRUR,1039999,1049000,1039999,1042150,2.29,2393264.76
2017-12-12 08-PM,BTCRUR,1046000,1049000,1035500,1039999,4.22,4394359.29
2017-12-12 07-PM,BTCRUR,1047699,1050000,1037000,1046000,3.94,4126453.94
2017-12-12 06-PM,BTCRUR,1032500,1058000,1030000,1047699,7.31,7660073.12
2017-12-12 05-PM,BTCRUR,1035001.1,1035500,1030000,1032500,6.68,6902389.43
2017-12-12 04-PM,BTCRUR,1040000,1045200,1035001.1,1035001.1,4.88,5072723.31
2017-12-12 03-PM,BTCRUR,1045001,1046000,1039101.1,1040000,5.75,5993548.09
2017-12-12 02-PM,BTCRUR,1057880,1060601,1044000,1045001,5.49,5766125.55
2017-12-12 01-PM,BTCRUR,1057999.89,1064100,1054000,1057880,4.48,4739188.27
2017-12-12 12-PM,BTCRUR,1064999.79,1065900,1054990.1,1057999.89,3.62,3841191.77
2017-12-12 11-AM,BTCRUR,1056000,1065000,1055110,1064999.79,3.31,3512099.45
2017-12-12 10-AM,BTCRUR,1070000,1070000,1055000,1056000,4.04,4288856.75
2017-12-12 09-AM,BTCRUR,1065171.65,1072001,1063500,1070000,3.61,3858511.16
2017-12-12 08-AM,BTCRUR,1059999.11,1070000,1057501,1065171.65,3.62,3848892.0
2017-12-12 07-AM,BTCRUR,1057999,1060001,1054000,1059999.11,3.44,3639210.85
2017-12-12 06-AM,BTCRUR,1046000,1058000,1046000,1057999,3.55,3729482.08
2017-12-12 05-AM,BTCRUR,1034000,1049998,1033999,1046000,2.49,2588032.78
2017-12-12 04-AM,BTCRUR,1049010,1055981,1033000,1034000,3.42,3559289.51
2017-12-12 03-AM,BTCRUR,1050100,1058005.03,1049010,1049010,3.06,3214511.29
2017-12-12 02-AM,BTCRUR,1050000,1060000,1050000,1050100,2.69,2832196.21
2017-12-12 01-AM,BTCRUR,1064199,1064199,1050000,1050000,1.88,1972995.68
2017-12-12 12-AM,BTCRUR,1060000,1069010,1040000,1064199,7.57,7974929.46
2017-12-11 11-PM,BTCRUR,1071000,1084000,1059000,1060000,6.53,6969177.88
2017-12-11 10-PM,BTCRUR,1079060,1080000,1069990,1071000,3.2,3436395.85
2017-12-11 09-PM,BTCRUR,1082000,1082001,1065000,1079060,7.25,7770057.43
2017-12-11 08-PM,BTCRUR,1064200,1090000,1064000,1082000,14.87,16019542.23
2017-12-11 07-PM,BTCRUR,1044891,1067270.39,1040000,1064200,7.13,7487079.17
2017-12-11 06-PM,BTCRUR,1035100,1045001,1035000,1044891,5.88,6118417.37
2017-12-11 05-PM,BTCRUR,1037119,1044000,1035003,1035100,2.78,2884582.8
2017-12-11 04-PM,BTCRUR,1042000,1043321,1035000,1037119,1.88,1955696.62
2017-12-11 03-PM,BTCRUR,1030001,1045000,1030000,1042000,3.12,3233360.54
2017-12-11 02-PM,BTCRUR,1029000,1037020.9,1029000,1030001,4.32,4456688.63
2017-12-11 01-PM,BTCRUR,1036990,1040000,1028000,1029000,4.72,4865238.81
2017-12-11 12-PM,BTCRUR,1028100,1039999,1026998,1036990,2.47,2552389.39
2017-12-11 11-AM,BTCRUR,1043998,1043998,1027000,1028100,3.14,3249918.47
2017-12-11 10-AM,BTCRUR,1038000,1048792,1038000,1043998,5.11,5330148.38
2017-12-11 09-AM,BTCRUR,1037000,1040900,1029990,1038000,3.46,3587290.69
2017-12-11 08-AM,BTCRUR,1031001,1040000,1031001,1037000,3.1,3220935.59
2017-12-11 07-AM,BTCRUR,1032071.1,1038000,1030300,1031001,4.08,4211778.19
2017-12-11 06-AM,BTCRUR,1016007.1,1032071.1,1013400,1032071.1,4.67,4781282.77
2017-12-11 05-AM,BTCRUR,1029071.1,1032071.1,1016000,1016007.1,2.54,2605420.77
2017-12-11 04-AM,BTCRUR,1046000,1049999,1005000,1029071.1,5.53,5681496.69
2017-12-11 03-AM,BTCRUR,1020005,1050000,1012846.31,1046000,7.13,7396760.75
2017-12-11 02-AM,BTCRUR,991000,1020005,991000,1020005,3.35,3358029.08
2017-12-11 01-AM,BTCRUR,974000,998500,974000,991000,3.02,2988640.78
2017-12-11 12-AM,BTCRUR,979000,985000,970000,974000,2.5,2442727.84
2017-12-10 11-PM,BTCRUR,960000,1000000,956000,979000,11.59,11436699.14
2017-12-10 10-PM,BTCRUR,956000,979000,955001,960000,5.64,5460118.21
2017-12-10 09-PM,BTCRUR,989799,994898,956000,956000,10.13,9895993.53
2017-12-10 08-PM,BTCRUR,997000.2,1000000,982955.96,989799,6.55,6528636.16
2017-12-10 07-PM,BTCRUR,982000,997001,981000,997000.2,5.12,5061308.36
2017-12-10 06-PM,BTCRUR,986300,989000,979001,982000,4.08,4013387.29
2017-12-10 05-PM,BTCRUR,979000,989999.96,979000,986300,4.57,4509233.52
2017-12-10 04-PM,BTCRUR,989752,990228,972668.9,979000,6.43,6335319.31
2017-12-10 03-PM,BTCRUR,975000,989999.8,960999,989752,12.36,12116051.04
2017-12-10 02-PM,BTCRUR,950000,987653,942000,975000,16.67,16196509.97
2017-12-10 01-PM,BTCRUR,912011.1,950000,912011.1,950000,7.88,7378726.71
2017-12-10 12-PM,BTCRUR,918212,922999,905196.24,912011.1,2.42,2207521.28
2017-12-10 11-AM,BTCRUR,918000,922895,913100,918212,2.39,2197810.3
2017-12-10 10-AM,BTCRUR,902010,929896,902010,918000,5.81,5321323.66
2017-12-10 09-AM,BTCRUR,896000,908000,890002,902010,3.11,2791489.07
2017-12-10 08-AM,BTCRUR,907000,910005,890001,896000,6.21,5582360.16
2017-12-10 07-AM,BTCRUR,930000,930000.01,900000,907000,4.64,4254456.32
2017-12-10 06-AM,BTCRUR,898500,939999,898500,930000,5.03,4588518.76
2017-12-10 05-AM,BTCRUR,910000,919000,890003.33,898500,4.36,3945269.42
2017-12-10 04-AM,BTCRUR,892150,920000,880000,910000,4.29,3813859.78
2017-12-10 03-AM,BTCRUR,924910,924910,890000,892150,3.59,3243786.28
2017-12-10 02-AM,BTCRUR,912315.99,949150.04,912001,924910,1.31,1228286.74
2017-12-10 01-AM,BTCRUR,945000,945000,906083.27,912315.99,3.35,3090113.21
2017-12-10 12-AM,BTCRUR,962000,971250.99,936000,945000,2.17,2068264.13
2017-12-09 11-PM,BTCRUR,976107.52,978036,955000,962000,2.21,2131633.63
2017-12-09 10-PM,BTCRUR,940012.1,989000,940012.1,976107.52,5.77,5565649.44
2017-12-09 09-PM,BTCRUR,936000,941399,930400,940012.1,1.7,1594229.72
2017-12-09 08-PM,BTCRUR,916000,945208,916000,936000,5.74,5345855.98
2017-12-09 07-PM,BTCRUR,935100,939000,902722.55,916000,7.67,7070910.55
2017-12-09 06-PM,BTCRUR,770963,952266,770963,935100,26.25,24310703.24
2017-12-09 05-PM,BTCRUR,925002,927000,750000,770963,25.72,21939567.34
2017-12-09 04-PM,BTCRUR,949002,953000,915800,925002,11.65,10847988.72
2017-12-09 03-PM,BTCRUR,967400,969068,941000,949002,6.36,6067227.95
2017-12-09 02-PM,BTCRUR,966101,969069,965000,967400,3.12,3012027.14
2017-12-09 01-PM,BTCRUR,964171.66,969069,958000.25,966101,2.86,2750886.4
2017-12-09 12-PM,BTCRUR,967000,977000,950069,964171.66,4.27,4131958.64
2017-12-09 11-AM,BTCRUR,950002,975360,941000,967000,6.63,6364274.55
2017-12-09 10-AM,BTCRUR,965808,970000,950000,950002,5.58,5348635.25
2017-12-09 09-AM,BTCRUR,973100,975000,963438.98,965808,3.42,3306662.6
2017-12-09 08-AM,BTCRUR,982000,982000,973100,973100,4.02,3923191.6
2017-12-09 07-AM,BTCRUR,975900,984785,970001,982000,1.87,1823900.68
2017-12-09 06-AM,BTCRUR,957373.41,984990,957000,975900,3.31,3228081.5
2017-12-09 05-AM,BTCRUR,980005,989998,957000,957373.41,5.24,5097286.5
2017-12-09 04-AM,BTCRUR,995000,999000,980000,980005,2.67,2637323.24
2017-12-09 03-AM,BTCRUR,1003000,1003010,990011,995000,0.7318,727246.95
2017-12-09 02-AM,BTCRUR,999900,1007940.78,990000.9,1003000,1.43,1424864.09
2017-12-09 01-AM,BTCRUR,1006000,1013040,999900,999900,1.85,1853220.87
2017-12-09 12-AM,BTCRUR,1011290,1019289,1001000,1006000,2.09,2114898.13
2017-12-08 11-PM,BTCRUR,1014989,1020000,1010690,1011290,2.63,2666799.65
2017-12-08 10-PM,BTCRUR,1014782,1019000,1005000.25,1014989,3.0,3048608.83
2017-12-08 09-PM,BTCRUR,993701.1,1017002,990001,1014782,4.78,4798607.3
2017-12-08 08-PM,BTCRUR,1000800,1003299,993000,993701.1,3.93,3923113.06
2017-12-08 07-PM,BTCRUR,1000000.01,1005826.8,993000.99,1000800,4.95,4949701.89
2017-12-08 06-PM,BTCRUR,998000,1000000.01,991000,1000000.01,3.05,3043996.82
2017-12-08 05-PM,BTCRUR,997000,1004986,993011,998000,6.36,6364823.96
2017-12-08 04-PM,BTCRUR,1013950,1017099,995000,997000,4.98,5023828.3
2017-12-08 03-PM,BTCRUR,1017900,1019999,999998.88,1013950,6.01,6068208.2
2017-12-08 02-PM,BTCRUR,984000,1033000,976000,1017900,9.98,10003588.47
2017-12-08 01-PM,BTCRUR,977000,985000,951418.96,984000,6.24,6026325.03
2017-12-08 12-PM,BTCRUR,986000,999999.9,960001,977000,8.17,8031683.81
2017-12-08 11-AM,BTCRUR,986000,990000,900207,986000,20.5,19375974.12
2017-12-08 10-AM,BTCRUR,993999,1020182.68,986000,986000,7.95,7942440.32
2017-12-08 09-AM,BTCRUR,1000000,1028900.9,985001,993999,13.04,13072398.4
2017-12-08 08-AM,BTCRUR,1045000,1045100,998000,1000000,5.9,6080942.68
2017-12-08 07-AM,BTCRUR,1031642.2,1067534.9,1022447.31,1045000,8.76,9160234.43
2017-12-08 06-AM,BTCRUR,1040000,1040000,980001,1031642.2,10.87,10971248.39
2017-12-08 05-AM,BTCRUR,1025000,1042000,898001,1040000,29.76,28925462.89
2017-12-08 04-AM,BTCRUR,1070000,1091000,1025000,1025000,6.62,7026221.49
2017-12-08 03-AM,BTCRUR,1094002,1095011,1005000,1070000,10.94,11389577.26
2017-12-08 02-AM,BTCRUR,1116000,1120443.51,1075800,1094002,4.95,5478531.4
2017-12-08 01-AM,BTCRUR,1112998.9,1117600,1099999.97,1116000,3.4,3780698.84
2017-12-08 12-AM,BTCRUR,1099000,1113000,1087042.2,1112998.9,4.35,4794735.06
2017-12-07 11-PM,BTCRUR,1060000,1099899,1056000,1099000,5.79,6253825.76
2017-12-07 10-PM,BTCRUR,1044505,1070000,1043000,1060000,5.4,5675044.41
2017-12-07 09-PM,BTCRUR,1025001,1045000,1025001,1044505,5.36,5572828.84
2017-12-07 08-PM,BTCRUR,1040000,1040000,1020201,1025001,4.33,4456911.9
2017-12-07 07-PM,BTCRUR,1045997.7,1049000,1012000.9,1040000,11.11,11500565.92
2017-12-07 06-PM,BTCRUR,1042000,1046000,1030070.9,1045997.7,8.78,9123953.49
2017-12-07 05-PM,BTCRUR,1017000.1,1049000,990999,1042000,21.06,21347211.12
2017-12-07 04-PM,BTCRUR,999999,1064200,998892.1,1017000.1,20.23,20942727.14
2017-12-07 03-PM,BTCRUR,991000.1,1000000,991000,999999,13.82,13787689.88
2017-12-07 02-PM,BTCRUR,987700,998900,987700,991000.1,8.66,8611959.33
2017-12-07 01-PM,BTCRUR,979897,989999,975017.34,987700,4.61,4546795.54
2017-12-07 12-PM,BTCRUR,921000,985000,911000,979897,12.42,11969469.03
2017-12-07 11-AM,BTCRUR,989998,990000.96,920000,921000,13.23,12824956.48
2017-12-07 10-AM,BTCRUR,989502.9,999996,920000,989998,17.72,17347995.86
2017-12-07 09-AM,BTCRUR,967999.22,990000,963000,989502.9,9.71,9425492.19
2017-12-07 08-AM,BTCRUR,939050,970000,939050,967999.22,10.14,9729817.31
2017-12-07 07-AM,BTCRUR,926500,940000,926500,939050,6.91,6462934.36
2017-12-07 06-AM,BTCRUR,924999,930000,924000,926500,4.28,3964261.14
2017-12-07 05-AM,BTCRUR,910000,925000,910000,924999,4.06,3729382.19
2017-12-07 04-AM,BTCRUR,911800,918078.99,906999,910000,4.16,3801734.55
2017-12-07 03-AM,BTCRUR,886601.1,911800,886601.1,911800,2.95,2664569.61
2017-12-07 02-AM,BTCRUR,908999,909000,869000,886601.1,5.09,4494566.05
2017-12-07 01-AM,BTCRUR,914992,915000,901000,908999,3.36,3054493.76
2017-12-07 12-AM,BTCRUR,898999.53,915000,898999.53,914992,3.87,3494891.08
2017-12-06 11-PM,BTCRUR,895000,899000,870942.9,898999.53,4.19,3702983.61
2017-12-06 10-PM,BTCRUR,860000,899900,859630.95,895000,4.59,4025001.91
2017-12-06 09-PM,BTCRUR,848998.29,861473.43,848000,860000,7.41,6321730.79
2017-12-06 08-PM,BTCRUR,845061.45,850000,845061.05,848998.29,5.64,4789119.68
2017-12-06 07-PM,BTCRUR,825849.4,845061.45,825849.4,845061.45,8.34,6982474.96
2017-12-06 06-PM,BTCRUR,820500,826701.98,819001,825849.4,2.66,2186493.28
2017-12-06 05-PM,BTCRUR,817993,820500,816000,820500,4.01,3284615.94
2017-12-06 04-PM,BTCRUR,820200,821000,805000,817993,6.96,5676944.25
2017-12-06 03-PM,BTCRUR,825100,828000,820000,820200,7.4,6102460.43
2017-12-06 02-PM,BTCRUR,816796.75,825100,816796.75,825100,5.24,4301923.88
2017-12-06 01-PM,BTCRUR,816199,820000,812000.41,816796.75,5.59,4576283.17
2017-12-06 12-PM,BTCRUR,811000,816200,810300,816199,4.54,3691485.43
2017-12-06 11-AM,BTCRUR,817990,818000.3,808000,811000,10.82,8796706.43
2017-12-06 10-AM,BTCRUR,812600.1,817998,806999,817990,6.93,5644209.0
2017-12-06 09-AM,BTCRUR,803374.32,816659.45,802001,812600.1,6.72,5452799.5
2017-12-06 08-AM,BTCRUR,809990,810000,800000,803374.32,7.61,6129457.74
2017-12-06 07-AM,BTCRUR,811113,811113,807834.33,809990,6.08,4920781.42
2017-12-06 06-AM,BTCRUR,791001,814999,791001,811113,6.06,4849603.2
2017-12-06 05-AM,BTCRUR,784800,792648,784800,791001,5.7,4494367.2
2017-12-06 04-AM,BTCRUR,780000,784999,777777.78,784800,2.57,2009669.79
2017-12-06 03-AM,BTCRUR,768000,780000,764500,780000,2.25,1737843.0
2017-12-06 02-AM,BTCRUR,751000,769500,750000,768000,3.49,2648935.86
2017-12-06 01-AM,BTCRUR,751500,753056,746391.24,751000,1.26,943922.78
2017-12-06 12-AM,BTCRUR,749985,751500,745816,751500,1.77,1326954.4
2017-12-05 11-PM,BTCRUR,748500,750000,745816,749985,1.51,1132851.78
2017-12-05 10-PM,BTCRUR,746800,749990,745001,748500,3.01,2244856.5
2017-12-05 09-PM,BTCRUR,748100,750000,745300,746800,2.92,2185909.03
2017-12-05 08-PM,BTCRUR,746300,750000,745300,748100,4.14,3095014.4
2017-12-05 07-PM,BTCRUR,745300,747898,745050,746300,2.72,2029698.02
2017-12-05 06-PM,BTCRUR,745000.2,748000,744401,745300,5.88,4388579.5
2017-12-05 05-PM,BTCRUR,741101,747400,741000,745000.2,6.93,5150487.3
2017-12-05 04-PM,BTCRUR,747599,747599,741000.2,741101,7.76,5784708.64
2017-12-05 03-PM,BTCRUR,741100.2,747600,741100.2,747599,7.07,5281189.03
2017-12-05 02-PM,BTCRUR,740099.2,741579.4,738001,741100.2,6.35,4696236.99
2017-12-05 01-PM,BTCRUR,731500,740900,731500,740099.2,8.56,6297165.82
2017-12-05 12-PM,BTCRUR,729100,731500,725300,731500,3.19,2322629.59
2017-12-05 11-AM,BTCRUR,727500.99,729100,727500.99,729100,2.0,1460008.87
2017-12-05 10-AM,BTCRUR,726102,729100,726100,727500.99,1.72,1249144.33
2017-12-05 09-AM,BTCRUR,730000,730000,725000,726102,3.16,2299706.5
2017-12-05 08-AM,BTCRUR,726989.9,730000,726989.9,730000,4.59,3342759.44
2017-12-05 07-AM,BTCRUR,721100,727000,720100,726989.9,3.66,2647465.51
2017-12-05 06-AM,BTCRUR,722739,722739,720103,721100,2.9,2091301.51
2017-12-05 05-AM,BTCRUR,721501,726000,720800,722739,3.14,2266724.36
2017-12-05 04-AM,BTCRUR,726999,727221.6,720811.01,721501,1.92,1392150.77
2017-12-05 03-AM,BTCRUR,724900,727001,724800,726999,1.17,846093.33
2017-12-05 02-AM,BTCRUR,725600,726999,721360,724900,0.7175,520208.5
2017-12-05 01-AM,BTCRUR,724590,726500,721000,725600,0.9047,655586.12
2017-12-05 12-AM,BTCRUR,724990,725800,721000,724590,1.41,1022699.61
2017-12-04 11-PM,BTCRUR,724000,724990,720100,724990,0.9489,685735.76
2017-12-04 10-PM,BTCRUR,723000,725000,720000,724000,1.73,1248152.67
2017-12-04 09-PM,BTCRUR,720000.2,723000,719480,723000,2.28,1645173.3
2017-12-04 08-PM,BTCRUR,718000,721800,717000,720000.2,3.27,2354395.34
2017-12-04 07-PM,BTCRUR,717272.2,719998,717000,718000,3.87,2780824.94
2017-12-04 06-PM,BTCRUR,720006,721790,717000,717272.2,3.44,2469852.01
2017-12-04 05-PM,BTCRUR,722000,722000,719000,720006,2.45,1768573.5
2017-12-04 04-PM,BTCRUR,718001,723000,718000,722000,2.26,1626316.26
2017-12-04 03-PM,BTCRUR,722000,722000,718000,718001,2.19,1576160.42
2017-12-04 02-PM,BTCRUR,716201,722000,716201,722000,4.21,3031552.81
2017-12-04 01-PM,BTCRUR,721000,723398,715000,716201,5.84,4193107.09
2017-12-04 12-PM,BTCRUR,719100,724545,718200,721000,6.46,4652919.61
2017-12-04 11-AM,BTCRUR,720000,727500.1,719040.37,719100,5.6,4049715.6
2017-12-04 10-AM,BTCRUR,725000,725898,718000,720000,3.27,2353958.53
2017-12-04 09-AM,BTCRUR,728359,729000,723000,725000,4.02,2918355.41
2017-12-04 08-AM,BTCRUR,725000,728359,724000,728359,4.65,3372635.74
2017-12-04 07-AM,BTCRUR,720700,725000,720000,725000,5.31,3837177.13
2017-12-04 06-AM,BTCRUR,724000,726190,719168.93,720700,5.72,4137255.18
2017-12-04 05-AM,BTCRUR,710500,724900,710500,724000,5.0,3601835.21
2017-12-04 04-AM,BTCRUR,712000,714530.29,709132.38,710500,0.9663,687211.52
2017-12-04 03-AM,BTCRUR,709030.4,712130.38,709030.4,712000,1.25,890471.56
2017-12-04 02-AM,BTCRUR,713200.38,713200.38,709000,709030.4,0.321,228189.35
2017-12-04 01-AM,BTCRUR,710201,716000.38,710201,713200.38,1.21,864101.82
2017-12-04 12-AM,BTCRUR,705000,710201,705000,710201,0.7991,566021.58
2017-12-03 11-PM,BTCRUR,702398,708900,702398,705000,0.7646,539803.31
2017-12-03 10-PM,BTCRUR,700000,710201,690216.38,702398,5.44,3822884.77
2017-12-03 09-PM,BTCRUR,708000,715500,690001,700000,12.38,8688973.18
2017-12-03 08-PM,BTCRUR,713221,718999,696309.79,708000,11.06,7846347.75
2017-12-03 07-PM,BTCRUR,712051,719000,712051,713221,4.45,3183350.71
2017-12-03 06-PM,BTCRUR,714677.1,714999,705000,712051,4.3,3058187.61
2017-12-03 05-PM,BTCRUR,718000.01,722149,700000,714677.1,9.68,6899765.16
2017-12-03 04-PM,BTCRUR,710000,722150,709000,718000.01,10.94,7851221.43
2017-12-03 03-PM,BTCRUR,708003.81,716400,708003.81,710000,11.42,8150601.57
2017-12-03 02-PM,BTCRUR,699400,708003.81,699400,708003.81,7.3,5131883.64
2017-12-03 01-PM,BTCRUR,690000,699600,689523.45,699400,5.66,3934710.79
2017-12-03 12-PM,BTCRUR,684760,690840,683364.46,690000,8.61,5909297.15
2017-12-03 11-AM,BTCRUR,672600,684760,670900,684760,7.15,4850714.99
2017-12-03 10-AM,BTCRUR,673999,673999.05,670001,672600,2.18,1462572.19
2017-12-03 09-AM,BTCRUR,670000,673999,669600,673999,1.97,1321035.37
2017-12-03 08-AM,BTCRUR,670500,672500,668977,670000,1.77,1183849.82
2017-12-03 07-AM,BTCRUR,669101,672990,666534.52,670500,1.76,1176273.81
2017-12-03 06-AM,BTCRUR,670000.1,673000,666999,669101,2.35,1572677.44
2017-12-03 05-AM,BTCRUR,672089,674088.8,669000,670000.1,1.74,1166746.75
2017-12-03 04-AM,BTCRUR,674000,674090,670001,672089,1.08,727781.35
2017-12-03 03-AM,BTCRUR,669999.6,674090,668000,674000,1.14,767548.43
2017-12-03 02-AM,BTCRUR,669991,671000,666999.6,669999.6,0.912,609414.7
2017-12-03 01-AM,BTCRUR,666999,672600,666946.77,669991,0.5121,341966.8
2017-12-03 12-AM,BTCRUR,667100,674000,666999,666999,1.68,1125308.99
2017-12-02 11-PM,BTCRUR,669999,674099.1,667000.72,667100,1.08,723743.27
2017-12-02 10-PM,BTCRUR,672700,674100.1,669487.31,669999,1.49,1004116.49
2017-12-02 09-PM,BTCRUR,672002,675350,668999,672700,2.6,1744427.77
2017-12-02 08-PM,BTCRUR,673000,675000,672000,672002,1.99,1340881.08
2017-12-02 07-PM,BTCRUR,670705.2,674347,669123,673000,1.44,969212.55
2017-12-02 06-PM,BTCRUR,672199,673543.4,670000,670705.2,1.97,1326435.97
2017-12-02 05-PM,BTCRUR,667664.97,673333,667001,672199,3.38,2266708.37
2017-12-02 04-PM,BTCRUR,666601,670600,665000,667664.97,2.22,1480377.74
2017-12-02 03-PM,BTCRUR,671000,674996.8,665000,666601,4.37,2927928.33
2017-12-02 02-PM,BTCRUR,675408,675408,660001,671000,8.56,5717739.34
2017-12-02 01-PM,BTCRUR,674990,675410,673000,675408,3.79,2558558.46
2017-12-02 12-PM,BTCRUR,672018.31,675000,670000,674990,5.25,3532721.58
2017-12-02 11-AM,BTCRUR,676232.26,679975,666200,672018.31,10.44,7030624.33
2017-12-02 10-AM,BTCRUR,673670,677099,668900,676232.26,6.45,4352008.41
2017-12-02 09-AM,BTCRUR,657390,674194.4,657302,673670,9.44,6286477.42
2017-12-02 08-AM,BTCRUR,651000,659000,650001,657390,4.62,3020380.27
2017-12-02 07-AM,BTCRUR,645000,651157.92,642000,651000,3.39,2201545.54
2017-12-02 06-AM,BTCRUR,645100,648800,640505,645000,2.06,1327426.27
2017-12-02 05-AM,BTCRUR,644501,647401.25,640901.25,645100,1.45,938300.02
2017-12-02 04-AM,BTCRUR,645500,648900,640505,644501,1.84,1181473.51
2017-12-02 03-AM,BTCRUR,648899,648900,644540,645500,1.08,697116.91
2017-12-02 02-AM,BTCRUR,650002,650009,645540,648899,1.01,654536.37
2017-12-02 01-AM,BTCRUR,648697.11,650008,647842.01,650002,2.06,1337746.21
2017-12-02 12-AM,BTCRUR,645949.4,650000,644000,648697.11,3.74,2428889.07
2017-12-01 11-PM,BTCRUR,646452.1,648994,645949.4,645949.4,1.94,1254685.04
2017-12-01 10-PM,BTCRUR,645005,649000,643500,646452.1,5.58,3604439.47
2017-12-01 09-PM,BTCRUR,639200,645005,636000,645005,6.42,4116572.71
2017-12-01 08-PM,BTCRUR,630250,639400,630000,639200,5.26,3344034.34
2017-12-01 07-PM,BTCRUR,627330,630298,627330,630250,3.89,2451441.75
2017-12-01 06-PM,BTCRUR,627500,629000,624700,627330,2.66,1670823.15
2017-12-01 05-PM,BTCRUR,625000,628950,623900,627500,2.5,1565511.89
2017-12-01 04-PM,BTCRUR,628002,629000.29,625000,625000,3.75,2347812.91
2017-12-01 03-PM,BTCRUR,627150,629999,627002,628002,4.11,2585100.9
2017-12-01 02-PM,BTCRUR,629500,630999,624800,627150,9.81,6168032.1
2017-12-01 01-PM,BTCRUR,609999,629998,608100,629500,7.72,4801533.99
2017-12-01 12-PM,BTCRUR,600801,610000,599250,609999,5.25,3189695.58
2017-12-01 11-AM,BTCRUR,600900,600900,598000,600801,1.39,831988.76
2017-12-01 10-AM,BTCRUR,602945.28,603000.2,598000,600900,1.67,1004205.67
2017-12-01 09-AM,BTCRUR,596000,604000,595500,602945.28,2.7,1618992.42
2017-12-01 08-AM,BTCRUR,596500,596999.9,593002,596000,2.45,1460325.91
2017-12-01 07-AM,BTCRUR,590000,596998,590000,596500,2.33,1384625.75
2017-12-01 06-AM,BTCRUR,595999,597000,590000,590000,2.27,1344674.34
2017-12-01 05-AM,BTCRUR,602300,603200,593000,595999,2.15,1288508.91
2017-12-01 04-AM,BTCRUR,602000,602300,599000,602300,0.6975,419199.01
2017-12-01 03-AM,BTCRUR,601000,602901.14,598064.14,602000,0.5584,335195.78
2017-12-01 02-AM,BTCRUR,602000,604395,597411.38,601000,0.5816,349252.12
2017-12-01 01-AM,BTCRUR,607095.38,608799,600001,602000,0.2072,125198.29
2017-12-01 12-AM,BTCRUR,607995,610000,603952.7,607095.38,1.54,937794.65
2017-11-30 11-PM,BTCRUR,599946.79,610000,599946.79,607995,2.61,1584448.67
2017-11-30 10-PM,BTCRUR,599990,603500,597000,599946.79,1.86,1117007.9
2017-11-30 09-PM,BTCRUR,590539.68,600000,589423.14,599990,1.4,836053.47
2017-11-30 08-PM,BTCRUR,609000,609999,590000,590539.68,5.85,3511289.12
2017-11-30 07-PM,BTCRUR,587999,609441,585000,609000,6.42,3851116.37
2017-11-30 06-PM,BTCRUR,590004.09,600000,579149.35,587999,7.6,4498266.78
