Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume LTC
2017-06-30,ETHLTC,7,7.7,6.4,7.41,4.51,30.06
2017-06-29,ETHLTC,7.5,7.77,6.45,7,2.19,14.31
2017-06-28,ETHLTC,6.77,8,6.13,7.5,1.15,7.54
2017-06-27,ETHLTC,6.77,6.77,5.6,6.77,0.5377,3.27
2017-06-26,ETHLTC,6.53,6.77,6.53,6.77,0.2215,1.47
2017-06-25,ETHLTC,7.34,7.34,5.51,6.53,1.42,9.12
2017-06-24,ETHLTC,8.24,13.51,7.34,7.34,4.5,37.23
2017-06-23,ETHLTC,0.1929,19.27,0.1929,8.24,2.01,23.31
2017-06-22,ETHLTC,19.27,19.27,0.1929,0.1929,0.1356,0.8467
2017-06-21,ETHLTC,19.79,19.79,19.27,19.27,0.0234,0.4579
