Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume RUR
2018-07-02 07-PM,ETCRUR,1011.02,1020.4,1011.02,1015,107.96,109302.85
2018-07-02 06-PM,ETCRUR,1018.21,1019.11,1009.02,1011.02,67.61,68293.6
2018-07-02 05-PM,ETCRUR,1011.96,1023.91,999.93,1018.21,62.71,63544.83
2018-07-02 04-PM,ETCRUR,1020,1025,1001.92,1011.96,132.91,135122.34
2018-07-02 03-PM,ETCRUR,1013,1020,1007.84,1020,150.87,153200.41
2018-07-02 02-PM,ETCRUR,1010,1015,997.35,1013,161.63,163511.96
2018-07-02 01-PM,ETCRUR,974.74,1010,966.07,1010,224.87,223882.81
2018-07-02 12-PM,ETCRUR,969.3,974.74,963,974.74,29.45,28544.48
2018-07-02 11-AM,ETCRUR,969.21,969.3,961.13,969.3,81.11,78501.81
2018-07-02 10-AM,ETCRUR,965.6,969.21,961.22,969.21,28.82,27771.57
2018-07-02 09-AM,ETCRUR,966.07,972,965.17,965.6,13.48,13017.65
2018-07-02 08-AM,ETCRUR,965.1,972.9,965.1,966.07,16.61,16049.43
2018-07-02 07-AM,ETCRUR,972.01,972.01,961.22,965.1,18.98,18385.05
2018-07-02 06-AM,ETCRUR,968.24,972.01,961.13,972.01,17.76,17179.63
2018-07-02 05-AM,ETCRUR,967,968.24,960,968.24,41.13,39741.1
2018-07-02 04-AM,ETCRUR,966.2,968.13,964.27,967,24.85,23988.44
2018-07-02 03-AM,ETCRUR,968.13,972.94,966.2,966.2,12.36,11975.84
2018-07-02 02-AM,ETCRUR,968.13,973,968.13,968.13,8.89,8620.29
2018-07-02 01-AM,ETCRUR,973.19,973.19,968.13,968.13,2.03,1964.23
2018-07-02 12-AM,ETCRUR,982.27,982.27,972.32,973.19,2.6,2551.0
2018-07-01 11-PM,ETCRUR,985,988.89,971.9,982.27,17.47,17195.68
2018-07-01 10-PM,ETCRUR,965.17,985,965.17,985,15.66,15329.34
2018-07-01 09-PM,ETCRUR,965.86,974.57,965.13,965.17,6.14,5970.43
2018-07-01 08-PM,ETCRUR,966.18,979,965.52,965.86,5.72,5538.18
2018-07-01 07-PM,ETCRUR,970,979,964.57,966.18,67.63,66061.14
2018-07-01 06-PM,ETCRUR,969.96,980,969.96,970,20.55,20017.06
2018-07-01 05-PM,ETCRUR,964.91,973.03,962.08,969.96,28.46,27550.31
2018-07-01 04-PM,ETCRUR,966,969.97,964.91,964.91,33.54,32395.26
2018-07-01 03-PM,ETCRUR,966,969.9,966,966,23.94,23129.75
2018-07-01 02-PM,ETCRUR,968,969.94,966,966,18.49,17876.02
2018-07-01 01-PM,ETCRUR,980.92,980.92,968,968,30.47,29575.11
2018-07-01 12-PM,ETCRUR,970,980.92,970,980.92,11.78,11482.72
2018-07-01 11-AM,ETCRUR,976.25,982.07,970,970,62.27,60563.35
2018-07-01 10-AM,ETCRUR,976,976.25,970.05,976.25,13.47,13102.57
2018-07-01 09-AM,ETCRUR,966.52,976,966.52,976,33.36,32464.75
2018-07-01 08-AM,ETCRUR,966,975,966,966.52,7.63,7382.81
2018-07-01 07-AM,ETCRUR,968,978,966,966,13.23,12826.84
2018-07-01 06-AM,ETCRUR,973.55,977.61,963.16,968,41.44,40203.79
2018-07-01 05-AM,ETCRUR,965.57,973.55,962.02,973.55,17.86,17260.62
2018-07-01 04-AM,ETCRUR,967.5,967.5,965.57,965.57,22.65,21908.4
2018-07-01 03-AM,ETCRUR,967.5,967.5,967.5,967.5,4.25,4108.62
2018-07-01 02-AM,ETCRUR,967.94,973.37,965,967.5,15.12,14634.55
2018-07-01 01-AM,ETCRUR,977.61,977.61,967.94,967.94,6.24,6043.77
2018-07-01 12-AM,ETCRUR,985.76,985.76,967.91,977.61,1.79,1735.17
2018-06-30 11-PM,ETCRUR,957,985.76,956.5,985.76,17.99,17567.33
2018-06-30 10-PM,ETCRUR,960,960,957,957,0.2034,194.91
2018-06-30 09-PM,ETCRUR,965.89,969.38,960,960,1.77,1703.76
2018-06-30 08-PM,ETCRUR,962,970,956.17,965.89,39.71,38229.13
2018-06-30 07-PM,ETCRUR,962,965.53,962,962,15.8,15203.11
2018-06-30 06-PM,ETCRUR,970,980,962,962,25.85,24903.75
2018-06-30 05-PM,ETCRUR,980,980,962,970,23.4,22607.16
2018-06-30 04-PM,ETCRUR,975.07,980,961,980,18.36,17768.45
2018-06-30 03-PM,ETCRUR,976.9,980.5,965.76,975.07,28.43,27617.42
2018-06-30 02-PM,ETCRUR,985,994.6,969,976.9,76.88,75484.74
2018-06-30 01-PM,ETCRUR,988.3,997.54,985,985,13.62,13439.55
2018-06-30 12-PM,ETCRUR,999,999,984.78,988.3,15.57,15451.83
2018-06-30 11-AM,ETCRUR,987,999,980.1,999,31.67,31238.56
2018-06-30 10-AM,ETCRUR,999,999,980.1,987,59.9,59190.1
2018-06-30 09-AM,ETCRUR,995,1000,995,999,26.91,26842.73
2018-06-30 08-AM,ETCRUR,990.19,999,990.02,995,36.18,35911.9
2018-06-30 07-AM,ETCRUR,985.66,996.1,985.66,990.19,29.86,29666.98
2018-06-30 06-AM,ETCRUR,987.33,1000,985.66,985.66,74.34,73732.06
2018-06-30 05-AM,ETCRUR,990,1000,987.33,987.33,85.91,85326.54
2018-06-30 04-AM,ETCRUR,984.31,999,984.31,990,28.38,28140.1
2018-06-30 03-AM,ETCRUR,999,999.24,984.19,984.31,21.58,21517.84
2018-06-30 02-AM,ETCRUR,999,1006.84,999,999,92.34,92372.34
2018-06-30 01-AM,ETCRUR,960,1002,960,999,212.95,210542.22
2018-06-30 12-AM,ETCRUR,950,970,950,960,37.87,36326.03
2018-06-29 11-PM,ETCRUR,950,956.77,940,950,29.94,28585.89
2018-06-29 10-PM,ETCRUR,919.04,950,919.04,950,4.18,3908.9
2018-06-29 09-PM,ETCRUR,918.13,924.86,918.13,919.04,6.48,5963.25
2018-06-29 08-PM,ETCRUR,918.56,965,918.13,918.13,78.0,73972.1
2018-06-29 07-PM,ETCRUR,920,950,918.56,918.56,32.16,29794.46
2018-06-29 06-PM,ETCRUR,933.93,933.93,918.56,920,7.41,6834.85
2018-06-29 05-PM,ETCRUR,927.14,937.92,918,933.93,108.96,100796.21
2018-06-29 04-PM,ETCRUR,918.19,927.14,918.19,927.14,11.06,10251.44
2018-06-29 03-PM,ETCRUR,925,937.92,917,918.19,47.03,43592.13
2018-06-29 02-PM,ETCRUR,925,937.92,917,925,52.85,48862.91
2018-06-29 01-PM,ETCRUR,929,937.9,921,925,22.65,21008.32
2018-06-29 12-PM,ETCRUR,938.9,940,928.51,929,36.97,34726.53
2018-06-29 11-AM,ETCRUR,940,940,927.93,938.9,11.28,10498.68
2018-06-29 10-AM,ETCRUR,945.21,952,932.11,940,28.44,26712.43
2018-06-29 09-AM,ETCRUR,939.09,948,935,945.21,38.15,35793.48
2018-06-29 08-AM,ETCRUR,939,949.99,939,939.09,10.06,9496.1
2018-06-29 07-AM,ETCRUR,931.36,940,925,939,47.92,44667.96
2018-06-29 06-AM,ETCRUR,926,938,926,931.36,7.98,7424.75
2018-06-29 05-AM,ETCRUR,927.1,940,922.85,926,89.01,83394.13
2018-06-29 04-AM,ETCRUR,937,938.63,927,927.1,25.54,23888.67
2018-06-29 03-AM,ETCRUR,938.99,943.51,936,937,40.26,37762.86
2018-06-29 02-AM,ETCRUR,940,940,938.99,938.99,20.82,19552.64
2018-06-29 01-AM,ETCRUR,939.5,940,938.99,940,1.56,1468.75
2018-06-29 12-AM,ETCRUR,942.46,942.79,938.9,939.5,2.87,2694.8
2018-06-28 11-PM,ETCRUR,939.38,942.46,938.9,942.46,32.45,30522.37
2018-06-28 10-PM,ETCRUR,941.64,941.64,939.38,939.38,29.13,27404.2
2018-06-28 09-PM,ETCRUR,946.54,952.96,941.64,941.64,66.26,62404.73
2018-06-28 08-PM,ETCRUR,950.3,961.5,946.54,946.54,59.74,56835.61
2018-06-28 07-PM,ETCRUR,960.14,960.14,950.3,950.3,33.35,31833.66
2018-06-28 06-PM,ETCRUR,950,962,950,960.14,24.56,23577.17
2018-06-28 05-PM,ETCRUR,954.91,960.14,950,950,32.49,31040.78
2018-06-28 04-PM,ETCRUR,953.7,958.23,947.1,954.91,9.26,8810.44
2018-06-28 03-PM,ETCRUR,952,956,947.1,953.7,89.81,85336.71
2018-06-28 02-PM,ETCRUR,958,958,952,952,21.77,20731.58
2018-06-28 01-PM,ETCRUR,949.3,958,949.3,958,29.01,27735.9
2018-06-28 12-PM,ETCRUR,947.1,958,947.1,949.3,27.68,26399.15
2018-06-28 11-AM,ETCRUR,946.47,957.7,946.1,947.1,46.2,43766.97
2018-06-28 10-AM,ETCRUR,955,962,946.47,946.47,34.29,32702.58
2018-06-28 09-AM,ETCRUR,947.27,970.59,947.27,955,68.95,66365.08
2018-06-28 08-AM,ETCRUR,951.1,963.47,942.79,947.27,37.41,35523.65
2018-06-28 07-AM,ETCRUR,942.5,951.1,942,951.1,42.41,40136.68
2018-06-28 06-AM,ETCRUR,947.58,956,942.5,942.5,31.4,29743.9
2018-06-28 05-AM,ETCRUR,946,955,946,947.58,10.05,9560.79
2018-06-28 04-AM,ETCRUR,946,954,946,946,13.9,13170.77
2018-06-28 03-AM,ETCRUR,946.3,956,946,946,37.23,35353.54
2018-06-28 02-AM,ETCRUR,948,953.3,946.3,946.3,2.81,2671.24
2018-06-28 01-AM,ETCRUR,968,969.45,947.29,948,10.72,10320.1
2018-06-28 12-AM,ETCRUR,951.37,968,951.37,968,7.23,6971.39
2018-06-27 11-PM,ETCRUR,948.19,962.75,948.19,951.37,0.7196,685.8
2018-06-27 10-PM,ETCRUR,946.54,959.21,946.54,948.19,14.69,13943.08
2018-06-27 09-PM,ETCRUR,958.36,958.36,946.54,946.54,50.34,47766.94
2018-06-27 08-PM,ETCRUR,948.16,959.71,947.25,958.36,5.17,4926.02
2018-06-27 07-PM,ETCRUR,950.05,960,946.04,948.16,35.84,34073.65
2018-06-27 06-PM,ETCRUR,944.73,958,944.73,950.05,23.73,22509.21
2018-06-27 05-PM,ETCRUR,942.93,961,942.93,944.73,23.91,22670.7
2018-06-27 04-PM,ETCRUR,950.86,960,936.47,942.93,82.89,78763.29
2018-06-27 03-PM,ETCRUR,916.17,950.86,916.17,950.86,39.09,36763.46
2018-06-27 02-PM,ETCRUR,928.52,937.22,916.17,916.17,27.64,25737.83
2018-06-27 01-PM,ETCRUR,930,935.99,912.39,928.52,23.22,21517.47
2018-06-27 12-PM,ETCRUR,933.49,933.49,922,930,56.19,52254.88
2018-06-27 11-AM,ETCRUR,933.2,944.38,933.2,933.49,34.25,32198.53
2018-06-27 10-AM,ETCRUR,923,951.51,921,933.2,27.81,25918.74
2018-06-27 09-AM,ETCRUR,918.58,958.82,910.74,923,20.98,19540.81
2018-06-27 08-AM,ETCRUR,911,920,907.62,918.58,13.81,12584.4
2018-06-27 07-AM,ETCRUR,913.12,916.9,907.62,911,3.76,3412.04
2018-06-27 06-AM,ETCRUR,916.4,917.24,906.33,913.12,16.24,14797.8
2018-06-27 05-AM,ETCRUR,910,917.88,910,916.4,10.74,9774.9
2018-06-27 04-AM,ETCRUR,911,911,910,910,9.5,8646.72
2018-06-27 03-AM,ETCRUR,918.22,930,911,911,11.62,10690.2
2018-06-27 02-AM,ETCRUR,915.89,921.84,915,918.22,41.12,37719.91
2018-06-27 01-AM,ETCRUR,917.68,922.7,915.89,915.89,6.81,6248.92
2018-06-27 12-AM,ETCRUR,946,946,917.68,917.68,32.58,30277.3
2018-06-26 11-PM,ETCRUR,955.2,964.67,946,946,58.77,56090.62
2018-06-26 10-PM,ETCRUR,963.56,964.9,955,955.2,6.37,6085.64
2018-06-26 09-PM,ETCRUR,954.1,963.56,954.1,963.56,0.7761,743.95
2018-06-26 08-PM,ETCRUR,954.46,966,954,954.1,21.68,20862.62
2018-06-26 07-PM,ETCRUR,964.35,968,954.46,954.46,50.13,48391.91
2018-06-26 06-PM,ETCRUR,954.1,964.57,954.1,964.35,32.59,31182.46
2018-06-26 05-PM,ETCRUR,959.54,965,950.58,954.1,11.81,11304.61
2018-06-26 04-PM,ETCRUR,951,965,950.01,959.54,43.99,42294.0
2018-06-26 03-PM,ETCRUR,948.1,959.04,945,951,16.44,15636.01
2018-06-26 02-PM,ETCRUR,963.95,964,948.1,948.1,62.82,60012.72
2018-06-26 01-PM,ETCRUR,960,967.18,958.93,963.95,33.28,32087.27
2018-06-26 12-PM,ETCRUR,960.16,960.16,959,960,14.25,13674.17
2018-06-26 11-AM,ETCRUR,961.71,967.34,960.14,960.16,37.95,36458.67
2018-06-26 10-AM,ETCRUR,961.13,971.33,955,961.71,49.25,47139.18
2018-06-26 09-AM,ETCRUR,967.06,973.29,961.13,961.13,20.38,19771.4
2018-06-26 08-AM,ETCRUR,974.91,974.91,961,967.06,15.69,15138.23
2018-06-26 07-AM,ETCRUR,969.68,978,966.33,974.91,24.84,24111.85
2018-06-26 06-AM,ETCRUR,990,990,969.68,969.68,10.68,10445.16
2018-06-26 05-AM,ETCRUR,979.84,990,966.33,990,20.25,19803.74
2018-06-26 04-AM,ETCRUR,975.64,979.84,966.52,979.84,16.01,15582.82
2018-06-26 03-AM,ETCRUR,983.1,984.54,975.24,975.64,6.38,6235.48
2018-06-26 02-AM,ETCRUR,980.99,984.54,975.24,983.1,8.72,8539.57
2018-06-26 01-AM,ETCRUR,981.04,981.04,975.84,980.99,9.13,8909.75
2018-06-26 12-AM,ETCRUR,976.86,990,975.84,981.04,13.46,13241.64
2018-06-25 11-PM,ETCRUR,989,989,975.24,976.86,8.0,7815.51
2018-06-25 10-PM,ETCRUR,981.7,989,969.51,989,9.85,9604.58
2018-06-25 09-PM,ETCRUR,966.18,981.7,966.18,981.7,24.79,24040.8
2018-06-25 08-PM,ETCRUR,969.67,985,966.1,966.18,73.76,72373.89
2018-06-25 07-PM,ETCRUR,980,980,966,969.67,14.17,13698.89
2018-06-25 06-PM,ETCRUR,960.48,980,956.32,980,23.33,22562.12
2018-06-25 05-PM,ETCRUR,964.1,971.5,960.48,960.48,29.34,28329.4
2018-06-25 04-PM,ETCRUR,973.27,984.06,964,964.1,25.1,24401.26
2018-06-25 03-PM,ETCRUR,971.78,982.2,963.91,973.27,36.3,35119.5
2018-06-25 02-PM,ETCRUR,950.43,995.57,947.48,971.78,77.25,75692.88
2018-06-25 01-PM,ETCRUR,954,972.72,941.88,950.43,119.2,113786.62
2018-06-25 12-PM,ETCRUR,972.72,979.2,954,954,56.04,54130.28
2018-06-25 11-AM,ETCRUR,960,984.1,960,972.72,79.91,77834.17
2018-06-25 10-AM,ETCRUR,930.1,966.23,930,960,111.63,106095.86
2018-06-25 09-AM,ETCRUR,931.24,939,930,930.1,14.22,13276.78
2018-06-25 08-AM,ETCRUR,917.37,942,917.37,931.24,39.22,36536.01
2018-06-25 07-AM,ETCRUR,920,934.35,917.37,917.37,27.01,24942.62
2018-06-25 06-AM,ETCRUR,915.89,935,915.89,920,84.48,77602.58
2018-06-25 05-AM,ETCRUR,905.3,925,905.3,915.89,47.47,43662.46
2018-06-25 04-AM,ETCRUR,925.96,927.95,905.17,905.3,37.64,34548.95
2018-06-25 03-AM,ETCRUR,930.93,936.79,918.74,925.96,33.73,31133.29
2018-06-25 02-AM,ETCRUR,936.25,936.91,930.93,930.93,20.91,19521.33
2018-06-25 01-AM,ETCRUR,943.48,943.48,936,936.25,9.5,8899.69
2018-06-25 12-AM,ETCRUR,938.12,943.48,938.12,943.48,6.19,5822.43
2018-06-24 11-PM,ETCRUR,945,945,938.12,938.12,13.93,13108.62
2018-06-24 10-PM,ETCRUR,944.33,945,944.33,945,21.0,19847.14
2018-06-24 09-PM,ETCRUR,951.7,951.7,944.26,944.33,5.42,5156.1
2018-06-24 08-PM,ETCRUR,950,963.9,938.32,951.7,37.58,35619.94
2018-06-24 07-PM,ETCRUR,940.24,962,938.32,950,48.56,46342.68
2018-06-24 06-PM,ETCRUR,946.95,954,940.2,940.24,82.54,78322.74
2018-06-24 05-PM,ETCRUR,940.34,962,930.93,946.95,113.58,107523.53
2018-06-24 04-PM,ETCRUR,878,940.34,878,940.34,69.48,63740.35
2018-06-24 03-PM,ETCRUR,897,897,878,878,45.23,39875.86
2018-06-24 02-PM,ETCRUR,881.13,897,881,897,18.64,16471.69
2018-06-24 01-PM,ETCRUR,878,897,878,881.13,14.09,12488.13
2018-06-24 12-PM,ETCRUR,891.1,899.1,878,878,21.56,19147.55
2018-06-24 11-AM,ETCRUR,898,899.97,890.92,891.1,19.36,17307.02
2018-06-24 10-AM,ETCRUR,888,902.11,887.21,898,16.56,14886.62
2018-06-24 09-AM,ETCRUR,887.96,894.31,887.96,888,6.03,5361.7
2018-06-24 08-AM,ETCRUR,881.42,887.96,877.98,887.96,70.31,61995.58
2018-06-24 07-AM,ETCRUR,899.76,899.76,881,881.42,75.37,66730.08
2018-06-24 06-AM,ETCRUR,909.18,913,899.41,899.76,68.67,62064.37
2018-06-24 05-AM,ETCRUR,912.57,915.31,909.18,909.18,58.09,53030.08
2018-06-24 04-AM,ETCRUR,938.06,938.14,910,912.57,133.05,123552.32
2018-06-24 03-AM,ETCRUR,938.06,945.73,938.06,938.06,21.27,19990.54
2018-06-24 02-AM,ETCRUR,944.98,944.98,938.06,938.06,11.81,11084.41
2018-06-24 01-AM,ETCRUR,946.51,946.51,938.06,944.98,6.31,5957.97
2018-06-24 12-AM,ETCRUR,945.71,955.19,945.71,946.51,39.87,38013.19
2018-06-23 11-PM,ETCRUR,944.89,961.45,940.1,945.71,2.82,2668.08
2018-06-23 10-PM,ETCRUR,937.68,955.22,937.68,944.89,16.93,16055.97
2018-06-23 09-PM,ETCRUR,937.05,951.34,936,937.68,26.79,25192.47
2018-06-23 08-PM,ETCRUR,944.68,965,936,937.05,19.09,18288.0
2018-06-23 07-PM,ETCRUR,931,944.94,931,944.68,6.05,5697.6
2018-06-23 06-PM,ETCRUR,934.06,938.9,930.53,931,9.08,8464.59
2018-06-23 05-PM,ETCRUR,938.85,965,930.53,934.06,18.52,17591.11
2018-06-23 04-PM,ETCRUR,938,938.85,932.46,938.85,28.96,27109.78
2018-06-23 03-PM,ETCRUR,938,965.85,938,938,44.1,41986.21
2018-06-23 02-PM,ETCRUR,957.48,958.75,938,938,36.03,34121.01
2018-06-23 01-PM,ETCRUR,938.5,962.3,938.5,957.48,23.34,22179.92
2018-06-23 12-PM,ETCRUR,955.29,955.29,938.5,938.5,15.33,14509.88
2018-06-23 11-AM,ETCRUR,955.49,962.3,955.29,955.29,9.7,9283.91
2018-06-23 10-AM,ETCRUR,959.15,964,945.07,955.49,39.29,37686.19
2018-06-23 09-AM,ETCRUR,943.5,959.15,938.8,959.15,42.28,39863.14
2018-06-23 08-AM,ETCRUR,947.53,957,938.92,943.5,14.35,13559.64
2018-06-23 07-AM,ETCRUR,938,947.53,934.4,947.53,6.07,5717.24
2018-06-23 06-AM,ETCRUR,951,951,934.4,938,105.59,99993.6
2018-06-23 05-AM,ETCRUR,958,963.06,951,951,93.82,89708.14
2018-06-23 04-AM,ETCRUR,958.29,965.95,957.08,958,23.39,22425.42
2018-06-23 03-AM,ETCRUR,960.2,975.45,958.29,958.29,11.42,10986.34
2018-06-23 02-AM,ETCRUR,972.04,972.04,960.2,960.2,6.58,6357.65
2018-06-23 01-AM,ETCRUR,964.77,980.21,964.56,972.04,15.61,15142.03
2018-06-23 12-AM,ETCRUR,955.25,964.77,951,964.77,6.78,6518.38
2018-06-22 11-PM,ETCRUR,958.34,962.36,950,955.25,32.26,30837.96
2018-06-22 10-PM,ETCRUR,957.41,962.59,957.41,958.34,15.87,15229.64
2018-06-22 09-PM,ETCRUR,970.6,970.6,950,957.41,180.88,174090.33
2018-06-22 08-PM,ETCRUR,994,994,970.46,970.6,41.63,40719.85
2018-06-22 07-PM,ETCRUR,987.84,997.5,981.85,994,6.61,6534.59
2018-06-22 06-PM,ETCRUR,984.55,998.82,978.04,987.84,24.35,23831.52
2018-06-22 05-PM,ETCRUR,987.49,1000,984.55,984.55,24.43,24224.3
2018-06-22 04-PM,ETCRUR,963.67,987.49,963.67,987.49,28.73,27965.69
2018-06-22 03-PM,ETCRUR,981,982.19,962,963.67,118.08,114848.88
2018-06-22 02-PM,ETCRUR,970.46,983.41,970.46,981,25.68,24985.5
2018-06-22 01-PM,ETCRUR,1003.55,1003.55,970.46,970.46,53.85,53282.12
2018-06-22 12-PM,ETCRUR,1016.73,1020.98,1003.55,1003.55,31.44,31696.17
2018-06-22 11-AM,ETCRUR,1024.66,1025,1011.34,1016.73,47.08,47946.78
2018-06-22 10-AM,ETCRUR,1012.03,1025,1010.72,1024.66,76.32,77908.65
2018-06-22 09-AM,ETCRUR,1017.83,1023,1000,1012.03,124.62,125599.73
2018-06-22 08-AM,ETCRUR,1002.1,1019.93,993.01,1017.83,178.01,179236.98
2018-06-22 07-AM,ETCRUR,1056,1056,1002.1,1002.1,122.78,125301.33
2018-06-22 06-AM,ETCRUR,1058,1058,1050,1056,39.84,41940.3
2018-06-22 05-AM,ETCRUR,1058.81,1063,1054.18,1058,27.1,28613.9
2018-06-22 04-AM,ETCRUR,1063.06,1079.13,1050,1058.81,75.6,79898.7
2018-06-22 03-AM,ETCRUR,1065.22,1065.22,1050,1063.06,24.71,26048.46
2018-06-22 02-AM,ETCRUR,1068.75,1071.14,1041.51,1065.22,35.86,38129.89
2018-06-22 01-AM,ETCRUR,1081.57,1081.57,1068.75,1068.75,1.36,1460.97
2018-06-22 12-AM,ETCRUR,1083,1083,1081.56,1081.57,18.73,20262.25
2018-06-21 11-PM,ETCRUR,1081.57,1092,1081.57,1083,2.44,2650.94
2018-06-21 10-PM,ETCRUR,1092,1092,1067.85,1081.57,23.17,25157.39
2018-06-21 09-PM,ETCRUR,1085,1093.57,1082.95,1092,70.09,76186.38
2018-06-21 08-PM,ETCRUR,1067,1090,1067,1085,45.14,48849.95
2018-06-21 07-PM,ETCRUR,1053,1074.02,1052.17,1067,87.05,92122.46
2018-06-21 06-PM,ETCRUR,1056,1063,1040.99,1053,77.44,81426.48
2018-06-21 05-PM,ETCRUR,1040,1057.86,1031.85,1056,122.83,129167.52
2018-06-21 04-PM,ETCRUR,1041.03,1048.72,1027.52,1040,111.52,115787.74
2018-06-21 03-PM,ETCRUR,1037.45,1048.72,1037.45,1041.03,63.79,66533.43
2018-06-21 02-PM,ETCRUR,1037.72,1038.82,1027.43,1037.45,37.65,38898.32
2018-06-21 01-PM,ETCRUR,1041.68,1041.68,1027.34,1037.72,12.65,13057.02
2018-06-21 12-PM,ETCRUR,1037.29,1045.8,1027.1,1041.68,16.5,17055.96
2018-06-21 11-AM,ETCRUR,1026.33,1050,1026.33,1037.29,68.83,71777.14
2018-06-21 10-AM,ETCRUR,1025,1036,1025,1026.33,22.08,22689.76
2018-06-21 09-AM,ETCRUR,1032.77,1035.4,1013.24,1025,40.62,41756.78
2018-06-21 08-AM,ETCRUR,1042,1044.08,1013,1032.77,22.95,23727.28
2018-06-21 07-AM,ETCRUR,1046.41,1060.24,1000,1042,171.14,177441.09
2018-06-21 06-AM,ETCRUR,1031.62,1049,1030,1046.41,44.68,46524.64
2018-06-21 05-AM,ETCRUR,1042,1048.33,1031.17,1031.62,27.91,28942.27
2018-06-21 04-AM,ETCRUR,1038.07,1049,1035,1042,20.7,21559.22
2018-06-21 03-AM,ETCRUR,1042.72,1050,1031.16,1038.07,50.38,52374.79
2018-06-21 02-AM,ETCRUR,1023,1060,1023,1042.72,30.79,31611.31
2018-06-21 01-AM,ETCRUR,1053.93,1062.13,1021,1023,56.71,58195.05
2018-06-21 12-AM,ETCRUR,1039.25,1058.4,1023,1053.93,26.54,27609.11
2018-06-20 11-PM,ETCRUR,998.76,1039.25,998.72,1039.25,137.74,140091.4
2018-06-20 10-PM,ETCRUR,1010,1010,997.55,998.76,30.33,30328.57
2018-06-20 09-PM,ETCRUR,994.61,1010,990,1010,133.87,134328.63
2018-06-20 08-PM,ETCRUR,1007.51,1009.45,990,994.61,33.06,33047.48
2018-06-20 07-PM,ETCRUR,1007.7,1007.7,994,1007.51,25.06,25040.94
2018-06-20 06-PM,ETCRUR,1003,1011,990,1007.7,123.26,123565.47
2018-06-20 05-PM,ETCRUR,1021,1021,1000.14,1003,222.69,225653.39
2018-06-20 04-PM,ETCRUR,985,1022.14,975.92,1021,522.37,523519.0
2018-06-20 03-PM,ETCRUR,980,990,945,985,209.26,203462.05
2018-06-20 02-PM,ETCRUR,956.48,989.04,956.48,980,127.13,124181.72
2018-06-20 01-PM,ETCRUR,944.36,962,944.36,956.48,86.48,82592.02
2018-06-20 12-PM,ETCRUR,953,954.28,944.36,944.36,38.8,36719.59
2018-06-20 11-AM,ETCRUR,950.71,953,936,953,17.55,16610.05
2018-06-20 10-AM,ETCRUR,942,950.71,932.26,950.71,26.79,25241.92
2018-06-20 09-AM,ETCRUR,941.99,942.97,929.42,942,40.27,37604.8
2018-06-20 08-AM,ETCRUR,949.45,949.45,933.62,941.99,76.42,72119.48
2018-06-20 07-AM,ETCRUR,935,950,935,949.45,30.47,28799.1
2018-06-20 06-AM,ETCRUR,930,943,930,935,59.19,55288.48
2018-06-20 05-AM,ETCRUR,940.11,943,930,930,51.63,48302.66
2018-06-20 04-AM,ETCRUR,943.59,951.5,940,940.11,22.48,21205.8
2018-06-20 03-AM,ETCRUR,951,952.93,943,943.59,11.05,10445.53
2018-06-20 02-AM,ETCRUR,943.1,953.07,943.1,951,0.7103,673.97
2018-06-20 01-AM,ETCRUR,953,962.45,943.1,943.1,20.66,19588.77
2018-06-20 12-AM,ETCRUR,965.44,974,953,953,17.58,16832.49
2018-06-19 11-PM,ETCRUR,960,969.78,948.68,965.44,1.33,1279.78
2018-06-19 10-PM,ETCRUR,945.28,960.92,943.27,960,11.9,11313.44
2018-06-19 09-PM,ETCRUR,951.43,952.62,943.1,945.28,11.84,11217.89
2018-06-19 08-PM,ETCRUR,941,970,941,951.43,19.62,18777.74
2018-06-19 07-PM,ETCRUR,942,951.78,940,941,56.12,52859.66
2018-06-19 06-PM,ETCRUR,946.92,946.92,940,942,31.25,29394.2
2018-06-19 05-PM,ETCRUR,942.37,951.81,942.37,946.92,57.8,54718.96
2018-06-19 04-PM,ETCRUR,960,968.89,942.37,942.37,138.0,132551.82
2018-06-19 03-PM,ETCRUR,954.44,970,954.44,960,55.38,53261.14
2018-06-19 02-PM,ETCRUR,971.24,971.24,945.52,954.44,62.13,59207.02
2018-06-19 01-PM,ETCRUR,980,989,971.24,971.24,89.93,88361.68
2018-06-19 12-PM,ETCRUR,983,985.9,972.11,980,44.21,43253.81
2018-06-19 11-AM,ETCRUR,960,986.27,960,983,92.39,89728.14
2018-06-19 10-AM,ETCRUR,950.78,970,950.78,960,193.43,186647.65
2018-06-19 09-AM,ETCRUR,953.45,965,934,950.78,88.58,84729.61
2018-06-19 08-AM,ETCRUR,942.45,965,933.79,953.45,123.82,118159.27
2018-06-19 07-AM,ETCRUR,920.42,942.52,917.66,942.45,28.57,26664.3
2018-06-19 06-AM,ETCRUR,925,930.92,920.27,920.42,292.86,272040.15
2018-06-19 05-AM,ETCRUR,926,930.88,924.84,925,105.22,97773.76
2018-06-19 04-AM,ETCRUR,931.19,931.74,926,926,18.57,17211.32
2018-06-19 03-AM,ETCRUR,925.37,931.19,925.37,931.19,6.01,5596.92
2018-06-19 02-AM,ETCRUR,923.37,934.23,923.37,925.37,5.2,4813.85
2018-06-19 01-AM,ETCRUR,920.46,929,920.46,923.37,5.24,4838.69
2018-06-19 12-AM,ETCRUR,924.22,936.17,917.81,920.46,48.78,45218.1
2018-06-18 11-PM,ETCRUR,924.48,931.82,918.01,924.22,3.19,2939.98
