Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-06-24 11-AM,ETHEUR,270.94,270.94,270.94,270.94,0.0,0.0
2019-06-24 10-AM,ETHEUR,270.94,270.94,270.94,270.94,0.0,0.0
2019-06-24 09-AM,ETHEUR,270.94,270.94,270.94,270.94,0.0,0.0
2019-06-24 08-AM,ETHEUR,268.98,270.94,268.98,270.94,0.03822,10.35
2019-06-24 07-AM,ETHEUR,265.14,269.54,265.14,268.98,0.07627,20.54
2019-06-24 06-AM,ETHEUR,263.1,265.14,263.1,265.14,0.03866,10.25
2019-06-24 05-AM,ETHEUR,263.1,263.1,263.1,263.1,0.0,0.0
2019-06-24 04-AM,ETHEUR,263.1,263.1,263.1,263.1,0.0,0.0
2019-06-24 03-AM,ETHEUR,263.1,263.1,263.1,263.1,0.0,0.0
2019-06-24 02-AM,ETHEUR,263.1,263.1,263.1,263.1,0.0,0.0
2019-06-24 01-AM,ETHEUR,263.1,263.1,263.1,263.1,0.0,0.0
2019-06-24 12-AM,ETHEUR,270.19,270.19,263.1,263.1,0.9097,239.82
2019-06-23 11-PM,ETHEUR,273.66,273.66,270.19,270.19,0.2838,76.68
2019-06-23 10-PM,ETHEUR,273.66,273.66,273.66,273.66,0.0,0.0
2019-06-23 09-PM,ETHEUR,273.66,273.66,273.66,273.66,0.0,0.0
2019-06-23 08-PM,ETHEUR,273.66,273.66,273.66,273.66,0.0,0.0
2019-06-23 07-PM,ETHEUR,267.31,273.66,267.31,273.66,0.04555,12.47
2019-06-23 06-PM,ETHEUR,267.31,267.31,267.31,267.31,0.0,0.0
2019-06-23 05-PM,ETHEUR,273.66,273.66,267.31,267.31,1.0,267.31
2019-06-23 04-PM,ETHEUR,273.53,273.71,273.53,273.66,0.341,93.33
2019-06-23 03-PM,ETHEUR,273.53,273.53,273.53,273.53,0.0,0.0
2019-06-23 02-PM,ETHEUR,273.53,273.53,273.53,273.53,0.0,0.0
2019-06-23 01-PM,ETHEUR,273.44,273.53,273.44,273.53,0.8683,237.5
2019-06-23 12-PM,ETHEUR,325,325,273.16,273.44,1.84,502.75
2019-06-23 11-AM,ETHEUR,277.87,325,277.47,325,18.17,5184.59
2019-06-23 10-AM,ETHEUR,279.9,279.9,277.85,277.87,1.799,500.01
2019-06-23 09-AM,ETHEUR,279.9,279.9,279.9,279.9,0.0,0.0
2019-06-23 08-AM,ETHEUR,275.2,279.9,265.33,279.9,1.156,319.79
2019-06-23 07-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-23 06-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-23 05-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-23 04-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-23 03-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-23 02-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-23 01-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
