Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ILS
2017-02-11,BTCILS,3790,3849.99,3750.01,3800,3.59,13659.83
2017-02-10,BTCILS,3740,3799,3625,3799,6.95,25994.49
2017-02-09,BTCILS,3959,4180,3502.03,3650.01,27.53,105577.75
2017-02-08,BTCILS,3970,4020,3810,3959,15.55,61257.63
2017-02-07,BTCILS,3884.99,3979.99,3820.03,3979.99,14.02,54764.75
2017-02-06,BTCILS,3898.5,3898.87,3780.07,3884.99,1.57,5984.41
2017-02-05,BTCILS,3879.99,3900,3761,3765.01,11.56,44537.01
2017-02-04,BTCILS,3800,3880,3799,3850,10.06,38870.48
2017-02-03,BTCILS,3789.99,3830,3700.01,3800,6.78,25628.04
2017-02-02,BTCILS,3700,3800,3650,3789.99,30.85,114195.09
2017-02-01,BTCILS,3675,3700,3620,3700,5.94,21799.54
2017-01-31,BTCILS,3539.99,3700,3530,3571,14.72,52912.04
2017-01-30,BTCILS,3450,3537.99,3436,3450,7.09,24542.24
2017-01-29,BTCILS,3489,3489,3335,3479,2.2,7377.18
2017-01-28,BTCILS,3500,3500,3500,3500,0.06204,217.13
2017-01-27,BTCILS,3440,3458,3440,3458,1.34,4633.74
2017-01-26,BTCILS,3400,3455,3265,3455,2.43,8200.07
2017-01-25,BTCILS,3534.99,3534.99,3228,3232,13.89,46700.26
2017-01-24,BTCILS,3568,3568,3406,3534.99,4.87,16915.92
2017-01-23,BTCILS,3451.01,3578.99,3415,3568,1.67,5806.66
2017-01-22,BTCILS,3590,3649,3410,3578.99,8.59,30373.85
2017-01-21,BTCILS,3600,3649.99,3551.02,3551.02,2.76,9913.05
2017-01-20,BTCILS,3578,3600,3501,3600,4.56,16403.36
2017-01-19,BTCILS,3440.01,3578,3440.01,3578,2.25,8010.93
2017-01-18,BTCILS,3588.99,3588.99,3400.01,3400.01,2.66,9408.92
2017-01-17,BTCILS,3301,3599,3301,3598.99,12.55,43212.21
2017-01-16,BTCILS,3201.01,3393,3150,3389.99,16.36,53787.78
2017-01-15,BTCILS,3201.02,3337.99,3201.01,3337.99,0.7022,2268.59
2017-01-14,BTCILS,3210.1,3337.99,3210.1,3252.01,5.39,17775.35
2017-01-13,BTCILS,3282,3349,3112,3299,10.69,34590.26
2017-01-12,BTCILS,3071,3280,3000,3280,8.13,25216.76
2017-01-11,BTCILS,3740,3746,3002,3030.01,56.22,185860.42
2017-01-10,BTCILS,3749,3799,3655,3740,8.05,29808.08
2017-01-09,BTCILS,3900,3900,3601,3749,17.02,62820.18
2017-01-08,BTCILS,3601,3919.03,3561.03,3900,7.84,29042.58
2017-01-07,BTCILS,3599.99,3997.9,3300,3970,20.35,73585.41
2017-01-06,BTCILS,3798.03,4100,3450.01,3520,39.81,150201.98
2017-01-05,BTCILS,4350,4489.98,3516.3,3798.03,46.34,182457.96
2017-01-04,BTCILS,4038,4350,4000,4350,52.48,217185.53
2017-01-03,BTCILS,4000,4170,3861,4038,18.88,74331.72
2017-01-02,BTCILS,3840,4098,3751.01,4000,35.1,137548.77
2017-01-01,BTCILS,3749.99,3845,3651.01,3845,11.5,43365.29
2016-12-31,BTCILS,3749.99,3750,3651.01,3749.99,2.47,9165.25
2016-12-30,BTCILS,3739.99,3750,3555.01,3749.99,19.08,69504.02
2016-12-29,BTCILS,3750,3750,3611,3739,4.81,17743.47
2016-12-28,BTCILS,3550,3750,3550,3750,20.94,77379.54
2016-12-27,BTCILS,3499.97,3690,3351.01,3550,17.37,61946.59
2016-12-26,BTCILS,3469,3499.97,3351,3499.97,21.36,73359.12
2016-12-25,BTCILS,3374.99,3484.99,3200,3350,26.4,88279.2
2016-12-24,BTCILS,3578.99,3578.99,3310,3370,5.56,18716.1
2016-12-23,BTCILS,3241.01,3600,3151,3578.99,56.15,192362.63
2016-12-22,BTCILS,3250,3400,3240,3340,19.94,66269.48
2016-12-21,BTCILS,3199.99,3250,3122,3250,11.16,35627.36
2016-12-20,BTCILS,3101,3300,3100,3101,9.49,29935.42
2016-12-19,BTCILS,3040,3300,2954,3101,29.34,90598.47
2016-12-18,BTCILS,3074,3074,3020.01,3049,1.44,4375.64
2016-12-17,BTCILS,3020,3075,3000.02,3075,12.67,38637.76
2016-12-16,BTCILS,2994,3025,2994,3020,17.94,53756.02
2016-12-15,BTCILS,2995.99,2995.99,2994,2994,0.4787,1433.5
2016-12-14,BTCILS,2980,2996,2911,2995.99,10.48,31215.0
2016-12-13,BTCILS,2966,2990,2966,2990,10.66,31789.03
2016-12-12,BTCILS,2948.97,2960,2940,2960,6.22,18369.74
2016-12-11,BTCILS,2900,2900,2900,2900,1.0,2900.0
2016-12-10,BTCILS,2940,2965.99,2901.01,2901.01,7.3,21497.76
2016-12-09,BTCILS,2933.33,2935,2890.01,2890.01,6.23,18107.22
2016-12-08,BTCILS,2919,2949,2910,2920,9.44,27626.99
2016-12-07,BTCILS,2899,2919,2861,2919,41.82,121210.64
2016-12-06,BTCILS,2880,2919.99,2850.05,2850.05,9.56,27477.59
2016-12-05,BTCILS,2949.99,2949.99,2880,2880,10.81,31369.49
2016-12-04,BTCILS,2950,2950,2901,2950,1.69,4964.76
2016-12-03,BTCILS,2949.99,2970,2949.99,2959,2.93,8647.59
2016-12-02,BTCILS,2923,2974,2845,2974,39.99,117028.34
2016-12-01,BTCILS,2880,2923.99,2880,2923.99,14.93,43045.24
2016-11-30,BTCILS,2887.99,2930,2816,2930,8.92,25862.48
2016-11-29,BTCILS,2820.03,2888,2820.03,2887.99,4.58,13153.53
2016-11-28,BTCILS,2888,2888,2816,2820.03,4.67,13190.97
2016-11-27,BTCILS,2870,2889,2821,2888,3.37,9645.25
2016-11-26,BTCILS,2899,2899,2888.99,2888.99,0.4548,1314.42
2016-11-25,BTCILS,2880,2899,2850,2899,5.42,15491.56
2016-11-24,BTCILS,2900,2929,2900,2929,2.9,8460.0
2016-11-23,BTCILS,2929,2930,2872,2899.99,19.01,55128.12
2016-11-22,BTCILS,2870.01,2948.99,2861,2929,4.81,13908.3
2016-11-21,BTCILS,2909.99,2972.97,2890,2891,11.35,33222.16
2016-11-20,BTCILS,2915.01,2919,2783,2919,12.32,35207.52
2016-11-19,BTCILS,2935.01,2974,2902.04,2974,3.85,11349.85
2016-11-18,BTCILS,2950,2950,2901,2949,3.98,11615.08
2016-11-17,BTCILS,2899.9,2990,2899.9,2950,14.03,41054.41
2016-11-16,BTCILS,2791.04,2858,2791.04,2855,29.33,83706.25
2016-11-15,BTCILS,2800,2900,2762,2800,18.85,53218.65
2016-11-14,BTCILS,2755.01,2850,2725.03,2760,10.61,29636.77
2016-11-13,BTCILS,2720.03,2900,2715.01,2849,21.75,61811.95
2016-11-12,BTCILS,2819.99,2819.99,2710,2720.03,1.83,4988.47
2016-11-11,BTCILS,2819,2820,2819,2820,7.19,20262.11
2016-11-10,BTCILS,2800.01,2820,2770.01,2780.01,5.19,14556.12
2016-11-09,BTCILS,2839,2934,2800,2800,20.4,58927.02
2016-11-08,BTCILS,2780,2849,2778.99,2800,12.98,36546.54
2016-11-07,BTCILS,2730,2783,2730,2734,5.53,15335.32
2016-11-06,BTCILS,2760,2849,2725,2784,9.37,25932.08
2016-11-05,BTCILS,2700,2760,2670,2760,12.68,34315.45
2016-11-04,BTCILS,2700,2800,2690,2690,11.28,30981.51
2016-11-03,BTCILS,2845,2910,2670,2670,38.8,108195.47
2016-11-02,BTCILS,2788,2875,2788,2816,15.62,44328.22
2016-11-01,BTCILS,2750,2834,2750,2834,21.99,60956.08
2016-10-31,BTCILS,2754.99,2755,2631.01,2710,13.36,36100.94
2016-10-30,BTCILS,2760,2827,2700.01,2754.99,19.76,54934.01
2016-10-29,BTCILS,2705,2835,2705,2760,4.24,11682.19
2016-10-28,BTCILS,2654,2812.73,2650.01,2700,10.97,29922.62
2016-10-27,BTCILS,2619.99,2695,2619.99,2631,5.91,15722.16
2016-10-26,BTCILS,2550,2699,2550,2580.01,18.49,47997.68
2016-10-25,BTCILS,2543,2599.99,2541,2550,7.67,19710.16
2016-10-24,BTCILS,2545,2569,2540,2543,6.05,15419.67
2016-10-23,BTCILS,2539.99,2570,2539.99,2569,12.91,32935.64
2016-10-22,BTCILS,2430.1,2520,2430.1,2500.01,14.7,36621.05
2016-10-21,BTCILS,2430.3,2476.99,2420,2430.1,5.23,12744.17
2016-10-20,BTCILS,2418,2500.01,2418,2430.3,11.55,28347.0
2016-10-19,BTCILS,2416.01,2488.99,2385.05,2418,13.8,33295.59
2016-10-18,BTCILS,2450,2479,2416.01,2478.99,19.85,49035.82
2016-10-17,BTCILS,2435,2460,2401,2450,1.55,3747.57
2016-10-16,BTCILS,2440,2440,2400,2435,16.35,39610.79
2016-10-15,BTCILS,2478.99,2479,2408.1,2408.1,3.61,8836.19
2016-10-14,BTCILS,2488.99,2489,2479.99,2479.99,1.68,4181.67
2016-10-13,BTCILS,2448.96,2499.9,2407.1,2499.9,3.65,8902.39
2016-10-12,BTCILS,2444.88,2449,2444.88,2448.99,4.76,11637.08
2016-10-11,BTCILS,2355,2444.88,2355,2444.88,8.98,21629.34
2016-10-10,BTCILS,2359.98,2359.99,2308,2359.99,2.79,6525.98
2016-10-09,BTCILS,2334.99,2360,2334.99,2359.99,5.76,13490.58
2016-10-08,BTCILS,2330,2334.99,2330,2334.99,3.02,7039.47
2016-10-07,BTCILS,2322,2329.03,2320,2320,13.93,32331.97
2016-10-06,BTCILS,2299,2332,2250,2323,25.96,59562.92
2016-10-05,BTCILS,2339,2339,2278.71,2299,5.58,12811.98
2016-10-04,BTCILS,2330,2330,2302,2302,7.35,16922.46
2016-10-03,BTCILS,2304.01,2304.01,2304.01,2304.01,0.05,115.2
2016-10-02,BTCILS,2304.01,2356.99,2304.01,2304.01,0.5478,1268.6
2016-10-01,BTCILS,2340,2359,2340,2359,3.53,8308.0
2016-09-30,BTCILS,2339.99,2339.99,2332.99,2339.99,1.45,3382.36
2016-09-29,BTCILS,2303,2303,2302,2302,1.09,2499.17
2016-09-28,BTCILS,2329.99,2360,2302,2302,5.29,12396.15
2016-09-27,BTCILS,2330,2368,2303,2303,2.13,5010.06
2016-09-26,BTCILS,2281.01,2333,2281.01,2301.01,2.93,6816.29
2016-09-25,BTCILS,2290.01,2320,2281.01,2281.01,1.95,4486.7
2016-09-24,BTCILS,2330,2330,2290,2290,0.83,1902.91
2016-09-23,BTCILS,2291,2310,2291,2291.01,0.5306,1216.13
2016-09-22,BTCILS,2330,2357,2291,2292,2.24,5138.48
2016-09-21,BTCILS,2320,2390,2280,2330,9.68,22452.62
2016-09-20,BTCILS,2399.99,2414,2333.01,2360,4.78,11282.83
2016-09-19,BTCILS,2399.99,2430,2313.13,2365,12.27,29303.71
2016-09-18,BTCILS,2359,2359,2352.01,2352.01,0.1493,351.72
2016-09-17,BTCILS,2351.01,2439,2351.01,2439,5.28,12821.32
2016-09-16,BTCILS,2351,2421.99,2316,2421.99,10.87,25902.25
2016-09-15,BTCILS,2361,2361,2351,2351,1.07,2526.66
2016-09-14,BTCILS,2409.99,2410,2351,2404.99,2.84,6785.61
2016-09-13,BTCILS,2402.99,2440,2350,2409.99,15.22,36752.22
2016-09-12,BTCILS,2379.99,2439.03,2301.45,2301.45,23.45,55565.34
2016-09-11,BTCILS,2390,2437,2351,2351,9.48,22791.08
2016-09-10,BTCILS,2370,2429.99,2360.64,2360.64,5.72,13564.64
2016-09-09,BTCILS,2374,2440,2370,2370,6.91,16767.36
2016-09-08,BTCILS,2425,2444.9,2374,2400,17.85,42974.08
2016-09-07,BTCILS,2360,2425,2360,2380,8.71,21047.56
2016-09-06,BTCILS,2450,2450,2306,2399,9.25,21704.81
2016-09-05,BTCILS,2395,2450,2395,2450,12.9,31394.68
2016-09-04,BTCILS,2260.01,2401.57,2260,2398,9.52,22307.4
2016-09-03,BTCILS,2234,2320,2173,2320,22.53,50938.15
2016-09-02,BTCILS,2197.96,2228.17,2197.96,2198,1.87,4151.91
2016-09-01,BTCILS,2243.99,2249.99,2170.01,2197.96,11.95,26277.05
2016-08-31,BTCILS,2161.01,2249.03,2161,2243.99,12.45,27726.7
2016-08-30,BTCILS,2199,2248,2198.99,2248,21.5,47621.4
2016-08-29,BTCILS,2185,2231.99,2002,2200,31.19,65971.48
2016-08-28,BTCILS,2194,2210,2100,2185,14.23,30743.83
2016-08-27,BTCILS,2245.99,2248.98,2193,2194,2.41,5412.84
2016-08-26,BTCILS,2243.99,2249.99,2203.01,2205.01,9.66,21655.43
2016-08-25,BTCILS,2227.99,2278.03,2188.03,2190.01,8.11,17995.02
2016-08-24,BTCILS,2249.99,2300,2235,2290.99,15.37,34811.71
2016-08-23,BTCILS,2270,2299.03,2240,2250,5.62,12892.12
2016-08-22,BTCILS,2233,2275,2202.01,2275,8.57,19199.46
2016-08-21,BTCILS,2210,2243,2210,2243,0.121,270.6
2016-08-20,BTCILS,2210,2210,2210,2210,0.00905,20.0
2016-08-19,BTCILS,2252.99,2252.99,2201,2247.99,2.49,5536.06
2016-08-18,BTCILS,2202.01,2254,2202,2254,1.16,2552.3
2016-08-17,BTCILS,2270,2274,2221,2259.99,5.97,13360.89
2016-08-16,BTCILS,2283.99,2284,2200,2270,4.69,10538.51
2016-08-15,BTCILS,2222.01,2284.99,2200,2284.99,2.42,5352.29
2016-08-14,BTCILS,2376.06,2398.99,2222.01,2304.99,12.23,28489.14
2016-08-13,BTCILS,2419.99,2473.99,2401.01,2449.99,0.9857,2386.01
2016-08-12,BTCILS,2482.99,2482.99,2482.99,2482.99,0.1007,250.0
2016-08-11,BTCILS,2499.98,2499.98,2401.02,2401.02,1.64,3944.14
2016-08-10,BTCILS,2495,2499.99,2350.01,2499.99,13.12,31948.04
2016-08-09,BTCILS,2494,2496.89,2401,2425,15.52,37979.06
2016-08-08,BTCILS,2400,2494,2380,2494,14.46,34929.79
2016-08-07,BTCILS,2350.01,2426,2350.01,2400,4.87,11635.91
2016-08-06,BTCILS,2418.99,2428,2400,2400,3.05,7392.03
2016-08-05,BTCILS,2338,2480,2302,2428,5.0,11893.49
2016-08-04,BTCILS,2265,2539,2265,2340,9.9,23978.51
2016-08-03,BTCILS,2000,2398.99,1931.96,2265,20.01,45224.35
2016-08-02,BTCILS,2388,2439,2000,2000,48.56,108031.32
2016-08-01,BTCILS,2400,2400,2301,2388,3.49,8216.37
2016-07-31,BTCILS,2501,2501,2400.1,2400.1,29.55,72265.71
2016-07-30,BTCILS,2547,2548,2501,2525,1.97,4995.14
2016-07-29,BTCILS,2549.99,2550,2493.34,2493.34,2.92,7348.37
2016-07-28,BTCILS,2547,2550,2545,2550,7.85,19998.75
2016-07-27,BTCILS,2589,2589,2484,2548.99,2.44,6150.31
2016-07-26,BTCILS,2599,2599,2484,2594,14.22,36256.22
2016-07-25,BTCILS,2553.9,2629,2553.9,2600,6.78,17502.1
2016-07-24,BTCILS,2553.9,2553.9,2451,2553.9,7.46,18773.62
2016-07-23,BTCILS,2553.9,2553.9,2453,2553.9,43.97,112083.28
2016-07-22,BTCILS,2625.05,2692,2540.03,2540.03,23.9,61480.8
2016-07-21,BTCILS,2639,2717,2631,2643,10.44,27896.23
2016-07-20,BTCILS,2651,2655,2639,2639,7.91,20926.15
2016-07-19,BTCILS,2641,2700,2640.01,2646.01,15.62,41730.93
2016-07-18,BTCILS,2738.99,2780,2652,2748.99,9.95,27058.59
2016-07-17,BTCILS,2577.01,2750,2577.01,2631.01,29.23,77182.93
2016-07-16,BTCILS,2636,2638.8,2576.02,2576.02,12.06,31521.11
2016-07-15,BTCILS,2605,2639,2586.01,2636.99,0.6669,1753.76
2016-07-14,BTCILS,2611,2640.4,2554,2591,7.57,19695.12
2016-07-13,BTCILS,2645,2680,2611,2659.99,12.18,32189.21
2016-07-12,BTCILS,2561,2650,2561,2645,15.06,39349.85
2016-07-11,BTCILS,2599.99,2627,2500,2616.93,23.49,60297.89
2016-07-10,BTCILS,2647.99,2650,2550,2599.99,11.4,29885.27
2016-07-09,BTCILS,2619.99,2647.99,2550,2647.99,16.49,42773.09
2016-07-08,BTCILS,2506.02,2620,2506.02,2619,1.14,2948.66
2016-07-07,BTCILS,2623,2680,2450,2450,50.19,130509.35
2016-07-06,BTCILS,2649,2697,2615,2679.9,12.06,32212.07
2016-07-05,BTCILS,2678.99,2678.99,2565,2649,12.0,31429.1
2016-07-04,BTCILS,2604,2699,2562,2680,23.95,62951.34
2016-07-03,BTCILS,2740,2749,2580,2661.41,22.83,60580.42
2016-07-02,BTCILS,2615.01,2749,2615.01,2749,32.84,88652.16
2016-07-01,BTCILS,2541.04,2697,2541.03,2649,7.05,18763.62
2016-06-30,BTCILS,2520,2600,2520,2595.01,23.06,58982.08
2016-06-29,BTCILS,2572.1,2657.9,2510,2520,18.27,47259.03
2016-06-28,BTCILS,2655,2700,2561,2572.1,37.97,100114.1
2016-06-27,BTCILS,2579,2697,2550,2658,11.65,30500.49
2016-06-26,BTCILS,2566,2699,2450,2486,17.07,44134.28
2016-06-25,BTCILS,2667.01,2668.02,2504,2668.02,20.2,52785.94
2016-06-24,BTCILS,2440,2670,2440,2669.99,40.78,105525.6
2016-06-23,BTCILS,2345,2480,2150,2389,19.61,44755.7
2016-06-22,BTCILS,2524.99,2638.99,2345,2345,32.25,81546.41
2016-06-21,BTCILS,2800,2800,2350,2395.01,40.6,104215.58
2016-06-20,BTCILS,2950,2950,2800,2800,22.23,64021.08
2016-06-19,BTCILS,2938.99,2950,2815,2950,25.22,72909.38
2016-06-18,BTCILS,2860,2949,2801,2939,15.08,43358.28
2016-06-17,BTCILS,2957,2998,2738,2829,39.34,113085.1
2016-06-16,BTCILS,2699,3099,2699,2961,52.98,153312.09
2016-06-15,BTCILS,2674.99,2748,2560,2610,15.3,41201.9
2016-06-14,BTCILS,2600,2700,2471,2679.99,35.28,91926.85
2016-06-13,BTCILS,2500,2600,2310,2600,56.3,140353.66
2016-06-12,BTCILS,2235,2500,2220,2500,31.87,75117.02
2016-06-11,BTCILS,2160.01,2235,2160.01,2235,3.23,7123.64
2016-06-10,BTCILS,2170,2170,2170,2170,14.92,32374.51
2016-06-09,BTCILS,2222.99,2222.99,2115,2170,4.37,9411.52
2016-06-08,BTCILS,2198.99,2235,2147,2222.99,13.92,30481.43
2016-06-07,BTCILS,2233.99,2233.99,2125,2132,21.88,47478.85
2016-06-06,BTCILS,2218.99,2234.5,2175.03,2234.5,7.32,16300.3
2016-06-05,BTCILS,2208,2235,2130,2198.99,25.77,56289.67
2016-06-04,BTCILS,2214.99,2214.99,2160,2208,2.42,5300.6
2016-06-03,BTCILS,2086,2223.99,2086,2214.99,22.1,47795.05
2016-06-02,BTCILS,2098.87,2098.87,2050.01,2087,12.72,26357.41
2016-06-01,BTCILS,2022,2150.1,2022,2079.98,41.99,88020.99
2016-05-31,BTCILS,2043,2050,1980.01,1990.11,30.17,60995.42
2016-05-30,BTCILS,2009.99,2081,2000,2000,47.22,96339.71
2016-05-29,BTCILS,2019.99,2090,1961,2009.99,30.74,62223.02
2016-05-28,BTCILS,1808.5,2015,1808.5,2015,89.52,169729.45
2016-05-27,BTCILS,1732,1819.99,1707.5,1803,51.35,89996.99
2016-05-26,BTCILS,1730,1741.5,1697,1733,24.92,42699.68
2016-05-25,BTCILS,1719,1746,1700,1738,13.86,23895.2
2016-05-24,BTCILS,1713,1724,1696,1722,10.2,17473.18
2016-05-23,BTCILS,1712,1719,1700,1713,9.82,16801.69
2016-05-22,BTCILS,1723,1724,1690,1690,4.9,8385.47
2016-05-21,BTCILS,1720,1724,1695,1723,11.79,20270.58
2016-05-20,BTCILS,1747,1748,1695,1720,10.78,18449.54
2016-05-19,BTCILS,1733.01,1764,1711,1747,10.42,18107.12
2016-05-18,BTCILS,1752,1775,1730.01,1765,20.4,35892.7
2016-05-17,BTCILS,1790,1792.9,1751,1753,5.89,10407.32
2016-05-16,BTCILS,1760,1800,1750,1800,11.78,20993.24
2016-05-15,BTCILS,1789,1789,1745,1745,8.1,14303.68
2016-05-14,BTCILS,1750,1789,1726,1789,6.41,11200.83
2016-05-13,BTCILS,1730,1779,1722.01,1735,10.15,17772.44
2016-05-12,BTCILS,1721,1764,1720,1720,8.55,14927.5
2016-05-11,BTCILS,1748,1839.99,1740,1768,42.81,76466.32
2016-05-10,BTCILS,1744.01,1770,1675,1715,16.43,28580.3
2016-05-09,BTCILS,1739.9,1755,1705.01,1743,13.3,23030.14
2016-05-08,BTCILS,1749.99,1750,1739,1739.9,5.67,9872.76
2016-05-07,BTCILS,1733.33,1750,1705.02,1705.02,6.21,10762.16
2016-05-06,BTCILS,1692,1727,1667,1727,27.92,47246.15
2016-05-05,BTCILS,1684,1708.99,1684,1707,11.93,20297.55
2016-05-04,BTCILS,1689.99,1705,1680,1680,9.98,16926.4
2016-05-03,BTCILS,1686.99,1690,1667,1667,13.85,23218.11
2016-05-02,BTCILS,1685,1689.99,1632,1689.99,21.46,35684.95
2016-05-01,BTCILS,1692.99,1705,1655,1690,12.45,21044.38
2016-04-30,BTCILS,1696.99,1699,1650,1694.99,18.17,30505.03
2016-04-29,BTCILS,1665,1678.98,1665,1678.98,1.33,2218.95
2016-04-28,BTCILS,1688.01,1695.01,1600,1649,50.41,82403.5
2016-04-27,BTCILS,1701.01,1757,1688.01,1688.01,29.11,50002.6
2016-04-26,BTCILS,1774.99,1800,1701.01,1701.01,22.79,40300.62
2016-04-25,BTCILS,1732.99,1750,1732.99,1750,17.67,30897.53
2016-04-24,BTCILS,1685,1722,1685,1717,15.59,26610.0
2016-04-23,BTCILS,1686.43,1691,1634,1686,13.56,22365.82
2016-04-22,BTCILS,1697.99,1708,1643.01,1643.01,6.25,10565.68
2016-04-21,BTCILS,1665.99,1691,1634,1691,21.26,35472.99
2016-04-20,BTCILS,1620,1650,1620,1641,23.89,39302.71
2016-04-19,BTCILS,1605,1628,1576.01,1619.99,18.19,29214.48
2016-04-18,BTCILS,1600,1608.99,1482,1605,22.28,35138.75
2016-04-17,BTCILS,1588,1600,1550,1600,23.9,37620.03
2016-04-16,BTCILS,1625,1626,1585,1586,23.49,37458.39
2016-04-15,BTCILS,1604.2,1610,1598.01,1610,15.22,24433.22
2016-04-14,BTCILS,1599,1605,1599,1604.2,6.57,10510.19
2016-04-13,BTCILS,1607,1607,1599,1599.9,2.2,3513.75
2016-04-12,BTCILS,1613,1620,1560,1607,22.92,36511.44
2016-04-11,BTCILS,1574,1613,1574,1613,15.15,24342.5
2016-04-10,BTCILS,1613.97,1613.98,1570,1574,15.4,24474.4
2016-04-09,BTCILS,1577.03,1613.98,1563,1613.97,5.01,7978.76
2016-04-08,BTCILS,1590,1614,1590,1613.99,20.89,33543.34
2016-04-07,BTCILS,1591,1591,1558,1591,7.68,12140.38
2016-04-06,BTCILS,1614,1614,1561,1561,15.16,24010.02
2016-04-05,BTCILS,1609,1615,1608.99,1614,21.18,34162.43
2016-04-04,BTCILS,1612.99,1613.99,1581,1609,8.05,12891.01
2016-04-03,BTCILS,1585,1614,1580.01,1612.99,13.05,20810.98
2016-04-02,BTCILS,1599.89,1599.89,1580.01,1585,7.71,12221.28
2016-04-01,BTCILS,1617.99,1617.99,1580,1599.89,14.67,23206.62
2016-03-31,BTCILS,1619.99,1619.99,1591,1617.99,5.51,8874.77
2016-03-30,BTCILS,1615.99,1634,1576,1624.99,21.54,34343.06
2016-03-29,BTCILS,1645,1645,1584,1615.99,50.71,81553.19
2016-03-28,BTCILS,1650,1684.9,1600,1645,16.22,26564.42
2016-03-27,BTCILS,1634,1647,1630,1647,10.72,17575.23
2016-03-26,BTCILS,1619,1633.99,1602,1633.99,9.71,15598.89
2016-03-25,BTCILS,1611.01,1648,1611.01,1619,2.27,3707.7
2016-03-24,BTCILS,1621,1686.97,1606,1655,9.21,15074.64
2016-03-23,BTCILS,1625,1700,1616.99,1621,37.47,62694.81
