Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume RUR
2018-06-18 12-PM,ETHRUR,30762,30762,30504.23,30700,4.2,128442.32
2018-06-18 11-AM,ETHRUR,30601,30845.81,30500,30762,16.75,512155.22
2018-06-18 10-AM,ETHRUR,30888,30888,30601,30601,10.25,314494.79
2018-06-18 09-AM,ETHRUR,30900,30985,30852,30888,10.88,336364.43
2018-06-18 08-AM,ETHRUR,30585,30900,30556,30900,8.76,269040.83
2018-06-18 07-AM,ETHRUR,30680.27,30904.08,30580,30585,7.34,225245.57
2018-06-18 06-AM,ETHRUR,30830,31100,30680.27,30680.27,8.97,275915.11
2018-06-18 05-AM,ETHRUR,30900,31000,30830,30830,3.24,99891.17
2018-06-18 04-AM,ETHRUR,30830,31100,30830,30900,8.21,253432.29
2018-06-18 03-AM,ETHRUR,30830,31150,30830,30830,1.35,41702.22
2018-06-18 02-AM,ETHRUR,30830,31100,30830,30830,3.27,100957.57
2018-06-18 01-AM,ETHRUR,30830.03,31100,30830,30830,1.61,49711.56
2018-06-18 12-AM,ETHRUR,30830,31100,30830,30830.03,1.14,35199.0
2018-06-17 11-PM,ETHRUR,30830,30930,30830,30830,2.47,76231.49
2018-06-17 10-PM,ETHRUR,31170,31170,30830,30830,2.77,85742.31
2018-06-17 09-PM,ETHRUR,30864,31170,30864,31170,5.24,161949.77
2018-06-17 08-PM,ETHRUR,31000,31250,30825,30864,5.11,157886.92
2018-06-17 07-PM,ETHRUR,30892,31000,30800,31000,6.62,204365.83
2018-06-17 06-PM,ETHRUR,30900,31000,30850,30892,5.48,169349.17
2018-06-17 05-PM,ETHRUR,30975.5,31281.89,30900,30900,7.12,220494.47
2018-06-17 04-PM,ETHRUR,30994.78,31307,30966.74,30975.5,6.74,209995.06
2018-06-17 03-PM,ETHRUR,30900,31191,30900,30994.78,10.39,323318.7
2018-06-17 02-PM,ETHRUR,30900,31189,30900,30900,7.35,227589.44
2018-06-17 01-PM,ETHRUR,31100,31207,30900,30900,8.72,269980.69
2018-06-17 12-PM,ETHRUR,31207,31400,31100,31100,3.66,114208.98
2018-06-17 11-AM,ETHRUR,31250,31300,31207,31207,2.84,88692.11
2018-06-17 10-AM,ETHRUR,31356.27,31449,31240.9,31250,4.7,147116.08
2018-06-17 09-AM,ETHRUR,31426,31450,31200,31356.27,8.1,254219.71
2018-06-17 08-AM,ETHRUR,31356.27,31440,31356.27,31426,5.02,157453.33
2018-06-17 07-AM,ETHRUR,31356.27,31356.27,31200,31356.27,4.89,153269.95
2018-06-17 06-AM,ETHRUR,31237.2,31426.97,31200,31356.27,4.25,133121.7
2018-06-17 05-AM,ETHRUR,31391.66,31450,31200,31237.2,7.75,242381.81
2018-06-17 04-AM,ETHRUR,31330.16,31500,31287.53,31391.66,2.47,77735.28
2018-06-17 03-AM,ETHRUR,31205.01,31449.6,31205.01,31330.16,0.79,24777.69
2018-06-17 02-AM,ETHRUR,31367,31449.6,31200,31205.01,4.69,147012.19
2018-06-17 01-AM,ETHRUR,31250,31367,31250,31367,0.4183,13082.16
2018-06-17 12-AM,ETHRUR,31449.6,31449.6,31201.27,31250,0.4251,13277.16
2018-06-16 11-PM,ETHRUR,31449.6,31449.6,31201.27,31449.6,0.6094,19154.77
2018-06-16 10-PM,ETHRUR,31350,31449.6,31201.27,31449.6,0.7801,24522.3
2018-06-16 09-PM,ETHRUR,31150,31350,31149.8,31350,1.3,40657.67
2018-06-16 08-PM,ETHRUR,31200,31200,31149.8,31150,2.32,72284.78
2018-06-16 07-PM,ETHRUR,31200,31490,31149.8,31200,2.65,82630.7
2018-06-16 06-PM,ETHRUR,31149.78,31500,31149.78,31200,3.93,123332.19
2018-06-16 05-PM,ETHRUR,31017,31440.85,31013.24,31149.78,4.9,152531.19
2018-06-16 04-PM,ETHRUR,30907.8,31440,30647.39,31017,10.54,325639.65
2018-06-16 03-PM,ETHRUR,31132,31132,30645.44,30907.8,2.73,84468.51
2018-06-16 02-PM,ETHRUR,30643.54,31132,30643.54,31132,5.68,175433.62
2018-06-16 01-PM,ETHRUR,31163.63,31163.63,30611,30643.54,4.04,124552.56
2018-06-16 12-PM,ETHRUR,31111,31283,31020,31163.63,4.38,136322.06
2018-06-16 11-AM,ETHRUR,31055.99,31300,31010,31111,5.41,168314.98
2018-06-16 10-AM,ETHRUR,31000,31380,31000,31055.99,6.09,190037.97
2018-06-16 09-AM,ETHRUR,31052.1,31290.06,31000,31000,4.75,147601.53
2018-06-16 08-AM,ETHRUR,31290.06,31305.06,31000,31052.1,8.47,263811.92
2018-06-16 07-AM,ETHRUR,31131.5,31300,31010,31290.06,6.46,201461.22
2018-06-16 06-AM,ETHRUR,31159.78,31360.39,31011.8,31131.5,6.19,193382.35
2018-06-16 05-AM,ETHRUR,31035.9,31318.72,31035.9,31159.78,4.48,139530.99
2018-06-16 04-AM,ETHRUR,31232.76,31318.72,31035.9,31035.9,2.33,72573.98
2018-06-16 03-AM,ETHRUR,31035.9,31300.3,31035.9,31232.76,3.13,97414.45
2018-06-16 02-AM,ETHRUR,31300.3,31300.3,31035.9,31035.9,2.49,77325.84
2018-06-16 01-AM,ETHRUR,31059,31300.3,31035.9,31300.3,0.8991,27925.53
2018-06-16 12-AM,ETHRUR,31037,31110,31035.9,31059,1.55,48125.85
2018-06-15 11-PM,ETHRUR,31300.3,31300.3,31035.9,31037,0.3553,11047.18
2018-06-15 10-PM,ETHRUR,31370,31371,31034.89,31300.3,1.85,58058.83
2018-06-15 09-PM,ETHRUR,31236.89,31413.58,31034.89,31370,4.13,129624.96
2018-06-15 08-PM,ETHRUR,31072.54,31237.43,31008,31236.89,3.95,122952.26
2018-06-15 07-PM,ETHRUR,31300,31501,31008,31072.54,5.27,164692.02
2018-06-15 06-PM,ETHRUR,31281,31674.4,31240.01,31300,2.83,88714.47
2018-06-15 05-PM,ETHRUR,31681,31681,31200,31281,10.22,320904.95
2018-06-15 04-PM,ETHRUR,31302,31962.04,31302,31681,5.91,186031.95
2018-06-15 03-PM,ETHRUR,31060.08,31500,30951.8,31302,5.7,177511.31
2018-06-15 02-PM,ETHRUR,30750,31528.41,30500.34,31060.08,9.02,277240.56
2018-06-15 01-PM,ETHRUR,30750,31000,30536.57,30750,9.16,280872.38
2018-06-15 12-PM,ETHRUR,31201,31233,30717.2,30750,12.62,392561.38
2018-06-15 11-AM,ETHRUR,31619.67,32000,31200,31201,13.09,412993.92
2018-06-15 10-AM,ETHRUR,31320,31652.84,31169.49,31619.67,6.1,191283.2
2018-06-15 09-AM,ETHRUR,31540.98,31890,31000,31320,7.44,232333.85
2018-06-15 08-AM,ETHRUR,31839.65,31973.24,31540.98,31540.98,14.64,465002.89
2018-06-15 07-AM,ETHRUR,31839.62,32250,31839,31839.65,9.35,298849.74
2018-06-15 06-AM,ETHRUR,32190,32318,31710.85,31839.62,7.73,247779.23
2018-06-15 05-AM,ETHRUR,32505,32505,31800,32190,7.68,246635.02
2018-06-15 04-AM,ETHRUR,33115.32,33459,32435.13,32505,11.15,363853.01
2018-06-15 03-AM,ETHRUR,33000,33115.35,32363.56,33115.32,6.58,215989.81
2018-06-15 02-AM,ETHRUR,32841.96,33000,32841.96,33000,9.2,303130.92
2018-06-15 01-AM,ETHRUR,32721.97,32905,32613.06,32841.96,12.54,409810.84
2018-06-15 12-AM,ETHRUR,32678.28,32847.15,32678.28,32721.97,2.36,77194.58
2018-06-14 11-PM,ETHRUR,32490,32703.03,32320,32678.28,1.16,37794.11
2018-06-14 10-PM,ETHRUR,32509.72,32703,32490,32490,6.4,208082.53
2018-06-14 09-PM,ETHRUR,32320.01,32509.72,32255.49,32509.72,6.53,211640.19
2018-06-14 08-PM,ETHRUR,32000,32548.09,32000,32320.01,5.85,189034.63
2018-06-14 07-PM,ETHRUR,32183.1,32300,31971.98,32000,8.75,281251.88
2018-06-14 06-PM,ETHRUR,32020.53,32905,31751.27,32183.1,18.5,598577.71
2018-06-14 05-PM,ETHRUR,30987.72,32409.3,30987.72,32020.53,20.68,661600.29
2018-06-14 04-PM,ETHRUR,29400,31483.81,29370,30987.72,23.73,718195.13
2018-06-14 03-PM,ETHRUR,30050,30250,29380,29400,10.82,323337.34
2018-06-14 02-PM,ETHRUR,30259.5,30259.5,30021.9,30050,4.43,133439.21
2018-06-14 01-PM,ETHRUR,30619,30819,30157,30259.5,11.45,348723.63
2018-06-14 12-PM,ETHRUR,30512.69,30988,30512.69,30619,13.33,410689.7
2018-06-14 11-AM,ETHRUR,30700,30990,30320,30512.69,6.93,211701.32
2018-06-14 10-AM,ETHRUR,30675,30990,30638,30700,6.82,209566.77
2018-06-14 09-AM,ETHRUR,30244.43,30870.66,30194.17,30675,7.26,222251.76
2018-06-14 08-AM,ETHRUR,30432.25,30614.24,30244.43,30244.43,7.77,236704.42
2018-06-14 07-AM,ETHRUR,30450,31081.62,30157.8,30432.25,8.57,260691.69
2018-06-14 06-AM,ETHRUR,30714.24,31200,30156.8,30450,14.73,450521.86
2018-06-14 05-AM,ETHRUR,30730.74,30823.78,30500,30714.24,11.71,358761.63
2018-06-14 04-AM,ETHRUR,30737.58,30910.76,30300.61,30730.74,9.03,276154.9
2018-06-14 03-AM,ETHRUR,30880.58,31000,30517.02,30737.58,6.03,185901.84
2018-06-14 02-AM,ETHRUR,30072.65,30999,30000,30880.58,7.75,236235.07
2018-06-14 01-AM,ETHRUR,30182.44,30300,30024.58,30072.65,1.08,32543.9
2018-06-14 12-AM,ETHRUR,30024.58,30300,30024.58,30182.44,2.21,66802.03
2018-06-13 11-PM,ETHRUR,30250,30300,30000,30024.58,6.89,207678.02
2018-06-13 10-PM,ETHRUR,30000,30297.2,30000,30250,1.72,51797.04
2018-06-13 09-PM,ETHRUR,30101.94,30101.94,29693.92,30000,3.33,99522.25
2018-06-13 08-PM,ETHRUR,30070.2,30298,29681.16,30101.94,9.21,276262.89
2018-06-13 07-PM,ETHRUR,30298,30299,30000,30070.2,8.6,258700.72
2018-06-13 06-PM,ETHRUR,29933,30300,29856.55,30298,8.2,246783.96
2018-06-13 05-PM,ETHRUR,29800.22,30200,29445,29933,11.16,332911.16
2018-06-13 04-PM,ETHRUR,29441.12,29800.22,29001,29800.22,28.69,842774.17
2018-06-13 03-PM,ETHRUR,30407.94,30407.94,29441.12,29441.12,9.83,294437.18
2018-06-13 02-PM,ETHRUR,30105,30440,29968.14,30407.94,12.07,363003.89
2018-06-13 01-PM,ETHRUR,30230,30400,30100,30105,11.26,340623.11
2018-06-13 12-PM,ETHRUR,29967.22,30230,29801,30230,12.33,369683.51
2018-06-13 11-AM,ETHRUR,29900,30051,29801,29967.22,15.49,462486.44
2018-06-13 10-AM,ETHRUR,29876.92,30500,29800,29900,16.14,484746.48
2018-06-13 09-AM,ETHRUR,30167.04,30552,29693.68,29876.92,26.93,807980.95
2018-06-13 08-AM,ETHRUR,31270.87,31350,30075,30167.04,14.27,441231.35
2018-06-13 07-AM,ETHRUR,31301,31526.8,31063.22,31270.87,10.65,332413.67
2018-06-13 06-AM,ETHRUR,31327,31900,31204,31301,6.73,210811.01
2018-06-13 05-AM,ETHRUR,31300,31900.91,31300,31327,11.49,361500.76
2018-06-13 04-AM,ETHRUR,31898,31898,31300,31300,5.65,177872.34
2018-06-13 03-AM,ETHRUR,31909,31909,31520,31898,7.38,233583.81
2018-06-13 02-AM,ETHRUR,31800,31909,31512.2,31909,2.48,78972.05
2018-06-13 01-AM,ETHRUR,31908,31908,31800,31800,3.73,118946.42
2018-06-13 12-AM,ETHRUR,31806,31908,31500,31908,1.71,54227.23
2018-06-12 11-PM,ETHRUR,31650,31812.13,31400,31806,1.77,55859.38
2018-06-12 10-PM,ETHRUR,31640,31848,31200,31650,2.33,73457.48
2018-06-12 09-PM,ETHRUR,31600.01,31909,31200,31640,3.38,106818.45
2018-06-12 08-PM,ETHRUR,31929.99,32000.1,31400,31600.01,6.67,211508.31
2018-06-12 07-PM,ETHRUR,32352,32400,31500,31929.99,12.92,413112.83
2018-06-12 06-PM,ETHRUR,32776,32776,32352,32352,7.31,238337.97
2018-06-12 05-PM,ETHRUR,32882,32960,32701,32776,6.28,205841.58
2018-06-12 04-PM,ETHRUR,32809,33193,32806,32882,5.57,183136.15
2018-06-12 03-PM,ETHRUR,33001,33289,32710,32809,6.78,222801.85
2018-06-12 02-PM,ETHRUR,32701,33400,32701,33001,6.54,217093.16
2018-06-12 01-PM,ETHRUR,32960,33099,32700,32701,5.06,166238.92
2018-06-12 12-PM,ETHRUR,33117,33440,32960,32960,4.25,140992.2
2018-06-12 11-AM,ETHRUR,33203,33499,33117,33117,4.29,142731.92
2018-06-12 10-AM,ETHRUR,33448,33477.98,33045,33203,6.1,203205.05
2018-06-12 09-AM,ETHRUR,33408.35,33463.56,32848.73,33448,32.31,1069541.32
2018-06-12 08-AM,ETHRUR,32986.23,33463.56,32736.92,33408.35,6.68,220448.65
2018-06-12 07-AM,ETHRUR,32995.25,33443,32932.22,32986.23,5.35,177312.58
2018-06-12 06-AM,ETHRUR,33183.63,33500,32995.18,32995.25,8.51,283166.67
2018-06-12 05-AM,ETHRUR,32932.81,33183.63,32720.03,33183.63,2.42,79711.22
2018-06-12 04-AM,ETHRUR,32930.83,33180.28,32500.83,32932.81,1.37,45115.66
2018-06-12 03-AM,ETHRUR,33102.64,33275,32895.35,32930.83,4.59,151883.71
2018-06-12 02-AM,ETHRUR,33199,33200,32895.35,33102.64,0.7563,24972.5
2018-06-12 01-AM,ETHRUR,33070,33200,32517.1,33199,2.22,73023.52
2018-06-12 12-AM,ETHRUR,33197,33199.27,32763.64,33070,0.8545,28232.13
2018-06-11 11-PM,ETHRUR,32930,33198.27,32677.76,33197,1.19,39161.85
2018-06-11 10-PM,ETHRUR,32499,32930,32415.32,32930,1.52,49607.67
2018-06-11 09-PM,ETHRUR,32583.37,32705.25,32397.97,32499,3.02,98067.04
2018-06-11 08-PM,ETHRUR,32745.72,32916.72,32348,32583.37,3.37,109873.89
2018-06-11 07-PM,ETHRUR,32536.61,32949.5,32396.71,32745.72,10.48,341393.57
2018-06-11 06-PM,ETHRUR,32600,32867.54,32305.94,32536.61,7.19,233813.63
2018-06-11 05-PM,ETHRUR,32747.94,33275.91,32462.11,32600,10.27,337281.92
2018-06-11 04-PM,ETHRUR,32549,33003,32390,32747.94,8.8,286926.96
2018-06-11 03-PM,ETHRUR,33010,33010,32235.53,32549,8.56,278860.35
2018-06-11 02-PM,ETHRUR,33100,33300,33010,33010,6.39,211789.46
2018-06-11 01-PM,ETHRUR,33021,33633,33010,33100,5.9,195817.84
2018-06-11 12-PM,ETHRUR,33330,33330,33010,33021,5.18,171921.68
2018-06-11 11-AM,ETHRUR,33300,33486.97,33112.51,33330,4.84,161569.81
2018-06-11 10-AM,ETHRUR,33201,33420,33006,33300,4.89,162262.01
2018-06-11 09-AM,ETHRUR,33500,33740,33200,33201,8.24,275368.6
2018-06-11 08-AM,ETHRUR,33477.36,33583,33162.85,33500,7.63,254943.56
2018-06-11 07-AM,ETHRUR,33310,33600,33220,33477.36,5.67,189877.43
2018-06-11 06-AM,ETHRUR,33402.94,33740,33203,33310,4.57,152612.69
2018-06-11 05-AM,ETHRUR,33633.81,33948,33382.71,33402.94,4.83,162054.37
2018-06-11 04-AM,ETHRUR,33598,33961.68,33598,33633.81,3.34,112363.88
2018-06-11 03-AM,ETHRUR,33600,33600,33118.09,33598,2.34,78385.46
2018-06-11 02-AM,ETHRUR,32853.33,33639.62,32755.1,33600,3.97,132137.46
2018-06-11 01-AM,ETHRUR,32792.84,33476.97,32754.87,32853.33,2.57,84113.05
2018-06-11 12-AM,ETHRUR,33865.15,33961.68,32754.87,32792.84,2.33,77689.96
2018-06-10 11-PM,ETHRUR,33030,33865.15,33030,33865.15,14.12,474855.49
2018-06-10 10-PM,ETHRUR,33200,33346.79,32754.87,33030,3.03,100118.38
2018-06-10 09-PM,ETHRUR,33998.33,33998.33,32754.87,33200,6.74,223477.93
2018-06-10 08-PM,ETHRUR,34400,34517.27,33709.98,33998.33,13.52,464539.54
2018-06-10 07-PM,ETHRUR,33300,34400,33259.14,34400,15.9,533507.4
2018-06-10 06-PM,ETHRUR,33795,33795,33083.52,33300,10.74,359595.6
2018-06-10 05-PM,ETHRUR,35164,35164,33764.37,33795,9.09,311918.06
2018-06-10 04-PM,ETHRUR,35103,35299,34909,35164,9.5,332930.7
2018-06-10 03-PM,ETHRUR,35102,35299,35100,35103,6.19,217479.92
2018-06-10 02-PM,ETHRUR,35416.8,35416.8,35075,35102,6.26,220238.13
2018-06-10 01-PM,ETHRUR,35422,35550,35061.01,35416.8,6.22,219253.28
2018-06-10 12-PM,ETHRUR,35016.36,35423.69,35000,35422,17.21,605284.92
2018-06-10 11-AM,ETHRUR,35265,35423.69,35000,35016.36,10.17,356768.17
2018-06-10 10-AM,ETHRUR,35450,35450,35079.43,35265,6.03,212421.78
2018-06-10 09-AM,ETHRUR,35359.96,35600.42,35102.01,35450,7.0,247314.0
2018-06-10 08-AM,ETHRUR,35117.55,35622.4,35044.25,35359.96,9.98,350550.98
2018-06-10 07-AM,ETHRUR,35167.35,35553.27,35100,35117.55,6.44,226537.67
2018-06-10 06-AM,ETHRUR,35380,35555.63,35110.77,35167.35,6.23,219300.8
2018-06-10 05-AM,ETHRUR,35700,35700,35380,35380,10.26,364170.7
2018-06-10 04-AM,ETHRUR,35716.35,36080,35700,35700,2.41,86062.16
2018-06-10 03-AM,ETHRUR,35899,35932.59,35711.35,35716.35,1.96,70209.71
2018-06-10 02-AM,ETHRUR,35862.89,36087.1,35700,35899,3.57,127882.63
2018-06-10 01-AM,ETHRUR,36000,36095.84,35849.72,35862.89,2.35,84608.69
2018-06-10 12-AM,ETHRUR,36445,36445,36000,36000,12.72,459319.08
2018-06-09 11-PM,ETHRUR,36245.44,36445,36180.12,36445,2.05,74702.61
2018-06-09 10-PM,ETHRUR,36300,36445,36200.11,36245.44,2.33,84500.4
2018-06-09 09-PM,ETHRUR,36150,36500,36150,36300,6.2,224960.56
2018-06-09 08-PM,ETHRUR,36200.11,36400,36150,36150,3.9,141156.76
2018-06-09 07-PM,ETHRUR,36399.95,36400,36180,36200.11,7.51,272119.7
2018-06-09 06-PM,ETHRUR,36200.11,36400,36200.11,36399.95,4.25,153957.34
2018-06-09 05-PM,ETHRUR,36398,36442.7,36200.11,36200.11,6.53,236994.78
2018-06-09 04-PM,ETHRUR,36390,36478,36200.11,36398,9.55,346330.03
2018-06-09 03-PM,ETHRUR,36254.62,36484.37,36206.8,36390,7.3,265031.81
2018-06-09 02-PM,ETHRUR,36241.88,36497.07,36206.8,36254.62,5.02,182102.65
2018-06-09 01-PM,ETHRUR,36500,36551,36241.88,36241.88,5.13,186521.27
2018-06-09 12-PM,ETHRUR,36400,36586.03,36275,36500,10.47,380750.68
2018-06-09 11-AM,ETHRUR,36549,36600,36351,36400,7.29,265741.5
2018-06-09 10-AM,ETHRUR,36420,36594,36352.01,36549,11.46,417184.97
2018-06-09 09-AM,ETHRUR,36598,36620,36350,36420,11.28,411138.98
2018-06-09 08-AM,ETHRUR,36420,36640,36350,36598,9.07,330503.26
2018-06-09 07-AM,ETHRUR,36355,36605,36285,36420,9.55,347998.67
2018-06-09 06-AM,ETHRUR,36305,36650,36250,36355,16.08,586123.74
2018-06-09 05-AM,ETHRUR,36200,36649.89,36200,36305,8.54,311367.74
2018-06-09 04-AM,ETHRUR,36191.99,36505.85,36120.77,36200,12.61,458444.91
2018-06-09 03-AM,ETHRUR,36359.79,36428.93,36067.83,36191.99,2.92,105727.09
2018-06-09 02-AM,ETHRUR,36420.93,36420.93,36141.33,36359.79,0.6099,22113.95
2018-06-09 01-AM,ETHRUR,36415,36428.93,36100,36420.93,1.8,65269.5
2018-06-09 12-AM,ETHRUR,36200.93,36428.93,36115,36415,1.21,43962.31
2018-06-08 11-PM,ETHRUR,36350,36429.12,36100,36200.93,2.43,88115.69
2018-06-08 10-PM,ETHRUR,36067.83,36350,36067.83,36350,7.75,280476.79
2018-06-08 09-PM,ETHRUR,36140,36140,36010,36067.83,2.1,75652.69
2018-06-08 08-PM,ETHRUR,36150,36300,36006,36140,6.61,238699.66
2018-06-08 07-PM,ETHRUR,36150,36377,36140,36150,3.7,134028.63
2018-06-08 06-PM,ETHRUR,36375,36515,36140,36150,8.62,313382.2
2018-06-08 05-PM,ETHRUR,36365,36600,36205,36375,10.75,391165.83
2018-06-08 04-PM,ETHRUR,36277.1,36365,36107.13,36365,10.15,367763.47
2018-06-08 03-PM,ETHRUR,36235,36398,36107.1,36277.1,9.83,355737.41
2018-06-08 02-PM,ETHRUR,36235,36399,36235,36235,5.13,186300.76
2018-06-08 01-PM,ETHRUR,36227.1,36400,36173.11,36235,8.54,309251.22
2018-06-08 12-PM,ETHRUR,36400.1,36400.1,36171,36227.1,6.52,236186.67
2018-06-08 11-AM,ETHRUR,36152.25,36401,36050,36400.1,14.77,534638.81
2018-06-08 10-AM,ETHRUR,36374.01,36374.01,36096,36152.25,6.8,245972.01
2018-06-08 09-AM,ETHRUR,36164,36450,36096,36374.01,16.63,601345.68
2018-06-08 08-AM,ETHRUR,36161,36380,36150,36164,9.04,327308.63
2018-06-08 07-AM,ETHRUR,36440,36440,36150,36161,8.48,307027.97
2018-06-08 06-AM,ETHRUR,36160,36454,36160,36440,5.85,212377.04
2018-06-08 05-AM,ETHRUR,36405,36405,36152,36160,5.9,214115.38
2018-06-08 04-AM,ETHRUR,36480,36480,36150.1,36405,2.34,84944.33
2018-06-08 03-AM,ETHRUR,36400,36481,36157,36480,3.54,128424.76
2018-06-08 02-AM,ETHRUR,36462.35,36628.44,36164,36400,4.47,162460.0
2018-06-08 01-AM,ETHRUR,36550,36600,36287.5,36462.35,0.899,32754.34
2018-06-08 12-AM,ETHRUR,36419,36550,36160,36550,1.74,63272.35
2018-06-07 11-PM,ETHRUR,36160,36419,36157,36419,2.9,105256.92
2018-06-07 10-PM,ETHRUR,36252.49,36548,36157,36160,6.86,249683.55
2018-06-07 09-PM,ETHRUR,36301,36575.97,36165,36252.49,1.94,70221.99
2018-06-07 08-PM,ETHRUR,36418.12,36649,36250.83,36301,7.68,279367.71
2018-06-07 07-PM,ETHRUR,36354.44,36649,36301,36418.12,8.97,327622.49
2018-06-07 06-PM,ETHRUR,36556,36700,36301,36354.44,7.98,290802.73
2018-06-07 05-PM,ETHRUR,36300,36714.47,36300,36556,11.7,428102.7
2018-06-07 04-PM,ETHRUR,36550,36550,36250,36300,8.91,323960.69
2018-06-07 03-PM,ETHRUR,36496,36714.48,36333.33,36550,12.96,473343.24
2018-06-07 02-PM,ETHRUR,36415,36600,36175,36496,16.14,587403.46
2018-06-07 01-PM,ETHRUR,36400.07,36636,36340,36415,9.56,348181.24
2018-06-07 12-PM,ETHRUR,36347,36669,36327.51,36400.07,8.47,308954.87
2018-06-07 11-AM,ETHRUR,36400,36597,36339,36347,6.77,246250.03
2018-06-07 10-AM,ETHRUR,36255,36600,36255,36400,15.69,571396.78
2018-06-07 09-AM,ETHRUR,36420,36600,36250.88,36255,10.59,385243.89
2018-06-07 08-AM,ETHRUR,36102.1,36437.26,36102.1,36420,6.22,225487.14
2018-06-07 07-AM,ETHRUR,36250,36300,36100,36102.1,10.04,363255.54
2018-06-07 06-AM,ETHRUR,36202,36418.2,36202,36250,10.38,377011.17
2018-06-07 05-AM,ETHRUR,36327.35,36418,36200,36202,8.31,301525.49
2018-06-07 04-AM,ETHRUR,36248.43,36600,36200,36327.35,5.31,192842.74
2018-06-07 03-AM,ETHRUR,36499.96,36800,36140,36248.43,9.34,339751.08
2018-06-07 02-AM,ETHRUR,36440.92,36850,36314.58,36499.96,3.82,139764.02
2018-06-07 01-AM,ETHRUR,36467.51,36785.79,36277.67,36440.92,7.54,276545.82
2018-06-07 12-AM,ETHRUR,36190,36523.62,36190,36467.51,2.14,77916.06
2018-06-06 11-PM,ETHRUR,36400,36513.58,36180,36190,1.23,44707.13
2018-06-06 10-PM,ETHRUR,36370,36649.98,36360,36400,2.58,93979.71
2018-06-06 09-PM,ETHRUR,36190,36650,36130,36370,6.26,227770.87
2018-06-06 08-PM,ETHRUR,36101,36358.95,36000,36190,5.96,214910.09
2018-06-06 07-PM,ETHRUR,36201.1,36399,36100,36101,4.11,148777.56
2018-06-06 06-PM,ETHRUR,36205,36400,36078,36201.1,9.75,352683.08
2018-06-06 05-PM,ETHRUR,36156,36342.86,36150,36205,10.94,395997.29
2018-06-06 04-PM,ETHRUR,36755,36767.71,36121.06,36156,4.51,163758.38
2018-06-06 03-PM,ETHRUR,36564.8,36767.71,36236.59,36755,10.18,371959.59
2018-06-06 02-PM,ETHRUR,36315,36638.87,36103,36564.8,14.74,534876.36
2018-06-06 01-PM,ETHRUR,36401,36900,36180,36315,17.42,638012.65
2018-06-06 12-PM,ETHRUR,36276,36401,36020.85,36401,13.03,471220.52
2018-06-06 11-AM,ETHRUR,36255,36620,36156.23,36276,8.25,300629.36
2018-06-06 10-AM,ETHRUR,36320,36419.15,36080.04,36255,10.51,380491.71
2018-06-06 09-AM,ETHRUR,36031,36370,36031,36320,11.28,408802.42
2018-06-06 08-AM,ETHRUR,36600,36600,36020.86,36031,22.79,825786.53
2018-06-06 07-AM,ETHRUR,36273.63,36661.07,36273.63,36600,8.97,326760.29
2018-06-06 06-AM,ETHRUR,36250,36450,36250,36273.63,6.67,242484.43
2018-06-06 05-AM,ETHRUR,36454,36658.72,36250,36250,5.39,195925.56
2018-06-06 04-AM,ETHRUR,36600.27,36660.04,36330,36454,4.08,148897.8
2018-06-06 03-AM,ETHRUR,36661.07,36661.07,36300.69,36600.27,2.25,82122.03
2018-06-06 02-AM,ETHRUR,36950,36950,36661.07,36661.07,0.4786,17674.14
2018-06-06 01-AM,ETHRUR,36573.26,36950,36275,36950,5.32,194851.93
2018-06-06 12-AM,ETHRUR,36556.67,36873,36505.82,36573.26,2.1,76892.37
2018-06-05 11-PM,ETHRUR,36650,36873.6,36505.82,36556.67,3.05,111781.07
2018-06-05 10-PM,ETHRUR,36800,36873,36604.7,36650,2.89,106117.17
2018-06-05 09-PM,ETHRUR,36700,36821,36700,36800,5.25,192792.37
2018-06-05 08-PM,ETHRUR,36800.1,36947.35,36700,36700,4.06,149628.36
2018-06-05 07-PM,ETHRUR,36852.48,37000,36700,36800.1,7.8,287025.77
2018-06-05 06-PM,ETHRUR,37050.42,37149.01,36852.44,36852.48,10.4,384166.67
2018-06-05 05-PM,ETHRUR,36720.04,37050.42,36720.04,37050.42,14.79,546213.13
2018-06-05 04-PM,ETHRUR,36211,37140,36094.14,36720.04,17.78,655970.09
2018-06-05 03-PM,ETHRUR,35800,36212.23,35657.23,36211,14.66,527520.31
2018-06-05 02-PM,ETHRUR,35678.17,35898,35501,35800,11.8,420970.03
2018-06-05 01-PM,ETHRUR,35678.17,35898,35678.17,35678.17,7.44,265817.76
2018-06-05 12-PM,ETHRUR,35940.99,35948.99,35678.17,35678.17,5.72,204598.04
2018-06-05 11-AM,ETHRUR,35795,36000,35750,35940.99,4.66,167281.46
2018-06-05 10-AM,ETHRUR,36092,36209.39,35785,35795,9.18,329325.86
2018-06-05 09-AM,ETHRUR,36050,36162,35800,36092,5.76,207162.07
2018-06-05 08-AM,ETHRUR,35828.34,36100,35800,36050,13.02,467446.69
2018-06-05 07-AM,ETHRUR,35784.44,36229.6,35784.44,35828.34,5.81,209110.9
2018-06-05 06-AM,ETHRUR,35704.77,36090.07,35603,35784.44,7.23,259253.28
2018-06-05 05-AM,ETHRUR,36000,36100,35555,35704.77,6.5,232736.0
2018-06-05 04-AM,ETHRUR,36001,36338,35835.02,36000,6.03,217002.27
